root_id,n_old_exchange_operator,m,current_real_rotation_period,collision,R_derived_from_current_AB,theta_derived_from_current_AB,R_drift_from_initial,theta_drift_from_initial,pair_norm_drift,closure_drift_abs,pair_return_residual,L_A,N_eff_A,L_B,N_eff_B
R124_23,124,23,248,785,0.6971779275566593,0.9880815604032414,0.0,0.0,5.329070518200751e-15,1.8954879511822746e-16,1.9729416459043208,0.0005864026183542568,8.48392131336855,0.004827831878171226,30.72503079289265
R124_23,124,23,248,786,0.6971779275566593,0.9880815604032414,0.0,0.0,7.549516567451064e-15,2.2757946956791864e-16,1.8924987381436928,0.002257484540549036,20.222218893064177,0.003649068436600283,26.410569998489628
R124_23,124,23,248,787,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,1.021405182655144e-14,2.344051825542507e-16,1.3594608385494666,0.0051889146730881314,31.93414051452738,0.00019354812036249952,1.4820833009162147
R124_23,124,23,248,788,0.6971779275566593,0.9880815604032414,0.0,0.0,9.325873406851315e-15,3.343176442110025e-16,0.5013050645174937,0.001378960265862244,15.144576687252725,0.00429453753200992,28.850143279857438
R124_23,124,23,248,789,0.6971779275566593,0.9880815604032414,0.0,0.0,9.769962616701378e-15,2.816351654179566e-16,0.47673885369574626,0.0012441131365632633,14.217016721135025,0.004385302303652475,29.177438551974127
R124_23,124,23,248,790,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,1.0658141036401503e-14,2.6471127825041314e-16,1.340769687912518,0.005173296538466534,31.882758965126776,0.0002029373608384667,1.849274802643568
R124_23,124,23,248,791,0.6971779275566593,0.9880815604032414,0.0,0.0,6.661338147750939e-15,2.530833094397154e-16,1.8841526750682536,0.002407327929595513,20.972036150697114,0.0035253712417409435,25.917922889218044
R124_23,124,23,248,792,0.6971779275566593,0.9880815604032414,0.0,0.0,8.43769498715119e-15,3.4453542961343085e-16,1.9769366486562354,0.0005083032862606664,7.554808151734212,0.004884780092630546,30.918757366482797
R124_23,124,23,248,793,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,1.021405182655144e-14,2.2139200246592818e-16,1.596932129274461,0.004937010019340857,31.095408835130065,0.00044008857163917154,6.652857374690454
R124_23,124,23,248,794,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,8.43769498715119e-15,3.6910849669679274e-16,0.8350179845701758,0.0033974314609438927,25.39874948669939,0.002556134124786536,21.692277432150124
R124_23,124,23,248,795,0.6971779275566591,0.9880815604032411,2.220446049250313e-16,2.220446049250313e-16,1.2878587085651816e-14,3.1212130268824863e-16,0.12659244013170926,0.00021652789219964223,2.311712271734608,0.005153190332848301,31.816494224866062
R124_23,124,23,248,796,0.6971779275566593,0.9880815604032414,0.0,0.0,9.325873406851315e-15,3.64446468356309e-16,1.0579280206538801,0.004471187044492064,29.483912861906177,0.0011150742959988263,13.273519503070435
R124_23,124,23,248,797,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,7.993605777301127e-15,3.642075615437869e-16,1.736257924491671,0.004198900623070299,28.50136565452745,0.0015186656659045266,16.052770929122133
R124_23,124,23,248,798,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,7.549516567451064e-15,2.285502128564627e-16,1.999358150592861,0.00018751268311644693,1.2156668536571105,0.005200059661450513,31.970757227147345
R124_23,124,23,248,799,0.6971779275566593,0.9880815604032414,0.0,0.0,7.993605777301127e-15,3.529461729985602e-16,1.784307735110211,0.0037683469432903726,26.8774080118802,0.0021072827191483995,19.44317624346072
R124_23,124,23,248,800,0.6971779275566593,0.9880815604032414,0.0,0.0,8.43769498715119e-15,3.7605979616753384e-16,1.1425364301896295,0.004766130857046719,30.513796762856416,0.0006742910564224383,9.43203563467511
R124_23,124,23,248,801,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,6.661338147750939e-15,3.2507928059559386e-16,0.22752517225408378,0.000332580077267114,4.965452013486028,0.005027454398946349,31.399038692623193
R124_23,124,23,248,802,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,6.661338147750939e-15,3.8705693389966415e-16,0.7418992017394856,0.0028482537515267126,23.04379702919752,0.003129731604662914,24.278114587072526
R124_23,124,23,248,803,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,1.199040866595169e-14,2.9527961489988173e-16,1.5338968454611,0.005099434586351706,31.638671083599252,0.00026023738941638165,3.494314486655438
R124_23,124,23,248,804,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,6.661338147750939e-15,4.954888373834373e-16,1.959059882504981,0.0008780370147097576,11.35569368740231,0.004628340981711509,30.036900837672317
R124_23,124,23,248,805,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,9.769962616701378e-15,2.5075421599617864e-16,1.9157096922197996,0.0018088430800207195,17.800291017583508,0.003993115721761828,27.736595482565374
R124_23,124,23,248,806,0.6971779275566593,0.9880815604032414,0.0,0.0,4.884981308350689e-15,4.260564470202713e-16,1.4142135623731347,0.005208969116210946,31.99999999999997,0.0001831054687500005,1.0
R124_23,124,23,248,807,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,1.021405182655144e-14,3.7951552550632876e-16,0.5745053308153426,0.001808843080021361,17.800291017587185,0.0039931157217613575,27.736595482563605
R124_23,124,23,248,808,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,9.325873406851315e-15,4.258082776518368e-16,0.4025970401772662,0.0008780370147092756,11.355693687398125,0.0046283409817118246,30.036900837673425
R124_23,124,23,248,809,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,1.199040866595169e-14,3.516877859837328e-16,1.283417495394338,0.0050994345863515644,31.6386710835988,0.0002602373894165053,3.494314486658346
R124_23,124,23,248,810,0.6971779275566593,0.9880815604032414,0.0,0.0,8.43769498715119e-15,4.921909747966537e-16,1.8573059991445053,0.002848253751527327,23.043797029200327,0.0031297316046623213,24.278114587069975
R124_23,124,23,248,811,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,4.884981308350689e-15,3.522326879944473e-16,1.9870159274627885,0.0003325800772669211,4.9654520134825715,0.0050274543989465275,31.399038692623776
R124_23,124,23,248,812,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,5.773159728050814e-15,4.2644404322917337e-16,1.6415268824145866,0.004766130857046444,30.513796762855453,0.000674291056422843,9.432035634679258
R124_23,124,23,248,813,0.6971779275566593,0.9880815604032414,0.0,0.0,7.105427357601002e-15,4.2458911637603737e-16,0.9034632844925452,0.00376834694329088,26.877408011882178,0.0021072827191477485,19.443176243457263
R124_23,124,23,248,814,0.6971779275566593,0.9880815604032414,0.0,0.0,8.43769498715119e-15,3.7209523607616936e-16,0.05066542862631968,0.000187512683116427,1.2156668536561723,0.0052000596614505444,31.970757227147473
R124_23,124,23,248,815,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,9.769962616701378e-15,3.4009006619046857e-16,0.9926773995814002,0.004198900623069876,28.501365654525877,0.0015186656659051372,16.052770929126037
R124_23,124,23,248,816,0.6971779275566593,0.9880815604032414,0.0,0.0,7.993605777301127e-15,3.750053739868743e-16,1.697288514989473,0.004471187044492432,29.483912861907488,0.0011150742959982769,13.273519503066293
R124_23,124,23,248,817,0.6971779275566593,0.9880815604032414,0.0,0.0,7.549516567451064e-15,3.551558582352755e-16,1.9959895676334296,0.0002165278921997121,2.3117122717368215,0.005153190332848223,31.816494224865732
R124_23,124,23,248,818,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,1.0658141036401503e-14,4.621330378626661e-16,1.8173455822832747,0.0033974314609433224,25.398749486697067,0.002556134124787178,21.692277432153197
R124_23,124,23,248,819,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,7.993605777301127e-15,4.3589423331156057e-16,1.2040796379356122,0.004937010019341081,31.0954088351308,0.00044008857163889523,6.652857374686593
R124_23,124,23,248,820,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,6.217248937900877e-15,2.9299494373695343e-16,0.3028555550092097,0.0005083032862609859,7.554808151738218,0.004884780092630315,30.918757366481994
R124_23,124,23,248,821,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,3.9968028886505635e-15,3.939255094175769e-16,0.6707970609901409,0.002407327929594867,20.9720361506939,0.003525371241741492,25.917922889220254
R124_23,124,23,248,822,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,9.769962616701378e-15,3.263297801045149e-16,1.4840271709017843,0.00517329653846661,31.882758965127028,0.00020293736083841732,1.8492748026417483
R124_23,124,23,248,823,0.6971779275566593,0.9880815604032414,0.0,0.0,1.021405182655144e-14,4.1490817550632165e-16,1.9423491100666666,0.0012441131365638412,14.217016721139132,0.004385302303652087,29.17743855197273
R124_23,124,23,248,824,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,8.43769498715119e-15,4.2635054092002374e-16,1.9361542377324248,0.0013789602658616372,15.144576687248689,0.004294537532010339,28.850143279858926
R124_23,124,23,248,825,0.6971779275566593,0.9880815604032414,0.0,0.0,1.2878587085651816e-14,4.436254192244222e-16,1.4669240704448923,0.005188914673088066,31.934140514527186,0.00019354812036253245,1.4820833009176133
R124_23,124,23,248,826,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,7.105427357601002e-15,3.9841134409567727e-16,0.6468759742985314,0.002257484540549698,20.22221889306753,0.0036490684365997456,26.410569998487514
R124_23,124,23,248,827,0.6971779275566593,0.9880815604032414,0.0,0.0,1.021405182655144e-14,4.639018916448207e-16,0.32787385052225343,0.00058640261835389,8.4839213133644,0.004827831878171472,30.725030792893538
R124_23,124,23,248,828,0.6971779275566593,0.9880815604032414,0.0,0.0,1.021405182655144e-14,3.2796296199536506e-16,1.2242119650952812,0.004984556621451262,31.25538211749571,0.0003816315984143245,5.78673013272261
R124_23,124,23,248,829,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,8.881784197001252e-15,2.630784633212098e-16,1.8277772533633505,0.0032654648973614525,24.852361480774952,0.002703291245294074,22.38283356300192
R124_23,124,23,248,830,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-15,4.2375436305719054e-16,1.9942258268953015,0.00023528871771668714,2.862641290941241,0.005128577195701645,31.73519384411049
R124_23,124,23,248,831,0.6971779275566593,0.9880815604032414,0.0,0.0,6.661338147750939e-15,2.503986858526883e-16,1.683751164682667,0.0045521955359425995,29.770199395881065,0.0009927626050990493,12.31815917414782
R124_23,124,23,248,832,0.6971779275566593,0.9880815604032414,0.0,0.0,1.0658141036401503e-14,2.6074073437281164e-16,0.9706039250622143,0.00409841366205807,28.13041906426488,0.001662273430191858,16.938769909472587
R124_23,124,23,248,833,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,6.217248937900877e-15,2.3234082260199305e-16,0.025334747031338926,0.0001841713863783261,1.0541300472307056,0.005206742298949996,31.99269352157326
R124_23,124,23,248,834,0.6971779275566593,0.9880815604032414,0.0,0.0,1.1102230246251565e-14,2.734475572511953e-16,0.9259932882101901,0.0038830659484545963,27.319170250554915,0.0019574667999846113,18.635544032522805
R124_23,124,23,248,835,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,6.217248937900877e-15,2.2028640717198146e-16,1.655868111215211,0.004699644002141924,30.284587639928226,0.0007716652150669736,10.391590513394757
R124_23,124,23,248,836,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,1.199040866595169e-14,2.5294308101233215e-16,1.9897386467837859,0.0002923671228972381,4.198242871813139,0.005065736606916808,31.5267046956546
R124_23,124,23,248,837,0.6971779275566593,0.9880815604032414,0.0,0.0,7.549516567451064e-15,2.8136654808201216e-16,1.8477590650225981,0.0029905404773847904,23.675426365120053,0.0029905404773854375,23.675426365122927
R124_23,124,23,248,838,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,7.549516567451064e-15,2.93798813501747e-16,1.263884076892654,0.00506573660691699,31.526704695655162,0.0002923671228970707,4.198242871809706
R124_23,124,23,248,839,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,5.773159728050814e-15,2.718183183071181e-16,0.37774859477636713,0.0007716652150674484,10.391590513399251,0.004699644002141606,30.284587639927118
R124_23,124,23,248,840,0.6971779275566593,0.9880815604032414,0.0,0.0,1.3766765505351941e-14,3.363597522717061e-16,0.5987262459466595,0.0019574667999839104,18.635544032518975,0.0038830659484551154,27.319170250556937
R124_23,124,23,248,841,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,6.661338147750939e-15,1.6522832031182563e-16,1.4320144652294062,0.005206742298950017,31.99269352157333,0.00018417138637831585,1.054130047230201
R124_23,124,23,248,842,0.6971779275566593,0.9880815604032414,0.0,0.0,7.549516567451064e-15,3.026764600918625e-16,1.9228334600244101,0.0016622734301925406,16.93876990947668,0.004098413662057595,28.130419064263094
R124_23,124,23,248,843,0.6971779275566591,0.9880815604032411,2.220446049250313e-16,2.220446049250313e-16,1.021405182655144e-14,2.893255567235229e-16,1.953802851436988,0.000992762605098492,12.318159174143323,0.004552195535942959,29.770199395882372
R124_23,124,23,248,844,0.6971779275566593,0.9880815604032414,0.0,0.0,0.0,3.244296580548422e-16,1.5175162453856224,0.00512857719570152,31.73519384411007,0.00023528871771678786,2.8626412909440204
R124_23,124,23,248,845,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,9.325873406851315e-15,3.329289627084767e-16,0.7183124870822312,0.0027032912452947503,22.382833563005082,0.0032654648973608346,24.852361480772334
R124_23,124,23,248,846,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,1.021405182655144e-14,2.3722081466322837e-16,0.2526771898441988,0.0003816315984140733,5.786730132718657,0.0049845566214514764,31.255382117496406
R124_23,124,23,248,847,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,4.884981308350689e-15,3.139921175952773e-16,1.1632385936261795,0.004827831878171212,30.725030792892596,0.0005864026183542792,8.483921313368791
R124_23,124,23,248,848,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,7.549516567451064e-15,2.1686210105901988e-16,1.7956090791414574,0.003649068436600316,26.410569998489766,0.0022574845405489933,20.222218893063967
R124_23,124,23,248,849,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,1.021405182655144e-14,3.370546029646412e-16,1.998555935393181,0.00019354812036249738,1.4820833009161274,0.005188914673088136,31.934140514527392
R124_23,124,23,248,850,0.6971779275566593,0.9880815604032414,0.0,0.0,8.43769498715119e-15,2.889298752505471e-16,1.723544001487131,0.0042945375320098955,28.850143279857352,0.001378960265862282,15.144576687252977
R124_23,124,23,248,851,0.6971779275566593,0.9880815604032414,0.0,0.0,9.325873406851315e-15,2.7256981055957167e-16,1.0363429508564563,0.004385302303652498,29.177438551974216,0.0012441131365632263,14.217016721134758
R124_23,124,23,248,852,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,1.021405182655144e-14,2.516444066940233e-16,0.10129833767748615,0.00020293736083846985,1.8492748026436843,0.00517329653846653,31.882758965126772
R124_23,124,23,248,853,0.6971779275566593,0.9880815604032414,0.0,0.0,5.329070518200751e-15,2.6784187711591377e-16,0.8579719827053207,0.0035253712417409096,25.917922889217905,0.0024073279295955576,20.97203615069732
R124_23,124,23,248,854,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,8.43769498715119e-15,1.8608547809590684e-16,1.612056526907975,0.004884780092630558,30.918757366482858,0.0005083032862606459,7.55480815173394
R124_23,124,23,248,855,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,1.021405182655144e-14,2.1511928531817143e-16,1.9806144147774947,0.00044008857163919013,6.652857374690709,0.004937010019340842,31.095408835130023
R124_23,124,23,248,856,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,8.881784197001252e-15,1.5873839171388693e-16,1.875504264294183,0.0025561341247864874,21.692277432149915,0.003397431460943935,25.398749486699558
R124_23,124,23,248,857,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,1.2878587085651816e-14,1.2095571499977013e-16,1.3218633855871287,0.005153190332848309,31.816494224866087,0.00021652789219963725,2.3117122717344585
R124_23,124,23,248,858,0.6971779275566593,0.9880815604032414,0.0,0.0,7.993605777301127e-15,2.363086883869169e-16,0.4520961411675301,0.0011150742959988645,13.27351950307073,0.004471187044492043,29.483912861906084
R124_23,124,23,248,859,0.6971779275566593,0.9880815604032414,0.0,0.0,8.43769498715119e-15,2.752399114618506e-16,0.5257908315222304,0.0015186656659044826,16.052770929121856,0.004198900623070328,28.50136565452756
R124_23,124,23,248,860,0.6971779275566593,0.9880815604032414,0.0,0.0,7.549516567451064e-15,2.0398382927159765e-16,1.3779338381513293,0.00520005966145051,31.970757227147335,0.00018751268311644834,1.2156668536571738
R124_23,124,23,248,861,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,9.325873406851315e-15,2.255688345266018e-16,1.9005411142377167,0.0021072827191484433,19.44317624346095,0.003768346943290336,26.87740801188006
R124_23,124,23,248,862,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,7.549516567451064e-15,2.0778320465005587e-16,1.968630047595081,0.0006742910564224098,9.432035634674817,0.004766130857046742,30.51379676285648
R124_23,124,23,248,863,0.6971779275566593,0.9880815604032414,0.0,0.0,6.661338147750939e-15,2.345873006506002e-16,1.5659170288261104,0.005027454398946334,31.399038692623144,0.00033258007726712804,4.96545201348628
R124_23,124,23,248,864,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,6.661338147750939e-15,2.366409854971231e-16,0.7887117102266946,0.003129731604662958,24.2781145870727,0.002848253751526666,23.043797029197314
R124_23,124,23,248,865,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,1.1102230246251565e-14,2.8617297239215476e-16,0.17711564697933876,0.00026023738941637303,3.4943144866552287,0.005099434586351717,31.63867108359927
R124_23,124,23,248,866,0.6971779275566593,0.9880815604032414,0.0,0.0,6.217248937900877e-15,3.5197512940283406e-16,1.1005854304747313,0.004628340981711486,30.03690083767224,0.0008780370147097914,11.355693687402603
R124_23,124,23,248,867,0.6971779275566593,0.9880815604032414,0.0,0.0,9.325873406851315e-15,3.4194063505787875e-16,1.7608479294006858,0.003993115721761865,27.73659548256548,0.0018088430800206733,17.800291017583255
R124_23,124,23,248,868,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,4.884981308350689e-15,3.253532695350138e-16,2.000000000000001,0.0001831054687500006,1.0,0.005208969116210948,31.999999999999968
R124_23,124,23,248,869,0.6971779275566593,0.9880815604032414,0.0,0.0,9.769962616701378e-15,2.757081089142645e-16,1.760847929400745,0.003993115721761327,27.73659548256349,0.0018088430800214036,17.800291017587437
R124_23,124,23,248,870,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,9.325873406851315e-15,3.089129376099687e-16,1.1005854304748355,0.004628340981711845,30.036900837673517,0.0008780370147092442,11.355693687397851
R124_23,124,23,248,871,0.6971779275566593,0.9880815604032414,0.0,0.0,1.199040866595169e-14,3.483366292419965e-16,0.1771156469794633,0.0002602373894165132,3.494314486658532,0.005099434586351559,31.638671083598766
R124_23,124,23,248,872,0.6971779275566593,0.9880815604032414,0.0,0.0,9.325873406851315e-15,2.693718427447499e-16,0.7887117102265798,0.0031297316046622822,24.278114587069805,0.002848253751527366,23.0437970292005
R124_23,124,23,248,873,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,5.773159728050814e-15,3.3827074452695575e-16,1.565917028826033,0.005027454398946536,31.39903869262381,0.00033258007726690887,4.965452013482353
R124_23,124,23,248,874,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,6.217248937900877e-15,3.74304161619074e-16,1.968630047595059,0.0006742910564228674,9.432035634679515,0.004766130857046426,30.513796762855396
R124_23,124,23,248,875,0.6971779275566593,0.9880815604032414,0.0,0.0,7.993605777301127e-15,2.6467882725553694e-16,1.9005411142377555,0.0021072827191477078,19.443176243457053,0.0037683469432909108,26.87740801188229
R124_23,124,23,248,876,0.6971779275566593,0.9880815604032414,0.0,0.0,7.549516567451064e-15,4.753644282847392e-16,1.3779338381514197,0.005200059661450552,31.97075722714749,0.00018751268311642582,1.2156668536561197
R124_23,124,23,248,877,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,1.0658141036401503e-14,1.8376374362993795e-16,0.5257908315223507,0.0015186656659051724,16.052770929126268,0.004198900623069851,28.501365654525785
R124_23,124,23,248,878,0.6971779275566593,0.9880815604032414,0.0,0.0,8.43769498715119e-15,2.3669961249388046e-16,0.45209614116740865,0.001115074295998245,13.273519503066046,0.004471187044492453,29.483912861907555
R124_23,124,23,248,879,0.6971779275566593,0.9880815604032414,0.0,0.0,7.993605777301127e-15,3.0992816892951237e-16,1.3218633855870352,0.005153190332848219,31.816494224865732,0.00021652789219971612,2.3117122717369547
R124_23,124,23,248,880,0.6971779275566593,0.9880815604032414,0.0,0.0,1.021405182655144e-14,3.293795035197419e-16,1.8755042642941402,0.002556134124787217,21.692277432153382,0.003397431460943289,25.398749486696936
R124_23,124,23,248,881,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,8.881784197001252e-15,2.7662042859413175e-16,1.9806144147775129,0.0004400885716388796,6.652857374686371,0.00493701001934109,31.095408835130844
R124_23,124,23,248,882,0.6971779275566593,0.9880815604032414,0.0,0.0,5.329070518200751e-15,3.1801287471777075e-16,1.6120565269080482,0.004884780092630306,30.91875736648195,0.0005083032862610037,7.554808151738436
R124_23,124,23,248,883,0.6971779275566593,0.9880815604032414,0.0,0.0,5.329070518200751e-15,3.9157691254457e-16,0.8579719827054331,0.003525371241741521,25.917922889220378,0.0024073279295948307,20.97203615069373
R124_23,124,23,248,884,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,1.2434497875801753e-14,3.5334960852441983e-16,0.10129833767736232,0.00020293736083841463,1.849274802641653,0.005173296538466607,31.882758965127053
R124_23,124,23,248,885,0.6971779275566593,0.9880815604032414,0.0,0.0,1.1102230246251565e-14,3.9890972215553744e-16,1.0363429508563502,0.004385302303652068,29.17743855197266,0.0012441131365638698,14.21701672113934
R124_23,124,23,248,886,0.6971779275566593,0.9880815604032414,0.0,0.0,9.325873406851315e-15,3.815164303240635e-16,1.7235440014870687,0.004294537532010359,28.850143279859,0.0013789602658616066,15.144576687248488
R124_23,124,23,248,887,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,1.3766765505351941e-14,4.551657359195263e-16,1.9985559353931759,0.00019354812036253394,1.4820833009176824,0.0051889146730880655,31.934140514527176
R124_23,124,23,248,888,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,7.993605777301127e-15,3.3856957385600035e-16,1.7956090791415122,0.00364906843659972,26.41056999848741,0.002257484540549729,20.222218893067694
R124_23,124,23,248,889,0.6971779275566593,0.9880815604032414,0.0,0.0,1.1102230246251565e-14,2.95268308145285e-16,1.1632385936262803,0.004827831878171484,30.725030792893588,0.0005864026183538722,8.483921313364206
R124_23,124,23,248,890,0.6971779275566591,0.9880815604032412,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-14,4.658427130120464e-16,0.25267718984432147,0.00038163159841433594,5.786730132722787,0.004984556621451251,31.25538211749566
R124_23,124,23,248,891,0.6971779275566593,0.9880815604032414,0.0,0.0,8.43769498715119e-15,4.0374728804070587e-16,0.7183124870821157,0.002703291245294044,22.38283356300178,0.0032654648973614838,24.852361480775063
R124_23,124,23,248,892,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,4.440892098500626e-16,3.5682202794108036e-16,1.5175162453855413,0.005128577195701647,31.73519384411051,0.0002352887177166823,2.8626412909411156
R124_23,124,23,248,893,0.6971779275566593,0.9880815604032414,0.0,0.0,6.661338147750939e-15,3.8923896343184676e-16,1.9538028514369616,0.0009927626050990743,12.318159174148015,0.004552195535942583,29.77019939588102
R124_23,124,23,248,894,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,1.021405182655144e-14,3.840868805402462e-16,1.9228334600244432,0.0016622734301918283,16.938769909472416,0.004098413662058094,28.130419064264956
R124_23,124,23,248,895,0.6971779275566593,0.9880815604032414,0.0,0.0,5.329070518200751e-15,2.7180434823686763e-16,1.4320144652294924,0.005206742298949999,31.992693521573255,0.0001841713863783266,1.0541300472307285
R124_23,124,23,248,896,0.6971779275566593,0.9880815604032414,0.0,0.0,1.0658141036401503e-14,4.271465329833449e-16,0.5987262459467774,0.0019574667999846403,18.635544032522976,0.0038830659484545777,27.31917025055484
R124_23,124,23,248,897,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,5.329070518200751e-15,4.592109235164245e-16,0.3777485947762462,0.0007716652150669533,10.391590513394561,0.004699644002141942,30.28458763992827
R124_23,124,23,248,898,0.6971779275566593,0.9880815604032414,0.0,0.0,1.1546319456101628e-14,3.756075391440448e-16,1.263884076892559,0.0050657366069168045,31.526704695654587,0.0002923671228972452,4.1982428718132825
R124_23,124,23,248,899,0.6971779275566593,0.9880815604032414,0.0,0.0,6.661338147750939e-15,2.201357576105268e-16,1.8477590650225513,0.002990540477385468,23.675426365123048,0.002990540477384764,23.67542636511994
R124_23,124,23,248,900,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,9.325873406851315e-15,2.360960477533999e-16,1.989738646783798,0.00029236712289706376,4.19824287180957,0.005065736606916992,31.52670469565518
R124_23,124,23,248,901,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,6.217248937900877e-15,2.7687929386668565e-16,1.6558681112152798,0.0046996440021415935,30.284587639927068,0.0007716652150674667,10.39159051339942
R124_23,124,23,248,902,0.6971779275566593,0.9880815604032414,0.0,0.0,1.3322676295501878e-14,1.6981634178941434e-16,0.925993288210299,0.0038830659484551354,27.319170250556997,0.0019574667999838853,18.635544032518837
R124_23,124,23,248,903,0.6971779275566593,0.9880815604032414,0.0,0.0,7.549516567451064e-15,1.5671958243270907e-16,0.025334747031216225,0.00018417138637831545,1.0541300472301827,0.005206742298950016,31.992693521573326
R124_23,124,23,248,904,0.6971779275566593,0.9880815604032414,0.0,0.0,6.661338147750939e-15,1.936699703007363e-16,0.9706039250621066,0.004098413662057581,28.13041906426303,0.0016622734301925646,16.93876990947683
R124_23,124,23,248,905,0.6971779275566593,0.9880815604032414,0.0,0.0,1.021405182655144e-14,1.924831946557952e-16,1.683751164682601,0.004552195535942973,29.77019939588241,0.0009927626050984732,12.318159174143172
R124_23,124,23,248,906,0.6971779275566593,0.9880815604032415,0.0,1.1102230246251565e-16,4.440892098500626e-16,2.3919724328970787e-16,1.994225826895292,0.00023528871771679114,2.862641290944109,0.0051285771957015145,31.735193844110054
R124_23,124,23,248,907,0.6971779275566593,0.9880815604032414,0.0,0.0,8.43769498715119e-15,1.7832925261019333e-16,1.8277772533633998,0.0032654648973608176,24.852361480772245,0.00270329124529477,22.382833563005185
