case_id,initial_deviation_deg,scattering_protocol,scattering_kind,scattering_matrix_used,q_out_factor_applied,full_two_channel_scattering_used,display_only_abs_reflection,tau_mode,tau_kind,readout_mode,step_count,max_abs_A_chi_tau,rank_chi_tau,expected_rank,max_epsilon_c_abs,c1_calibrated,area_sweep_detected,area_expected,rank_matches_expectation,decay_rate_V_AB,max_Q_closed_abs,max_scattering_unitarity_error,tau_is_step_used,external_c_used,absolute_background_axis_used,f_A_or_f_B_used
near_pi_20deg,20.0,display_reflection,display_reflection,False,False,False,True,tau_disabled_control,disabled,readout_normal,720,0.0,1,1,0.0,False,False,False,True,-0.00010000250008332826,0.0,0.0,False,False,False,False
near_pi_20deg,20.0,display_reflection,display_reflection,False,False,False,True,tau_disabled_control,disabled,readout_strong,720,0.0,1,1,0.0,False,False,False,True,-0.0004000400053340911,0.0,0.0,False,False,False,False
near_pi_20deg,20.0,display_reflection,display_reflection,False,False,False,True,tau_locked_0deg,locked,readout_off,720,8.881784197001252e-16,1,1,0.0,True,False,False,True,-2.8636007782650622e-18,0.0,0.0,False,False,False,False
near_pi_20deg,20.0,display_reflection,display_reflection,False,False,False,True,tau_locked_0deg,locked,readout_weak,720,8.881784197001252e-16,1,1,0.0,True,False,False,True,-2.000010000057686e-05,0.0,0.0,False,False,False,False
near_pi_20deg,20.0,display_reflection,display_reflection,False,False,False,True,tau_locked_0deg,locked,readout_normal,720,8.881784197001252e-16,1,1,0.0,True,False,False,True,-0.00010000250008332826,0.0,0.0,False,False,False,False
near_pi_20deg,20.0,display_reflection,display_reflection,False,False,False,True,tau_locked_0deg,locked,readout_strong,720,8.881784197001252e-16,1,1,0.0,True,False,False,True,-0.0004000400053340911,0.0,0.0,False,False,False,False
near_pi_20deg,20.0,display_reflection,display_reflection,False,False,False,True,tau_independent_c1,independent,readout_off,720,1.6306400674181987e-16,2,2,8.548717289613705e-15,True,False,True,True,-2.8636007782650622e-18,0.0,0.0,False,False,False,False
near_pi_20deg,20.0,display_reflection,display_reflection,False,False,False,True,tau_independent_c1,independent,readout_weak,720,0.00018334646739495025,2,2,0.00015291033469355675,False,True,True,True,-2.000010000057686e-05,0.0,0.0,False,False,False,False
near_pi_20deg,20.0,display_reflection,display_reflection,False,False,False,True,tau_independent_c1,independent,readout_normal,720,0.0009114868892945977,2,2,0.0007648005411386993,False,True,True,True,-0.00010000250008332826,0.0,0.0,False,False,False,False
near_pi_20deg,20.0,display_reflection,display_reflection,False,False,False,True,tau_independent_c1,independent,readout_strong,720,0.0035684002982307875,2,2,0.003062925647902004,False,True,True,True,-0.0004000400053340911,0.0,0.0,False,False,False,False
near_pi_20deg,20.0,fermionic_reflection_pi,fermionic_reflection,True,False,True,False,tau_disabled_control,disabled,readout_off,720,0.0,1,1,0.0,False,False,False,True,-2.8636007782650622e-18,0.0,4.163336342344337e-17,False,False,False,False
near_pi_20deg,20.0,fermionic_reflection_pi,fermionic_reflection,True,False,True,False,tau_disabled_control,disabled,readout_weak,720,0.0,1,1,0.0,False,False,False,True,-2.0000100000577177e-05,0.0,4.163336342344337e-17,False,False,False,False
near_pi_20deg,20.0,fermionic_reflection_pi,fermionic_reflection,True,False,True,False,tau_disabled_control,disabled,readout_normal,720,0.0,1,1,0.0,False,False,False,True,-0.0001000025000833273,0.0,4.163336342344337e-17,False,False,False,False
near_pi_20deg,20.0,fermionic_reflection_pi,fermionic_reflection,True,False,True,False,tau_disabled_control,disabled,readout_strong,720,0.0,1,1,0.0,False,False,False,True,-0.00040004000533409265,0.0,4.163336342344337e-17,False,False,False,False
near_pi_20deg,20.0,fermionic_reflection_pi,fermionic_reflection,True,False,True,False,tau_locked_0deg,locked,readout_off,720,8.881784197001252e-16,1,1,0.0,True,False,False,True,-2.8636007782650622e-18,0.0,4.163336342344337e-17,False,False,False,False
near_pi_20deg,20.0,fermionic_reflection_pi,fermionic_reflection,True,False,True,False,tau_locked_0deg,locked,readout_weak,720,8.881784197001252e-16,1,1,0.0,True,False,False,True,-2.0000100000577177e-05,0.0,4.163336342344337e-17,False,False,False,False
near_pi_20deg,20.0,fermionic_reflection_pi,fermionic_reflection,True,False,True,False,tau_locked_0deg,locked,readout_normal,720,8.881784197001252e-16,1,1,0.0,True,False,False,True,-0.0001000025000833273,0.0,4.163336342344337e-17,False,False,False,False
near_pi_20deg,20.0,fermionic_reflection_pi,fermionic_reflection,True,False,True,False,tau_locked_0deg,locked,readout_strong,720,8.881784197001252e-16,1,1,0.0,True,False,False,True,-0.00040004000533409265,0.0,4.163336342344337e-17,False,False,False,False
near_pi_20deg,20.0,fermionic_reflection_pi,fermionic_reflection,True,False,True,False,tau_independent_c1,independent,readout_off,720,0.38252030346360666,2,2,2.220446049250313e-15,True,True,True,True,-2.8636007782650622e-18,0.0,4.163336342344337e-17,False,False,False,False
near_pi_20deg,20.0,fermionic_reflection_pi,fermionic_reflection,True,False,True,False,tau_independent_c1,independent,readout_weak,720,0.38215331703986066,2,2,0.00015291033469400084,False,True,True,True,-2.0000100000577177e-05,0.0,4.163336342344337e-17,False,False,False,False
near_pi_20deg,20.0,fermionic_reflection_pi,fermionic_reflection,True,False,True,False,tau_independent_c1,independent,readout_normal,720,0.38069002167478394,2,2,0.0007648005411389214,False,True,True,True,-0.0001000025000833273,0.0,4.163336342344337e-17,False,False,False,False
near_pi_20deg,20.0,fermionic_reflection_pi,fermionic_reflection,True,False,True,False,tau_independent_c1,independent,readout_strong,720,0.375268307733001,2,2,0.003062925647902448,False,True,True,True,-0.00040004000533409265,0.0,4.163336342344337e-17,False,False,False,False
