step,H_total,H_parallel,H_perp,A_perp,f,ztz_re,ztz_im,abs_ztz,sigma_est,sigma_exact
2543,0.8596491228069425,0.8596491228069425,9.356505331185401e-20,3.0588405207178425e-10,1.088409803831866e-19,-1.4377388168895777e-14,-1.0726631977211228e-14,1.79379464859731e-14,0.34385964912277717,0.34385964912277717
2544,0.8596491228069432,0.8596491228069432,9.332243389993599e-20,3.0548720742436334e-10,1.0855874963871045e-19,-1.4155343563970746e-14,-1.1623238999962241e-14,1.83159339446366e-14,0.3438596491227773,0.3438596491227773
2545,0.8596491228069438,0.8596491228069438,9.307965861545645e-20,3.050895911293213e-10,1.0827633757309128e-19,-1.4155343563970746e-14,-1.1662966993657475e-14,1.8341170914344364e-14,0.34385964912277744,0.34385964912277744
2546,0.8596491228069426,0.8596491228069426,9.28365872936243e-20,3.046909701543915e-10,1.0799358113749074e-19,-1.4099832412739488e-14,-1.2604672220204081e-14,1.8912510035585535e-14,0.3438596491227772,0.3438596491227772
2547,0.8596491228069418,0.8596491228069418,9.259328486089288e-20,3.042914472358579e-10,1.0771055585859916e-19,-1.3988810110276972e-14,-1.2438812644474739e-14,1.8719264630474455e-14,0.3438596491227767,0.3438596491227767
2548,0.8596491228069403,0.8596491228069403,9.234976696510262e-20,3.03891044562196e-10,1.0742727993900658e-19,-1.3600232051658168e-14,-1.3382657003515158e-14,1.9080404092489327e-14,0.3438596491227762,0.3438596491227762
2549,0.8596491228069392,0.8596491228069392,9.210592807278079e-20,3.0348958478468547e-10,1.0714363061528538e-19,-1.326716514427062e-14,-1.3905944513255155e-14,1.9219598428975576e-14,0.3438596491227754,0.3438596491227754
2550,0.859649122806939,0.859649122806939,9.18618996603636e-20,3.0308728059812015e-10,1.0685976082941233e-19,-1.3766765505351941e-14,-1.3288905928016614e-14,1.9134232496837262e-14,0.3438596491227759,0.3438596491227759
2551,0.8596491228069374,0.8596491228069374,9.161767568419363e-20,3.0268411865209186e-10,1.065756635510107e-19,-1.3489209749195652e-14,-1.3756909345470724e-14,1.9266845470841738e-14,0.343859649122775,0.343859649122775
2552,0.8596491228069336,0.8596491228069336,9.137339962375616e-20,3.0228033284313447e-10,1.0629150568478795e-19,-1.3711254354120683e-14,-1.312581438320976e-14,1.8981188034100225e-14,0.3438596491227734,0.3438596491227734
2553,0.8596491228069343,0.8596491228069343,9.112897971071138e-20,3.018757686710071e-10,1.0600718047981739e-19,-1.354472090042691e-14,-1.3672103959718015e-14,1.924541220540102e-14,0.3438596491227736,0.3438596491227736
2554,0.8596491228069314,0.8596491228069314,9.088420321068069e-20,3.014700701739406e-10,1.0572244046957793e-19,-1.3766765505351941e-14,-1.2864724040336712e-14,1.8842105962799526e-14,0.3438596491227724,0.3438596491227724
2555,0.8596491228069314,0.8596491228069314,9.063920768606315e-20,3.010634612271359e-10,1.0543744567563504e-19,-1.4488410471358293e-14,-1.1617881625275337e-14,1.8571193053906766e-14,0.3438596491227727,0.3438596491227727
2556,0.8596491228069322,0.8596491228069322,9.039418527750825e-20,3.00656257672293e-10,1.0515241960854045e-19,-1.4876988529977098e-14,-1.1327135154775518e-14,1.8698362990797388e-14,0.34385964912277295,0.34385964912277295
2557,0.8596491228069318,0.8596491228069318,9.014901657922061e-20,3.0024825824510725e-10,1.0486722336767525e-19,-1.426636586643326e-14,-1.1866313695110285e-14,1.8556362675527064e-14,0.3438596491227725,0.3438596491227725
2558,0.8596491228069332,0.8596491228069332,8.990366981854474e-20,2.99839406713902e-10,1.0458181999301128e-19,-1.4155343563970746e-14,-1.1745438173581286e-14,1.8393723638879337e-14,0.34385964912277334,0.34385964912277334
2559,0.8596491228069353,0.8596491228069353,8.965819269819734e-20,2.9942977924414487e-10,1.0429626497546402e-19,-1.3877787807814457e-14,-1.1853120680890748e-14,1.825073873339059e-14,0.3438596491227742,0.3438596491227742
2560,0.8596491228069351,0.8596491228069351,8.941255035700964e-20,2.990193143544571e-10,1.0401051776224569e-19,-1.3322676295501878e-14,-1.2507110856573193e-14,1.827351979377095e-14,0.3438596491227741,0.3438596491227741
2561,0.8596491228069365,0.8596491228069365,8.916675609569108e-20,2.9860803086268644e-10,1.0372459382560961e-19,-1.3655743202889425e-14,-1.211409729007737e-14,1.8254606968563323e-14,0.3438596491227746,0.3438596491227746
2562,0.8596491228069374,0.8596491228069374,8.892080444337606e-20,2.98195916208415e-10,1.0343848680148792e-19,-1.3711254354120683e-14,-1.1985546344626841e-14,1.8211310143495752e-14,0.343859649122775,0.343859649122775
2563,0.8596491228069381,0.8596491228069381,8.867481446279208e-20,2.9778316685600626e-10,1.0315233519142072e-19,-1.3877787807814457e-14,-1.1663238777984126e-14,1.812799308337788e-14,0.3438596491227753,0.3438596491227753
2564,0.859649122806938,0.859649122806938,8.842850940965209e-20,2.973693148420867e-10,1.0286581706838033e-19,-1.3766765505351941e-14,-1.1746155339378521e-14,1.8096850492175666e-14,0.3438596491227754,0.3438596491227754
2565,0.8596491228069366,0.8596491228069366,8.818228476663914e-20,2.9695502145382077e-10,1.0257939248365111e-19,-1.4432899320127035e-14,-1.1301860650207074e-14,1.83314112097684e-14,0.3438596491227746,0.3438596491227746
2566,0.8596491228069358,0.8596491228069358,8.793599205521877e-20,2.965400344898118e-10,1.0229288871730503e-19,-1.4710455076283324e-14,-1.0920227804174856e-14,1.8320722252313728e-14,0.3438596491227744,0.3438596491227744
2567,0.8596491228069357,0.8596491228069357,8.768958226821922e-20,2.961242682865071e-10,1.0200624876099942e-19,-1.454392162258955e-14,-1.0914823960160683e-14,1.8184032507816454e-14,0.3438596491227744,0.3438596491227744
2568,0.8596491228069334,0.8596491228069334,8.744302918148373e-20,2.957076752157166e-10,1.0171944210908287e-19,-1.482147737874584e-14,-1.073329403391921e-14,1.8299721104629993e-14,0.3438596491227731,0.3438596491227731
2569,0.8596491228069334,0.8596491228069334,8.719644195921428e-20,2.95290436619973e-10,1.0143259574848368e-19,-1.454392162258955e-14,-1.1005117720078139e-14,1.8238373617096612e-14,0.3438596491227735,0.3438596491227735
2570,0.8596491228069323,0.8596491228069323,8.69498187831629e-20,2.9487254667595436e-10,1.0114570756409748e-19,-1.3655743202889425e-14,-1.1762301534528302e-14,1.802307021049487e-14,0.34385964912277295,0.34385964912277295
2571,0.8596491228069325,0.8596491228069325,8.670307085444619e-20,2.944538518247744e-10,1.008586742592637e-19,-1.432187701766452e-14,-1.1409895436129027e-14,1.8311249962045332e-14,0.3438596491227731,0.3438596491227731
2572,0.8596491228069323,0.8596491228069323,8.645618961062262e-20,2.940343340676776e-10,1.0057148587359139e-19,-1.2712053631958042e-14,-1.2375666054520619e-14,1.7741291323767603e-14,0.34385964912277284,0.34385964912277284
2573,0.8596491228069285,0.8596491228069285,8.620924806148385e-20,2.936141142068682e-10,1.0028422733683853e-19,-1.3877787807814457e-14,-1.168507239693327e-14,1.814204815780995e-14,0.34385964912277145,0.34385964912277145
2574,0.8596491228069287,0.8596491228069287,8.59624230064367e-20,2.931934907299899e-10,9.999710431362037e-20,-1.4210854715202004e-14,-1.1514348712435148e-14,1.829012350992021e-14,0.3438596491227715,0.3438596491227715
2575,0.8596491228069267,0.8596491228069267,8.5715556228923e-20,2.92772191693342e-10,9.970993275610463e-20,-1.3211653993039363e-14,-1.1888751030123641e-14,1.7773300264386996e-14,0.3438596491227705,0.3438596491227705
2576,0.8596491228069284,0.8596491228069284,8.546860761059177e-20,2.923501455628024e-10,9.942266599600482e-20,-1.2545520178264269e-14,-1.2153494248442065e-14,1.7467040361496573e-14,0.3438596491227712,0.3438596491227712
2577,0.859649122806929,0.859649122806929,8.522160481529399e-20,2.919273964794911e-10,9.913533621371955e-20,-1.2712053631958042e-14,-1.2097478544742245e-14,1.7548370143186422e-14,0.3438596491227714,0.3438596491227714
2578,0.8596491228069288,0.8596491228069288,8.497472865999887e-20,2.915042515298857e-10,9.884815374735582e-20,-1.2101430968414206e-14,-1.2352507291109191e-14,1.7292456964243113e-14,0.3438596491227714,0.3438596491227714
2579,0.8596491228069284,0.8596491228069284,8.472758749580027e-20,2.9108003623711513e-10,9.85606630053289e-20,-1.3322676295501878e-14,-1.1984600198802784e-14,1.7919942678476162e-14,0.3438596491227714,0.3438596491227714
2580,0.8596491228069293,0.8596491228069293,8.44805590369471e-20,2.906553956783653e-10,9.827330336951999e-20,-1.3322676295501878e-14,-1.200872137449965e-14,1.7936083539198084e-14,0.3438596491227718,0.3438596491227718
2581,0.8596491228069286,0.8596491228069286,8.423342531710735e-20,2.9022995248097214e-10,9.798582128725746e-20,-1.3211653993039363e-14,-1.1871820462369509e-14,1.7761979684779745e-14,0.3438596491227714,0.3438596491227714
2582,0.8596491228069264,0.8596491228069264,8.398647349168098e-20,2.8980419854046454e-10,9.769855079645559e-20,-1.3877787807814457e-14,-1.1734969870663273e-14,1.8174226594386304e-14,0.34385964912277067,0.34385964912277067
2583,0.859649122806928,0.859649122806928,8.373955720862027e-20,2.8937787961179804e-10,9.741132165085413e-20,-1.3211653993039363e-14,-1.1883508376210904e-14,1.7769793824332e-14,0.3438596491227712,0.3438596491227712
2584,0.8596491228069276,0.8596491228069276,8.349257209632993e-20,2.8895081258984187e-10,9.712401243859804e-20,-1.2045919817182948e-14,-1.1938426486111908e-14,1.695966424214522e-14,0.34385964912277145,0.34385964912277145
2585,0.859649122806927,0.859649122806927,8.324563198714898e-20,2.8852319141994284e-10,9.68367555768978e-20,-1.1213252548714081e-14,-1.2136874971382954e-14,1.6523945255060148e-14,0.34385964912277084,0.34385964912277084
2586,0.8596491228069267,0.8596491228069267,8.299856406216452e-20,2.880947137004852e-10,9.654935003150771e-20,-1.1546319456101628e-14,-1.2165909152786651e-14,1.677280055614473e-14,0.3438596491227708,0.3438596491227708
2587,0.8596491228069292,0.8596491228069292,8.275153007437392e-20,2.8766565675167745e-10,9.626198396407751e-20,-1.1601830607332886e-14,-1.2244265696463611e-14,1.686785451344781e-14,0.34385964912277145,0.34385964912277145
2588,0.8596491228069305,0.8596491228069305,8.250484158082524e-20,2.8723656031366416e-10,9.597501979811254e-20,-1.2601031329495527e-14,-1.2084642144790586e-14,1.7459225822887353e-14,0.3438596491227723,0.3438596491227723
2589,0.8596491228069305,0.8596491228069305,8.225805018607569e-20,2.868066425068912e-10,9.56879359307508e-20,-1.2434497875801753e-14,-1.2048573378793407e-14,1.731429634398948e-14,0.3438596491227721,0.3438596491227721
2590,0.859649122806931,0.859649122806931,8.201154830519923e-20,2.863765847711702e-10,9.540118884483321e-20,-1.2545520178264269e-14,-1.209158303635366e-14,1.7424019538219978e-14,0.34385964912277256,0.34385964912277256
2591,0.8596491228069285,0.8596491228069285,8.176507075904697e-20,2.8594592278794076e-10,9.511447006665633e-20,-1.27675647831893e-14,-1.1952500339780806e-14,1.7489224535850523e-14,0.3438596491227714,0.3438596491227714
2592,0.859649122806929,0.859649122806929,8.151862576086387e-20,2.8551466820614293e-10,9.482778915040243e-20,-1.3489209749195652e-14,-1.1880743997063326e-14,1.797528463144746e-14,0.34385964912277145,0.34385964912277145
2593,0.859649122806928,0.859649122806928,8.127223788523882e-20,2.850828614372299e-10,9.454117468283869e-20,-1.3100631690576847e-14,-1.1891666938935576e-14,1.7692888211898016e-14,0.3438596491227711,0.3438596491227711
2594,0.8596491228069272,0.8596491228069272,8.102591129270244e-20,2.846505072763835e-10,9.425463150376581e-20,-1.404432126150823e-14,-1.1898664323392346e-14,1.8407095707286957e-14,0.3438596491227708,0.3438596491227708
2595,0.859649122806926,0.859649122806926,8.077977028313369e-20,2.842178218956962e-10,9.396830420692063e-20,-1.4099832412739488e-14,-1.1784113907623257e-14,1.8375816026919158e-14,0.3438596491227707,0.3438596491227707
2596,0.8596491228069274,0.8596491228069274,8.053363660893552e-20,2.83784489725805e-10,9.368198544305726e-20,-1.3711254354120683e-14,-1.1681867840837272e-14,1.801289905079639e-14,0.34385964912277084,0.34385964912277084
2597,0.8596491228069274,0.8596491228069274,8.028762340418106e-20,2.8335070743546953e-10,9.339580681711837e-20,-1.3600232051658168e-14,-1.1647404609508508e-14,1.7906098011475034e-14,0.343859649122771,0.343859649122771
2598,0.8596491228069281,0.8596491228069281,8.00416888247072e-20,2.8291639900279234e-10,9.310971965324052e-20,-1.3933298959045715e-14,-1.1813676494073119e-14,1.8267451168369387e-14,0.34385964912277117,0.34385964912277117
2599,0.8596491228069274,0.8596491228069274,7.979602751012752e-20,2.824819065181477e-10,9.282395036893359e-20,-1.3433698597964394e-14,-1.1649056822450818e-14,1.7781023110992193e-14,0.34385964912277084,0.34385964912277084
2600,0.8596491228069261,0.8596491228069261,7.955044072481115e-20,2.8204687682158645e-10,9.253826778193301e-20,-1.426636586643326e-14,-1.1790068240827799e-14,1.8507698510574143e-14,0.3438596491227704,0.3438596491227704
2601,0.8596491228069251,0.8596491228069251,7.930500788631776e-20,2.8161144842906823e-10,9.225276427593058e-20,-1.4432899320127035e-14,-1.1816069029134988e-14,1.8652830082488998e-14,0.34385964912277,0.34385964912277
2602,0.8596491228069247,0.8596491228069247,7.905974408489042e-20,2.8117564632252634e-10,9.196745740488246e-20,-1.5654144647214707e-14,-1.2249893833048155e-14,1.9877427991490048e-14,0.34385964912277,0.34385964912277
2603,0.8596491228069238,0.8596491228069238,7.881458896003179e-20,2.8073936125885836e-10,9.168227695351636e-20,-1.4377388168895777e-14,-1.1806851635915412e-14,1.8604059667492543e-14,0.34385964912276934,0.34385964912276934
2604,0.8596491228069219,0.8596491228069219,7.856962806819808e-20,2.8030274359734346e-10,9.139732244668957e-20,-1.404432126150823e-14,-1.156186777885205e-14,1.8191199691941964e-14,0.34385964912276845,0.34385964912276845
2605,0.8596491228069227,0.8596491228069227,7.832482116321923e-20,2.798657198786933e-10,9.111254706742833e-20,-1.3933298959045715e-14,-1.1552623505223349e-14,1.8099721813762315e-14,0.3438596491227693,0.3438596491227693
2606,0.8596491228069261,0.8596491228069261,7.808010488476095e-20,2.794281748227278e-10,9.082787711085403e-20,-1.532107773982716e-14,-1.2216822992839375e-14,1.9595565497024988e-14,0.3438596491227704,0.3438596491227704
2607,0.8596491228069283,0.8596491228069283,7.783571329255508e-20,2.7899052545302516e-10,9.054358485053265e-20,-1.4988010832439613e-14,-1.2267574826240236e-14,1.9368372694440036e-14,0.34385964912277134,0.34385964912277134
2608,0.859649122806928,0.859649122806928,7.759142523687883e-20,2.7855237431563715e-10,9.025941303066436e-20,-1.532107773982716e-14,-1.2420392584695613e-14,1.972312285282909e-14,0.34385964912277134,0.34385964912277134
2609,0.8596491228069264,0.8596491228069264,7.734751804567092e-20,2.78114217625908e-10,8.997568425721856e-20,-1.5654144647214707e-14,-1.2611335526968258e-14,2.0102189642168154e-14,0.34385964912277067,0.34385964912277067
2610,0.8596491228069258,0.8596491228069258,7.710379794424119e-20,2.7767570643511686e-10,8.969217311882075e-20,-1.609823385706477e-14,-1.2834862853307262e-14,2.0588512276994497e-14,0.34385964912277045,0.34385964912277045
2611,0.8596491228069241,0.8596491228069241,7.686016742499067e-20,2.7723666320490635e-10,8.940876618826418e-20,-1.6930901125533637e-14,-1.3411231622105155e-14,2.1598994109549394e-14,0.3438596491227696,0.3438596491227696
2612,0.859649122806924,0.859649122806924,7.661675741918925e-20,2.767973219147708e-10,8.91256157733523e-20,-1.7985612998927536e-14,-1.4301704649257865e-14,2.29787082061154e-14,0.3438596491227696,0.3438596491227696
2613,0.8596491228069206,0.8596491228069206,7.637365137593567e-20,2.763578321233825e-10,8.884281894752702e-20,-1.7541523789077473e-14,-1.3831998941999883e-14,2.23389626342464e-14,0.34385964912276806,0.34385964912276806
2614,0.8596491228069199,0.8596491228069199,7.613074782549202e-20,2.759180092445798e-10,8.856025767456201e-20,-1.7985612998927536e-14,-1.4233034753748838e-14,2.2936031767692804e-14,0.34385964912276773,0.34385964912276773
2615,0.8596491228069183,0.8596491228069183,7.58881753974933e-20,2.7547808514924247e-10,8.827808158484934e-20,-1.815214645262131e-14,-1.4432141609343124e-14,2.3190237865738797e-14,0.34385964912276745,0.34385964912276745
2616,0.8596491228069199,0.8596491228069199,7.564569852377111e-20,2.7503763110485646e-10,8.799601665011109e-20,-1.8596235662471372e-14,-1.4779775868150833e-14,2.375419448280547e-14,0.34385964912276806,0.34385964912276806
2617,0.8596491228069196,0.8596491228069196,7.54036346590497e-20,2.745972225989362e-10,8.771443215441475e-20,-1.9206858326015208e-14,-1.5298059284498894e-14,2.455471491644044e-14,0.343859649122768,0.343859649122768
2618,0.8596491228069189,0.8596491228069189,7.516181948252104e-20,2.7415656016685256e-10,8.743313694906513e-20,-1.9872992140790302e-14,-1.588434453434382e-14,2.5441073442637038e-14,0.3438596491227676,0.3438596491227676
2619,0.8596491228069201,0.8596491228069201,7.492020162384481e-20,2.7371554874329814e-10,8.715207127672732e-20,-1.9262369477246466e-14,-1.525190348669776e-14,2.4569481839173973e-14,0.343859649122768,0.343859649122768
2620,0.8596491228069197,0.8596491228069197,7.4679056035929e-20,2.7327468970969304e-10,8.687155498058036e-20,-1.8762769116165146e-14,-1.440222120417101e-14,2.365302265082401e-14,0.343859649122768,0.343859649122768
2621,0.8596491228069199,0.8596491228069199,7.44379856637441e-20,2.7283325615427476e-10,8.659112618028358e-20,-1.892930256985892e-14,-1.4794802614002646e-14,2.4025084394619033e-14,0.343859649122768,0.343859649122768
2622,0.8596491228069185,0.8596491228069185,7.419730689634241e-20,2.7239182604539074e-10,8.631115292024499e-20,-1.8762769116165146e-14,-1.4465516898241452e-14,2.3691616323919935e-14,0.34385964912276734,0.34385964912276734
2623,0.8596491228069154,0.8596491228069154,7.395693422996895e-20,2.7195024219509153e-10,8.603153573691288e-20,-1.8263168755083825e-14,-1.3455201354830141e-14,2.2684483165276058e-14,0.34385964912276634,0.34385964912276634
2624,0.8596491228069161,0.8596491228069161,7.371687521405578e-20,2.715085177559919e-10,8.575228341227909e-20,-1.8263168755083825e-14,-1.3635555041601214e-14,2.279192168881787e-14,0.34385964912276673,0.34385964912276673
2625,0.8596491228069171,0.8596491228069171,7.347718275033333e-20,2.7106674962144164e-10,8.547345748509162e-20,-1.7763568394002505e-14,-1.2797552475836476e-14,2.1893417080487755e-14,0.34385964912276656,0.34385964912276656
2626,0.8596491228069174,0.8596491228069174,7.323765667223825e-20,2.706245677543675e-10,8.519482510853197e-20,-1.7708057242771247e-14,-1.272065312281733e-14,2.180344713994339e-14,0.343859649122767,0.343859649122767
2627,0.8596491228069161,0.8596491228069161,7.299850607310648e-20,2.701823570722309e-10,8.491662951362368e-20,-1.7763568394002505e-14,-1.3179987159702815e-14,2.211914156603587e-14,0.3438596491227667,0.3438596491227667
2628,0.8596491228069123,0.8596491228069123,7.27596345220723e-20,2.697399386855278e-10,8.46387585256863e-20,-1.7985612998927536e-14,-1.3688792692576428e-14,2.260232997563581e-14,0.3438596491227648,0.3438596491227648
2629,0.8596491228069121,0.8596491228069121,7.252108517218165e-20,2.692973916921247e-10,8.436126234316043e-20,-1.7708057242771247e-14,-1.337736008476699e-14,2.219299561011943e-14,0.3438596491227648,0.3438596491227648
2630,0.8596491228069112,0.8596491228069112,7.228290996910303e-20,2.6885481206238996e-10,8.408420139264045e-20,-1.8207657603852567e-14,-1.4284962821057237e-14,2.314257890162887e-14,0.3438596491227644,0.3438596491227644
2631,0.8596491228069164,0.8596491228069164,7.204516423379132e-20,2.6841230268709985e-10,8.380764002707323e-20,-1.8318679906315083e-14,-1.5049274940672653e-14,2.370769304993613e-14,0.34385964912276673,0.34385964912276673
2632,0.8596491228069152,0.8596491228069152,7.180768009388431e-20,2.679695506841856e-10,8.353138296636516e-20,-1.8485213360008856e-14,-1.5194679143782783e-14,2.392867291028814e-14,0.34385964912276595,0.34385964912276595
2633,0.8596491228069126,0.8596491228069126,7.157064559235422e-20,2.6752690629608497e-10,8.32556489543814e-20,-1.84297022087776e-14,-1.4747924097679365e-14,2.3604134991461425e-14,0.34385964912276495,0.34385964912276495
2634,0.8596491228069122,0.8596491228069122,7.133399020984357e-20,2.6708423804081656e-10,8.298035595839963e-20,-1.8096635301390052e-14,-1.3897732235709615e-14,2.2817431286781578e-14,0.3438596491227646,0.3438596491227646
2635,0.8596491228069119,0.8596491228069119,7.109768622600714e-20,2.666414938189612e-10,8.270547173230418e-20,-1.8485213360008856e-14,-1.4526167438408714e-14,2.3509841628852704e-14,0.3438596491227647,0.3438596491227647
2636,0.859649122806913,0.859649122806913,7.086181788660676e-20,2.661988314899349e-10,8.243109427626686e-20,-1.892930256985892e-14,-1.567224599052406e-14,2.4575145781231186e-14,0.3438596491227652,0.3438596491227652
2637,0.8596491228069109,0.8596491228069109,7.062633365983538e-20,2.657561545097975e-10,8.215716364512482e-20,-1.8762769116165146e-14,-1.4379762399386566e-14,2.3639354296793565e-14,0.3438596491227644,0.3438596491227644
2638,0.8596491228069096,0.8596491228069096,7.039132524931765e-20,2.6531363562643675e-10,8.188378651452264e-20,-1.8707257964933888e-14,-1.3966735041117824e-14,2.334590302976886e-14,0.34385964912276384,0.34385964912276384
2639,0.8596491228069104,0.8596491228069104,7.015655863533342e-20,2.648708338706499e-10,8.161069065743883e-20,-1.887379141862766e-14,-1.3872053687649093e-14,2.3423361757588982e-14,0.34385964912276423,0.34385964912276423
2640,0.8596491228069083,0.8596491228069083,6.992224018904331e-20,2.6442813804329394e-10,8.133811613828521e-20,-1.887379141862766e-14,-1.3921573333515405e-14,2.345272279702957e-14,0.34385964912276346,0.34385964912276346
2641,0.8596491228069094,0.8596491228069094,6.968833673124478e-20,2.6398548583443895e-10,8.106602436084595e-20,-1.887379141862766e-14,-1.467684074942796e-14,2.3908777821083455e-14,0.3438596491227639,0.3438596491227639
2642,0.8596491228069072,0.8596491228069072,6.945494818462714e-20,2.6354306703957733e-10,8.07945315617195e-20,-1.8984813721090177e-14,-1.3347340992023465e-14,2.320721145639527e-14,0.34385964912276273,0.34385964912276273
2643,0.859649122806905,0.859649122806905,6.922193811075308e-20,2.631006235468724e-10,8.052347902680495e-20,-1.8707257964933888e-14,-1.266022092055708e-14,2.2588552284816608e-14,0.34385964912276207,0.34385964912276207
2644,0.8596491228069016,0.8596491228069016,6.898928698061944e-20,2.6265811805580927e-10,8.025284403869058e-20,-1.892930256985892e-14,-1.1323823325508998e-14,2.205782107300286e-14,0.3438596491227607,0.3438596491227607
2645,0.8596491228069025,0.8596491228069025,6.875722141546746e-20,2.622159823799218e-10,7.998289021800345e-20,-1.8762769116165146e-14,-1.215850972076648e-14,2.2357792009420197e-14,0.3438596491227612,0.3438596491227612
2646,0.8596491228069041,0.8596491228069041,6.852555729262916e-20,2.6177386671061945e-10,7.97134033812322e-20,-1.8485213360008856e-14,-1.2234885549285049e-14,2.2167443185201895e-14,0.3438596491227616,0.3438596491227616
2647,0.8596491228069059,0.8596491228069059,6.829436044017445e-20,2.6133189709672726e-10,7.944446010388672e-20,-1.8707257964933888e-14,-1.0748456876750889e-14,2.157523640190197e-14,0.34385964912276246,0.34385964912276246
2648,0.8596491228069087,0.8596491228069087,6.806357633488215e-20,2.6088996978588914e-10,7.917599696099537e-20,-1.8485213360008856e-14,-9.762985364667037e-15,2.0904999311067978e-14,0.3438596491227635,0.3438596491227635
2649,0.8596491228069092,0.8596491228069092,6.783328856767787e-20,2.6044824546861106e-10,7.890811119098216e-20,-1.865174681370263e-14,-9.724089106971122e-15,2.1034390130516754e-14,0.34385964912276334,0.34385964912276334
2650,0.8596491228069094,0.8596491228069094,6.760342402220092e-20,2.600065845747006e-10,7.864071774012117e-20,-1.84297022087776e-14,-1.018592267110308e-14,2.1057230211162947e-14,0.3438596491227637,0.3438596491227637
2651,0.8596491228069083,0.8596491228069083,6.73741917837559e-20,2.595653901885918e-10,7.837405983009335e-20,-1.8707257964933888e-14,-9.586027780358217e-15,2.1020309920940315e-14,0.3438596491227635,0.3438596491227635
2652,0.8596491228069085,0.8596491228069085,6.714525356715494e-20,2.591240119463168e-10,7.810774394547585e-20,-1.8485213360008856e-14,-1.0352912363684961e-14,2.118692774743877e-14,0.34385964912276346,0.34385964912276346
2653,0.8596491228069072,0.8596491228069072,6.691689055120021e-20,2.586829923887541e-10,7.784209717181433e-20,-1.7930101847696278e-14,-1.0771766853850921e-14,2.091696711816708e-14,0.34385964912276296,0.34385964912276296
2654,0.8596491228069079,0.8596491228069079,6.668902451964263e-20,2.582421819138822e-10,7.757702852285948e-20,-1.8207657603852567e-14,-1.0893701057311333e-14,2.1217717081373206e-14,0.3438596491227631,0.3438596491227631
2655,0.8596491228069085,0.8596491228069085,6.646168519732577e-20,2.5780163924483833e-10,7.73125725764908e-20,-1.8041124150158794e-14,-1.1320543927487791e-14,2.129875290752075e-14,0.3438596491227636,0.3438596491227636
2656,0.8596491228069064,0.8596491228069064,6.623488048476749e-20,2.573613811059606e-10,7.704873852310684e-20,-1.8318679906315083e-14,-1.0666234049944333e-14,2.119770228864968e-14,0.3438596491227625,0.3438596491227625
2657,0.8596491228069065,0.8596491228069065,6.600858749636528e-20,2.569213644218115e-10,7.678549974067973e-20,-1.837419105754634e-14,-1.1073848942810838e-14,2.1453228834546297e-14,0.34385964912276246,0.34385964912276246
2658,0.8596491228069045,0.8596491228069045,6.578286028612412e-20,2.564816958110737e-10,7.652291910835853e-20,-1.8263168755083825e-14,-1.1140462397184094e-14,2.1392831402124938e-14,0.3438596491227619,0.3438596491227619
2659,0.8596491228069025,0.8596491228069025,6.555761541545382e-20,2.5604221412777586e-10,7.626089956492586e-20,-1.837419105754634e-14,-1.0993962126108829e-14,2.1412101724247698e-14,0.343859649122761,0.343859649122761
2660,0.8596491228069003,0.8596491228069003,6.53328993259845e-20,2.5560301118332803e-10,7.599949513431888e-20,-1.8207657603852567e-14,-1.093001596270343e-14,2.1236384917496718e-14,0.34385964912276024,0.34385964912276024
2661,0.8596491228069016,0.8596491228069016,6.510872416947261e-20,2.5516411222872353e-10,7.573871995225386e-20,-1.759703494030873e-14,-1.1703208044063719e-14,2.1133402878218266e-14,0.3438596491227607,0.3438596491227607
2662,0.8596491228069016,0.8596491228069016,6.488509460526942e-20,2.547255279811378e-10,7.547857943879297e-20,-1.687538997430238e-14,-1.30748251524288e-14,2.1347829855780892e-14,0.3438596491227606,0.3438596491227606
2663,0.8596491228069002,0.8596491228069002,6.466202703363975e-20,2.5428729231646583e-10,7.521909267179528e-20,-1.709743457922741e-14,-1.3186503814389397e-14,2.159180752132316e-14,0.3438596491227603,0.3438596491227603
2664,0.8596491228069005,0.8596491228069005,6.443956068557361e-20,2.5384948431220737e-10,7.496030528731011e-20,-1.7263968032921184e-14,-1.2942667745121806e-14,2.1576775491308726e-14,0.3438596491227602,0.3438596491227602
2665,0.8596491228068993,0.8596491228068993,6.421774549471302e-20,2.5341220470749436e-10,7.470227537141114e-20,-1.765254609153999e-14,-1.2233220441449358e-14,2.147705906037971e-14,0.3438596491227599,0.3438596491227599
2666,0.8596491228068994,0.8596491228068994,6.399635131481156e-20,2.529750013633987e-10,7.444473520295428e-20,-1.759703494030873e-14,-1.2007257185784112e-14,2.1303282935172468e-14,0.3438596491227598,0.3438596491227598
2667,0.8596491228068972,0.8596491228068972,6.377554952026071e-20,2.5253821398010383e-10,7.418788413582386e-20,-1.7041923427996153e-14,-1.2448251482373686e-14,2.1104173025591474e-14,0.34385964912275907,0.34385964912275907
2668,0.8596491228068979,0.8596491228068979,6.355542014185542e-20,2.521020034467307e-10,7.393181526706659e-20,-1.7541523789077473e-14,-1.1787045189322461e-14,2.1133847050120826e-14,0.34385964912275946,0.34385964912275946
2669,0.8596491228068976,0.8596491228068976,6.333564997928193e-20,2.5166575050904706e-10,7.367616426162396e-20,-1.84297022087776e-14,-1.0971938807881633e-14,2.1448481641088743e-14,0.34385964912275896,0.34385964912275896
