ambient_dimension,phase_offset_deg,trial_index,seed_relation_rank,normal_nullity,unique_normal_line,unique_readout_direction_count,XYZ_rank_using_one_normal_candidate,measured_relation_angle_deg,relation_angle_error_deg,relation_1_dot_normal_abs,relation_2_dot_normal_abs,normal_projector_trace,normal_projector_idempotence_error,normal_projector_covariance_error,label_swap_projector_error,mapped_one_angle_R2_max_drift,base_normal_nullity,absolute_background_axis_used_for_selection,external_direction_name_used_for_selection,diagnostic_probe_used_for_selection,candidate_sample_count,candidate_relation_signature_spread,candidate_projective_angle_max_deg,candidate_linear_probe_range,candidate_quadratic_norm_range
4,30.0,43,2,2,False,2,3,30.000000000000004,3.552713678800501e-15,2.7755575615628914e-17,2.7755575615628914e-17,2.0,1.2869730969111293e-16,3.8005887153050736e-16,2.7962967607555853e-16,2.896988204881268e-16,2,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999998,6.661338147750939e-16
4,30.0,44,2,2,False,2,3,29.99999999999998,2.1316282072803006e-14,1.6653345369377348e-16,2.7755575615628914e-17,2.0,1.3247655120144353e-16,7.742387843492001e-17,5.189114378674269e-16,2.8796409701215e-16,2,False,False,False,144,4.440892098500626e-16,90.0,2.0,4.440892098500626e-16
4,30.0,45,2,2,False,2,3,30.000000000000018,1.7763568394002505e-14,2.7755575615628914e-17,1.5612511283791264e-17,2.0,1.4430563926502314e-16,5.30009833950088e-16,4.3566778002330896e-16,2.8796409701215e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,30.0,46,2,2,False,2,3,29.999999999999954,4.618527782440651e-14,5.551115123125783e-17,4.85722573273506e-17,2.0,1.5202354861220294e-16,9.045081759584586e-16,5.959374814064025e-16,2.896988204881268e-16,2,False,False,False,144,4.440892098500626e-16,90.0,2.0,4.440892098500626e-16
4,30.0,47,2,2,False,2,3,29.99999999999994,6.039613253960852e-14,5.551115123125783e-17,6.938893903907228e-17,2.0,2.821259886697408e-17,6.509259464525838e-16,6.049187461416408e-16,2.8709673527416157e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,30.0,48,2,2,False,2,3,29.999999999999996,3.552713678800501e-15,1.6653345369377348e-16,9.71445146547012e-17,1.9999999999999998,1.962615573354719e-16,7.430774623522238e-16,4.44522679167363e-16,2.888314587501384e-16,2,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999996,5.551115123125783e-16
4,30.0,49,2,2,False,2,3,30.00000000000003,2.842170943040401e-14,5.551115123125783e-17,1.1102230246251565e-16,2.0000000000000004,1.8515278288508872e-16,1.175932693681928e-15,4.449557262054371e-16,2.92300905702092e-16,2,False,False,False,144,7.771561172376096e-16,90.0,2.0000000000000004,7.771561172376096e-16
4,30.0,50,2,2,False,2,3,30.000000000000004,3.552713678800501e-15,0.0,5.551115123125783e-17,2.0,1.4946834900704541e-16,5.460164424183067e-16,4.079219866531555e-16,2.888314587501384e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,30.0,51,2,2,False,2,3,30.00000000000003,2.842170943040401e-14,4.163336342344337e-17,1.3877787807814457e-17,1.9999999999999996,1.1775693440128312e-16,4.76742915586586e-16,6.466215206181038e-16,2.888314587501384e-16,2,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999998,5.551115123125783e-16
4,30.0,52,2,2,False,2,3,30.000000000000018,1.7763568394002505e-14,2.7755575615628914e-17,1.1796119636642288e-16,2.0,1.3886458716381654e-16,2.770348503055732e-16,4.206194711568551e-16,2.914335439641036e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,30.0,53,2,2,False,2,3,29.99999999999993,7.105427357601002e-14,1.3877787807814457e-16,1.3877787807814457e-16,2.0,1.8824747269678055e-16,5.042050700450315e-16,9.43689570931383e-16,2.905661822261152e-16,2,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
4,30.0,54,2,2,False,2,3,29.99999999999997,2.842170943040401e-14,4.475586568020162e-16,9.8879238130678e-17,2.0000000000000004,4.0933593192106835e-16,1.0545292551130054e-15,1.4163504615997217e-15,2.905661822261152e-16,2,False,False,False,144,8.916478666520788e-16,90.0,2.0000000000000004,6.661338147750939e-16
4,30.0,55,2,2,False,2,3,30.000000000000018,1.7763568394002505e-14,0.0,5.551115123125783e-17,1.9999999999999998,2.867703063870717e-16,1.2811611120792035e-15,7.58024537141069e-16,2.92300905702092e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,30.0,56,2,2,False,2,3,30.00000000000003,2.842170943040401e-14,8.326672684688674e-17,5.551115123125783e-17,2.0,1.1145513959121702e-16,7.963117694656392e-16,8.373379223791152e-16,2.914335439641036e-16,2,False,False,False,144,4.996003610813204e-16,90.0,1.9999999999999996,4.440892098500626e-16
4,30.0,57,2,2,False,2,3,30.000000000000004,3.552713678800501e-15,2.7755575615628914e-17,1.6653345369377348e-16,2.0,2.6812563045208823e-16,6.701692793847712e-16,5.710640124928596e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,30.0,58,2,2,False,2,3,30.000000000000004,3.552713678800501e-15,1.3877787807814457e-16,2.7755575615628914e-17,1.9999999999999998,2.8476953439730004e-16,8.322696327278929e-16,6.9493810560168e-16,2.905661822261152e-16,2,False,False,False,144,8.881784197001252e-16,90.0,2.0,8.881784197001252e-16
4,30.0,59,2,2,False,2,3,29.99999999999993,7.105427357601002e-14,2.7755575615628914e-17,1.0408340855860843e-16,2.0,3.308913981027829e-16,5.39986845747401e-16,6.603260856647041e-16,2.92300905702092e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,30.0,60,2,2,False,2,3,29.999999999999954,4.618527782440651e-14,0.0,0.0,2.0,1.8853898580629413e-16,6.532886618304434e-16,6.48628858709965e-16,2.92300905702092e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,30.0,61,2,2,False,2,3,29.99999999999998,2.1316282072803006e-14,0.0,5.204170427930421e-17,2.0,1.1775693440128312e-16,6.255789036560346e-16,1.766354016019247e-16,2.896988204881268e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,3.3306690738754696e-16
4,30.0,62,2,2,False,2,3,30.000000000000004,3.552713678800501e-15,6.938893903907228e-17,4.163336342344337e-17,2.0,1.415262216750919e-16,4.611102534756203e-16,3.559862221219806e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999998,6.661338147750939e-16
4,30.0,63,2,2,False,2,3,29.99999999999998,2.1316282072803006e-14,1.1102230246251565e-16,0.0,2.0,3.925231146709438e-17,4.693893752929435e-16,3.065703529144609e-16,2.92300905702092e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,0,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,5.551115123125783e-17,2.7755575615628914e-17,2.0,9.910722837601153e-17,5.799686756948437e-16,1.683307586473643e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,1,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,1.1102230246251565e-16,0.0,2.0,2.96997628699179e-16,3.3248816341010896e-16,4.685680459230494e-16,2.888314587501384e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0000000000000004,6.661338147750939e-16
4,60.0,2,2,2,False,2,3,59.99999999999997,2.842170943040401e-14,8.326672684688674e-17,0.0,1.9999999999999998,1.962615573354719e-16,4.0077744118387634e-16,5.495323605393213e-16,2.8796409701215e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,3,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,0.0,5.551115123125783e-17,2.0,2.4291084510816706e-16,2.405705610186675e-16,2.0020843380726833e-16,2.914335439641036e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,4,2,2,False,2,3,60.00000000000001,7.105427357601002e-15,1.1102230246251565e-16,5.551115123125783e-17,2.0,8.166108272880543e-17,4.516415118596973e-16,4.118278836208167e-16,2.905661822261152e-16,2,False,False,False,144,7.771561172376096e-16,90.0,2.0000000000000004,7.771561172376096e-16
4,60.0,5,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,2.636779683484747e-16,1.1102230246251565e-16,2.0000000000000004,4.3781753761837344e-16,6.684427777288335e-16,1.0774741623243806e-15,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0000000000000004,6.661338147750939e-16
4,60.0,6,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,0.0,0.0,2.0,9.813077866773594e-17,7.068141393421958e-16,3.236828524569469e-16,2.888314587501384e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,7,2,2,False,2,3,60.00000000000001,7.105427357601002e-15,5.551115123125783e-17,1.3877787807814457e-17,2.0000000000000004,1.316562550716263e-16,8.159619977515298e-16,3.3335590258932494e-16,2.914335439641036e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,8,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,5.551115123125783e-17,5.551115123125783e-17,2.0,7.854296462351826e-17,4.889304664269648e-16,4.4207684149266446e-16,2.896988204881268e-16,2,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999998,5.551115123125783e-16
4,60.0,9,2,2,False,2,3,60.000000000000036,3.552713678800501e-14,0.0,2.168404344971009e-19,2.0,5.580851038989244e-17,4.747615219269311e-16,2.291091332517295e-16,2.92300905702092e-16,2,False,False,False,144,4.440892098500626e-16,90.0,2.0,4.440892098500626e-16
4,60.0,10,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,5.551115123125783e-17,1.1102230246251565e-16,1.9999999999999998,5.551115123125783e-17,5.102800490722269e-16,9.297082117745284e-16,2.905661822261152e-16,2,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
4,60.0,11,2,2,False,2,3,60.00000000000002,2.1316282072803006e-14,1.1102230246251565e-16,0.0,2.0,2.5133742693021536e-16,9.630824789273724e-16,8.750712804614061e-16,2.914335439641036e-16,2,False,False,False,144,8.881784197001252e-16,90.0,2.0000000000000004,8.881784197001252e-16
4,60.0,12,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,1.1102230246251565e-16,5.551115123125783e-17,2.0,2.152175995649822e-16,6.11430352803872e-16,6.649763268202179e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999998,6.661338147750939e-16
4,60.0,13,2,2,False,2,3,60.00000000000001,7.105427357601002e-15,5.551115123125783e-17,1.6653345369377348e-16,2.0,1.2981481815797577e-16,1.0948070610337678e-15,5.63227073181752e-16,2.905661822261152e-16,2,False,False,False,144,6.106226635438361e-16,90.0,2.0,4.440892098500626e-16
4,60.0,14,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,5.551115123125783e-17,1.1102230246251565e-16,2.0,1.1145851451406571e-16,5.907032737968848e-16,3.2874268550032695e-16,2.92300905702092e-16,2,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
4,60.0,15,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,2.7755575615628914e-17,5.551115123125783e-17,2.0,2.5287722848198975e-18,1.533146213449278e-16,2.628606969868835e-16,2.905661822261152e-16,2,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
4,60.0,16,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,1.6653345369377348e-16,1.6653345369377348e-16,2.0,2.5814177514652363e-16,4.726604209672303e-16,8.409527189913788e-16,2.896988204881268e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,17,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,5.551115123125783e-17,3.469446951953614e-17,2.0,1.993045536433795e-16,4.613190423717512e-16,3.0876128683364463e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,18,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,1.3877787807814457e-17,5.551115123125783e-17,2.0,2.605552351031352e-16,4.594365265244385e-16,2.9893669801409083e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,19,2,2,False,2,3,60.00000000000001,7.105427357601002e-15,1.1102230246251565e-16,2.7755575615628914e-17,2.0,1.4015878649856313e-16,3.554447978966673e-16,2.611090194369167e-16,2.888314587501384e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,20,2,2,False,2,3,60.00000000000002,2.1316282072803006e-14,5.551115123125783e-17,2.7755575615628914e-17,2.0000000000000004,2.4941438852581805e-16,8.55259137851372e-16,2.2971826326221923e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0000000000000004,6.661338147750939e-16
4,60.0,21,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,0.0,2.7755575615628914e-17,2.0,3.3132764271951784e-16,9.37341581617639e-16,6.512217546689217e-16,2.896988204881268e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,22,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,1.1449174941446927e-16,1.6479873021779667e-16,2.0,2.525438057339727e-16,3.1783807845219984e-16,6.149882205051733e-16,2.92300905702092e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0000000000000004,6.661338147750939e-16
4,60.0,23,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,2.7755575615628914e-17,1.1102230246251565e-16,2.0,1.2605126751125787e-16,7.594840474585211e-16,2.0908995608969421e-16,2.896988204881268e-16,2,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
4,60.0,24,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,4.163336342344337e-16,2.220446049250313e-16,1.9999999999999998,2.8594405330320814e-16,8.111135507230323e-16,8.866511767812434e-16,2.896988204881268e-16,2,False,False,False,144,8.326672684688674e-16,90.0,1.9999999999999996,6.661338147750939e-16
4,60.0,25,2,2,False,2,3,60.00000000000001,7.105427357601002e-15,3.608224830031759e-16,4.163336342344337e-17,1.9999999999999998,2.9909771967834713e-16,5.962605703330413e-16,1.0226338346653063e-15,2.905661822261152e-16,2,False,False,False,144,7.771561172376096e-16,90.0,1.9999999999999996,7.771561172376096e-16
4,60.0,26,2,2,False,2,3,60.00000000000002,2.1316282072803006e-14,2.7755575615628914e-17,0.0,2.0,1.1951036172747165e-16,3.193870429599253e-16,1.5052162713840483e-16,2.914335439641036e-16,2,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
4,60.0,27,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,1.1102230246251565e-16,5.551115123125783e-17,2.0,1.488429134743385e-16,5.0727538348952e-16,5.708900899813641e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,28,2,2,False,2,3,59.99999999999997,2.842170943040401e-14,1.3877787807814457e-17,0.0,2.0,2.0230178278559179e-16,6.030852924732368e-16,4.879971696879826e-16,2.888314587501384e-16,2,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
4,60.0,29,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,1.0234868508263162e-16,1.3010426069826053e-17,2.0,2.0110825152671372e-16,8.796809942557537e-16,4.627779271052808e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,30,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,0.0,5.551115123125783e-17,2.0,1.6213865591180214e-16,4.544843083490684e-16,3.671717528720129e-16,2.896988204881268e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0000000000000004,6.661338147750939e-16
4,60.0,31,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,1.942890293094024e-16,0.0,2.0,2.451306065445149e-16,8.233634315563857e-16,5.488309788105658e-16,2.896988204881268e-16,2,False,False,False,144,7.771561172376096e-16,90.0,2.000000000000001,7.771561172376096e-16
4,60.0,32,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,1.1102230246251565e-16,0.0,1.9999999999999998,1.4289110075873447e-16,5.718696893690949e-16,4.1305729410572375e-16,2.914335439641036e-16,2,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
4,60.0,33,2,2,False,2,3,60.00000000000001,7.105427357601002e-15,5.551115123125783e-17,1.1102230246251565e-16,2.0,1.1443916996305594e-16,3.8956806801599406e-16,3.4106622324849034e-16,2.905661822261152e-16,2,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999998,5.551115123125783e-16
4,60.0,34,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,8.326672684688674e-17,1.1102230246251565e-16,2.0,8.777083671441753e-17,7.744253254395708e-16,2.250598976658976e-16,2.914335439641036e-16,2,False,False,False,144,4.440892098500626e-16,90.0,2.0,4.440892098500626e-16
4,60.0,35,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,1.1102230246251565e-16,5.551115123125783e-17,1.9999999999999996,4.467914935803243e-16,5.162835502930473e-16,7.227116997239067e-16,2.914335439641036e-16,2,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999996,5.551115123125783e-16
4,60.0,36,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,5.551115123125783e-17,1.1102230246251565e-16,2.0,1.9488056784516732e-16,4.1508855398546356e-16,2.779024842816778e-16,2.914335439641036e-16,2,False,False,False,144,7.771561172376096e-16,90.0,1.9999999999999998,7.771561172376096e-16
4,60.0,37,2,2,False,2,3,59.99999999999997,2.842170943040401e-14,5.551115123125783e-17,5.551115123125783e-17,2.0,1.1274368112207335e-16,5.284504157781969e-16,2.3551386880256624e-16,2.914335439641036e-16,2,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
4,60.0,38,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,1.6653345369377348e-16,5.551115123125783e-17,2.0,1.8410966031475738e-16,5.087681048627601e-16,4.440892098500626e-16,2.905661822261152e-16,2,False,False,False,144,7.771561172376096e-16,89.99999999999999,2.0,7.771561172376096e-16
4,60.0,39,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,5.551115123125783e-17,5.551115123125783e-17,1.9999999999999996,1.7554167342883506e-16,3.99091977369659e-16,2.83732042031538e-16,2.888314587501384e-16,2,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999996,6.661338147750939e-16
4,60.0,40,2,2,False,2,3,60.00000000000001,7.105427357601002e-15,0.0,1.3877787807814457e-17,1.9999999999999998,1.6711069443220838e-16,5.315392016038022e-16,4.197887443839247e-16,2.905661822261152e-16,2,False,False,False,144,4.440892098500626e-16,90.0,2.0,4.440892098500626e-16
4,60.0,41,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,3.469446951953614e-17,2.7755575615628914e-17,2.0,1.3877787807814457e-16,3.127894518280173e-16,4.0650312327019683e-16,2.888314587501384e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,42,2,2,False,2,3,60.00000000000001,7.105427357601002e-15,5.637851296924623e-17,6.938893903907228e-18,2.0,8.331188968952338e-17,5.291631723329246e-16,2.623650978148277e-16,2.905661822261152e-16,2,False,False,False,144,4.440892098500626e-16,90.0,2.0,4.440892098500626e-16
4,60.0,43,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,8.326672684688674e-17,1.1102230246251565e-16,2.0,2.669445784096911e-16,4.353291932867632e-16,4.3177542613803813e-16,2.905661822261152e-16,2,False,False,False,144,8.881784197001252e-16,90.0,2.0000000000000004,8.881784197001252e-16
4,60.0,44,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,1.6653345369377348e-16,1.1102230246251565e-16,2.0,2.5362582704159623e-16,5.114110738415689e-16,1.074072640321852e-15,2.914335439641036e-16,2,False,False,False,144,7.771561172376096e-16,90.0,2.0,6.661338147750939e-16
4,60.0,45,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,4.163336342344337e-17,0.0,2.0,2.0584085788909642e-16,3.5760557644884744e-16,3.581437341294552e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0000000000000004,6.661338147750939e-16
4,60.0,46,2,2,False,2,3,60.00000000000001,7.105427357601002e-15,2.7755575615628914e-17,5.551115123125783e-17,2.0,2.1854762094519229e-16,4.031730240309769e-16,5.110343437176303e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,47,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,2.0816681711721685e-17,1.3877787807814457e-17,2.0,1.2645646313846623e-16,5.183486112986588e-16,7.85571206805186e-16,2.914335439641036e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,48,2,2,False,2,3,59.99999999999997,2.842170943040401e-14,0.0,8.326672684688674e-17,1.9999999999999996,1.7333351416399796e-16,6.801531979207434e-16,3.152427400121712e-16,2.914335439641036e-16,2,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999996,6.661338147750939e-16
4,60.0,49,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,5.551115123125783e-17,0.0,1.9999999999999996,1.4817422638912102e-16,6.75749946218432e-16,4.019770171714909e-16,2.914335439641036e-16,2,False,False,False,144,7.771561172376096e-16,90.0,1.9999999999999996,7.771561172376096e-16
4,60.0,50,2,2,False,2,3,60.00000000000001,7.105427357601002e-15,1.6653345369377348e-16,1.1102230246251565e-16,2.0,3.512204620149607e-16,7.338187872020388e-16,4.938815925468811e-16,2.92300905702092e-16,2,False,False,False,144,8.881784197001252e-16,89.99999999999999,2.0,8.881784197001252e-16
4,60.0,51,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,1.3010426069826053e-17,6.938893903907228e-18,1.9999999999999993,4.713603079356872e-16,1.446725383497132e-15,7.416137030893559e-16,2.896988204881268e-16,2,False,False,False,144,8.881784197001252e-16,90.0,1.9999999999999998,8.881784197001252e-16
4,60.0,52,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,1.3877787807814457e-17,2.7755575615628914e-16,2.000000000000001,5.064917260848195e-16,1.0392600794855742e-15,9.730298868281309e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0000000000000004,6.661338147750939e-16
4,60.0,53,2,2,False,2,3,60.00000000000001,7.105427357601002e-15,8.326672684688674e-17,2.7755575615628914e-17,2.0000000000000004,2.2887833992611187e-16,9.321907481344796e-16,6.231111271582837e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,54,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,1.6653345369377348e-16,2.3592239273284576e-16,1.9999999999999998,2.3699141757285803e-16,7.452126538539583e-16,6.193910274793601e-16,2.92300905702092e-16,2,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
4,60.0,55,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,4.163336342344337e-17,1.1102230246251565e-16,2.0,2.1364582767275725e-16,8.346309728765541e-16,7.264329320467944e-16,2.914335439641036e-16,2,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999998,5.551115123125783e-16
4,60.0,56,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,2.7755575615628914e-17,1.3877787807814457e-17,2.0000000000000004,1.7194885887982636e-16,3.3922605173709367e-16,3.994537468750074e-16,2.896988204881268e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,5.551115123125783e-16
4,60.0,57,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,6.938893903907228e-17,0.0,2.0,9.813077866773594e-17,5.891116837905864e-16,5.67464084063076e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
4,60.0,58,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,5.551115123125783e-17,2.220446049250313e-16,2.0,1.8466455284598204e-16,9.107413896375703e-16,5.299402768974219e-16,2.931682674400804e-16,2,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999998,5.551115123125783e-16
4,60.0,59,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,5.551115123125783e-17,5.551115123125783e-17,2.0000000000000004,1.5823112613210482e-16,3.3306690738754696e-16,2.482534153247273e-16,2.896988204881268e-16,2,False,False,False,144,4.440892098500626e-16,90.0,2.0000000000000004,4.440892098500626e-16
4,60.0,60,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,0.0,0.0,2.0000000000000004,2.971597010870666e-16,2.0770370905276122e-16,6.243462346678937e-16,2.914335439641036e-16,2,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
4,60.0,61,2,2,False,2,3,60.00000000000001,7.105427357601002e-15,8.326672684688674e-17,5.551115123125783e-17,2.0,1.1652384351680995e-16,4.1447913221215544e-16,5.985173094038516e-16,2.914335439641036e-16,2,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
4,60.0,62,2,2,False,2,3,59.999999999999986,1.4210854715202004e-14,5.551115123125783e-17,2.7755575615628914e-16,1.9999999999999998,3.400765989603717e-16,1.3055450971845835e-16,4.919279393491044e-16,2.905661822261152e-16,2,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999996,6.661338147750939e-16
4,60.0,63,2,2,False,2,3,59.99999999999999,7.105427357601002e-15,1.1102230246251565e-16,2.7755575615628914e-16,1.9999999999999998,3.47499363327589e-16,1.143170924999389e-15,5.677185712949717e-16,2.888314587501384e-16,2,False,False,False,144,8.881784197001252e-16,89.99999999999999,1.9999999999999996,8.881784197001252e-16
5,5.0,0,2,3,False,2,3,5.000000000000357,3.5704772471945034e-13,0.0,0.0,3.0000000000000004,2.7820551691162066e-16,1.1761066959180267e-15,1.9330767120311946e-15,2.914335439641036e-16,3,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999998,5.551115123125783e-16
5,5.0,1,2,3,False,2,3,4.999999999999919,8.08242361927114e-14,6.938893903907228e-18,1.3877787807814457e-17,3.0000000000000004,2.86483227111501e-16,2.882737282559202e-15,8.033583736160846e-15,2.905661822261152e-16,3,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999998,6.661338147750939e-16
5,5.0,2,2,3,False,2,3,5.000000000000138,1.376676550535194e-13,2.220446049250313e-16,1.1102230246251565e-16,2.999999999999999,4.793682417296442e-16,3.2987674671436335e-15,2.653254878022939e-15,2.896988204881268e-16,3,False,False,False,144,8.465450562766819e-16,89.99999999999999,1.9999999999999998,7.771561172376096e-16
5,5.0,3,2,3,False,2,3,5.000000000000283,2.8332891588433995e-13,6.938893903907228e-18,0.0,3.0,2.286941954931648e-16,1.7468656789760212e-15,1.3243043079346975e-15,2.905661822261152e-16,3,False,False,False,144,4.440892098500626e-16,90.0,1.9999999999999998,4.440892098500626e-16
5,5.0,4,2,3,False,2,3,5.000000000000138,1.376676550535194e-13,4.163336342344337e-17,5.551115123125783e-17,3.0,2.2676492126239277e-16,1.9479886471502267e-15,1.1687042040479822e-15,2.905661822261152e-16,3,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
