candidate_kind,base_phase,epsilon,phi,phi_over_pi,s0,stability_gain,base_S_mean,base_S_amp,g_C,visibility_C,backaction_scale,c_gain,phase_after_C,S_mean_after_C,S_amp_after_C,S_drift_after_C,S_final_after_C,Q_max_error,C_A_mean_tail,C_B_mean_tail,C_read_abs_error,C_read_rel_error,C_induced_bias_delta,C_readout_ok,C_nonselective_ok,C_window_ok,C_informative_window_ok
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.01,0.33333333333333337,0.001,1e-05,gray_metastable,0.00017422082028423926,0.02013386899202751,0.002069053438984979,0.019567524520705367,8.881784197001252e-16,0.5000290368033806,0.4999709631966194,0.008547673026860606,0.6666666666666666,0.0001347848869934814,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.01,0.33333333333333337,0.002,2e-05,gray_metastable,0.00017513133170286247,0.020268642596557446,0.0020802368066556044,0.01970253620932849,6.661338147750939e-16,0.5000291885552837,0.4999708114447163,0.008591599386045356,0.6666666666666666,0.0002704690029420389,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.01,0.33333333333333337,0.005,5e-05,gray_metastable,0.0001778913653100796,0.02067839019402648,0.0021141468480335634,0.02011319012448004,6.661338147750939e-16,0.500029648560885,0.49997035143911495,0.008724789002795786,0.6666666666666665,0.0006829766340182906,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.01,0.33333333333333337,0.01,0.0001,gray_metastable,0.000182587817810966,0.021379756131386568,0.0021718823102817838,0.020816733445304932,6.661338147750939e-16,0.5000304313029684,0.4999695686970316,0.008951538697751553,0.6666666666666666,0.0013890390238792648,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.02,0.5,0.0,0.0,gray_metastable,0.00017331502028017349,0.019999989905038096,0.002057929541669832,0.01943343863954905,6.661338147750939e-16,0.5000433287550701,0.49995667124492993,0.006377984114128952,0.5,0.0,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.02,0.5,1e-05,2.0000000000000002e-07,gray_metastable,0.0001733421259483684,0.020003993318987216,0.002058262396256319,0.019437447806137875,6.661338147750939e-16,0.5000433355314872,0.49995666446851283,0.0063789647095013995,0.5,4.030519617315376e-06,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.02,0.5,5e-05,1.0000000000000002e-06,gray_metastable,0.0001734505908310354,0.02002001497535591,0.0020595943472100217,0.01945349275105679,8.881784197001252e-16,0.5000433626477079,0.4999566373522922,0.006382888649994558,0.5,2.0160640868675887e-05,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.02,0.5,0.0001,2.0000000000000003e-06,gray_metastable,0.00017358626694967175,0.020040060059155176,0.002061260484910619,0.01947356757190377,8.881784197001252e-16,0.5000433965667374,0.49995660343326265,0.0063877970853252085,0.5,4.034140078657816e-05,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.02,0.5,0.0005,1e-05,gray_metastable,0.00017467548562838216,0.020201143608753108,0.00207463766963432,0.019634914241447032,6.661338147750939e-16,0.500043668871407,0.4999563311285929,0.006427205331438995,0.5,0.00020251416906322107,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.02,0.5,0.001,2e-05,gray_metastable,0.00017604657757822764,0.020404316666944755,0.0020914799555292857,0.019838480084074735,6.661338147750939e-16,0.5000440116443946,0.4999559883556054,0.006476819436366194,0.5,0.0004070583192047134,False,True,False,False
