step,max_abs_error_from_one_third,mean_abs_error_from_one_third
967,1.503417945691865e-10,1.0022784454240725e-10
968,1.503417945691865e-10,1.0022784454240725e-10
969,1.5034190559148897e-10,1.0022791855727557e-10
970,1.503417945691865e-10,1.0022788154984141e-10
971,1.5034207212494266e-10,1.0022802957957803e-10
972,1.503421276360939e-10,1.0022802957957803e-10
973,1.5034240519185005e-10,1.002282146167488e-10
974,1.5034262723645497e-10,1.0022839965391957e-10
975,1.5034246070300128e-10,1.0022830713533419e-10
976,1.5034246070300128e-10,1.0022834414276834e-10
977,1.5034262723645497e-10,1.0022839965391957e-10
978,1.5034257172530374e-10,1.0022834414276834e-10
979,1.5034262723645497e-10,1.0022839965391957e-10
980,1.5034246070300128e-10,1.0022830713533419e-10
981,1.5034240519185005e-10,1.0022827012790003e-10
982,1.5034246070300128e-10,1.002282886316171e-10
983,1.5034262723645497e-10,1.0022839965391957e-10
984,1.5034273825875744e-10,1.0022847366878788e-10
985,1.5034290479221113e-10,1.0022858469109035e-10
986,1.5034296030336236e-10,1.0022864020224158e-10
987,1.5034307132566482e-10,1.0022869571339281e-10
988,1.5034290479221113e-10,1.0022858469109035e-10
989,1.5034296030336236e-10,1.0022860319480742e-10
990,1.5034307132566482e-10,1.0022867720967572e-10
991,1.5034307132566482e-10,1.0022869571339281e-10
992,1.5034307132566482e-10,1.0022867720967572e-10
993,1.5034290479221113e-10,1.0022858469109035e-10
994,1.5034290479221113e-10,1.0022858469109035e-10
995,1.5034290479221113e-10,1.0022858469109035e-10
996,1.5034318234796729e-10,1.0022873272082695e-10
997,1.5034318234796729e-10,1.0022876972826111e-10
998,1.5034323785911852e-10,1.0022878823197819e-10
999,1.5034318234796729e-10,1.0022876972826111e-10
1000,1.5034345990372344e-10,1.0022895476543188e-10
1001,1.5034362643717714e-10,1.0022904728401727e-10
1002,1.5034351541487467e-10,1.0022897326914897e-10
1003,1.503437374594796e-10,1.0022913980260266e-10
1004,1.5034362643717714e-10,1.002291027951685e-10
1005,1.503437374594796e-10,1.0022915830631973e-10
1006,1.503437374594796e-10,1.0022913980260266e-10
1007,1.503439039929333e-10,1.0022928783233927e-10
1008,1.503439039929333e-10,1.0022925082490512e-10
1009,1.503439039929333e-10,1.0022925082490512e-10
1010,1.5034368194832837e-10,1.0022913980260266e-10
1011,1.5034384848178206e-10,1.0022923232118804e-10
1012,1.5034362643717714e-10,1.0022906578773434e-10
1013,1.503437374594796e-10,1.0022915830631973e-10
1014,1.5034384848178206e-10,1.0022919531375389e-10
1015,1.503439039929333e-10,1.0022925082490512e-10
1016,1.5034418154868945e-10,1.0022943586207589e-10
1017,1.5034418154868945e-10,1.0022943586207589e-10
1018,1.5034418154868945e-10,1.0022947286951005e-10
1019,1.5034418154868945e-10,1.0022938035092466e-10
1020,1.503439039929333e-10,1.0022919531375389e-10
1021,1.503437374594796e-10,1.0022915830631973e-10
1022,1.5034368194832837e-10,1.0022912129888557e-10
1023,1.503437374594796e-10,1.0022915830631973e-10
1024,1.5034368194832837e-10,1.0022912129888557e-10
1025,1.5034362643717714e-10,1.0022904728401727e-10
1026,1.5034351541487467e-10,1.0022897326914897e-10
1027,1.5034351541487467e-10,1.002290287803002e-10
1028,1.5034368194832837e-10,1.0022912129888557e-10
1029,1.5034351541487467e-10,1.002290287803002e-10
1030,1.503434043925722e-10,1.0022895476543188e-10
1031,1.503437374594796e-10,1.0022915830631973e-10
1032,1.503437374594796e-10,1.0022913980260266e-10
1033,1.5034368194832837e-10,1.0022908429145143e-10
1034,1.5034401501523575e-10,1.0022932483977343e-10
1035,1.5034412603753822e-10,1.0022941735835882e-10
1036,1.5034412603753822e-10,1.0022941735835882e-10
1037,1.5034412603753822e-10,1.0022941735835882e-10
1038,1.5034412603753822e-10,1.0022936184720758e-10
1039,1.5034418154868945e-10,1.0022943586207589e-10
1040,1.5034401501523575e-10,1.0022932483977343e-10
1041,1.5034395950408452e-10,1.002292693286222e-10
1042,1.5034401501523575e-10,1.0022932483977343e-10
1043,1.503439039929333e-10,1.0022919531375389e-10
1044,1.5034362643717714e-10,1.0022904728401727e-10
1045,1.5034351541487467e-10,1.002290287803002e-10
1046,1.503434043925722e-10,1.0022893626171481e-10
1047,1.5034345990372344e-10,1.0022895476543188e-10
1048,1.503434043925722e-10,1.0022889925428065e-10
1049,1.5034312683681605e-10,1.0022875122454404e-10
1050,1.5034307132566482e-10,1.0022873272082695e-10
1051,1.5034312683681605e-10,1.0022875122454404e-10
1052,1.5034307132566482e-10,1.0022869571339281e-10
1053,1.5034318234796729e-10,1.0022873272082695e-10
1054,1.5034307132566482e-10,1.0022867720967572e-10
1055,1.503428492810599e-10,1.0022851067622203e-10
1056,1.5034290479221113e-10,1.0022858469109035e-10
1057,1.5034273825875744e-10,1.0022849217250496e-10
1058,1.5034273825875744e-10,1.0022852917993912e-10
1059,1.5034262723645497e-10,1.0022839965391957e-10
1060,1.5034262723645497e-10,1.002284551650708e-10
1061,1.5034273825875744e-10,1.0022847366878788e-10
1062,1.5034246070300128e-10,1.002282886316171e-10
1063,1.5034234968069882e-10,1.002282146167488e-10
1064,1.5034234968069882e-10,1.002282146167488e-10
1065,1.5034229416954759e-10,1.0022819611303173e-10
1066,1.503421276360939e-10,1.0022810359444634e-10
1067,1.503421276360939e-10,1.0022804808329511e-10
1068,1.5034185008033774e-10,1.0022784454240725e-10
1069,1.5034185008033774e-10,1.0022790005355849e-10
1070,1.5034218314724512e-10,1.0022810359444634e-10
1071,1.5034234968069882e-10,1.002282146167488e-10
1072,1.5034234968069882e-10,1.0022819611303173e-10
1073,1.5034229416954759e-10,1.0022817760931464e-10
1074,1.5034229416954759e-10,1.0022819611303173e-10
1075,1.5034240519185005e-10,1.0022823312046587e-10
1076,1.5034240519185005e-10,1.0022823312046587e-10
1077,1.5034240519185005e-10,1.0022827012790003e-10
1078,1.503421276360939e-10,1.0022810359444634e-10
1079,1.503419611026402e-10,1.0022799257214388e-10
1080,1.5034185008033774e-10,1.0022786304612434e-10
1081,1.5034168354688404e-10,1.0022775202382188e-10
1082,1.503416280357328e-10,1.0022778903125602e-10
1083,1.5034151701343035e-10,1.0022765950523649e-10
1084,1.5034135047997665e-10,1.0022751147549987e-10
1085,1.5034135047997665e-10,1.0022754848293403e-10
1086,1.5034118394652296e-10,1.0022745596434864e-10
1087,1.503410729242205e-10,1.0022736344576326e-10
1088,1.5034085087961557e-10,1.0022717840859248e-10
1089,1.5034079536846434e-10,1.0022717840859248e-10
1090,1.5034085087961557e-10,1.0022719691230957e-10
1091,1.503407398573131e-10,1.0022710439372418e-10
1092,1.5034079536846434e-10,1.0022717840859248e-10
1093,1.5034057332385942e-10,1.0022701187513879e-10
1094,1.5034051781270819e-10,1.0022699337142171e-10
1095,1.5034079536846434e-10,1.0022721541602664e-10
1096,1.5034062883501065e-10,1.0022706738629002e-10
1097,1.5034040679040572e-10,1.0022690085283632e-10
1098,1.503403512792545e-10,1.0022691935655341e-10
1099,1.503403512792545e-10,1.0022688234911925e-10
1100,1.503403512792545e-10,1.0022688234911925e-10
1101,1.5034024025695203e-10,1.0022686384540218e-10
1102,1.5034024025695203e-10,1.0022680833425095e-10
1103,1.5034012923464957e-10,1.0022677132681679e-10
1104,1.5034007372349834e-10,1.0022671581566556e-10
1105,1.503398516788934e-10,1.0022653077849479e-10
1106,1.5033979616774218e-10,1.002265122747777e-10
1107,1.5033957412313725e-10,1.0022634574132401e-10
1108,1.5033962963428849e-10,1.0022640125247524e-10
1109,1.5033957412313725e-10,1.0022634574132401e-10
1110,1.5033924105622987e-10,1.0022614220043617e-10
1111,1.5033907452277617e-10,1.0022603117813371e-10
1112,1.5033879696702002e-10,1.0022584614096293e-10
1113,1.5033879696702002e-10,1.0022580913352878e-10
1114,1.5033851941126386e-10,1.002257166149434e-10
1115,1.503382418555077e-10,1.002254760666214e-10
1116,1.5033818634435647e-10,1.0022545756290431e-10
1117,1.5033829736665894e-10,1.002255500814897e-10
1118,1.5033818634435647e-10,1.0022545756290431e-10
1119,1.5033796429975155e-10,1.0022529102945062e-10
1120,1.5033774225514662e-10,1.0022518000714815e-10
1121,1.5033790878860032e-10,1.0022523551829939e-10
1122,1.5033779776629785e-10,1.0022519851086524e-10
1123,1.5033796429975155e-10,1.0022525402201647e-10
1124,1.503376867439954e-10,1.0022508748856278e-10
1125,1.5033740918823923e-10,1.0022486544395785e-10
1126,1.5033740918823923e-10,1.0022495796254323e-10
1127,1.5033740918823923e-10,1.0022492095510908e-10
1128,1.5033702061018062e-10,1.0022468040678707e-10
1129,1.5033702061018062e-10,1.0022464339935293e-10
1130,1.5033674305442446e-10,1.0022451387333338e-10
1131,1.5033668754327323e-10,1.0022443985846508e-10
1132,1.5033652100981953e-10,1.0022434733987969e-10
1133,1.503364654986683e-10,1.0022431033244554e-10
1134,1.5033635447636584e-10,1.0022418080642599e-10
1135,1.5033613243176092e-10,1.0022406978412353e-10
1136,1.50335910387156e-10,1.00223940258104e-10
1137,1.503357438537023e-10,1.002238477395186e-10
1138,1.503357438537023e-10,1.002238477395186e-10
1139,1.5033546629794614e-10,1.0022366270234784e-10
1140,1.503354107867949e-10,1.0022358868747953e-10
1141,1.5033513323103875e-10,1.0022340365030875e-10
1142,1.5033491118643383e-10,1.0022329262800629e-10
1143,1.5033491118643383e-10,1.0022323711685506e-10
1144,1.503348556752826e-10,1.0022321861313799e-10
1145,1.5033480016413137e-10,1.0022316310198676e-10
1146,1.5033457811952644e-10,1.0022301507225014e-10
1147,1.503346891418289e-10,1.0022310759083553e-10
1148,1.5033463363067767e-10,1.002230520796843e-10
1149,1.5033463363067767e-10,1.0022308908711845e-10
1150,1.5033457811952644e-10,1.0022301507225014e-10
1151,1.503346891418289e-10,1.0022310759083553e-10
1152,1.5033463363067767e-10,1.0022310759083553e-10
1153,1.503345226083752e-10,1.0022301507225014e-10
1154,1.5033418954146782e-10,1.0022277452392814e-10
1155,1.5033407851916536e-10,1.002227190127769e-10
1156,1.503338009634092e-10,1.0022253397560614e-10
1157,1.5033374545225797e-10,1.0022247846445491e-10
1158,1.5033357891880428e-10,1.0022236744215245e-10
1159,1.5033341238535058e-10,1.0022225641984998e-10
1160,1.5033335687419935e-10,1.002222379161329e-10
1161,1.5033330136304812e-10,1.0022218240498167e-10
1162,1.5033302380729197e-10,1.002219973678109e-10
1163,1.5033280176268704e-10,1.0022188634550844e-10
1164,1.5033280176268704e-10,1.0022186784179136e-10
1165,1.5033257971808212e-10,1.002217568194889e-10
1166,1.5033252420693088e-10,1.0022164579718644e-10
1167,1.5033230216232596e-10,1.0022153477488398e-10
1168,1.503320246065698e-10,1.002212757228449e-10
1169,1.5033180256196488e-10,1.0022116470054243e-10
1170,1.5033152500620872e-10,1.0022101667080581e-10
1171,1.5033135847275503e-10,1.002208686410692e-10
1172,1.5033124745045257e-10,1.0022083163363504e-10
1173,1.5033102540584764e-10,1.0022066510018135e-10
1174,1.5033091438354518e-10,1.0022062809274719e-10
1175,1.503305813166378e-10,1.0022042455185935e-10
1176,1.503304147831841e-10,1.0022023951468857e-10
1177,1.5033030376088163e-10,1.0022020250725443e-10
1178,1.5033013722742794e-10,1.0022009148495196e-10
1179,1.5033002620512548e-10,1.0021999896636657e-10
1180,1.5032991518282302e-10,1.0021990644778118e-10
1181,1.5032991518282302e-10,1.0021992495149827e-10
1182,1.5032980416052055e-10,1.0021983243291288e-10
1183,1.503296931382181e-10,1.0021979542547872e-10
1184,1.5032963762706686e-10,1.0021973991432749e-10
1185,1.503295266047644e-10,1.0021964739574211e-10
1186,1.503293600713107e-10,1.0021959188459088e-10
1187,1.503293600713107e-10,1.0021955487715672e-10
1188,1.50329193537857e-10,1.0021944385485426e-10
1189,1.5032891598210085e-10,1.002192588176835e-10
1190,1.5032891598210085e-10,1.002192588176835e-10
1191,1.5032897149325208e-10,1.0021927732140057e-10
1192,1.5032897149325208e-10,1.0021927732140057e-10
1193,1.5032891598210085e-10,1.002192588176835e-10
1194,1.5032886047094962e-10,1.0021918480281518e-10
1195,1.5032869393749593e-10,1.002190922842298e-10
1196,1.503286384263447e-10,1.0021907378051272e-10
1197,1.50328471892891e-10,1.0021898126192734e-10
1198,1.5032836087058854e-10,1.0021888874334195e-10
1199,1.5032819433713485e-10,1.0021877772103949e-10
1200,1.5032763922562253e-10,1.0021840764669794e-10
1201,1.5032763922562253e-10,1.0021840764669794e-10
1202,1.5032747269216884e-10,1.0021825961696133e-10
1203,1.5032708411411022e-10,1.0021803757235641e-10
1204,1.5032713962526145e-10,1.0021809308350764e-10
1205,1.5032713962526145e-10,1.0021809308350764e-10
1206,1.5032708411411022e-10,1.0021803757235641e-10
1207,1.50327028602959e-10,1.0021796355748809e-10
1208,1.503266955360516e-10,1.0021781552775148e-10
1209,1.5032636246914421e-10,1.0021757497942947e-10
1210,1.5032602940223683e-10,1.0021729742367332e-10
1211,1.5032575184648067e-10,1.0021714939393671e-10
1212,1.5032530775727082e-10,1.0021681632702932e-10
1213,1.503250857126659e-10,1.00216742312161e-10
1214,1.5032480815690974e-10,1.0021652026755608e-10
1215,1.5032447509000235e-10,1.0021631672666824e-10
1216,1.5032425304539743e-10,1.0021615019321455e-10
1217,1.5032380895618758e-10,1.0021587263745839e-10
1218,1.5032380895618758e-10,1.0021587263745839e-10
1219,1.5032353140043142e-10,1.0021572460772177e-10
1220,1.503234758892802e-10,1.0021565059285346e-10
1221,1.503231428223728e-10,1.0021541004453145e-10
1222,1.5032280975546541e-10,1.0021520650364361e-10
1223,1.5032269873316295e-10,1.0021511398505822e-10
1224,1.5032247668855803e-10,1.0021498445903869e-10
1225,1.5032236566625556e-10,1.0021491044417037e-10
1226,1.5032214362165064e-10,1.0021468839956545e-10
1227,1.5032186606589448e-10,1.0021454036982884e-10
1228,1.503216995324408e-10,1.0021444785124345e-10
1229,1.5032125544323094e-10,1.0021415179177022e-10
1230,1.5032114442092848e-10,1.0021405927318483e-10
1231,1.5032097788747478e-10,1.0021396675459944e-10
1232,1.5032086686517232e-10,1.002139297471653e-10
1233,1.5032058930941616e-10,1.0021370770256037e-10
1234,1.5032031175366e-10,1.0021352266538959e-10
1235,1.5032031175366e-10,1.0021352266538959e-10
1236,1.5032031175366e-10,1.0021350416167252e-10
1237,1.5032014522020631e-10,1.0021344865052129e-10
1238,1.5031997868675262e-10,1.0021330062078467e-10
1239,1.5031970113099646e-10,1.0021313408733097e-10
1240,1.503194235752403e-10,1.0021293054644313e-10
1241,1.5031931255293784e-10,1.0021283802785774e-10
1242,1.5031920153063538e-10,1.0021276401298944e-10
1243,1.503190349971817e-10,1.0021267149440405e-10
1244,1.503185353968206e-10,1.0021231992377959e-10
1245,1.5031825784106445e-10,1.0021211638289174e-10
1246,1.5031803579645953e-10,1.0021194984943804e-10
1247,1.503178137518546e-10,1.0021189433828681e-10
1248,1.5031775824070337e-10,1.0021182032341851e-10
1249,1.5031759170724968e-10,1.0021170930111604e-10
1250,1.5031731415149352e-10,1.0021152426394527e-10
1251,1.503170921068886e-10,1.0021135773049157e-10
1252,1.5031681455113244e-10,1.0021120970075496e-10
1253,1.5031659250652751e-10,1.0021104316730127e-10
1254,1.5031670352882998e-10,1.002110986784525e-10
1255,1.5031653699537628e-10,1.0021102466358418e-10
1256,1.5031659250652751e-10,1.0021104316730127e-10
1257,1.5031648148422505e-10,1.0021096915243295e-10
1258,1.5031631495077136e-10,1.0021085813013049e-10
1259,1.503162039284689e-10,1.0021078411526219e-10
1260,1.5031609290616643e-10,1.0021072860411095e-10
1261,1.503162039284689e-10,1.0021076561154511e-10
1262,1.5031598188386397e-10,1.0021059907809142e-10
1263,1.5031564881695658e-10,1.0021039553720357e-10
1264,1.503154822835029e-10,1.0021030301861818e-10
1265,1.503153157500492e-10,1.0021019199631571e-10
1266,1.5031520472774673e-10,1.0021011798144741e-10
1267,1.503153157500492e-10,1.002102105000328e-10
1268,1.503149826831418e-10,1.0020998845542788e-10
1269,1.5031492717199058e-10,1.0020987743312541e-10
1270,1.5031487166083934e-10,1.0020989593684249e-10
1271,1.5031464961623442e-10,1.0020972940338879e-10
1272,1.5031448308278073e-10,1.002096368848034e-10
1273,1.5031437206047826e-10,1.0020954436621803e-10
1274,1.5031376143781472e-10,1.0020917429187648e-10
1275,1.5031359490436103e-10,1.0020906326957402e-10
1276,1.5031331734860487e-10,1.0020882272125202e-10
1277,1.5031298428169748e-10,1.0020861918036417e-10
1278,1.5031270672594133e-10,1.002084341431934e-10
1279,1.503126512147901e-10,1.0020841563947631e-10
1280,1.5031242917018517e-10,1.0020830461717385e-10
1281,1.5031254019248763e-10,1.0020832312089094e-10
1282,1.5031254019248763e-10,1.0020834162460801e-10
1283,1.5031237365903394e-10,1.0020823060230555e-10
1284,1.5031237365903394e-10,1.0020823060230555e-10
1285,1.503123181478827e-10,1.0020815658743724e-10
1286,1.5031220712558024e-10,1.0020806406885185e-10
1287,1.5031204059212655e-10,1.002080270614177e-10
1288,1.503119295698241e-10,1.0020793454283232e-10
1289,1.5031181854752163e-10,1.00207860527964e-10
1290,1.5031165201406793e-10,1.0020774950566154e-10
1291,1.503115965029167e-10,1.0020774950566154e-10
1292,1.5031131894716054e-10,1.0020756446849077e-10
1293,1.503110413914044e-10,1.0020732392016878e-10
1294,1.5031081934679946e-10,1.0020719439414923e-10
1295,1.503105417910433e-10,1.0020700935697846e-10
1296,1.5031048627989207e-10,1.0020693534211016e-10
1297,1.5031048627989207e-10,1.0020693534211016e-10
1298,1.5031048627989207e-10,1.0020699085326139e-10
1299,1.5031048627989207e-10,1.0020693534211016e-10
1300,1.5031009770183346e-10,1.00206657786354e-10
1301,1.5031004219068222e-10,1.00206657786354e-10
1302,1.5030987565722853e-10,1.0020658377148568e-10
1303,1.5030987565722853e-10,1.0020654676405154e-10
1304,1.5030959810147237e-10,1.0020636172688076e-10
1305,1.5030954259032114e-10,1.0020634322316369e-10
1306,1.503090985011113e-10,1.0020606566740753e-10
1307,1.5030882094535514e-10,1.0020586212651968e-10
1308,1.503087654342039e-10,1.0020580661536845e-10
1309,1.5030870992305267e-10,1.0020578811165137e-10
1310,1.5030854338959898e-10,1.0020567708934891e-10
1311,1.5030865441190144e-10,1.0020575110421721e-10
1312,1.5030843236729652e-10,1.0020558457076352e-10
1313,1.5030843236729652e-10,1.0020565858563184e-10
1314,1.5030843236729652e-10,1.002056030744806e-10
1315,1.503080437892379e-10,1.0020532551872445e-10
1316,1.5030798827808667e-10,1.0020534402244152e-10
1317,1.5030798827808667e-10,1.0020530701500736e-10
1318,1.5030776623348174e-10,1.0020517748898783e-10
1319,1.5030765521117928e-10,1.0020510347411952e-10
1320,1.5030793276693544e-10,1.0020528851129029e-10
1321,1.5030754418887682e-10,1.0020501095553414e-10
1322,1.5030754418887682e-10,1.0020501095553414e-10
1323,1.503077107223305e-10,1.002051219778366e-10
1324,1.5030765521117928e-10,1.0020510347411952e-10
1325,1.5030754418887682e-10,1.0020502945925121e-10
1326,1.503077107223305e-10,1.0020517748898783e-10
1327,1.5030754418887682e-10,1.0020502945925121e-10
1328,1.5030765521117928e-10,1.0020510347411952e-10
1329,1.5030737765542312e-10,1.002048814295146e-10
1330,1.5030737765542312e-10,1.002048814295146e-10
1331,1.5030737765542312e-10,1.0020491843694875e-10
1332,1.5030726663312066e-10,1.0020484442208044e-10
1333,1.5030704458851574e-10,1.0020465938490967e-10
1334,1.5030671152160835e-10,1.0020440033287059e-10
1335,1.503064339658522e-10,1.0020427080685106e-10
1336,1.5030637845470096e-10,1.0020425230313397e-10
1337,1.5030621192124727e-10,1.0020415978454859e-10
1338,1.5030615641009604e-10,1.0020408576968028e-10
1339,1.5030621192124727e-10,1.0020410427339736e-10
1340,1.503062674323985e-10,1.0020417828826567e-10
1341,1.503059343654911e-10,1.0020395624366074e-10
1342,1.5030582334318865e-10,1.002038267176412e-10
1343,1.5030587885433988e-10,1.0020390073250951e-10
1344,1.5030582334318865e-10,1.0020388222879244e-10
1345,1.5030571232088619e-10,1.0020380821392412e-10
1346,1.5030582334318865e-10,1.0020388222879244e-10
1347,1.5030587885433988e-10,1.0020395624366074e-10
1348,1.5030587885433988e-10,1.0020388222879244e-10
1349,1.5030582334318865e-10,1.002038267176412e-10
1350,1.5030582334318865e-10,1.0020384522135828e-10
1351,1.5030587885433988e-10,1.0020390073250951e-10
1352,1.5030582334318865e-10,1.0020388222879244e-10
1353,1.5030582334318865e-10,1.002038267176412e-10
1354,1.5030587885433988e-10,1.0020390073250951e-10
1355,1.5030571232088619e-10,1.0020378971020705e-10
1356,1.5030560129858372e-10,1.0020375270277289e-10
1357,1.5030565680973496e-10,1.0020373419905582e-10
1358,1.5030549027628126e-10,1.0020362317675335e-10
1359,1.503053792539788e-10,1.002035861693192e-10
1360,1.503053792539788e-10,1.0020354916188505e-10
1361,1.503053792539788e-10,1.0020360467303628e-10
1362,1.5030560129858372e-10,1.0020371569533874e-10
1363,1.5030571232088619e-10,1.0020380821392412e-10
1364,1.5030571232088619e-10,1.0020375270277289e-10
1365,1.5030571232088619e-10,1.0020378971020705e-10
1366,1.5030571232088619e-10,1.0020378971020705e-10
1367,1.5030587885433988e-10,1.0020388222879244e-10
1368,1.5030587885433988e-10,1.0020388222879244e-10
1369,1.5030582334318865e-10,1.002038267176412e-10
1370,1.503059343654911e-10,1.0020395624366074e-10
1371,1.5030598987664234e-10,1.0020393773994367e-10
1372,1.5030621192124727e-10,1.0020410427339736e-10
1373,1.503061008989448e-10,1.0020401175481197e-10
1374,1.503061008989448e-10,1.0020403025852905e-10
1375,1.503061008989448e-10,1.0020401175481197e-10
1376,1.503059343654911e-10,1.0020395624366074e-10
1377,1.5030571232088619e-10,1.0020378971020705e-10
1378,1.5030560129858372e-10,1.0020375270277289e-10
1379,1.5030571232088619e-10,1.0020380821392412e-10
1380,1.503059343654911e-10,1.0020391923622658e-10
1381,1.5030598987664234e-10,1.0020397474737781e-10
1382,1.5030598987664234e-10,1.002039932510949e-10
1383,1.503061008989448e-10,1.0020403025852905e-10
1384,1.5030598987664234e-10,1.0020391923622658e-10
1385,1.5030615641009604e-10,1.002040672659632e-10
1386,1.503059343654911e-10,1.0020395624366074e-10
1387,1.503061008989448e-10,1.0020403025852905e-10
1388,1.503062674323985e-10,1.0020412277711443e-10
1389,1.5030660049930589e-10,1.0020432631800229e-10
1390,1.503062674323985e-10,1.0020417828826567e-10
1391,1.5030621192124727e-10,1.0020414128083151e-10
1392,1.5030665601045712e-10,1.0020443734030475e-10
1393,1.5030621192124727e-10,1.0020410427339736e-10
1394,1.5030637845470096e-10,1.0020425230313397e-10
1395,1.503064339658522e-10,1.0020427080685106e-10
1396,1.503062674323985e-10,1.0020417828826567e-10
1397,1.503064339658522e-10,1.0020427080685106e-10
1398,1.5030665601045712e-10,1.0020443734030475e-10
1399,1.5030676703275958e-10,1.0020452985889013e-10
1400,1.5030687805506204e-10,1.0020451135517305e-10
1401,1.5030693356621327e-10,1.0020462237747552e-10
1402,1.5030693356621327e-10,1.0020458537004136e-10
1403,1.5030704458851574e-10,1.002047148960609e-10
1404,1.503071556108182e-10,1.0020475190349505e-10
1405,1.503071556108182e-10,1.0020475190349505e-10
1406,1.5030737765542312e-10,1.0020491843694875e-10
1407,1.5030748867772559e-10,1.0020499245181706e-10
1408,1.503078772557842e-10,1.0020521449642199e-10
1409,1.503080437892379e-10,1.0020538102987568e-10
1410,1.503080437892379e-10,1.0020538102987568e-10
1411,1.5030826583384282e-10,1.0020554756332937e-10
1412,1.5030854338959898e-10,1.0020567708934891e-10
1413,1.5030865441190144e-10,1.0020571409678307e-10
1414,1.503089319676576e-10,1.0020589913395384e-10
1415,1.5030882094535514e-10,1.0020586212651968e-10
1416,1.5030898747880883e-10,1.0020597314882214e-10
1417,1.5030920952341376e-10,1.0020613968227583e-10
1418,1.503090985011113e-10,1.0020610267484169e-10
1419,1.5030920952341376e-10,1.0020610267484169e-10
1420,1.5030932054571622e-10,1.0020623220086122e-10
1421,1.5030920952341376e-10,1.0020613968227583e-10
1422,1.5030954259032114e-10,1.0020638023059784e-10
1423,1.5030976463492607e-10,1.0020650975661738e-10
1424,1.5030970912377484e-10,1.0020643574174907e-10
1425,1.50309986679531e-10,1.0020658377148568e-10
1426,1.503098201460773e-10,1.0020658377148568e-10
1427,1.50309986679531e-10,1.0020658377148568e-10
1428,1.5031009770183346e-10,1.0020671329750523e-10
1429,1.5031048627989207e-10,1.0020699085326139e-10
1430,1.5031065281334577e-10,1.0020704636441262e-10
1431,1.5031081934679946e-10,1.0020719439414923e-10
1432,1.5031081934679946e-10,1.0020723140158339e-10
1433,1.5031098588025316e-10,1.0020730541645169e-10
1434,1.5031109690255562e-10,1.0020737943132e-10
1435,1.5031131894716054e-10,1.0020750895733954e-10
1436,1.50311429969463e-10,1.0020758297220785e-10
1437,1.503117630363704e-10,1.002077865130957e-10
1438,1.5031181854752163e-10,1.00207860527964e-10
1439,1.503119295698241e-10,1.0020793454283232e-10
1440,1.503119295698241e-10,1.0020799005398355e-10
1441,1.503119295698241e-10,1.0020795304654939e-10
1442,1.5031204059212655e-10,1.002080270614177e-10
1443,1.5031220712558024e-10,1.0020811958000309e-10
1444,1.5031220712558024e-10,1.0020811958000309e-10
1445,1.5031254019248763e-10,1.0020834162460801e-10
1446,1.5031254019248763e-10,1.0020837863204217e-10
1447,1.5031270672594133e-10,1.0020847115062755e-10
1448,1.5031287325939502e-10,1.0020858217293001e-10
1449,1.5031292877054625e-10,1.002086006766471e-10
1450,1.503132063263024e-10,1.0020884122496909e-10
1451,1.503133728597561e-10,1.0020885972868616e-10
1452,1.5031342837090733e-10,1.0020897075098863e-10
1453,1.5031359490436103e-10,1.0020906326957402e-10
1454,1.5031376143781472e-10,1.0020917429187648e-10
1455,1.5031376143781472e-10,1.0020917429187648e-10
1456,1.5031387246011718e-10,1.0020924830674478e-10
1457,1.503140945047221e-10,1.002093223216131e-10
1458,1.503140945047221e-10,1.002093223216131e-10
1459,1.5031415001587334e-10,1.0020943334391556e-10
1460,1.5031398348241964e-10,1.002093223216131e-10
1461,1.5031420552702457e-10,1.0020945184763264e-10
1462,1.503140945047221e-10,1.0020935932904725e-10
1463,1.503139279712684e-10,1.0020926681046187e-10
1464,1.5031420552702457e-10,1.0020945184763264e-10
1465,1.503144275716295e-10,1.002095628699351e-10
1466,1.5031448308278073e-10,1.0020969239595463e-10
1467,1.503144275716295e-10,1.0020961838108633e-10
1468,1.5031464961623442e-10,1.0020969239595463e-10
1469,1.5031464961623442e-10,1.0020974790710586e-10
1470,1.5031476063853688e-10,1.0020982192197418e-10
1471,1.5031476063853688e-10,1.0020978491454002e-10
1472,1.5031492717199058e-10,1.0020993294427664e-10
1473,1.5031492717199058e-10,1.0020996995171079e-10
1474,1.503151492165955e-10,1.0021009947773034e-10
1475,1.5031503819429304e-10,1.0021000695914495e-10
1476,1.503154822835029e-10,1.0021030301861818e-10
1477,1.5031570432810781e-10,1.0021046955207187e-10
1478,1.5031581535041028e-10,1.0021054356694019e-10
1479,1.5031592637271274e-10,1.0021058057437433e-10
1480,1.503160373950152e-10,1.0021067309295972e-10
1481,1.5031631495077136e-10,1.0021085813013049e-10
1482,1.5031625943962013e-10,1.0021083962641342e-10
1483,1.5031642597307382e-10,1.0021093214499881e-10
1484,1.5031631495077136e-10,1.0021085813013049e-10
1485,1.5031631495077136e-10,1.0021085813013049e-10
1486,1.5031648148422505e-10,1.0021096915243295e-10
1487,1.5031648148422505e-10,1.0021096915243295e-10
1488,1.503167590399812e-10,1.0021115418960373e-10
1489,1.5031659250652751e-10,1.0021106167101834e-10
1490,1.5031659250652751e-10,1.0021106167101834e-10
1491,1.503167590399812e-10,1.0021115418960373e-10
