fd_eps,rank,eig_re,eig_im,modulus,log_modulus_per_step
3e-07,15,0.9999015214210564,0.007501607192430261,0.9999296608515086,-7.03416224053308e-05
3e-07,16,0.9999015214210564,-0.007501607192430261,0.9999296608515086,-7.03416224053308e-05
3e-07,17,0.9999015209796801,0.007501607465839067,0.9999296604121958,-7.03420617490423e-05
3e-07,18,0.9999015209796801,-0.007501607465839067,0.9999296604121958,-7.03420617490423e-05
3e-07,19,0.9998722220556209,-0.006217199505026068,0.9998915511234857,-0.00010845475751889348
3e-07,20,0.9998722220556209,0.006217199505026068,0.9998915511234857,-0.00010845475751889348
1e-07,1,1.0000961910786288,0.0021153534148821416,1.0000984282209682,9.84233772286683e-05
1e-07,2,1.0000961910786288,-0.0021153534148821416,1.0000984282209682,9.84233772286683e-05
1e-07,3,1.0000704844710717,0.0,1.0000704844710717,7.048198715810537e-05
1e-07,4,1.0000698225051503,0.0,1.0000698225051503,6.982006767265477e-05
1e-07,5,1.0000118930779107,0.0,1.0000118930779107,1.1893007188628115e-05
1e-07,6,1.00000085576503,0.0,1.00000085576503,8.557646637834219e-07
1e-07,7,1.0000000102625435,0.0,1.0000000102625435,1.0262543429027304e-08
1e-07,8,0.9995498107113457,0.03000291237370892,0.9999999994219959,-5.780040892027884e-10
1e-07,9,0.9995498107113457,-0.03000291237370892,0.9999999994219959,-5.780040892027884e-10
1e-07,10,0.9999999981861815,0.0,0.9999999981861815,-1.8138185414536336e-09
1e-07,11,0.9999998400491555,0.0,0.9999998400491555,-1.5995085725043856e-07
1e-07,12,0.9999877870374273,0.0,0.9999877870374273,-1.221303715153428e-05
1e-07,13,0.9999049555965885,-0.008332476466456377,0.999939673375689,-6.032844403497718e-05
1e-07,14,0.9999049555965885,0.008332476466456377,0.999939673375689,-6.032844403497718e-05
1e-07,15,0.9999015211197223,0.007501605366370565,0.9999296605364836,-7.034193745249708e-05
1e-07,16,0.9999015211197223,-0.007501605366370565,0.9999296605364836,-7.034193745249708e-05
1e-07,17,0.9999015210090804,0.007501607758400746,0.99992966044379,-7.03420301526481e-05
1e-07,18,0.9999015210090804,-0.007501607758400746,0.99992966044379,-7.03420301526481e-05
1e-07,19,0.9998722231641963,-0.006217199898895773,0.9998915522344886,-0.00010845364639554874
1e-07,20,0.9998722231641963,0.006217199898895773,0.9998915522344886,-0.00010845364639554874
