config_id,R_C_over_R_A,coupling_C,C_position_mode,C_pair_group,C_offset,C_phase_sign,C_cell_count,C_cell_width,resolved_case_count,fit_case_count,resolution_valid,clock_error,clock_valid,max_relative_contamination,common_mode_ratio,disturbance_valid,closure_valid,gauge_valid,fit_valid,power_candidate_alpha_tau_ABC,power_candidate_alpha_tau_AB,power_candidate_alpha_tau_AC,power_candidate_alpha_tau_BC,alpha_classification_tau_ABC,alpha_classification_tau_AB,alpha_classification_tau_AC,alpha_classification_tau_BC,tau_AB_alpha_delta_from_tau_ABC,tau_AC_alpha_delta_from_tau_ABC,tau_BC_alpha_delta_from_tau_ABC,log_rmse_tau_ABC,inverse_term_injected,inverse_square_term_injected,deviation_deg,L_AB_true,L_AB_C_read,C_cell_crossings,resolution_valid_at_L,f_AB_native,f_AC,f_BC,f_ABC_common_mode_ratio,C_asymmetry_signed,C_asymmetry_read,relative_contamination,a_AB_C_read,omega_AB,omega_AC,omega_BC,omega_ABC,tau_AB_unit,tau_AC_unit,tau_BC_unit,tau_ABC_unit,a_AB_by_tau_ABC,a_AB_by_tau_AB,a_AB_by_tau_AC,a_AB_by_tau_BC
Rc0.5_eps0.2_a_side_large_pi_flip,0.5,0.2,a_side_large_pi_flip,large_pi,0.12,-1.0,48,0.1308996938995747,3,3,False,0.13,True,0.06875493541569881,0.1,True,True,False,True,-1.0407967590987692,-1.8889655203594595,-1.0407967590987695,-1.0407967590987692,proportional_like_alpha_minus1,area_like_alpha_minus2,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.8481687612606903,-2.220446049250313e-16,0.0,0.002325964706238554,False,False,20.0,0.3490658503988659,0.39269908169872414,2.666666666666667,True,0.3490658503988659,0.11200000000000002,0.08800000000000001,0.1,0.024000000000000007,-0.024000000000000007,0.06875493541569881,0.3686990816987241,1.349065850398866,1.112,1.088,1.1,0.7412536606010294,0.8992805755395683,0.9191176470588235,0.9090909090909091,0.4461258888554563,0.671024463865534,0.4559126372800672,0.4364453257663745
Rc0.5_eps0.2_a_side_large_pi_flip,0.5,0.2,a_side_large_pi_flip,large_pi,0.12,-1.0,48,0.1308996938995747,3,3,False,0.13,True,0.06875493541569881,0.1,True,True,False,True,-1.0407967590987692,-1.8889655203594595,-1.0407967590987695,-1.0407967590987692,proportional_like_alpha_minus1,area_like_alpha_minus2,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.8481687612606903,-2.220446049250313e-16,0.0,0.002325964706238554,False,False,35.0,0.6108652381980153,0.6544984694978735,4.666666666666667,True,0.6108652381980153,0.11200000000000002,0.08800000000000001,0.1,0.024000000000000007,-0.024000000000000007,0.039288534523256466,0.6304984694978735,1.6108652381980153,1.112,1.088,1.1,0.620784393558982,0.8992805755395683,0.9191176470588235,0.9090909090909091,0.7629031480924271,1.6360721657779196,0.7796390994667787,0.7463487802772909
Rc0.5_eps0.2_a_side_large_pi_flip,0.5,0.2,a_side_large_pi_flip,large_pi,0.12,-1.0,48,0.1308996938995747,3,3,False,0.13,True,0.06875493541569881,0.1,True,True,False,True,-1.0407967590987692,-1.8889655203594595,-1.0407967590987695,-1.0407967590987692,proportional_like_alpha_minus1,area_like_alpha_minus2,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.8481687612606903,-2.220446049250313e-16,0.0,0.002325964706238554,False,False,60.0,1.0471975511965976,1.0471975511965976,8.0,True,1.0471975511965976,0.11200000000000002,0.08800000000000001,0.1,0.024000000000000007,-0.024000000000000007,0.02291831180523294,1.0231975511965976,2.0471975511965974,1.112,1.088,1.1,0.4884726436955217,0.8992805755395683,0.9191176470588235,0.9090909090909091,1.2380690369478835,4.288239163922771,1.2652287927468457,1.2112039620436654
Rc0.5_eps0.2_b_side_large_pi_flip,0.5,0.2,b_side_large_pi_flip,large_pi,-0.12,-1.0,48,0.1308996938995747,3,3,False,0.13,True,0.06875493541569881,0.1,True,True,False,True,-0.9625032148510878,-1.8106719761117782,-0.9625032148510876,-0.9625032148510875,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.8481687612606904,2.220446049250313e-16,3.3306690738754696e-16,0.001986057522658429,False,False,1.0,0.017453292519943295,0.0,0.13333333333333336,False,0.017453292519943295,0.08800000000000001,0.11200000000000002,0.1,-0.024000000000000007,0.024000000000000007,1.375098708313976,0.024000000000000007,1.0174532925199433,1.088,1.112,1.1,0.9828460995229408,0.9191176470588235,0.8992805755395683,0.9090909090909091,0.029040000000000014,0.02484506885903217,0.028409856000000015,0.029677056000000014
Rc0.5_eps0.2_b_side_large_pi_flip,0.5,0.2,b_side_large_pi_flip,large_pi,-0.12,-1.0,48,0.1308996938995747,3,3,False,0.13,True,0.06875493541569881,0.1,True,True,False,True,-0.9625032148510878,-1.8106719761117782,-0.9625032148510876,-0.9625032148510875,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.8481687612606904,2.220446049250313e-16,3.3306690738754696e-16,0.001986057522658429,False,False,2.0,0.03490658503988659,0.0,0.2666666666666667,False,0.03490658503988659,0.08800000000000001,0.11200000000000002,0.1,-0.024000000000000007,0.024000000000000007,0.687549354156988,0.024000000000000007,1.0349065850398866,1.088,1.112,1.1,0.9662707866154496,0.9191176470588235,0.8992805755395683,0.9090909090909091,0.029040000000000014,0.025704759354214093,0.028409856000000015,0.029677056000000014
Rc0.5_eps0.2_b_side_large_pi_flip,0.5,0.2,b_side_large_pi_flip,large_pi,-0.12,-1.0,48,0.1308996938995747,3,3,False,0.13,True,0.06875493541569881,0.1,True,True,False,True,-0.9625032148510878,-1.8106719761117782,-0.9625032148510876,-0.9625032148510875,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.8481687612606904,2.220446049250313e-16,3.3306690738754696e-16,0.001986057522658429,False,False,5.0,0.08726646259971647,0.0,0.6666666666666667,False,0.08726646259971647,0.08800000000000001,0.11200000000000002,0.1,-0.024000000000000007,0.024000000000000007,0.27501974166279525,0.024000000000000007,1.0872664625997164,1.088,1.112,1.1,0.9197377408376441,0.9191176470588235,0.8992805755395683,0.9090909090909091,0.029040000000000014,0.02837156065665842,0.028409856000000015,0.029677056000000014
Rc0.5_eps0.2_b_side_large_pi_flip,0.5,0.2,b_side_large_pi_flip,large_pi,-0.12,-1.0,48,0.1308996938995747,3,3,False,0.13,True,0.06875493541569881,0.1,True,True,False,True,-0.9625032148510878,-1.8106719761117782,-0.9625032148510876,-0.9625032148510875,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.8481687612606904,2.220446049250313e-16,3.3306690738754696e-16,0.001986057522658429,False,False,10.0,0.17453292519943295,0.0,1.3333333333333335,False,0.17453292519943295,0.08800000000000001,0.11200000000000002,0.1,-0.024000000000000007,0.024000000000000007,0.13750987083139762,0.024000000000000007,1.174532925199433,1.088,1.112,1.1,0.8514022711029597,0.9191176470588235,0.8992805755395683,0.9090909090909091,0.029040000000000014,0.033108662217060894,0.028409856000000015,0.029677056000000014
Rc0.5_eps0.2_b_side_large_pi_flip,0.5,0.2,b_side_large_pi_flip,large_pi,-0.12,-1.0,48,0.1308996938995747,3,3,False,0.13,True,0.06875493541569881,0.1,True,True,False,True,-0.9625032148510878,-1.8106719761117782,-0.9625032148510876,-0.9625032148510875,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.8481687612606904,2.220446049250313e-16,3.3306690738754696e-16,0.001986057522658429,False,False,20.0,0.3490658503988659,0.39269908169872414,2.666666666666667,True,0.3490658503988659,0.08800000000000001,0.11200000000000002,0.1,-0.024000000000000007,0.024000000000000007,0.06875493541569881,0.41669908169872416,1.349065850398866,1.088,1.112,1.1,0.7412536606010294,0.9191176470588235,0.8992805755395683,0.9090909090909091,0.5042058888554563,0.7583834399637299,0.4932650377663746,0.5152667492800673
Rc0.5_eps0.2_b_side_large_pi_flip,0.5,0.2,b_side_large_pi_flip,large_pi,-0.12,-1.0,48,0.1308996938995747,3,3,False,0.13,True,0.06875493541569881,0.1,True,True,False,True,-0.9625032148510878,-1.8106719761117782,-0.9625032148510876,-0.9625032148510875,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.8481687612606904,2.220446049250313e-16,3.3306690738754696e-16,0.001986057522658429,False,False,35.0,0.6108652381980153,0.6544984694978735,4.666666666666667,True,0.6108652381980153,0.08800000000000001,0.11200000000000002,0.1,-0.024000000000000007,0.024000000000000007,0.039288534523256466,0.6784984694978735,1.6108652381980153,1.088,1.112,1.1,0.620784393558982,0.9191176470588235,0.8992805755395683,0.9090909090909091,0.8209831480924271,1.7606267329283876,0.8031684922772909,0.8389932114667786
Rc0.5_eps0.2_b_side_large_pi_flip,0.5,0.2,b_side_large_pi_flip,large_pi,-0.12,-1.0,48,0.1308996938995747,3,3,False,0.13,True,0.06875493541569881,0.1,True,True,False,True,-0.9625032148510878,-1.8106719761117782,-0.9625032148510876,-0.9625032148510875,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.8481687612606904,2.220446049250313e-16,3.3306690738754696e-16,0.001986057522658429,False,False,60.0,1.0471975511965976,1.0471975511965976,8.0,True,1.0471975511965976,0.08800000000000001,0.11200000000000002,0.1,-0.024000000000000007,0.024000000000000007,0.02291831180523294,1.0711975511965977,2.0471975511965974,1.088,1.112,1.1,0.4884726436955217,0.9191176470588235,0.8992805755395683,0.9090909090909091,1.2961490369478834,4.489408018976788,1.2680236740436654,1.3245829047468458
Rc1_eps0.01_symmetric,1.0,0.01,symmetric,symmetric,0.0,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,1.0,0.017453292519943295,0.0,0.2666666666666667,False,0.017453292519943295,0.01,0.01,0.01,0.0,0.0,0.0,0.0,1.0174532925199433,1.01,1.01,1.01,0.9828460995229408,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0
Rc1_eps0.01_symmetric,1.0,0.01,symmetric,symmetric,0.0,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,2.0,0.03490658503988659,0.0,0.5333333333333334,False,0.03490658503988659,0.01,0.01,0.01,0.0,0.0,0.0,0.0,1.0349065850398866,1.01,1.01,1.01,0.9662707866154496,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0
Rc1_eps0.01_symmetric,1.0,0.01,symmetric,symmetric,0.0,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,5.0,0.08726646259971647,0.0,1.3333333333333335,False,0.08726646259971647,0.01,0.01,0.01,0.0,0.0,0.0,0.0,1.0872664625997164,1.01,1.01,1.01,0.9197377408376441,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0
Rc1_eps0.01_symmetric,1.0,0.01,symmetric,symmetric,0.0,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,10.0,0.17453292519943295,0.19634954084936207,2.666666666666667,True,0.17453292519943295,0.01,0.01,0.01,0.0,0.0,0.0,0.19634954084936207,1.174532925199433,1.01,1.01,1.01,0.8514022711029597,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.20029616662043423,0.27086960935235527,0.20029616662043423,0.20029616662043423
Rc1_eps0.01_symmetric,1.0,0.01,symmetric,symmetric,0.0,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,20.0,0.3490658503988659,0.32724923474893675,5.333333333333334,True,0.3490658503988659,0.01,0.01,0.01,0.0,0.0,0.0,0.32724923474893675,1.349065850398866,1.01,1.01,1.01,0.7412536606010294,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.3338269443673904,0.5955866265955266,0.3338269443673904,0.3338269443673904
Rc1_eps0.01_symmetric,1.0,0.01,symmetric,symmetric,0.0,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,35.0,0.6108652381980153,0.5890486225480862,9.333333333333334,True,0.6108652381980153,0.01,0.01,0.01,0.0,0.0,0.0,0.5890486225480862,1.6108652381980153,1.01,1.01,1.01,0.620784393558982,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.6008884998613027,1.5285145044178383,0.6008884998613027,0.6008884998613027
Rc1_eps0.01_symmetric,1.0,0.01,symmetric,symmetric,0.0,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,60.0,1.0471975511965976,1.0471975511965976,16.0,True,1.0471975511965976,0.01,0.01,0.01,0.0,0.0,0.0,1.0471975511965976,2.0471975511965974,1.01,1.01,1.01,0.4884726436955217,0.9900990099009901,0.9900990099009901,0.9900990099009901,1.0682462219756492,4.388823591449779,1.0682462219756492,1.0682462219756492
Rc1_eps0.01_symmetric_pi_flip,1.0,0.01,symmetric_pi_flip,symmetric,0.0,-1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,1.0,0.017453292519943295,0.0,0.2666666666666667,False,0.017453292519943295,0.01,0.01,0.01,0.0,-0.0,0.0,0.0,1.0174532925199433,1.01,1.01,1.01,0.9828460995229408,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0
Rc1_eps0.01_symmetric_pi_flip,1.0,0.01,symmetric_pi_flip,symmetric,0.0,-1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,2.0,0.03490658503988659,0.0,0.5333333333333334,False,0.03490658503988659,0.01,0.01,0.01,0.0,-0.0,0.0,0.0,1.0349065850398866,1.01,1.01,1.01,0.9662707866154496,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0
Rc1_eps0.01_symmetric_pi_flip,1.0,0.01,symmetric_pi_flip,symmetric,0.0,-1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,5.0,0.08726646259971647,0.0,1.3333333333333335,False,0.08726646259971647,0.01,0.01,0.01,0.0,-0.0,0.0,0.0,1.0872664625997164,1.01,1.01,1.01,0.9197377408376441,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0
Rc1_eps0.01_symmetric_pi_flip,1.0,0.01,symmetric_pi_flip,symmetric,0.0,-1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,10.0,0.17453292519943295,0.19634954084936207,2.666666666666667,True,0.17453292519943295,0.01,0.01,0.01,0.0,-0.0,0.0,0.19634954084936207,1.174532925199433,1.01,1.01,1.01,0.8514022711029597,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.20029616662043423,0.27086960935235527,0.20029616662043423,0.20029616662043423
Rc1_eps0.01_symmetric_pi_flip,1.0,0.01,symmetric_pi_flip,symmetric,0.0,-1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,20.0,0.3490658503988659,0.32724923474893675,5.333333333333334,True,0.3490658503988659,0.01,0.01,0.01,0.0,-0.0,0.0,0.32724923474893675,1.349065850398866,1.01,1.01,1.01,0.7412536606010294,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.3338269443673904,0.5955866265955266,0.3338269443673904,0.3338269443673904
Rc1_eps0.01_symmetric_pi_flip,1.0,0.01,symmetric_pi_flip,symmetric,0.0,-1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,35.0,0.6108652381980153,0.5890486225480862,9.333333333333334,True,0.6108652381980153,0.01,0.01,0.01,0.0,-0.0,0.0,0.5890486225480862,1.6108652381980153,1.01,1.01,1.01,0.620784393558982,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.6008884998613027,1.5285145044178383,0.6008884998613027,0.6008884998613027
Rc1_eps0.01_symmetric_pi_flip,1.0,0.01,symmetric_pi_flip,symmetric,0.0,-1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0,0.01,True,True,True,True,-0.9999999999999993,-1.658826552937243,-0.9999999999999993,-0.9999999999999993,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,0.0,0.0,5.193056329973927e-16,False,False,60.0,1.0471975511965976,1.0471975511965976,16.0,True,1.0471975511965976,0.01,0.01,0.01,0.0,-0.0,0.0,1.0471975511965976,2.0471975511965974,1.01,1.01,1.01,0.4884726436955217,0.9900990099009901,0.9900990099009901,0.9900990099009901,1.0682462219756492,4.388823591449779,1.0682462219756492,1.0682462219756492
Rc1_eps0.01_a_side_small,1.0,0.01,a_side_small,small,0.03,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0034377467707849387,0.01,True,True,True,True,-0.9985389537302183,-1.6573655066674617,-0.9985389537302185,-0.9985389537302185,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372435,-2.220446049250313e-16,-2.220446049250313e-16,0.00021797422502106204,False,False,1.0,0.017453292519943295,0.0,0.2666666666666667,False,0.017453292519943295,0.0103,0.0097,0.01,0.0005999999999999998,0.0005999999999999998,0.034377467707849385,0.0005999999999999998,1.0174532925199433,1.0103,1.0097,1.01,0.9828460995229408,0.9898050084133426,0.9903931860948796,0.9900990099009901,0.0006120599999999999,0.0006211267214758039,0.0006124236539999997,0.0006116964539999999
Rc1_eps0.01_a_side_small,1.0,0.01,a_side_small,small,0.03,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0034377467707849387,0.01,True,True,True,True,-0.9985389537302183,-1.6573655066674617,-0.9985389537302185,-0.9985389537302185,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372435,-2.220446049250313e-16,-2.220446049250313e-16,0.00021797422502106204,False,False,2.0,0.03490658503988659,0.0,0.5333333333333334,False,0.03490658503988659,0.0103,0.0097,0.01,0.0005999999999999998,0.0005999999999999998,0.017188733853924693,0.0005999999999999998,1.0349065850398866,1.0103,1.0097,1.01,0.9662707866154496,0.9898050084133426,0.9903931860948796,0.9900990099009901,0.0006120599999999999,0.0006426189838553519,0.0006124236539999997,0.0006116964539999999
Rc1_eps0.01_a_side_small,1.0,0.01,a_side_small,small,0.03,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0034377467707849387,0.01,True,True,True,True,-0.9985389537302183,-1.6573655066674617,-0.9985389537302185,-0.9985389537302185,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372435,-2.220446049250313e-16,-2.220446049250313e-16,0.00021797422502106204,False,False,5.0,0.08726646259971647,0.0,1.3333333333333335,False,0.08726646259971647,0.0103,0.0097,0.01,0.0005999999999999998,0.0005999999999999998,0.006875493541569877,0.0005999999999999998,1.0872664625997164,1.0103,1.0097,1.01,0.9197377408376441,0.9898050084133426,0.9903931860948796,0.9900990099009901,0.0006120599999999999,0.0007092890164164601,0.0006124236539999997,0.0006116964539999999
Rc1_eps0.01_a_side_small,1.0,0.01,a_side_small,small,0.03,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0034377467707849387,0.01,True,True,True,True,-0.9985389537302183,-1.6573655066674617,-0.9985389537302185,-0.9985389537302185,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372435,-2.220446049250313e-16,-2.220446049250313e-16,0.00021797422502106204,False,False,10.0,0.17453292519943295,0.19634954084936207,2.666666666666667,True,0.17453292519943295,0.0103,0.0097,0.01,0.0005999999999999998,0.0005999999999999998,0.0034377467707849387,0.19694954084936206,1.174532925199433,1.0103,1.0097,1.01,0.8514022711029597,0.9898050084133426,0.9903931860948796,0.9900990099009901,0.20090822662043423,0.2716973259077818,0.20102759576764762,0.20078889292413823
Rc1_eps0.01_a_side_small,1.0,0.01,a_side_small,small,0.03,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0034377467707849387,0.01,True,True,True,True,-0.9985389537302183,-1.6573655066674617,-0.9985389537302185,-0.9985389537302185,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372435,-2.220446049250313e-16,-2.220446049250313e-16,0.00021797422502106204,False,False,20.0,0.3490658503988659,0.32724923474893675,5.333333333333334,True,0.3490658503988659,0.0103,0.0097,0.01,0.0005999999999999998,0.0005999999999999998,0.0017188733853924693,0.32784923474893674,1.349065850398866,1.0103,1.0097,1.01,0.7412536606010294,0.9898050084133426,0.9903931860948796,0.9900990099009901,0.3344390043673904,0.596678613796754,0.33463771051007934,0.3342403572375637
Rc1_eps0.01_a_side_small,1.0,0.01,a_side_small,small,0.03,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0034377467707849387,0.01,True,True,True,True,-0.9985389537302183,-1.6573655066674617,-0.9985389537302185,-0.9985389537302185,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372435,-2.220446049250313e-16,-2.220446049250313e-16,0.00021797422502106204,False,False,35.0,0.6108652381980153,0.5890486225480862,9.333333333333334,True,0.6108652381980153,0.0103,0.0097,0.01,0.0005999999999999998,0.0005999999999999998,0.000982213363081411,0.5896486225480863,1.6108652381980153,1.0103,1.0097,1.01,0.620784393558982,0.9898050084133426,0.9903931860948796,0.9900990099009901,0.6015005598613028,1.5300714365072194,0.601857939994943,0.6011432858644148
Rc1_eps0.01_a_side_small,1.0,0.01,a_side_small,small,0.03,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0034377467707849387,0.01,True,True,True,True,-0.9985389537302183,-1.6573655066674617,-0.9985389537302185,-0.9985389537302185,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372435,-2.220446049250313e-16,-2.220446049250313e-16,0.00021797422502106204,False,False,60.0,1.0471975511965976,1.0471975511965976,16.0,True,1.0471975511965976,0.0103,0.0097,0.01,0.0005999999999999998,0.0005999999999999998,0.0005729577951308231,1.0477975511965976,2.0471975511965974,1.0103,1.0097,1.01,0.4884726436955217,0.9898050084133426,0.9903931860948796,0.9900990099009901,1.0688582819756491,4.391338202137955,1.069493341593454,1.0682234109614037
Rc1_eps0.01_b_side_small,1.0,0.01,b_side_small,small,-0.03,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0034377467707849387,0.01,True,True,True,True,-1.001466214206225,-1.6602927671434686,-1.0014662142062254,-1.001466214206225,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,-4.440892098500626e-16,0.0,0.00021939383590929758,False,False,1.0,0.017453292519943295,0.0,0.2666666666666667,False,0.017453292519943295,0.0097,0.0103,0.01,-0.0005999999999999998,-0.0005999999999999998,0.034377467707849385,0.0005999999999999998,1.0174532925199433,1.0097,1.0103,1.01,0.9828460995229408,0.9903931860948796,0.9898050084133426,0.9900990099009901,0.0006120599999999999,0.0006211267214758039,0.0006116964539999999,0.0006124236539999997
Rc1_eps0.01_b_side_small,1.0,0.01,b_side_small,small,-0.03,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0034377467707849387,0.01,True,True,True,True,-1.001466214206225,-1.6602927671434686,-1.0014662142062254,-1.001466214206225,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,-4.440892098500626e-16,0.0,0.00021939383590929758,False,False,2.0,0.03490658503988659,0.0,0.5333333333333334,False,0.03490658503988659,0.0097,0.0103,0.01,-0.0005999999999999998,-0.0005999999999999998,0.017188733853924693,0.0005999999999999998,1.0349065850398866,1.0097,1.0103,1.01,0.9662707866154496,0.9903931860948796,0.9898050084133426,0.9900990099009901,0.0006120599999999999,0.0006426189838553519,0.0006116964539999999,0.0006124236539999997
Rc1_eps0.01_b_side_small,1.0,0.01,b_side_small,small,-0.03,1.0,96,0.06544984694978735,4,4,True,0.063,True,0.0034377467707849387,0.01,True,True,True,True,-1.001466214206225,-1.6602927671434686,-1.0014662142062254,-1.001466214206225,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.6588265529372437,-4.440892098500626e-16,0.0,0.00021939383590929758,False,False,5.0,0.08726646259971647,0.0,1.3333333333333335,False,0.08726646259971647,0.0097,0.0103,0.01,-0.0005999999999999998,-0.0005999999999999998,0.006875493541569877,0.0005999999999999998,1.0872664625997164,1.0097,1.0103,1.01,0.9197377408376441,0.9903931860948796,0.9898050084133426,0.9900990099009901,0.0006120599999999999,0.0007092890164164601,0.0006116964539999999,0.0006124236539999997
