E_A,E_B,E_tau_R_total,K_R_phase_total,P_R_total,R_A,R_B,R_total,case,noise_level,noise_mode,p_A,p_B,relative_p,stage
0.999999999999066,1.0000000000004379,5.000000000004267,3.399999999993549,-1.0000000000004265,0.9999999999996623,4.000000000003787,5.00000000000345,c02_A1.00_B2.00_u1.40_v-0.60,1e-12,common_bias_control,-1.7999999999988021,0.19999999999925255,-1.9999999999980547,final
1.0000000000562208,0.9999999999734684,4.999999999944116,3.4000000008821125,-1.000000000000747,1.0000000000992175,3.9999999998948033,4.999999999994021,c02_A1.00_B2.00_u1.40_v-0.60,1e-10,common_bias_control,1.4000000001205484,-0.6000000000808294,2.0000000002013776,initial
1.0000000000925715,1.0000000000590803,5.000000000267175,3.40000000022407,-1.0000000003017817,0.999999999949477,3.999999999988806,4.999999999938283,c02_A1.00_B2.00_u1.40_v-0.60,1e-10,common_bias_control,1.4000000000104516,-0.6000000000620543,2.000000000072506,collision_cell
1.000000000015785,0.9999999999350971,4.999999999695978,3.400000000569803,-1.0000000000198308,1.0000000000896525,3.999999999850152,4.999999999939805,c02_A1.00_B2.00_u1.40_v-0.60,1e-10,common_bias_control,-1.8000000000541794,0.20000000005642313,-2.0000000001106026,collision_map
1.0000000000739444,1.0000000000963658,5.0000000007835315,3.399999999287135,-1.0000000000125877,0.9999999999427834,4.00000000038134,5.000000000324124,c02_A1.00_B2.00_u1.40_v-0.60,1e-10,common_bias_control,-1.7999999998835003,0.19999999992291365,-1.999999999806414,final
1.000000002254631,0.9999999900485882,4.999999967318885,3.3999999586195315,-0.9999999780081721,0.9999999900259837,4.000000014843918,5.000000004869902,c02_A1.00_B2.00_u1.40_v-0.60,1e-08,common_bias_control,1.4000000066647387,-0.5999999904507343,1.999999997115473,initial
1.0000000040935901,1.0000000046639808,5.000000021897315,3.4000000066002967,-1.0000000077935425,0.9999999919146362,4.000000007233166,4.999999999147803,c02_A1.00_B2.00_u1.40_v-0.60,1e-08,common_bias_control,1.4000000073206775,-0.5999999998637028,2.00000000718438,collision_cell
1.000000005715655,1.000000007062992,5.000000001655119,3.3999999969854455,-0.9999999870510402,0.9999999983292185,3.9999999693582775,4.999999967687496,c02_A1.00_B2.00_u1.40_v-0.60,1e-08,common_bias_control,-1.7999999992991218,0.20000000384225486,-2.0000000031413765,collision_map
0.9999999986307774,1.0000000062533283,4.999999980641929,3.400000035748119,-1.000000042077167,0.9999999966576614,3.999999960340178,4.999999956997839,c02_A1.00_B2.00_u1.40_v-0.60,1e-08,common_bias_control,-1.8000000160570635,0.1999999939739128,-2.0000000100309765,final
1.0000000136715868,0.999999425743861,4.999999610445529,3.4000011354602044,-0.9999966053688083,1.0000008072837254,4.000001086515385,5.00000189379911,c02_A1.00_B2.00_u1.40_v-0.60,1e-06,common_bias_control,1.4000006654116386,-0.599999437267395,2.0000001026790337,initial
1.00000042532199,0.9999998757033242,4.999999104524686,3.400004777838615,-0.9999980231077696,1.0000007441951357,3.9999984321937516,4.999999176388887,c02_A1.00_B2.00_u1.40_v-0.60,1e-06,common_bias_control,1.4000009692061715,-0.6000002437179959,2.0000012129241673,collision_cell
0.999999035727244,1.0000002200216715,4.999997211830232,3.4000053403616883,-1.0000059357423892,1.0000007273206444,3.9999965686971133,4.999997296017757,c02_A1.00_B2.00_u1.40_v-0.60,1e-06,common_bias_control,-1.8000011743025173,0.1999993084990867,-2.000000482801604,collision_map
0.9999999672690637,0.9999992999718642,4.9999938955131675,3.4000004963041275,-1.0000017571012445,0.9999992321944634,3.9999974961604057,4.999996728354869,c02_A1.00_B2.00_u1.40_v-0.60,1e-06,common_bias_control,-1.8000010348756077,0.19999959912262946,-2.000000633998237,final
0.9999607281968894,0.9999761901935592,5.000050183524987,3.3995023771272033,-1.0000450729327426,0.9999088665654152,4.000275830976953,5.000184697542369,c02_A1.00_B2.00_u1.40_v-0.60,0.0001,common_bias_control,1.3999698208008833,-0.5999304575678316,1.999900278368715,initial
0.999906474735171,0.9999437152210764,4.999378715992619,3.399636960319739,-0.9999347157753089,0.9999254367932762,3.9997719237691025,4.9996973605623785,c02_A1.00_B2.00_u1.40_v-0.60,0.0001,common_bias_control,1.3999761488832816,-0.5999858301135793,1.9999619789968608,collision_cell
0.999941645660231,1.0000377379303087,5.000157436557737,3.400151952436276,-0.9997771355495028,1.0000259822872462,4.000038856938824,5.00006483922607,c02_A1.00_B2.00_u1.40_v-0.60,0.0001,common_bias_control,-1.7999903640201345,0.20006305562484916,-2.0000534196449835,collision_map
0.9999957520878648,1.0000603224140534,5.000445081196506,3.3995149787337025,-0.9996814864999556,0.9999092160275166,4.000298805014629,5.000208021042146,c02_A1.00_B2.00_u1.40_v-0.60,0.0001,common_bias_control,-1.7999397510623012,0.200008773814232,-1.9999485248765332,final
0.9999999999999988,1.0000000000000029,5.000000000000011,1.5999999999999694,1.9999999999999596,1.0,4.0,5.0,c03_A1.00_B2.00_u1.20_v0.20,0.0,zero_mean_gauge_noise,1.1999999999999929,0.19999999999999168,1.000000000000001,initial
0.9999999999999988,1.0000000000000013,5.00000000000004,1.5999999999999874,2.000000000000008,1.0,4.0000000000000355,5.0000000000000355,c03_A1.00_B2.00_u1.20_v0.20,0.0,zero_mean_gauge_noise,1.1999999999999929,0.20000000000000198,0.9999999999999909,collision_cell
