step,time,gram_symmetry_error,gram_reconstruction_error,reduced_skew_error,reduced_eigen_residual,lifted_eigen_residual,orth_Bdom,orth_C4,conservation_error
4935,4935,0.00000000000000000e+00,4.14352415415181672e-15,0.00000000000000000e+00,6.09562227604117592e-16,1.16100529388041524e-15,1.24128641359956083e-15,nan,1.55431223447521916e-15
4940,4940,0.00000000000000000e+00,4.15518070970641326e-15,0.00000000000000000e+00,4.20342132528350037e-16,1.48302482201876557e-15,2.01070020550019114e-15,nan,2.66453525910037570e-15
4945,4945,0.00000000000000000e+00,4.12143358420797314e-15,0.00000000000000000e+00,3.26151026789564931e-16,1.37025613116602932e-15,1.33688676941060761e-15,nan,8.88178419700125232e-16
4950,4950,0.00000000000000000e+00,4.15412171492577315e-15,0.00000000000000000e+00,2.60203487082489825e-16,1.29404620803369703e-15,1.51007196224870751e-15,nan,2.22044604925031308e-15
4955,4955,0.00000000000000000e+00,4.15605098130229258e-15,0.00000000000000000e+00,4.40302914471099818e-16,1.76891018793102527e-15,1.57011373764743111e-15,nan,9.99200722162640886e-16
4960,4960,0.00000000000000000e+00,4.16991989279374197e-15,0.00000000000000000e+00,4.38293808964169645e-16,1.42405350079091381e-15,2.22323847493135065e-15,nan,2.44249065417534439e-15
4965,4965,0.00000000000000000e+00,4.18076131381137858e-15,0.00000000000000000e+00,9.21382581246826929e-16,1.72174319415140286e-15,1.57013147209506751e-15,nan,1.55431223447521916e-15
4970,4970,0.00000000000000000e+00,4.16228932328907050e-15,0.00000000000000000e+00,8.15555112760930019e-16,1.74999748348759597e-15,2.98936823655651666e-15,nan,3.55271367880050093e-15
4975,4975,0.00000000000000000e+00,4.17370807761818131e-15,0.00000000000000000e+00,7.88766466325014895e-16,1.39700624455565879e-15,3.51132730552772881e-16,nan,1.22124532708767219e-15
4980,4980,0.00000000000000000e+00,4.16056597485503775e-15,0.00000000000000000e+00,4.94917458286243295e-16,1.22841704906810568e-15,2.12108509457392953e-15,nan,1.55431223447521916e-15
4985,4985,0.00000000000000000e+00,4.17897866085108405e-15,0.00000000000000000e+00,7.19792944125188133e-16,2.18303816270082900e-15,7.02166697900579852e-16,nan,1.11022302462515654e-15
4990,4990,0.00000000000000000e+00,4.20079064339207591e-15,0.00000000000000000e+00,5.15807244324474935e-16,2.09729542838163096e-15,2.74882583236737049e-15,nan,1.33226762955018785e-15
4995,4995,0.00000000000000000e+00,4.19967086155692636e-15,0.00000000000000000e+00,6.48323749352567919e-16,2.03860982003505485e-15,1.57013429100148451e-15,nan,2.66453525910037570e-15
5000,5000,0.00000000000000000e+00,4.17004426053472644e-15,0.00000000000000000e+00,2.43306507704262753e-16,1.51658332824177762e-15,3.30093038294463524e-15,nan,2.22044604925031308e-16
5005,5005,0.00000000000000000e+00,4.19331564456087039e-15,0.00000000000000000e+00,1.39640671680024265e-16,1.21824001552637597e-15,6.28205215377605607e-16,nan,9.99200722162640886e-16
5010,5010,0.00000000000000000e+00,4.19622362347427232e-15,0.00000000000000000e+00,2.74508075003758330e-16,2.57109207246418153e-15,3.42735769053820564e-15,nan,4.44089209850062616e-16
5015,5015,0.00000000000000000e+00,4.17406184761232264e-15,0.00000000000000000e+00,9.81845665231003876e-16,1.42294477267971329e-15,1.68007464431775843e-15,nan,2.22044604925031308e-15
5020,5020,0.00000000000000000e+00,4.18292123818501359e-15,0.00000000000000000e+00,5.39832807664602657e-16,1.34158783332802190e-15,2.09481479187606993e-15,nan,2.44249065417534439e-15
5025,5025,0.00000000000000000e+00,4.10327903977789154e-15,0.00000000000000000e+00,2.23090668587195991e-16,1.93340579348878702e-15,3.44706178108608252e-15,nan,5.55111512312578270e-16
5030,5030,0.00000000000000000e+00,4.18877286561439239e-15,0.00000000000000000e+00,4.40098116002200287e-16,1.74646500877689707e-15,2.64831588016670599e-15,nan,1.55431223447521916e-15
5035,5035,0.00000000000000000e+00,4.15921122776170793e-15,0.00000000000000000e+00,3.45704062636712588e-16,2.57355431184960646e-15,3.58724548891192739e-15,nan,1.99840144432528177e-15
5040,5040,0.00000000000000000e+00,4.20538279060408286e-15,0.00000000000000000e+00,4.12099740876843280e-16,1.68527177603515368e-15,5.49761032095352196e-15,nan,4.44089209850062616e-16
5045,5045,0.00000000000000000e+00,4.19018463320208161e-15,0.00000000000000000e+00,4.32738395106122253e-16,2.52786120784766658e-15,1.69104137179075460e-15,nan,9.99200722162640886e-16
5050,5050,0.00000000000000000e+00,4.15476219610434540e-15,0.00000000000000000e+00,6.05059843649619563e-16,1.18276504886936451e-15,2.58953381978244340e-15,nan,6.66133814775093924e-16
5055,5055,0.00000000000000000e+00,4.15581198421073008e-15,0.00000000000000000e+00,4.04819743569496729e-16,1.59295094288861143e-15,4.44109776806148095e-16,nan,6.66133814775093924e-16
5060,5060,0.00000000000000000e+00,4.15005962942382181e-15,0.00000000000000000e+00,6.64787012754939873e-16,1.73164761906708390e-15,1.33236770141102151e-15,nan,6.66133814775093924e-16
5065,5065,0.00000000000000000e+00,4.16782536870823294e-15,0.00000000000000000e+00,3.59277898287564389e-16,2.09381381904287477e-15,1.79024405955580281e-15,nan,7.77156117237609578e-16
5070,5070,0.00000000000000000e+00,4.12953906008967674e-15,0.00000000000000000e+00,5.54195818089472442e-16,1.64284907189705234e-15,2.51216233085575410e-15,nan,1.33226762955018785e-15
5075,5075,0.00000000000000000e+00,4.19010299593159054e-15,0.00000000000000000e+00,2.81143001242544496e-16,2.42237929159999792e-15,2.81086166444072067e-15,nan,1.99840144432528177e-15
5080,5080,0.00000000000000000e+00,4.19860765917914470e-15,0.00000000000000000e+00,5.51627666523303600e-16,1.16735178907695642e-15,1.57015226115869258e-15,nan,2.22044604925031308e-16
5085,5085,0.00000000000000000e+00,4.17703876471683597e-15,0.00000000000000000e+00,6.93057088986619515e-16,2.49522073014765249e-15,1.37328527411165322e-15,nan,9.99200722162640886e-16
5090,5090,0.00000000000000000e+00,4.15979796872330262e-15,0.00000000000000000e+00,5.16291627252364785e-16,1.28788922002723587e-15,4.52886979023403512e-15,nan,6.66133814775093924e-16
5095,5095,0.00000000000000000e+00,4.15486285659222118e-15,0.00000000000000000e+00,4.61898683566346488e-16,2.37882819698773027e-15,5.66105580712202508e-16,nan,1.99840144432528177e-15
5100,5100,0.00000000000000000e+00,4.13540358050065556e-15,0.00000000000000000e+00,4.11083049196925901e-16,1.58476921022906436e-15,1.90042579670574010e-15,nan,2.66453525910037570e-15
5105,5105,0.00000000000000000e+00,4.13891276315413760e-15,0.00000000000000000e+00,2.37879921286008884e-16,2.15992062433969511e-15,2.40178235717803561e-15,nan,0.00000000000000000e+00
5110,5110,0.00000000000000000e+00,4.14820678407939794e-15,0.00000000000000000e+00,4.63474791486152159e-16,1.47116808536851179e-15,5.55117928074449413e-16,nan,0.00000000000000000e+00
5115,5115,0.00000000000000000e+00,4.12072263195787699e-15,0.00000000000000000e+00,5.06703329083993770e-16,1.53588631110479306e-15,1.33226853407188061e-15,nan,1.55431223447521916e-15
5120,5120,0.00000000000000000e+00,4.13813969340549111e-15,0.00000000000000000e+00,6.74926000821232044e-16,1.93607468663076390e-15,2.42476572358142943e-15,nan,1.44328993201270350e-15
5125,5125,0.00000000000000000e+00,4.17958962798229162e-15,0.00000000000000000e+00,7.91056845421365769e-16,1.83537318098810814e-15,3.22732523841749532e-15,nan,2.44249065417534439e-15
5130,5130,0.00000000000000000e+00,4.15495884096359062e-15,0.00000000000000000e+00,8.68516420551485474e-16,1.55728946714085136e-15,1.11042272968124617e-16,nan,1.99840144432528177e-15
5135,5135,0.00000000000000000e+00,4.18245473771007158e-15,0.00000000000000000e+00,3.53751280490442364e-16,1.82179588217341483e-15,1.79362595813147986e-15,nan,1.44328993201270350e-15
5140,5140,0.00000000000000000e+00,4.13548937736892621e-15,0.00000000000000000e+00,3.01810397729220935e-16,1.68000838325725120e-15,3.14056076800112878e-16,nan,5.55111512312578270e-16
5145,5145,0.00000000000000000e+00,4.16593063720588950e-15,0.00000000000000000e+00,3.93148203278774891e-16,1.46273112191302951e-15,3.08474230290764790e-15,nan,1.33226762955018785e-15
5150,5150,0.00000000000000000e+00,4.14089677596141445e-15,0.00000000000000000e+00,6.31016642418824891e-16,1.18023931577829367e-15,2.18688932097422985e-15,nan,1.44328993201270350e-15
5155,5155,0.00000000000000000e+00,4.16759166914455059e-15,0.00000000000000000e+00,5.09293106967172551e-16,1.85160454437706329e-15,1.58961285417926723e-15,nan,1.88737914186276612e-15
5160,5160,0.00000000000000000e+00,4.20029638342539567e-15,0.00000000000000000e+00,2.31094131059314737e-16,1.51353423804872769e-15,2.71039989637989605e-15,nan,1.77635683940025046e-15
5165,5165,0.00000000000000000e+00,4.14170709725481270e-15,0.00000000000000000e+00,5.20538346029599536e-16,2.07085354740483169e-15,1.11577206610250451e-15,nan,2.22044604925031308e-16
5170,5170,0.00000000000000000e+00,4.13312185946345395e-15,0.00000000000000000e+00,8.00315320458568109e-16,1.74903510511514314e-15,2.68527410129577701e-15,nan,2.33146835171282873e-15
5175,5175,0.00000000000000000e+00,4.18401683768924918e-15,0.00000000000000000e+00,1.01835036393634492e-15,1.90942143828839933e-15,2.95619684521355093e-15,nan,6.66133814775093924e-16
5180,5180,0.00000000000000000e+00,4.15577128109401030e-15,0.00000000000000000e+00,5.06946733385045414e-16,1.96486319299231582e-15,2.56315090529608601e-15,nan,8.88178419700125232e-16
5185,5185,0.00000000000000000e+00,4.18694381510545202e-15,0.00000000000000000e+00,5.20219361935538189e-16,1.45551699351107038e-15,2.49491623180673070e-15,nan,1.77635683940025046e-15
5190,5190,0.00000000000000000e+00,4.17053917284460824e-15,0.00000000000000000e+00,4.58438051374237868e-16,1.62405620995049730e-15,8.00593883690408707e-16,nan,1.11022302462515654e-15
5195,5195,0.00000000000000000e+00,4.14440209499527519e-15,0.00000000000000000e+00,5.17832857002421797e-16,1.47751025938410195e-15,2.59184361915354758e-15,nan,9.99200722162640886e-16
5200,5200,0.00000000000000000e+00,4.15242619102060241e-15,0.00000000000000000e+00,5.61183916906675787e-16,1.47122958590856140e-15,8.88182574838342578e-16,nan,1.11022302462515654e-15
5205,5205,0.00000000000000000e+00,4.18596153870965509e-15,0.00000000000000000e+00,5.24753236210661485e-16,1.41970182183376678e-15,1.91009992807396260e-15,nan,1.33226762955018785e-15
5210,5210,0.00000000000000000e+00,4.15880233500370294e-15,0.00000000000000000e+00,8.48616874191069036e-16,2.02898928272918065e-15,1.11022383526186082e-15,nan,1.44328993201270350e-15
5215,5215,0.00000000000000000e+00,4.11758196492101194e-15,0.00000000000000000e+00,4.99207794313672556e-16,1.47827554158065563e-15,2.59184312692522624e-15,nan,1.11022302462515654e-15
5220,5220,0.00000000000000000e+00,4.17675438001567060e-15,0.00000000000000000e+00,3.85692169983483043e-16,1.48863219399436258e-15,1.72352967255854125e-15,nan,1.22124532708767219e-15
5225,5225,0.00000000000000000e+00,4.14489285882433581e-15,0.00000000000000000e+00,2.48808322010963136e-16,3.03568536582222092e-15,1.51006690800137481e-15,nan,1.88737914186276612e-15
5230,5230,0.00000000000000000e+00,4.17450701092317139e-15,0.00000000000000000e+00,9.56870107311796806e-16,2.32633151393037857e-15,2.09476527699486158e-15,nan,0.00000000000000000e+00
5235,5235,0.00000000000000000e+00,4.14436108004446805e-15,0.00000000000000000e+00,5.14849610766793454e-16,1.65419768550297294e-15,1.13220986684144702e-15,nan,1.99840144432528177e-15
5240,5240,0.00000000000000000e+00,4.14135265157216789e-15,0.00000000000000000e+00,6.23277262150728326e-16,2.01574512716907853e-15,9.55051068492726242e-16,nan,2.77555756156289135e-15
5245,5245,0.00000000000000000e+00,4.17176049916774906e-15,0.00000000000000000e+00,3.65614620977955938e-16,2.30101726416746792e-15,1.13221014716353631e-15,nan,0.00000000000000000e+00
5250,5250,0.00000000000000000e+00,4.19607045958805553e-15,0.00000000000000000e+00,8.59580820813148855e-16,1.43330782328447012e-15,1.77635687290106488e-15,nan,1.55431223447521916e-15
5255,5255,0.00000000000000000e+00,4.21576816344794911e-15,0.00000000000000000e+00,1.09470198384739184e-15,2.33380795776727192e-15,3.21964833394249022e-15,nan,1.11022302462515654e-15
5260,5260,0.00000000000000000e+00,4.14637401520039555e-15,0.00000000000000000e+00,5.22952279719296697e-16,1.38391678783325350e-15,2.28608972132559170e-15,nan,2.66453525910037570e-15
5265,5265,0.00000000000000000e+00,4.14284462814870600e-15,0.00000000000000000e+00,7.20686301171785090e-16,1.97537596818193485e-15,6.75323893112058525e-16,nan,4.44089209850062616e-16
5270,5270,0.00000000000000000e+00,4.13341473675904167e-15,0.00000000000000000e+00,3.47460727345018362e-16,1.34804107645746935e-15,5.55111830280714701e-16,nan,1.11022302462515654e-16
5275,5275,0.00000000000000000e+00,4.18802101879346601e-15,0.00000000000000000e+00,5.56598112818637739e-16,1.77344801779753804e-15,3.06268885563429809e-15,nan,1.11022302462515654e-15
5280,5280,0.00000000000000000e+00,4.15475826585868062e-15,0.00000000000000000e+00,7.83985284578079131e-16,2.62150206102489255e-15,2.39149375017739534e-15,nan,1.55431223447521916e-15
5285,5285,0.00000000000000000e+00,4.11900179462152874e-15,0.00000000000000000e+00,9.40147402243592376e-16,1.75411171546619935e-15,2.22044830124838888e-15,nan,1.77635683940025046e-15
5290,5290,0.00000000000000000e+00,4.16767686030874249e-15,0.00000000000000000e+00,3.95327256923428474e-16,2.26950815086578629e-15,2.18688634637198826e-15,nan,8.88178419700125232e-16
5295,5295,0.00000000000000000e+00,4.15761001942017395e-15,0.00000000000000000e+00,3.15550473703715049e-16,1.66942754980204348e-15,2.14420042817481404e-15,nan,2.55351295663786004e-15
5300,5300,0.00000000000000000e+00,4.18528787840016267e-15,0.00000000000000000e+00,2.22571102100444845e-16,2.39157566499398424e-15,1.51006664877522138e-15,nan,1.33226762955018785e-15
5305,5305,0.00000000000000000e+00,4.06813024599506841e-15,0.00000000000000000e+00,4.30187536796924212e-16,1.94768540488974243e-15,1.73422484167246866e-15,nan,1.22124532708767219e-15
5310,5310,0.00000000000000000e+00,4.18506159289657252e-15,0.00000000000000000e+00,2.15487927580374528e-16,1.81214706990063607e-15,3.38209027755171698e-15,nan,0.00000000000000000e+00
5315,5315,0.00000000000000000e+00,4.13449267803481828e-15,0.00000000000000000e+00,3.97657279298318661e-16,2.94358059665591675e-15,3.14027925528123370e-16,nan,6.66133814775093924e-16
5320,5320,0.00000000000000000e+00,4.11399003646533084e-15,0.00000000000000000e+00,5.76566744902528360e-16,1.57550375640514190e-15,6.28059341727953679e-16,nan,1.99840144432528177e-15
5325,5325,0.00000000000000000e+00,4.12314848216451543e-15,0.00000000000000000e+00,5.34347670779473087e-16,1.40501940773799777e-15,2.48254718868471584e-15,nan,1.33226762955018785e-15
5330,5330,0.00000000000000000e+00,4.18437547207376819e-15,0.00000000000000000e+00,6.31937226626760931e-16,1.37254996478323186e-15,3.03031939507462231e-15,nan,1.77635683940025046e-15
5335,5335,0.00000000000000000e+00,4.12220329159759007e-15,0.00000000000000000e+00,1.92213123318631851e-16,1.38959778421467531e-15,2.45260333517714527e-15,nan,6.66133814775093924e-16
5340,5340,0.00000000000000000e+00,4.16605087227769521e-15,0.00000000000000000e+00,4.75794044322921127e-16,1.53095554654003255e-15,2.93110681286905654e-15,nan,1.99840144432528177e-15
5345,5345,0.00000000000000000e+00,4.21402087003114465e-15,0.00000000000000000e+00,3.56670392171439397e-16,2.77149994009958361e-15,1.19578218179831698e-15,nan,1.99840144432528177e-15
5350,5350,0.00000000000000000e+00,4.12112426768594223e-15,0.00000000000000000e+00,8.90110159526839605e-16,1.97125583847522137e-15,8.67129869538926159e-16,nan,2.44249065417534439e-15
5355,5355,0.00000000000000000e+00,4.13897319644468091e-15,0.00000000000000000e+00,1.68192333790410967e-17,1.82227625657237016e-15,1.55431659063855786e-15,nan,1.55431223447521916e-15
5360,5360,0.00000000000000000e+00,4.13675014227136404e-15,0.00000000000000000e+00,4.47222628359913723e-16,2.55470251084378635e-15,1.19581933875780725e-15,nan,2.66453525910037570e-15
5365,5365,0.00000000000000000e+00,4.16602543826809099e-15,0.00000000000000000e+00,5.31257314930581294e-16,1.59312169273874997e-15,1.55431776051194784e-15,nan,5.55111512312578270e-16
5370,5370,0.00000000000000000e+00,4.18183325050306741e-15,0.00000000000000000e+00,1.37750612534720883e-16,1.17308343390386643e-15,4.57757987489555536e-15,nan,1.99840144432528177e-15
5375,5375,0.00000000000000000e+00,4.13194360008707130e-15,0.00000000000000000e+00,6.68216073161860074e-16,1.38341450968543117e-15,6.66275004820310170e-16,nan,4.44089209850062616e-16
5380,5380,0.00000000000000000e+00,4.19836615224236742e-15,0.00000000000000000e+00,5.04198038620722507e-16,2.24841079737570672e-15,2.88875602867563857e-15,nan,2.55351295663786004e-15
5385,5385,0.00000000000000000e+00,4.17009979796203435e-15,0.00000000000000000e+00,3.02790388049116970e-16,2.01781471073599607e-15,2.14422509483503285e-15,nan,1.11022302462515654e-16
5390,5390,0.00000000000000000e+00,4.14951406151005166e-15,0.00000000000000000e+00,2.27847959702900554e-16,1.23383648919963710e-15,3.14025633492067524e-16,nan,2.10942374678779743e-15
5395,5395,0.00000000000000000e+00,4.16063046534805079e-15,0.00000000000000000e+00,4.13366373114521720e-16,1.65151383226903177e-15,1.51013134416885487e-15,nan,2.22044604925031308e-15
5400,5400,0.00000000000000000e+00,4.14700527752954992e-15,0.00000000000000000e+00,4.10821294702625226e-16,1.29843931621663530e-15,3.22734706743507794e-15,nan,3.33066907387546962e-16
5405,5405,0.00000000000000000e+00,4.15913111753211571e-15,0.00000000000000000e+00,9.06743858233870510e-16,1.23197173228211491e-15,4.71033598613324510e-15,nan,1.77635683940025046e-15
5410,5410,0.00000000000000000e+00,4.08226787088006147e-15,0.00000000000000000e+00,6.35733608418420974e-16,1.44787713955433628e-15,2.85442871123353031e-15,nan,2.66453525910037570e-15
5415,5415,0.00000000000000000e+00,4.17893405164553891e-15,0.00000000000000000e+00,3.64092550065510412e-16,1.37488791892504895e-15,1.79018798725924909e-15,nan,1.44328993201270350e-15
5420,5420,0.00000000000000000e+00,4.17134142502331340e-15,0.00000000000000000e+00,3.76875753096380420e-16,2.09154181904030745e-15,5.22288393058532716e-15,nan,1.99840144432528177e-15
5425,5425,0.00000000000000000e+00,4.14590436349170089e-15,0.00000000000000000e+00,6.80535034387187030e-16,1.41811470479398367e-15,2.71045739352099777e-15,nan,1.77635683940025046e-15
5430,5430,0.00000000000000000e+00,4.18436399623667366e-15,0.00000000000000000e+00,8.68540403720117096e-16,1.67895625832927864e-15,1.60122048816559737e-15,nan,1.33226762955018785e-15
5435,5435,0.00000000000000000e+00,4.22975468676421769e-15,0.00000000000000000e+00,8.07356570120538040e-16,2.44873324309339386e-15,4.62181075244654552e-15,nan,8.88178419700125232e-16
5440,5440,0.00000000000000000e+00,4.16681324078765766e-15,0.00000000000000000e+00,5.13542904063645207e-16,2.38724762538045294e-15,8.95117867840520317e-16,nan,2.22044604925031308e-16
5445,5445,0.00000000000000000e+00,4.11973839006704732e-15,0.00000000000000000e+00,4.79545893050664673e-16,1.72873585904876127e-15,1.73422491636518524e-15,nan,1.33226762955018785e-15
5450,5450,0.00000000000000000e+00,4.11238263922585164e-15,0.00000000000000000e+00,5.88218850597032939e-16,1.69140544438872612e-15,1.48952284875540160e-15,nan,5.55111512312578270e-16
5455,5455,0.00000000000000000e+00,4.18405033976010085e-15,0.00000000000000000e+00,3.67819484752329598e-16,1.85187850999197166e-15,2.56314898169594330e-15,nan,2.44249065417534439e-15
5460,5460,0.00000000000000000e+00,4.13605925784836900e-15,0.00000000000000000e+00,2.90339646721899221e-16,1.95742160488482224e-15,2.51215119667947756e-15,nan,1.77635683940025046e-15
5465,5465,0.00000000000000000e+00,4.22346465352067690e-15,0.00000000000000000e+00,5.62852025973883591e-16,1.90851229844696116e-15,2.98733810028164394e-15,nan,6.66133814775093924e-16
5470,5470,0.00000000000000000e+00,4.23937363864297094e-15,0.00000000000000000e+00,3.49572348378753429e-16,1.68946188752733137e-15,2.66928888833267842e-15,nan,1.88737914186276612e-15
5475,5475,0.00000000000000000e+00,4.19825359901180980e-15,0.00000000000000000e+00,1.12171540012987412e-16,1.43558682766040609e-15,2.48411111526678196e-16,nan,1.77635683940025046e-15
5480,5480,0.00000000000000000e+00,4.13539057627479156e-15,0.00000000000000000e+00,5.25756461149412281e-16,1.96838041945521874e-15,1.82091464179937180e-15,nan,8.88178419700125232e-16
5485,5485,0.00000000000000000e+00,4.13355211751156342e-15,0.00000000000000000e+00,4.22099167480833488e-16,1.27708739713903410e-15,1.65046862803466293e-15,nan,1.88737914186276612e-15
5490,5490,0.00000000000000000e+00,4.15346118880866229e-15,0.00000000000000000e+00,3.01642341476745967e-16,1.59509115625343237e-15,3.57531117333115440e-15,nan,1.77635683940025046e-15
5495,5495,0.00000000000000000e+00,4.13068596315534187e-15,0.00000000000000000e+00,6.81578081683468392e-16,2.21654160482539395e-15,3.14025063660794128e-16,nan,1.33226762955018785e-15
5500,5500,0.00000000000000000e+00,4.16549932304575613e-15,0.00000000000000000e+00,6.11210649940426119e-16,1.53094256007075502e-15,1.13231088443431503e-15,nan,6.66133814775093924e-16
5505,5505,0.00000000000000000e+00,4.20362675431803352e-15,0.00000000000000000e+00,6.37610807545756174e-16,1.49538537785791021e-15,1.20092126750101365e-15,nan,2.44249065417534439e-15
5510,5510,0.00000000000000000e+00,4.16577734847653693e-15,0.00000000000000000e+00,2.98700256743474361e-16,2.18213951357988558e-15,2.67377392778123181e-15,nan,1.33226762955018785e-15
5515,5515,0.00000000000000000e+00,4.16383181716576567e-15,0.00000000000000000e+00,1.44703663413093009e-16,1.29650110968332881e-15,2.18970507406122982e-15,nan,2.66453525910037570e-15
5520,5520,0.00000000000000000e+00,4.18859679471258804e-15,0.00000000000000000e+00,4.39193071004503215e-16,1.51966774080812204e-15,1.61652671756578810e-15,nan,1.11022302462515654e-15
5525,5525,0.00000000000000000e+00,4.14017781146142691e-15,0.00000000000000000e+00,5.16705479289037920e-16,1.41567390291725227e-15,3.44169795113677920e-15,nan,1.77635683940025046e-15
5530,5530,0.00000000000000000e+00,4.15205982055381575e-15,0.00000000000000000e+00,8.39812313203310726e-16,1.61386940838820713e-15,2.98730813368010314e-15,nan,1.11022302462515654e-15
5535,5535,0.00000000000000000e+00,4.15021550716267148e-15,0.00000000000000000e+00,3.48410795730687423e-16,2.00905624510332760e-15,8.88179000587520479e-16,nan,0.00000000000000000e+00
5540,5540,0.00000000000000000e+00,4.16633604218445494e-15,0.00000000000000000e+00,3.60622485760145557e-16,1.24818157182781341e-15,1.69470245271637198e-15,nan,1.77635683940025046e-15
5545,5545,0.00000000000000000e+00,4.16054636654696964e-15,0.00000000000000000e+00,6.98001541657986062e-16,1.36287246198822663e-15,2.59188284093229170e-15,nan,2.55351295663786004e-15
5550,5550,0.00000000000000000e+00,4.19696770150664274e-15,0.00000000000000000e+00,4.26496879649442242e-16,1.97297364836224186e-15,4.49612708824957493e-15,nan,2.88657986402540701e-15
5555,5555,0.00000000000000000e+00,4.15535214931944849e-15,0.00000000000000000e+00,7.25510953838679360e-16,1.39655477511170755e-15,1.83104045184889254e-15,nan,2.55351295663786004e-15
5560,5560,0.00000000000000000e+00,4.15802072939538262e-15,0.00000000000000000e+00,3.66925589442175582e-16,2.47240136231158950e-15,9.15546591730719884e-16,nan,2.22044604925031308e-16
5565,5565,0.00000000000000000e+00,4.15122157840936705e-15,0.00000000000000000e+00,6.53222061342076748e-16,1.37000346823422513e-15,3.97980564026133095e-15,nan,1.55431223447521916e-15
5570,5570,0.00000000000000000e+00,4.11454252053939976e-15,0.00000000000000000e+00,4.90076412671107996e-16,1.83969246450596173e-15,3.13438383628102527e-15,nan,2.44249065417534439e-15
5575,5575,0.00000000000000000e+00,4.20643161471046961e-15,0.00000000000000000e+00,2.58026058171131347e-16,1.38415301154411009e-15,2.53170074854901733e-15,nan,6.66133814775093924e-16
5580,5580,0.00000000000000000e+00,4.23415942068929351e-15,0.00000000000000000e+00,4.83738555616765388e-16,1.92471177130802737e-15,2.48266404026217867e-16,nan,2.66453525910037570e-15
5585,5585,0.00000000000000000e+00,4.14161016717745552e-15,0.00000000000000000e+00,4.20420822066223272e-16,1.96277209824235377e-15,2.77557177793225548e-15,nan,2.10942374678779743e-15
5590,5590,0.00000000000000000e+00,4.17184926531841529e-15,0.00000000000000000e+00,1.21043260041168649e-16,2.37727290445941013e-15,1.72353051081255980e-15,nan,1.33226762955018785e-15
5595,5595,0.00000000000000000e+00,4.23626233438559677e-15,0.00000000000000000e+00,9.89318597239963172e-16,1.29195028403486849e-15,9.48591084038647853e-16,nan,1.33226762955018785e-15
5600,5600,0.00000000000000000e+00,4.14428562387499771e-15,0.00000000000000000e+00,7.10826179538493743e-16,1.63546614631754763e-15,1.29481173662016796e-15,nan,1.33226762955018785e-15
5605,5605,0.00000000000000000e+00,4.20013857246584973e-15,0.00000000000000000e+00,8.62958806550257069e-16,1.73317719107240750e-15,2.43490975627704709e-15,nan,1.11022302462515654e-15
5610,5610,0.00000000000000000e+00,4.12605645467125374e-15,0.00000000000000000e+00,7.82018360530663116e-16,1.73491227596419255e-15,1.29473911125896479e-15,nan,3.10862446895043831e-15
5615,5615,0.00000000000000000e+00,4.15120014704147900e-15,0.00000000000000000e+00,3.13842902753940052e-16,1.93985416238263150e-15,2.53177565766224412e-15,nan,1.99840144432528177e-15
5620,5620,0.00000000000000000e+00,4.19464026404622122e-15,0.00000000000000000e+00,3.55667372709280458e-16,1.58146077715605953e-15,2.74654050710427834e-15,nan,3.10862446895043831e-15
5625,5625,0.00000000000000000e+00,4.12421905391765440e-15,0.00000000000000000e+00,1.06960823220260246e-16,1.66864699951553543e-15,4.57757528878521829e-16,nan,1.77635683940025046e-15
5630,5630,0.00000000000000000e+00,4.14599446415308458e-15,0.00000000000000000e+00,7.40599696429378489e-16,1.72488692702540380e-15,2.12109773017795963e-15,nan,7.77156117237609578e-16
5635,5635,0.00000000000000000e+00,4.12806681819547735e-15,0.00000000000000000e+00,5.34710453747042247e-16,2.03339866483085689e-15,6.28052119536347134e-16,nan,1.55431223447521916e-15
5640,5640,0.00000000000000000e+00,4.14297148288490543e-15,0.00000000000000000e+00,8.24452317113171891e-16,2.00045867172169328e-15,1.69113729921724231e-15,nan,6.66133814775093924e-16
5645,5645,0.00000000000000000e+00,4.22589426132345039e-15,0.00000000000000000e+00,7.13134723908830192e-16,2.16990063506941020e-15,1.42178358903239381e-15,nan,2.22044604925031308e-15
5650,5650,0.00000000000000000e+00,4.13532231849925513e-15,0.00000000000000000e+00,5.67027451006382428e-16,1.67381795164937762e-15,1.83120521865303352e-15,nan,1.11022302462515654e-15
5655,5655,0.00000000000000000e+00,4.16594039995018968e-15,0.00000000000000000e+00,1.06522527958234826e-15,1.72542944820216373e-15,2.48254342476970594e-15,nan,2.44249065417534439e-15
5660,5660,0.00000000000000000e+00,4.18507922288704859e-15,0.00000000000000000e+00,9.53089670899019150e-16,1.46939112219342202e-15,1.24127354010911692e-15,nan,6.66133814775093924e-16
5665,5665,0.00000000000000000e+00,4.17092009506190618e-15,0.00000000000000000e+00,9.08690035705750044e-16,2.34136317280087043e-15,1.99840144453207693e-15,nan,2.77555756156289135e-15
5670,5670,0.00000000000000000e+00,4.13764786654191628e-15,0.00000000000000000e+00,2.06521778770164494e-16,1.72139478975575198e-15,4.96509860430038038e-16,nan,1.55431223447521916e-15
5675,5675,0.00000000000000000e+00,4.12370330185933937e-15,0.00000000000000000e+00,9.39388489732874088e-16,1.62878428357982321e-15,1.60121418374883769e-15,nan,1.11022302462515654e-16
