step,time,relative_time,gram_rank,dominant_eigenvalue,q1,q2,q3,q4,rank_q,theta1_deg,theta2_deg,orth_B0,orth_Bdom
4950,4950,106,600,2.98997572443352055e+02,1.40519528625565293e+00,1.40457789553151424e+00,1.64805750458721201e-01,1.59455973500192721e-01,4,1.29480076855065107e+01,1.33843692717758849e+01,7.44760245974181935e-16,1.51007196224870751e-15
4955,4955,111,600,2.98997558061573557e+02,1.40518027515156585e+00,1.40456550993219342e+00,1.64911274050378753e-01,1.59588202336414603e-01,4,1.29587908055215664e+01,1.33929783821937072e+01,7.44760245974181935e-16,1.57011373764743111e-15
4960,4960,116,600,2.98997543604656528e+02,1.40516531259436794e+00,1.40455316337648672e+00,1.65016396909836410e-01,1.59719893192972529e-01,4,1.29695301684064912e+01,1.34015548745022155e+01,7.44760245974181935e-16,2.22323847493135065e-15
4965,4965,121,600,2.98997529718233352e+02,1.40515040191890273e+00,1.40454085589806010e+00,1.65121119524865578e-01,1.59851018098562753e-01,4,1.29802234917729251e+01,1.34100987876878381e+01,7.44760245974181935e-16,1.57013147209506751e-15
4970,4970,126,600,2.98997517030579559e+02,1.40513554625615589e+00,1.40452858745904074e+00,1.65225442987178783e-01,1.59981550959513635e-01,4,1.29908686462563434e+01,1.34186102100118596e+01,7.44760245974181935e-16,2.98936823655651666e-15
4975,4975,131,600,2.98997506125814482e+02,1.40512074852856661e+00,1.40451635798062879e+00,1.65329368730521037e-01,1.60111467592177092e-01,4,1.30014636581742486e+01,1.34270892576433489e+01,7.44760245974181935e-16,3.51132730552772881e-16
4980,4980,136,600,2.98997497516672581e+02,1.40510601147140490e+00,1.40450416735425554e+00,1.65432898434766606e-01,1.60240745526600309e-01,4,1.30120066935260397e+01,1.34355360668413297e+01,7.44760245974181935e-16,2.12108509457392953e-15
4985,4985,141,600,2.98997491619130358e+02,1.40509133768058403e+00,1.40449201543089530e+00,1.65536034116025410e-01,1.60369363579791979e-01,4,1.30224960231993752e+01,1.34439508013090538e+01,7.44760245974181935e-16,7.02166697900579852e-16
4990,4990,146,600,2.98997488731134979e+02,1.40507672968460762e+00,1.40447990198798500e+00,1.65638778405966719e-01,1.60497301219699490e-01,4,1.30329299710987385e+01,1.34523336749747173e+01,7.44760245974181935e-16,2.74882583236737049e-15
4995,4995,151,600,2.98997489017347561e+02,1.40506219003600430e+00,1.40446782667564851e+00,1.65741135005707946e-01,1.60624537761909769e-01,4,1.30433068486421924e+01,1.34606849890379312e+01,7.44760245974181935e-16,1.57013429100148451e-15
5000,5000,156,600,2.98997492501305487e+02,1.40504772141553058e+00,1.40445578894583956e+00,1.65843109282599904e-01,1.60751051458533967e-01,4,1.30536248804486217e+01,1.34690051806565414e+01,7.44760245974181935e-16,3.30093038294463524e-15
5005,5005,161,600,2.98997499065769546e+02,1.40503332674101600e+00,1.40444378796989566e+00,1.65944708962867504e-01,1.60876818550944545e-01,4,1.30638821270791947e+01,1.34772948794739520e+01,7.44760245974181935e-16,6.28205215377605607e-16
5010,5010,166,600,2.98997508461292341e+02,1.40501900927188017e+00,1.40443182255145405e+00,1.66045944861059058e-01,1.61001812364537922e-01,4,1.30740764112006005e+01,1.34855549671411783e+01,7.44760245974181935e-16,3.42735769053820564e-15
5015,5015,171,600,2.98997520322370519e+02,1.40500477270035939e+00,1.40441989104263043e+00,1.66146831579193577e-01,1.61126002523525269e-01,4,1.30842052535364886e+01,1.34937866343763169e+01,7.44760245974181935e-16,1.68007464431775843e-15
5020,5020,176,600,2.98997534189903604e+02,1.40499062122109541e+00,1.40440799127175997e+00,1.66247388105860122e-01,1.61249354357654501e-01,4,1.30942658244551069e+01,1.35019914298546073e+01,7.44760245974181935e-16,2.09481479187606993e-15
5025,5025,181,600,2.98997549538191379e+02,1.40497655957204715e+00,1.40439612049068829e+00,1.66347638248046076e-01,1.61371828560910535e-01,4,1.31042549161277311e+01,1.35101712954649997e+01,7.44760245974181935e-16,3.44706178108608252e-15
5030,5030,186,600,2.98997565804409533e+02,1.40496259304153437e+00,1.40438427534873278e+00,1.66447610836610804e-01,1.61493381146127435e-01,4,1.31141689388016047e+01,1.35183285830880564e+01,7.44760245974181935e-16,2.64831588016670599e-15
5035,5035,191,600,2.98997582418363493e+02,1.40494872743838406e+00,1.40437245189883209e+00,1.66547339659524812e-01,1.61613963719932557e-01,4,1.31240039432122266e+01,1.35264660491648634e+01,7.44760245974181935e-16,3.58724548891192739e-15
5040,5040,196,600,2.98997598830400079e+02,1.40493496902457671e+00,1.40436064563942398e+00,1.66646863094449094e-01,1.61733524081780933e-01,4,1.31337556694280178e+01,1.35345868247361771e+01,7.44760245974181935e-16,5.49761032095352196e-15
5045,5045,201,600,2.98997614535617629e+02,1.40492132441213591e+00,1.40434885159309975e+00,1.66746223432921864e-01,1.61852007130120323e-01,4,1.31434196207518177e+01,1.35426943603150907e+01,7.44760245974181935e-16,1.69104137179075460e-15
5050,5050,206,600,2.98997629092981356e+02,1.40490780042822538e+00,1.40433706442048134e+00,1.66845465910425983e-01,1.61969356039737195e-01,4,1.31529911597277884e+01,1.35507923467412148e+01,7.44760245974181935e-16,2.58953381978244340e-15
5055,5055,211,600,2.98997642138427409e+02,1.40489440395433096e+00,1.40432527856515899e+00,1.66944637478684849e-01,1.62085513658084435e-01,4,1.31624656220605374e+01,1.35588846150360869e+01,7.44760245974181935e-16,4.44109776806148095e-16
5060,5060,216,600,2.98997653391749679e+02,1.40488114174685097e+00,1.40431348842308457e+00,1.67043785376733339e-01,1.62200424056366699e-01,4,1.31718384431033702e+01,1.35669750197841754e+01,7.44760245974181935e-16,1.33236770141102151e-15
5065,5065,221,600,2.98997662657607691e+02,1.40486802024731183e+00,1.40430168852780435e+00,1.67142955573833463e-01,1.62314034163403093e-01,4,1.31811052911597049e+01,1.35750673120872705e+01,7.44760245974181935e-16,1.79024405955580281e-15
5070,5070,226,600,2.98997669821615602e+02,1.40485504539092343e+00,1.40428987374150616e+00,1.67242191169176296e-01,1.62426295407081006e-01,4,1.31902622013759121e+01,1.35831650089751257e+01,7.44760245974181935e-16,2.51216233085575410e-15
5075,5075,231,600,2.98997674842888102e+02,1.40484222242199408e+00,1.40427803944109675e+00,1.67341530838783586e-01,1.62537165289767166e-01,4,1.31993057042801709e+01,1.35912712666561841e+01,7.44760245974181935e-16,2.81086166444072067e-15
5080,5080,236,600,2.98997677744676366e+02,1.40482955572421186e+00,1.40426618168859263e+00,1.67441007419754789e-01,1.62646608829434408e-01,4,1.32082329433468963e+01,1.35993887649764922e+01,7.44760245974181935e-16,1.57015226115869258e-15
5085,5085,241,600,2.98997678604795453e+02,1.40481704867283641e+00,1.40425429737585050e+00,1.67540646714332664e-01,1.62754599806401640e-01,4,1.32170417767353197e+01,1.36075196098019262e+01,7.44760245974181935e-16,1.37328527411165322e-15
5090,5090,246,600,2.98997677547358762e+02,1.40480470351463205e+00,1.40424238433526671e+00,1.67640466583719311e-01,1.62861121766894795e-01,4,1.32257308591774159e+01,1.36156652590579004e+01,7.44760245974181935e-16,4.52886979023403512e-15
5095,5095,251,600,2.98997674736951126e+02,1.40479252127997656e+00,1.40423044141007791e+00,1.67740476383185316e-01,1.62966168746293938e-01,4,1.32342997010230281e+01,1.36238264765910984e+01,7.44760245974181935e-16,5.66105580712202508e-16
5100,5100,256,600,2.98997670375847008e+02,1.40478050173015379e+00,1.40421846848051035e+00,1.67840676768923835e-01,1.63069745688080359e-01,4,1.32427487024475745e+01,1.36320033163941634e+01,7.44760245974181935e-16,1.90042579670574010e-15
5105,5105,261,600,2.98997664704252259e+02,1.40476864334130092e+00,1.40420646644470182e+00,1.67941059883777555e-01,1.63171868546766852e-01,4,1.32510791618803729e+01,1.36401951377144339e+01,7.44760245974181935e-16,2.40178235717803561e-15
5110,5110,266,600,2.98997658002961998e+02,1.40475694332516632e+00,1.40419443715617054e+00,1.68041609905598133e-01,1.63272564075339410e-01,4,1.32592932587051795e+01,1.36484006497839712e+01,7.44760245974181935e-16,5.55117928074449413e-16
5115,5115,271,600,2.98997650597246150e+02,1.40474539768550821e+00,1.40418238332215184e+00,1.68142303920580632e-01,1.63371869308590351e-01,4,1.32673940111600324e+01,1.36566179830666314e+01,7.44760245974181935e-16,1.33226853407188061e-15
5120,5120,276,600,2.98997642860496455e+02,1.40473400130774051e+00,1.40417030836939083e+00,1.68243113065013411e-01,1.63469830763799701e-01,4,1.32753852111516633e+01,1.36648447823956154e+01,7.44760245974181935e-16,2.42476572358142943e-15
5125,5125,281,600,2.98997635215970092e+02,1.40472274807846120e+00,1.40415821628571713e+00,1.68344003865042086e-01,1.63566503388965057e-01,4,1.32832713384830878e+01,1.36730783163013534e+01,7.44760245974181935e-16,3.22732523841749532e-15
5130,5130,286,600,2.98997628135122568e+02,1.40471163103054075e+00,1.40414611144685497e+00,1.68444939694479823e-01,1.63661949296463438e-01,4,1.32910574575843441e+01,1.36813155959567645e+01,7.44760245974181935e-16,1.11042272968124617e-16
5135,5135,291,600,2.98997622131349374e+02,1.40470064250862992e+00,1.40413399843843067e+00,1.68545882267427644e-01,1.63756236326559335e-01,4,1.32987491003322358e+01,1.36895534969828674e+01,7.44760245974181935e-16,1.79362595813147986e-15
5140,5140,296,600,2.98997617748501227e+02,1.40468977434938913e+00,1.40412188188292486e+00,1.68646793084109542e-01,1.63849436490523581e-01,4,1.33063521390717749e+01,1.36977888774445304e+01,7.44760245974181935e-16,3.14056076800112878e-16
5145,5145,301,600,2.98997615544156076e+02,1.40467901807013917e+00,1.40410976628058592e+00,1.68747634755223613e-01,1.63941624346935155e-01,4,1.33138726541518615e+01,1.37060186859129765e+01,7.44760245974181935e-16,3.08474230290764790e-15
5150,5150,306,600,2.98997616068329251e+02,1.40466836505941073e+00,1.40409765587197244e+00,1.68848372141493369e-01,1.64032875367470798e-01,4,1.33213168006245581e+01,1.37142400545012251e+01,7.44760245974181935e-16,2.18688932097422985e-15
5155,5155,311,600,2.98997619838879871e+02,1.40465780676272600e+00,1.40408555452813011e+00,1.68948973259483187e-01,1.64123264348865039e-01,4,1.33286906786704620e+01,1.37224503727605107e+01,7.44760245974181935e-16,1.58961285417926723e-15
5160,5160,316,600,2.98997627315359296e+02,1.40464733485707827e+00,1.40407346567238056e+00,1.69049409921337157e-01,1.64212863926387148e-01,4,1.33360002123492691e+01,1.37306473399389173e+01,7.44760245974181935e-16,2.71039989637989605e-15
5165,5165,321,600,2.98997638873302947e+02,1.40463694140800910e+00,1.40406139223565596e+00,1.69149658093865535e-01,1.64301743240763964e-01,4,1.33432510408110137e+01,1.37388289942800732e+01,7.44760245974181935e-16,1.11577206610250451e-15
5170,5170,326,600,2.98997654781044616e+02,1.40462661900384878e+00,1.40404933664523690e+00,1.69249697979263036e-01,1.64389966803989485e-01,4,1.33504484257731519e+01,1.37469937196313357e+01,7.44760245974181935e-16,2.68527410129577701e-15
5175,5175,331,600,2.98997675180953365e+02,1.40461636086266739e+00,1.40403730084481126e+00,1.69349513835781007e-01,1.64477593601423999e-01,4,1.33575971782299749e+01,1.37551402308227289e+01,7.44760245974181935e-16,2.95619684521355093e-15
5180,5180,336,600,2.98997700076656031e+02,1.40460616090872681e+00,1.40402528634221380e+00,1.69449093569915721e-01,1.64564676456546988e-01,4,1.33647016066271203e+01,1.37632675403963773e+01,7.44760245974181935e-16,2.56315090529608601e-15
5185,5185,341,600,2.98997729327325430e+02,1.40459601381669663e+00,1.40401329427980226e+00,1.69548428142453605e-01,1.64651261672197791e-01,4,1.33717654875646517e+01,1.37713749101498379e+01,7.44760245974181935e-16,2.49491623180673070e-15
5190,5190,346,600,2.98997762649510491e+02,1.40458591502355068e+00,1.40400132552164592e+00,1.69647510837800997e-01,1.64737388948154428e-01,4,1.33787920590514755e+01,1.37794617914967183e+01,7.44760245974181935e-16,8.00593883690408707e-16
5195,5195,351,600,2.98997799626407186e+02,1.40457586070976670e+00,1.40398938075110435e+00,1.69746336449801277e-01,1.64823091560060503e-01,4,1.33857840350847077e+01,1.37875277590342993e+01,7.44760245974181935e-16,2.59184361915354758e-15
5200,5200,356,600,2.98997839723868765e+02,1.40456584775316884e+00,1.40397746057234873e+00,1.69844900438073071e-01,1.64908396770518412e-01,4,1.33927436391699661e+01,1.37955724416912116e+01,7.44760245974181935e-16,8.88182574838342578e-16
5205,5205,361,600,2.98997882311957085e+02,1.40455587366028989e+00,1.40396556560957775e+00,1.69943198106250387e-01,1.64993326429831472e-01,4,1.33996726533080697e+01,1.38035954556435918e+01,7.44760245974181935e-16,1.91009992807396260e-15
5210,5210,366,600,2.98997926690445411e+02,1.40454593648147963e+00,1.40395369659831459e+00,1.70041223848590384e-01,1.65077897713056976e-01,4,1.34065724781238025e+01,1.38115963428382074e+01,7.44760245974181935e-16,1.11022383526186082e-15
5215,5215,371,600,2.98997972116435619e+02,1.40453603471681077e+00,1.40394185446391528e+00,1.70138970504766590e-01,1.65162123932747679e-01,4,1.34134441991503746e+01,1.38195745183170509e+01,7.44760245974181935e-16,2.59184312692522624e-15
5220,5220,376,600,2.98998017832167818e+02,1.40452616722031776e+00,1.40393004038346270e+00,1.70236428853780680e-01,1.65246015363164883e-01,4,1.34202886540637429e+01,1.38275292289062222e+01,7.44760245974181935e-16,1.72352967255854125e-15
5225,5225,381,600,2.98998063091194808e+02,1.40451633310993018e+00,1.40391825582833341e+00,1.70333587269010295e-01,1.65329580013484384e-01,4,1.34271064957670330e+01,1.38354595250560166e+01,7.44760245974181935e-16,1.51006690800137481e-15
5230,5230,386,600,2.98998107181319938e+02,1.40450653168974671e+00,1.40390650258590854e+00,1.70430431546140099e-01,1.65412824293764749e-01,4,1.34338982467175612e+01,1.38433642467885374e+01,7.44760245974181935e-16,2.09476527699486158e-15
5235,5235,391,600,2.98998149443125840e+02,1.40449676238998888e+00,1.40389478276010071e+00,1.70526944905989242e-01,1.65495753528721284e-01,4,1.34406643408229289e+01,1.38512420239103307e+01,7.44760245974181935e-16,1.13220986684144702e-15
5240,5240,396,600,2.98998189283355146e+02,1.40448702472824971e+00,1.40388309875156603e+00,1.70623108164457915e-01,1.65578372289342968e-01,4,1.34474051505253893e+01,1.38590912898917349e+01,7.44760245974181935e-16,9.55051068492726242e-16
5245,5245,401,600,2.98998226183034149e+02,1.40447731829348910e+00,1.40387145321952866e+00,1.70718900052950595e-01,1.65660684530546914e-01,4,1.34541209979967125e+01,1.38669103079960188e+01,7.44760245974181935e-16,1.13221014716353631e-15
5250,5250,406,600,2.98998259700731012e+02,1.40446764275202463e+00,1.40385984902816885e+00,1.70814297664476367e-01,1.65742693542044239e-01,4,1.34608121511591747e+01,1.38746972077029564e+01,7.44760245974181935e-16,1.77635687290106488e-15
5255,5255,411,600,2.98998289471847954e+02,1.40445799787250070e+00,1.40384828918131466e+00,1.70909276994239662e-01,1.65824401738600080e-01,4,1.34674788065452447e+01,1.38824500288179831e+01,7.44760245974181935e-16,3.21964833394249022e-15
5260,5260,416,600,2.98998315205207064e+02,1.40444838356489088e+00,1.40383677674983320e+00,1.71003813538298827e-01,1.65905810332151238e-01,4,1.34741210625570620e+01,1.38901667703391194e+01,7.44760245974181935e-16,2.28608972132559170e-15
5265,5265,421,600,2.98998336678389705e+02,1.40443879992702692e+00,1.40382531479646211e+00,1.71097882910965837e-01,1.65986918941020967e-01,4,1.34807388875753773e+01,1.38978454408592373e+01,7.44760245974181935e-16,6.75323893112058525e-16
5270,5270,426,600,2.98998353733253282e+02,1.40442924729133001e+00,1.40381390630303238e+00,1.71191461440752063e-01,1.66067725198810634e-01,4,1.34873320880407164e+01,1.39054841072067905e+01,7.44760245974181935e-16,5.55111830280714701e-16
5275,5275,431,600,2.98998366272862256e+02,1.40441972626411138e+00,1.40380255410478960e+00,1.71284526705917151e-01,1.66148224426983071e-01,4,1.34939002817330937e+01,1.39130809381658942e+01,7.44760245974181935e-16,3.06268885563429809e-15
5280,5280,436,600,2.98998374260635501e+02,1.40441023775043905e+00,1.40379126083617201e+00,1.71377057974489766e-01,1.66228409430387941e-01,4,1.35004428810824333e+01,1.39206342404014869e+01,7.44760245974181935e-16,2.39149375017739534e-15
5285,5285,441,600,2.98998377722041482e+02,1.40440078295874593e+00,1.40378002889165177e+00,1.71469036519586476e-01,1.66308270464410657e-01,4,1.35069590904857559e+01,1.39281424842090704e+01,7.44760245974181935e-16,2.22044830124838888e-15
5290,5290,446,600,2.98998376748576618e+02,1.40439136338116577e+00,1.40376886040430904e+00,1.71560445788613875e-01,1.66387795406968547e-01,4,1.35134479203253637e+01,1.39356043173292559e+01,7.44760245974181935e-16,2.18688634637198826e-15
5295,5295,451,600,2.98998371503244357e+02,1.40438198074784326e+00,1.40375775724367768e+00,1.71651271414454604e-01,1.66466970149525412e-01,4,1.35199082188770863e+01,1.39430185658680710e+01,7.44760245974181935e-16,2.14420042817481404e-15
5300,5300,456,600,2.98998362226337633e+02,1.40437263695585379e+00,1.40374672103310005e+00,1.71741501067211755e-01,1.66545779200977073e-01,4,1.35263387215721611e+01,1.39503842222070773e+01,7.44760245974181935e-16,1.51006664877522138e-15
5305,5305,461,600,2.98998349240102982e+02,1.40436333397584701e+00,1.40373575318551103e+00,1.71831124155978510e-01,1.66624206477460485e-01,4,1.35327381154451274e+01,1.39577004206569768e+01,7.44760245974181935e-16,1.73422484167246866e-15
5310,5310,466,600,2.98998332950799920e+02,1.40435407374172305e+00,1.40372485495527077e+00,1.71920131400619486e-01,1.66702236232837669e-01,4,1.35391051150517168e+01,1.39649664025159215e+01,7.44760245974181935e-16,3.38209027755171698e-15
5315,5315,471,600,2.98998313846904921e+02,1.40434485803041120e+00,1.40371402750244045e+00,1.72008514303444354e-01,1.66779854069799754e-01,4,1.35454385449853856e+01,1.39721814729396865e+01,7.44760245974181935e-16,3.14027925528123370e-16
5320,5320,476,600,2.98998292492542248e+02,1.40433568834008060e+00,1.40370327196493228e+00,1.72096264558367101e-01,1.66857047961397831e-01,4,1.35517374232214323e+01,1.39793449527075815e+01,7.44760245974181935e-16,6.28059341727953679e-16
5325,5325,481,600,2.98998269515769948e+02,1.40432656577560255e+00,1.40369258953322396e+00,1.72183373440972343e-01,1.66933809208624662e-01,4,1.35580010392751262e+01,1.39864561284401674e+01,7.44760245974181935e-16,2.48254718868471584e-15
5330,5330,486,600,2.98998245591882892e+02,1.40431749094991454e+00,1.40368198152193524e+00,1.72269831226054299e-01,1.67010133261830312e-01,4,1.35642290212261027e+01,1.39935142050377088e+01,7.44760245974181935e-16,3.03031939507462231e-15
5335,5335,491,600,2.98998221422489053e+02,1.40430846390904907e+00,1.40367144943256550e+00,1.72355626678908941e-01,1.67086020341040614e-01,4,1.35704213863599321e+01,1.40005182641567725e+01,7.44760245974181935e-16,2.45260333517714527e-15
5340,5340,496,600,2.98998197711579962e+02,1.40429948408700933e+00,1.40366099500204955e+00,1.72440746663467898e-01,1.67161475803959930e-01,4,1.35765785711944567e+01,1.40074672322079987e+01,7.44760245974181935e-16,2.93110681286905654e-15
5345,5345,501,600,2.98998175140156320e+02,1.40429055029468786e+00,1.40365062023254494e+00,1.72525175904246486e-01,1.67236510227410595e-01,4,1.35827014381554552e+01,1.40143598609254436e+01,7.44760245974181935e-16,1.19578218179831698e-15
5350,5350,506,600,2.98998154341148961e+02,1.40428166074455918e+00,1.40364032739898881e+00,1.72608896929616173e-01,1.67311139188347530e-01,4,1.35887912577068590e+01,1.40211947227177127e+01,7.44760245974181935e-16,8.67129869538926159e-16
5355,5355,511,600,2.98998135876386414e+02,1.40427281311039764e+00,1.40363011903234347e+00,1.72691890212741311e-01,1.67385382751924910e-01,4,1.35948496665990781e+01,1.40279702221808087e+01,7.44760245974181935e-16,1.55431659063855786e-15
5360,5360,516,600,2.98998120217157634e+02,1.40426400461869050e+00,1.40361999787804059e+00,1.72774134513391076e-01,1.67459264695265703e-01,4,1.36008786045254340e+01,1.40346846239886709e+01,7.44760245974181935e-16,1.19581933875780725e-15
5365,5365,521,600,2.98998107729665776e+02,1.40425523216621495e+00,1.40360996683085038e+00,1.72855607410060091e-01,1.67532811514073510e-01,4,1.36068802330822098e+01,1.40413360963403147e+01,7.44760245974181935e-16,1.55431776051194784e-15
5370,5370,526,600,2.98998098666178919e+02,1.40424649245640243e+00,1.40360002884908353e+00,1.72936285998200961e-01,1.67606051274694440e-01,4,1.36128568420894194e+01,1.40479227679519383e+01,7.44760245974181935e-16,4.57757987489555536e-15
5375,5375,531,600,2.98998093162307669e+02,1.40423778214577566e+00,1.40359018685259573e+00,1.73016147717768354e-01,1.67679012384713083e-01,4,1.36188107492710060e+01,1.40544427956290772e+01,7.44760245974181935e-16,6.66275004820310170e-16
5380,5380,536,600,2.98998091240261658e+02,1.40422909799123907e+00,1.40358044361035850e+00,1.73095171262953706e-01,1.67751722359892858e-01,4,1.36247441996307739e+01,1.40608944385318217e+01,7.44760245974181935e-16,2.88875602867563857e-15
5385,5385,541,600,2.98998092817537781e+02,1.40422043698892818e+00,1.40357080162434245e+00,1.73173337519376580e-01,1.67824206664656667e-01,4,1.36306592708364800e+01,1.40672761347106619e+01,7.44760245974181935e-16,2.14422509483503285e-15
5390,5390,546,600,2.98998097720072053e+02,1.40421179649620531e+00,1.40356126301695139e+00,1.73250630470023231e-01,1.67896487696735069e-01,4,1.36365577903408877e+01,1.40735865750535503e+01,7.44760245974181935e-16,3.14025633492067524e-16
5395,5395,551,600,2.98998105698554468e+02,1.40420317432960862e+00,1.40355182942925438e+00,1.73327038011363316e-01,1.67968583975252661e-01,4,1.36424412691262447e+01,1.40798247699489920e+01,7.44760245974181935e-16,1.51013134416885487e-15
5400,5400,556,600,2.98998116446469623e+02,1.40419456883344429e+00,1.40354250193681285e+00,1.73402552625246092e-01,1.68040509576292602e-01,4,1.36483108556379698e+01,1.40859901041420379e+01,7.44760245974181935e-16,3.22734706743507794e-15
5405,5405,561,600,2.98998129618307246e+02,1.40418597891578134e+00,1.40353328098882146e+00,1.73477171860613372e-01,1.68112273842013743e-01,4,1.36541673120197160e+01,1.40920823760812848e+01,7.44760245974181935e-16,4.71033598613324510e-15
5410,5410,566,600,2.98998144846531261e+02,1.40417740405091429e+00,1.40352416637489363e+00,1.73550898590749347e-01,1.68183881370464416e-01,4,1.36600110132803163e+01,1.40981018189355645e+01,7.44760245974181935e-16,2.85442871123353031e-15
5415,5415,571,600,2.98998161756089928e+02,1.40416884424956834e+00,1.40351515722202058e+00,1.73623741026524642e-01,1.68255332274589997e-01,4,1.36658419684199757e+01,1.41040491016893483e+01,7.44760245974181935e-16,1.79018798725924909e-15
5420,5420,576,600,2.98998179975622520e+02,1.40416030000013925e+00,1.40350625202211887e+00,1.73695712482550418e-01,1.68326622681968407e-01,4,1.36716598611994442e+01,1.41099253100603033e+01,7.44760245974181935e-16,5.22288393058532716e-15
5425,5425,581,600,2.98998199144944692e+02,1.40415177218603304e+00,1.40349744868863291e+00,1.73766830909986153e-01,1.68397745432722096e-01,4,1.36774641070810450e+01,1.41157319083697406e+01,7.44760245974181935e-16,2.71045739352099777e-15
5430,5430,586,600,2.98998218918904740e+02,1.40414326198534933e+00,1.40348874463846540e+00,1.73837118226073256e-01,1.68468690922509240e-01,4,1.36832539220266511e+01,1.41214706848192897e+01,7.44760245974181935e-16,1.60122048816559737e-15
5435,5435,591,600,2.98998238968127964e+02,1.40413477076002113e+00,1.40348013689385143e+00,1.73906599484936614e-01,1.68539448031311018e-01,4,1.36890283982813283e+01,1.41271436837790727e+01,7.44760245974181935e-16,4.62181075244654552e-15
5440,5440,596,600,2.98998258977613602e+02,1.40412629994177207e+00,1.40347162219730626e+00,1.73975301945024891e-01,1.68610005076295588e-01,4,1.36947865821363024e+01,1.41327531296707249e+01,7.44760245974181935e-16,8.95117867840520317e-16
5445,5445,601,600,2.98998278644351785e+02,1.40411785092199670e+00,1.40346319713186696e+00,1.74043254096206607e-01,1.68680350729394912e-01,4,1.37005275488208422e+01,1.41383013475245018e+01,7.44760245974181935e-16,1.73422491636518524e-15
5450,5450,606,600,2.98998297675269669e+02,1.40410942495215685e+00,1.40345485823854643e+00,1.74110484711929553e-01,1.68750474845331233e-01,4,1.37062504700652710e+01,1.41437906855935083e+01,7.44760245974181935e-16,1.48952284875540160e-15
5455,5455,611,600,2.98998315786681076e+02,1.40410102306010387e+00,1.40344660212306072e+00,1.74177021989798286e-01,1.68820369154819128e-01,4,1.37119546706854738e+01,1.41492234451758758e+01,7.44760245974181935e-16,2.56314898169594330e-15
5460,5460,616,600,2.98998332706159545e+02,1.40409264598661987e+00,1.40343842554482090e+00,1.74242892837204316e-01,1.68890027788186653e-01,4,1.37176396713179152e+01,1.41546018222864269e+01,7.44760245974181935e-16,2.51215119667947756e-15
5465,5465,621,600,2.98998348177318405e+02,1.40408429414487435e+00,1.40343032548242963e+00,1.74308122347414385e-01,1.68959447607076541e-01,4,1.37233052155087307e+01,1.41599278648866171e+01,7.44760245974181935e-16,2.98733810028164394e-15
5470,5470,626,600,2.98998361967479639e+02,1.40407596760403441e+00,1.40342229917175465e+00,1.74372733497713511e-01,1.69028628334945114e-01,4,1.37289512803463261e+01,1.41652034482020763e+01,7.44760245974181935e-16,2.66928888833267842e-15
5475,5475,631,600,2.98998373877727090e+02,1.40406766609664868e+00,1.40341434411464894e+00,1.74436747084005001e-01,1.69097572489702530e-01,4,1.37345780710008309e+01,1.41704302694132043e+01,7.44760245974181935e-16,2.48411111526678196e-16
5480,5480,636,600,2.98998383754329552e+02,1.40405938904802596e+00,1.40340645805860764e+00,1.74500181889280986e-01,1.69166285134132038e-01,4,1.37401860003386016e+01,1.41756098613755501e+01,7.44760245974181935e-16,1.82091464179937180e-15
5485,5485,641,600,2.98998391500269236e+02,1.40405113562450712e+00,1.40339863894979455e+00,1.74563055065676542e-01,1.69234773470258532e-01,4,1.37457756558304869e+01,1.41807436238217068e+01,7.44760245974181935e-16,1.65046862803466293e-15
5490,5490,646,600,2.98998397085412932e+02,1.40404290479648530e+00,1.40339088486384522e+00,1.74625382694128334e-01,1.69303046312362288e-01,4,1.37513477565534163e+01,1.41858328690642228e+01,7.44760245974181935e-16,3.57531117333115440e-15
5495,5495,651,600,2.98998400553940030e+02,1.40403469541126213e+00,1.40338319392051103e+00,1.74687180472596820e-01,1.69371113479850344e-01,4,1.37569031036263691e+01,1.41908788781668918e+01,7.44760245974181935e-16,3.14025063660794128e-16
5500,5500,656,600,2.98998402027872373e+02,1.40402650627037406e+00,1.40337556418938814e+00,1.74748464474271836e-01,1.69438985154558325e-01,4,1.37624425277750966e+01,1.41958829628777714e+01,7.44760245974181935e-16,1.13231088443431503e-15
5505,5505,661,600,2.98998401705931599e+02,1.40401833620591820e+00,1.40336799359470898e+00,1.74809251911793279e-01,1.69506671247963370e-01,4,1.37679668376770650e+01,1.42008465280119864e+01,7.44760245974181935e-16,1.20092126750101365e-15
5510,5510,666,600,2.98998399857434890e+02,1.40401018415060141e+00,1.40336047982719814e+00,1.74869561843047083e-01,1.69574180821831677e-01,4,1.37734767726817715e+01,1.42057711290999471e+01,7.44760245974181935e-16,2.67377392778123181e-15
5515,5515,671,600,2.98998396811435441e+02,1.40400204919681437e+00,1.40335302027060105e+00,1.74929415757844625e-01,1.69641521601121337e-01,4,1.37789729630409639e+01,1.42106585202845928e+01,7.44760245974181935e-16,2.18970507406122982e-15
5520,5520,676,600,2.98998392941807538e+02,1.40399393064080802e+00,1.40334561194943941e+00,1.74988837993328095e-01,1.69708699611349378e-01,4,1.37844559003219693e+01,1.42155106882545432e+01,7.44760245974181935e-16,1.61652671756578810e-15
5525,5525,681,600,2.98998388649337755e+02,1.40398582800910354e+00,1.40333825150306946e+00,1.75047855937475239e-01,1.69775718963547012e-01,4,1.37899259198462598e+01,1.42203298688663509e+01,7.44760245974181935e-16,3.44169795113677920e-15
