step,time,relative_time,gram_rank,dominant_eigenvalue,q1,q2,q3,q4,rank_q,theta1_deg,theta2_deg,orth_B0,orth_Bdom
2400,2400,1233,10,3.91883875771517243e+00,1.19387509920063439e+00,1.07762063648852835e+00,9.15824089994393686e-01,7.58064804293587802e-01,4,6.48279560855644377e+01,8.07195992679845062e+01,8.88178419700125232e-16,3.14777115722570494e-16
2405,2405,1238,10,3.91773125882001150e+00,1.19457657818103069e+00,1.07903917489720191e+00,9.14152317197285513e-01,7.56958914909719893e-01,4,6.47218408304373867e+01,8.05419439773576471e+01,8.88178419700125232e-16,2.22872435187675202e-16
2410,2410,1243,10,3.91803504504289890e+00,1.19456551707742431e+00,1.08025220235444874e+00,9.12718565226085188e-01,7.56976370443322555e-01,4,6.47235152865638099e+01,8.03897682671016440e+01,8.88178419700125232e-16,3.23786109658698828e-16
2415,2415,1248,10,3.91983524386252657e+00,1.19392682681540840e+00,1.08118210305478590e+00,9.11616838388821904e-01,7.57983332409420729e-01,4,6.48201363496657450e+01,8.02729490006975794e+01,8.88178419700125232e-16,3.14771188966830813e-16
2420,2420,1253,10,3.92307697831987401e+00,1.19281991222222739e+00,1.08174534910878473e+00,9.10948406706721503e-01,7.59724066359726335e-01,4,6.49872872070100414e+01,8.02021221904508934e+01,8.88178419700125232e-16,4.97495907750995074e-16
2425,2425,1258,10,3.92756278675559534e+00,1.19148564902385523e+00,1.08185168051032687e+00,9.10822123895210889e-01,7.61814904140240445e-01,4,6.51882616990550190e+01,8.01887454441948222e+01,8.88178419700125232e-16,3.19889468074160335e-16
2430,2430,1263,10,3.93295859088047450e+00,1.19024265248238215e+00,1.08140910507317245e+00,9.11347544828448375e-01,7.63755476714703008e-01,4,6.53749943228915953e+01,8.02444103026362825e+01,8.88178419700125232e-16,2.26072579378461741e-16
2435,2435,1268,10,3.93881693136186462e+00,1.18946274236216576e+00,1.08033999049395724e+00,9.12614653037916224e-01,7.64969531767295763e-01,4,6.54919167364405865e+01,8.03787458634529486e+01,8.88178419700125232e-16,4.00435423264780769e-16
2440,2440,1273,10,3.94462600434871824e+00,1.18951844883827929e+00,1.07861011564879394e+00,9.14658525582141335e-01,7.64882905988475192e-01,4,6.54835714976642294e+01,8.05957128703863930e+01,8.88178419700125232e-16,3.17252040928723878e-16
2445,2445,1278,10,3.94988598257027723e+00,1.19070840800202471e+00,1.07626220267356487e+00,9.17420117010875003e-01,7.63029152204084848e-01,4,6.53050805335405755e+01,8.08894239095732530e+01,8.88178419700125232e-16,3.15033408322629764e-16
2450,2450,1283,10,3.95420160918655972e+00,1.19318464650391376e+00,1.07343405361960342e+00,9.20727610387451656e-01,7.59151104423441470e-01,4,6.49322524418504798e+01,8.12420416548111177e+01,8.88178419700125232e-16,2.22490584988212629e-16
2455,2455,1288,10,3.95736741537389225e+00,1.19691252034912510e+00,1.07034395829263307e+00,9.24318024787171399e-01,7.53259861290581423e-01,4,6.43673504141016082e+01,8.16258787840690587e+01,8.88178419700125232e-16,4.24413661472172477e-16
2460,2460,1293,10,3.95941630109817622e+00,1.20167956007935128e+00,1.06724713499560186e+00,9.27891994169407375e-01,7.45631433677186761e-01,4,6.36384641036761636e+01,8.20090637094607331e+01,8.88178419700125232e-16,7.20549841073712241e-16
2465,2465,1298,10,3.96060890437444746e+00,1.20714634921523789e+00,1.06438721719628893e+00,9.31171225859744878e-01,7.36748051627096778e-01,4,6.27932755993295899e+01,8.23616307198278861e+01,8.88178419700125232e-16,2.84720395343171501e-16
2470,2470,1303,10,3.96135985984220396e+00,1.21291905441173142e+00,1.06196618824410494e+00,9.33931375972714028e-01,7.27205175617549715e-01,4,6.18895583938896223e+01,8.26591256951551685e+01,8.88178419700125232e-16,2.59380438500670952e-17
2475,2475,1308,10,3.96212024478464997e+00,1.21862234183590945e+00,1.06013914577123924e+00,9.36004803194635082e-01,7.17606847778339052e-01,4,6.09848798718505378e+01,8.28830516035174583e+01,8.88178419700125232e-16,3.28234778796600714e-16
2480,2480,1313,10,3.96325216719067086e+00,1.22395702899231451e+00,1.05902451034231415e+00,9.37265750198001291e-01,7.08469612037317176e-01,4,6.01275523947849138e+01,8.30194203690873849e+01,8.88178419700125232e-16,2.25893195967775816e-16
2485,2485,1318,10,3.96493491437713308e+00,1.22873448661241769e+00,1.05871533125254635e+00,9.37614978213771488e-01,7.00151098984582498e-01,4,5.93502612283313056e+01,8.30572140410332338e+01,8.88178419700125232e-16,5.26754045604914213e-16
2490,2490,1323,10,3.96713361944384868e+00,1.23288676158606991e+00,1.05928144909933897e+00,9.36975352714256138e-01,6.92813274342959806e-01,4,5.86670933562243846e+01,8.29880017725028409e+01,8.88178419700125232e-16,3.39682094004260911e-16
2495,2495,1328,10,3.96964400524697680e+00,1.23645563479939602e+00,1.06076019492601437e+00,9.35300918881471155e-01,6.86423676145295869e-01,4,5.80740671432869888e+01,8.28069902871594650e+01,8.88178419700125232e-16,5.67976223669186132e-16
2500,2500,1333,10,3.97220002361559166e+00,1.23956561777491858e+00,1.06314121842839637e+00,9.32593560817672196e-01,6.80791509370001324e-01,4,5.75527487921860441e+01,8.25148484660869173e+01,8.88178419700125232e-16,2.35237711236101425e-16
2505,2505,1338,10,3.97459937056576651e+00,1.24238722997737505e+00,1.06635603423141068e+00,9.28915931749616841e-01,6.75628574580105834e-01,4,5.70760049298691072e+01,8.21190509801454454e+01,8.88178419700125232e-16,6.66202671157919196e-16
2510,2510,1343,10,3.97678437599814627e+00,1.24509866266489633e+00,1.07028187704217714e+00,9.24389908899418078e-01,6.70618610113145053e-01,4,5.66144152867982342e+01,8.16335749562374815e+01,8.88178419700125232e-16,3.43902463604763733e-16
2515,2515,1348,10,3.97883504408681521e+00,1.24785444527642353e+00,1.07476171338519966e+00,9.19177490717277390e-01,6.65476733931299913e-01,4,5.61417110304839397e+01,8.10766651080546836e+01,8.88178419700125232e-16,3.15375486834380253e-16
2520,2520,1353,10,3.98088156468203769e+00,1.25076689001268160e+00,1.07963252554701272e+00,9.13451481897631479e-01,6.59986505049917183e-01,4,5.56381270215510071e+01,8.04675372884945830e+01,8.88178419700125232e-16,4.76519122882893323e-16
2525,2525,1358,10,3.98298774739857198e+00,1.25390054148069119e+00,1.08474975464955636e+00,9.07368706638997935e-01,6.54013327138239009e-01,4,5.50915678552380683e+01,7.98234432471222419e+01,8.88178419700125232e-16,3.18391912002705619e-16
2530,2530,1363,10,3.98506364505102040e+00,1.25727495074396112e+00,1.08999984179432241e+00,9.01055128662144211e-01,6.47502662721760824e-01,4,5.44973716181234948e+01,7.91580970279047591e+01,8.88178419700125232e-16,6.28295195999811039e-16
2535,2535,1368,10,3.98684158055537763e+00,1.26086975952103275e+00,1.09530067929959007e+00,8.94604058746581332e-01,6.40474394121555157e-01,4,5.38577116640429452e+01,7.84815438449172404e+01,8.88178419700125232e-16,5.71030024339896555e-17
2540,2540,1373,10,3.98792159324187789e+00,1.26462853269806796e+00,1.10059522302972468e+00,8.88082290693915199e-01,6.33020279521858020e-01,4,5.31812700007383228e+01,7.78008764502495325e+01,8.88178419700125232e-16,4.96550845173986722e-16
2545,2545,1378,10,3.98787369327247232e+00,1.26846188786238545e+00,1.10584416771568006e+00,8.81537677430304423e-01,6.25303477553574072e-01,4,5.24830891339630696e+01,7.71210886972911567e+01,8.88178419700125232e-16,1.11255995610596695e-16
2550,2550,1383,10,3.98636964407164651e+00,1.27225334549893865e+00,1.11102118323079813e+00,8.75003960226716893e-01,6.17552770916590332e-01,4,5.17839452155088722e+01,7.64456244230047020e+01,8.88178419700125232e-16,4.54496795606104686e-16
2555,2555,1388,10,3.98330144453793356e+00,1.27587083284867675e+00,1.11611147141799316e+00,8.68501688754352741e-01,6.10043947503804196e-01,4,5.11085893611615916e+01,7.57765099842049779e+01,8.88178419700125232e-16,2.50100485897727282e-16
2560,2560,1393,10,3.97883932086059477e+00,1.27918308417288151e+00,1.12111277883783655e+00,8.62036041663284847e-01,6.03067688709945204e-01,4,5.04828347502754013e+01,7.51141655478384820e+01,8.88178419700125232e-16,6.31371196754406265e-16
2565,2565,1398,10,3.97340505715424808e+00,1.28207625509091794e+00,1.12603749398791764e+00,8.55593105473279603e-01,5.96892348863718669e-01,4,4.99302624758218627e+01,7.44570630046299300e+01,8.88178419700125232e-16,3.42306858529106234e-16
2570,2570,1403,10,3.96757879007801639e+00,1.28446540273341991e+00,1.13091452131332604e+00,8.49136234936804346e-01,5.91733579561675715e-01,4,4.94696031920987522e+01,7.38013992265912435e+01,8.88178419700125232e-16,4.01273471133906720e-16
2575,2575,1408,10,3.96198667173594155e+00,1.28629864640956915e+00,1.13578983703360392e+00,8.42603967526370234e-01,5.87737860142521829e-01,4,4.91133858651066575e+01,7.31409331789721762e+01,8.88178419700125232e-16,2.48287500174478474e-16
2580,2580,1413,10,3.95721198355419723e+00,1.28755610582858115e+00,1.14072477442744624e+00,8.35910873842093727e-01,5.84978011846205459e-01,4,4.88676414636627925e+01,7.24671225860185189e+01,8.88178419700125232e-16,7.10961575440300182e-16
2585,2585,1418,10,3.95374436829104248e+00,1.28824825826520994e+00,1.14579101471699496e+00,8.28952924232612798e-01,5.83452161772200051e-01,4,4.87318784214025698e+01,7.17697122850803879e+01,8.88178419700125232e-16,3.14993796329378363e-16
2590,2590,1423,10,3.95195533128574805e+00,1.28841852439812898e+00,1.15106089964489744e+00,8.21619623249518094e-01,5.83076072213350782e-01,4,4.86984269181923892e+01,7.10379876738035989e+01,8.88178419700125232e-16,4.98352479790621475e-16
2595,2595,1428,10,3.95207618489911638e+00,1.28815357946524656e+00,1.15659116906310988e+00,8.13816237024814981e-01,5.83661165155669237e-01,4,4.87504702599505677e+01,7.02630018802314140e+01,8.88178419700125232e-16,2.51134362221328233e-16
2600,2600,1433,10,3.95415666762730789e+00,1.28760255540036783e+00,1.16239821309118208e+00,8.05500089511122952e-01,5.84875764010138188e-01,4,4.88585416446013454e+01,6.94411298777358326e+01,8.88178419700125232e-16,3.14218249241288398e-16
2605,2605,1438,10,3.95799617020812589e+00,1.28700178797594322e+00,1.16842511064078969e+00,7.96732552883374523e-01,5.86196552145033634e-01,4,4.89761140076193797e+01,6.85790474176421299e+01,8.88178419700125232e-16,1.68483251917282387e-16
2610,2610,1443,10,3.96306753236919773e+00,1.28669254862279581e+00,1.17450815428211541e+00,7.87737643841411983e-01,5.86875016778337422e-01,4,4.90365301317627171e+01,6.76991797732681277e+01,8.88178419700125232e-16,2.22116672990131760e-16
2615,2615,1448,10,3.96849543998227139e+00,1.28710480892132306e+00,1.18036533395553045e+00,7.78933680357994151e-01,5.85970315674441800e-01,4,4.89559712599660983e+01,6.68423565036571858e+01,8.88178419700125232e-16,3.21017334750325597e-16
2620,2620,1453,10,3.97318058184438883e+00,1.28867218956372764e+00,1.18564267969777459e+00,7.70877056396855553e-01,5.82515225419068083e-01,4,4.86485502823651288e+01,6.60619554850490971e+01,8.88178419700125232e-16,3.15223723672123989e-16
2625,2625,1458,10,3.97611296880785847e+00,1.29167451099678354e+00,1.19003492247926879e+00,7.64079107998485219e-01,5.75827194252947372e-01,4,4.80545291752223349e+01,6.54061549014054719e+01,8.88178419700125232e-16,2.39551270933927678e-16
2630,2630,1463,10,3.97676264678323799e+00,1.29608967455365365e+00,1.19342219296547269e+00,7.58777615205853184e-01,5.65819366507902433e-01,4,4.71681989038729910e+01,6.48963867008614983e+01,8.88178419700125232e-16,3.53338610802370880e-16
2635,2635,1468,10,3.97529886621815765e+00,1.30158356680137532e+00,1.19591124884688615e+00,7.54848517837507282e-01,5.53064389228424380e-01,4,4.60428834004513376e+01,6.45195108916632449e+01,8.88178419700125232e-16,2.22455395939667652e-16
2640,2640,1473,10,3.97247168437925469e+00,1.30765988634369990e+00,1.19774989480775029e+00,7.51927649104635609e-01,5.38540269290591067e-01,4,4.47671692806054793e+01,6.42398499742687648e+01,8.88178419700125232e-16,5.04844886337551474e-16
2645,2645,1478,10,3.96925282690998937e+00,1.31384703450236007e+00,1.19920462195310429e+00,7.49605412658094994e-01,5.23264722611180622e-01,4,4.34317321060164332e+01,6.40178110413505834e+01,8.88178419700125232e-16,2.23188461886373417e-16
2650,2650,1483,10,3.96648370717551790e+00,1.31980680034493481e+00,1.20048787175714522e+00,7.47548573514791759e-01,5.08045283181790763e-01,4,4.21073364278467466e+01,6.38213722501341039e+01,8.88178419700125232e-16,5.03575118539758000e-16
2655,2655,1488,10,3.96469185298567384e+00,1.32535106718011098e+00,1.20174316602825826e+00,7.45528914868080816e-01,4.93401001949268114e-01,4,4.08385321017441143e+01,6.36286882202826973e+01,8.88178419700125232e-16,6.41770716106256569e-16
2660,2660,1493,10,3.96407544195497641e+00,1.33040918058916535e+00,1.20305789528258877e+00,7.43405475227502444e-01,4.79595050228905306e-01,4,3.96471359417970817e+01,6.34263195507187163e+01,8.88178419700125232e-16,3.18513475027636350e-16
2665,2665,1498,10,3.96457777831565172e+00,1.33498505260466382e+00,1.20447995074357039e+00,7.41099216203043754e-01,4.66706448768520743e-01,4,3.85389220757642477e+01,6.32067776342913206e+01,8.88178419700125232e-16,7.40292295289787586e-16
2670,2670,1503,10,3.96598235892806450e+00,1.33912236570032550e+00,1.20602944763615727e+00,7.38574959929204300e-01,4.54699119947646391e-01,4,3.75098465249760764e+01,6.29667799340031777e+01,8.88178419700125232e-16,1.58089665918070264e-16
2675,2675,1508,10,3.96799449997508136e+00,1.34288171901983966e+00,1.20770531103715251e+00,7.35831422061232088e-01,4.43473436320960424e-01,4,3.65505928956434261e+01,6.27062822591702798e+01,8.88178419700125232e-16,2.45176687557406421e-16
2680,2680,1513,10,3.97030150188468189e+00,1.34632752171196168e+00,1.20948911065326792e+00,7.32895689174910214e-01,4.32899762394169163e-01,4,3.56494748140499027e+01,6.24279347337078292e+01,8.88178419700125232e-16,1.11285103783606435e-16
2685,2685,1518,10,3.97261444138782416e+00,1.34952120462229486e+00,1.21134844242159678e+00,7.29818437039495449e-01,4.22838643308285467e-01,4,3.47941493964147384e+01,6.21366083459971463e+01,8.88178419700125232e-16,3.14957465676967747e-16
2690,2690,1523,10,3.97469612701489883e+00,1.35251789731747296e+00,1.21324122608900486e+00,7.26667549377325583e-01,4.13152922579427928e-01,4,3.39726238426073408e+01,6.18387724433262349e+01,8.88178419700125232e-16,2.91103139207191599e-16
2695,2695,1528,10,3.97637712664307141e+00,1.35536466735404626e+00,1.21512126067326509e+00,7.23519399781246464e-01,4.03716012177193273e-01,4,3.31739290161262730e+01,6.15416576837899996e+01,8.88178419700125232e-16,1.58052617936510188e-16
2700,2700,1533,10,3.97755916206878002e+00,1.35809925877394622e+00,1.21694453402221692e+00,7.20448472212586455e-01,3.94419070682007933e-01,4,3.23886988598293755e+01,6.12522722637932802e+01,8.88178419700125232e-16,1.36318162698593391e-16
2705,2705,1538,10,3.97820516927941314e+00,1.36074890910369950e+00,1.21867526431450157e+00,7.17516968543588041e-01,3.85178408498052849e-01,4,3.16097676776101224e+01,6.09764283790139388e+01,8.88178419700125232e-16,2.22129283238565405e-16
2710,2710,1543,10,3.97831855370725807e+00,1.36332928598254211e+00,1.22029054313290297e+00,7.14766388647650630e-01,3.75943157913976367e-01,4,3.08327872591666008e+01,6.07179638249701128e+01,8.88178419700125232e-16,4.45740342650792102e-16
2715,2715,1548,10,3.97791895841912746e+00,1.36584387573064880e+00,1.22178274255482733e+00,7.12212699967646579e-01,3.66702204968937295e-01,4,3.00567784863480121e+01,6.04783059390579893e+01,8.88178419700125232e-16,6.86999560591567682e-16
2720,2720,1553,10,3.97702505482278079e+00,1.36828425974322476e+00,1.22315942284332246e+00,7.09845776425830355e-01,3.57488719456903636e-01,4,2.92844784182937552e+01,6.02564361722723874e+01,8.88178419700125232e-16,3.77492426279490484e-16
2725,2725,1558,10,3.97565343569670482e+00,1.37063160921513938e+00,1.22444113434418789e+00,7.07632608438813593e-01,3.48380527326539124e-01,4,2.85223388428840003e+01,6.00492043997872500e+01,8.88178419700125232e-16,1.68911216190520820e-16
2730,2730,1563,10,3.97383555439317648e+00,1.37285942876668932e+00,1.22565802516622946e+00,7.05522788679160073e-01,3.39495197088853840e-01,4,2.77800872587774883e+01,5.98518511826116040e+01,8.88178419700125232e-16,5.34004318217717200e-16
2735,2735,1568,10,3.97164418614980219e+00,1.37493718007718746e+00,1.22684635033825096e+00,7.03454357198613156e-01,3.30979985560142353e-01,4,2.70698685782247779e+01,5.96585591874884003e+01,8.88178419700125232e-16,1.88222467097280152e-16
2740,2740,1573,10,3.96921298226771047e+00,1.37683410270980211e+00,1.22804572559380842e+00,7.01358464589097896e-01,3.22998225405797534e-01,4,2.64051041913712083e+01,5.94628914873267078e+01,8.88178419700125232e-16,2.00417415789316307e-16
2745,2745,1578,10,3.96673361793466217e+00,1.37852251299392980e+00,1.22929735600298407e+00,6.99162363492252581e-01,3.15714556472933061e-01,4,2.57992697018797266e+01,5.92580730528524882e+01,8.88178419700125232e-16,2.54985477213152183e-16
2750,2750,1583,10,3.96442596265057157e+00,1.37998014941777303e+00,1.23064277668083077e+00,6.96791472539163181e-01,3.09281081239865918e-01,4,2.52647618833434215e+01,5.90371863712113480e+01,8.88178419700125232e-16,1.59310073845500394e-16
2755,2755,1588,10,3.96249120234603369e+00,1.38119156899920381e+00,1.23212221824204837e+00,6.94172053106644760e-01,3.03825360570045055e-01,4,2.48119260677244071e+01,5.87934251971272914e+01,8.88178419700125232e-16,2.22567193793154733e-16
2760,2760,1593,10,3.96106661078647804e+00,1.38214890248864042e+00,1.23377174904656117e+00,6.91236045974593427e-01,2.99440163220377586e-01,4,2.44482313407817742e+01,5.85205493313741627e+01,8.88178419700125232e-16,1.16391021198658484e-16
2765,2765,1598,10,3.96019924569845205e+00,1.38285227691623414e+00,1.23561880557535719e+00,6.87928896986111704e-01,2.96174914919524412e-01,4,2.41775842812046555e+01,5.82136143823947236e+01,8.88178419700125232e-16,2.49214087791977403e-16
2770,2770,1603,10,3.95984703000227700e+00,1.38330996634142411e+00,1.23767643121120408e+00,6.84220031586549315e-01,2.94029823352138064e-01,4,2.39998583807905455e+01,5.78699398032625609e+01,8.88178419700125232e-16,4.98030824303892353e-16
2775,2775,1608,10,3.95990522292855163e+00,1.38353805131369212e+00,1.23993732553977831e+00,6.80114276231033266e-01,2.92954707364656619e-01,4,2.39108045475820674e+01,5.74901514079014149e+01,8.88178419700125232e-16,5.55406545389290942e-16
2780,2780,1613,10,3.96024811542878785e+00,1.38355927954171909e+00,1.24236944615716838e+00,6.75661275533185557e-01,2.92854434820441212e-01,4,2.39024995363805424e+01,5.70790211231494098e+01,8.88178419700125232e-16,4.45416155607460516e-16
2785,2785,1618,10,3.96077130345321926e+00,1.38340102119582142e+00,1.24491508393161876e+00,6.70959338409960027e-01,2.93601114702173982e-01,4,2.39643458951023831e+01,5.66457762273119059e+01,8.88178419700125232e-16,4.73428844516263684e-16
2790,2790,1623,10,3.96141974263630425e+00,1.38309260246573329e+00,1.24749475307407343e+00,6.66150764506546422e-01,2.95050593974263309e-01,4,2.40844243026183236e+01,5.62036167650571983e+01,8.88178419700125232e-16,1.20211804632861083e-16
2795,2795,1628,10,3.96219143599339763e+00,1.38266263307542170e+00,1.25001592875263068e+00,6.61407724376346762e-01,2.97058989254562644e-01,4,2.42508490844642601e+01,5.57683740142753734e+01,8.88178419700125232e-16,3.14143091171845971e-16
2800,2800,1633,10,3.96311512745432415e+00,1.38213699043427574e+00,1.25238514226900310e+00,6.56910538371740849e-01,2.99495141318324831e-01,4,2.44527894988010424e+01,5.53564983907690547e+01,8.88178419700125232e-16,1.15199690279948601e-16
2805,2805,1638,10,3.96420977846497635e+00,1.38153785207542268e+00,1.25452092901065426e+00,6.52822516978578182e-01,3.02246858185206024e-01,4,2.46809809030315179e+01,5.49827689280607572e+01,8.88178419700125232e-16,5.57770991911096212e-16
2810,2810,1643,10,3.96544032079437825e+00,1.38088375941379149e+00,1.25636501374740406e+00,6.49266472437538988e-01,3.05221301660342836e-01,4,2.49277542282245506e+01,5.46581883419495611e+01,8.88178419700125232e-16,4.01106978481141290e-16
2815,2815,1648,10,3.96668622103322521e+00,1.38019038870948862e+00,1.25788972933558907e+00,6.46307534252880678e-01,3.08341516688803274e-01,4,2.51867477454006661e+01,5.43884708966216976e+01,8.88178419700125232e-16,1.15337657408772791e-16
2820,2820,1653,10,3.96773678395373075e+00,1.37947162309822602e+00,1.25910052232320879e+00,6.43945552578339964e-01,3.11541395430442181e-01,4,2.54524896571268364e+01,5.41734020596662802e+01,8.88178419700125232e-16,3.14257718215574662e-16
2825,2825,1658,10,3.96832055944424811e+00,1.37874062187880053e+00,1.26003321805190338e+00,6.42118594502421369e-01,3.14760698914681614e-01,4,2.57199852701937637e+01,5.40071910053379725e+01,8.88178419700125232e-16,5.62704465932274474e-16
2830,2830,1663,10,3.96816626201218758e+00,1.37801073640605676e+00,1.26074657561813530e+00,6.40716842347027749e-01,3.17940891282700311e-01,4,2.59843711305301426e+01,5.38797471495109690e+01,8.88178419700125232e-16,3.59450784975508800e-17
2835,2835,1668,10,3.96708084605287192e+00,1.37729620264932562e+00,1.26131169737353788e+00,6.39603628873917973e-01,3.21022071153602984e-01,4,2.62406598603730892e+01,5.37785878222310956e+01,8.88178419700125232e-16,6.01209901130756653e-16
2840,2840,1673,10,3.96502102619773966e+00,1.37661250977856642e+00,1.26180083502821705e+00,6.38638123448713624e-01,3.23941349508143017e-01,4,2.64836051192818580e+01,5.36908875987165075e+01,8.88178419700125232e-16,2.45316741530299295e-16
2845,2845,1678,10,3.96213334609536627e+00,1.37597627008653012e+00,1.26227841847995004e+00,6.37693652343942263e-01,3.26633286972961234e-01,4,2.67077382806228485e+01,5.36051308530443080e+01,8.88178419700125232e-16,2.22123193052314075e-16
2850,2850,1683,10,3.95874760044225305e+00,1.37540442239056326e+00,1.26279624622465558e+00,6.36667605993048169e-01,3.29032938880716663e-01,4,2.69076232214883326e+01,5.35120039082023524e+01,8.88178419700125232e-16,4.44109956871278786e-16
2855,2855,1688,10,3.95532494246904687e+00,1.37491275700501214e+00,1.26339302470395043e+00,6.35482545102069474e-01,3.31081425973848098e-01,4,2.70783230142234785e+01,5.34044918016159613e+01,8.88178419700125232e-16,4.12066801855906551e-16
2860,2860,1693,10,3.95237668292390820e+00,1.37451399026404708e+00,1.26409682339577034e+00,6.34081399412349644e-01,3.32733062030822979e-01,4,2.72159979154620011e+01,5.32774412793906009e+01,8.88178419700125232e-16,2.49737836074193459e-16
2865,2865,1698,10,3.95037594119173674e+00,1.37421579373306102e+00,1.26492838235641303e+00,6.32420894269938194e-01,3.33962501270146872e-01,4,2.73185058815686936e+01,5.31269644511928050e+01,8.88178419700125232e-16,5.06180803754358088e-16
2870,2870,1703,10,3.94968150748840197e+00,1.37401920086247742e+00,1.26590364132796074e+00,6.30466470855198580e-01,3.34770422321386041e-01,4,2.73858807096649102e+01,5.29499788753222731e+01,8.88178419700125232e-16,4.59906824589679712e-16
2875,2875,1708,10,3.95048569505982838e+00,1.37391769146733922e+00,1.26703478748063736e+00,6.28190136275551758e-01,3.35186779382865008e-01,4,2.74206056733673726e+01,5.27440136176157353e+01,8.88178419700125232e-16,4.53233082005839294e-17
2880,2880,1713,10,3.95279020900182809e+00,1.37389708010159461e+00,1.26832993552888995e+00,6.25571078808221936e-01,3.35271253298449257e-01,4,2.74276512703129001e+01,5.25072652169754619e+01,8.88178419700125232e-16,3.72677564232542289e-16
2885,2885,1718,10,3.95640866613959918e+00,1.37393618387536498e+00,1.26979199364814233e+00,6.22598018682260057e-01,3.35110970632117144e-01,4,2.74142828896037898e+01,5.22388088948592610e+01,8.88178419700125232e-16,1.58335219914099430e-16
2890,2890,1723,10,3.96099180375314841e+00,1.37400814804478966e+00,1.27141737431648094e+00,6.19272040613967012e-01,3.34815783837215886e-01,4,2.73896638210814025e+01,5.19388503008822937e+01,8.88178419700125232e-16,7.27638300986777071e-16
2895,2895,1728,10,3.96607090599110901e+00,1.37408226027330782e+00,1.27319512130608570e+00,6.15608790614934787e-01,3.34511497563534710e-01,4,2.73642871899172491e+01,5.16089161838243555e+01,8.88178419700125232e-16,2.42223346769739734e-16
2900,2900,1733,10,3.97111538269854192e+00,1.37412607224828198e+00,1.27510683242648026e+00,6.11639244897928647e-01,3.34331478577039654e-01,4,2.73492747499626923e+01,5.12519129144490293e+01,8.88178419700125232e-16,1.65853621187155383e-16
2905,2905,1738,10,3.97560035326396655e+00,1.37410765302501181e+00,1.27712748458033398e+00,6.07408748808830778e-01,3.34407173813741354e-01,4,2.73555871935533297e+01,5.08720271844488963e+01,8.88178419700125232e-16,1.97847822765584813e-16
2910,2910,1743,10,3.97907824843359581e+00,1.37399780066091326e+00,1.27922693622162797e+00,6.02974664181693765e-01,3.34858244304919950e-01,4,2.73932050151557256e+01,5.04745015858253367e+01,8.88178419700125232e-16,2.50837451307369579e-16
2915,2915,1748,10,3.98124471760750476e+00,1.37377201791198966e+00,1.28137159030207548e+00,5.98403582514954735e-01,3.35783327165035450e-01,4,2.74703633582216682e+01,5.00653731630917207e+01,8.88178419700125232e-16,7.02242091144307199e-16
2920,2920,1753,10,3.98198562860438754e+00,1.37341201997311613e+00,1.28352561700183232e+00,5.93769307475610186e-01,3.37252758911422090e-01,4,2.75929503100388622e+01,4.96512838792604043e+01,8.88178419700125232e-16,3.91610475931190720e-16
2925,2925,1758,10,3.98139245545636244e+00,1.37290653930463868e+00,1.28565137664087081e+00,5.89152389235105822e-01,3.39304633529459998e-01,4,2.77641813326472757e+01,4.92394326982184793e+01,8.88178419700125232e-16,4.05338484994737481e-16
2930,2930,1763,10,3.97974023761774687e+00,1.37225129355860487e+00,1.28770916010850112e+00,5.84641017182902845e-01,3.41945006290098830e-01,4,2.79846162629288671e+01,4.88376509658746585e+01,8.88178419700125232e-16,6.12504248432196086e-17
2935,2935,1768,10,3.97743338318764916e+00,1.37144819346121749e+00,1.28965678766501690e+00,5.80332120453064260e-01,3.45151926913299267e-01,4,2.82524924412606815e+01,4.84544979763960200e+01,8.88178419700125232e-16,3.42006573395306971e-16
2940,2940,1773,10,3.97493394428271030e+00,1.37050408735858009e+00,1.29144971236688000e+00,5.76331189879138672e-01,3.48881851825838141e-01,4,2.85642539916917819e+01,4.80992452932413173e+01,8.88178419700125232e-16,2.22141370379258386e-16
2945,2945,1778,10,3.97268964879446607e+00,1.36942943221931479e+00,1.29304204638851772e+00,5.72749741397929446e-01,3.53076521693932111e-01,4,2.89151189895618792e+01,4.77816559637761387e+01,8.88178419700125232e-16,3.15533198356150778e-16
2950,2950,1783,10,3.97107472978456721e+00,1.36823719851056769e+00,1.29438857705619559e+00,5.69700106710923526e-01,3.57668797369791347e-01,4,2.92995599070151798e+01,4.75115329867532878e+01,8.88178419700125232e-16,1.00935002833494319e-16
2955,2955,1788,10,3.97034926336573379e+00,1.36694212960403427e+00,1.29544757956763523e+00,5.67287906263086117e-01,3.62586836928187495e-01,4,2.97116463886668143e+01,4.72980694984463739e+01,8.88178419700125232e-16,2.48389366144439559e-16
2960,2960,1793,10,3.97063656996167769e+00,1.36556029655185807e+00,1.29618412693660123e+00,5.65602960633695639e-01,3.67756817042460826e-01,4,3.01452675037507234e+01,4.71490664446119609e+01,8.88178419700125232e-16,5.21996271496903980e-16
2965,2965,1798,10,3.97191542204325376e+00,1.36410878044493300e+00,1.29657357459950240e+00,5.64709629500214749e-01,3.73104858066787448e-01,4,3.05942886541431243e+01,4.70701017166694342e+01,8.88178419700125232e-16,5.03766876769828245e-16
2970,2970,1803,10,3.97402425086118694e+00,1.36260527902814443e+00,1.29660486328334446e+00,5.64637785230477918e-01,3.78558916900174069e-01,4,3.10527072910788995e+01,4.70637521753082808e+01,8.88178419700125232e-16,2.31765525506668334e-16
