step,time,gram_symmetry_error,gram_reconstruction_error,reduced_skew_error,reduced_eigen_residual,lifted_eigen_residual,orth_Bdom,orth_C4,conservation_error
2505,2505,0.00000000000000000e+00,1.28648211784431487e-15,0.00000000000000000e+00,8.00458636670795016e-16,9.41469025170082030e-16,6.66202671157919196e-16,nan,6.66133814775093924e-16
2510,2510,0.00000000000000000e+00,1.54270576204258842e-15,0.00000000000000000e+00,2.20652610828313042e-16,1.35364411810376484e-15,3.43902463604763733e-16,nan,8.88178419700125232e-16
2515,2515,0.00000000000000000e+00,1.14696327958246184e-15,0.00000000000000000e+00,2.77512839181347692e-16,1.18481940588429838e-15,3.15375486834380253e-16,nan,8.88178419700125232e-16
2520,2520,0.00000000000000000e+00,1.36045799705369128e-15,0.00000000000000000e+00,3.93834133518615241e-16,1.05821646943032933e-15,4.76519122882893323e-16,nan,8.88178419700125232e-16
2525,2525,0.00000000000000000e+00,1.62731571080844868e-15,0.00000000000000000e+00,3.95179203196249562e-16,1.82410546802434125e-15,3.18391912002705619e-16,nan,9.99200722162640886e-16
2530,2530,0.00000000000000000e+00,1.45726971208744819e-15,0.00000000000000000e+00,5.75910814839697129e-16,1.10534215069265689e-15,6.28295195999811039e-16,nan,1.11022302462515654e-15
2535,2535,0.00000000000000000e+00,1.00689954189128607e-15,0.00000000000000000e+00,2.80043773730615490e-16,1.02687662994955969e-15,5.71030024339896555e-17,nan,9.99200722162640886e-16
2540,2540,0.00000000000000000e+00,1.05885839712000462e-15,0.00000000000000000e+00,5.51769418767243806e-16,9.48163250304132518e-16,4.96550845173986722e-16,nan,1.11022302462515654e-15
2545,2545,0.00000000000000000e+00,1.23848311806411679e-15,0.00000000000000000e+00,3.85118489654019126e-16,9.86684392981011575e-16,1.11255995610596695e-16,nan,1.11022302462515654e-15
2550,2550,0.00000000000000000e+00,1.89149801661546371e-15,0.00000000000000000e+00,4.65056504708705958e-16,2.28610024734745537e-15,4.54496795606104686e-16,nan,1.33226762955018785e-15
2555,2555,0.00000000000000000e+00,1.16831211821142559e-15,0.00000000000000000e+00,8.09232487083872281e-17,1.23900598369890008e-15,2.50100485897727282e-16,nan,1.22124532708767219e-15
2560,2560,0.00000000000000000e+00,1.59567944348079000e-15,0.00000000000000000e+00,2.52538922701719330e-16,7.46194297270061559e-16,6.31371196754406265e-16,nan,1.11022302462515654e-15
2565,2565,0.00000000000000000e+00,1.21902436396366716e-15,0.00000000000000000e+00,6.10020931721728596e-16,9.14925904301440601e-16,3.42306858529106234e-16,nan,1.33226762955018785e-15
2570,2570,0.00000000000000000e+00,1.01824799136288510e-15,0.00000000000000000e+00,2.89735449164832448e-16,8.64148945796926064e-16,4.01273471133906720e-16,nan,1.33226762955018785e-15
2575,2575,0.00000000000000000e+00,1.30671243640349877e-15,0.00000000000000000e+00,1.45278298192249704e-16,1.08638995014995940e-15,2.48287500174478474e-16,nan,9.99200722162640886e-16
2580,2580,0.00000000000000000e+00,1.29178706069527062e-15,0.00000000000000000e+00,9.55159484643022709e-16,1.07230715756785898e-15,7.10961575440300182e-16,nan,1.11022302462515654e-15
2585,2585,0.00000000000000000e+00,1.11769652145782919e-15,0.00000000000000000e+00,3.69845199834757514e-16,8.07261224222107617e-16,3.14993796329378363e-16,nan,1.22124532708767219e-15
2590,2590,0.00000000000000000e+00,1.37799312863381318e-15,0.00000000000000000e+00,1.50463730417132491e-16,1.06100502449503827e-15,4.98352479790621475e-16,nan,1.11022302462515654e-15
2595,2595,0.00000000000000000e+00,1.20920123544172639e-15,0.00000000000000000e+00,7.84553451271455210e-16,9.77238884617539411e-16,2.51134362221328233e-16,nan,1.11022302462515654e-15
2600,2600,0.00000000000000000e+00,9.44007605425419243e-16,0.00000000000000000e+00,3.00884203976764676e-16,4.50196502588910183e-16,3.14218249241288398e-16,nan,1.11022302462515654e-15
2605,2605,0.00000000000000000e+00,1.76138418416659397e-15,0.00000000000000000e+00,1.50534791561221654e-16,1.05062266765600988e-15,1.68483251917282387e-16,nan,1.22124532708767219e-15
2610,2610,0.00000000000000000e+00,1.85547936648000565e-15,0.00000000000000000e+00,3.78406278710669268e-16,2.36430013784232753e-15,2.22116672990131760e-16,nan,1.11022302462515654e-15
2615,2615,0.00000000000000000e+00,1.35730633006808385e-15,0.00000000000000000e+00,3.28845085956191572e-16,1.25753617909179727e-15,3.21017334750325597e-16,nan,1.11022302462515654e-15
2620,2620,0.00000000000000000e+00,1.07563020861695728e-15,0.00000000000000000e+00,3.42110887623125153e-16,6.35087204992138056e-16,3.15223723672123989e-16,nan,9.99200722162640886e-16
2625,2625,0.00000000000000000e+00,1.19066335925010162e-15,0.00000000000000000e+00,6.94026232619574497e-16,1.38296552496091952e-15,2.39551270933927678e-16,nan,8.88178419700125232e-16
2630,2630,0.00000000000000000e+00,1.44600523758909304e-15,0.00000000000000000e+00,4.92254154252838581e-16,1.34199995988586556e-15,3.53338610802370880e-16,nan,8.88178419700125232e-16
2635,2635,0.00000000000000000e+00,1.20743230373121679e-15,0.00000000000000000e+00,1.86931052071253502e-16,7.79338988928102352e-16,2.22455395939667652e-16,nan,7.77156117237609578e-16
2640,2640,0.00000000000000000e+00,9.85550200863477261e-16,0.00000000000000000e+00,2.38650803588466428e-16,7.18071433012727530e-16,5.04844886337551474e-16,nan,7.77156117237609578e-16
2645,2645,0.00000000000000000e+00,1.39161171705590270e-15,0.00000000000000000e+00,6.32650742804815065e-16,8.58701351612535903e-16,2.23188461886373417e-16,nan,8.88178419700125232e-16
2650,2650,0.00000000000000000e+00,1.22370033045759621e-15,0.00000000000000000e+00,4.13143230158406725e-16,1.13500228079756745e-15,5.03575118539758000e-16,nan,1.11022302462515654e-15
2655,2655,0.00000000000000000e+00,1.04871327370371007e-15,0.00000000000000000e+00,5.27449645870525548e-16,8.46034544367088745e-16,6.41770716106256569e-16,nan,1.11022302462515654e-15
2660,2660,0.00000000000000000e+00,1.36558623965578928e-15,0.00000000000000000e+00,1.36381035959501425e-16,1.05375738900944143e-15,3.18513475027636350e-16,nan,1.11022302462515654e-15
2665,2665,0.00000000000000000e+00,8.68755653304285339e-16,0.00000000000000000e+00,3.12391149890737118e-16,7.22695742808820966e-16,7.40292295289787586e-16,nan,1.11022302462515654e-15
2670,2670,0.00000000000000000e+00,1.40779788451978616e-15,0.00000000000000000e+00,1.31161582039469395e-16,5.99600908062550472e-16,1.58089665918070264e-16,nan,1.11022302462515654e-15
2675,2675,0.00000000000000000e+00,1.25751679234023472e-15,0.00000000000000000e+00,7.76444892528579304e-16,8.57783774747934504e-16,2.45176687557406421e-16,nan,1.11022302462515654e-15
2680,2680,0.00000000000000000e+00,1.02678479464838617e-15,0.00000000000000000e+00,1.96922632146062169e-16,9.62082078722460537e-16,1.11285103783606435e-16,nan,1.11022302462515654e-15
2685,2685,0.00000000000000000e+00,1.65650812039713498e-15,0.00000000000000000e+00,1.88779617904508030e-16,1.00451221338738966e-15,3.14957465676967747e-16,nan,1.22124532708767219e-15
2690,2690,0.00000000000000000e+00,1.29855076949340440e-15,0.00000000000000000e+00,4.72567476614060951e-16,1.08067075543156108e-15,2.91103139207191599e-16,nan,1.11022302462515654e-15
2695,2695,0.00000000000000000e+00,1.86941053548999429e-15,0.00000000000000000e+00,4.79211346137827140e-16,1.08677433075736200e-15,1.58052617936510188e-16,nan,1.11022302462515654e-15
2700,2700,0.00000000000000000e+00,1.41939262423344265e-15,0.00000000000000000e+00,4.82387326408664011e-16,1.20846742050357563e-15,1.36318162698593391e-16,nan,1.11022302462515654e-15
2705,2705,0.00000000000000000e+00,1.32465483803630675e-15,0.00000000000000000e+00,4.29026992424928684e-16,1.04974082841435272e-15,2.22129283238565405e-16,nan,1.22124532708767219e-15
2710,2710,0.00000000000000000e+00,1.41504334803320904e-15,0.00000000000000000e+00,2.67643467277427691e-16,8.80338089967548601e-16,4.45740342650792102e-16,nan,8.88178419700125232e-16
2715,2715,0.00000000000000000e+00,1.10869691181366736e-15,0.00000000000000000e+00,5.88288692569274884e-16,1.01314314706790376e-15,6.86999560591567682e-16,nan,8.88178419700125232e-16
2720,2720,0.00000000000000000e+00,1.49082144855085440e-15,0.00000000000000000e+00,2.38336621987996200e-16,8.01702180695236125e-16,3.77492426279490484e-16,nan,6.66133814775093924e-16
2725,2725,0.00000000000000000e+00,1.00874202034152188e-15,0.00000000000000000e+00,5.37310190587962402e-16,5.37340090587552432e-16,1.68911216190520820e-16,nan,7.77156117237609578e-16
2730,2730,0.00000000000000000e+00,1.22296376279316218e-15,0.00000000000000000e+00,6.96322710645910876e-16,1.03758058086526315e-15,5.34004318217717200e-16,nan,8.88178419700125232e-16
2735,2735,0.00000000000000000e+00,1.13002751818834898e-15,0.00000000000000000e+00,2.59691872176144440e-16,7.28005729487696324e-16,1.88222467097280152e-16,nan,8.88178419700125232e-16
2740,2740,0.00000000000000000e+00,1.91675009472911366e-15,0.00000000000000000e+00,4.93804199003189829e-16,1.97273900242274366e-15,2.00417415789316307e-16,nan,8.88178419700125232e-16
2745,2745,0.00000000000000000e+00,9.38900493119290956e-16,0.00000000000000000e+00,1.17483913508859937e-16,4.14425999906401448e-16,2.54985477213152183e-16,nan,8.88178419700125232e-16
2750,2750,0.00000000000000000e+00,1.22646155942864908e-15,0.00000000000000000e+00,1.37829567925997404e-16,5.54640264513870411e-16,1.59310073845500394e-16,nan,8.88178419700125232e-16
2755,2755,0.00000000000000000e+00,1.09862616721872846e-15,0.00000000000000000e+00,1.34190682807484021e-16,7.37978002889335375e-16,2.22567193793154733e-16,nan,8.88178419700125232e-16
2760,2760,0.00000000000000000e+00,1.64329744637477193e-15,0.00000000000000000e+00,4.19808300375730379e-16,1.55474367908226627e-15,1.16391021198658484e-16,nan,7.77156117237609578e-16
2765,2765,0.00000000000000000e+00,1.55088097464702290e-15,0.00000000000000000e+00,4.96557918684251014e-16,1.33321505581824134e-15,2.49214087791977403e-16,nan,8.88178419700125232e-16
2770,2770,0.00000000000000000e+00,1.20619137279394982e-15,0.00000000000000000e+00,1.38813452693296926e-15,1.37854413764720357e-15,4.98030824303892353e-16,nan,8.88178419700125232e-16
2775,2775,0.00000000000000000e+00,1.71085274405789170e-15,0.00000000000000000e+00,2.74801100040385485e-16,1.87118358240741486e-15,5.55406545389290942e-16,nan,8.88178419700125232e-16
2780,2780,0.00000000000000000e+00,1.34954319081485077e-15,0.00000000000000000e+00,3.19884119210235830e-16,8.31842209142309916e-16,4.45416155607460516e-16,nan,8.88178419700125232e-16
2785,2785,0.00000000000000000e+00,1.09319557561010473e-15,0.00000000000000000e+00,4.96011049320427644e-16,1.24028543519724828e-15,4.73428844516263684e-16,nan,1.11022302462515654e-15
2790,2790,0.00000000000000000e+00,1.33470918559381140e-15,0.00000000000000000e+00,1.20058198438354042e-15,1.16055264097682833e-15,1.20211804632861083e-16,nan,9.99200722162640886e-16
2795,2795,0.00000000000000000e+00,1.34527548882225065e-15,0.00000000000000000e+00,2.74062053617779058e-16,1.43663203228598644e-15,3.14143091171845971e-16,nan,8.88178419700125232e-16
2800,2800,0.00000000000000000e+00,1.17697691729932109e-15,0.00000000000000000e+00,3.63465377317167396e-16,7.03875316087698442e-16,1.15199690279948601e-16,nan,8.88178419700125232e-16
2805,2805,0.00000000000000000e+00,1.17762379853275214e-15,0.00000000000000000e+00,1.00287361358421911e-15,1.53005704097891702e-15,5.57770991911096212e-16,nan,8.88178419700125232e-16
2810,2810,0.00000000000000000e+00,9.47605245932102365e-16,0.00000000000000000e+00,2.35057791965802742e-16,4.14221266546767966e-16,4.01106978481141290e-16,nan,8.88178419700125232e-16
2815,2815,0.00000000000000000e+00,1.09824921080102178e-15,0.00000000000000000e+00,3.38344554670970613e-16,6.31957135731214343e-16,1.15337657408772791e-16,nan,8.88178419700125232e-16
2820,2820,0.00000000000000000e+00,1.25096413179331588e-15,0.00000000000000000e+00,3.64090857750764938e-16,6.83145600915841844e-16,3.14257718215574662e-16,nan,8.88178419700125232e-16
2825,2825,0.00000000000000000e+00,7.84916076497172958e-16,0.00000000000000000e+00,4.37913181038389659e-16,1.01337549994868138e-15,5.62704465932274474e-16,nan,8.88178419700125232e-16
2830,2830,0.00000000000000000e+00,7.11578248462561803e-16,0.00000000000000000e+00,2.67429546328863629e-16,1.27385507169514992e-15,3.59450784975508800e-17,nan,1.11022302462515654e-15
2835,2835,0.00000000000000000e+00,1.39359677639526360e-15,0.00000000000000000e+00,5.60144593403497312e-16,7.43603677962689228e-16,6.01209901130756653e-16,nan,9.99200722162640886e-16
2840,2840,0.00000000000000000e+00,2.37857789841382325e-15,0.00000000000000000e+00,3.77345772533128391e-16,2.78445961612685936e-15,2.45316741530299295e-16,nan,9.99200722162640886e-16
2845,2845,0.00000000000000000e+00,1.06274537981155987e-15,0.00000000000000000e+00,1.34506425967574995e-16,1.14577483288855975e-15,2.22123193052314075e-16,nan,1.11022302462515654e-15
2850,2850,0.00000000000000000e+00,7.72366618037884102e-16,0.00000000000000000e+00,9.37779376743735359e-16,9.57638707641646634e-16,4.44109956871278786e-16,nan,1.11022302462515654e-15
2855,2855,0.00000000000000000e+00,9.95269212345851099e-16,0.00000000000000000e+00,2.59008149384047525e-16,8.26490013943434949e-16,4.12066801855906551e-16,nan,9.99200722162640886e-16
2860,2860,0.00000000000000000e+00,1.12699521852024943e-15,0.00000000000000000e+00,1.85008345542419205e-16,7.26277528644573268e-16,2.49737836074193459e-16,nan,9.99200722162640886e-16
2865,2865,0.00000000000000000e+00,7.43033975673137417e-16,0.00000000000000000e+00,5.98036954624938456e-16,9.50156004849470519e-16,5.06180803754358088e-16,nan,1.11022302462515654e-15
2870,2870,0.00000000000000000e+00,8.96225039458550602e-16,0.00000000000000000e+00,3.86060764737371359e-16,4.55041067006258664e-16,4.59906824589679712e-16,nan,9.99200722162640886e-16
2875,2875,0.00000000000000000e+00,1.10621427944507747e-15,0.00000000000000000e+00,4.25783172585344800e-16,7.25920017106113237e-16,4.53233082005839294e-17,nan,8.88178419700125232e-16
2880,2880,0.00000000000000000e+00,1.28186089341829713e-15,0.00000000000000000e+00,2.88740356740813004e-16,1.09294028247981080e-15,3.72677564232542289e-16,nan,8.88178419700125232e-16
2885,2885,0.00000000000000000e+00,1.55775176701654876e-15,0.00000000000000000e+00,9.50984655322215634e-16,1.29969697933001013e-15,1.58335219914099430e-16,nan,8.88178419700125232e-16
2890,2890,0.00000000000000000e+00,1.24567146706228250e-15,0.00000000000000000e+00,3.60919750401316766e-16,1.21225183818938692e-15,7.27638300986777071e-16,nan,7.77156117237609578e-16
2895,2895,0.00000000000000000e+00,1.08065413697175208e-15,0.00000000000000000e+00,1.39029130690210345e-16,6.60334591575762857e-16,2.42223346769739734e-16,nan,6.66133814775093924e-16
2900,2900,0.00000000000000000e+00,1.30946615854677746e-15,0.00000000000000000e+00,7.17857916612573561e-16,1.52425159463421997e-15,1.65853621187155383e-16,nan,7.77156117237609578e-16
2905,2905,0.00000000000000000e+00,1.62873507066548840e-15,0.00000000000000000e+00,6.23412235374531238e-16,1.23432344952995139e-15,1.97847822765584813e-16,nan,6.66133814775093924e-16
2910,2910,0.00000000000000000e+00,8.94822314027608032e-16,0.00000000000000000e+00,2.68352719318814876e-16,6.84725507600337591e-16,2.50837451307369579e-16,nan,8.88178419700125232e-16
2915,2915,0.00000000000000000e+00,1.25875688002449348e-15,0.00000000000000000e+00,5.19898502393523697e-16,1.20452688363365371e-15,7.02242091144307199e-16,nan,9.99200722162640886e-16
2920,2920,0.00000000000000000e+00,8.38811533936041146e-16,0.00000000000000000e+00,4.44284442206317323e-16,5.54892173670971848e-16,3.91610475931190720e-16,nan,1.11022302462515654e-15
2925,2925,0.00000000000000000e+00,1.26731240257738138e-15,0.00000000000000000e+00,4.83283755710159852e-16,6.12911941711561707e-16,4.05338484994737481e-16,nan,8.88178419700125232e-16
2930,2930,0.00000000000000000e+00,1.20270879595370226e-15,0.00000000000000000e+00,4.51766026317259137e-16,1.23334821454055887e-15,6.12504248432196086e-17,nan,9.99200722162640886e-16
2935,2935,0.00000000000000000e+00,9.27479011690102360e-16,0.00000000000000000e+00,4.83236904274173325e-16,1.02474192088760362e-15,3.42006573395306971e-16,nan,1.11022302462515654e-15
2940,2940,0.00000000000000000e+00,8.85146932187781038e-16,0.00000000000000000e+00,6.02205013178836886e-16,9.16182756729402927e-16,2.22141370379258386e-16,nan,8.88178419700125232e-16
2945,2945,0.00000000000000000e+00,1.74918757511597377e-15,0.00000000000000000e+00,3.37592869690657076e-16,1.65262574439143875e-15,3.15533198356150778e-16,nan,9.99200722162640886e-16
2950,2950,0.00000000000000000e+00,1.13563689830106322e-15,0.00000000000000000e+00,2.49405300015309919e-16,7.08310102079982299e-16,1.00935002833494319e-16,nan,1.11022302462515654e-15
2955,2955,0.00000000000000000e+00,1.10747850364172458e-15,0.00000000000000000e+00,3.84127435633426918e-16,8.05064556274402701e-16,2.48389366144439559e-16,nan,1.11022302462515654e-15
2960,2960,0.00000000000000000e+00,1.24099660191235470e-15,0.00000000000000000e+00,5.05696512011388677e-16,1.36808769347145887e-15,5.21996271496903980e-16,nan,8.88178419700125232e-16
2965,2965,0.00000000000000000e+00,1.00582491606875067e-15,0.00000000000000000e+00,8.49734143782914973e-16,1.14650426402700300e-15,5.03766876769828245e-16,nan,8.88178419700125232e-16
2970,2970,0.00000000000000000e+00,1.26926318150432428e-15,0.00000000000000000e+00,3.59946332467982435e-16,9.26125991681215880e-16,2.31765525506668334e-16,nan,7.77156117237609578e-16
2975,2975,0.00000000000000000e+00,1.07933925685894800e-15,0.00000000000000000e+00,1.53568150493253954e-16,7.31301536206885882e-16,3.22701163906374354e-16,nan,6.66133814775093924e-16
2980,2980,0.00000000000000000e+00,1.10035584303184268e-15,0.00000000000000000e+00,8.21169129628295396e-16,1.37024212190788038e-15,3.58587571007327964e-16,nan,6.66133814775093924e-16
2985,2985,0.00000000000000000e+00,9.45044407072710990e-16,0.00000000000000000e+00,2.11163830168998672e-16,4.53980361574027543e-16,3.67364731437910862e-16,nan,6.66133814775093924e-16
2990,2990,0.00000000000000000e+00,1.02944400033535689e-15,0.00000000000000000e+00,1.70735625349058071e-16,4.07553475637847390e-16,2.84579879080916208e-16,nan,4.44089209850062616e-16
2995,2995,0.00000000000000000e+00,7.83957304310837224e-16,0.00000000000000000e+00,2.13394732219584416e-16,4.02017764757050889e-16,7.97573863537337749e-16,nan,4.44089209850062616e-16
3000,3000,0.00000000000000000e+00,8.48403522945049485e-16,0.00000000000000000e+00,5.23033697618756665e-16,9.16050078367051961e-16,5.44327179726157120e-16,nan,4.44089209850062616e-16
3005,3005,0.00000000000000000e+00,8.75469315024012265e-16,0.00000000000000000e+00,7.05226071519558052e-16,1.04819988275601236e-15,3.59179313917734781e-16,nan,4.44089209850062616e-16
3010,3010,0.00000000000000000e+00,7.76849513444463207e-16,0.00000000000000000e+00,1.53767854210702829e-16,5.19101595383660729e-16,4.14256918097829819e-16,nan,4.44089209850062616e-16
3015,3015,0.00000000000000000e+00,9.04184524683456748e-16,0.00000000000000000e+00,4.79699117078401618e-16,6.17945148091488399e-16,5.74029370645353791e-16,nan,6.66133814775093924e-16
3020,3020,0.00000000000000000e+00,1.08151477756877311e-15,0.00000000000000000e+00,4.25432497443589825e-16,6.58498810160362375e-16,5.07144345491617820e-16,nan,4.44089209850062616e-16
3025,3025,0.00000000000000000e+00,1.15989846531527877e-15,0.00000000000000000e+00,3.86481158036723220e-16,1.75639495022927061e-15,7.10695921242235574e-16,nan,6.66133814775093924e-16
3030,3030,0.00000000000000000e+00,1.46642429363172814e-15,0.00000000000000000e+00,3.95883005421251809e-16,1.27988204775934594e-15,2.59448958450144006e-16,nan,8.88178419700125232e-16
3035,3035,0.00000000000000000e+00,1.30426927118335242e-15,0.00000000000000000e+00,3.35268124157466394e-16,1.01105594425825879e-15,3.50542834603873600e-16,nan,6.66133814775093924e-16
3040,3040,0.00000000000000000e+00,1.06699175632785297e-15,0.00000000000000000e+00,2.66673998967607894e-16,6.32709912554567872e-16,1.40426122329936581e-16,nan,7.77156117237609578e-16
3045,3045,0.00000000000000000e+00,1.20942381653103401e-15,0.00000000000000000e+00,3.39436522601426592e-16,4.48493332895440005e-16,3.99939050409902204e-17,nan,6.66133814775093924e-16
3050,3050,0.00000000000000000e+00,1.68909155614489150e-15,0.00000000000000000e+00,1.61854900595013092e-16,1.69009752346249554e-15,7.19701708614516421e-16,nan,8.88178419700125232e-16
3055,3055,0.00000000000000000e+00,1.44324115966192256e-15,0.00000000000000000e+00,3.71781913545461481e-16,9.25270509645400172e-16,2.31017763751492390e-16,nan,8.88178419700125232e-16
3060,3060,0.00000000000000000e+00,1.38913055504510909e-15,0.00000000000000000e+00,2.62497137527903833e-16,1.49861485269169658e-15,3.35034496048286415e-16,nan,8.88178419700125232e-16
3065,3065,0.00000000000000000e+00,1.58904440060621365e-15,0.00000000000000000e+00,9.50820830628870235e-16,1.28910992028863846e-15,3.53048352021136422e-16,nan,7.77156117237609578e-16
3070,3070,0.00000000000000000e+00,1.16720106558298095e-15,0.00000000000000000e+00,1.98074291686564178e-16,1.17129166559517765e-15,2.64560024290932276e-16,nan,8.88178419700125232e-16
3075,3075,0.00000000000000000e+00,1.28605406696103753e-15,0.00000000000000000e+00,5.32307277831670417e-17,1.17792907304595147e-15,2.22057969620106305e-16,nan,8.88178419700125232e-16
3080,3080,0.00000000000000000e+00,8.68833141111259863e-16,0.00000000000000000e+00,1.24176033622093528e-16,4.84910292949221252e-16,1.11138991008524748e-16,nan,1.11022302462515654e-15
3085,3085,0.00000000000000000e+00,1.10505805998729560e-15,0.00000000000000000e+00,2.65827128210314959e-16,7.83728205484852199e-16,2.25187558885314359e-16,nan,9.99200722162640886e-16
3090,3090,0.00000000000000000e+00,1.44912227202922768e-15,0.00000000000000000e+00,2.75328911921240441e-16,8.56910763589471850e-16,1.54276824397242174e-16,nan,8.88178419700125232e-16
3095,3095,0.00000000000000000e+00,1.09481982627365216e-15,0.00000000000000000e+00,6.67967207956127062e-16,5.40122704096915186e-16,2.22633402564807792e-16,nan,9.99200722162640886e-16
3100,3100,0.00000000000000000e+00,8.42799594356103609e-16,0.00000000000000000e+00,5.71820471717025086e-16,8.10526283929766665e-16,3.40910762148253048e-16,nan,8.88178419700125232e-16
3105,3105,0.00000000000000000e+00,1.01592227012807959e-15,0.00000000000000000e+00,1.49485332258893506e-16,6.58473653285581770e-16,2.59562395929065083e-17,nan,8.88178419700125232e-16
3110,3110,0.00000000000000000e+00,1.32702099539699803e-15,0.00000000000000000e+00,3.96531020883830016e-16,1.12667840115545314e-15,5.39496715822185930e-16,nan,8.88178419700125232e-16
3115,3115,0.00000000000000000e+00,1.04052681748570796e-15,0.00000000000000000e+00,4.73310053201409446e-16,1.19096929299526604e-15,4.04872184208787610e-16,nan,8.88178419700125232e-16
3120,3120,0.00000000000000000e+00,1.83133637576865439e-15,0.00000000000000000e+00,4.57895253233464206e-16,2.74588761845557933e-15,2.24856000664996431e-16,nan,9.99200722162640886e-16
3125,3125,0.00000000000000000e+00,1.82764105194904067e-15,0.00000000000000000e+00,2.88752250301478181e-16,1.46194534574711327e-15,8.36811088324164980e-16,nan,8.88178419700125232e-16
3130,3130,0.00000000000000000e+00,1.08549043174719431e-15,0.00000000000000000e+00,3.24579287145284524e-16,8.95830651878574314e-16,4.62832026473079312e-16,nan,7.77156117237609578e-16
3135,3135,0.00000000000000000e+00,1.34129442029972074e-15,0.00000000000000000e+00,3.38635148809110829e-16,1.20886405681953089e-15,2.24894761683391526e-16,nan,8.88178419700125232e-16
3140,3140,0.00000000000000000e+00,6.60634764045094700e-16,0.00000000000000000e+00,3.69319439361232165e-16,8.60295691664301842e-16,6.45482026063916113e-17,nan,8.88178419700125232e-16
3145,3145,0.00000000000000000e+00,1.04813642455922511e-15,0.00000000000000000e+00,5.81298223017614360e-16,8.97295809450916297e-16,2.63882029753273980e-16,nan,9.99200722162640886e-16
3150,3150,0.00000000000000000e+00,1.16361031271746246e-15,0.00000000000000000e+00,4.58145126046094888e-16,1.01947588985810808e-15,3.14034121246691463e-16,nan,1.11022302462515654e-15
3155,3155,0.00000000000000000e+00,1.03143555058920915e-15,0.00000000000000000e+00,3.56203225823047781e-16,9.14014584299287003e-16,2.54167070201647275e-16,nan,8.88178419700125232e-16
3160,3160,0.00000000000000000e+00,1.14568545879217656e-15,0.00000000000000000e+00,3.07909538356343018e-16,7.66857696159050374e-16,3.37879923210622069e-16,nan,8.88178419700125232e-16
3165,3165,0.00000000000000000e+00,1.05300608615754889e-15,0.00000000000000000e+00,1.67345935509759614e-16,5.02216449701594974e-16,4.07448002451132985e-16,nan,1.11022302462515654e-15
3167,3167,0.00000000000000000e+00,9.30076530145595474e-16,0.00000000000000000e+00,2.26754579084951080e-16,8.51901659477913211e-16,4.57844338338640660e-16,nan,1.11022302462515654e-15
3217,3217,0.00000000000000000e+00,9.85177672851053350e-16,0.00000000000000000e+00,4.86738106295862049e-16,6.77919827248074322e-16,3.14181128203786796e-16,nan,1.55431223447521916e-15
3267,3267,0.00000000000000000e+00,8.74196963886125680e-16,0.00000000000000000e+00,2.64797250719048377e-16,6.00322237251256726e-16,2.48254970043732756e-16,nan,1.33226762955018785e-15
3317,3317,0.00000000000000000e+00,1.30240716741060620e-15,0.00000000000000000e+00,5.62438537580359181e-16,8.08939065934782480e-16,2.23014134681596751e-16,nan,1.33226762955018785e-15
3367,3367,0.00000000000000000e+00,1.01667777661216702e-15,0.00000000000000000e+00,4.29832597097473222e-16,1.08134065398850560e-15,3.14176493360804970e-16,nan,9.99200722162640886e-16
3417,3417,0.00000000000000000e+00,7.56197850809537673e-16,0.00000000000000000e+00,2.66675682230553430e-16,3.85898794298682134e-16,4.28311065600399281e-16,nan,4.44089209850062616e-16
3467,3467,0.00000000000000000e+00,1.17437707136278177e-15,0.00000000000000000e+00,5.63922832928297221e-16,1.39865637493897864e-15,2.56368446772406318e-16,nan,8.88178419700125232e-16
3517,3517,0.00000000000000000e+00,9.59315737296426510e-16,0.00000000000000000e+00,1.02102605237316662e-15,1.15309573226694536e-15,8.96388858003029153e-16,nan,8.88178419700125232e-16
3567,3567,0.00000000000000000e+00,8.58175559834199566e-16,0.00000000000000000e+00,2.32813415542228727e-16,6.47378484339651790e-16,3.15575009556069219e-16,nan,6.66133814775093924e-16
3617,3617,0.00000000000000000e+00,9.38025060882921407e-16,0.00000000000000000e+00,1.80943285389701565e-16,7.26117388436816926e-16,1.47753845313740935e-17,nan,8.88178419700125232e-16
3667,3667,0.00000000000000000e+00,8.98351622740823849e-16,0.00000000000000000e+00,2.33858384631152911e-16,6.65394304612159262e-16,3.34431195916203738e-16,nan,1.11022302462515654e-15
3717,3717,0.00000000000000000e+00,1.23257939911495142e-15,0.00000000000000000e+00,1.61528369491412136e-16,1.19509861977700232e-15,2.30917167529714843e-16,nan,1.33226762955018785e-15
3767,3767,0.00000000000000000e+00,1.24160471441573080e-15,0.00000000000000000e+00,1.84955829234438706e-16,6.13761911140736147e-16,2.22132603064605299e-16,nan,1.77635683940025046e-15
3817,3817,0.00000000000000000e+00,1.34421693252747202e-15,0.00000000000000000e+00,1.45752017750882798e-16,1.13224949589625416e-15,6.26267695214134063e-17,nan,1.55431223447521916e-15
3867,3867,0.00000000000000000e+00,1.27621104043600174e-15,0.00000000000000000e+00,4.10426038163280776e-16,5.28638617354133012e-16,5.53602586542510206e-16,nan,1.33226762955018785e-15
3917,3917,0.00000000000000000e+00,1.26899853284149096e-15,0.00000000000000000e+00,5.09662890037607519e-16,1.55888799353178563e-15,2.48501891337898086e-16,nan,8.88178419700125232e-16
