candidate_step,candidate_label,step,time,relative_time,eps_fro,eps_op,eta4
6167,meta_early,140,140,-1027,2.29979771997421847e-12,2.29979389475481509e-12,2.64453477639930607e-24
6167,meta_early,160,160,-1007,3.88200118547553775e-12,3.88199749155725586e-12,7.53496660201674228e-24
6167,meta_early,180,180,-987,6.47450621109514549e-12,6.47450219255827688e-12,2.09596153387548036e-23
6167,meta_early,200,200,-967,1.07230252778480300e-11,1.07230208169019706e-11,5.74916355546838930e-23
6167,meta_early,220,220,-947,1.76839672520165321e-11,1.76839626077423625e-11,1.56361348885196536e-22
6167,meta_early,240,240,-927,2.90881024866029277e-11,2.90880973473312133e-11,4.23058853135557609e-22
6167,meta_early,260,260,-907,4.77711317154784662e-11,4.77711260940816722e-11,1.14104051268879643e-21
6167,meta_early,280,280,-887,7.83801350665201705e-11,7.83801288086367366e-11,3.07172278652297045e-21
6167,meta_early,300,300,-867,1.28524986950197991e-10,1.28524980160859195e-10,8.25933613527427999e-21
6167,meta_early,320,320,-847,2.10675032303899221e-10,2.10675025000206802e-10,2.21919846181244949e-20
6167,meta_early,340,340,-827,3.45257552422285048e-10,3.45257544577932207e-10,5.96013887523134358e-20
6167,meta_early,360,360,-807,5.65737526752136754e-10,5.65737518308671006e-10,1.60029474587812308e-19
6167,meta_early,380,380,-787,9.26936920342607804e-10,9.26936911186321955e-10,4.29606027147118931e-19
6167,meta_early,400,400,-767,1.51866884641231372e-09,1.51866883646938086e-09,1.15317753253165322e-18
6167,meta_early,420,420,-747,2.48806836950328636e-09,2.48806835870010408e-09,3.09524210566137030e-18
6167,meta_early,440,440,-727,4.07617424688902635e-09,4.07617423518386482e-09,8.30759824550065949e-18
6167,meta_early,460,460,-707,6.67786541279984863e-09,6.67786540008198394e-09,2.22969432357342406e-17
6167,meta_early,480,480,-687,1.09400443741946664e-08,1.09400443603970175e-08,5.98422854546741673e-17
6167,meta_early,500,500,-667,1.79224870507633823e-08,1.79224870358130887e-08,1.60607771042390489e-16
6167,meta_early,520,520,-647,2.93613488102400983e-08,2.93613487940373936e-08,4.31044401978293640e-16
6167,meta_early,540,540,-627,4.81008528690156170e-08,4.81008528514534873e-08,1.15684602336334375e-15
6167,meta_early,560,560,-607,7.88004877289541297e-08,7.88004877099051528e-08,3.10475843316052415e-15
6167,meta_early,580,580,-587,1.29093565471287770e-07,1.29093565450623634e-07,8.33257432304482761e-15
6167,meta_early,600,600,-567,2.11485197652282038e-07,2.11485197629842732e-07,2.23629944130123894e-14
6167,meta_early,620,620,-547,3.46461616449747263e-07,3.46461616425335086e-07,6.00178258364858767e-14
6167,meta_early,640,640,-527,5.67583949362250034e-07,5.67583949335606295e-07,1.61075769786824588e-13
6167,meta_early,660,660,-507,9.29832976544285112e-07,9.29832976514995454e-07,4.32294682134602310e-13
6167,meta_early,680,680,-487,1.52327971131580700e-06,1.52327971128314011e-06,1.16019053945318349e-12
6167,meta_early,700,700,-467,2.49548086279865668e-06,2.49548086276111491e-06,3.11371236829716307e-12
6167,meta_early,720,720,-447,4.08816748759909158e-06,4.08816748755319679e-06,8.35655670333113085e-12
6167,meta_early,740,740,-427,6.69734877358028874e-06,6.69734877351679092e-06,2.24272402974886928e-11
6167,meta_early,760,760,-407,1.09717741404037386e-05,1.09717741402943612e-05,6.01899138940160912e-11
6167,meta_early,780,780,-387,1.79742322455007487e-05,1.79742322452473673e-05,1.61536512407599420e-10
6167,meta_early,800,800,-367,2.94457837794343804e-05,2.94457837786618051e-05,4.33527091192600536e-10
6167,meta_early,820,820,-347,4.82386033720455924e-05,4.82386033692260637e-05,1.16348142764276372e-09
6167,meta_early,840,840,-327,7.90249880857951171e-05,7.90249880744760600e-05,3.12247437098002922e-09
6167,meta_early,860,860,-307,1.29458645508284811e-04,1.29458645460671368e-04,8.37977044841987663e-09
6167,meta_early,880,880,-287,2.12076530049763121e-04,2.12076529844893688e-04,2.24882272989740319e-08
6167,meta_early,900,900,-267,3.47412814864013573e-04,3.47412813972698556e-04,6.03478319658686666e-08
6167,meta_early,920,920,-247,5.69095765042907102e-04,5.69095761143706153e-04,1.61934994894885841e-07
6167,meta_early,940,940,-227,9.32185257810116659e-04,9.32185240704133254e-04,4.34484677439256710e-07
6167,meta_early,960,960,-207,1.52679768220600185e-03,1.52679760704821452e-03,1.16555558119480956e-06
6167,meta_early,980,980,-187,2.50033228024907706e-03,2.50033194968296048e-03,3.12583075582777530e-06
6167,meta_early,1000,1000,-167,4.09361450159631633e-03,4.09361304651244175e-03,8.37883984383982633e-06
6167,meta_early,1020,1020,-147,6.69931992003987981e-03,6.69931351091256500e-03,2.24404436955215657e-05
6167,meta_early,1040,1040,-127,1.09552830861711706e-02,1.09552548532107028e-02,6.00091137490740511e-05
6167,meta_early,1060,1060,-107,1.78896562644528211e-02,1.78895320582597196e-02,1.60019900630138054e-04
6167,meta_early,1080,1080,-87,2.91327086871006856e-02,2.91321672530458833e-02,4.24357357723735714e-04
6167,meta_early,1100,1100,-67,4.71722590539136524e-02,4.71699675726349674e-02,1.11261101212476897e-03
6167,meta_early,1120,1120,-47,7.54462595228547889e-02,7.54373968045709831e-02,2.84606903799497881e-03
6167,meta_early,1140,1140,-27,1.17412166926359696e-01,1.17385941038201325e-01,6.89280847117167486e-03
6167,meta_early,1160,1160,-7,1.72405831270359328e-01,1.72373744362766035e-01,1.48618853280118018e-02
6167,meta_early,1180,1180,13,2.28694438929309574e-01,2.28671443183439821e-01,2.61505731985958410e-02
6167,meta_early,1200,1200,33,2.69956632351121606e-01,2.68762946167675432e-01,3.64382916751793129e-02
6167,meta_early,1220,1220,53,2.95613890531188139e-01,2.88401095061812662e-01,4.36937861374926337e-02
6167,meta_early,1240,1240,73,3.18196677261061878e-01,2.96794626708361375e-01,5.06245627099901757e-02
6167,meta_early,1260,1260,93,3.49157688708408354e-01,3.07650849545973104e-01,6.09555457920988655e-02
6167,meta_early,1280,1280,113,3.89414291526734513e-01,3.28355454318749129e-01,7.58217452226342958e-02
6167,meta_early,1300,1300,133,4.38429644167668997e-01,3.58441823874597165e-01,9.61102764424944522e-02
6167,meta_early,1320,1320,153,4.93918877190449412e-01,3.94723330447600218e-01,1.21977928622537091e-01
6167,meta_early,1340,1340,173,5.43291730557285746e-01,4.24886592000708552e-01,1.47582952245965154e-01
6167,meta_early,1360,1360,193,5.82398053924977344e-01,4.42941478695279167e-01,1.69593746607800383e-01
6167,meta_early,1365,1365,198,5.90479700016014797e-01,4.46390368806766913e-01,1.74333138065501492e-01
6167,meta_early,1380,1380,213,6.09196882977337317e-01,4.56303391306155770e-01,1.85560421114651791e-01
6167,meta_early,1400,1400,233,6.17352772142870765e-01,4.66618832908545222e-01,1.90562222636243700e-01
6167,meta_early,1420,1420,253,6.03748312857568026e-01,4.68357352014148742e-01,1.82256012639179898e-01
6167,meta_early,1440,1440,273,5.75450757976598615e-01,4.69182765141625102e-01,1.65571787427920919e-01
6167,meta_early,1460,1460,293,5.51796624931420454e-01,4.81852456556247311e-01,1.52239757642853329e-01
6167,meta_early,1480,1480,313,5.46936999734524587e-01,5.06644502836310795e-01,1.49570040839301643e-01
6167,meta_early,1500,1500,333,5.51422260784176665e-01,5.28712681379808647e-01,1.52033254844166243e-01
6167,meta_early,1520,1520,353,5.49734265306341952e-01,5.31904020385914778e-01,1.51103881225951753e-01
6167,meta_early,1540,1540,373,5.52442408637176974e-01,5.27464080583146200e-01,1.52596307430422767e-01
6167,meta_early,1560,1560,393,5.98775720539547418e-01,5.56726881221613068e-01,1.79266181753827053e-01
6167,meta_early,1580,1580,413,6.60349881998397392e-01,6.05823829857968565e-01,2.18030983327648614e-01
6167,meta_early,1600,1600,433,7.20695563424657792e-01,6.59506983164880989e-01,2.59701047569992516e-01
6167,meta_early,1620,1620,453,7.83559099660710134e-01,7.16512198700951508e-01,3.06982431330551309e-01
6167,meta_early,1640,1640,473,8.44351481947701488e-01,7.68772937325580052e-01,3.56464712533639871e-01
6167,meta_early,1660,1660,493,8.89970628761850291e-01,8.02911501184567888e-01,3.96023860029381447e-01
6167,meta_early,1680,1680,513,9.27544108638758802e-01,8.26150672949049536e-01,4.30169036735234933e-01
6167,meta_early,1700,1700,533,9.59557656432571182e-01,8.42291542203249866e-01,4.60375448009184063e-01
6167,meta_early,1720,1720,553,9.80960761029705641e-01,8.50052805685671098e-01,4.81142007339989519e-01
6167,meta_early,1740,1740,573,9.89917405763719560e-01,8.50863268982416487e-01,4.89968235116986173e-01
6167,meta_early,1760,1760,593,9.90378706690071442e-01,8.48234984232481115e-01,4.90424991332549187e-01
6167,meta_early,1780,1780,613,9.84692191206962386e-01,8.43883222563095559e-01,4.84809355711984580e-01
6167,meta_early,1800,1800,633,9.69530946812913408e-01,8.35354638870007160e-01,4.69995128413972285e-01
6167,meta_early,1820,1820,653,9.43089121761774174e-01,8.18408156859563918e-01,4.44708545792697141e-01
6167,meta_early,1840,1840,673,9.35588372502801024e-01,8.07554049551704622e-01,4.37662801381219879e-01
6167,meta_early,1860,1860,693,9.50787723780480598e-01,8.07980366930687754e-01,4.51998647845833601e-01
6167,meta_early,1880,1880,713,9.53010067477843670e-01,8.04570618167640417e-01,4.54114094357062181e-01
6167,meta_early,1900,1900,733,9.45125307359707567e-01,7.96447290662860241e-01,4.46630923305890715e-01
6167,meta_early,1920,1920,753,9.36834997540024195e-01,7.85041749805851952e-01,4.38829906307908690e-01
6167,meta_early,1940,1940,773,9.31842623774964074e-01,7.73526257979067156e-01,4.34165337741904467e-01
6167,meta_early,1960,1960,793,9.30415841810068533e-01,7.69202303439918467e-01,4.32836819345569335e-01
6167,meta_early,1980,1980,813,9.33899805864211729e-01,7.73340539142226113e-01,4.36084423696606271e-01
6167,meta_early,2000,2000,833,9.39910185127455833e-01,7.84990141594698931e-01,4.41715578053164248e-01
6167,meta_early,2020,2020,853,9.42469190277406055e-01,8.00484273602917740e-01,4.44124087311074611e-01
6167,meta_early,2040,2040,873,9.37657437820306527e-01,8.12496246571092873e-01,4.39600735349871097e-01
6167,meta_early,2060,2060,893,9.28886024128199983e-01,8.17785177443738465e-01,4.31414622910347267e-01
6167,meta_early,2080,2080,913,9.20427678751982170e-01,8.15894980249869062e-01,4.23593555906380925e-01
6167,meta_early,2100,2100,933,9.12031836916980754e-01,8.07516060047380191e-01,4.15901035775081196e-01
6167,meta_early,2120,2120,953,8.98762498422772560e-01,7.92044401861370151e-01,4.03887014285572221e-01
6167,meta_early,2140,2140,973,8.78616450559568385e-01,7.71810089992925663e-01,3.85983433596947145e-01
6167,meta_early,2160,2160,993,8.54837427186960208e-01,7.51913614564957200e-01,3.65373513459810673e-01
6167,meta_early,2180,2180,1013,8.31011144789149725e-01,7.31392067072908825e-01,3.45289761381886440e-01
6167,meta_early,2200,2200,1033,8.07555614927019327e-01,7.08961857796238326e-01,3.26073035600078109e-01
6167,meta_early,2220,2220,1053,7.85241135436400506e-01,6.88717576737658099e-01,3.08301820390723680e-01
6167,meta_early,2240,2240,1073,7.66327809891605316e-01,6.70686537156344631e-01,2.93629156106632316e-01
6167,meta_early,2260,2260,1093,7.47377679970054554e-01,6.51670606873586689e-01,2.79286698258710608e-01
6167,meta_early,2280,2280,1113,7.26904307313299469e-01,6.33037234874920807e-01,2.64194935995313906e-01
6167,meta_early,2300,2300,1133,7.08353356894932285e-01,6.16594014504209365e-01,2.50882239112159622e-01
6167,meta_early,2320,2320,1153,6.93951421770761079e-01,6.02332664051451694e-01,2.40784287888830301e-01
6167,meta_early,2340,2340,1173,6.84322945091708101e-01,5.91259476954368757e-01,2.34148946589494367e-01
6167,meta_early,2360,2360,1193,6.81951745661546704e-01,5.87903795040427446e-01,2.32529091705415386e-01
6167,meta_early,2380,2380,1213,6.86897828194571902e-01,5.93184298236844043e-01,2.35914313189209746e-01
6167,meta_early,2400,2400,1233,6.91742098009171413e-01,5.97785455030110935e-01,2.39253565079064950e-01
6167,meta_early,2420,2420,1253,6.94173509974128078e-01,5.98454631461714626e-01,2.40938430974900392e-01
6167,meta_early,2440,2440,1273,6.99800115074560192e-01,6.00782419298874326e-01,2.44860100529183777e-01
6167,meta_early,2460,2460,1293,7.12352719933752931e-01,6.06431158514816326e-01,2.53723198798508132e-01
6167,meta_early,2480,2480,1313,7.30904284981052088e-01,6.10662099927582136e-01,2.67110536901831452e-01
6167,meta_early,2500,2500,1333,7.56645177405884772e-01,6.17200034954528687e-01,2.86255962245791473e-01
6167,meta_early,2520,2520,1353,7.90311992344505554e-01,6.39029604306457388e-01,3.12296522621770822e-01
6167,meta_early,2540,2540,1373,8.26312693676746424e-01,6.69279053618134334e-01,3.41396333865660095e-01
6167,meta_early,2560,2560,1393,8.58054359901051833e-01,6.93801902043340135e-01,3.68128642272601725e-01
6167,meta_early,2580,2580,1413,8.84138805857993204e-01,7.12889578490619957e-01,3.90850714011999001e-01
6167,meta_early,2600,2600,1433,9.08808252194152399e-01,7.35197236903016749e-01,4.12966219628094933e-01
6167,meta_early,2620,2620,1453,9.32576737876143480e-01,7.71055299266064198e-01,4.34849686013854708e-01
6167,meta_early,2640,2640,1473,9.41787388247276258e-01,8.05307572867315247e-01,4.43481742330812834e-01
6167,meta_early,2660,2660,1493,9.37561594592268066e-01,8.23308298146363415e-01,4.39510871827198113e-01
6167,meta_early,2680,2680,1513,9.34607967304517562e-01,8.33001236503025821e-01,4.36746026274540955e-01
6167,meta_early,2700,2700,1533,9.35528371334547471e-01,8.39880471325572864e-01,4.37606666785935350e-01
6167,meta_early,2720,2720,1553,9.34878345297980973e-01,8.44622737229967946e-01,4.36998760253545282e-01
6167,meta_early,2740,2740,1573,9.28538979939470099e-01,8.45692834680462080e-01,4.31092318633515936e-01
6167,meta_early,2760,2760,1593,9.19305019583806726e-01,8.42049964842955356e-01,4.22560859515991538e-01
6167,meta_early,2780,2780,1613,9.10340239282470431e-01,8.32646954154566132e-01,4.14359675628432622e-01
6167,meta_early,2800,2800,1633,9.01763546782637038e-01,8.18512902859697022e-01,4.06588747153000474e-01
6167,meta_early,2820,2820,1653,8.96787927412828756e-01,8.06035685618286535e-01,4.02114293376698406e-01
6167,meta_early,2840,2840,1673,8.95986825471997483e-01,7.97197261288194459e-01,4.01396195709693704e-01
6167,meta_early,2860,2860,1693,8.93610835315166163e-01,7.87525258232465997e-01,3.99270162496334402e-01
6167,meta_early,2880,2880,1713,8.84828247787500466e-01,7.74761872264239426e-01,3.91460514041349295e-01
6167,meta_early,2900,2900,1733,8.69058870824568785e-01,7.58144132448259511e-01,3.77631660479437359e-01
6167,meta_early,2920,2920,1753,8.51077189943791113e-01,7.38232937538434886e-01,3.62166191621309919e-01
6167,meta_early,2940,2940,1773,8.39665908626624380e-01,7.19635111216652690e-01,3.52519419054887317e-01
6167,meta_early,2960,2960,1793,8.41661656217699172e-01,7.09053555084999010e-01,3.54197171773560138e-01
6167,meta_early,2980,2980,1813,8.56840100713983310e-01,7.10012211993677700e-01,3.67087479095774605e-01
6167,meta_early,3000,3000,1833,8.77922484922867286e-01,7.18780978369071732e-01,3.85373944766570886e-01
6167,meta_early,3020,3020,1853,8.97946268482759269e-01,7.27701579507986640e-01,4.03153750541055900e-01
6167,meta_early,3040,3040,1873,9.14665900033069690e-01,7.32436557155238255e-01,4.18306854341652823e-01
6167,meta_early,3060,3060,1893,9.25936792857034674e-01,7.31708059056403459e-01,4.28679472183185473e-01
6167,meta_early,3080,3080,1913,9.30594356598803851e-01,7.26048329247990010e-01,4.33002928266770726e-01
6167,meta_early,3100,3100,1933,9.30867346772898840e-01,7.17915947095269402e-01,4.33257008644008013e-01
6167,meta_early,3120,3120,1953,9.32202726789998160e-01,7.12464772693139570e-01,4.34500961917353878e-01
6167,meta_early,3140,3140,1973,9.38156816373456603e-01,7.14092200000296384e-01,4.40069106053989689e-01
6167,meta_early,3160,3160,1993,9.44402431522988639e-01,7.19376054677924537e-01,4.45947976333266716e-01
6167,meta_early,3267,3267,2100,9.46479045832891885e-01,7.49937682295034325e-01,4.47911292100370617e-01
6167,meta_early,3467,3467,2300,9.31689446684824785e-01,8.30616085126713588e-01,4.34022612531937579e-01
6167,meta_early,3667,3667,2500,9.65941399276817547e-01,8.18300617293332810e-01,4.66521393418428243e-01
6167,meta_early,3867,3867,2700,9.86413364174356544e-01,7.83806185186223692e-01,4.86505662510885672e-01
6167,meta_early,4067,4067,2900,9.14231468817766180e-01,7.79134830346495222e-01,4.17909589288344985e-01
6167,meta_early,4267,4267,3100,9.11338211551028676e-01,7.71597805266761028e-01,4.15268667916513623e-01
6167,meta_early,4467,4467,3300,8.18036341580696713e-01,7.06161099764479605e-01,3.34591728073365124e-01
6167,meta_early,4667,4667,3500,7.53510397253456254e-01,6.24865083086328599e-01,2.83888959384530681e-01
6167,meta_early,4867,4867,3700,8.01752521107760407e-01,6.63336598127267862e-01,3.21403552551324856e-01
6167,meta_early,5067,5067,3900,8.29770729134961194e-01,6.74645130332904630e-01,3.44259731464582497e-01
6167,meta_early,5267,5267,4100,6.65850333910374959e-01,5.54091739263708138e-01,2.21678333584278853e-01
6167,meta_early,5467,5467,4300,5.36253614789080846e-01,4.61733819550677882e-01,1.43783969687177937e-01
6167,meta_early,5667,5667,4500,4.17361793246390944e-01,3.57904818063654151e-01,8.70954332309215734e-02
6167,meta_early,5867,5867,4700,2.72956069373806731e-01,1.99802886169399840e-01,3.72525079039992060e-02
6167,meta_early,6067,6067,4900,8.58325154474064711e-02,7.00183777879526681e-02,3.68361035401463697e-03
6167,meta_early,6167,6167,5000,3.04126265848902002e-16,2.54113425934819230e-16,4.62463927895985173e-32
6167,meta_early,6267,6267,5100,8.53735713700443377e-02,6.15764263166651976e-02,3.64432334423802793e-03
6167,meta_early,6467,6467,5300,1.27649874995133972e-01,1.18184397869963431e-01,8.14724529313666686e-03
6167,meta_early,6667,6667,5500,1.06629899230071268e-01,8.78876334662101466e-02,5.68496770490757586e-03
6167,meta_early,6867,6867,5700,1.32806146215933979e-01,1.22177714329283593e-01,8.81873623636401406e-03
6167,meta_early,7067,7067,5900,5.50102970669836266e-02,4.92860001887640356e-02,1.51306639169889335e-03
6167,meta_early,7267,7267,6100,1.03748600913772804e-01,8.73219235290065565e-02,5.38188609578264723e-03
6167,meta_early,7467,7467,6300,2.16740958858199106e-01,1.88731927587217851e-01,2.34883216233857696e-02
6167,meta_early,7667,7667,6500,3.01528457802174077e-01,2.50498690897847154e-01,4.54597054322787575e-02
6167,meta_early,7867,7867,6700,3.27047250178893523e-01,2.84480287021354639e-01,5.34799519247878691e-02
6167,meta_early,8067,8067,6900,3.28981134389778496e-01,2.81704969274492345e-01,5.41142933921927374e-02
6167,meta_early,8267,8267,7100,3.24926839332855155e-01,2.75441661615522637e-01,5.27887254594195179e-02
6167,meta_early,8467,8467,7300,3.19237783927730112e-01,2.83328112359983952e-01,5.09563813435440632e-02
6167,meta_early,8667,8667,7500,2.71581768385111444e-01,2.44380850843176706e-01,3.68783284595921648e-02
6167,meta_early,8867,8867,7700,1.96304143113599644e-01,1.66882663019558647e-01,1.92676583017823005e-02
6167,meta_early,9067,9067,7900,1.50502656638869664e-01,1.25358603041084649e-01,1.13255248276787485e-02
6167,meta_early,9267,9267,8100,1.22665258242512690e-01,1.05477536099942384e-01,7.52338278985116224e-03
6167,meta_early,9467,9467,8300,1.30398248665772515e-01,1.17094881282849422e-01,8.50185162755032024e-03
6167,meta_early,9667,9667,8500,1.72125522636263462e-01,1.54203714438970380e-01,1.48135977714034268e-02
6167,meta_early,9867,9867,8700,2.01575137573853314e-01,1.81617827364959961e-01,2.03162680439589426e-02
6167,meta_early,10067,10067,8900,2.15941429278788843e-01,1.97072229059301385e-01,2.33153504394830770e-02
6167,meta_early,10267,10267,9100,2.23910922756148156e-01,2.00987485421426332e-01,2.50680506647548672e-02
6167,meta_early,10467,10467,9300,2.34561686651924839e-01,2.04369262468123786e-01,2.75095924224978937e-02
6167,meta_early,10667,10667,9500,2.51937636067704529e-01,2.13878930877962808e-01,3.17362862336915755e-02
6167,meta_early,10867,10867,9700,2.66839532820998426e-01,2.24796911073865707e-01,3.56016681380643546e-02
6167,meta_early,11067,11067,9900,2.76398827167939953e-01,2.38116329782589481e-01,3.81981558299063773e-02
6167,meta_early,11567,11567,10400,2.68837356985466513e-01,2.34691479416342302e-01,3.61367622554655682e-02
6167,meta_early,12367,12367,11200,2.32811663733292679e-01,2.04066245754697284e-01,2.71006353851318792e-02
6167,meta_early,13167,13167,12000,1.81529423920046090e-01,1.64639327008957115e-01,1.64764658743718935e-02
6167,meta_early,13967,13967,12800,1.59162561768894345e-01,1.43405132142471303e-01,1.26663605344185509e-02
6167,meta_early,14767,14767,13600,1.55930377931817910e-01,1.35328804387330331e-01,1.21571413809797857e-02
6167,meta_early,15567,15567,14400,1.52279165239589481e-01,1.33491038777316995e-01,1.15944720830330975e-02
6167,meta_early,16367,16367,15200,1.61515716240740181e-01,1.43849310811238307e-01,1.30436632963796470e-02
6167,meta_early,17167,17167,16000,1.70593475380397569e-01,1.52129471925513626e-01,1.45510669211811518e-02
6167,meta_early,17967,17967,16800,1.76440456448746452e-01,1.56846866434682486e-01,1.55656173359209997e-02
6167,meta_early,18767,18767,17600,1.79706782164391204e-01,1.59382109991753534e-01,1.61472637779399783e-02
6167,meta_early,19567,19567,18400,1.81651422134288809e-01,1.60906143687564895e-01,1.64986195817047911e-02
6167,meta_early,20367,20367,19200,1.82846898110229861e-01,1.61817805439276458e-01,1.67164940742663935e-02
6167,meta_early,21167,21167,20000,1.83517201873412278e-01,1.62269002214499081e-01,1.68392816917233810e-02
6167,meta_early,21967,21967,20800,1.83849024883970064e-01,1.62450030206697182e-01,1.69002319753933199e-02
6167,meta_early,22767,22767,21600,1.84021481178525653e-01,1.62545320327911885e-01,1.69319527675692375e-02
6167,meta_early,23567,23567,22400,1.84135636653303209e-01,1.62627984885471727e-01,1.69529663428586476e-02
6167,meta_early,24367,24367,23200,1.84206675841002865e-01,1.62676727505911306e-01,1.69660497121961566e-02
6167,meta_early,25167,25167,24000,1.84224924660556927e-01,1.62668792950061647e-01,1.69694114330939429e-02
6167,meta_early,25967,25967,24800,1.84203878769711865e-01,1.62626689170918465e-01,1.69655344769033579e-02
6167,meta_early,26167,26167,25000,1.84185563426731508e-01,1.62607831609036912e-01,1.69621608874112630e-02
6167,meta_early,26767,26767,25600,1.84173484036108531e-01,1.62588723517355205e-01,1.69599361109993643e-02
6167,meta_early,27567,27567,26400,1.84150628659867005e-01,1.62567281799960300e-01,1.69557270179121131e-02
6167,meta_early,28367,28367,27200,1.84131129556396433e-01,1.62548520299830773e-01,1.69521364358572214e-02
6167,meta_early,29167,29167,28000,1.84105753659301735e-01,1.62519802656848955e-01,1.69474642652297433e-02
6167,meta_early,29967,29967,28800,1.84074404871831326e-01,1.62484673635435589e-01,1.69416932644594377e-02
6167,meta_early,30767,30767,29600,1.84043933757565198e-01,1.62453591919163476e-01,1.69360847764795201e-02
6167,meta_early,31567,31567,30400,1.84018484927861131e-01,1.62429942000920424e-01,1.69314013975727304e-02
6167,meta_early,32367,32367,31200,1.83996193620792753e-01,1.62408950567334759e-01,1.69272996334701234e-02
6167,meta_early,33167,33167,32000,1.83973656340459868e-01,1.62386057469192019e-01,1.69231531136388100e-02
6167,meta_early,33967,33967,32800,1.83950334476392113e-01,1.62361911021090849e-01,1.69188627769882617e-02
6167,meta_early,34767,34767,33600,1.83928050160489298e-01,1.62339652145598062e-01,1.69147638179197278e-02
6167,meta_early,35567,35567,34400,1.83908013238534035e-01,1.62320390315975172e-01,1.69110786666724078e-02
6167,meta_early,36367,36367,35200,1.83889645320759104e-01,1.62302630985945745e-01,1.69077008280972864e-02
6167,meta_early,37167,37167,36000,1.83871837515983017e-01,1.62284840912052308e-01,1.69044263157520323e-02
6167,meta_early,37967,37967,36800,1.83854319621244211e-01,1.62267111350966942e-01,1.69012054216953096e-02
6167,meta_early,38767,38767,37600,1.83837576272582792e-01,1.62250386390464685e-01,1.68981272248888530e-02
6167,meta_early,39567,39567,38400,1.83821959096082649e-01,1.62235025198132043e-01,1.68952563229609436e-02
6167,meta_early,40367,40367,39200,1.83807291300926767e-01,1.62220560389132740e-01,1.68925601676918717e-02
6167,meta_early,41167,41167,40000,1.83793215508703145e-01,1.62206478991984204e-01,1.68899730335142946e-02
6167,meta_early,41967,41967,40800,1.83779611806891230e-01,1.62192767799836879e-01,1.68874728579458191e-02
6167,meta_early,42767,42767,41600,1.83766594116459125e-01,1.62179697918258064e-01,1.68850805565817184e-02
6167,meta_early,43567,43567,42400,1.83754251834380933e-01,1.62167373941249998e-01,1.68828125336065483e-02
6167,meta_early,44367,44367,43200,1.83742522303686484e-01,1.62155641914542376e-01,1.68806572512603600e-02
6167,meta_early,45167,45167,44000,1.83731284430124098e-01,1.62144324989343058e-01,1.68785924391715789e-02
6167,meta_early,45967,45967,44800,1.83720482872381269e-01,1.62133398888625158e-01,1.68766079134304650e-02
6167,meta_early,46767,46767,45600,1.83710132866597264e-01,1.62122932297315336e-01,1.68747064589314065e-02
6167,meta_early,47567,47567,46400,1.83700247138270351e-01,1.62112947285355496e-01,1.68728903993307991e-02
6167,meta_early,48367,48367,47200,1.83690796510963761e-01,1.62103386620605111e-01,1.68711543614161463e-02
6167,meta_early,49167,49167,48000,1.83681734292997778e-01,1.62094184295892202e-01,1.68694897564417162e-02
6167,meta_early,49967,49967,48800,1.83673031854426017e-01,1.62085320821176188e-01,1.68678913152984951e-02
6167,meta_early,50767,50767,49600,1.83664681409405006e-01,1.62076806678246477e-01,1.68663575986091156e-02
6167,meta_early,51167,51167,50000,1.83660646152983525e-01,1.62072702461813573e-01,1.68656164726657155e-02
26167,meta_mid,0,0,-1167,1.62892535317908960e-15,1.38371292503913561e-15,1.32669890311481061e-30
26167,meta_mid,20,20,-1147,8.35016206447086879e-15,8.29823086779099993e-15,3.48626032514641956e-29
26167,meta_mid,40,40,-1127,7.24654209930342733e-14,7.24601357221872104e-14,2.62561861984884556e-27
26167,meta_mid,60,60,-1107,2.06328092760840041e-13,2.06324857754137092e-13,2.12856409311628975e-26
26167,meta_mid,80,80,-1087,4.43124427604274068e-13,4.43119598326652653e-13,9.81796291698077431e-26
26167,meta_mid,100,100,-1067,8.41691441510146813e-13,8.41687609206575399e-13,3.54222241355714559e-25
26167,meta_mid,120,120,-1047,1.50117589334831548e-12,1.50117120742346055e-12,1.12676453138505627e-24
26167,meta_mid,140,140,-1027,2.58494337095678723e-12,2.58493930435026531e-12,3.34096611552671833e-24
26167,meta_mid,160,160,-1007,4.36277727573897254e-12,4.36277334428035698e-12,9.51691277885218703e-24
26167,meta_mid,180,180,-987,7.27623688797459884e-12,7.27623269011481316e-12,2.64718116249611315e-23
26167,meta_mid,200,200,-967,1.20501533220423465e-11,1.20501486747995484e-11,7.26030975423640816e-23
26167,meta_mid,220,220,-947,1.98713976647927219e-11,1.98713927503458610e-11,1.97436222576164774e-22
26167,meta_mid,240,240,-927,3.26849831510316491e-11,3.26849777580855449e-11,5.34154061791611320e-22
26167,meta_mid,260,260,-907,5.36766436257732194e-11,5.36766376997249851e-11,1.44059103546413080e-21
26167,meta_mid,280,280,-887,8.80671825345426728e-11,8.80671759486082485e-11,3.87791431978622711e-21
26167,meta_mid,300,300,-867,1.44406317630374630e-10,1.44406310476200458e-10,1.04265922857823200e-20
26167,meta_mid,320,320,-847,2.36703335188099204e-10,2.36703327500293965e-10,2.80142344445848289e-20
26167,meta_mid,340,340,-827,3.87907721082901622e-10,3.87907712838655862e-10,7.52362000378650589e-20
26167,meta_mid,360,360,-807,6.35616141249527032e-10,6.35616132352638199e-10,2.02003939508469300e-19
26167,meta_mid,380,380,-787,1.04142034192867166e-09,1.04142033228177372e-09,5.42278164291415627e-19
