series,experiment,kind,case_index,case,legacy_valid,N_A,N_B,A_A,A_B,q_A0,q_B0,m_A,m_B,q_target_A,q_target_B,full_p_read,full_p_error_A,full_p_error_B,full_P_m_A,full_P_m_B,full_copy_distance_A,full_copy_distance_B,full_reproduces_legacy,significant_difference
20260710,elastic_collision_label_robustness,copy_reflection_cases,34,34,False,99,99,1.0,1.0,1.0,-1.0,8,9,-1.0,1.0,-2.220446049250305e-16,0.9999999999999998,1.0000000000000002,0.0,0.0,1.0197058399362042,1.0197058399362045,False,True
20260710,elastic_collision_label_robustness,copy_reflection_cases,35,35,False,99,99,1.0,1.0,1.0,-1.0,8,9,-1.0,1.0,-2.220446049250305e-16,0.9999999999999998,1.0000000000000002,0.0,0.0,1.0197058399362042,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,0,0,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,1,1,False,99,99,1.0,1.0,1.0,-1.0,1,5,-1.0,1.0,-1.1102230246251519e-16,0.9999999999999999,1.0,0.5000000000000001,0.49999999999999994,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,2,2,False,99,99,1.0,1.0,1.0,-1.0,1,9,-1.0,1.0,-1.1102230246251546e-16,0.9999999999999999,1.0,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,3,3,False,99,99,1.0,1.0,1.0,-1.0,1,17,-1.0,1.0,1.0718570808823688e-14,1.0000000000000107,0.9999999999999892,1.0,0.0,1.0000000000000002,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,4,4,False,99,99,1.0,1.0,1.0,-1.0,1,33,-1.0,1.0,1.525088158714146e-14,1.0000000000000153,0.9999999999999848,1.0,0.0,1.0000000000000033,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,5,5,True,99,99,1.0,1.0,1.0,-1.0,8,9,-1.0,1.0,-2.220446049250305e-16,0.9999999999999998,1.0000000000000002,0.0,0.0,1.0197058399362042,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,6,6,False,99,99,1.0,1.0,1.0,-1.0,15,31,-1.0,1.0,1.0990713356908113e-14,1.0000000000000109,0.999999999999989,0.0,0.0,1.0000000000000016,1.0000000000000018,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,7,7,False,99,99,1.0,1.0,1.0,-1.0,16,32,-1.0,1.0,-1.3863840282379328e-14,0.9999999999999861,1.0000000000000138,0.0,0.0,0.9999999999999967,0.9999999999999967,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,8,8,False,99,99,1.0,1.0,1.0,-1.0,17,33,-1.0,1.0,1.1667132159988097e-14,1.0000000000000118,0.9999999999999883,0.0,0.0,1.000000000000003,1.000000000000001,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,9,9,False,99,99,1.0,1.0,1.0,-1.0,5,29,-1.0,1.0,3.330669073875462e-16,1.0000000000000002,0.9999999999999997,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,10,10,False,99,99,1.0,1.0,1.0,-1.0,7,31,-1.0,1.0,1.2951119210033085e-30,1.0,1.0,1.0,0.0,1.0197058399362047,1.0197058399362047,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,11,11,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,12,12,True,99,99,1.0,1.0,1.0,-1.0,1,5,-1.0,1.0,-1.1102230246251519e-16,0.9999999999999999,1.0,0.5000000000000001,0.49999999999999994,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,13,13,True,99,99,1.0,1.0,1.0,-1.0,1,9,-1.0,1.0,-1.1102230246251546e-16,0.9999999999999999,1.0,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,14,14,True,99,99,1.0,1.0,1.0,-1.0,1,17,-1.0,1.0,1.0718570808823688e-14,1.0000000000000107,0.9999999999999892,1.0,0.0,1.0000000000000002,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,15,15,True,99,99,1.0,1.0,1.0,-1.0,1,33,-1.0,1.0,1.525088158714146e-14,1.0000000000000153,0.9999999999999848,1.0,0.0,1.0000000000000033,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,16,16,True,99,99,1.0,1.0,1.0,-1.0,8,9,-1.0,1.0,-2.220446049250305e-16,0.9999999999999998,1.0000000000000002,0.0,0.0,1.0197058399362042,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,17,17,True,99,99,1.0,1.0,1.0,-1.0,15,31,-1.0,1.0,1.0990713356908113e-14,1.0000000000000109,0.999999999999989,0.0,0.0,1.0000000000000016,1.0000000000000018,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,18,18,True,99,99,1.0,1.0,1.0,-1.0,16,32,-1.0,1.0,-1.3863840282379328e-14,0.9999999999999861,1.0000000000000138,0.0,0.0,0.9999999999999967,0.9999999999999967,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,19,19,True,99,99,1.0,1.0,1.0,-1.0,17,33,-1.0,1.0,1.1667132159988097e-14,1.0000000000000118,0.9999999999999883,0.0,0.0,1.000000000000003,1.000000000000001,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,20,20,False,99,99,1.0,1.0,1.0,-1.0,5,29,-1.0,1.0,3.330669073875462e-16,1.0000000000000002,0.9999999999999997,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,21,21,False,99,99,1.0,1.0,1.0,-1.0,7,31,-1.0,1.0,1.2951119210033085e-30,1.0,1.0,1.0,0.0,1.0197058399362047,1.0197058399362047,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,22,22,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,23,23,True,99,99,1.0,1.0,1.0,-1.0,1,5,-1.0,1.0,-1.1102230246251519e-16,0.9999999999999999,1.0,0.5000000000000001,0.49999999999999994,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,24,24,False,99,99,1.0,1.0,1.0,-1.0,1,9,-1.0,1.0,-1.1102230246251546e-16,0.9999999999999999,1.0,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,25,25,False,99,99,1.0,1.0,1.0,-1.0,1,17,-1.0,1.0,1.0718570808823688e-14,1.0000000000000107,0.9999999999999892,1.0,0.0,1.0000000000000002,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,26,26,False,99,99,1.0,1.0,1.0,-1.0,1,33,-1.0,1.0,1.525088158714146e-14,1.0000000000000153,0.9999999999999848,1.0,0.0,1.0000000000000033,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,27,27,True,99,99,1.0,1.0,1.0,-1.0,8,9,-1.0,1.0,-2.220446049250305e-16,0.9999999999999998,1.0000000000000002,0.0,0.0,1.0197058399362042,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,28,28,False,99,99,1.0,1.0,1.0,-1.0,15,31,-1.0,1.0,1.0990713356908113e-14,1.0000000000000109,0.999999999999989,0.0,0.0,1.0000000000000016,1.0000000000000018,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,29,29,False,99,99,1.0,1.0,1.0,-1.0,16,32,-1.0,1.0,-1.3863840282379328e-14,0.9999999999999861,1.0000000000000138,0.0,0.0,0.9999999999999967,0.9999999999999967,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,30,30,False,99,99,1.0,1.0,1.0,-1.0,17,33,-1.0,1.0,1.1667132159988097e-14,1.0000000000000118,0.9999999999999883,0.0,0.0,1.000000000000003,1.000000000000001,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,31,31,False,99,99,1.0,1.0,1.0,-1.0,5,29,-1.0,1.0,3.330669073875462e-16,1.0000000000000002,0.9999999999999997,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,32,32,False,99,99,1.0,1.0,1.0,-1.0,7,31,-1.0,1.0,1.2951119210033085e-30,1.0,1.0,1.0,0.0,1.0197058399362047,1.0197058399362047,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,33,33,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,34,34,True,99,99,1.0,1.0,1.0,-1.0,1,5,-1.0,1.0,-1.1102230246251519e-16,0.9999999999999999,1.0,0.5000000000000001,0.49999999999999994,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,35,35,True,99,99,1.0,1.0,1.0,-1.0,1,9,-1.0,1.0,-1.1102230246251546e-16,0.9999999999999999,1.0,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,36,36,True,99,99,1.0,1.0,1.0,-1.0,1,17,-1.0,1.0,1.0718570808823688e-14,1.0000000000000107,0.9999999999999892,1.0,0.0,1.0000000000000002,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,37,37,True,99,99,1.0,1.0,1.0,-1.0,1,33,-1.0,1.0,1.525088158714146e-14,1.0000000000000153,0.9999999999999848,1.0,0.0,1.0000000000000033,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,38,38,True,99,99,1.0,1.0,1.0,-1.0,8,9,-1.0,1.0,-2.220446049250305e-16,0.9999999999999998,1.0000000000000002,0.0,0.0,1.0197058399362042,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,39,39,True,99,99,1.0,1.0,1.0,-1.0,15,31,-1.0,1.0,1.0990713356908113e-14,1.0000000000000109,0.999999999999989,0.0,0.0,1.0000000000000016,1.0000000000000018,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,40,40,True,99,99,1.0,1.0,1.0,-1.0,16,32,-1.0,1.0,-1.3863840282379328e-14,0.9999999999999861,1.0000000000000138,0.0,0.0,0.9999999999999967,0.9999999999999967,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,41,41,True,99,99,1.0,1.0,1.0,-1.0,17,33,-1.0,1.0,1.1667132159988097e-14,1.0000000000000118,0.9999999999999883,0.0,0.0,1.000000000000003,1.000000000000001,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,42,42,False,99,99,1.0,1.0,1.0,-1.0,5,29,-1.0,1.0,3.330669073875462e-16,1.0000000000000002,0.9999999999999997,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,43,43,False,99,99,1.0,1.0,1.0,-1.0,7,31,-1.0,1.0,1.2951119210033085e-30,1.0,1.0,1.0,0.0,1.0197058399362047,1.0197058399362047,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,44,44,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,45,45,True,99,99,1.0,1.0,1.0,-1.0,1,5,-1.0,1.0,-1.1102230246251519e-16,0.9999999999999999,1.0,0.5000000000000001,0.49999999999999994,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,46,46,True,99,99,1.0,1.0,1.0,-1.0,1,9,-1.0,1.0,-1.1102230246251546e-16,0.9999999999999999,1.0,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,47,47,False,99,99,1.0,1.0,1.0,-1.0,1,17,-1.0,1.0,1.0718570808823688e-14,1.0000000000000107,0.9999999999999892,1.0,0.0,1.0000000000000002,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,48,48,False,99,99,1.0,1.0,1.0,-1.0,1,33,-1.0,1.0,1.525088158714146e-14,1.0000000000000153,0.9999999999999848,1.0,0.0,1.0000000000000033,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,49,49,True,99,99,1.0,1.0,1.0,-1.0,8,9,-1.0,1.0,-2.220446049250305e-16,0.9999999999999998,1.0000000000000002,0.0,0.0,1.0197058399362042,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,50,50,False,99,99,1.0,1.0,1.0,-1.0,15,31,-1.0,1.0,1.0990713356908113e-14,1.0000000000000109,0.999999999999989,0.0,0.0,1.0000000000000016,1.0000000000000018,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,51,51,False,99,99,1.0,1.0,1.0,-1.0,16,32,-1.0,1.0,-1.3863840282379328e-14,0.9999999999999861,1.0000000000000138,0.0,0.0,0.9999999999999967,0.9999999999999967,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,52,52,False,99,99,1.0,1.0,1.0,-1.0,17,33,-1.0,1.0,1.1667132159988097e-14,1.0000000000000118,0.9999999999999883,0.0,0.0,1.000000000000003,1.000000000000001,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,53,53,True,99,99,1.0,1.0,1.0,-1.0,5,29,-1.0,1.0,3.330669073875462e-16,1.0000000000000002,0.9999999999999997,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,54,54,True,99,99,1.0,1.0,1.0,-1.0,7,31,-1.0,1.0,1.2951119210033085e-30,1.0,1.0,1.0,0.0,1.0197058399362047,1.0197058399362047,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,55,55,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,56,56,True,99,99,1.0,1.0,1.0,-1.0,1,5,-1.0,1.0,-1.1102230246251519e-16,0.9999999999999999,1.0,0.5000000000000001,0.49999999999999994,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,57,57,True,99,99,1.0,1.0,1.0,-1.0,1,9,-1.0,1.0,-1.1102230246251546e-16,0.9999999999999999,1.0,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,58,58,True,99,99,1.0,1.0,1.0,-1.0,1,17,-1.0,1.0,1.0718570808823688e-14,1.0000000000000107,0.9999999999999892,1.0,0.0,1.0000000000000002,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,59,59,True,99,99,1.0,1.0,1.0,-1.0,1,33,-1.0,1.0,1.525088158714146e-14,1.0000000000000153,0.9999999999999848,1.0,0.0,1.0000000000000033,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,60,60,True,99,99,1.0,1.0,1.0,-1.0,8,9,-1.0,1.0,-2.220446049250305e-16,0.9999999999999998,1.0000000000000002,0.0,0.0,1.0197058399362042,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,61,61,True,99,99,1.0,1.0,1.0,-1.0,15,31,-1.0,1.0,1.0990713356908113e-14,1.0000000000000109,0.999999999999989,0.0,0.0,1.0000000000000016,1.0000000000000018,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,62,62,True,99,99,1.0,1.0,1.0,-1.0,16,32,-1.0,1.0,-1.3863840282379328e-14,0.9999999999999861,1.0000000000000138,0.0,0.0,0.9999999999999967,0.9999999999999967,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,63,63,True,99,99,1.0,1.0,1.0,-1.0,17,33,-1.0,1.0,1.1667132159988097e-14,1.0000000000000118,0.9999999999999883,0.0,0.0,1.000000000000003,1.000000000000001,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,64,64,False,99,99,1.0,1.0,1.0,-1.0,5,29,-1.0,1.0,3.330669073875462e-16,1.0000000000000002,0.9999999999999997,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,65,65,False,99,99,1.0,1.0,1.0,-1.0,7,31,-1.0,1.0,1.2951119210033085e-30,1.0,1.0,1.0,0.0,1.0197058399362047,1.0197058399362047,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,66,66,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,67,67,True,99,99,1.0,1.0,1.0,-1.0,1,5,-1.0,1.0,-1.1102230246251519e-16,0.9999999999999999,1.0,0.5000000000000001,0.49999999999999994,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,68,68,True,99,99,1.0,1.0,1.0,-1.0,1,9,-1.0,1.0,-1.1102230246251546e-16,0.9999999999999999,1.0,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,69,69,True,99,99,1.0,1.0,1.0,-1.0,1,17,-1.0,1.0,1.0718570808823688e-14,1.0000000000000107,0.9999999999999892,1.0,0.0,1.0000000000000002,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,70,70,False,99,99,1.0,1.0,1.0,-1.0,1,33,-1.0,1.0,1.525088158714146e-14,1.0000000000000153,0.9999999999999848,1.0,0.0,1.0000000000000033,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,71,71,True,99,99,1.0,1.0,1.0,-1.0,8,9,-1.0,1.0,-2.220446049250305e-16,0.9999999999999998,1.0000000000000002,0.0,0.0,1.0197058399362042,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,72,72,True,99,99,1.0,1.0,1.0,-1.0,15,31,-1.0,1.0,1.0990713356908113e-14,1.0000000000000109,0.999999999999989,0.0,0.0,1.0000000000000016,1.0000000000000018,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,73,73,True,99,99,1.0,1.0,1.0,-1.0,16,32,-1.0,1.0,-1.3863840282379328e-14,0.9999999999999861,1.0000000000000138,0.0,0.0,0.9999999999999967,0.9999999999999967,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,74,74,True,99,99,1.0,1.0,1.0,-1.0,17,33,-1.0,1.0,1.1667132159988097e-14,1.0000000000000118,0.9999999999999883,0.0,0.0,1.000000000000003,1.000000000000001,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,75,75,True,99,99,1.0,1.0,1.0,-1.0,5,29,-1.0,1.0,3.330669073875462e-16,1.0000000000000002,0.9999999999999997,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,76,76,True,99,99,1.0,1.0,1.0,-1.0,7,31,-1.0,1.0,1.2951119210033085e-30,1.0,1.0,1.0,0.0,1.0197058399362047,1.0197058399362047,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,77,77,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,78,78,True,99,99,1.0,1.0,1.0,-1.0,1,5,-1.0,1.0,-1.1102230246251519e-16,0.9999999999999999,1.0,0.5000000000000001,0.49999999999999994,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,79,79,True,99,99,1.0,1.0,1.0,-1.0,1,9,-1.0,1.0,-1.1102230246251546e-16,0.9999999999999999,1.0,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,80,80,True,99,99,1.0,1.0,1.0,-1.0,1,17,-1.0,1.0,1.0718570808823688e-14,1.0000000000000107,0.9999999999999892,1.0,0.0,1.0000000000000002,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,81,81,True,99,99,1.0,1.0,1.0,-1.0,1,33,-1.0,1.0,1.525088158714146e-14,1.0000000000000153,0.9999999999999848,1.0,0.0,1.0000000000000033,1.0000000000000027,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,82,82,True,99,99,1.0,1.0,1.0,-1.0,8,9,-1.0,1.0,-2.220446049250305e-16,0.9999999999999998,1.0000000000000002,0.0,0.0,1.0197058399362042,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,83,83,True,99,99,1.0,1.0,1.0,-1.0,15,31,-1.0,1.0,1.0990713356908113e-14,1.0000000000000109,0.999999999999989,0.0,0.0,1.0000000000000016,1.0000000000000018,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,84,84,True,99,99,1.0,1.0,1.0,-1.0,16,32,-1.0,1.0,-1.3863840282379328e-14,0.9999999999999861,1.0000000000000138,0.0,0.0,0.9999999999999967,0.9999999999999967,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,85,85,True,99,99,1.0,1.0,1.0,-1.0,17,33,-1.0,1.0,1.1667132159988097e-14,1.0000000000000118,0.9999999999999883,0.0,0.0,1.000000000000003,1.000000000000001,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,86,86,True,99,99,1.0,1.0,1.0,-1.0,5,29,-1.0,1.0,3.330669073875462e-16,1.0000000000000002,0.9999999999999997,1.0,0.0,1.0197058399362047,1.0197058399362045,False,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,87,87,True,99,99,1.0,1.0,1.0,-1.0,7,31,-1.0,1.0,1.2951119210033085e-30,1.0,1.0,1.0,0.0,1.0197058399362047,1.0197058399362047,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,0,0,False,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,1,1,False,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,2,2,False,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,3,3,False,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,4,4,False,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,5,5,False,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,6,6,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,7,7,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,8,8,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,9,9,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,10,10,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,11,11,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,12,12,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
20260710,elastic_collision_observation_perturbation,copy_reflection_cases,0,none,True,99,99,1.0,1.0,1.0,-1.0,1,2,-1.0,1.0,-9.99200722162637e-16,0.999999999999999,1.0000000000000009,0.5000000000000002,0.4999999999999998,1.0197058399362045,1.0197058399362045,False,True
