step,full_r1,parallel_r1,perp_r1,cross_r1,full_r2,parallel_r2,perp_r2,cross_r2,full_r3,parallel_r3,perp_r3,cross_r3,full_r4,parallel_r4,perp_r4,cross_r4,full_r5,parallel_r5,perp_r5,cross_r5,full_r6,parallel_r6,perp_r6,cross_r6,full_r7,parallel_r7,perp_r7,cross_r7,full_r8,parallel_r8,perp_r8,cross_r8,full_r9,parallel_r9,perp_r9,cross_r9,full_r10,parallel_r10,perp_r10,cross_r10,full_r11,parallel_r11,perp_r11,cross_r11,full_r12,parallel_r12,perp_r12,cross_r12,full_r13,parallel_r13,perp_r13,cross_r13,full_r14,parallel_r14,perp_r14,cross_r14,full_r15,parallel_r15,perp_r15,cross_r15,full_r16,parallel_r16,perp_r16,cross_r16
715,0.32797998622290797,0.2603416093137288,0.2437100616893639,0.3228434053486084,0.3182770156182418,0.2550204609554597,0.23733215436418115,0.30615038252509696,0.30737370996026653,0.2516712824463183,0.21915659157128223,0.2995091875149502,0.29664083710756933,0.23951412902957278,0.2003906400033561,0.2933237021347061,0.2890464164872977,0.23950850111190072,0.16910282986178798,0.24556435208488134,0.2568603483054934,0.20341139971118907,0.144733725006801,0.22878149379671853,0.2369038660226375,0.18446046286480414,0.13973152840362507,0.22501329718015617,0.22324772106666954,0.17429126482099866,0.12510562061277083,0.19789638977280766,0.18565879049884773,0.14989007203707758,0.10859310866851701,0.17447459678324426,0.17080739184185542,0.1381273994998095,0.10683364757554546,0.16409122980001853,0.15351251262365972,0.11976102597082065,0.09509410702889765,0.1514927240446398,0.13743155579270835,0.11260501999669814,0.07028962340410749,0.1409022808366518,0.11930637779017247,0.09799228171909627,0.06332354624069987,0.10828940700521182,0.11316735206686865,0.08889574005227438,0.05342696197084388,0.09109726920958625,0.09317325755204159,0.0737396922492375,0.0283119797358592,0.0716353079364868,1.998510270237554e-09,2.6282744294531196e-09,9.192730655297515e-10,2.4414529496310367e-09
716,0.3280164001211577,0.2602199805969239,0.24387735763516208,0.3229188456025403,0.3183169000696239,0.2548997032301605,0.23756870726723897,0.3062037648960501,0.3073901487557709,0.2515344807904491,0.2193287841709372,0.29958424672801914,0.29664635877932705,0.23940105127272918,0.20051332458439702,0.2933856698730493,0.2890226152687095,0.2393719915986818,0.16931465245628152,0.24564363802815664,0.2568564697101138,0.20328731800696037,0.14483695026500995,0.2288886153020081,0.2369567088457053,0.18434526193085085,0.13990420999790726,0.22504043627839726,0.22329846482788754,0.17418476732595914,0.12516295012224757,0.19792499668811275,0.18570127000001557,0.14982973770137065,0.10860791862400991,0.17456120862779484,0.17083613872830553,0.13807523644177658,0.10693639536165965,0.16410200278905968,0.15360105010556122,0.11972367369525327,0.09523147520675754,0.15154391050366128,0.1374690933720407,0.11252238924963652,0.07027731947660015,0.14095920568103676,0.11932100611203296,0.09791263595606688,0.0632614477914326,0.10830967188165762,0.11328079677836142,0.08888583472735405,0.05356784912432463,0.0912754635574208,0.09314286385309059,0.073739829072749,0.028309019641869475,0.071741159858839,1.410719499387986e-09,2.818992148625083e-09,1.6917183454442202e-09,1.6071941178628396e-09
717,0.3280527484711112,0.26009852813974377,0.24404314421030124,0.32299351723890996,0.31835697277838054,0.2547791137508773,0.23780420481903874,0.306256115349806,0.30740681278176357,0.25139784090503614,0.2195004723305489,0.29965877690843795,0.2966517866106686,0.2392886951738446,0.20063473208269997,0.2934467257812929,0.2889990081613845,0.23923506222092272,0.16952563864115286,0.2457224309413391,0.25685215354057594,0.2031633565483164,0.14494080560660377,0.22899513443113792,0.2370090814511481,0.18423016882274795,0.14007552547499802,0.22506629982069767,0.22334786942347168,0.17407837240192595,0.12521825639144313,0.19795331976463368,0.18574383449567686,0.14976950452780596,0.10862370729656835,0.17464693542838175,0.17086495784967815,0.13802316649302507,0.10703485665634903,0.16411213755472256,0.15368919157002459,0.11968640278665252,0.0953687336701575,0.1515928484465586,0.13750700943403246,0.11243981509468969,0.070263742020164,0.14101667948591426,0.11933614073088963,0.09783302939891103,0.06320532422943723,0.10832966185780879,0.11339240696625354,0.0888759842918688,0.05369651953212827,0.091456779244244,0.09311520764034552,0.0737400049691777,0.028305248777123242,0.07184653631157287,2.081213289743791e-09,1.1932969037160318e-09,9.887038638468573e-10,3.2472048823872374e-09
718,0.32808902176307053,0.2599772487099684,0.24420745589983817,0.3230674200293822,0.3183972166717699,0.2546586897232045,0.23803862401323056,0.306307452582816,0.3074236752591104,0.2512613640513857,0.2196716630304092,0.2997327728786369,0.296657129591217,0.23917652781940357,0.200754872438511,0.2935068636048772,0.28897559615687757,0.23909824581995506,0.16973579884097706,0.2458007406302318,0.25684742191927923,0.20303951944561885,0.14504538658408903,0.22910105698695574,0.23706095018077186,0.1841151878828657,0.14024541042155464,0.22509088737247623,0.22339590551876656,0.1739720836140525,0.12527155310206758,0.19798137855830678,0.18578647299586776,0.14970936845115537,0.10864111048031062,0.17473176653066866,0.17089384414159006,0.13797118513023277,0.10712837509126487,0.16412161940864597,0.15377691232702193,0.11964920754989286,0.09550583432550429,0.15163956246638638,0.137545280937638,0.11235730301860512,0.07024891132035907,0.14107469691727412,0.1193517777899416,0.09775346860722181,0.06315596414368448,0.10834941533405303,0.11350217535911163,0.08886618055644767,0.05381215855017253,0.0916411241982709,0.09309029778953658,0.0737402113213102,0.028300586754159186,0.07195135545934338,2.142528794384528e-09,1.8473927514025917e-09,2.145474313539982e-09,2.1050583250124053e-09
719,0.3281252102447788,0.2598561389649307,0.24437032933075806,0.3231405536885273,0.3184376145971461,0.2545384282492215,0.23827194007538857,0.30635779563429594,0.30744070941980745,0.2511250514016805,0.21984236303540658,0.29980622933859574,0.2966623967965746,0.23906451992357347,0.20087375629554166,0.2935660772040167,0.2889523802388919,0.2389615714403266,0.16994514346934186,0.24587857660889195,0.2568422972068252,0.20291581075534887,0.14515078893258995,0.22920638913261931,0.23711228149247637,0.1840003234076014,0.14041380046004465,0.22511419898682805,0.22344254424734764,0.17386590448219844,0.1253228561518577,0.19800919287693108,0.18582917439074217,0.1496493253388214,0.10866086784232906,0.17481569103641126,0.17092279270034388,0.1379192877671047,0.10721619039500481,0.16413043235923944,0.15386418743604763,0.11961208223271294,0.09564272776813725,0.15168408014776769,0.13758388509687214,0.11227485849867352,0.07023285044584685,0.14113325147638,0.11936791297000665,0.09767396014945513,0.06311414784151696,0.10836897250544178,0.11361009598012757,0.08885641529392019,0.05391395917873744,0.09182840238629528,0.09306814144451772,0.07374043948813112,0.02829495356619796,0.07205553605982208,1.950494754359201e-09,1.025601643512254e-09,1.3262852250598251e-09,3.6197487579569978e-09
720,0.32816130392025894,0.2597351954525787,0.2445318033791429,0.32321291787730855,0.31847814933513585,0.25441832632839656,0.23850412635337498,0.3064071638736635,0.30745788855408607,0.2509889040384911,0.2200125788845174,0.29987914087246514,0.29666759735497367,0.2389526624426739,0.20099139499996796,0.29362436055845986,0.2889293613995563,0.23882504771530413,0.17015368292516184,0.24595594809677493,0.2568368019540449,0.20279223447869132,0.14525710809325973,0.22931113736066525,0.23716304200785862,0.18388557964588936,0.1405806316498043,0.22513623524395798,0.22348775725202333,0.17375983847971097,0.12537218366672698,0.198036782771525,0.18587192745068978,0.14958937099222586,0.10868381126814383,0.17489869776083253,0.17095179877864153,0.1378674697559327,0.10729745011512885,0.1641385592191444,0.15395099173342328,0.11957502102769456,0.09577936332538073,0.1517264320147785,0.13762279939467792,0.11219248700092438,0.07021558521180316,0.1411923354698333,0.1193845414830804,0.09759451060086145,0.06308062879983202,0.10838837537617764,0.11371616411152165,0.08884668024219544,0.05400114059355328,0.09201851389791804,0.09304874401185288,0.07374068080783269,0.028288269797610368,0.072158997590428,2.2433239327300236e-09,2.3353427282211174e-09,1.58771418804563e-09,2.5104722473762726e-09
721,0.32819729254913105,0.25961441461260754,0.2446919192819563,0.32328451220680515,0.3185188036128166,0.25429838085855344,0.23873515420344468,0.3064555769872425,0.30747518605647434,0.25085292295434264,0.2201823168806065,0.29995150195576115,0.296672740414803,0.23884095012458423,0.2011078005984357,0.293681707772268,0.28890654065541466,0.23868867931753973,0.17036142758906928,0.24603286401657962,0.25683095885278423,0.20266879456014966,0.1453644386851378,0.22941530846304448,0.23721319856061693,0.18377096079773625,0.14074584093861767,0.22515699728886882,0.22353151672587834,0.17365388903223053,0.1254195560126533,0.19806416852700315,0.18591472082634553,0.1495295011482394,0.10871083161480896,0.1749807751921426,0.17098085778085081,0.13781572638919107,0.10737124293124295,0.16414598171661188,0.15403729986081158,0.11953801807427258,0.09591568910142147,0.15176665147287924,0.13766200159564468,0.11211019397831966,0.07019714415535888,0.14125193997987925,0.11940165806634392,0.09751512654139884,0.06305611279418559,0.10840766777408097,0.11382037625852424,0.08883696710714863,0.05407296899119625,0.09221135503497305,0.0930321091571096,0.07374092660081555,0.028280456820295397,0.0722616603671292,2.3474957935222327e-09,3.4339814250269957e-09,1.2111102804630623e-09,2.8853652591325637e-09
722,0.32823316564643507,0.25949379277766843,0.24485072075310702,0.32335533624217405,0.3185595601168804,0.2541785886369101,0.23896499287245052,0.30650305496423697,0.3074925754707136,0.250717109051345,0.22035158308055744,0.3000233069631324,0.29667783511312706,0.2387293788033463,0.20122298583506204,0.2937381130786274,0.28888391906306937,0.23855246966465635,0.17056838781988418,0.24610933299279678,0.25682479068557557,0.2025454948861957,0.1454728739271108,0.2295189095020729,0.23726271824563422,0.1836564710127869,0.14090936666337592,0.22517648686736044,0.2235737954533097,0.1735480595165265,0.12546499580721435,0.19809137065213286,0.1859575430485104,0.1494697114806542,0.10874281783451102,0.17506191145341293,0.17100996525785944,0.1377640529011711,0.10743665959637719,0.16415268061009886,0.15412308629484428,0.1195010674607767,0.09605165202378604,0.1518047747454288,0.13770146975759712,0.11202798486895002,0.07017755852487925,0.14131205483500625,0.11941925697666102,0.09743581455363273,0.06304123575212603,0.1084268953649451,0.1139227301130038,0.08882726756551543,0.05412877970108777,0.09240681840576781,0.09301823880289635,0.07374116817268292,0.028271436975916834,0.07236344565513256,2.256333234814565e-09,1.5276790309856565e-09,1.7306936379493411e-09,1.9189093823302225e-09
723,0.3282689124829805,0.25937332617464587,0.24500825410327792,0.32342538950683214,0.31860040150674857,0.25405894636117893,0.23919360937665207,0.3065496180819612,0.3075100305334223,0.25058146314087826,0.2205203832857398,0.3000945501766818,0.2966828905452942,0.23861794467974298,0.2013369641474096,0.2937935708447048,0.2888614977344125,0.2384164216389569,0.17077457395115583,0.24618536335094815,0.25681832027432583,0.20242233928395123,0.14558250501349737,0.22962194778224973,0.23731156846860388,0.18354211438891554,0.1410711490965094,0.22519470636036987,0.22361456685099523,0.17344235325935814,0.12550852793065168,0.1981184098687189,0.18600038252799359,0.14940999760169563,0.10878056948231753,0.17514209426699676,0.17103911690155127,0.13771244446965183,0.10749288049311814,0.16415863580536172,0.1542083253777589,0.11946416322650265,0.09618719789114921,0.1518408408053314,0.13774118224207355,0.11194586509423009,0.0701568622850735,0.14137266858089445,0.1194373319856069,0.09735658122061723,0.06303654177033317,0.10844610566667917,0.11402322451679096,0.0888175732677914,0.05416799912296086,0.0926047930237164,0.0930071331286616,0.07374139681722454,0.028261133744050225,0.07246427577137904,2.2390435336766064e-09,1.7955207419880982e-09,1.7451097134145562e-09,2.4084409968682213e-09
724,0.32830452208625244,0.2592530109260106,0.24516456836283246,0.32349467148686234,0.3186413104276211,0.2539394506307373,0.23942096837783547,0.3065952868903305,0.3075275252164271,0.25044598594334205,0.2206887230328344,0.3001652257948403,0.29668791573573433,0.23850664407315553,0.20144974966142745,0.29384807557656445,0.28883927785139296,0.23828053783596936,0.17097999628778074,0.24626096311751586,0.25681157042816766,0.20229933151990584,0.1456934204489308,0.22972443082291952,0.23735971699606023,0.18342789497084885,0.14123113103276716,0.22521165881668587,0.22365380500874665,0.1733367735363663,0.1255501795363304,0.198145307099975,0.1860432275553981,0.14935035506357594,0.10882469617920167,0.1752213109216934,0.1710683085389421,0.13766089621760721,0.10753927623354477,0.164163826474315,0.1542929913489434,0.11942729936381358,0.09632227142217147,0.15187489130238851,0.13778111772372553,0.11186384005709744,0.07013509214017803,0.1414337684517788,0.11945587637507801,0.09727743312376345,0.06304246300832901,0.10846534806311303,0.1141218594247467,0.08880787584113647,0.0541901647752658,0.09280516440993174,0.09299879057227675,0.07374160381939064,0.02824947189639698,0.07256407417886211,2.1819544146022405e-09,2.203203094249131e-09,3.182190255291384e-10,2.2877070626986506e-09
725,0.32833998324189584,0.25913284305124445,0.24531971540686767,0.3235631816356296,0.31868226952343015,0.2538200979478642,0.23964703205767104,0.3066400821956087,0.30754503376767595,0.2503106780879653,0.22085660758502257,0.30023532794177504,0.2966929196100242,0.23839547332053343,0.20156135718534526,0.2939016219241575,0.28881726068026087,0.238144820665988,0.171184665102693,0.24633614002054802,0.25680456389062856,0.20217647529867147,0.1458057053505286,0.22982636633175665,0.237407132005659,0.18331381674882008,0.14138925840859615,0.22522734798405425,0.22369148473018483,0.1732313235709954,0.12558998006042743,0.19817208345803575,0.18608606630086405,0.14929077936008797,0.108875530370868,0.17529954824282845,0.171097536126011,0.13760940321494922,0.10757549496267767,0.1641682311749137,0.15437705837728113,0.1193904698202698,0.09645681630500946,0.151906970486929,0.1378212551986686,0.11178191514021485,0.07011228757778147,0.14149534034230377,0.11947488293353084,0.09719837684069475,0.06305930323661822,0.10848467381730946,0.1142186358676134,0.0887981668922818,0.054194941674597825,0.09300781469932659,0.09299320783341616,0.07374178045825384,0.028236377637314895,0.0726627655728696,2.4348854144032876e-09,3.650154386550261e-09,9.887602908906773e-10,1.615276025189617e-09
726,0.3283752844957995,0.25901281846833535,0.24547375008121633,0.32363091937860244,0.318723261449674,0.2537008847190422,0.23987175999151128,0.3066840250434137,0.3075625307506651,0.2501755401126763,0.22102404192355687,0.30030485067731616,0.29669791096828974,0.23828442873035396,0.2016718022025118,0.2939542046863972,0.28879544758523445,0.23800927240073186,0.1713885906336283,0.24641090149092834,0.2567973232862821,0.20205377426177232,0.14591944072777216,0.2299277621790577,0.23745378213654947,0.18319988365725381,0.14154548094396138,0.2252417783386871,0.22372758157318356,0.1731260065334443,0.12562796123066317,0.19819876023055955,0.18612888681378328,0.1492312659282373,0.10893308270793972,0.17537679256542135,0.1711267957412646,0.137557960480305,0.1076015070401857,0.1641718279713226,0.15446050059418484,0.1193536685007852,0.0965907752470996,0.1519371251302861,0.13786157399181875,0.11170009570417604,0.07008849093627639,0.14155736877995062,0.11949434395290612,0.09711941894308822,0.06308722661620762,0.10850413608419822,0.11431355591467972,0.08878843801043838,0.054182133466772614,0.09321262274978784,0.09299037987874421,0.07374191800995701,0.028221778731013825,0.07276027595933715,2.2477387406177386e-09,8.91600006693134e-10,1.939141743605463e-09,1.741776601964405e-09
727,0.3284104141568013,0.25889293299534416,0.24562673032787286,0.32369788411836625,0.3187642688861041,0.25358180725632495,0.24009510902314865,0.3067271367009873,0.30757999108231787,0.2500405724640354,0.22119103073971824,0.30037378800738507,0.29670289846001263,0.23817350655998443,0.20178110086317116,0.2940058188163322,0.2887738400415436,0.23787389519671054,0.17159178307996092,0.24648525466429633,0.2567898710670544,0.20193123198647286,0.14603470275290736,0.23002862637283947,0.23749963653967188,0.18308609957348296,0.1416997527940603,0.2252549551131859,0.22376207189001912,0.1730208255396491,0.12566415707386294,0.19822535886638365,0.18617167702250567,0.14917181014991257,0.10899705616294228,0.17545302971059276,0.1711560835790715,0.13750656298282812,0.10761759098530038,0.16417459455364652,0.1545432921272125,0.11931688926981023,0.09672409002475302,0.15196540444267814,0.1379020537632558,0.1116183870857163,0.0700637474994356,0.14161983689813856,0.11951425122629349,0.09704056599450411,0.06312625281803673,0.10852378992231199,0.11440662263628225,0.088778680770206,0.054151687198113425,0.09341946425399646,0.092990299948914,0.07374200775064761,0.028205604615842386,0.07285653272557031,2.260170102591613e-09,1.94333982159773e-09,1.6880089814950302e-09,2.39664498794336e-09
728,0.3284453603000392,0.25877318235204516,0.2457787173079565,0.3237640752398288,0.3188052745492464,0.2534628617787737,0.2403170331424298,0.30676943863873984,0.30759739006926656,0.2499057754972315,0.2213575784271774,0.3004421338949066,0.29670789056029406,0.2380627030040435,0.20188926997517764,0.29405645942643555,0.2887524396478022,0.23773869110770557,0.1717942525996191,0.24655920638360287,0.25678222945837675,0.20180885198464593,0.1461515620368814,0.23012896703474311,0.23754466492780835,0.18297246831650107,0.14185203319620177,0.2252668843228854,0.22379493286717217,0.17291578365029928,0.1256986039221123,0.19825190096018777,0.18621442473405322,0.149112407353596,0.10906691169870684,0.17552824496535643,0.17118539594280827,0.1374552056440437,0.10762426787078234,0.16417650835652248,0.15462540713415615,0.1192801259535413,0.09685670153204466,0.15199185998902962,0.13794267451366116,0.111536794595931,0.07003810562225322,0.1416827264101135,0.11953459604639975,0.09696182454820604,0.06317625892126905,0.1085436923043558,0.11449784006616477,0.08876888673448102,0.054103691284513825,0.0936282118535098,0.09299295956737592,0.07374204095939627,0.02818778650618932,0.0729514647036545,6.063019377598899e-10,2.6592505520032975e-09,7.98755143917318e-10,2.479173669986331e-09
729,0.32848011077096045,0.25865356216163216,0.24592977551988057,0.32382949211559914,0.31884626120472426,0.25334404441395425,0.24053748336804165,0.3068109525110734,0.3076147034424896,0.24977114947613874,0.22152368907476333,0.3005098822711763,0.2967128955476128,0.2379520141883528,0.20199632699364242,0.29410612179401363,0.28873124813766343,0.23760366209176537,0.17199600930607428,0.2466327632022806,0.2567744204053667,0.20168663770167825,0.1462700829276539,0.2302287923767437,0.23758883762520583,0.18285899364574704,0.14200228709528556,0.22527757279061725,0.22382614256471026,0.17281088386988475,0.12573134041723577,0.19827840823612233,0.1862571176338547,0.14905305281610792,0.10914196016858295,0.17560242306591836,0.17121472923784936,0.13740388333972484,0.10762220948611072,0.1641775466758858,0.15470681983748896,0.1192433723421526,0.0969885498284006,0.15201654560323286,0.13798341658887106,0.11145532351849856,0.07001161689298081,0.14174601758374936,0.11955536920487617,0.09688320114496964,0.06323698778074607,0.1085639021262916,0.11458721316370166,0.08875904745736107,0.05403836698373345,0.09383873525475529,0.09299834855099232,0.0737420089210968,0.028168257482599175,0.07304500222692861,1.0711042126244473e-09,1.5911422424232583e-09,2.3020599857607924e-09,1.3262731614702968e-09
730,0.328514653190011,0.25853406795249734,0.24607997290992284,0.32389413411153545,0.3188872116793626,0.2532253511995022,0.24075640763827652,0.3068517001365054,0.307631907390271,0.24963669457343765,0.22168936645965254,0.3005770270476637,0.2967179214831158,0.23784143616692896,0.2021022900095166,0.2941548013667525,0.28871026739072364,0.237468810015274,0.17219706326541118,0.24670593138800967,0.2567664655192444,0.20156459251541742,0.14639032284900155,0.23032811067867504,0.2376321256165886,0.1827456792599263,0.14215048573005493,0.22528702816989896,0.22385567995519567,0.17270612914577704,0.12576240751331239,0.19830490253036612,0.18629974328551918,0.14899374176438973,0.10922145234008976,0.17567554818459669,0.17124407996444652,0.13735259090180071,0.10761214837893342,0.16417768678327402,0.15478750455906382,0.1192066221920524,0.09711957418422318,0.15203951730132154,0.13802426068359833,0.11137397910791348,0.06998433633725566,0.14180968921740764,0.11957656099257107,0.09680470231088295,0.06330806187047994,0.10858448021456003,0.11467474777599623,0.08874915448704633,0.05395605435891573,0.09405090134666336,0.09300645502244911,0.07374190292935019,0.028146952570794772,0.07313707717993874,2.4696248104775617e-09,1.5954915337347517e-09,9.360255067456746e-10,1.8260035299700043e-09
731,0.3285489749580191,0.2584146951600773,0.24622938097184147,0.32395800059245156,0.3189281088730501,0.2531067780847497,0.24097375071312097,0.30689170347710626,0.3076489785894556,0.2495024108707982,0.2218546140409845,0.3006435621282183,0.29672297619146476,0.2377309649207216,0.2022071777371121,0.2942024937684085,0.28868949944263467,0.23733413665538106,0.172397424493479,0.2467787169270577,0.25675838602418943,0.20144271973515918,0.14651233169848382,0.23042693026657765,0.23767450059537412,0.18263252879586647,0.14229660716173992,0.22529525896654828,0.22388352496204794,0.17260152236734444,0.12579184847690364,0.19833140577257732,0.18634228913066492,0.14893446937732083,0.10930464873385977,0.17574760392045385,0.17127344471053005,0.1373013231202953,0.10759480808370295,0.16417690603705917,0.15486743575495115,0.1191698692281606,0.0972497131238003,0.15206083319397246,0.13806518784437397,0.11129276658772676,0.06995632267140019,0.14187371861702353,0.11959816120076527,0.09672633455513881,0.06338900111575552,0.10860548933099096,0.11476045059985279,0.08873919936873555,0.05385719421447988,0.09426457431973947,0.09301726542444809,0.07374171428932766,0.028123808810376967,0.0732276230423256,2.2375640108713125e-09,1.828826093715713e-09,1.208063556751838e-09,2.6526910187422887e-09
732,0.32858306326228737,0.2582954391287663,0.2463780748315899,0.3240210909279698,0.3189689357703327,0.25298832093241586,0.241189454091609,0.30693098461727475,0.30766589423497814,0.2493682983591259,0.22201943495391327,0.3007094814216519,0.296728067243254,0.23762059635740873,0.20231100950057013,0.29424919480465395,0.2886689464943958,0.23719964370148397,0.1725971029531268,0.2468511255291698,0.25675020270484694,0.20132102260067547,0.14663615132292962,0.2305252594918761,0.23771593501090002,0.18251954582741017,0.1424406367270245,0.22530227455872437,0.22390965849729533,0.17249706636510062,0.12581970888465221,0.19835793996620435,0.18638474248881548,0.14887523078757067,0.10939086374931489,0.17581857329372036,0.1713028201444734,0.13725007474529458,0.10757085906696454,0.16417518199005035,0.15494658805031247,0.11913310714620724,0.09737890446465841,0.15208055339870719,0.13810617947176335,0.11121169114879673,0.06992763861342771,0.14193808157460075,0.11962015912345364,0.09664810436781988,0.06347924299104225,0.1086269941748745,0.1148443291436222,0.08872917364751483,0.05374230771953446,0.09447961578647267,0.09303076453566152,0.07374143432061364,0.028098765314073657,0.07331657492711907,3.468429288366978e-09,1.684469752524412e-09,1.9133363557005586e-09,2.083893624113996e-09
733,0.328616905083406,0.2581762951138967,0.24652613331253637,0.3240834044985115,0.31900967545171793,0.2528699755203603,0.2414034559490212,0.3069695657418757,0.30768263206765434,0.2492343569388709,0.22218383200410158,0.30077477885466064,0.2967332019390058,0.2375103263118622,0.20241380521928068,0.2942949004690852,0.288648610920796,0.2370653327561488,0.17279610855152586,0.24692316263298492,0.2567419358547055,0.20119950428128563,0.14676181508853836,0.230623106711398,0.23775640211447355,0.18240673386434508,0.1425825673985245,0.2253080852153975,0.22393406249864467,0.17239276390988958,0.12584603661787294,0.1983845271676296,0.18642709055738133,0.14881602108348355,0.10947948732234719,0.17588843874406748,0.17133220300785815,0.1371988404889426,0.10754089714506371,0.16417249249295476,0.15502493627419725,0.11909632961505036,0.09750708535241037,0.1520987399521014,0.13814721732190988,0.1111307579475502,0.06989835126206045,0.14200275234833037,0.1196425435607271,0.09657001821767816,0.06357816318752137,0.10864906138157447,0.11492639168891738,0.08871906887123872,0.05361197540563972,0.09469588490309673,0.09304693548842648,0.07374105436002691,0.028071763318498442,0.07340386961393582,2.5074798638945275e-09,2.4559411081767147e-09,1.876283472439839e-09,2.573699034941118e-09
734,0.32865048720279993,0.2580572582837886,0.24667363897592798,0.32414494070141703,0.31905031110467164,0.2527517375433995,0.2416156910991823,0.3070074691137771,0.3076991704002322,0.24910058642040214,0.22234780766266696,0.3008394483850559,0.29673838729475016,0.23740015054706046,0.2025155853922711,0.29433960694940264,0.2886284952779898,0.236931205335697,0.17299445113758533,0.24699483341195286,0.2567336052255635,0.2010781678749718,0.1468893475604667,0.23072048026824465,0.23779587600405405,0.18229409635137334,0.14272240003819275,0.2253127021132538,0.22395671996580258,0.17228861771210624,0.12587088185373896,0.1984111894641235,0.1864693204117411,0.14875683531099834,0.10956999074388288,0.17595718213276992,0.1713615901082779,0.1371476150274671,0.10750543774659,0.16416881579324097,0.15510245549416507,0.11905953027901423,0.09763419229004183,0.15211545672225113,0.13818828350746723,0.11104997210425656,0.06986853255623711,0.14206770364456434,0.11966530282331177,0.09649208254991017,0.06368509538956664,0.10867175951696244,0.11500664725219588,0.08870887659340382,0.053466816988125464,0.09491323849285616,0.09306575978815305,0.0737405657644209,0.028042746227495224,0.07348944557757645,2.0046871502770227e-09,1.2711630240189e-09,1.8012500571547903e-09,2.8680838703329414e-09
735,0.3286837962110083,0.2579383237218545,0.24682067813064387,0.3242056989571702,0.3190908260342704,0.2526336026151774,0.24182609098778043,0.3070447170508039,0.30771548814168825,0.24896698652443713,0.22251136406157632,0.30090348401525197,0.2967436300291639,0.23729006475530254,0.20261637108156508,0.29438331063375556,0.2886086023101711,0.23679726287058467,0.1731921404994566,0.2470661427807189,0.25672522997829933,0.20095701640753105,0.1470187643036332,0.23081738847351316,0.2378343316673701,0.1821816366671139,0.1428601435321822,0.22531613735203002,0.22397761499596272,0.17218463042094942,0.12589429705263055,0.19843794895058137,0.18651141900543053,0.14869766847559449,0.10966192306593923,0.17602478474877495,0.17139097831221314,0.13709639300322557,0.10746491959430195,0.16416413062899313,0.1551791210506232,0.11902270276024049,0.09776016116043941,0.1521307693216677,0.13822936049796838,0.11096933870131068,0.06983825983023506,0.14213290660190953,0.11968842473830962,0.09641430378392538,0.0637993490601864,0.10869515906682964,0.11508510554620044,0.08869858837600789,0.053307473096916275,0.09513153117106589,0.093087217334409,0.07373995991345629,0.028011659649254943,0.07357324301251787,3.3263593293030964e-09,1.9989655280569216e-09,1.2876343832514734e-09,2.7890335525535443e-09
736,0.32871681851672047,0.2578194864287791,0.24696734080564517,0.32426567871574086,0.3191312036735142,0.2525155662701055,0.24203458372331527,0.30708133190217535,0.30773156481979896,0.2488335568825436,0.22267450298951394,0.30096687980599085,0.2967489365522785,0.23718006455965407,0.20271618389454474,0.29442600811727765,0.2885889349553543,0.23666350670567451,0.17338918636214196,0.24713709540196038,0.2567168286351848,0.20083605283177983,0.14715007181259962,0.2309138395888911,0.23787174502330072,0.18206935812315156,0.14299581479959372,0.22531840396830055,0.22399673281840138,0.17208080462371633,0.12591633694120064,0.19846482770504462,0.18655337317046425,0.1486385155442751,0.10975490288491631,0.1760912273186899,0.171420364538021,0.13704516902678365,0.10741971301834372,0.16415841631742312,0.15525490859079283,0.11898584066106112,0.09788492724083771,0.15214474502071756,0.1382704311197,0.11088886278153393,0.06980761648277288,0.14219833077773927,0.11971189665618945,0.09633668831111573,0.06392022453458031,0.10871933242031397,0.11516177694126496,0.08868819579240216,0.0531345896005431,0.0953506154724493,0.09311128644365359,0.07373922821235418,0.02797845142853423,0.07365520385379605,3.3848915917336685e-09,1.950373924000813e-09,9.601683536714297e-10,1.7799938925095702e-09
737,0.3287495403565546,0.2577007413247525,0.24711372067790102,0.3243248794630057,0.3191714275932545,0.252397623965352,0.24224109415284575,0.3071173360244424,0.3077473806019726,0.24870029703769544,0.2228372258882075,0.301029629890236,0.29675431295571336,0.2370701455155524,0.20281504596531824,0.2944676962087892,0.2885694963502295,0.236529938100439,0.1735855983852005,0.2472076956936334,0.2567084190339423,0.20071528002679564,0.14728326757394028,0.23100984181011505,0.237908092961322,0.18195726396311881,0.14312943867193112,0.22531951594770624,0.22401405982808706,0.17197714284512944,0.12593705849067088,0.19849184776298195,0.1865951696177911,0.14857937144757372,0.10984860854176247,0.17615649002065803,0.17144974574906655,0.13699393767901202,0.10737012986284633,0.16415165283773536,0.15532979410219425,0.11894893756638085,0.0980084252076811,0.15215745266162625,0.13831147855512696,0.11080854934648567,0.06977669278238027,0.14226394413744084,0.11973570545905832,0.09625924249262051,0.0640470250895041,0.10874435384622391,0.11523667242647585,0.08867769043012651,0.052948804834611965,0.09557034198139754,0.09313794387357394,0.07373836209461858,0.027943071675452694,0.07373527179474651,2.067274590741056e-09,1.9212888797068853e-09,1.4155841424002064e-09,2.050747709206125e-09
