step,edge_index,i,j,a,b,a2,b2,ab,r2,theta,z2_re,z2_im,z2_phase_pi,a2n,b2n,abn,z2n_re,z2n_im
5000,93,9,11,0.0864889470869553,-0.029206084385342,0.0074803379682101,0.0008529953651237,-0.002526003487021,0.0083333333333338,-0.3256625953528421,0.0066273426030864,-0.005052006974042,-0.2073232473221621,0.8976405561851617,0.10235944381483827,-0.30312041844250304,0.7952811123703235,-0.6062408368850061
5000,94,9,12,-0.0289867005049394,-0.0865627201927644,0.000840228806163,0.0074931045271708,0.0025091676451205,0.0083333333333338,-1.893923450905845,-0.0066528757210077,0.005018335290241,0.7942908838026967,0.10082745673955436,0.8991725432604456,0.30110011741444315,-0.7983450865208792,0.6022002348288863
5000,95,9,13,0.0159692445215713,0.0898794557323537,0.0002550167705897,0.0080783165627441,0.0014353070060557,0.0083333333333338,1.3949572788232012,-0.0078232997921544,0.0028706140121114,0.8880573853069271,0.030602012470762288,0.9693979875292377,0.17223684072667436,-0.9387959750584755,0.3444736814533487
5000,96,9,14,0.0363740276988753,0.0837273159864528,0.0013230698910385,0.0070102634422953,0.0030454997108437,0.0083333333333338,1.160961858925879,-0.0056871935512567,0.0060909994216874,0.7390912743568372,0.15876838692461112,0.841231613075389,0.36545996530122354,-0.6824632261507658,0.7309199306024471
5000,97,9,15,-0.086781361730561,-0.0283254053726226,0.0075310047438104,0.0008023285895234,0.0024581172498063,0.0083333333333338,-2.826095347779146,0.006728676154287,0.0049162344996126,0.2008518230077594,0.9037205692571975,0.09627943074280261,0.2949740699767395,0.8074411385143948,0.589948139953479
5000,98,9,16,0.0107457881780493,0.090652420650341,0.0001154719635675,0.0082178613697663,0.0009741317101359,0.0083333333333338,1.4528085520504412,-0.0081023894061988,0.0019482634202719,0.9248866497000274,0.013856635628099224,0.9861433643719009,0.11689580521630145,-0.9722867287438016,0.2337916104326149
5000,99,10,11,-0.0087354325805241,-0.0908681767780393,7.630778236888204e-05,0.008257025550965,0.0007937728319597,0.0083333333333338,-1.6666348420390953,-0.0081807177685961,0.0015875456639194,0.9389873062411912,0.009156933884265332,0.9908430661157446,0.09525273983515867,-0.981686132231477,0.19050547967031733
5000,100,10,12,-0.0559333643250665,-0.0721442450138142,0.0031285412447206,0.0052047920886132,0.0040352703403145,0.0083333333333338,-2.2302931987729027,-0.0020762508438926,0.008070540680629,0.58015125148423,0.375424949366451,0.624575050633549,0.48423244083771294,-0.24915010126709802,0.9684648816754259
5000,101,10,13,-0.0480188530019041,-0.0776371244297172,0.0023058102436184,0.0060275230897153,0.0037280456654811,0.0083333333333338,-2.124710540469287,-0.0037217128460969,0.0074560913309622,0.6473672593794417,0.2766972292341925,0.7233027707657955,0.44736547985770697,-0.446605541531603,0.8947309597154139
5000,102,10,14,0.0821724777561421,-0.0397620074034272,0.0067523161005836,0.0015810172327502,-0.0032673426688976,0.0083333333333338,-0.4506724792778827,0.0051712988678334,-0.0065346853377953,-0.2869070111702192,0.8102779320699867,0.1897220679300134,-0.39208112026769004,0.6205558641399733,-0.7841622405353921
5000,103,10,15,0.0846560190012356,-0.0341568701756515,0.0071666415531375,0.0011666917801963,-0.0028915846506126,0.0083333333333338,-0.3835013464707079,0.0059999497729412,-0.0057831693012253,-0.244144539892843,0.8599969863764518,0.14000301362354817,-0.34699015807349254,0.7199939727529037,-0.6939803161469972
5000,104,10,16,0.085875737408426,-0.0309627366021307,0.0073746422754409,0.0009586910578929,-0.0026589478378908,0.0083333333333338,-0.3460448610899948,0.006415951217548,-0.0053178956757816,-0.2202990006960838,0.8849570730528584,0.11504292694714156,-0.31907374054687815,0.769914146105717,-0.6381474810937563
5000,105,11,12,-0.0425463027612277,-0.0807659919439105,0.00181018787865,0.0065231454546838,0.0034362943460564,0.0083333333333338,-2.0556415144005604,-0.0047129575760337,0.0068725886921129,0.6913379670329651,0.21722254543798783,0.7827774545620122,0.4123553215267449,-0.5655549091240124,0.8247106430535018
5000,106,11,13,0.0428951479826693,0.0805812609288213,0.001839993720455,0.0064933396128787,0.0034565451121718,0.0083333333333338,1.0816269914685372,-0.0046533458924236,0.0069130902243437,0.6885851290953321,0.22079924645458762,0.7792007535454004,0.4147854134605928,-0.5584015070908007,0.8295708269211975
5000,107,11,14,0.0869785168812051,-0.027714092705333,0.007565262398854,0.0007680709344797,-0.002410530680218,0.0083333333333338,-0.3084610423181989,0.0067971914643742,-0.0048210613604361,-0.1963723985448786,0.9078314878624292,0.09216851213755885,-0.2892636816261438,0.8156629757248584,-0.5785273632522996
5000,108,11,15,0.0891387970102897,-0.0196877677986166,0.0079457251324416,0.0003876082008922,-0.0017549439373866,0.0083333333333338,-0.2173765845444208,0.0075581169315493,-0.0035098878747732,-0.1383862317707114,0.9534870158929386,0.046512984107061395,-0.21059327248638018,0.9069740317858652,-0.42118654497276037
5000,109,11,16,0.0901113074542127,-0.0146043008126449,0.0081200477311076,0.0002132856022262,-0.001316012640682,0.0083333333333338,-0.1606725191948118,0.0079067621288814,-0.0026320252813641,-0.1022873025955269,0.9744057277328574,0.025594272267142566,-0.15792151688183115,0.9488114554657149,-0.31584303376367434
5000,110,12,13,0.0802076995089862,-0.0435896578652555,0.0064332750605238,0.00190005827281,-0.0034962261797559,0.0083333333333338,-0.4978080573077795,0.0045332167877137,-0.0069924523595118,-0.3169144521260265,0.7719930072628127,0.22800699273718722,-0.4195471415706845,0.5439860145256136,-0.839094283141369
5000,111,12,14,0.0454858848407351,0.0791477581084218,0.0020689657197446,0.0062643676135892,0.003600105810722,0.0083333333333338,1.0491906849811516,-0.0041954018938446,0.007200211621444,0.6679355350428875,0.24827588636933812,0.7517241136306619,0.43201269728661584,-0.5034482272613239,0.8640253945732317
5000,112,12,15,0.0898933568198512,0.0158908065557662,0.008080815600341,0.0002525177329927,0.0014284779438727,0.0083333333333338,0.1749664136760642,0.0078282978673483,0.0028569558877454,0.1113870784464281,0.9696978720408658,0.030302127959122307,0.1714173532647144,0.9393957440817434,0.3428347065294288
5000,113,12,16,-0.0538527087052197,0.0737103730722117,0.0029001142348892,0.0054332190984446,-0.0039695032496108,0.0083333333333338,2.2017645923016933,-0.0025331048635553,-0.0079390064992217,-0.5983131264418956,0.34801370818668453,0.6519862918133155,-0.4763403899532693,-0.303972583626619,-0.9526807799065508
5000,114,13,14,-0.0602719578504288,0.0685610999781217,0.0036327089031238,0.00470062443021,-0.0041323117280603,0.0083333333333338,2.291942872478412,-0.0010679155270861,-0.0082646234561207,-0.5409038502432928,0.4359250683748316,0.5640749316251684,-0.49587740736720826,-0.12814986325032482,-0.9917548147344286
5000,115,13,15,0.0215290862879134,0.0887120723292013,0.0004635015563924,0.0078698317769414,0.0019098898599549,0.0083333333333338,1.332714162217804,-0.007406330220549,0.0038197797199099,0.8484321865821504,0.055620186767084884,0.9443798132329152,0.22918678319457517,-0.8887596264658303,0.4583735663891623
5000,116,13,16,-0.0890891249741497,0.0199113320667958,0.0079368721886596,0.0003964611446742,-0.0017738831509005,0.0083333333333338,2.9217073246417544,0.0075404110439854,-0.0035477663018011,-0.1399833480618711,0.9524246626390986,0.04757533736090134,-0.21286597810804808,0.9048493252781973,-0.42573195621610815
5000,117,14,15,0.0453032286569546,0.0792524498459798,0.0020523825267443,0.0062809508065895,0.0035903918569962,0.0083333333333338,1.0514969458778938,-0.0042285682798452,0.0071807837139925,0.6694037463299918,0.2462859032093022,0.7537140967906978,0.4308470228395199,-0.5074281935813956,0.8616940456790517
5000,118,14,16,-0.0384887352818236,-0.0827765098910287,0.0014813827435942,0.0068519505897395,0.003185963176749,0.0083333333333338,-2.0060307382070546,-0.0053705678461452,0.0063719263534981,0.7229211680802538,0.17776592923129403,0.822234070768694,0.3823155812098586,-0.6444681415373879,0.7646311624197292
5000,119,15,16,0.0283150990979764,0.0867847250177452,0.0008017448369282,0.0075315884964056,0.002457318089068,0.0083333333333338,1.2554177800670538,-0.0067298436594774,0.0049146361781361,0.7992237813725022,0.09620938043137861,0.9037906195686214,0.2948781706881435,-0.8075812391372428,0.589756341376299
