step,r1_full,r2_full,r3_full,r4_full,r1_perp,r2_perp,r3_perp,r4_perp
12800,0.3333335044194073,0.33333350441887594,0.33333350441836546,3.064718172849337e-09,6.934658339644209e-13,6.917467214153991e-13,5.774657085769319e-13,3.922824917274558e-21
12840,0.3333335044194082,0.33333350441888177,0.3333335044183589,2.8935553702226513e-09,6.98786889582702e-13,6.971070709196951e-13,5.826911095863297e-13,6.528776356526762e-21
12880,0.33333350441941306,0.3333335044188798,0.333333504418355,3.5043065334409187e-09,7.03995937560626e-13,7.023225466023664e-13,5.881964824904898e-13,6.517502373509838e-21
12920,0.3333335044194217,0.333333504418873,0.3333335044183546,3.445580259870744e-09,7.098079097855584e-13,7.081885741281129e-13,5.940809755088597e-13,6.578661578994917e-21
12960,0.3333335044194251,0.3333335044188714,0.3333335044183511,3.5452797846223484e-09,7.151605571101431e-13,7.135580122146096e-13,5.99338650642011e-13,6.117234828926552e-21
13000,0.3333335044194268,0.33333350441887905,0.3333335044183449,2.950533602886796e-09,7.213209851449139e-13,7.197504306698008e-13,6.049501738025637e-13,6.4901683350184826e-21
13040,0.33333350441942855,0.33333350441888354,0.3333335044183378,2.9369142443241928e-09,7.272121613192492e-13,7.256603757109416e-13,6.10366173987389e-13,7.099311947041932e-21
13080,0.3333335044194336,0.33333350441887677,0.33333350441833415,3.3140892334601484e-09,7.322714213717779e-13,7.306772084419055e-13,6.157648867962772e-13,5.5444675739807635e-21
13120,0.333333504419444,0.33333350441887266,0.3333335044183358,3.1020103894489434e-09,7.382851755009549e-13,7.367717439622417e-13,6.21814362684683e-13,5.1772541561860274e-21
13160,0.3333335044194473,0.33333350441887594,0.333333504418332,2.8459209147382355e-09,7.440756116750894e-13,7.425955935173213e-13,6.26966309353716e-13,4.570251022858198e-21
13200,0.3333335044194466,0.33333350441888215,0.3333335044183232,1.7881132407078146e-09,7.4991470351886e-13,7.484666640405858e-13,6.327955153904564e-13,8.614579132775513e-21
13240,0.33333350441945037,0.33333350441888226,0.33333350441831733,2.9322458513065756e-09,7.557744628561213e-13,7.542682170615162e-13,6.389778868861098e-13,7.717393538178142e-21
13280,0.3333335044194582,0.3333335044188737,0.33333350441831544,1.103446405696626e-09,7.620738130464819e-13,7.606550470017458e-13,6.449859972329753e-13,2.983064207678335e-21
13320,0.33333350441946535,0.33333350441887144,0.33333350441831433,2.5911827549511745e-09,7.680578535312426e-13,7.666554374149268e-13,6.514349262078592e-13,6.924233233075716e-21
13360,0.33333350441946663,0.3333335044188772,0.333333504418308,2.5103198517192445e-09,7.742013364085467e-13,7.728578377516408e-13,6.573488757897828e-13,4.8954054250908345e-21
13400,0.33333350441946735,0.33333350441888254,0.3333335044182995,3.5582521570200106e-09,7.805099248696853e-13,7.791666326793021e-13,6.638019496035727e-13,8.580580435688933e-21
13440,0.33333350441947285,0.3333335044188789,0.33333350441829485,2.8425236313829315e-09,7.869025081602994e-13,7.855754716892174e-13,6.697313533462714e-13,6.79328405151494e-21
13480,0.33333350441948256,0.3333335044188725,0.33333350441829385,2.104419851792785e-09,7.943332708767893e-13,7.930442476309525e-13,6.760788129598969e-13,6.745159011550637e-21
13520,0.33333350441948856,0.33333350441887283,0.3333335044182905,1.9750815556387064e-09,8.012885459369536e-13,8.000008681833431e-13,6.827257259819713e-13,1.0717428231576909e-20
13560,0.33333350441948834,0.3333335044188783,0.3333335044182812,1.4051619314012138e-09,8.082344848606531e-13,8.070298252266731e-13,6.886413811230872e-13,6.028235878634874e-21
13600,0.3333335044194915,0.333333504418882,0.3333335044182748,2.886482750366361e-09,8.143605712202072e-13,8.131549640745637e-13,6.94682490143468e-13,4.9411785850421285e-21
13640,0.3333335044194995,0.33333350441887666,0.33333350441827164,2.356784553308973e-09,8.21261534482922e-13,8.200565831887078e-13,7.015392138795589e-13,9.044272063484022e-21
13680,0.33333350441950826,0.33333350441887183,0.33333350441827164,2.0475583269592863e-09,8.270647361650474e-13,8.25868251206381e-13,7.081009236622044e-13,7.36128132409597e-21
13720,0.33333350441951065,0.3333335044188744,0.33333350441826576,1.557282020256168e-09,8.334371664726916e-13,8.322738446460299e-13,7.150370618802913e-13,6.629919146203666e-21
13760,0.33333350441951365,0.3333335044188835,0.33333350441825976,3.3713327810824115e-09,8.39892457422098e-13,8.387474360816574e-13,7.216969447408603e-13,5.109645979094075e-21
13800,0.3333335044195187,0.3333335044188839,0.333333504418254,2.421468378160693e-09,8.470441933172651e-13,8.459602454282991e-13,7.282223941515029e-13,8.375005044455581e-21
13840,0.3333335044195262,0.3333335044188755,0.3333335044182515,2.668019861929259e-09,8.535192358678806e-13,8.52490902568955e-13,7.345052449486486e-13,3.700095840641106e-21
13880,0.33333350441953236,0.3333335044188721,0.3333335044182492,2.3779931917113886e-09,8.59798897649817e-13,8.587578298249329e-13,7.405082581427735e-13,6.322411808089712e-21
13920,0.3333335044195317,0.3333335044188763,0.3333335044182413,1.4670562878486942e-09,8.655640806904058e-13,8.644726232893137e-13,7.462127179902395e-13,5.476746275145475e-21
13960,0.33333350441953363,0.3333335044188829,0.3333335044182345,2.8473379610235e-09,8.715851172141465e-13,8.704986858593295e-13,7.522859943787209e-13,8.554470332653017e-21
14000,0.3333335044195381,0.3333335044188787,0.3333335044182287,3.0705991893072996e-09,8.780273695507038e-13,8.769411480477453e-13,7.586586751172951e-13,6.737229070112029e-21
14040,0.3333335044195483,0.33333350441887255,0.3333335044182284,3.4332998503401223e-09,8.849253257940155e-13,8.838463332770813e-13,7.658602081531472e-13,3.888148340900988e-21
14080,0.3333335044195555,0.33333350441887266,0.33333350441822623,2.4545643631369425e-09,8.91902084314066e-13,8.908608032649914e-13,7.731188419669078e-13,1.1751391337258671e-20
14120,0.3333335044195546,0.33333350441887877,0.33333350441821585,3.249435762832623e-09,8.991737579368783e-13,8.981535472554836e-13,7.801685349378669e-13,4.2249991938945516e-21
14160,0.3333335044195561,0.33333350441888193,0.333333504418207,1.2474486147849823e-09,9.061108942776027e-13,9.050833584665185e-13,7.868009548405237e-13,4.121817240220047e-21
14200,0.33333350441956494,0.3333335044188773,0.3333335044182052,3.499686866763977e-09,9.128050490292977e-13,9.117756823060547e-13,7.934409772800833e-13,6.621292555331407e-21
14240,0.3333335044195739,0.3333335044188707,0.333333504418205,1.7505741099371746e-09,9.19326047380451e-13,9.183357698508268e-13,7.999446695347734e-13,7.33460003019801e-21
14280,0.3333335044195786,0.333333504418874,0.3333335044182012,2.652534848655882e-09,9.258019514478913e-13,9.248203013677161e-13,8.068099149394186e-13,6.077273732787862e-21
14320,0.33333350441957793,0.33333350441888165,0.33333350441819076,3.08991431971065e-09,9.33033663977824e-13,9.320628895065253e-13,8.137636300937173e-13,5.2148011627205435e-21
14360,0.33333350441958426,0.333333504418885,0.333333504418186,2.955423286189719e-09,9.401589196486722e-13,9.392149073520518e-13,8.208896894989398e-13,8.650205705738136e-21
14400,0.3333335044195924,0.33333350441887544,0.3333335044181843,2.7809175851471367e-09,9.46509636834685e-13,9.455695376194588e-13,8.268786906940863e-13,7.753057081565605e-21
14440,0.33333350441960025,0.33333350441887094,0.3333335044181834,2.839016439113006e-09,9.530494472011568e-13,9.521528122512975e-13,8.335029720866227e-13,7.940890437935171e-21
14480,0.3333335044196027,0.3333335044188793,0.33333350441817755,3.265649165642529e-09,9.595789546086895e-13,9.587133574679723e-13,8.398197596829843e-13,1.1201517501151e-20
14520,0.333333504419602,0.33333350441888604,0.3333335044181683,3.1446038146676643e-09,9.656768053016194e-13,9.648345566516784e-13,8.453651516947213e-13,6.070087467594202e-21
14560,0.33333350441960913,0.3333335044188839,0.3333335044181664,1.9446644506856293e-09,9.713101498342908e-13,9.70508464421172e-13,8.509130076278548e-13,8.740478835615604e-21
14600,0.3333335044196185,0.33333350441887694,0.33333350441816784,1.464629616435726e-09,9.768490927307143e-13,9.760369426640498e-13,8.558376818216735e-13,7.60466845770893e-21
14640,0.3333335044196211,0.33333350441887505,0.3333335044181641,1.5847988180489443e-09,9.818176133572584e-13,9.809939824896712e-13,8.606058955942489e-13,7.202855062916312e-21
14680,0.3333335044196169,0.3333335044188794,0.3333335044181529,1.815094559517257e-09,9.871027846932309e-13,9.862725389011792e-13,8.656781912228683e-13,8.548329157197824e-21
14720,0.3333335044196164,0.33333350441888143,0.33333350441814397,2.480423724402177e-09,9.926864931239595e-13,9.918646253526566e-13,8.710981026259972e-13,5.4691223945414594e-21
14760,0.3333335044196249,0.3333335044188763,0.33333350441814336,2.2813418999147513e-09,9.982281519892036e-13,9.973901660461996e-13,8.767697534351503e-13,5.907881030003353e-21
14800,0.3333335044196336,0.33333350441887094,0.33333350441814447,2.4649633524098753e-09,1.003560688894037e-12,1.0027212280707245e-12,8.825063481078983e-13,1.069757646370509e-20
14840,0.33333350441963605,0.3333335044188733,0.33333350441813936,3.090816487044439e-09,1.009344089586602e-12,1.0085549876340039e-12,8.882773166676955e-13,4.479080567770853e-21
14880,0.3333335044196377,0.333333504418883,0.3333335044181332,3.5960115016458677e-09,1.0149372575575748e-12,1.0142059944971086e-12,8.938912192541197e-13,8.566241302355749e-21
14920,0.3333335044196433,0.3333335044188865,0.33333350441813064,2.6739875817403175e-09,1.0202798244386379e-12,1.0195136729384295e-12,8.991724616614044e-13,7.891136421555435e-21
14960,0.3333335044196532,0.3333335044188819,0.33333350441813275,2.885962897870164e-09,1.025555760703068e-12,1.0248063374034158e-12,9.040184694858201e-13,1.108281573288804e-20
15000,0.3333335044196579,0.3333335044188759,0.3333335044181309,2.2834776359214188e-09,1.0306382898050159e-12,1.0298862792908462e-12,9.086679788135213e-13,8.512210651911388e-21
15040,0.3333335044196574,0.3333335044188805,0.3333335044181238,3.416009137676459e-09,1.0356502736099174e-12,1.0349004469432383e-12,9.13605978704868e-13,1.0935965704416566e-20
15080,0.33333350441965787,0.3333335044188881,0.3333335044181175,1.9932068282628948e-09,1.0402308454403022e-12,1.0394882400699611e-12,9.182823487872974e-13,1.2891422785268271e-20
15120,0.3333335044196617,0.33333350441888465,0.3333335044181134,2.9466031386071557e-09,1.0452101018462356e-12,1.0444612874520202e-12,9.234054330885232e-13,1.234165388181453e-20
15160,0.3333335044196717,0.3333335044188785,0.33333350441811554,2.727033204345026e-09,1.0505890381795118e-12,1.049851063517871e-12,9.284145000195814e-13,6.345724048068911e-21
15200,0.3333335044196755,0.33333350441887705,0.33333350441811344,1.3896439035511722e-09,1.0552996914230866e-12,1.0545714479156022e-12,9.329407472476095e-13,1.1182293040999047e-20
15240,0.33333350441967513,0.33333350441888626,0.3333335044181071,3.219514313463736e-09,1.0597729289003597e-12,1.0590707844983806e-12,9.374964821303078e-13,5.604685231540743e-21
15280,0.3333335044196777,0.3333335044188938,0.33333350441810294,1.9844805845684836e-09,1.0641754325155136e-12,1.063458272670443e-12,9.418193202033583e-13,7.451901057832172e-21
15320,0.3333335044196851,0.3333335044188885,0.333333504418103,3.7740489025943365e-09,1.0688464184170982e-12,1.0681223603622556e-12,9.462443362032717e-13,7.847757880791066e-21
15360,0.33333350441969173,0.33333350441888016,0.33333350441810367,1.9873342729953143e-09,1.0731759677914348e-12,1.072453571668531e-12,9.502676411202129e-13,8.893137705666544e-21
15400,0.33333350441969345,0.33333350441888354,0.33333350441809984,3.1040917663800016e-09,1.0776531089050853e-12,1.0769168379907247e-12,9.543665147421814e-13,7.378843505773484e-21
15440,0.33333350441969406,0.33333350441889453,0.3333335044180948,2.8928941023398135e-09,1.0817176573419945e-12,1.0809771923007421e-12,9.584400527374936e-13,8.484827937193566e-21
15480,0.3333335044196971,0.3333335044188967,0.33333350441809134,1.7888002901670437e-09,1.0857950986005458e-12,1.0850528576579884e-12,9.621921150714805e-13,1.098145611314325e-20
15520,0.3333335044197054,0.33333350441889015,0.3333335044180931,2.3812347857883517e-09,1.0898734253659414e-12,1.0891369459653862e-12,9.66264665518041e-13,9.105231402659944e-21
15560,0.3333335044197095,0.33333350441888565,0.33333350441809223,3.041899330278273e-09,1.0937929395729675e-12,1.0930834582844955e-12,9.697497350259036e-13,9.748603817307567e-21
15600,0.3333335044197099,0.333333504418893,0.3333335044180882,2.5800651315410286e-09,1.0972397415519969e-12,1.0965443680188557e-12,9.733163422870427e-13,9.859867802981763e-21
15640,0.33333350441971193,0.333333504418903,0.3333335044180847,2.4787570447398862e-09,1.1009955162592482e-12,1.1002842024271065e-12,9.769502180427813e-13,1.5257751583248895e-20
15680,0.3333335044197156,0.3333335044188994,0.3333335044180824,1.5861300836208844e-09,1.104560297829721e-12,1.1038329355226666e-12,9.806872495132088e-13,7.681165153086928e-21
15720,0.3333335044197221,0.3333335044188923,0.3333335044180836,1.798665465746795e-09,1.1082537175826995e-12,1.1074710544273335e-12,9.84233232761064e-13,7.436665640102044e-21
15760,0.3333335044197262,0.3333335044188933,0.33333350441808296,2.4465094805714468e-09,1.1120358721053525e-12,1.111272959583413e-12,9.875246916501938e-13,9.695198681835189e-21
15800,0.3333335044197242,0.3333335044188994,0.333333504418076,3.65306333920606e-09,1.1156267208079542e-12,1.1148722277332668e-12,9.914295169567902e-13,1.1487086221002893e-20
15840,0.3333335044197238,0.33333350441890264,0.3333335044180708,2.768760647236622e-09,1.1186293360212227e-12,1.1178777468059004e-12,9.946331316669507e-13,1.1772721986288651e-20
15880,0.3333335044197298,0.3333335044188977,0.3333335044180714,2.6944271813575006e-09,1.1220500354893367e-12,1.121320098133365e-12,9.98491960825741e-13,9.254803730621994e-21
15920,0.3333335044197335,0.33333350441889065,0.33333350441807014,2.8049990932338502e-09,1.1257098545065003e-12,1.124975321553434e-12,1.001990634759889e-12,1.1143426123540941e-20
15960,0.3333335044197353,0.33333350441889564,0.3333335044180679,3.609501661745318e-09,1.1291054402079898e-12,1.1283740268078396e-12,1.0048640802242782e-12,8.55343607957823e-21
16000,0.3333335044197355,0.33333350441890347,0.33333350441806386,3.302901018661184e-09,1.1320323645081206e-12,1.1312730996404184e-12,1.008250481987719e-12,1.2889171766762868e-20
16040,0.3333335044197383,0.33333350441890336,0.33333350441806087,3.5934701212515025e-09,1.135787933586938e-12,1.135053726396086e-12,1.0122151300892876e-12,1.2355031171656927e-20
16080,0.333333504419744,0.33333350441889714,0.33333350441806076,3.2253725585632074e-09,1.1398254896928744e-12,1.1390995756420733e-12,1.0154925605592358e-12,1.0237698199385873e-20
16120,0.3333335044197487,0.33333350441889487,0.33333350441806,2.658620310212261e-09,1.1438970288687988e-12,1.1431772749173775e-12,1.0194320485657237e-12,1.6396092554184144e-20
16160,0.3333335044197479,0.3333335044189002,0.33333350441805415,2.4225133212512526e-09,1.1477780408702182e-12,1.147035993143486e-12,1.0229362567621144e-12,9.705109546725758e-21
16200,0.33333350441974985,0.33333350441890763,0.33333350441805026,2.4762683172554604e-09,1.15176052487367e-12,1.1510126497721292e-12,1.0264803127854378e-12,8.47984127923427e-21
16240,0.3333335044197528,0.3333335044189027,0.33333350441804616,3.335780413787512e-09,1.1561243644873747e-12,1.155386824482757e-12,1.030874455659427e-12,1.586667564470225e-20
16280,0.3333335044197598,0.3333335044188976,0.33333350441804765,2.003124521113039e-09,1.159950326452719e-12,1.159220082464474e-12,1.0344522909740707e-12,6.586313560663392e-21
16320,0.33333350441976073,0.33333350441889764,0.33333350441804427,3.016288079297751e-09,1.1633639636576626e-12,1.1626260052080341e-12,1.0371795067403886e-12,1.0561447352403364e-20
16360,0.3333335044197587,0.33333350441890386,0.3333335044180384,2.0537870420152935e-09,1.1661513079899461e-12,1.1653472478000981e-12,1.0398338557719355e-12,5.1162382907690094e-21
16400,0.33333350441975934,0.33333350441890597,0.3333335044180334,2.4677976473494538e-09,1.1697477638917436e-12,1.1689275518527563e-12,1.0431943570779367e-12,1.4149185387088324e-20
16440,0.33333350441976267,0.33333350441889886,0.33333350441803117,3.861269500469656e-09,1.1732828087719293e-12,1.1724499008898483e-12,1.04650989478129e-12,1.3238746268120659e-20
16480,0.33333350441976883,0.33333350441889487,0.3333335044180312,1.4263630455972739e-09,1.1773403879264606e-12,1.1765125455281284e-12,1.050720376417769e-12,8.453741503026848e-21
16520,0.33333350441977155,0.3333335044188997,0.33333350441802806,2.6374376737328176e-09,1.1817431157217402e-12,1.1809582463355291e-12,1.0548069643805776e-12,1.2786938892062056e-20
16560,0.3333335044197728,0.3333335044189081,0.3333335044180231,1.848716117488389e-09,1.1861656186910594e-12,1.1853871782889907e-12,1.0588124009102167e-12,6.2023104915196276e-21
16600,0.33333350441977544,0.3333335044189064,0.33333350441801957,2.6432630682326596e-09,1.1901288773017903e-12,1.1893706242593282e-12,1.0625449251024422e-12,1.1033708934262868e-20
16640,0.3333335044197846,0.3333335044189034,0.3333335044180228,3.471180004709048e-09,1.1940831013299667e-12,1.1933525769509572e-12,1.066017428773727e-12,1.1795924898541771e-20
16680,0.333333504419788,0.3333335044189014,0.3333335044180213,3.3162006220245684e-09,1.1974641150726125e-12,1.1967352676972817e-12,1.0694331560037545e-12,9.60932393549059e-21
16720,0.3333335044197876,0.33333350441890747,0.33333350441801657,1.2938178556449075e-09,1.2007469738807733e-12,1.1999857397880957e-12,1.0724523042614185e-12,9.83379975862238e-21
16760,0.3333335044197876,0.3333335044189124,0.3333335044180116,2.3978662801254884e-09,1.2042086780516791e-12,1.2034769624625958e-12,1.075606465838697e-12,1.0513488547587396e-20
16800,0.33333350441979365,0.3333335044189119,0.333333504418013,2.8473243433485553e-09,1.2069452077484416e-12,1.206231191643089e-12,1.0785586526507728e-12,4.76299805399435e-21
16840,0.33333350441979864,0.3333335044189062,0.3333335044180139,1.914086457573189e-09,1.2096272453223074e-12,1.2089063662307325e-12,1.0814722793632234e-12,1.2747593793184447e-20
16880,0.33333350441980225,0.3333335044189092,0.33333350441801324,1.867044827443904e-09,1.2129746559228397e-12,1.2122695059074375e-12,1.0847794066306057e-12,1.1569529263909493e-20
16920,0.3333335044198014,0.33333350441891624,0.3333335044180083,3.4582440354015384e-09,1.2159257164860357e-12,1.2151863904570307e-12,1.0879082218872452e-12,8.289090317375058e-21
16960,0.3333335044198008,0.33333350441891696,0.3333335044180034,2.7207151999513144e-09,1.218601061591781e-12,1.2178082758031464e-12,1.090912172918237e-12,9.292183156966835e-21
17000,0.33333350441980464,0.33333350441891196,0.3333335044180018,3.4213985977018724e-09,1.222185925842666e-12,1.2213807681659388e-12,1.0944147585515051e-12,1.1538374390987225e-20
17040,0.33333350441980575,0.33333350441890525,0.3333335044179979,6.885694625923866e-10,1.2259481619068273e-12,1.2251250683959728e-12,1.097383278323975e-12,1.1361017602212997e-20
17080,0.33333350441980375,0.3333335044189057,0.33333350441799176,1.5808352588963254e-09,1.228979009839508e-12,1.2281192717264667e-12,1.1006655353250197e-12,5.6620799809363356e-21
17120,0.33333350441980425,0.3333335044189126,0.33333350441798815,3.778486737868189e-09,1.231904867259933e-12,1.2310014690168249e-12,1.1038372001828769e-12,1.8813328203326305e-20
17160,0.33333350441980536,0.33333350441891113,0.3333335044179848,2.149256577588776e-09,1.2347263330631605e-12,1.2337982128107633e-12,1.1072009291821568e-12,1.4541749415827227e-20
17200,0.3333335044198077,0.33333350441890414,0.3333335044179832,3.480061841535584e-09,1.2373870529649127e-12,1.2364096756982543e-12,1.110042513711919e-12,3.1763002369070127e-21
17240,0.333333504419811,0.33333350441890447,0.33333350441798204,2.5677094854223416e-09,1.240906087949563e-12,1.2398935474627684e-12,1.1132834403161492e-12,1.1222595533384344e-20
17280,0.3333335044198102,0.33333350441890913,0.3333335044179765,3.0003229897219917e-09,1.2446442633655925e-12,1.2436270865865213e-12,1.1163292718186136e-12,1.0688455567137833e-20
17320,0.3333335044198121,0.3333335044189143,0.3333335044179734,2.769997184217181e-09,1.2480423865199907e-12,1.2470217757281674e-12,1.1192691117048194e-12,1.1896138077975726e-20
17360,0.3333335044198184,0.33333350441891313,0.33333350441797477,2.908103656933231e-09,1.2511817638614076e-12,1.250142506119234e-12,1.1223919917814808e-12,8.724468037967013e-21
17400,0.3333335044198236,0.3333335044189092,0.333333504417975,1.9158799019034023e-09,1.2545867726641847e-12,1.2535515086152387e-12,1.1255980933269875e-12,1.4386164623288852e-20
17440,0.33333350441982507,0.33333350441891135,0.3333335044179731,2.21713282208472e-09,1.2571047822924464e-12,1.2560559317034013e-12,1.128258386838585e-12,9.44820758796832e-21
17480,0.33333350441982423,0.3333335044189175,0.3333335044179692,3.0312425559647725e-09,1.2592914578515992e-12,1.2582049968435849e-12,1.1305034644087082e-12,1.2243390828369401e-20
17520,0.333333504419825,0.3333335044189184,0.33333350441796644,2.825817667458765e-09,1.2615723373368794e-12,1.2604473569563862e-12,1.1332972761408199e-12,1.185827868417713e-20
17560,0.3333335044198299,0.33333350441891446,0.33333350441796705,3.564212422127658e-09,1.2642366116196235e-12,1.2631067638911562e-12,1.1361239744222786e-12,1.0635016405571919e-20
17600,0.33333350441983284,0.3333335044189107,0.3333335044179665,1.733353815063761e-09,1.2665984717693863e-12,1.265435626662839e-12,1.139097365533097e-12,7.838703014945444e-21
17640,0.3333335044198304,0.3333335044189127,0.3333335044179605,4.192444270329517e-09,1.2693145433040117e-12,1.2681081379764446e-12,1.1422839675042419e-12,7.179203251585267e-21
17680,0.33333350441983106,0.3333335044189178,0.33333350441795767,3.2199024881955094e-09,1.2717753194632979e-12,1.2706182206346188e-12,1.1454053201251458e-12,9.909471802846893e-21
17720,0.3333335044198336,0.33333350441891685,0.33333350441795623,3.024106133563067e-09,1.274549546771267e-12,1.2733986609726292e-12,1.1479987723996768e-12,9.984564348551852e-21
17760,0.3333335044198364,0.33333350441890985,0.3333335044179546,7.899884395573749e-10,1.2776333025463876e-12,1.2764968255610783e-12,1.1512038470760847e-12,9.819796448387195e-21
17800,0.33333350441983756,0.3333335044189077,0.33333350441795206,2.5994669801184458e-09,1.2804162947655086e-12,1.2792819412604375e-12,1.1546064143454161e-12,9.649641702535715e-21
17840,0.33333350441983556,0.33333350441891035,0.3333335044179459,4.1233628507035045e-09,1.2834815176892673e-12,1.2823536855457385e-12,1.1580109682188856e-12,1.3145541211394808e-20
17880,0.333333504419837,0.3333335044189137,0.33333350441794285,2.670827478308068e-09,1.2868059113121712e-12,1.2857127956871318e-12,1.1613280876421262e-12,1.0374386407167751e-20
17920,0.3333335044198407,0.3333335044189102,0.333333504417942,2.1379902542059608e-09,1.2897809455390375e-12,1.2886817404841077e-12,1.1645094003169706e-12,6.306089450901301e-21
17960,0.3333335044198426,0.3333335044189033,0.3333335044179394,2.7815646517488516e-09,1.2930415250967478e-12,1.2919434582323416e-12,1.167876816235724e-12,5.481249583805234e-21
18000,0.33333350441984216,0.3333335044189039,0.33333350441793413,1.9386972876911917e-09,1.2968082292912446e-12,1.2957198593329146e-12,1.171421910918513e-12,1.047781236305292e-20
18040,0.33333350441984,0.33333350441890697,0.3333335044179268,2.793995473790104e-09,1.300614854193529e-12,1.2995376921562683e-12,1.1752859180463763e-12,7.043774776342729e-21
18080,0.3333335044198417,0.33333350441890736,0.33333350441792364,3.933321042500398e-09,1.3038788881942217e-12,1.3027704824722357e-12,1.1789357185853282e-12,5.702904961670746e-21
18120,0.3333335044198446,0.33333350441890097,0.33333350441792126,2.6996876100735005e-09,1.3074305335200285e-12,1.3062928790559443e-12,1.1825773614593576e-12,1.640597252032157e-20
18160,0.3333335044198467,0.3333335044188968,0.3333335044179178,2.1129910486190154e-09,1.3114493760922688e-12,1.3103095725494108e-12,1.1868226786210242e-12,8.199789576076451e-21
18200,0.333333504419847,0.3333335044188998,0.33333350441791293,2.7609090429861576e-09,1.315201919062199e-12,1.3140788740496108e-12,1.1910693099224542e-12,1.2725967175977623e-20
18240,0.33333350441984544,0.33333350441890097,0.33333350441790593,2.9271205331185902e-09,1.3190684631108091e-12,1.3179589785698498e-12,1.1951376272496669e-12,7.876196895679082e-21
18280,0.3333335044198489,0.33333350441889803,0.33333350441790394,2.6462869917731717e-09,1.3226678595050418e-12,1.3215874490099694e-12,1.1988709556771569e-12,1.2795097925601024e-20
18320,0.33333350441985327,0.3333335044188933,0.3333335044179032,1.7797164951606099e-09,1.3261289902439782e-12,1.325026986528135e-12,1.203002127605465e-12,8.28058283440757e-21
18360,0.333333504419856,0.33333350441889364,0.3333335044179008,1.969013472724917e-09,1.3298023712723033e-12,1.3287136940661286e-12,1.207184977021118e-12,1.5791658807922312e-20
18400,0.3333335044198517,0.33333350441889514,0.33333350441789256,3.097707710747526e-09,1.332871829212891e-12,1.3317462878349497e-12,1.2109248520382524e-12,1.5333426810634943e-20
18440,0.3333335044198495,0.3333335044188942,0.33333350441788595,4.583359905858665e-09,1.3359682481519854e-12,1.3348235075672671e-12,1.2145571297654606e-12,1.1374166036934743e-20
18480,0.33333350441985593,0.3333335044188918,0.33333350441788623,2.874353136669761e-09,1.3401894667997156e-12,1.3390919155930093e-12,1.2190834936075497e-12,1.2053727040957972e-20
18520,0.33333350441986204,0.33333350441888926,0.33333350441788784,2.220989060709756e-09,1.3432473096035819e-12,1.34216459155799e-12,1.2231956158411089e-12,6.1064424132586355e-21
18560,0.33333350441986376,0.33333350441889237,0.3333335044178851,3.9199549849584016e-09,1.346827019376729e-12,1.3457949971804233e-12,1.2274304607760989e-12,4.720898976539797e-21
18600,0.3333335044198642,0.33333350441889964,0.3333335044178814,2.009025833663286e-09,1.3501043361161595e-12,1.3490774311468156e-12,1.2312051259523716e-12,8.257489600905257e-21
18640,0.3333335044198676,0.3333335044189005,0.3333335044178803,1.6213003772179472e-09,1.3532851513602709e-12,1.3522854368408302e-12,1.234716508526193e-12,1.2822072917130146e-20
18680,0.3333335044198742,0.3333335044188964,0.33333350441788284,3.943203346300186e-09,1.3561148420400494e-12,1.3551114349053179e-12,1.2383297989177332e-12,3.132005690293634e-21
18720,0.3333335044198772,0.3333335044188934,0.33333350441788107,2.7329080670285068e-09,1.3596108028611957e-12,1.3586207333598047e-12,1.2426366822783977e-12,1.0619636813166261e-20
18760,0.33333350441987813,0.33333350441890003,0.333333504417878,2.495228669631612e-09,1.3628199002281393e-12,1.3618606070543214e-12,1.2464025706522455e-12,8.190331101882421e-21
18800,0.33333350441987486,0.33333350441890264,0.3333335044178715,2.0155427568740433e-09,1.3652034622965308e-12,1.3642268198471863e-12,1.2496259194259294e-12,1.2914756551191443e-20
18840,0.333333504419878,0.33333350441890053,0.33333350441787046,2.3093461070285633e-09,1.3684342074839928e-12,1.3674790649682775e-12,1.2529495501637646e-12,1.2067679613714006e-20
18880,0.3333335044198832,0.3333335044188949,0.333333504417873,2.2762973856388497e-09,1.3703708706058908e-12,1.36941501315097e-12,1.2556416091235176e-12,7.230965351351954e-21
18920,0.33333350441988524,0.3333335044188955,0.33333350441787235,2.9913516998851916e-09,1.3728104234953166e-12,1.371878368994988e-12,1.2585339636704904e-12,7.910362587107539e-21
18960,0.33333350441988474,0.3333335044189031,0.333333504417869,2.4848354057767064e-09,1.3752091238963862e-12,1.3743128466635507e-12,1.261104516718548e-12,8.8922841218645e-21
19000,0.3333335044198836,0.3333335044189058,0.3333335044178649,3.728341844488306e-09,1.3774739374023168e-12,1.376572582745545e-12,1.2636155276792144e-12,8.529616629114872e-21
19040,0.3333335044198873,0.3333335044189008,0.33333350441786613,3.0190101812927587e-09,1.379249123266612e-12,1.378344891533451e-12,1.2660083202879911e-12,8.407360425612236e-21
19080,0.3333335044198885,0.3333335044188933,0.33333350441786536,2.192539826633813e-09,1.3807851248331957e-12,1.3798274498654054e-12,1.268404534008946e-12,1.5211624768379338e-20
19120,0.33333350441988685,0.33333350441889575,0.33333350441786136,2.7420306654291718e-09,1.382949141011132e-12,1.3820128160725118e-12,1.2709324027159327e-12,1.4765895839631546e-20
