step,R_v0,R_v1,R_v2,R_v3,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3
19720,0.2886752827596454,0.28867528275887144,0.2886752827590721,0.28867528275940624,4.814947467584377e-12,5.269689040683231e-12,7.174012020621735e-12,7.156899723321399e-12
19760,0.28867528275964627,0.28867528275887194,0.2886752827590718,0.2886752827594073,4.8786440621407886e-12,5.223806773520782e-12,7.182196071944951e-12,7.167696859698644e-12
19800,0.2886752827596479,0.28867528275887266,0.2886752827590721,0.28867528275940896,4.965336619269703e-12,5.155439496088365e-12,7.106159772960696e-12,7.264276126419252e-12
19840,0.28867528275964677,0.28867528275887117,0.2886752827590699,0.28867528275940785,4.9479529199046415e-12,5.194434745068333e-12,7.0728518033291785e-12,7.300964206505881e-12
19880,0.2886752827596467,0.288675282758871,0.28867528275906906,0.2886752827594087,4.875395467653207e-12,5.285901912142362e-12,7.141443442998056e-12,7.237692126104727e-12
19920,0.2886752827596444,0.2886752827588685,0.28867528275906623,0.28867528275940685,4.859833795619376e-12,5.31029199916224e-12,7.2151319183256804e-12,7.173368624628362e-12
19960,0.28867528275964377,0.2886752827588675,0.28867528275906473,0.28867528275940657,4.951649290892235e-12,5.235809015405983e-12,7.177540637381627e-12,7.220824176268884e-12
20000,0.2886752827596429,0.28867528275886645,0.2886752827590629,0.2886752827594058,5.010300635345907e-12,5.191894326472161e-12,7.0947972082413014e-12,7.309209351914612e-12
20040,0.28867528275964366,0.28867528275886695,0.288675282759063,0.28867528275940757,4.959630939041803e-12,5.2611450473803424e-12,7.10359124463047e-12,7.306577747721913e-12
20080,0.28867528275964704,0.28867528275887017,0.2886752827590658,0.2886752827594113,4.883201677379337e-12,5.3474950370642155e-12,7.198366870868247e-12,7.215500334192934e-12
20120,0.2886752827596461,0.2886752827588695,0.2886752827590644,0.28867528275941073,4.9091746514153965e-12,5.322789585455786e-12,7.233865885301994e-12,7.183759954032032e-12
20160,0.28867528275964593,0.28867528275886956,0.2886752827590635,0.28867528275941085,5.002264522848928e-12,5.237416003991541e-12,7.16006189185559e-12,7.2650621375186335e-12
20200,0.2886752827596456,0.28867528275886895,0.2886752827590619,0.2886752827594101,5.021254888005887e-12,5.235793702147479e-12,7.087544226596736e-12,7.336554098947466e-12
20240,0.28867528275964593,0.28867528275886956,0.2886752827590611,0.2886752827594105,4.939382456342479e-12,5.33159718847756e-12,7.1295322740434394e-12,7.290739261620994e-12
20280,0.2886752827596466,0.2886752827588701,0.28867528275906096,0.28867528275941146,4.8904739701217865e-12,5.390270015086203e-12,7.216116780966802e-12,7.208176701499116e-12
20320,0.28867528275964777,0.2886752827588713,0.2886752827590614,0.2886752827594131,4.95917821449017e-12,5.339626155933018e-12,7.21155491341425e-12,7.217957276617215e-12
20360,0.28867528275964677,0.2886752827588702,0.2886752827590595,0.2886752827594124,5.0407834719673994e-12,5.273586686960144e-12,7.125856160837422e-12,7.31004659902452e-12
20400,0.28867528275964394,0.2886752827588679,0.28867528275905613,0.2886752827594101,5.017921726616187e-12,5.309353635605734e-12,7.089688121968548e-12,7.332921960227793e-12
20440,0.28867528275964355,0.28867528275886806,0.2886752827590551,0.28867528275941035,4.936016040669121e-12,5.403592589268721e-12,7.15871482479106e-12,7.251717183001198e-12
20480,0.28867528275964427,0.28867528275886883,0.288675282759055,0.28867528275941157,4.938141203159874e-12,5.412628703792736e-12,7.212618694999375e-12,7.200700400788609e-12
20520,0.28867528275964405,0.2886752827588692,0.2886752827590544,0.28867528275941223,5.0216522677576345e-12,5.342065094083028e-12,7.161841701109727e-12,7.2489208408030964e-12
20560,0.28867528275964344,0.2886752827588691,0.28867528275905324,0.2886752827594125,5.063989709952782e-12,5.3148076167343164e-12,7.0881750206426175e-12,7.316300059229578e-12
20600,0.2886752827596441,0.28867528275887033,0.2886752827590533,0.288675282759414,5.019095400288257e-12,5.3767836610048954e-12,7.094926176736999e-12,7.299920955229713e-12
20640,0.2886752827596455,0.2886752827588719,0.28867528275905396,0.28867528275941595,4.951838723186807e-12,5.452369808579931e-12,7.173145726595593e-12,7.219128129552289e-12
20680,0.288675282759645,0.2886752827588718,0.28867528275905296,0.2886752827594163,4.983771934827178e-12,5.431237332608108e-12,7.195834050948325e-12,7.1954396495015705e-12
20720,0.28867528275964477,0.28867528275887244,0.28867528275905224,0.28867528275941695,5.067526623851612e-12,5.3545460600769915e-12,7.119655438628018e-12,7.2674081540484055e-12
20760,0.28867528275964377,0.28867528275887205,0.28867528275905063,0.2886752827594165,5.0786062979627545e-12,5.358616495033498e-12,7.0598053126879385e-12,7.313864453584388e-12
20800,0.2886752827596458,0.28867528275887466,0.28867528275905224,0.2886752827594194,5.010370384920771e-12,5.438425780807711e-12,7.101761068746105e-12,7.259243248686838e-12
20840,0.2886752827596464,0.28867528275887616,0.2886752827590527,0.28867528275942106,4.969381283133936e-12,5.4775389226413166e-12,7.168962860076733e-12,7.183225848912438e-12
20880,0.28867528275964766,0.2886752827588784,0.28867528275905374,0.2886752827594233,5.03209401886202e-12,5.42353239516647e-12,7.147455752729557e-12,7.193694584979752e-12
20920,0.2886752827596461,0.2886752827588779,0.28867528275905224,0.28867528275942295,5.103611100506426e-12,5.358999920855053e-12,7.0590978765681685e-12,7.268607944116447e-12
20960,0.28867528275964704,0.2886752827588795,0.2886752827590531,0.28867528275942467,5.080340204289396e-12,5.393951632504919e-12,7.032615726197003e-12,7.279961877465327e-12
21000,0.2886752827596459,0.28867528275887944,0.2886752827590518,0.2886752827594244,4.992995448383009e-12,5.479407040553773e-12,7.1034263027870514e-12,7.193886084717079e-12
21040,0.288675282759645,0.2886752827588797,0.28867528275905113,0.2886752827594245,4.991417168342237e-12,5.476340773763028e-12,7.143217062950856e-12,7.143114208019361e-12
21080,0.28867528275964394,0.28867528275887977,0.28867528275905013,0.28867528275942445,5.068463846784507e-12,5.397976541257295e-12,7.0827861742543425e-12,7.1895241461651146e-12
21120,0.28867528275964105,0.2886752827588784,0.28867528275904747,0.28867528275942245,5.104270508679114e-12,5.360311654514802e-12,6.9962502571770685e-12,7.247897467953992e-12
21160,0.28867528275964033,0.2886752827588796,0.28867528275904714,0.2886752827594231,5.041463731043462e-12,5.423209462832298e-12,7.000090783865404e-12,7.208267340011469e-12
21200,0.2886752827596371,0.2886752827588783,0.2886752827590443,0.2886752827594208,4.968038577513991e-12,5.481678865062368e-12,7.064447153718485e-12,7.1126281082340445e-12
21240,0.28867528275963533,0.28867528275887894,0.28867528275904314,0.2886752827594204,4.991036403102807e-12,5.4453900355989795e-12,7.065229187830856e-12,7.0844743120449946e-12
21280,0.28867528275963583,0.28867528275888116,0.28867528275904397,0.28867528275942156,5.063339303424326e-12,5.364010820830006e-12,6.975908487675125e-12,7.1433984745165335e-12
21320,0.28867528275963683,0.28867528275888427,0.28867528275904547,0.2886752827594234,5.064524906171129e-12,5.357236036329266e-12,6.902295685512856e-12,7.176633843799399e-12
21360,0.2886752827596361,0.28867528275888615,0.28867528275904586,0.28867528275942433,4.9860196091067036e-12,5.426040929956173e-12,6.93036509651346e-12,7.103229602564402e-12
21400,0.2886752827596339,0.2886752827588861,0.28867528275904447,0.28867528275942306,4.938120542019389e-12,5.4553113360120754e-12,6.977118241682091e-12,7.0189543408346306e-12
21440,0.2886752827596337,0.2886752827588882,0.288675282759045,0.28867528275942406,4.977241429544042e-12,5.397739524943226e-12,6.944013015473337e-12,7.017132067880175e-12
21480,0.2886752827596324,0.2886752827588894,0.2886752827590448,0.2886752827594244,5.030215309894743e-12,5.331677793929954e-12,6.855698816607201e-12,7.063810392864686e-12
21520,0.2886752827596308,0.28867528275889043,0.28867528275904447,0.28867528275942417,5.012584270594663e-12,5.343045622521666e-12,6.808734657598091e-12,7.059444157886077e-12
21560,0.2886752827596302,0.2886752827588926,0.288675282759045,0.2886752827594251,4.9395610786723756e-12,5.3987663737544655e-12,6.84184684689569e-12,6.9804411769633366e-12
21600,0.28867528275963117,0.288675282758896,0.288675282759047,0.2886752827594275,4.91406254790855e-12,5.401733755941124e-12,6.8670133663186605e-12,6.918749223201816e-12
21640,0.2886752827596326,0.28867528275890014,0.2886752827590497,0.2886752827594303,4.96107916039592e-12,5.333159866729229e-12,6.8107597354683376e-12,6.931769774792811e-12
21680,0.288675282759635,0.2886752827589054,0.2886752827590534,0.28867528275943405,4.988643347486719e-12,5.287591211451261e-12,6.7250168788751156e-12,6.966055294046982e-12
21720,0.2886752827596321,0.2886752827589058,0.28867528275905185,0.2886752827594326,4.929881938964634e-12,5.3240540357319625e-12,6.7112309392062365e-12,6.923409405370281e-12
21760,0.2886752827596286,0.2886752827589053,0.2886752827590499,0.2886752827594306,4.860764686696278e-12,5.3636299911746475e-12,6.748929213167557e-12,6.832642551611571e-12
21800,0.2886752827596275,0.2886752827589073,0.2886752827590504,0.2886752827594307,4.869123909530762e-12,5.321343566262808e-12,6.732984910038275e-12,6.80099617599102e-12
21840,0.2886752827596236,0.2886752827589065,0.28867528275904825,0.28867528275942833,4.9162730433009645e-12,5.251746459785801e-12,6.649625416640858e-12,6.833201745334114e-12
21880,0.28867528275962284,0.28867528275890864,0.2886752827590492,0.28867528275942916,4.9153066500239794e-12,5.235943430047456e-12,6.58758094535836e-12,6.837637196185251e-12
21920,0.28867528275962395,0.2886752827589124,0.2886752827590517,0.28867528275943166,4.848993832984773e-12,5.279465794164222e-12,6.6024282545938125e-12,6.774909203049809e-12
21960,0.2886752827596226,0.28867528275891424,0.2886752827590518,0.2886752827594317,4.7979540164372594e-12,5.299048732009388e-12,6.632055687106863e-12,6.692952490436099e-12
22000,0.2886752827596231,0.28867528275891746,0.28867528275905385,0.2886752827594336,4.835907777248485e-12,5.237685528061958e-12,6.5894160602484985e-12,6.690728791335269e-12
22040,0.28867528275962223,0.28867528275891946,0.28867528275905424,0.28867528275943377,4.874669203771645e-12,5.177860719659175e-12,6.501437208001648e-12,6.728028382234563e-12
22080,0.28867528275962334,0.28867528275892357,0.28867528275905674,0.288675282759436,4.838715520849659e-12,5.191894043287196e-12,6.462119395369501e-12,6.7068035000554236e-12
22120,0.2886752827596196,0.2886752827589232,0.2886752827590547,0.28867528275943377,4.7614229739816476e-12,5.240037531270223e-12,6.496231157520059e-12,6.621635076274362e-12
22160,0.2886752827596159,0.2886752827589224,0.28867528275905247,0.28867528275943133,4.737343199886051e-12,5.231139331216429e-12,6.507337758443557e-12,6.561792826038138e-12
22200,0.2886752827596117,0.28867528275892135,0.28867528275904997,0.28867528275942866,4.78207286976408e-12,5.157246634134322e-12,6.4387492883781215e-12,6.579990858936098e-12
22240,0.2886752827596074,0.28867528275891985,0.28867528275904697,0.28867528275942567,4.809252887311055e-12,5.112928846828611e-12,6.358293062804373e-12,6.610972103468623e-12
22280,0.28867528275960463,0.2886752827589199,0.2886752827590451,0.2886752827594238,4.756488466246621e-12,5.1521210733419474e-12,6.3453855653737815e-12,6.570998278837015e-12
22320,0.288675282759602,0.2886752827589198,0.28867528275904347,0.288675282759422,4.68713786419005e-12,5.197018452579041e-12,6.385180264895716e-12,6.486807845685581e-12
22360,0.2886752827596008,0.2886752827589212,0.2886752827590434,0.28867528275942245,4.703808117091468e-12,5.1662422324213405e-12,6.373171208510917e-12,6.460496573148332e-12
22400,0.28867528275960164,0.2886752827589239,0.288675282759045,0.2886752827594242,4.764168966746567e-12,5.096093847020914e-12,6.293355713572341e-12,6.503385603921176e-12
22440,0.28867528275959964,0.2886752827589244,0.2886752827590439,0.2886752827594233,4.764657642989526e-12,5.086451042019231e-12,6.233354002653607e-12,6.521221744667131e-12
22480,0.288675282759599,0.2886752827589261,0.28867528275904414,0.2886752827594241,4.688589037445804e-12,5.15518254333045e-12,6.2649132968981726e-12,6.4462167457086376e-12
22520,0.2886752827595975,0.28867528275892695,0.2886752827590435,0.28867528275942356,4.644673091204448e-12,5.181485745766918e-12,6.304556539045838e-12,6.367117895984563e-12
22560,0.28867528275959636,0.28867528275892823,0.28867528275904325,0.28867528275942383,4.6957942026851334e-12,5.114782398338048e-12,6.256269520251773e-12,6.381914000934055e-12
22600,0.28867528275959375,0.28867528275892806,0.28867528275904164,0.2886752827594227,4.752824619688542e-12,5.051863952608393e-12,6.163454713259408e-12,6.4326294266509595e-12
22640,0.28867528275959264,0.2886752827589293,0.28867528275904136,0.28867528275942295,4.720208929762527e-12,5.077643977759154e-12,6.136758575602866e-12,6.414831858756365e-12
22680,0.2886752827595908,0.28867528275892995,0.2886752827590404,0.2886752827594221,4.636782057964951e-12,5.141570467601895e-12,6.185310180567899e-12,6.324366221811746e-12
22720,0.2886752827595886,0.28867528275893034,0.2886752827590392,0.28867528275942106,4.61344136887429e-12,5.138921243778924e-12,6.205156816103728e-12,6.26658431457019e-12
22760,0.2886752827595876,0.28867528275893195,0.2886752827590392,0.28867528275942106,4.6754243610511495e-12,5.057542196132853e-12,6.128588834921949e-12,6.304410737278135e-12
22800,0.2886752827595865,0.28867528275893367,0.2886752827590393,0.2886752827594211,4.706004688627865e-12,5.0149248227786874e-12,6.036186162623369e-12,6.342189631417973e-12
22840,0.28867528275958554,0.2886752827589356,0.28867528275903964,0.2886752827594219,4.6425765537433055e-12,5.069846597135459e-12,6.041322133460538e-12,6.282894681673549e-12
22880,0.2886752827595852,0.28867528275893783,0.28867528275904036,0.2886752827594229,4.574293814272306e-12,5.11736204184659e-12,6.093508088928678e-12,6.186374614250567e-12
22920,0.2886752827595845,0.2886752827589404,0.28867528275904103,0.2886752827594237,4.593833056381116e-12,5.069573311876943e-12,6.070339238824055e-12,6.167709576362442e-12
22960,0.28867528275958326,0.28867528275894205,0.28867528275904114,0.28867528275942417,4.660152218901659e-12,4.987336456115531e-12,5.968175306778564e-12,6.21882033358435e-12
23000,0.2886752827595829,0.2886752827589447,0.28867528275904214,0.28867528275942494,4.64861164329145e-12,4.9832818420229024e-12,5.909519340769034e-12,6.219617736968071e-12
23040,0.28867528275958204,0.28867528275894705,0.28867528275904286,0.2886752827594256,4.560985346176424e-12,5.048846632682133e-12,5.94445206895086e-12,6.126986251471037e-12
23080,0.2886752827595824,0.28867528275895094,0.2886752827590451,0.28867528275942766,4.5123538057474165e-12,5.0592564678708926e-12,5.976560578135329e-12,6.0447682600363905e-12
23120,0.2886752827595791,0.28867528275895127,0.2886752827590437,0.2886752827594256,4.554247453060372e-12,4.975931043240897e-12,5.9071584018217465e-12,6.058686021546637e-12
23160,0.2886752827595776,0.28867528275895304,0.2886752827590435,0.2886752827594252,4.602272206435042e-12,4.908123869214833e-12,5.797287208768643e-12,6.106013173873374e-12
23200,0.2886752827595743,0.288675282758953,0.28867528275904164,0.2886752827594227,4.5464145374235415e-12,4.941065015732198e-12,5.772331648648727e-12,6.066233289669552e-12
23240,0.2886752827595726,0.2886752827589547,0.2886752827590414,0.2886752827594225,4.455629500423014e-12,5.006712099980214e-12,5.822031273018599e-12,5.9576296020263305e-12
23280,0.28867528275957016,0.2886752827589555,0.2886752827590405,0.2886752827594214,4.446821425085295e-12,4.982825868518607e-12,5.821729345457901e-12,5.910422727688735e-12
23320,0.28867528275956866,0.2886752827589574,0.2886752827590408,0.2886752827594214,4.514064450236619e-12,4.8865345573502065e-12,5.721506371193895e-12,5.955789300251994e-12
23360,0.28867528275956683,0.2886752827589589,0.2886752827590406,0.28867528275942067,4.5264762379715484e-12,4.8519971735695574e-12,5.635206357287545e-12,5.9764414503034985e-12
23400,0.2886752827595655,0.2886752827589609,0.28867528275904103,0.28867528275942095,4.449241609549281e-12,4.906874751945316e-12,5.646653297701092e-12,5.902608317589633e-12
23440,0.28867528275956544,0.2886752827589641,0.2886752827590425,0.28867528275942217,4.38507036668678e-12,4.938310597424841e-12,5.687085222185834e-12,5.812912480551398e-12
23480,0.28867528275956467,0.28867528275896637,0.2886752827590433,0.28867528275942295,4.413239188998806e-12,4.882115141989436e-12,5.648387014338469e-12,5.805433275045168e-12
23520,0.28867528275956417,0.28867528275896964,0.2886752827590444,0.28867528275942367,4.464662708678568e-12,4.809298365244881e-12,5.543348668140524e-12,5.845495887982931e-12
23560,0.2886752827595632,0.288675282758972,0.28867528275904475,0.28867528275942356,4.43536309338512e-12,4.814986999551906e-12,5.495184086375103e-12,5.826014084450006e-12
23600,0.288675282759562,0.28867528275897414,0.2886752827590454,0.28867528275942406,4.351580470565254e-12,4.8734839705620215e-12,5.530156488731417e-12,5.730334055496108e-12
23640,0.2886752827595612,0.28867528275897675,0.2886752827590465,0.28867528275942494,4.320364991724684e-12,4.868099501796421e-12,5.5450920187687686e-12,5.665276802598152e-12
23680,0.28867528275955995,0.2886752827589787,0.288675282759047,0.28867528275942494,4.373819826770462e-12,4.783579224993844e-12,5.466365964032849e-12,5.6953523579363595e-12
23720,0.28867528275955806,0.28867528275898013,0.2886752827590467,0.28867528275942433,4.397942101629228e-12,4.737878960906871e-12,5.377554930565861e-12,5.7179121300719385e-12
23760,0.28867528275955656,0.2886752827589825,0.288675282759047,0.2886752827594242,4.335464689528061e-12,4.779511741359424e-12,5.369802841467755e-12,5.656303498869048e-12
23800,0.2886752827595551,0.28867528275898424,0.2886752827590476,0.28867528275942433,4.259740469293629e-12,4.823108033389108e-12,5.411718786394931e-12,5.555614305408844e-12
23840,0.2886752827595529,0.28867528275898585,0.28867528275904775,0.28867528275942417,4.274233581176065e-12,4.768943178079753e-12,5.381394977260522e-12,5.537067563371736e-12
23880,0.28867528275955223,0.28867528275898835,0.28867528275904925,0.28867528275942506,4.329429749328732e-12,4.684786982359826e-12,5.28244060009633e-12,5.575974362543143e-12
23920,0.2886752827595512,0.2886752827589913,0.28867528275905024,0.2886752827594258,4.321511938775638e-12,4.671444530469556e-12,5.217216862394162e-12,5.566094648379471e-12
23960,0.2886752827595482,0.2886752827589918,0.2886752827590494,0.2886752827594243,4.237991389282099e-12,4.723903497340327e-12,5.244411428792576e-12,5.4741654181568774e-12
24000,0.2886752827595453,0.2886752827589926,0.2886752827590485,0.2886752827594231,4.188407755573066e-12,4.734405364870085e-12,5.2644042879326305e-12,5.396868638861483e-12
24040,0.28867528275954174,0.2886752827589929,0.2886752827590472,0.28867528275942145,4.22955224793825e-12,4.65979060975653e-12,5.197082046190069e-12,5.407599669440961e-12
24080,0.288675282759541,0.28867528275899584,0.28867528275904847,0.2886752827594223,4.277336922518352e-12,4.591742788661181e-12,5.093303607487251e-12,5.444107188912018e-12
24120,0.2886752827595404,0.2886752827589987,0.2886752827590498,0.28867528275942317,4.2312052155209655e-12,4.616317895659834e-12,5.07163435273052e-12,5.3958000670973734e-12
24160,0.2886752827595385,0.28867528275900023,0.28867528275904986,0.2886752827594228,4.147183776739021e-12,4.665514529920599e-12,5.108614137830635e-12,5.295484109505352e-12
24200,0.28867528275953863,0.28867528275900406,0.28867528275905224,0.2886752827594248,4.137118371579018e-12,4.6421202891325954e-12,5.0987734967349155e-12,5.247902133282869e-12
24240,0.2886752827595363,0.28867528275900545,0.28867528275905213,0.2886752827594242,4.179386518625241e-12,4.562619723432825e-12,5.017628776977004e-12,5.273733387652396e-12
24280,0.28867528275953286,0.2886752827590058,0.28867528275905024,0.28867528275942184,4.195182522128758e-12,4.521122907413862e-12,4.933652202875247e-12,5.287822407203314e-12
24320,0.28867528275952903,0.28867528275900556,0.288675282759048,0.2886752827594193,4.133755941048278e-12,4.5612770605337336e-12,4.932151021116323e-12,5.2218577473589444e-12
24360,0.2886752827595266,0.2886752827590064,0.2886752827590472,0.2886752827594183,4.0679756639693395e-12,4.5966666564045e-12,4.965615048477094e-12,5.136360132383407e-12
24400,0.28867528275952475,0.2886752827590077,0.2886752827590471,0.28867528275941773,4.0785037867173795e-12,4.553086813856725e-12,4.931286564712718e-12,5.123236948495131e-12
24440,0.28867528275952165,0.2886752827590083,0.28867528275904575,0.28867528275941623,4.1262255805546795e-12,4.480272893434003e-12,4.838144142172121e-12,5.157037536956673e-12
24480,0.2886752827595204,0.28867528275901044,0.28867528275904597,0.28867528275941623,4.12057034572744e-12,4.473055505401455e-12,4.7815737484889994e-12,5.143743714768977e-12
24520,0.2886752827595198,0.2886752827590131,0.28867528275904714,0.2886752827594171,4.0425580011638655e-12,4.531378936861458e-12,4.81466751454519e-12,5.0537186481874656e-12
24560,0.2886752827595179,0.2886752827590142,0.2886752827590466,0.2886752827594165,4.000221260580618e-12,4.540868386791725e-12,4.832605355509095e-12,4.988198233714345e-12
24600,0.2886752827595162,0.2886752827590158,0.2886752827590464,0.28867528275941623,4.0372965554102085e-12,4.478219748493351e-12,4.767833952266127e-12,5.005984818137285e-12
24640,0.2886752827595148,0.28867528275901755,0.2886752827590462,0.2886752827594158,4.0781243729750684e-12,4.419933228685963e-12,4.678099549476294e-12,5.040295789086999e-12
24680,0.28867528275951065,0.2886752827590169,0.28867528275904364,0.28867528275941334,4.050237080239893e-12,4.4362701335397336e-12,4.649351404702785e-12,5.004741755533116e-12
24720,0.28867528275950666,0.2886752827590158,0.2886752827590414,0.28867528275941073,3.975175799492397e-12,4.4870767368298585e-12,4.6888229628442314e-12,4.912620205859882e-12
24760,0.2886752827595057,0.28867528275901816,0.288675282759042,0.28867528275941157,3.957153840512845e-12,4.476011443477856e-12,4.685795888032521e-12,4.872205700318145e-12
24800,0.28867528275950183,0.2886752827590172,0.2886752827590394,0.2886752827594089,4.015166352667273e-12,4.398769755585103e-12,4.600658437806856e-12,4.9121289960613305e-12
24840,0.2886752827594986,0.28867528275901716,0.2886752827590377,0.288675282759407,4.030732319279475e-12,4.365551409925912e-12,4.531054053751045e-12,4.923775673497875e-12
24880,0.288675282759498,0.28867528275901944,0.28867528275903825,0.28867528275940735,3.970759018297562e-12,4.408967774438083e-12,4.543456080224991e-12,4.859429502416922e-12
24920,0.28867528275949467,0.28867528275901927,0.2886752827590361,0.288675282759405,3.902615565540874e-12,4.45013026188464e-12,4.57652047313829e-12,4.7782369648870065e-12
24960,0.28867528275949367,0.2886752827590213,0.28867528275903653,0.28867528275940535,3.916871175095923e-12,4.4106631624201346e-12,4.5408305454027306e-12,4.772331208520003e-12
25000,0.2886752827594936,0.28867528275902427,0.2886752827590374,0.2886752827594067,3.9790556238518076e-12,4.3364587502402095e-12,4.445192782899973e-12,4.821397084242575e-12
25040,0.2886752827594927,0.28867528275902626,0.2886752827590383,0.28867528275940746,3.983041118890069e-12,4.3298571788305146e-12,4.396070866262639e-12,4.8108523837446465e-12
25080,0.28867528275949,0.2886752827590261,0.2886752827590364,0.2886752827594058,3.902581033944346e-12,4.398826771986776e-12,4.439199361168388e-12,4.718656595971535e-12
25120,0.28867528275948995,0.2886752827590288,0.2886752827590378,0.2886752827594073,3.863554646230311e-12,4.4188485472979995e-12,4.462825699752934e-12,4.652770561625276e-12
25160,0.28867528275949045,0.2886752827590325,0.28867528275903925,0.28867528275940907,3.9128193939421985e-12,4.35063274501922e-12,4.39029336566544e-12,4.683195996643874e-12
25200,0.2886752827594893,0.28867528275903487,0.2886752827590394,0.2886752827594095,3.967288472769808e-12,4.288539547048204e-12,4.2882420308638424e-12,4.725797867135414e-12
25240,0.2886752827594878,0.28867528275903653,0.2886752827590392,0.2886752827594095,3.929690666126419e-12,4.322455704443851e-12,4.277677207768729e-12,4.671462741052787e-12
25280,0.28867528275948695,0.2886752827590385,0.2886752827590393,0.28867528275940996,3.844695177890314e-12,4.38759821845146e-12,4.33256388082769e-12,4.57412970783794e-12
25320,0.2886752827594873,0.28867528275904186,0.28867528275904125,0.2886752827594123,3.841713802765279e-12,4.369886618998192e-12,4.3208508647245995e-12,4.5498527584715585e-12
25360,0.28867528275948534,0.2886752827590431,0.2886752827590407,0.28867528275941207,3.909208347596457e-12,4.28946921223905e-12,4.2257578133498735e-12,4.5983587184761815e-12
25400,0.28867528275948445,0.288675282759045,0.28867528275904075,0.28867528275941284,3.9403635424638874e-12,4.2639061675449616e-12,4.157857517449157e-12,4.610945650900273e-12
25440,0.28867528275948334,0.28867528275904664,0.28867528275904075,0.28867528275941345,3.882478025229639e-12,4.3248457101899225e-12,4.187067861554473e-12,4.5332286685204856e-12
25480,0.28867528275948007,0.28867528275904625,0.2886752827590385,0.28867528275941196,3.818853605878782e-12,4.37176651261272e-12,4.2304946220004306e-12,4.45270422772161e-12
25520,0.28867528275947857,0.2886752827590478,0.28867528275903803,0.2886752827594121,3.847034944535686e-12,4.32443297065701e-12,4.18416097251058e-12,4.467229234360542e-12
25560,0.28867528275947835,0.2886752827590501,0.28867528275903853,0.28867528275941307,3.923386700983657e-12,4.246076867258773e-12,4.081910407418186e-12,4.526811639902387e-12
25600,0.2886752827594768,0.28867528275905135,0.28867528275903814,0.28867528275941345,3.92178844151394e-12,4.2558512683606286e-12,4.0522014362566575e-12,4.504767583386954e-12
25640,0.28867528275947535,0.28867528275905247,0.28867528275903753,0.2886752827594133,3.8389842465303835e-12,4.333496796315542e-12,4.107835791720663e-12,4.4049878899134365e-12
25680,0.2886752827594738,0.2886752827590537,0.2886752827590367,0.28867528275941345,3.803831924163456e-12,4.3521306785242025e-12,4.1283497567599115e-12,4.360834729993206e-12
25720,0.2886752827594708,0.288675282759053,0.28867528275903453,0.2886752827594121,3.864809987202416e-12,4.279874643546737e-12,4.053352326366232e-12,4.408145793940581e-12
25760,0.2886752827594672,0.288675282759052,0.2886752827590316,0.28867528275941,3.921438170783459e-12,4.228534386460405e-12,3.971603646491545e-12,4.4482243392328984e-12
25800,0.28867528275946625,0.28867528275905346,0.28867528275903104,0.2886752827594102,3.8947967183035275e-12,4.2711291079171444e-12,3.973450799651104e-12,4.400645981596315e-12
25840,0.2886752827594652,0.28867528275905424,0.2886752827590302,0.28867528275941057,3.837907744384012e-12,4.335029535576963e-12,4.021431783480727e-12,4.325503350172475e-12
25880,0.2886752827594673,0.2886752827590586,0.2886752827590334,0.28867528275941484,3.834331783869277e-12,4.333866232844107e-12,4.02213071361456e-12,4.304246171336422e-12
25920,0.2886752827594646,0.28867528275905796,0.28867528275903115,0.2886752827594136,3.894097050915745e-12,4.273690070609918e-12,3.950835465609563e-12,4.352275276893103e-12
25960,0.28867528275946286,0.2886752827590585,0.28867528275903026,0.28867528275941357,3.9321645911179506e-12,4.250106319952608e-12,3.896748775600274e-12,4.36443230588073e-12
26000,0.28867528275946114,0.28867528275905896,0.28867528275902926,0.2886752827594135,3.897082078483967e-12,4.291648801029695e-12,3.9145661380790835e-12,4.304006105407454e-12
26040,0.28867528275946175,0.2886752827590622,0.28867528275903087,0.28867528275941595,3.8454512931072836e-12,4.33556143704432e-12,3.950579521367945e-12,4.239235083617767e-12
26080,0.28867528275946275,0.2886752827590664,0.28867528275903376,0.2886752827594196,3.867034938270782e-12,4.302506642017275e-12,3.913382301601928e-12,4.244238369779476e-12
26120,0.28867528275946197,0.28867528275906806,0.2886752827590332,0.28867528275942,3.919255372165668e-12,4.253387691043617e-12,3.8406447736333494e-12,4.278950350938534e-12
26160,0.2886752827594605,0.28867528275906884,0.28867528275903237,0.2886752827594199,3.923258045197486e-12,4.25400503884344e-12,3.815092478494403e-12,4.26396268649928e-12
26200,0.28867528275945925,0.28867528275907023,0.2886752827590313,0.2886752827594198,3.875829989008978e-12,4.3010814340334485e-12,3.840418386677235e-12,4.2028813501392845e-12
26240,0.28867528275945725,0.2886752827590707,0.28867528275903,0.2886752827594191,3.8460125560623045e-12,4.323139766296836e-12,3.847911593365838e-12,4.166104796366e-12
26280,0.28867528275945437,0.2886752827590704,0.28867528275902826,0.28867528275941834,3.888301726379629e-12,4.281203002248198e-12,3.7916346372589975e-12,4.1899572237088786e-12
26320,0.28867528275945215,0.288675282759071,0.288675282759027,0.2886752827594179,3.937611511017332e-12,4.237332109564166e-12,3.723952771623952e-12,4.214997249779172e-12
