step,edge_index,i,j,a,b,a2,b2,ab,r2,theta,z2_re,z2_im,z2_phase_pi,a2n,b2n,abn,z2n_re,z2n_im
5000,93,9,11,0.0917910022927159,0.14745400327693,0.0084255881019013,0.0217426830823929,0.0135349507528628,0.0301682711842942,1.013992457658322,-0.0133170949804915,0.0270699015057256,0.6455276475768853,0.2792864082409772,0.7207135917590227,0.4486485377362023,-0.44142718351804217,0.8972970754724046
5000,94,9,12,-0.1597234201729692,0.0682400192888535,0.0255115709517508,0.0046567002325431,-0.010899529273485,0.0301682711842939,2.737827373875428,0.0208548707192077,-0.0217990585469701,-0.257044960461692,0.8456424564703776,0.15435754352962244,-0.36129114614825775,0.6912849129407552,-0.7225822922965188
5000,95,9,13,-0.1531012474238541,0.0820260886642378,0.0234399919627402,0.0067282792215534,-0.0125582964957944,0.0301682711842936,2.649745093958509,0.0167117127411867,-0.0251165929915889,-0.3131198814520184,0.7769749820779813,0.22302501792201868,-0.416274980395051,0.5539499641559592,-0.8325499607901053
5000,96,9,14,-0.0109609999035392,0.1733439576835821,0.0001201435188853,0.0300481276654075,-0.0019000231034488,0.0301682711842929,1.6339449146499698,-0.0299279841465221,-0.0038000462068977,-0.959798360374369,0.003982446264532808,0.9960175537354639,-0.06298084142249577,-0.9920351074709278,-0.12596168284499487
5000,97,9,15,-0.0976815761150132,-0.1436195699477658,0.0095416903123131,0.0206265808719812,0.0140289859534581,0.0301682711842943,-2.1680694820164716,-0.011084890559668,0.0280579719069163,0.6197640998815737,0.3162823038159553,0.6837176961840448,0.46502452420149404,-0.36743539236808603,0.9300490484029914
5000,98,9,16,-0.0348849407600006,-0.1701508509895397,0.0012169590918287,0.0289513120924645,0.0059357023570337,0.0301682711842933,-1.77301757599509,-0.0277343530006358,0.0118714047140675,0.871261954366285,0.04033903979430857,0.9596609602056881,0.19675314905429658,-0.9193219204113796,0.3935062981085965
5000,99,10,11,-0.0697621101669548,-0.1590645126021124,0.0048667520149463,0.0253015191693475,0.0110966760518015,0.0301682711842939,-1.9841107716777713,-0.0204347671544012,0.022193352103603,0.7368758521824312,0.1613202157066266,0.8386797842933701,0.3678260508868209,-0.6773595685867434,0.7356521017736418
5000,100,10,12,0.1678050083556151,0.0448302392929918,0.028158520829228,0.0020097503550669,0.0075227386791447,0.0301682711842949,0.2610598749392067,0.0261487704741611,0.0150454773582894,0.166195878158107,0.9333819845761284,0.06661801542387165,0.24935928987077366,0.8667639691522568,0.4987185797415473
5000,101,10,13,-0.1539840645606679,0.0803565743773933,0.0237110921386239,0.0064571790456695,-0.0123736319368026,0.0301682711842935,2.660618279834226,0.0172539130929543,-0.0247472638736053,-0.3061977963349091,0.785961250274381,0.21403874972561568,-0.4101538288758383,0.5719225005487619,-0.8203076577516799
5000,102,10,14,0.1587673173058368,-0.0704358583379335,0.0252070610444922,0.0049612101398014,-0.0111829122704476,0.0301682711842937,-0.417554090496581,0.0202458509046908,-0.0223658245408953,-0.2658231900430859,0.8355487422698448,0.16445125773015198,-0.37068455802895606,0.6710974845396929,-0.7413691160579154
5000,103,10,15,-0.0624945099063674,-0.1620577286520353,0.003905563768437,0.0262627074158567,0.010127718328648,0.0301682711842937,-1.9388547359271615,-0.0223571436474196,0.020255436657296,0.7656867393602435,0.1294593165308832,0.8705406834691168,0.33570761369715896,-0.7410813669382303,0.6714152273943179
5000,104,10,16,0.1598178003114066,-0.0680186877844396,0.0255417292963766,0.004626541887917,-0.0108705970617774,0.0301682711842937,-0.4023799719366577,0.0209151874084595,-0.0217411941235549,-0.2561630461395888,0.8466421274306967,0.15335787256930006,-0.36033211831630857,0.6932842548613933,-0.7206642366326205
5000,105,11,12,0.0992831869342372,-0.142517086612357,0.0098571512078187,0.020311119976474,-0.0141495505514575,0.0301682711842927,-0.9623285618900652,-0.0104539687686553,-0.028299101102915,-0.6126373900132752,0.32673901489426044,0.6732609851057396,-0.4690209281473362,-0.3465219702114792,-0.9380418562946724
5000,106,11,13,0.06651389974077,0.1604499059693356,0.0044240988587252,0.0257441723255686,0.0106721489590603,0.0301682711842938,1.1778133495659242,-0.0213200734668434,0.0213442979181207,0.7498192664921572,0.14664741084097896,0.853352589159021,0.3537540780466211,-0.706705178318042,0.7075081560932456
5000,107,11,14,0.0540233761675732,0.1650749708821735,0.0029185251725431,0.0272497460117504,0.0089179072478188,0.0301682711842935,1.2545165448392954,-0.0243312208392073,0.0178358144956377,0.7986500372069569,0.0967415452716618,0.9032584547283382,0.29560551194135803,-0.8065169094566764,0.5912110238827194
5000,108,11,15,-0.1549673851873232,0.0784434873810271,0.0240148904717961,0.0061533807124973,-0.0121561821244125,0.0301682711842935,2.6730025074995276,0.0178615097592988,-0.0243123642488251,-0.2983137521376767,0.7960313776382044,0.20396862236179225,-0.40294593117889266,0.5920627552764122,-0.8058918623577886
5000,109,11,16,-0.160474819599393,0.0664537693350494,0.0257521677254577,0.0044161034588359,-0.0106641566457417,0.0301682711842937,2.7489844085034454,0.0213360642666218,-0.0213283132914834,-0.2499421716165062,0.8536176159429671,0.14638238405702964,-0.35348915357449145,0.7072352318859375,-0.7069783071489829
5000,110,12,13,0.1121082172468534,-0.1326650625071471,0.0125682523742676,0.0176000188100252,-0.0148728436486186,0.0301682711842929,-0.8691847532347269,-0.0050317664357575,-0.0297456872972372,-0.5533401997496643,0.41660499196292217,0.5833950080370746,-0.492996219695948,-0.16679001607414906,-0.985992439391896
5000,111,12,14,0.1735240359651501,-0.0075947433570765,0.0301105910576347,5.768012665985874e-05,-0.0013178705194394,0.0301682711842945,-0.0437397583620986,0.0300529109309748,-0.0026357410388788,-0.0278455950118922,0.9980880532958804,0.0019119467041216077,-0.04368399207858748,0.9961761065917574,-0.08736798415717496
5000,112,12,15,-0.0067248191560846,-0.1735599262261045,4.522319268204349e-05,0.0301230479916108,0.0011671591166139,0.0301682711842928,-1.609523336230754,-0.0300778247989288,0.0023343182332279,0.9753456200684676,0.0014990316284875177,0.9985009683715139,0.038688299686910295,-0.9970019367430278,0.07737659937382389
5000,113,12,16,0.1709427808958307,-0.0307707140621471,0.0292214343403999,0.0009468368438944,-0.0052600314319338,0.0301682711842944,-0.1780986810475463,0.0282745974965055,-0.0105200628638677,-0.1133811417874554,0.9686148126251456,0.031385187374851076,-0.1743564090829365,0.9372296252502945,-0.34871281816587635
5000,114,13,14,-0.161123610836354,0.0648648843007444,0.0259608179689448,0.0042074532153489,-0.0104512643750182,0.0301682711842938,2.7588655021669397,0.0217533647535958,-0.0209025287500365,-0.2436516720177098,0.8605338307373913,0.1394661692626054,-0.3464323265716113,0.7210676614747826,-0.6928646531432259
5000,115,13,15,-0.158740922177637,0.0704953247420499,0.0251986803738066,0.004969590810487,-0.0111904928587649,0.0301682711842936,2.7236639812964194,0.0202290895633195,-0.0223809857175299,-0.2660616562212932,0.8352709447575405,0.1647290552424595,-0.37093583488439885,0.6705418895150776,-0.741871669768801
5000,116,13,16,0.0540318987156968,0.1650721815009124,0.0029194460788233,0.0272488251054701,0.0089191633916364,0.0301682711842934,1.254464916054614,-0.0243293790266468,0.0178383267832728,0.7986171693018054,0.09677207092805702,0.9032279290719429,0.29564714985325413,-0.806455858143886,0.5912942997065083
5000,117,14,15,0.1721585547462895,-0.0230152821395519,0.0296385679723311,0.0005297032119631,-0.0039622777102233,0.0301682711842943,-0.1328985569050318,0.0291088647603679,-0.0079245554204467,-0.0846058490448614,0.9824417114017802,0.01755828859821657,-0.13133923671058997,0.9648834228035602,-0.2626784734211833
5000,118,14,16,-0.0121233809984936,0.1732665426949419,0.0001469763668346,0.0300212948174581,-0.0021005763113825,0.0301682711842927,1.6406520209619768,-0.0298743184506235,-0.004201152622765,-0.9555284838807742,0.004871885629002306,0.9951281143709978,-0.06962866047412682,-0.9902562287419955,-0.13925732094825363
5000,119,15,16,-0.0748076538358412,-0.1567548599306278,0.005596185072423,0.0245720861118707,0.0117264632987761,0.0301682711842938,-2.01606013836486,-0.0189759010394477,0.0234529265975523,0.7165362536348082,0.1854990310262288,0.8145009689737679,0.38870186584908223,-0.629001937947539,0.7774037316981678
