step,time,relative_time,gram_rank,dominant_eigenvalue,q1,q2,q3,q4,rank_q,theta1_deg,theta2_deg,orth_B0,orth_Bdom
3050,3050,1039,80,3.89903126521964722e+01,1.38888546288173242e+00,1.38471489870756614e+00,2.87340650269495679e-01,2.66452943304809453e-01,4,2.17200959843472816e+01,2.34460185004611503e+01,4.96819730424050014e-16,2.22075096017619028e-16
3055,3055,1044,80,3.89903890158838706e+01,1.38884141741180800e+00,1.38473368993037305e+00,2.87250079150230764e-01,2.66682427770486286e-01,4,2.17390301587767318e+01,2.34385233725152666e+01,4.96819730424050014e-16,2.22137970678158149e-16
3060,3060,1049,80,3.89904648756975689e+01,1.38879600704466410e+00,1.38475336498439816e+00,2.87155216153886839e-01,2.66918809409899149e-01,4,2.17585340294270253e+01,2.34306731833466309e+01,4.96819730424050014e-16,7.35980840008019494e-18
3065,3065,1054,80,3.89905452331668059e+01,1.38874928532298902e+00,1.38477375128715297e+00,2.87056889389724901e-01,2.67161790896243312e-01,4,2.17785831190602686e+01,2.34225364750050247e+01,4.96819730424050014e-16,2.48255119939799319e-16
3070,3070,1059,80,3.89906345721157592e+01,1.38870131254196405e+00,1.38479467522452082e+00,2.86955932975460515e-01,2.67411040430693969e-01,4,2.17991501042548244e+01,2.34141822832194890e+01,4.96819730424050014e-16,1.16770537000333579e-16
3075,3075,1064,80,3.89907362447263495e+01,1.38865214686319560e+00,1.38481595986966655e+00,2.86853198152394129e-01,2.67666238088106856e-01,4,2.18202086391285022e+01,2.34056810568110905e+01,4.96819730424050014e-16,4.45561031703313297e-16
3080,3080,1069,80,3.89908519463440371e+01,1.38860183664606884e+00,1.38483742521977549e+00,2.86749552241434391e-01,2.67927115580272213e-01,4,2.18417366366624535e+01,2.33971045709722034e+01,4.96819730424050014e-16,3.14612231356156214e-16
3085,3085,1074,80,3.89909813743707829e+01,1.38855041460302497e+00,1.38485889069573598e+00,2.86645866638566837e-01,2.68193486322410024e-01,4,2.18637187505442441e+01,2.33885249336976777e+01,4.96819730424050014e-16,3.14191538508264918e-16
3090,3090,1079,80,3.89911221482178192e+01,1.38849789416121028e+00,1.38488017936814245e+00,2.86542996412863737e-01,2.68465263879493155e-01,4,2.18861478986269695e+01,2.33800128975547423e+01,4.96819730424050014e-16,4.57852223145109868e-16
3095,3095,1084,80,3.89912700292328083e+01,1.38844426817502153e+00,1.38490112319792713e+00,2.86441754926058112e-01,2.68742468121301481e-01,4,2.19090257723998114e+01,2.33716357597676598e+01,4.96819730424050014e-16,1.57260899616147261e-16
3100,3100,1089,80,3.89914194285180855e+01,1.38838950991308896e+00,1.38492156851594839e+00,2.86342887216225306e-01,2.69025219567408991e-01,4,2.19323623719256169e+01,2.33634551603118368e+01,4.96819730424050014e-16,5.99434898828360478e-16
3105,3105,1094,80,3.89915641370237154e+01,1.38833357606136509e+00,1.38494138100015429e+00,2.86247045737392181e-01,2.69313723342613665e-01,4,2.19561746832314739e+01,2.33555250751960237e+01,4.96819730424050014e-16,6.66246742929167670e-16
3110,3110,1099,80,3.89916981678953292e+01,1.38827641135316759e+00,1.38496044951822905e+00,2.86154771531537233e-01,2.69608244830107036e-01,4,2.19804846701902008e+01,2.33478902594157383e+01,4.96819730424050014e-16,4.00747875098275347e-16
3115,3115,1104,80,3.89918165759120328e+01,1.38821795436067785e+00,1.38497868836025551e+00,2.86066483160657914e-01,2.69909079489105086e-01,4,2.20053167842939033e+01,2.33405853320826395e+01,4.96819730424050014e-16,3.16424362246934926e-16
3120,3120,1109,80,3.89919161191718402e+01,1.38815814395804882e+00,1.38499603756284206e+00,2.85982474874298342e-01,2.70216519411647538e-01,4,2.20306952046803666e+01,2.33336346257010554e+01,4.96819730424050014e-16,4.97178571009661382e-16
3125,3125,1114,80,3.89919956546376412e+01,1.38809692598754797e+00,1.38501246120067956e+00,2.85902924641975420e-01,2.70530819064892070e-01,4,2.20566410102387991e+01,2.33270528515697926e+01,4.96819730424050014e-16,4.97338468597582006e-16
3130,3130,1119,80,3.89920562066721246e+01,1.38803425971818228e+00,1.38502794367787452e+00,2.85827911918061006e-01,2.70852162348018399e-01,4,2.20831694594860757e+01,2.33208465702730550e+01,4.96819730424050014e-16,3.34392558087729802e-16
3135,3135,1124,80,3.89921007064561636e+01,1.38797012377007301e+00,1.38504248418208120e+00,2.85757444366249058e-01,2.71180632644901720e-01,4,2.21102875169801010e+01,2.33150164032564859e+01,4.96819730424050014e-16,4.45536231611667507e-16
3140,3140,1129,80,3.89921334579735586e+01,1.38790452127465569e+00,1.38505608957042647e+00,2.85691492249729451e-01,2.71516187041157042e-01,4,2.21379917227781178e+01,2.33095598784068052e+01,4.96819730424050014e-16,2.22552455684540104e-16
3145,3145,1134,80,3.89921594311949562e+01,1.38783748413699870e+00,1.38506876604435902e+00,2.85630028758108556e-01,2.71858635368248780e-01,4,2.21662664597037562e+01,2.33044747665841854e+01,4.96819730424050014e-16,2.22075096017619028e-16
3150,3150,1139,80,3.89921835065270201e+01,1.38776907634842250e+00,1.38508051005122024e+00,2.85573074144343853e-01,2.72207624307342910e-01,4,2.21950826377400681e+01,2.32997627331638704e+01,4.96819730424050014e-16,4.44267156996273498e-16
3155,3155,1144,80,3.89922097929222673e+01,1.38769939635325645e+00,1.38509129893269201e+00,2.85520741139673961e-01,2.72562626493084104e-01,4,2.22243967907200286e+01,2.32954330951440625e+01,4.96819730424050014e-16,1.79395329751954768e-17
3160,3160,1149,80,3.89922411174153112e+01,1.38762857849367549e+00,1.38510108192852099e+00,2.85473278680232090e-01,2.72922934447842713e-01,4,2.22541505714679246e+01,2.32915064384541814e+01,4.96819730424050014e-16,1.24196766751353302e-17
3165,3165,1154,80,3.89922787433164117e+01,1.38755679353608374e+00,1.38510977223502829e+00,2.85431110531120524e-01,2.73287659274732198e-01,4,2.22842706396328296e+01,2.32880178130737576e+01,4.96819730424050014e-16,4.00343586425765466e-16
3170,3170,1159,80,3.89923223278511699e+01,1.38748424822165917e+00,1.38511724089933819e+00,2.85394864991307284e-01,2.73655734339291801e-01,4,2.23146689613907299e+01,2.32850191902928927e+01,4.96819730424050014e-16,1.15098363388325602e-16
3175,3175,1164,80,3.89923700880447370e+01,1.38741118368935901e+00,1.38512331338189054e+00,2.85365391605172269e-01,2.74025924637965546e-01,4,2.23452435788857393e+01,2.32825808451740528e+01,4.96819730424050014e-16,4.96507209453959914e-16
3180,3180,1169,80,3.89924191144088965e+01,1.38733787250709062e+00,1.38512776961531547e+00,2.85343760822803161e-01,2.74396843107750255e-01,4,2.23758799532822934e+01,2.32807913286279451e+01,4.96819730424050014e-16,3.14438817964867797e-16
3185,3185,1174,80,3.89924657599973941e+01,1.38726461394095413e+00,1.38513034829876469e+00,2.85331242982158340e-01,2.74766975648923939e-01,4,2.24064530280883716e+01,2.32797557291899224e+01,4.96819730424050014e-16,6.66215407285348823e-16
3190,3190,1179,80,3.89925060376774937e+01,1.38719172702940585e+00,1.38513075596646318e+00,2.85329263966692559e-01,2.75134716931860313e-01,4,2.24368301841897342e+01,2.32795920056568839e+01,4.96819730424050014e-16,1.12536634111364500e-16
3195,3195,1184,80,3.89925359769915048e+01,1.38711954105480451e+00,1.38512868103594244e+00,2.85339336530440191e-01,2.75498418913629473e-01,4,2.24668752460776737e+01,2.32804253072370848e+01,4.96819730424050014e-16,2.22129292070045417e-16
3200,3200,1189,80,3.89925519170284431e+01,1.38704838316904455e+00,1.38512381256396289e+00,2.85362968635162861e-01,2.75856453156602011e-01,4,2.24964536299244031e+01,2.32823803923633292e+01,4.96819730424050014e-16,3.14751341439792481e-16
3205,3205,1194,80,3.89925507356577512e+01,1.38697856327291169e+00,1.38511586282484989e+00,2.85401553168465327e-01,2.76207286329326285e-01,4,2.25254385826896772e+01,2.32855725073734092e+01,4.96819730424050014e-16,6.28056149348775006e-16
3210,3210,1199,80,3.89925300317412535e+01,1.38691035677606522e+00,1.38510459211968251e+00,2.85456246890777088e-01,2.76549565661001751e-01,4,2.25537182457694207e+01,2.32900973739029418e+01,4.96819730424050014e-16,2.49586260181813123e-16
3215,3215,1204,80,3.89924882816307701e+01,1.38684398651765428e+00,1.38508983352245818e+00,2.85527849907377285e-01,2.76882207914882716e-01,4,2.25812030115921907e+01,2.32960212189768150e+01,4.96819730424050014e-16,2.48498759503311797e-16
3220,3220,1209,80,3.89924249840748232e+01,1.38677960576301018e+00,1.38507151473220524e+00,2.85616699577309341e-01,2.77204482358764437e-01,4,2.26078323861731931e+01,2.33033719981653604e+01,4.96819730424050014e-16,2.23139659391794923e-16
3225,3225,1214,80,3.89923407919023077e+01,1.38671728459445509e+00,1.38504967403450707e+00,2.85722593535943148e-01,2.77516076303663539e-01,4,2.26335804127192759e+01,2.33121330255562604e+01,4.96819730424050014e-16,2.49586260181813123e-16
3230,3230,1219,80,3.89922376104770620e+01,1.38665700196310704e+00,1.38502446776760957e+00,2.85844754517291244e-01,2.77817132133150124e-01,4,2.26584587400957567e+01,2.33222400599380322e+01,4.96819730424050014e-16,6.28975424560803517e-16
3235,3235,1224,80,3.89921186288599415e+01,1.38659864504451691e+00,1.38499616770054712e+00,2.85981844624442760e-01,2.78108247919242324e-01,4,2.26825166820303394e+01,2.33335824802013079e+01,4.96819730424050014e-16,2.48805099510744314e-16
3240,3240,1229,80,3.89919882457034888e+01,1.38654201642262809e+00,1.38496514822016970e+00,2.86132029342196725e-01,2.78390439301842429e-01,4,2.27058380741354320e+01,2.33460085749872590e+01,4.96819730424050014e-16,4.00376000913529416e-16
3245,3245,1234,80,3.89918518611350038e+01,1.38648684830093827e+00,1.38493186484281727e+00,2.86293083645058732e-01,2.78665066860793897e-01,4,2.27285352774926714e+01,2.33593343149301305e+01,4.96819730424050014e-16,4.96603795171548779e-16
3250,3250,1239,80,3.89917155273870080e+01,1.38643282179639105e+00,1.38489682688076843e+00,2.86462526162812314e-01,2.78933738808515574e-01,4,2.27507411405703444e+01,2.33733544471560322e+01,4.96819730424050014e-16,2.45326946669339870e-18
3255,3255,1244,80,3.89915854801147646e+01,1.38637958872938727e+00,1.38486056776429844e+00,2.86637764175527054e-01,2.79198201918519961e-01,4,2.27725999867538640e+01,2.33878544875493830e+01,4.96819730424050014e-16,2.48301897585774390e-16
3260,3260,1249,80,3.89914676020532127e+01,1.38632679329639186e+00,1.38482361643971830e+00,2.86816232718477560e-01,2.79460233644330425e-01,4,2.27942586983145823e+01,2.34026222279739962e+01,4.96819730424050014e-16,5.55260908821020662e-16
3265,3265,1254,80,3.89913668931063100e+01,1.38627409149127301e+00,1.38478647257062804e+00,2.86995514573655242e-01,2.79721545934607685e-01,4,2.28158587654653857e+01,2.34174576644442816e+01,4.96819730424050014e-16,2.23264370211507764e-16
3270,3270,1259,80,3.89912870297876069e+01,1.38622116688808505e+00,1.38474958724928943e+00,2.87173432985927679e-01,2.79983707510698510e-01,4,2.28375298601521060e+01,2.34321806705892826e+01,4.96819730424050014e-16,2.22454191107671872e-16
3275,3275,1264,80,3.89912300888181989e+01,1.38616774216711036e+00,1.38471334987318162e+00,2.87348114110729913e-01,2.80248087549827885e-01,4,2.28593851782630608e+01,2.34466361681722546e+01,4.96819730424050014e-16,4.97239655640806241e-16
3280,3280,1269,80,3.89911964852950561e+01,1.38611358639627924e+00,1.38467808096672673e+00,2.87518020461853929e-01,2.80515820601341559e-01,4,2.28815185363494926e+01,2.34606968989325857e+01,4.96819730424050014e-16,2.22176914403486908e-16
3285,3285,1274,80,3.89911851396021376e+01,1.38605851851439144e+00,1.38464403012098769e+00,2.87681959549622723e-01,2.80787790428450035e-01,4,2.29040030324174175e+01,2.34742641438229498e+01,4.96819730424050014e-16,1.59745334088764147e-16
3290,3290,1279,80,3.89911938463880148e+01,1.38600240772037586e+00,1.38461137788109934e+00,2.87839073515400834e-01,2.81064629210652395e-01,4,2.29268909763626318e+01,2.34872668695463318e+01,4.96819730424050014e-16,6.28424978519853928e-16
3295,3295,1284,80,3.89912197819511874e+01,1.38594517160737585e+00,1.38458024027587645e+00,2.87988816167566830e-01,2.81346727896739368e-01,4,2.29502147421997407e+01,2.34996598320521883e+01,4.96819730424050014e-16,3.51473662971982728e-16
3300,3300,1289,80,3.89912600610444997e+01,1.38588677294403317e+00,1.38455067468463566e+00,2.88130923766124147e-01,2.81634253205774676e-01,4,2.29739881699996253e+01,2.35114211620533702e+01,4.96819730424050014e-16,4.00523946772316468e-16
3305,3305,1294,80,3.89913122458873147e+01,1.38582721603256309e+00,1.38452268580931159e+00,2.88265385503307936e-01,2.81927166664435180e-01,4,2.29982081363425870e+01,2.35225499246936316e+01,4.96819730424050014e-16,4.96597830127415452e-16
3310,3310,1299,80,3.89913747208783761e+01,1.38576654357885221e+00,1.38449623062027039e+00,2.88392419106784592e-01,2.82225241070888422e-01,4,2.30228559121511189e+01,2.35330641025307798e+01,4.96819730424050014e-16,4.44104456181397051e-16
3315,3315,1304,80,3.89914468739109239e+01,1.38570483499533803e+00,1.38447122124714284e+00,2.88512456470159773e-01,2.82528069880753463e-01,4,2.30478979353670148e+01,2.35429994079043858e+01,4.96819730424050014e-16,2.48407209724895002e-16
3320,3320,1309,80,3.89915290634266896e+01,1.38564220701863849e+00,1.38444752488525769e+00,2.88626143720704054e-01,2.82835065238589423e-01,4,2.30732856446584123e+01,2.35524092898606661e+01,4.96819730424050014e-16,4.97334042792813729e-16
3325,3325,1314,80,3.89916223911946105e+01,1.38557881745422229e+00,1.38442495989491210e+00,2.88734359610995306e-01,2.83145440758208244e-01,4,2.30989540516271710e+01,2.35613664575465727e+01,4.96819730424050014e-16,4.44089236319841429e-16
3330,3330,1319,80,3.89917283356033479e+01,1.38551487274518381e+00,1.38440328741555985e+00,2.88838255418134904e-01,2.83458175754197850e-01,4,2.31248187784149799e+01,2.35699661838188774e+01,4.96819730424050014e-16,5.55491615268155994e-16
3335,3335,1324,80,3.89918483219108083e+01,1.38545063985984762e+00,1.38438219806256235e+00,2.88939318348106766e-01,2.83771958642744404e-01,4,2.31507713715288475e+01,2.35783315546726371e+01,4.96819730424050014e-16,4.97147077132816839e-16
3340,3340,1329,80,3.89919833105729978e+01,1.38538646259953602e+00,1.38436129374054229e+00,2.89039458193882492e-01,2.84085109159114113e-01,4,2.31766728622342875e+01,2.35866206439847623e+01,4.96819730424050014e-16,3.14023442333823881e-16
3345,3345,1334,80,3.89921334727073301e+01,1.38532278162749489e+00,1.38434006551385891e+00,2.89141112630293906e-01,2.84395482917469689e-01,4,2.32023458647523810e+01,2.35950352317886747e+01,4.96819730424050014e-16,4.01015188494521464e-16
3350,3350,1339,80,3.89922979970583370e+01,1.38526015594255503e+00,1.38431787017710328e+00,2.89247358342871352e-01,2.84700369437780543e-01,4,2.32275661323528446e+01,2.36038300068174784e+01,4.96819730424050014e-16,3.16616737141492056e-16
3355,3355,1344,80,3.89924750422912467e+01,1.38519928069308373e+00,1.38429391110984712e+00,2.89362001071673591e-01,2.84996408341165186e-01,4,2.32520556151392661e+01,2.36133200256822811e+01,4.96819730424050014e-16,4.58050589614054052e-16
3360,3360,1349,80,3.89926618196305199e+01,1.38514099192436069e+00,1.38426723336460622e+00,2.89489596761435763e-01,2.85279569003457079e-01,4,2.32754807676049893e+01,2.36238824718350493e+01,4.96819730424050014e-16,4.97589883003434155e-16
3365,3365,1354,80,3.89928547702351409e+01,1.38508624407927061e+00,1.38423674768456073e+00,2.89635333410255102e-01,2.85545261670334116e-01,4,2.32974617346753945e+01,2.36359468863305864e+01,4.96819730424050014e-16,4.00479832922817299e-16
3370,3370,1359,80,3.89930497929706377e+01,1.38503604460933438e+00,1.38420129947505566e+00,2.89804697221367258e-01,2.85788654660976249e-01,4,2.33175985945502902e+01,2.36499675454914708e+01,4.96819730424050014e-16,4.96859088716226417e-16
3375,3375,1364,80,3.89932424817528300e+01,1.38499133877010139e+00,1.38415978979320831e+00,2.90002890191843388e-01,2.86005229902885127e-01,4,2.33355173304553247e+01,2.36663752616119538e+01,4.96819730424050014e-16,2.49077085440965632e-16
3380,3380,1369,80,3.89934283444338448e+01,1.38495286131721729e+00,1.38411133145792209e+00,2.90234081613063577e-01,2.86191495207758773e-01,4,2.33509287828919234e+01,2.36855154282858535e+01,4.96819730424050014e-16,6.75384961650877059e-16
3385,3385,1374,80,3.89936029922092828e+01,1.38492100146299402e+00,1.38405539339589323e+00,2.90500719468540003e-01,2.86345629802059853e-01,4,2.33636820881451364e+01,2.37075910115122817e+01,4.96819730424050014e-16,1.11043052830573487e-16
3390,3390,1379,80,3.89937623039561743e+01,1.38489573727233628e+00,1.38399187621947695e+00,2.90803174945688359e-01,2.86467793800477655e-01,4,2.33737903114299392e+01,2.37326331015843515e+01,4.96819730424050014e-16,4.00370011477582016e-16
3395,3395,1384,80,3.89939025790008174e+01,1.38487666702686729e+00,1.38392109048696588e+00,2.91139855233472411e-01,2.86559971253062928e-01,4,2.33814174781807260e+01,2.37605102200806755e+01,4.96819730424050014e-16,4.96516300675388496e-16
3400,3400,1389,80,3.89940206920320023e+01,1.38486311617493518e+00,1.38384365796197772e+00,2.91507684835947023e-01,2.86625451518612018e-01,4,2.33868356663864567e+01,2.37909681319236377e+01,4.96819730424050014e-16,8.95201566435625426e-16
3405,3405,1394,80,3.89941142555843214e+01,1.38485426930554456e+00,1.38376038548920577e+00,2.91902715901662335e-01,2.86668192840096703e-01,4,2.33903723410587148e+01,2.38236803441228950e+01,4.96819730424050014e-16,6.28383077016529836e-16
3410,3410,1399,80,3.89941817818083933e+01,1.38484928330814494e+00,1.38367215464928139e+00,2.92320660317084424e-01,2.86692278446625537e-01,4,2.33923653393342441e+01,2.38582921376107784e+01,4.96819730424050014e-16,4.96997519006623595e-16
3415,3415,1404,80,3.89942228209885968e+01,1.38484736284060039e+00,1.38357984576615789e+00,2.92757255059023724e-01,2.86701554989565732e-01,4,2.33931329421830512e+01,2.38944508045620339e+01,4.96819730424050014e-16,6.28755603100385654e-16
3420,3420,1409,80,3.89942380447031525e+01,1.38484779985440309e+00,1.38348429462112477e+00,2.93208469415002226e-01,2.86699444084601407e-01,4,2.33929582717758038e+01,2.39318228013244294e+01,4.96819730424050014e-16,4.00402306394802408e-16
3425,3425,1414,80,3.89942292406866500e+01,1.38484998754767985e+00,1.38338627198079567e+00,2.93670602027299499e-01,2.86688876640150470e-01,4,2.33920838515123997e+01,2.39701017845676638e+01,4.96819730424050014e-16,4.57837203550579583e-16
3430,3430,1419,80,3.89941991959996770e+01,1.38485341927256411e+00,1.38328647617390055e+00,2.94140314874371644e-01,2.86672299200826597e-01,4,2.33907121272965526e+01,2.40090114293452395e+01,4.96819730424050014e-16,4.57815841500725211e-16
3435,3435,1424,80,3.89941514636715283e+01,1.38485767994599840e+00,1.38318553208537476e+00,2.94614636143047948e-01,2.86651716015424940e-01,4,2.33890089465528916e+01,2.40483056733946512e+01,4.96819730424050014e-16,2.48498759503311797e-16
3440,3440,1429,80,3.89940900315182049e+01,1.38486243446656543e+00,1.38308399300245544e+00,2.95090949201062047e-01,2.86628745249561501e-01,4,2.33871082087429549e+01,2.40877678117495826e+01,4.96819730424050014e-16,2.22129292070045417e-16
3445,3445,1434,80,3.89940189346086115e+01,1.38486741549285153e+00,1.38298234379530571e+00,2.95566975067315274e-01,2.86604678095368937e-01,4,2.33851167562405706e+01,2.41272090535496346e+01,4.96819730424050014e-16,4.44445244484566688e-16
3450,3450,1439,80,3.89939418689590624e+01,1.38487241167635111e+00,1.38288100499478683e+00,2.96040750614856907e-01,2.86580535587690755e-01,4,2.33831190757606144e+01,2.41664667255629091e+01,4.96819730424050014e-16,1.57697718458131740e-16
3455,3455,1444,80,3.89938618689962126e+01,1.38487725679050877e+00,1.38278033776041887e+00,2.96510602682574342e-01,2.86557121049879959e-01,4,2.33811816382932420e+01,2.42054021364905090e+01,4.96819730424050014e-16,6.28041774997159037e-16
3460,3460,1449,80,3.89937811032253023e+01,1.38488181990601067e+00,1.38268064980485961e+00,2.96975117905879660e-01,2.86535067476594185e-01,4,2.33793568201231885e+01,2.42438980858954984e+01,4.96819730424050014e-16,3.14631211327649330e-16
3465,3465,1454,80,3.89937008225870940e+01,1.38488599666123768e+00,1.38258220225709327e+00,2.97433108449488726e-01,2.86514879633868735e-01,4,2.33776863866974089e+01,2.42818560325641677e+01,4.96819730424050014e-16,4.57837203550579583e-16
3470,3470,1459,80,3.89936214682073654e+01,1.38488970166375891e+00,1.38248521732077778e+00,2.97883574386911210e-01,2.86496970709404164e-01,4,2.33762045254940851e+01,2.43191929837252232e+01,4.96819730424050014e-16,0.00000000000000000e+00
3475,3475,1464,80,3.89935429155302629e+01,1.38489286207511042e+00,1.38238988647385597e+00,2.98325663956019671e-01,2.86481693260511650e-01,4,2.33749404069969025e+01,2.43558382068329138e+01,4.96819730424050014e-16,0.00000000000000000e+00
3480,3480,1469,80,3.89934648065164637e+01,1.38489541244427761e+00,1.38229637888005241e+00,2.98758633239433191e-01,2.86469364140031935e-01,4,2.33739202473334515e+01,2.43917298922030348e+01,4.96819730424050014e-16,2.22129292070045417e-16
3485,3485,1474,80,3.89933869060268634e+01,1.38489729084910818e+00,1.38220484964104706e+00,2.99181806981592691e-01,2.86460283108848079e-01,4,2.33731688484869480e+01,2.44268119084262736e+01,4.96819730424050014e-16,4.97378830828715955e-16
3490,3490,1479,80,3.89933094158118294e+01,1.38489843637475851e+00,1.38211544750013426e+00,2.99594542309273348e-01,2.86454744989061982e-01,4,2.33727106040222878e+01,2.44610307971430849e+01,4.96819730424050014e-16,5.55957900009178346e-16
3495,3495,1484,80,3.89932331899267623e+01,1.38489878790785648e+00,1.38202832160419087e+00,2.99996197115735275e-01,2.86453045456581623e-01,4,2.33725699785100005e+01,2.44943331533034900e+01,4.96819730424050014e-16,6.75326757475204487e-16
3500,3500,1489,80,3.89931598162734119e+01,1.38489828416296601e+00,1.38194362693655814e+00,3.00386104820831112e-01,2.86455480873509860e-01,4,2.33727714937945343e+01,2.45266635331615888e+01,4.96819730424050014e-16,3.14119696751284541e-16
3505,3505,1494,80,3.89930915554866857e+01,1.38489686479463225e+00,1.38186152805245821e+00,3.00763557115096336e-01,2.86462342869003461e-01,4,2.33733392807384917e+01,2.45579630236565194e+01,4.96819730424050014e-16,3.14308246340565860e-16
3510,3510,1499,80,3.89930311547355686e+01,1.38489447239273655e+00,1.38178220079061065e+00,3.01127796090392363e-01,2.86473908647966347e-01,4,2.33742962774805960e+01,2.45881685898516409e+01,4.96819730424050014e-16,1.13442161799333996e-16
3515,3515,1504,80,3.89929815747204884e+01,1.38489105511704658e+00,1.38170583171241801e+00,3.01478016797071091e-01,2.86490428211474246e-01,4,2.33756631721502686e+01,2.46172132870565505e+01,4.96819730424050014e-16,2.22065779739066997e-16
3520,3520,1509,80,3.89929456794403890e+01,1.38488656970098600e+00,1.38163261514303293e+00,3.01813380705732437e-01,2.86512109799632209e-01,4,2.33774571984772308e+01,2.46450273776468158e+01,4.96819730424050014e-16,5.55116933296971180e-16
3525,3525,1514,80,3.89929259387885523e+01,1.38488098454461728e+00,1.38156274785850197e+00,3.02133039784904578e-01,2.86539104917167498e-01,4,2.33796908968247799e+01,2.46715403289684261e+01,4.96819730424050014e-16,8.67879452648198381e-16
3530,3530,1519,80,3.89929241849564718e+01,1.38487428262163670e+00,1.38149642167003317e+00,3.02436169981193714e-01,2.86571494278840766e-01,4,2.33823709512640612e+01,2.46966835919319116e+01,4.96819730424050014e-16,3.15023705574391331e-16
3535,3535,1524,80,3.89929414482599697e+01,1.38486646394439461e+00,1.38143381437837265e+00,3.02722011905348753e-01,2.86609275917842687e-01,4,2.33854972055324275e+01,2.47203939782309696e+01,4.96819730424050014e-16,2.22383160003671358e-16
3540,3540,1529,80,3.89929778806859417e+01,1.38485754736486766e+00,1.38137507977738050e+00,3.02989915624326644e-01,2.86652356534119968e-01,4,2.33890619469741843e+01,2.47426173790570658e+01,4.96819730424050014e-16,2.49260696805641825e-16
3545,3545,1534,80,3.89930327603979805e+01,1.38484757153824556e+00,1.38132033754219341e+00,3.03239385786742088e-01,2.86700546920693300e-01,4,2.33930495278102768e+01,2.47633125122121385e+01,4.96819730424050014e-16,4.04084462371852885e-16
3550,3550,1539,80,3.89931045606167288e+01,1.38483659493782207e+00,1.38126966391342276e+00,3.03470122998131586e-01,2.86753562002321050e-01,4,2.33974363679622321e+01,2.47824543585976116e+01,4.96819730424050014e-16,3.33501469433995779e-16
3555,3555,1544,80,3.89931910629315794e+01,1.38482469488082960e+00,1.38122308406527528e+00,3.03682057496338753e-01,2.86811025674080400e-01,4,2.34021913549764022e+01,2.48000369600586126e+01,4.96819730424050014e-16,3.14020325993541826e-16
3560,3560,1549,80,3.89932894974593580e+01,1.38481196559762165e+00,1.38118056691773949e+00,3.03875371770719216e-01,2.86872480272424513e-01,4,2.34072766272309565e+01,2.48160752997408629e+01,4.96819730424050014e-16,3.14054463674772923e-16
3565,3565,1554,80,3.89933966982216020e+01,1.38479851544287302e+00,1.38114202293349631e+00,3.04050509763049093e-01,2.86937400188988778e-01,4,2.34126486999468284e+01,2.48306060686181524e+01,4.96819730424050014e-16,4.97112548613678860e-16
3570,3570,1559,80,3.89935092687389613e+01,1.38478446340005501e+00,1.38110730515634650e+00,3.04208171559831653e-01,2.87005208882733509e-01,4,2.34182598724516069e+01,2.48436872274323157e+01,4.96819730424050014e-16,2.48259144678943395e-16
3575,3575,1564,80,3.89936237574409574e+01,1.38476993506573565e+00,1.38107621343696718e+00,3.04349293869083493e-01,2.87075298376643029e-01,4,2.34240598411261658e+01,2.48553963881795603e+01,4.96819730424050014e-16,4.57955498399556996e-16
3580,3580,1569,80,3.89937368432181941e+01,1.38475505831915902e+00,1.38104850149447200e+00,3.04475017891243815e-01,2.87147050236463974e-01,4,2.34299974351162206e+01,2.48658281486417181e+01,4.96819730424050014e-16,1.34929820668136915e-17
3585,3585,1574,80,3.89938455278644511e+01,1.38473995888994050e+00,1.38102388621523109e+00,3.04586647282805822e-01,2.87219856997190048e-01,4,2.34360223892433943e+01,2.48750906039359911e+01,4.96819730424050014e-16,4.44131559478133994e-16
3590,3590,1579,80,3.89939473253276248e+01,1.38472475603876632e+00,1.38100205842047541e+00,3.04685599657106232e-01,2.87293142997496309e-01,4,2.34420870680837119e+01,2.48833013210420049e+01,4.96819730424050014e-16,3.15123990914879416e-16
3595,3595,1584,80,3.89940404298529231e+01,1.38470955856724687e+00,1.38098269425421250e+00,3.04773355414113933e-01,2.87366383581136087e-01,4,2.34481480550636050e+01,2.48905830911501980e+01,4.96819730424050014e-16,2.23753272413267938e-16
3600,3600,1589,80,3.89941238391494238e+01,1.38469446137360763e+00,1.38096546635130246e+00,3.04851407648270178e-01,2.87439121626225036e-01,4,2.34541675205696620e+01,2.48970597711418122e+01,4.96819730424050014e-16,4.97174593008048227e-16
3605,3605,1594,80,3.89941974073654478e+01,1.38467954276571859e+00,1.38095005402852600e+00,3.04921216511101489e-01,2.87510980392264193e-01,4,2.34601142854457976e+01,2.49028524946085739e+01,4.96819730424050014e-16,4.45189413354955369e-16
3610,3610,1599,80,3.89942618076374572e+01,1.38466486272350808e+00,1.38093615187787289e+00,3.04984170796998022e-01,2.87581671771496294e-01,4,2.34659645042470899e+01,2.49080764822960532e+01,4.96819730424050014e-16,3.33315842046988263e-16
3615,3615,1604,80,3.89943183954736483e+01,1.38465046226035060e+00,1.38092347630783085e+00,3.05041558778300803e-01,2.87650999237266169e-01,4,2.34717019096718218e+01,2.49128386202258341e+01,4.96819730424050014e-16,6.29009213427886776e-16
3620,3620,1609,80,3.89943689805752953e+01,1.38463636396298284e+00,1.38091176975479213e+00,3.05094549529630332e-01,2.87718855119662609e-01,4,2.34773175875263753e+01,2.49172359084540034e+01,4.96819730424050014e-16,3.51276685175930937e-16
