step,time,gram_symmetry_error,gram_reconstruction_error,reduced_skew_error,reduced_eigen_residual,lifted_eigen_residual,orth_Bdom,orth_C4,conservation_error
2990,2990,0.00000000000000000e+00,2.12343058082730345e-15,0.00000000000000000e+00,3.31223999986680533e-16,1.19397308897843044e-15,5.99652079919554639e-16,nan,2.22044604925031308e-16
2995,2995,0.00000000000000000e+00,2.08570636580010571e-15,0.00000000000000000e+00,2.71086445310314690e-16,1.56866121130574911e-15,6.28315504956593168e-16,nan,2.22044604925031308e-16
3000,3000,0.00000000000000000e+00,2.24689215913172182e-15,0.00000000000000000e+00,1.91806650486368657e-16,1.50323365936353904e-15,4.44089315729168401e-16,nan,2.22044604925031308e-16
3005,3005,0.00000000000000000e+00,2.02732965787863333e-15,0.00000000000000000e+00,3.54462553612919274e-16,1.19693732875911111e-15,2.91325749169841079e-18,nan,0.00000000000000000e+00
3010,3010,0.00000000000000000e+00,2.04861472006589583e-15,0.00000000000000000e+00,1.46952896157996605e-16,8.73284747264013341e-16,7.02308374894418821e-16,nan,0.00000000000000000e+00
3015,3015,0.00000000000000000e+00,2.17074343126903228e-15,0.00000000000000000e+00,2.92942910880995571e-16,1.82646594104904953e-15,4.44668625911994339e-16,nan,2.22044604925031308e-16
3020,3020,0.00000000000000000e+00,2.05817504732476239e-15,0.00000000000000000e+00,2.74100862463604620e-16,1.02829187685293097e-15,4.02592283228463479e-16,nan,1.11022302462515654e-16
3025,3025,0.00000000000000000e+00,2.11540914657514416e-15,0.00000000000000000e+00,2.49612283019774544e-16,2.14591814134780427e-15,1.11697873395081084e-16,nan,2.22044604925031308e-16
3030,3030,0.00000000000000000e+00,2.18409348962822417e-15,0.00000000000000000e+00,1.53445419110027139e-16,1.28984562862187404e-15,1.11043052830573487e-16,nan,2.22044604925031308e-16
3035,3035,0.00000000000000000e+00,2.08558963515361893e-15,0.00000000000000000e+00,1.47463471335314740e-16,8.31907649375633625e-16,3.33090764627793155e-16,nan,0.00000000000000000e+00
3040,3040,0.00000000000000000e+00,2.30338849420450637e-15,0.00000000000000000e+00,2.15850386883290535e-16,2.50192761035017935e-15,2.48262695865179818e-16,nan,0.00000000000000000e+00
3045,3045,0.00000000000000000e+00,2.01398250664063503e-15,0.00000000000000000e+00,4.13209748431832290e-16,1.15915039579368877e-15,6.28846232685213241e-16,nan,2.22044604925031308e-16
3050,3050,0.00000000000000000e+00,2.16329089322491972e-15,0.00000000000000000e+00,3.07847855319167555e-16,1.72936431303760119e-15,2.22075096017619028e-16,nan,1.11022302462515654e-16
3055,3055,0.00000000000000000e+00,2.06275754608118876e-15,0.00000000000000000e+00,2.38101682081440024e-16,8.14706861094585677e-16,2.22137970678158149e-16,nan,1.11022302462515654e-16
3060,3060,0.00000000000000000e+00,2.14433318449527427e-15,0.00000000000000000e+00,2.00528606737297457e-16,8.18194705779175005e-16,7.35980840008019494e-18,nan,0.00000000000000000e+00
3065,3065,0.00000000000000000e+00,2.14100204631575521e-15,0.00000000000000000e+00,3.88280442830086362e-16,1.54528558403825443e-15,2.48255119939799319e-16,nan,2.22044604925031308e-16
3070,3070,0.00000000000000000e+00,2.00166563818328651e-15,0.00000000000000000e+00,4.37500380902123967e-16,1.18055043898840752e-15,1.16770537000333579e-16,nan,1.11022302462515654e-16
3075,3075,0.00000000000000000e+00,2.08489485452393877e-15,0.00000000000000000e+00,4.57811443120241763e-16,9.96083978974017249e-16,4.45561031703313297e-16,nan,1.11022302462515654e-16
3080,3080,0.00000000000000000e+00,2.05552579831494702e-15,0.00000000000000000e+00,4.91508337190658724e-16,1.90232739118561452e-15,3.14612231356156214e-16,nan,0.00000000000000000e+00
3085,3085,0.00000000000000000e+00,2.07619515416150809e-15,0.00000000000000000e+00,4.78284469027321327e-16,1.21118565906539394e-15,3.14191538508264918e-16,nan,3.33066907387546962e-16
3090,3090,0.00000000000000000e+00,1.94523499109951171e-15,0.00000000000000000e+00,6.95584187778927401e-16,1.80726787089231791e-15,4.57852223145109868e-16,nan,0.00000000000000000e+00
3095,3095,0.00000000000000000e+00,2.03037213513980341e-15,0.00000000000000000e+00,6.03308448244244924e-16,1.22861905536566050e-15,1.57260899616147261e-16,nan,0.00000000000000000e+00
3100,3100,0.00000000000000000e+00,2.03067489439309403e-15,0.00000000000000000e+00,3.29585632209756374e-16,9.94173894930638054e-16,5.99434898828360478e-16,nan,2.22044604925031308e-16
3105,3105,0.00000000000000000e+00,2.27285369975580571e-15,0.00000000000000000e+00,3.37218466614345433e-16,2.40103298869915667e-15,6.66246742929167670e-16,nan,0.00000000000000000e+00
3110,3110,0.00000000000000000e+00,2.07447185687728545e-15,0.00000000000000000e+00,3.00904945079431258e-16,9.64753662330951130e-16,4.00747875098275347e-16,nan,0.00000000000000000e+00
3115,3115,0.00000000000000000e+00,2.03217974377974486e-15,0.00000000000000000e+00,2.40398721010774829e-16,9.68379557773382163e-16,3.16424362246934926e-16,nan,1.11022302462515654e-16
3120,3120,0.00000000000000000e+00,2.14953310329151846e-15,0.00000000000000000e+00,5.62159808568895959e-16,1.69326048596930193e-15,4.97178571009661382e-16,nan,2.22044604925031308e-16
3125,3125,0.00000000000000000e+00,2.14147902247015307e-15,0.00000000000000000e+00,2.06885714585812701e-16,1.58469206620469625e-15,4.97338468597582006e-16,nan,3.33066907387546962e-16
3130,3130,0.00000000000000000e+00,2.14691402607035811e-15,0.00000000000000000e+00,2.19634774627859857e-16,1.72684690959385951e-15,3.34392558087729802e-16,nan,0.00000000000000000e+00
3135,3135,0.00000000000000000e+00,2.03463347997543473e-15,0.00000000000000000e+00,4.65247700882404561e-16,1.10657713205701225e-15,4.45536231611667507e-16,nan,2.22044604925031308e-16
3140,3140,0.00000000000000000e+00,2.24842001284453338e-15,0.00000000000000000e+00,5.35448381645876680e-16,1.64564474253883837e-15,2.22552455684540104e-16,nan,2.22044604925031308e-16
3145,3145,0.00000000000000000e+00,2.09524799234613608e-15,0.00000000000000000e+00,5.27925627237834384e-16,9.66642412233267417e-16,2.22075096017619028e-16,nan,2.22044604925031308e-16
3150,3150,0.00000000000000000e+00,1.95572438712729099e-15,0.00000000000000000e+00,5.00700638424364543e-16,1.22199705847893386e-15,4.44267156996273498e-16,nan,1.11022302462515654e-16
3155,3155,0.00000000000000000e+00,2.00795997146612481e-15,0.00000000000000000e+00,4.06339573407896308e-16,1.18037789115056591e-15,1.79395329751954768e-17,nan,1.11022302462515654e-16
3160,3160,0.00000000000000000e+00,2.06608838645675700e-15,0.00000000000000000e+00,3.17034274784660365e-16,8.60551374239640836e-16,1.24196766751353302e-17,nan,0.00000000000000000e+00
3165,3165,0.00000000000000000e+00,2.02356163538338501e-15,0.00000000000000000e+00,2.36784593708801626e-16,1.70300245090581744e-15,4.00343586425765466e-16,nan,1.11022302462515654e-16
3170,3170,0.00000000000000000e+00,2.19721611621155915e-15,0.00000000000000000e+00,5.46356331163053563e-16,9.48853248426344602e-16,1.15098363388325602e-16,nan,2.22044604925031308e-16
3175,3175,0.00000000000000000e+00,2.29091533987846632e-15,0.00000000000000000e+00,4.60438513030815643e-16,4.06578416344624892e-15,4.96507209453959914e-16,nan,1.11022302462515654e-16
3180,3180,0.00000000000000000e+00,2.14417886730786136e-15,0.00000000000000000e+00,2.10773446110871035e-16,2.33083722476563054e-15,3.14438817964867797e-16,nan,2.22044604925031308e-16
3185,3185,0.00000000000000000e+00,2.04584277327325174e-15,0.00000000000000000e+00,1.62017778077032498e-16,1.10194919580205464e-15,6.66215407285348823e-16,nan,2.22044604925031308e-16
3190,3190,0.00000000000000000e+00,2.12484809619935982e-15,0.00000000000000000e+00,1.93596216743685076e-16,1.04227374837986231e-15,1.12536634111364500e-16,nan,0.00000000000000000e+00
3195,3195,0.00000000000000000e+00,2.14100128541058519e-15,0.00000000000000000e+00,2.13649993076025895e-16,1.16861143453692880e-15,2.22129292070045417e-16,nan,2.22044604925031308e-16
3200,3200,0.00000000000000000e+00,2.08351800939538894e-15,0.00000000000000000e+00,4.90378735737049629e-16,1.88359915570337977e-15,3.14751341439792481e-16,nan,1.11022302462515654e-16
3205,3205,0.00000000000000000e+00,2.03842486573135532e-15,0.00000000000000000e+00,5.47824150478771652e-16,2.22139469269717887e-15,6.28056149348775006e-16,nan,2.22044604925031308e-16
3210,3210,0.00000000000000000e+00,2.19061952990619751e-15,0.00000000000000000e+00,4.15732077496653231e-16,1.56229010178678136e-15,2.49586260181813123e-16,nan,2.22044604925031308e-16
3215,3215,0.00000000000000000e+00,2.05223573467710934e-15,0.00000000000000000e+00,6.53950847096922697e-16,1.01920571981392096e-15,2.48498759503311797e-16,nan,1.11022302462515654e-16
3220,3220,0.00000000000000000e+00,2.27314060577111073e-15,0.00000000000000000e+00,2.81538295011500997e-16,1.39311794487085185e-15,2.23139659391794923e-16,nan,2.22044604925031308e-16
3225,3225,0.00000000000000000e+00,2.14273397083612046e-15,0.00000000000000000e+00,7.51901244061270731e-16,9.87391538615367058e-16,2.49586260181813123e-16,nan,1.11022302462515654e-16
3230,3230,0.00000000000000000e+00,2.04474730367689176e-15,0.00000000000000000e+00,4.27066763927671342e-16,1.02133235782503272e-15,6.28975424560803517e-16,nan,0.00000000000000000e+00
3235,3235,0.00000000000000000e+00,2.05760987167071662e-15,0.00000000000000000e+00,2.38473633347972072e-16,1.17873338725610364e-15,2.48805099510744314e-16,nan,0.00000000000000000e+00
3240,3240,0.00000000000000000e+00,2.00537540727905140e-15,0.00000000000000000e+00,2.41976770137861114e-16,1.33719322294529537e-15,4.00376000913529416e-16,nan,2.22044604925031308e-16
3245,3245,0.00000000000000000e+00,2.20600683309873232e-15,0.00000000000000000e+00,6.14963751468456542e-16,1.87609107921034894e-15,4.96603795171548779e-16,nan,0.00000000000000000e+00
3250,3250,0.00000000000000000e+00,2.22980613982282672e-15,0.00000000000000000e+00,2.75850167741884135e-16,3.09260885433631652e-15,2.45326946669339870e-18,nan,0.00000000000000000e+00
3255,3255,0.00000000000000000e+00,2.01865409186615759e-15,0.00000000000000000e+00,2.17392059833208419e-16,1.01866029909687912e-15,2.48301897585774390e-16,nan,2.22044604925031308e-16
3260,3260,0.00000000000000000e+00,2.06061967623949652e-15,0.00000000000000000e+00,1.25506580184554740e-16,1.12741071271864284e-15,5.55260908821020662e-16,nan,0.00000000000000000e+00
3265,3265,0.00000000000000000e+00,2.14994542783141249e-15,0.00000000000000000e+00,1.16010045912029459e-16,1.54834390609175758e-15,2.23264370211507764e-16,nan,0.00000000000000000e+00
3270,3270,0.00000000000000000e+00,2.08218886270581443e-15,0.00000000000000000e+00,8.79650161393430370e-16,1.78876950965142580e-15,2.22454191107671872e-16,nan,0.00000000000000000e+00
3275,3275,0.00000000000000000e+00,2.26318977552555653e-15,0.00000000000000000e+00,4.99376177326835604e-16,1.59271551544121364e-15,4.97239655640806241e-16,nan,0.00000000000000000e+00
3280,3280,0.00000000000000000e+00,1.98549485328016111e-15,0.00000000000000000e+00,4.14062172289071137e-16,1.35321798769889737e-15,2.22176914403486908e-16,nan,0.00000000000000000e+00
3285,3285,0.00000000000000000e+00,2.08741405006950633e-15,0.00000000000000000e+00,5.09403725758010305e-16,1.99942627312218890e-15,1.59745334088764147e-16,nan,0.00000000000000000e+00
3290,3290,0.00000000000000000e+00,2.16869398740413310e-15,0.00000000000000000e+00,4.65624594198195092e-16,1.03527679930927370e-15,6.28424978519853928e-16,nan,0.00000000000000000e+00
3295,3295,0.00000000000000000e+00,2.11279317228948180e-15,0.00000000000000000e+00,4.39573610022338768e-16,1.05726384236230832e-15,3.51473662971982728e-16,nan,2.22044604925031308e-16
3300,3300,0.00000000000000000e+00,2.08156676118672627e-15,0.00000000000000000e+00,4.43799692226738966e-16,8.28884568049923651e-16,4.00523946772316468e-16,nan,2.22044604925031308e-16
3305,3305,0.00000000000000000e+00,2.13411650695231191e-15,0.00000000000000000e+00,2.11743080667199796e-16,1.02831538561560591e-15,4.96597830127415452e-16,nan,0.00000000000000000e+00
3310,3310,0.00000000000000000e+00,2.11324843297359310e-15,0.00000000000000000e+00,7.09417335728042574e-16,1.18722170103158737e-15,4.44104456181397051e-16,nan,0.00000000000000000e+00
3315,3315,0.00000000000000000e+00,2.14513649819918618e-15,0.00000000000000000e+00,5.03021916544807859e-16,2.71203780007466311e-15,2.48407209724895002e-16,nan,1.11022302462515654e-16
3320,3320,0.00000000000000000e+00,2.08581303274806334e-15,0.00000000000000000e+00,3.45942737605166949e-16,1.04347221918581604e-15,4.97334042792813729e-16,nan,0.00000000000000000e+00
3325,3325,0.00000000000000000e+00,2.19504545133109596e-15,0.00000000000000000e+00,5.89861400760553251e-16,1.21411895910204563e-15,4.44089236319841429e-16,nan,1.11022302462515654e-16
3330,3330,0.00000000000000000e+00,2.17559115390119338e-15,0.00000000000000000e+00,3.06959094562164821e-16,1.16848207465279690e-15,5.55491615268155994e-16,nan,0.00000000000000000e+00
3335,3335,0.00000000000000000e+00,2.07117830285545103e-15,0.00000000000000000e+00,2.91396148223140228e-16,1.01323108352930423e-15,4.97147077132816839e-16,nan,2.22044604925031308e-16
3340,3340,0.00000000000000000e+00,2.11971979933523924e-15,0.00000000000000000e+00,3.88342615669504759e-16,7.68064592364997266e-16,3.14023442333823881e-16,nan,0.00000000000000000e+00
3345,3345,0.00000000000000000e+00,2.10686553928830455e-15,0.00000000000000000e+00,7.79345912827140005e-16,1.69713877790201281e-15,4.01015188494521464e-16,nan,0.00000000000000000e+00
3350,3350,0.00000000000000000e+00,2.10680522089742127e-15,0.00000000000000000e+00,2.95767468606335693e-16,1.27254817431195954e-15,3.16616737141492056e-16,nan,1.11022302462515654e-16
3355,3355,0.00000000000000000e+00,2.19785170277037428e-15,0.00000000000000000e+00,6.55383415190999583e-16,3.29268227710170499e-15,4.58050589614054052e-16,nan,2.22044604925031308e-16
3360,3360,0.00000000000000000e+00,2.05580697715373298e-15,0.00000000000000000e+00,3.66426713841852814e-16,9.10206458776138807e-16,4.97589883003434155e-16,nan,0.00000000000000000e+00
3365,3365,0.00000000000000000e+00,2.04375251370973799e-15,0.00000000000000000e+00,3.52462070979076997e-16,8.93095348728171732e-16,4.00479832922817299e-16,nan,1.11022302462515654e-16
3370,3370,0.00000000000000000e+00,2.37891542655886650e-15,0.00000000000000000e+00,5.83511462541472708e-16,2.77091435516930207e-15,4.96859088716226417e-16,nan,0.00000000000000000e+00
3375,3375,0.00000000000000000e+00,2.07107503428337689e-15,0.00000000000000000e+00,5.00940235181691398e-16,1.25516342779330247e-15,2.49077085440965632e-16,nan,2.22044604925031308e-16
3380,3380,0.00000000000000000e+00,2.01335081609908491e-15,0.00000000000000000e+00,2.93093352123636270e-16,1.06640937089815544e-15,6.75384961650877059e-16,nan,1.11022302462515654e-16
3385,3385,0.00000000000000000e+00,2.18889070430288936e-15,0.00000000000000000e+00,2.35186180738190919e-16,1.36555385910879521e-15,1.11043052830573487e-16,nan,2.22044604925031308e-16
3390,3390,0.00000000000000000e+00,2.00727368751584516e-15,0.00000000000000000e+00,3.38934423000856328e-16,8.93949211319528430e-16,4.00370011477582016e-16,nan,0.00000000000000000e+00
3395,3395,0.00000000000000000e+00,2.08428529759580464e-15,0.00000000000000000e+00,2.78032130649995910e-16,1.32540064311782608e-15,4.96516300675388496e-16,nan,1.11022302462515654e-16
3400,3400,0.00000000000000000e+00,2.16116781704001952e-15,0.00000000000000000e+00,3.31908526869485934e-16,9.99445475187671711e-16,8.95201566435625426e-16,nan,2.22044604925031308e-16
3405,3405,0.00000000000000000e+00,2.20975938083765348e-15,0.00000000000000000e+00,2.23280578023740676e-16,1.21312981967974918e-15,6.28383077016529836e-16,nan,0.00000000000000000e+00
3410,3410,0.00000000000000000e+00,2.08218588002812050e-15,0.00000000000000000e+00,3.76170993733611440e-16,1.83067085217790303e-15,4.96997519006623595e-16,nan,2.22044604925031308e-16
3415,3415,0.00000000000000000e+00,2.02901359553480978e-15,0.00000000000000000e+00,3.09283716159914441e-16,1.41537533471954061e-15,6.28755603100385654e-16,nan,2.22044604925031308e-16
3420,3420,0.00000000000000000e+00,2.11679921797398682e-15,0.00000000000000000e+00,4.49541903261317488e-16,2.00739783366091516e-15,4.00402306394802408e-16,nan,2.22044604925031308e-16
3425,3425,0.00000000000000000e+00,2.17220805326543746e-15,0.00000000000000000e+00,5.01811616515363212e-16,8.83375856087683315e-16,4.57837203550579583e-16,nan,0.00000000000000000e+00
3430,3430,0.00000000000000000e+00,1.98440371345180741e-15,0.00000000000000000e+00,6.13537872852795059e-16,2.08850987531413715e-15,4.57815841500725211e-16,nan,0.00000000000000000e+00
3435,3435,0.00000000000000000e+00,2.16466674477898003e-15,0.00000000000000000e+00,4.61770056951089280e-16,2.62763112109533086e-15,2.48498759503311797e-16,nan,0.00000000000000000e+00
3440,3440,0.00000000000000000e+00,1.95123409829236227e-15,0.00000000000000000e+00,7.24520271630178140e-16,1.24142988941081632e-15,2.22129292070045417e-16,nan,2.22044604925031308e-16
3445,3445,0.00000000000000000e+00,2.02007539019194161e-15,0.00000000000000000e+00,6.52083500431437592e-16,1.61567400714896493e-15,4.44445244484566688e-16,nan,0.00000000000000000e+00
3450,3450,0.00000000000000000e+00,2.10677152407002434e-15,0.00000000000000000e+00,4.08293756915406529e-16,1.59468272610129953e-15,1.57697718458131740e-16,nan,0.00000000000000000e+00
3455,3455,0.00000000000000000e+00,2.12871712664382927e-15,0.00000000000000000e+00,2.96468547195543501e-16,1.45672007684615650e-15,6.28041774997159037e-16,nan,0.00000000000000000e+00
3460,3460,0.00000000000000000e+00,2.07376128713150982e-15,0.00000000000000000e+00,2.79563897559155535e-16,1.01343118026236031e-15,3.14631211327649330e-16,nan,1.11022302462515654e-16
3465,3465,0.00000000000000000e+00,2.04054029838973390e-15,0.00000000000000000e+00,4.59140807155902378e-16,1.43787814783190489e-15,4.57837203550579583e-16,nan,2.22044604925031308e-16
3470,3470,0.00000000000000000e+00,2.02674139486440627e-15,0.00000000000000000e+00,8.47545716849871249e-16,1.73610789575620513e-15,0.00000000000000000e+00,nan,2.22044604925031308e-16
3475,3475,0.00000000000000000e+00,2.01271699817494174e-15,0.00000000000000000e+00,4.08725050927684885e-16,9.70887558088741617e-16,0.00000000000000000e+00,nan,4.44089209850062616e-16
3480,3480,0.00000000000000000e+00,2.18102653764024339e-15,0.00000000000000000e+00,5.53209940900706572e-16,1.95028732875863475e-15,2.22129292070045417e-16,nan,0.00000000000000000e+00
3485,3485,0.00000000000000000e+00,1.96993696823480458e-15,0.00000000000000000e+00,5.33789897368632927e-16,1.15206866326919169e-15,4.97378830828715955e-16,nan,2.22044604925031308e-16
3490,3490,0.00000000000000000e+00,2.16130029975740770e-15,0.00000000000000000e+00,9.61527419344992484e-17,8.90397589344457054e-16,5.55957900009178346e-16,nan,0.00000000000000000e+00
3495,3495,0.00000000000000000e+00,2.14457626311775235e-15,0.00000000000000000e+00,3.82963929568915911e-16,1.69546562331871763e-15,6.75326757475204487e-16,nan,2.22044604925031308e-16
3500,3500,0.00000000000000000e+00,2.07547466839307468e-15,0.00000000000000000e+00,1.35121351517628056e-16,1.37839324115099885e-15,3.14119696751284541e-16,nan,0.00000000000000000e+00
3505,3505,0.00000000000000000e+00,2.17063720696863179e-15,0.00000000000000000e+00,1.95912711935562471e-16,9.34005256790074520e-16,3.14308246340565860e-16,nan,2.22044604925031308e-16
3510,3510,0.00000000000000000e+00,2.06559768001673007e-15,0.00000000000000000e+00,2.81663165074036073e-16,2.18272220410089390e-15,1.13442161799333996e-16,nan,2.22044604925031308e-16
3515,3515,0.00000000000000000e+00,2.05767864908500515e-15,0.00000000000000000e+00,5.77222264423931293e-16,1.41826069833870525e-15,2.22065779739066997e-16,nan,2.22044604925031308e-16
3520,3520,0.00000000000000000e+00,2.22441628901955973e-15,0.00000000000000000e+00,3.07399319945152227e-16,2.02763012355872840e-15,5.55116933296971180e-16,nan,0.00000000000000000e+00
3525,3525,0.00000000000000000e+00,2.08516384128294051e-15,0.00000000000000000e+00,8.05580343278852335e-16,1.21934859280813562e-15,8.67879452648198381e-16,nan,0.00000000000000000e+00
3530,3530,0.00000000000000000e+00,2.21400212286363105e-15,0.00000000000000000e+00,3.08130191314543421e-16,1.54750223939433231e-15,3.15023705574391331e-16,nan,0.00000000000000000e+00
3535,3535,0.00000000000000000e+00,2.05749167876068958e-15,0.00000000000000000e+00,2.80684330780432436e-16,2.47875594221474830e-15,2.22383160003671358e-16,nan,2.22044604925031308e-16
3540,3540,0.00000000000000000e+00,2.30003924544489855e-15,0.00000000000000000e+00,5.30428928986075322e-16,2.76907654617561086e-15,2.49260696805641825e-16,nan,0.00000000000000000e+00
3545,3545,0.00000000000000000e+00,2.11029224761375079e-15,0.00000000000000000e+00,1.84718021402698211e-16,2.01557154609412666e-15,4.04084462371852885e-16,nan,0.00000000000000000e+00
3550,3550,0.00000000000000000e+00,2.11037649811020879e-15,0.00000000000000000e+00,1.04397489308761644e-16,9.00414731665069132e-16,3.33501469433995779e-16,nan,0.00000000000000000e+00
3555,3555,0.00000000000000000e+00,2.01504897529635144e-15,0.00000000000000000e+00,3.34017300304656055e-16,1.13133747609831666e-15,3.14020325993541826e-16,nan,0.00000000000000000e+00
3560,3560,0.00000000000000000e+00,2.12336275240058317e-15,0.00000000000000000e+00,2.23574016575935700e-16,2.35816260630446549e-15,3.14054463674772923e-16,nan,2.22044604925031308e-16
3565,3565,0.00000000000000000e+00,2.22929005120787224e-15,0.00000000000000000e+00,4.08752050369800846e-16,2.09084226475520488e-15,4.97112548613678860e-16,nan,4.44089209850062616e-16
3570,3570,0.00000000000000000e+00,2.23616517931437327e-15,0.00000000000000000e+00,4.73365527068847732e-16,2.39928620980417541e-15,2.48259144678943395e-16,nan,0.00000000000000000e+00
3575,3575,0.00000000000000000e+00,1.90519381203082991e-15,0.00000000000000000e+00,4.08225872193646491e-16,9.98630445614213744e-16,4.57955498399556996e-16,nan,0.00000000000000000e+00
3580,3580,0.00000000000000000e+00,2.05165550027999584e-15,0.00000000000000000e+00,4.71829904641961313e-16,1.70152267525565562e-15,1.34929820668136915e-17,nan,0.00000000000000000e+00
3585,3585,0.00000000000000000e+00,2.18248633333400185e-15,0.00000000000000000e+00,2.95727705803416172e-16,1.65668726644410870e-15,4.44131559478133994e-16,nan,2.22044604925031308e-16
3590,3590,0.00000000000000000e+00,2.02292347925195230e-15,0.00000000000000000e+00,7.14883474392716591e-16,1.29571202646535147e-15,3.15123990914879416e-16,nan,0.00000000000000000e+00
3595,3595,0.00000000000000000e+00,2.24197288904071861e-15,0.00000000000000000e+00,3.79482900533068690e-16,1.48747315363287024e-15,2.23753272413267938e-16,nan,0.00000000000000000e+00
3600,3600,0.00000000000000000e+00,2.21985566514065167e-15,0.00000000000000000e+00,1.88770627301932379e-16,1.38092763866125134e-15,4.97174593008048227e-16,nan,2.22044604925031308e-16
3605,3605,0.00000000000000000e+00,2.01986706410485543e-15,0.00000000000000000e+00,9.41078937899424552e-17,1.69424421614780083e-15,4.45189413354955369e-16,nan,0.00000000000000000e+00
3610,3610,0.00000000000000000e+00,2.06768883593615277e-15,0.00000000000000000e+00,5.39737378391046544e-16,1.81695259077135411e-15,3.33315842046988263e-16,nan,0.00000000000000000e+00
3615,3615,0.00000000000000000e+00,1.97808851102429293e-15,0.00000000000000000e+00,2.90369544577731096e-16,1.98337619930128242e-15,6.29009213427886776e-16,nan,2.22044604925031308e-16
3620,3620,0.00000000000000000e+00,2.05849020063513480e-15,0.00000000000000000e+00,4.04855324973684329e-16,2.06885534404568568e-15,3.51276685175930937e-16,nan,0.00000000000000000e+00
3625,3625,0.00000000000000000e+00,2.01074120312461670e-15,0.00000000000000000e+00,5.83708340839350839e-16,1.32948638755658686e-15,4.44294144537499243e-16,nan,2.22044604925031308e-16
3630,3630,0.00000000000000000e+00,2.05329890720955784e-15,0.00000000000000000e+00,5.31484721368118755e-16,1.36225415522484374e-15,3.33075942283109076e-16,nan,0.00000000000000000e+00
3635,3635,0.00000000000000000e+00,2.06070190074704831e-15,0.00000000000000000e+00,2.06149656728455425e-16,1.65955109031410658e-15,4.05640242722832672e-16,nan,0.00000000000000000e+00
3640,3640,0.00000000000000000e+00,2.02151628799473573e-15,0.00000000000000000e+00,2.35474779372193515e-16,1.04182426176032443e-15,2.22805630425602255e-16,nan,4.44089209850062616e-16
3645,3645,0.00000000000000000e+00,2.16516973188254919e-15,0.00000000000000000e+00,2.09627990905742810e-16,2.04902305946035461e-15,5.55290715558674711e-16,nan,0.00000000000000000e+00
3650,3650,0.00000000000000000e+00,2.08016501146161425e-15,0.00000000000000000e+00,1.32484959398944226e-16,1.87183350875324365e-15,4.44197616835651554e-16,nan,2.22044604925031308e-16
3655,3655,0.00000000000000000e+00,2.02017209282399727e-15,0.00000000000000000e+00,3.98481975939425025e-16,1.78136850187571231e-15,1.11839224823554939e-16,nan,4.44089209850062616e-16
3660,3660,0.00000000000000000e+00,2.09729446965396596e-15,0.00000000000000000e+00,6.69882555111619069e-16,1.21925318660779660e-15,6.75482699963249229e-16,nan,0.00000000000000000e+00
3665,3665,0.00000000000000000e+00,2.14155635836291749e-15,0.00000000000000000e+00,3.99552927323437665e-16,2.33360658765995209e-15,2.22531961064150959e-16,nan,2.22044604925031308e-16
3670,3670,0.00000000000000000e+00,2.09572891332229799e-15,0.00000000000000000e+00,2.51152978584132237e-16,8.44071455576737945e-16,4.96690138261896225e-16,nan,4.44089209850062616e-16
3675,3675,0.00000000000000000e+00,2.22500354742908359e-15,0.00000000000000000e+00,1.74408587441030420e-16,1.15934686572234491e-15,7.45496278509935392e-16,nan,4.44089209850062616e-16
3680,3680,0.00000000000000000e+00,2.02527308926143421e-15,0.00000000000000000e+00,6.64365794958733950e-16,1.40207168982017345e-15,2.22098808417825777e-16,nan,0.00000000000000000e+00
3685,3685,0.00000000000000000e+00,1.94957089586631924e-15,0.00000000000000000e+00,4.66670543345192130e-16,8.98431728445235986e-16,3.31191378003608826e-17,nan,0.00000000000000000e+00
3690,3690,0.00000000000000000e+00,2.17441448990793258e-15,0.00000000000000000e+00,4.33923533206648399e-16,1.75613652884062238e-15,3.17641558355255813e-16,nan,2.22044604925031308e-16
3695,3695,0.00000000000000000e+00,2.13757364344139177e-15,0.00000000000000000e+00,4.56675035117534520e-16,1.34697789944884284e-15,4.00523946772316468e-16,nan,2.22044604925031308e-16
3700,3700,0.00000000000000000e+00,1.94723643886881874e-15,0.00000000000000000e+00,2.85593174964298564e-16,9.44506390541583676e-16,2.24500966289574216e-16,nan,2.22044604925031308e-16
3705,3705,0.00000000000000000e+00,2.18959412535895005e-15,0.00000000000000000e+00,2.27594094744215321e-16,1.35514150979102847e-15,8.00752001827058832e-16,nan,2.22044604925031308e-16
3710,3710,0.00000000000000000e+00,1.97394378616072756e-15,0.00000000000000000e+00,4.53266008584115465e-16,1.13637253133733746e-15,6.28909635718157239e-16,nan,4.44089209850062616e-16
3715,3715,0.00000000000000000e+00,2.14516578935962251e-15,0.00000000000000000e+00,2.04989842902906401e-16,8.80272024784181495e-16,4.44116314077244628e-16,nan,0.00000000000000000e+00
3720,3720,0.00000000000000000e+00,2.21630832889402709e-15,0.00000000000000000e+00,1.80550462288889345e-16,1.08893897855670648e-15,4.96803724728690546e-16,nan,0.00000000000000000e+00
3725,3725,0.00000000000000000e+00,2.05952854396190010e-15,0.00000000000000000e+00,4.77315413409815539e-16,1.76904758572923393e-15,3.56191156149725637e-16,nan,2.22044604925031308e-16
3730,3730,0.00000000000000000e+00,2.15685431259483680e-15,0.00000000000000000e+00,4.77771131986926015e-16,1.39342836778037117e-15,1.11022302462515654e-16,nan,0.00000000000000000e+00
