j,reO,imO,absO
867,-0.8029701849635357,-5.803842446762009e-17,0.8029701849635357
868,-0.8089679784078937,5.906083087610888e-17,0.8089679784078937
869,-0.8148826904205325,7.075839842258554e-17,0.8148826904205325
870,-0.8207137135574601,4.1559282974585386e-17,0.8207137135574601
871,-0.8264604489695675,-1.8222388341054492e-16,0.8264604489695675
872,-0.8321223064641421,8.781897197485238e-17,0.8321223064641421
873,-0.8376987045654795,6.826189115519327e-17,0.8376987045654795
874,-0.8431890705745955,1.9145949750453457e-17,0.8431890705745955
875,-0.8485928406280505,1.624382412703864e-16,0.8485928406280505
876,-0.8539094597558476,-5.49054545560136e-18,0.8539094597558476
877,-0.859138381938444,3.567257905907371e-17,0.859138381938444
878,-0.8642790701628124,-5.3556139057372084e-17,0.8642790701628124
879,-0.869330996477602,-3.207484454997412e-17,0.869330996477602
880,-0.8742936420473556,4.1988428783159526e-17,0.8742936420473556
881,-0.8791664972057938,8.141003743300581e-17,0.8791664972057938
882,-0.8839490615081611,1.146799466832079e-17,0.8839490615081611
883,-0.8886408437826179,-7.767460568727616e-18,0.8886408437826179
884,-0.8932413621806874,6.400646175410809e-17,0.8932413621806874
885,-0.8977501442267375,4.796797850703536e-18,0.8977501442267375
886,-0.9021667268665139,1.5120495839354986e-17,0.9021667268665139
887,-0.9064906565146785,1.125245938318773e-16,0.9064906565146785
888,-0.9107214891014153,8.792550700897076e-17,0.9107214891014153
889,-0.914858790118016,-7.065519857490228e-17,0.914858790118016
890,-0.9189021346615185,-4.6791594888409654e-17,0.9189021346615185
891,-0.9228511074783339,7.906572989907501e-17,0.9228511074783339
892,-0.9267053030069075,-2.2880406385844864e-17,0.9267053030069075
893,-0.9304643254193512,-3.3648412530845434e-19,0.9304643254193512
894,-0.9341277886621137,3.067370250535531e-17,0.9341277886621137
895,-0.9376953164956131,3.743832780967405e-17,0.9376953164956131
896,-0.941166542532888,-5.64003991867138e-17,0.941166542532888
897,-0.9445411102772227,-5.985676992633573e-17,0.9445411102772227
898,-0.947818673158755,5.007493287736708e-17,0.947818673158755
899,-0.9509988945700748,-2.9297839656420394e-17,0.9509988945700748
900,-0.9540814479007894,4.459334177789963e-17,0.9540814479007894
901,-0.9570660165710709,3.059290862758286e-17,0.9570660165710709
902,-0.9599522940641649,-2.41489426983095e-17,0.9599522940641649
903,-0.9627399839578761,-1.6067437045024508e-16,0.9627399839578761
904,-0.9654287999550012,1.478663017769705e-17,0.9654287999550012
905,-0.9680184659127419,-6.486158490754216e-17,0.9680184659127419
906,-0.9705087158710561,3.23148505285965e-17,0.9705087158710561
907,-0.9728992940799827,-7.457229378479656e-20,0.9728992940799827
908,-0.975189955025895,1.6671648404699016e-17,0.975189955025895
909,-0.9773804634567247,-1.6398548417387245e-16,0.9773804634567247
910,-0.9794705944061178,-1.7700931895440614e-17,0.9794705944061178
911,-0.9814601332165405,8.45055551881219e-17,0.9814601332165405
912,-0.9833488755613206,8.438779450089587e-17,0.9833488755613206
913,-0.9851366274656402,-1.2684763549441227e-16,0.9851366274656402
914,-0.986823205326449,-2.7590145448346665e-17,0.986823205326449
915,-0.9884084359313249,-6.982637678377978e-17,0.9884084359313249
916,-0.9898921564762612,-6.760312867873645e-17,0.9898921564762612
917,-0.9912742145823853,-1.709091279215751e-17,0.9912742145823853
918,-0.9925544683116146,3.081463532508309e-17,0.9925544683116146
919,-0.9937327861812252,1.0394119685267896e-16,0.9937327861812252
920,-0.9948090471773536,-6.26716191189182e-17,0.9948090471773536
921,-0.9957831407674461,4.591882327381652e-17,0.9957831407674461
922,-0.9966549669115795,5.979251304509985e-17,0.9966549669115795
923,-0.9974244360727548,1.6675675770074488e-17,0.9974244360727548
924,-0.998091469226091,-8.624824502419253e-18,0.998091469226091
925,-0.9986559978669375,-1.1773967024930182e-16,0.9986559978669375
926,-0.9991179640179089,-6.180508789834765e-17,0.9991179640179089
927,-0.9994773202348403,1.6962034203581973e-17,0.9994773202348403
928,-0.999734029611662,-7.83676137524337e-18,0.999734029611662
929,-0.9998880657841884,4.895599315467635e-18,0.9998880657841884
930,-0.9999394129328255,4.316749305163745e-17,0.9999394129328255
931,-0.999888065784191,-3.510749325755208e-17,0.999888065784191
932,-0.9997340296116675,5.3998908811870535e-18,0.9997340296116675
933,-0.9994773202348481,-5.4843254919731715e-17,0.9994773202348481
934,-0.9991179640179192,2.5828830298927244e-17,0.9991179640179192
935,-0.9986559978669504,-5.700457354801413e-17,0.9986559978669504
936,-0.9980914692261069,2.546484023231435e-17,0.9980914692261069
937,-0.9974244360727732,6.560828764332978e-17,0.9974244360727732
938,-0.9966549669116003,-9.038592830535742e-17,0.9966549669116003
939,-0.9957831407674695,2.27967740906571e-17,0.9957831407674695
940,-0.99480904717738,-1.9456216675257932e-17,0.99480904717738
941,-0.993732786181254,-3.071832620664046e-17,0.993732786181254
942,-0.9925544683116461,2.325546616223396e-17,0.9925544683116461
943,-0.9912742145824203,9.768478403400757e-19,0.9912742145824203
944,-0.9898921564762974,3.0972061179197576e-17,0.9898921564762974
945,-0.9884084359313644,1.310617410892201e-17,0.9884084359313644
946,-0.9868232053264906,-9.505854022941153e-17,0.9868232053264906
947,-0.9851366274656848,1.5602205301281755e-17,0.9851366274656848
948,-0.9833488755613675,-4.921628361688827e-17,0.9833488755613675
949,-0.9814601332165903,-5.793648713097331e-17,0.9814601332165903
950,-0.9794705944061703,-5.025050077859279e-17,0.9794705944061703
951,-0.9773804634567792,1.4252793909898644e-16,0.9773804634567792
952,-0.9751899550259522,2.7726368850299005e-17,0.9751899550259522
953,-0.9728992940800425,4.7490359693208714e-17,0.9728992940800425
954,-0.9705087158711186,6.309244132743433e-17,0.9705087158711186
955,-0.9680184659128064,-8.745752285806611e-17,0.9680184659128064
956,-0.965428799955068,-8.926496610908352e-18,0.965428799955068
957,-0.9627399839579466,-1.6964254715805424e-17,0.9627399839579466
958,-0.9599522940642379,-1.1064426565234796e-16,0.9599522940642379
959,-0.9570660165711454,1.9186217281954088e-17,0.9570660165711454
960,-0.9540814479008667,-8.573598404157244e-18,0.9540814479008667
961,-0.9509988945701555,-1.3058991643142968e-16,0.9509988945701555
962,-0.9478186731588376,4.625414285413803e-17,0.9478186731588376
963,-0.9445411102773077,-5.1962616086483e-17,0.9445411102773077
964,-0.9411665425329762,2.352554265399253e-17,0.9411665425329762
965,-0.9376953164957029,-9.802526677620162e-17,0.9376953164957029
966,-0.9341277886622056,-2.3477363061516778e-17,0.9341277886622056
967,-0.9304643254194456,4.752006071518962e-17,0.9304643254194456
968,-0.9267053030070052,-2.4202586614552377e-17,0.9267053030070052
969,-0.9228511074784341,-4.221932813733158e-17,0.9228511074784341
970,-0.9189021346616206,-9.414078861645406e-17,0.9189021346616206
971,-0.9148587901181201,-8.888191157621357e-17,0.9148587901181201
972,-0.9107214891015223,1.4119469113134663e-17,0.9107214891015223
973,-0.9064906565147878,7.020490201401019e-17,0.9064906565147878
974,-0.9021667268666265,3.052344448979547e-17,0.9021667268666265
975,-0.8977501442268515,3.34762842976518e-17,0.8977501442268515
976,-0.8932413621808045,-4.781108061997356e-17,0.8932413621808045
977,-0.8886408437827362,1.6831901621305455e-17,0.8886408437827362
978,-0.8839490615082825,-1.2066743071767446e-16,0.8839490615082825
979,-0.879166497205918,-9.80271971555882e-17,0.879166497205918
980,-0.8742936420474814,-2.7354115051781294e-17,0.8742936420474814
981,-0.86933099647773,4.905001733415074e-17,0.86933099647773
982,-0.8642790701629429,1.573177164897245e-17,0.8642790701629429
983,-0.8591383819385763,3.359934776145806e-17,0.8591383819385763
984,-0.8539094597559824,-1.5504209331458803e-17,0.8539094597559824
985,-0.8485928406281876,1.2147998539525015e-17,0.8485928406281876
986,-0.8431890705747364,-4.170350008948529e-17,0.8431890705747364
987,-0.8376987045656218,6.063162223424174e-17,0.8376987045656218
988,-0.8321223064642876,-9.351329556083696e-17,0.8321223064642876
989,-0.8264604489697144,-1.5924134454810065e-17,0.8264604489697144
990,-0.8207137135576089,3.192863771543669e-17,0.8207137135576089
991,-0.8148826904206832,2.9538435454194412e-18,0.8148826904206832
992,-0.8089679784080434,-2.3301303721594795e-17,0.8089679784080434
993,-0.8029701849636901,1.6403934632427506e-17,0.8029701849636901
994,-0.7968899260641212,-2.4041797331110003e-17,0.7968899260641212
995,-0.7907278261550902,-5.597441981531759e-17,0.7907278261550902
996,-0.7844845180874531,-3.612762189365556e-17,0.7844845180874531
997,-0.7781606430521982,-1.0768419509822084e-16,0.7781606430521982
998,-0.7717568505145745,1.1016934091585014e-17,0.7717568505145745
999,-0.7652737981474036,-6.081854996649895e-17,0.7652737981474036
1000,-0.7587121517635328,2.8861375496328196e-17,0.7587121517635328
1001,-0.752072585247454,-4.2272726660722005e-18,0.752072585247454
1002,-0.7453557804860989,-3.7637575394404506e-17,0.7453557804860989
1003,-0.7385624272988075,-4.8177948999989984e-17,0.7385624272988075
1004,-0.7316932233664803,-2.936931875774348e-17,0.7316932233664803
1005,-0.7247488741599297,-1.0666251197565693e-16,0.7247488741599297
1006,-0.7177300928674293,1.5047251548120478e-17,0.7177300928674293
1007,-0.7106376003214628,6.259305968191033e-17,0.7106376003214628
1008,-0.703472124924703,-3.307344501823162e-17,0.703472124924703
1009,-0.6962344025751935,-9.803097625789033e-17,0.6962344025751935
1010,-0.6889251765907809,4.681382721880987e-17,0.6889251765907809
1011,-0.681545197632773,4.065496781775809e-17,0.681545197632773
1012,-0.674095223628841,-1.437186396757043e-17,0.674095223628841
1013,-0.6665760196951878,8.886115841073821e-17,0.6665760196951878
1014,-0.6589883580579635,-9.81697971682471e-17,0.6589883580579635
1015,-0.6513330179739625,2.648303915589905e-17,0.6513330179739625
1016,-0.6436107856505867,-3.208384689723335e-17,0.6436107856505867
1017,-0.6358224541651094,-3.001861559931269e-17,0.6358224541651094
1018,-0.6279688233832205,3.0795857749411443e-17,0.6279688233832205
1019,-0.6200506998768813,1.0098871007348103e-16,0.6200506998768813
1020,-0.6120688968414922,-3.700227850334101e-17,0.6120688968414922
1021,-0.6040242340123695,-5.712464860851097e-17,0.6040242340123695
1022,-0.5959175375805688,1.1462407929137111e-17,0.5959175375805688
1023,-0.5877496401080236,-1.1057200510985144e-16,0.5877496401080236
1024,-0.5795213804420488,1.689572874106533e-18,0.5795213804420488
1025,-0.5712336036291861,-6.1549134461293e-17,0.5712336036291861
1026,-0.5628871608284226,4.236136517919502e-17,0.5628871608284226
1027,-0.5544829092237707,-7.310624235260721e-17,0.5544829092237707
1028,-0.5460217119362357,-6.138720101888943e-17,0.5460217119362357
1029,-0.537504437935176,3.442158697913254e-17,0.537504437935176
1030,-0.5289319619490567,-8.332886369586982e-17,0.5289319619490567
1031,-0.5203051643756166,-6.669779709432467e-17,0.5203051643756166
1032,-0.5116249311914473,-6.876700817850279e-17,0.5116249311914473
1033,-0.5028921538610089,-1.8203325347144553e-17,0.5028921538610089
1034,-0.49410772924507046,-5.644118884222025e-17,0.49410772924507046
1035,-0.48527255950860315,-4.7965345473374795e-17,0.48527255950860315
1036,-0.4763875520281293,-8.414456675041759e-17,0.4763875520281293
1037,-0.46745361929853474,-1.7370659761134555e-17,0.46745361929853474
1038,-0.45847167883935386,-3.9523915002644585e-17,0.45847167883935386
1039,-0.4494426531005379,7.209503861148459e-17,0.4494426531005379
1040,-0.44036746936771964,-4.2182678752707673e-17,0.44036746936771964
1041,-0.4312470596669869,-8.56342972084164e-17,0.4312470596669869
1042,-0.42208236066915317,-7.443235889548871e-17,0.42208236066915317
1043,-0.41287431359356763,-3.921041787886625e-17,0.41287431359356763
1044,-0.4036238641114499,3.2671591297080266e-17,0.4036238641114499
1045,-0.39433196224876743,-4.809364639058046e-17,0.39433196224876743
1046,-0.38499956228867016,-7.16691727781392e-17,0.38499956228867016
1047,-0.3756276226734827,-2.936688501522028e-17,0.3756276226734827
1048,-0.3662171059062733,3.132719404867893e-17,0.3662171059062733
1049,-0.35676897845200406,-2.4357835247515936e-17,0.35676897845200406
1050,-0.34728421063827225,3.7382718259315526e-17,0.34728421063827225
1051,-0.33776377655566237,-1.1625878469785559e-16,0.33776377655566237
1052,-0.3282086539577002,-4.36926417536021e-18,0.3282086539577002
1053,-0.3186198241604422,-6.76947295616002e-17,0.3186198241604422
1054,-0.30899827194168944,-7.840264670633008e-17,0.30899827194168944
1055,-0.2993449854398555,-4.9034403280991674e-17,0.2993449854398555
1056,-0.2896609560524804,-1.1414525007843307e-16,0.2896609560524804
1057,-0.27994717833441235,-5.932375351575707e-17,0.27994717833441235
1058,-0.27020464989567056,-1.293842686896015e-16,0.27020464989567056
1059,-0.26043437129898767,-1.0186572105028688e-16,0.26043437129898767
1060,-0.25063734595705356,-6.95296100303122e-17,0.25063734595705356
1061,-0.24081458002946002,-4.455032657134188e-17,0.24081458002946002
1062,-0.230967082319371,-4.091211122052663e-17,0.230967082319371
1063,-0.2210958641699202,-4.4935561839133694e-17,0.2210958641699202
1064,-0.21120193936033882,2.3114227126451248e-17,0.21120193936033882
1065,-0.20128632400184593,-3.250372737862323e-17,0.20128632400184593
1066,-0.1913500364332913,-1.4392022651013289e-16,0.1913500364332913
1067,-0.1813940971165705,-9.335178615448723e-17,0.1813940971165705
1068,-0.17141952853182493,-4.986749625151797e-17,0.17141952853182493
1069,-0.161427355072431,-6.855245974844025e-17,0.161427355072431
1070,-0.15141860293979476,-3.8146205823716577e-17,0.15141860293979476
1071,-0.14139430003796008,7.37509623739461e-17,0.14139430003796008
1072,-0.1313554758680449,7.261343788089196e-17,0.1313554758680449
1073,-0.12130316142250659,-2.73095496420302e-17,0.12130316142250659
1074,-0.11123838907926147,-1.093513209091042e-17,0.11123838907926147
1075,-0.10116219249565975,-2.3358419051133522e-17,0.10116219249565975
1076,-0.09107560650232535,-2.9634648425669134e-17,0.09107560650232535
1077,-0.08097966699688063,-3.2849148012031734e-17,0.08097966699688063
1078,-0.07087541083755941,-7.716098965305588e-17,0.07087541083755941
1079,-0.06076387573671828,-1.1257976368239732e-17,0.06076387573671828
1080,-0.05064610015426711,-9.510447365952349e-17,0.05064610015426711
1081,-0.0405231231910144,-3.1134534156503793e-17,0.0405231231910144
1082,-0.0303959844819545,7.139171562277484e-17,0.0303959844819545
1083,-0.020265724089494782,-8.516843912769538e-17,0.020265724089494782
1084,-0.010133382396641107,-1.2390724067242701e-16,0.010133382396641107
1085,-1.5015708575183115e-13,-3.753041652033046e-17,1.5015709044202653e-13
1086,0.010133382396341097,-5.1884876598236793e-17,0.010133382396341097
1087,0.020265724089194165,-7.310970725986418e-17,0.020265724089194165
1088,0.030395984481654186,3.159895711368444e-17,0.030395984481654186
1089,0.040523123190714244,-3.041144195010882e-17,0.040523123190714244
1090,0.05064610015396732,2.5189284343183414e-17,0.05064610015396732
1091,0.060763875736418844,-4.3819317546506206e-17,0.060763875736418844
1092,0.07087541083725994,-3.22436842656457e-17,0.07087541083725994
1093,0.08097966699658123,-8.173577917594182e-17,0.08097966699658123
1094,0.09107560650202634,-1.0479505167578532e-17,0.09107560650202634
1095,0.10116219249536107,6.278109918457814e-17,0.10116219249536107
1096,0.11123838907896261,-4.78300611446386e-17,0.11123838907896261
1097,0.1213031614222083,-4.490407016728752e-17,0.1213031614222083
1098,0.13135547586774707,1.9209824902439408e-17,0.13135547586774707
1099,0.14139430003766293,6.8953593054056586e-18,0.14139430003766293
1100,0.15141860293949772,-1.440190668625078e-17,0.15141860293949772
1101,0.1614273550721353,4.8463344013642625e-17,0.1614273550721353
1102,0.17141952853152892,-5.3399287274212085e-17,0.17141952853152892
1103,0.18139409711627474,-8.508391155470961e-17,0.18139409711627474
1104,0.19135003643299497,-1.6684021720166086e-17,0.19135003643299497
1105,0.20128632400155091,-4.334495582351895e-17,0.20128632400155091
1106,0.21120193936004467,1.530445797706292e-17,0.21120193936004467
1107,0.22109586416962662,-8.860232447708124e-17,0.22109586416962662
1108,0.2309670823190784,-4.326643612188602e-17,0.2309670823190784
1109,0.24081458002916697,-1.921556430986355e-17,0.24081458002916697
1110,0.25063734595676196,1.496488500186755e-17,0.25063734595676196
1111,0.2604343712986967,4.866340685376159e-19,0.2604343712986967
1112,0.2702046498953802,9.918950342559373e-18,0.2702046498953802
1113,0.27994717833412286,-5.920976239453727e-18,0.27994717833412286
1114,0.28966095605219194,-1.7704146855924837e-17,0.28966095605219194
1115,0.29934498543956883,1.2102006735263425e-17,0.29934498543956883
1116,0.3089982719414043,-3.8348533704773e-17,0.3089982719414043
1117,0.3186198241601558,-1.0244800993952404e-16,0.3186198241601558
1118,0.32820865395741555,-6.433873479858648e-17,0.32820865395741555
1119,0.337763776555379,-8.888390076871542e-17,0.337763776555379
1120,0.34728421063798953,2.1596745754798165e-17,0.34728421063798953
1121,0.3567689784517223,-5.2853802820851767e-17,0.3567689784517223
1122,0.3662171059059926,-9.826145345062114e-18,0.3662171059059926
1123,0.37562762267320293,-1.3981716506493406e-17,0.37562762267320293
1124,0.38499956228839183,-3.915704376010318e-17,0.38499956228839183
1125,0.3943319622484904,-1.2319920611809629e-17,0.3943319622484904
1126,0.4036238641111742,-4.46182493656091e-17,0.4036238641111742
1127,0.4128743135932937,-5.272828348445101e-17,0.4128743135932937
1128,0.42208236066887944,1.5250772218973095e-17,0.42208236066887944
1129,0.4312470596667149,-3.9415411544843686e-17,0.4312470596667149
1130,0.4403674693674497,-2.7383450687651353e-17,0.4403674693674497
1131,0.4494426531002692,-9.800198192666817e-18,0.4494426531002692
1132,0.4584716788390864,-1.5949386735538555e-17,0.4584716788390864
1133,0.46745361929826906,1.644995453148676e-17,0.46745361929826906
1134,0.47638755202786487,-3.748224893520021e-17,0.47638755202786487
1135,0.48527255950833875,-5.1608988010341895e-17,0.48527255950833875
1136,0.49410772924480845,-3.235953210938212e-17,0.49410772924480845
1137,0.5028921538607484,-5.4733252250152046e-17,0.5028921538607484
1138,0.5116249311911878,-1.543719203778658e-17,0.5116249311911878
1139,0.5203051643753593,-1.681707129976371e-17,0.5203051643753593
1140,0.5289319619488008,-1.7039121095879188e-17,0.5289319619488008
1141,0.5375044379349216,-1.1766690032444568e-17,0.5375044379349216
1142,0.5460217119359828,-2.7386771176191233e-17,0.5460217119359828
1143,0.5544829092235187,-1.1313967343159795e-16,0.5544829092235187
1144,0.5628871608281731,-5.677490737518059e-17,0.5628871608281731
1145,0.5712336036289379,1.1340113062922287e-17,0.5712336036289379
1146,0.5795213804418021,1.6451379982518253e-17,0.5795213804418021
1147,0.5877496401077781,1.7745239450480352e-17,0.5877496401077781
1148,0.5959175375803254,-7.943850762587878e-17,0.5959175375803254
1149,0.604024234012129,-4.575324446886368e-17,0.604024234012129
1150,0.6120688968412535,1.0797563128416046e-17,0.6120688968412535
1151,0.6200506998766441,-5.615179943637276e-17,0.6200506998766441
1152,0.6279688233829852,-4.5553144631168086e-17,0.6279688233829852
1153,0.6358224541648753,1.8963816815099962e-17,0.6358224541648753
1154,0.6436107856503543,-1.1648275979444999e-17,0.6436107856503543
1155,0.6513330179737321,4.475941061644284e-18,0.6513330179737321
1156,0.658988358057736,-5.006194940656634e-17,0.658988358057736
1157,0.6665760196949618,-4.283856090530522e-17,0.6665760196949618
1158,0.6740952236286173,-1.4165594425494827e-16,0.6740952236286173
1159,0.6815451976325501,1.9424682850238352e-17,0.6815451976325501
1160,0.688925176590561,-6.867966632890019e-17,0.688925176590561
1161,0.6962344025749756,-1.0128371875702511e-18,0.6962344025749756
1162,0.7034721249244861,-1.4287501345971008e-16,0.7034721249244861
1163,0.7106376003212482,-2.4142283416643998e-17,0.7106376003212482
1164,0.7177300928672161,-4.350899436707231e-17,0.7177300928672161
1165,0.7247488741597194,6.994297736817808e-17,0.7247488741597194
1166,0.7316932233662714,4.57429761529885e-17,0.7316932233662714
1167,0.7385624272986019,2.7845198195789106e-17,0.7385624272986019
1168,0.7453557804858959,-1.8132198525050706e-16,0.7453557804858959
1169,0.752072585247254,-5.3112889379944394e-17,0.752072585247254
1170,0.7587121517633345,-3.8284518492184013e-17,0.7587121517633345
1171,0.7652737981472079,3.522340204210948e-17,0.7652737981472079
1172,0.7717568505143813,-7.683910028017269e-17,0.7717568505143813
1173,0.778160643052007,-7.718397769736473e-17,0.778160643052007
1174,0.7844845180872656,-9.994921510747235e-17,0.7844845180872656
1175,0.7907278261549023,-1.421496570425605e-16,0.7907278261549023
1176,0.7968899260639369,6.152685086334067e-18,0.7968899260639369
1177,0.8029701849635094,-3.8898792389704824e-17,0.8029701849635094
1178,0.8089679784078679,-5.64592399195165e-17,0.8089679784078679
1179,0.8148826904205071,-7.221141751407644e-17,0.8148826904205071
1180,0.8207137135574347,5.4376938077557885e-17,0.8207137135574347
1181,0.8264604489695422,-5.711771343267275e-17,0.8264604489695422
1182,0.8321223064641179,3.911071059813188e-17,0.8321223064641179
1183,0.8376987045654555,7.39976296973486e-18,0.8376987045654555
1184,0.8431890705745725,1.0387287940722683e-17,0.8431890705745725
1185,0.8485928406280278,7.04311652914554e-17,0.8485928406280278
1186,0.8539094597558249,-5.604154158290714e-17,0.8539094597558249
1187,0.8591383819384216,-5.646554604606442e-17,0.8591383819384216
1188,0.8642790701627905,7.095712693868819e-17,0.8642790701627905
1189,0.8693309964775807,6.924468733186692e-17,0.8693309964775807
1190,0.8742936420473353,-7.770330940946381e-17,0.8742936420473353
1191,0.8791664972057733,2.083750521784834e-18,0.8791664972057733
1192,0.8839490615081415,-1.0324247457703605e-17,0.8839490615081415
1193,0.8886408437825983,2.819865670944938e-17,0.8886408437825983
1194,0.893241362180668,-4.6208378404853336e-17,0.893241362180668
1195,0.8977501442267185,3.020137322442874e-17,0.8977501442267185
1196,0.9021667268664959,2.5106063162861444e-17,0.9021667268664959
1197,0.9064906565146607,-4.542700205511148e-17,0.9064906565146607
1198,0.9107214891013976,-4.182510515532855e-17,0.9107214891013976
1199,0.914858790117999,4.7714709831497837e-17,0.914858790117999
1200,0.9189021346615021,-2.6483889735517384e-17,0.9189021346615021
1201,0.9228511074783181,4.511136729838513e-17,0.9228511074783181
1202,0.9267053030068921,-4.7461243788732e-17,0.9267053030068921
1203,0.9304643254193359,-6.887104239404958e-18,0.9304643254193359
1204,0.9341277886620987,3.0329987994378006e-18,0.9341277886620987
1205,0.9376953164955981,2.8052020002805024e-17,0.9376953164955981
1206,0.9411665425328742,-1.6880698536396225e-17,0.9411665425328742
1207,0.944541110277209,5.0103299379821254e-17,0.944541110277209
1208,0.9478186731587421,-9.904935533837958e-17,0.9478186731587421
1209,0.950998894570062,-4.089274128457165e-17,0.950998894570062
1210,0.9540814479007772,2.995864736284776e-17,0.9540814479007772
1211,0.9570660165710589,1.8727612567126313e-17,0.9570660165710589
1212,0.9599522940641533,-1.1975206423849987e-16,0.9599522940641533
1213,0.9627399839578648,5.67217218731694e-17,0.9627399839578648
1214,0.9654287999549902,8.706067362180469e-17,0.9654287999549902
1215,0.9680184659127317,4.6250851733379155e-17,0.9680184659127317
1216,0.9705087158710455,1.9889638890713626e-17,0.9705087158710455
1217,0.9728992940799732,-5.0127551638400595e-17,0.9728992940799732
1218,0.9751899550258858,-6.080766783487981e-17,0.9751899550258858
1219,0.9773804634567165,1.8648149400123524e-16,0.9773804634567165
1220,0.9794705944061095,8.480709829293945e-17,0.9794705944061095
1221,0.9814601332165325,2.8188881737967366e-17,0.9814601332165325
1222,0.9833488755613131,3.8460599212359546e-17,0.9833488755613131
1223,0.9851366274656332,-6.9760515431836e-17,0.9851366274656332
1224,0.9868232053264423,3.680052817314202e-17,0.9868232053264423
1225,0.9884084359313184,5.532192171580913e-17,0.9884084359313184
1226,0.989892156476255,5.4456463889862e-17,0.989892156476255
1227,0.9912742145823797,3.0607660672276935e-17,0.9912742145823797
1228,0.9925544683116094,1.6108854042874193e-17,0.9925544683116094
1229,0.9937327861812203,-5.685209194444385e-17,0.9937327861812203
1230,0.9948090471773496,-1.1299917697769695e-17,0.9948090471773496
1231,0.9957831407674423,-3.8766498868258337e-17,0.9957831407674423
1232,0.9966549669115761,8.674274734765405e-19,0.9966549669115761
1233,0.9974244360727517,-5.402298380848537e-17,0.9974244360727517
1234,0.9980914692260886,-6.209110676369986e-18,0.9980914692260886
1235,0.9986559978669349,3.108681080822418e-17,0.9986559978669349
1236,0.9991179640179072,-8.610391848679366e-18,0.9991179640179072
1237,0.9994773202348389,-9.457473202199548e-18,0.9994773202348389
1238,0.9997340296116611,-7.816424783582263e-18,0.9997340296116611
1239,0.9998880657841878,8.834542872028458e-17,0.9998880657841878
1240,0.9999394129328253,-2.3886456058997228e-17,0.9999394129328253
