label,mode,step,particle,actual_Ra,predicted_minus_partial_chi_E,partial_chi_E_read,g1_balance_error,C_memory,delta_C_memory_forward,sign_match,sweep_case,window_mode
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,18,B,-2.4103333445296686e-11,-3.657345537429616e-11,3.657345537429616e-11,1.2470121928999472e-11,2.904869569669119e-06,5.99804668138457e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,19,A,2.0625374631409905e-11,3.364936439799496e-11,-3.364936439799496e-11,-1.3023989766585057e-11,2.964850036482965e-06,5.518495761271174e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,19,B,-2.0625374590434687e-11,-3.364936439799496e-11,3.364936439799496e-11,1.3023989807560276e-11,2.964850036482965e-06,5.518495761271174e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,20,A,1.7411828381018457e-11,3.0959225413880596e-11,-3.0959225413880596e-11,-1.3547397032862139e-11,3.0200349940956766e-06,5.077312967876418e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,20,B,-1.7411828415005654e-11,-3.0959225413880596e-11,3.0959225413880596e-11,1.3547396998874942e-11,3.0200349940956766e-06,5.077312967876418e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,21,A,1.4443421475105953e-11,2.8484319792120692e-11,-2.8484319792120692e-11,-1.4040898317014739e-11,3.0708081237744408e-06,4.6714284459077936e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,21,B,-1.4443421443977492e-11,-2.8484319792120692e-11,2.8484319792120692e-11,1.40408983481432e-11,3.0708081237744408e-06,4.6714284459077936e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,22,A,1.1702184489167152e-11,2.6207426640376812e-11,-2.6207426640376812e-11,-1.450524215120966e-11,3.1175224082335187e-06,4.298017969021797e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,22,B,-1.1702184513942866e-11,-2.6207426640376812e-11,2.6207426640376812e-11,1.4505242126433946e-11,3.1175224082335187e-06,4.298017969021797e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,23,A,9.171376626763072e-12,2.4112702960086132e-11,-2.4112702960086132e-11,-1.494132633332306e-11,3.1605025879237367e-06,3.954483285454126e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,23,B,-9.171376619563292e-12,-2.4112702960086132e-11,2.4112702960086132e-11,1.494132634052284e-11,3.1605025879237367e-06,3.954483285454126e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,24,A,6.835412447782916e-12,2.2185573392712012e-11,-2.2185573392712012e-11,-1.5350160944929097e-11,3.200047420778278e-06,3.63843403640477e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,24,B,-6.835412431371652e-12,-2.2185573392712012e-11,2.2185573392712012e-11,1.535016096134036e-11,3.200047420778278e-06,3.63843403640477e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,25,A,4.679792096646141e-12,2.0412628788532442e-11,-2.0412628788532442e-11,-1.57328366918863e-11,3.2364317611423256e-06,3.34767112131932e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,25,B,-4.679792134974382e-12,-2.0412628788532442e-11,2.0412628788532442e-11,1.573283665355806e-11,3.2364317611423256e-06,3.34767112131932e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,26,A,2.6910343968640244e-12,1.8781532891911794e-11,-1.8781532891911794e-11,-1.609049849504777e-11,3.269908472355519e-06,3.080171394273534e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,26,B,-2.691034388393695e-12,-1.8781532891911794e-11,1.8781532891911794e-11,1.60904985035181e-11,3.269908472355519e-06,3.080171394273534e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,27,A,8.566121987088615e-13,1.7280936493557405e-11,-1.7280936493557405e-11,-1.6424324294848544e-11,3.300710186298254e-06,2.8340735849434147e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,27,B,-8.566121275580939e-13,-1.7280936493557405e-11,1.7280936493557405e-11,1.642432436599931e-11,3.300710186298254e-06,2.8340735849434147e-08,True,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,28,A,-8.351079701894581e-13,1.59003984522263e-11,-1.59003984522263e-11,-1.6735506422415757e-11,3.3290509221476883e-06,2.607665346165113e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,28,B,8.351078933212182e-13,-1.59003984522263e-11,1.59003984522263e-11,1.6735506345547517e-11,3.3290509221476883e-06,2.607665346165113e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,29,A,-2.3949241468289046e-12,1.463031303614339e-11,-1.463031303614339e-11,-1.7025237182972295e-11,3.3551275756093395e-06,2.3993713379275163e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,29,B,2.3949241531816517e-12,-1.463031303614339e-11,1.463031303614339e-11,1.7025237189325042e-11,3.3551275756093395e-06,2.3993713379275163e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,30,A,-3.8328538680041345e-12,1.346184307842421e-11,-1.346184307842421e-11,-1.7294696946428345e-11,3.3791212889886146e-06,2.2077422648615706e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,30,B,3.832853901885452e-12,-1.346184307842421e-11,1.346184307842421e-11,1.7294696980309663e-11,3.3791212889886146e-06,2.2077422648615706e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,31,A,-5.1581860663211035e-12,1.2386858481248768e-11,-1.2386858481248768e-11,-1.754504454756987e-11,3.4011987116372303e-06,2.031444790924798e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,31,B,5.158186083897037e-12,-1.2386858481248768e-11,1.2386858481248768e-11,1.7545044565145804e-11,3.4011987116372303e-06,2.031444790924798e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,32,A,-6.37953027942317e-12,1.1397879640758447e-11,-1.1397879640758447e-11,-1.7777409920181617e-11,3.4215131595464783e-06,1.8692522610843852e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,32,B,6.379530196202183e-12,-1.1397879640758447e-11,1.1397879640758447e-11,1.777740983696063e-11,3.4215131595464783e-06,1.8692522610843852e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,33,A,-7.504862488026069e-12,1.0488025398932089e-11,-1.0488025398932089e-11,-1.7992887886958157e-11,3.440205682157322e-06,1.7200361654248627e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,33,B,7.504862515131123e-12,-1.0488025398932089e-11,1.0488025398932089e-11,1.799288791406321e-11,3.440205682157322e-06,1.7200361654248627e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,34,A,-8.541569334425889e-12,9.650965160151361e-12,-9.650965160151361e-12,-1.819253449457725e-11,3.4574060438115708e-06,1.582758286264823e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,34,B,8.541569400917975e-12,-9.650965160151361e-12,9.650965160151361e-12,1.8192534561069336e-11,3.4574060438115708e-06,1.582758286264823e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,35,A,-9.496488468372418e-12,8.880874839243717e-12,-8.880874839243717e-12,-1.8377363307616135e-11,3.473233626674219e-06,1.4564634736359696e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,35,B,9.496488442326155e-12,-8.880874839243717e-12,8.880874839243717e-12,1.8377363281569872e-11,3.473233626674219e-06,1.4564634736359696e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,36,A,-1.0375947239534174e-11,8.172396334356927e-12,-8.172396334356927e-12,-1.85483435738911e-11,3.4877982614105787e-06,1.340272998834536e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,36,B,1.0375947197817801e-11,-8.172396334356927e-12,8.172396334356927e-12,1.8548343532174728e-11,3.4877982614105787e-06,1.340272998834536e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,37,A,-1.1185798510051411e-11,7.52060024264138e-12,-7.52060024264138e-12,-1.8706398752692792e-11,3.501200991398924e-06,1.2333784397931864e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,37,B,1.1185798580355146e-11,-7.52060024264138e-12,7.52060024264138e-12,1.8706398822996527e-11,3.501200991398924e-06,1.2333784397931864e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,38,A,-1.1931454969534884e-11,6.9209515592537135e-12,-6.9209515592537135e-12,-1.8852406528788598e-11,3.513534775796856e-06,1.135036055717609e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,38,B,1.1931454908124995e-11,-6.9209515592537135e-12,6.9209515592537135e-12,1.885240646737871e-11,3.513534775796856e-06,1.135036055717609e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,39,A,-1.2617919567265573e-11,6.369278120920722e-12,-6.369278120920722e-12,-1.8987197688186295e-11,3.524885136354032e-06,1.0445616118309985e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,39,B,1.261791956768909e-11,-6.369278120920722e-12,6.369278120920722e-12,1.8987197688609812e-11,3.524885136354032e-06,1.0445616118309985e-08,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,40,A,-1.3249816411956602e-11,5.8617415745069415e-12,-5.8617415745069415e-12,-1.9111557986463545e-11,3.535330752472342e-06,9.613256182191384e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,40,B,1.324981639543946e-11,-5.8617415745069415e-12,5.8617415745069415e-12,1.9111557969946402e-11,3.535330752472342e-06,9.613256182191384e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,41,A,-1.3831417124642292e-11,5.3948106684931236e-12,-5.3948106684931236e-12,-1.9226227793135417e-11,3.5449440086545334e-06,8.847489496328723e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,41,B,1.3831417179699433e-11,-5.3948106684931236e-12,5.3948106684931236e-12,1.922622784819256e-11,3.5449440086545334e-06,8.847489496328723e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,42,A,-1.4366667313539961e-11,4.965236681503095e-12,-4.965236681503095e-12,-1.9331903995043055e-11,3.553791498150862e-06,8.142988157665077e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,42,B,1.4366667241118644e-11,-4.965236681503095e-12,4.965236681503095e-12,1.933190392262174e-11,3.553791498150862e-06,8.142988157665077e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,43,A,-1.4859209958935533e-11,4.570030816896603e-12,-4.570030816896603e-12,-1.9429240775832137e-11,3.561934486308527e-06,7.494850539710429e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,43,B,1.4859210017804323e-11,-4.570030816896603e-12,4.570030816896603e-12,1.9429240834700927e-11,3.561934486308527e-06,7.494850539710429e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,44,A,-1.5312408167876632e-11,4.206443406083776e-12,-4.206443406083776e-12,-1.951885157396041e-11,3.5694293368482376e-06,6.8985671859773915e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,44,B,1.5312408135265864e-11,-4.206443406083776e-12,4.206443406083776e-12,1.951885154134964e-11,3.5694293368482376e-06,6.8985671859773915e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,45,A,-1.572936590953913e-11,3.871944775847951e-12,-3.871944775847951e-12,-1.9601310685387082e-11,3.576327904034215e-06,6.34998943239064e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,45,B,1.5729365926903306e-11,-3.871944775847951e-12,3.871944775847951e-12,1.9601310702751257e-11,3.576327904034215e-06,6.34998943239064e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,46,A,-1.6112946771924732e-11,3.5642076465297427e-12,-3.5642076465297427e-12,-1.9677154418454476e-11,3.5826778934666057e-06,5.845300540308778e-09,False,base,combined_minus_R2_R3_residual
base:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,46,B,1.611294677700693e-11,-3.5642076465297427e-12,3.5642076465297427e-12,1.9677154423536674e-11,3.5826778934666057e-06,5.845300540308778e-09,False,base,combined_minus_R2_R3_residual
C_decay_0_78:C_only,single_C_memory_time_gradient,1,A,1.0844828116821789e-10,1.0844828116821796e-10,-1.0844828116821796e-10,-7.754818242684634e-26,5.203521088164241e-07,1.7785518111587746e-07,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,1,B,-1.0844828116821804e-10,-1.0844828116821796e-10,1.0844828116821796e-10,-7.754818242684634e-26,5.203521088164241e-07,1.7785518111587746e-07,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,2,A,8.458965908339398e-11,8.458965908339393e-11,-8.458965908339393e-11,5.169878828456423e-26,6.982072899323015e-07,1.3872704089676604e-07,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,2,B,-8.458965908339393e-11,-8.458965908339393e-11,8.458965908339393e-11,0.0,6.982072899323015e-07,1.3872704089676604e-07,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,3,A,6.597993381196633e-11,6.597993381196603e-11,-6.597993381196603e-11,2.972680326362443e-25,8.369343308290676e-07,1.0820709145162428e-07,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,3,B,-6.597993381196602e-11,-6.597993381196603e-11,6.597993381196603e-11,1.2924697071141057e-26,8.369343308290676e-07,1.0820709145162428e-07,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,4,A,5.146434806494505e-11,5.1464348064945903e-11,-5.1464348064945903e-11,-8.530300066953098e-25,9.451414222806919e-07,8.440153082651128e-08,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,4,B,-5.1464348064945406e-11,-5.1464348064945903e-11,5.1464348064945903e-11,4.976008372389307e-25,9.451414222806919e-07,8.440153082651128e-08,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,5,A,4.0142191154731586e-11,4.014219115473077e-11,-4.014219115473077e-11,8.142559154818866e-25,1.0295429531072031e-06,6.583319349375847e-08,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,5,B,-4.014219115473121e-11,-4.014219115473077e-11,4.014219115473077e-11,-4.3943970041879595e-25,1.0295429531072031e-06,6.583319349375847e-08,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,6,A,3.131090874328237e-11,3.131090874328269e-11,-3.131090874328269e-11,-3.166550782429559e-25,1.0953761466009616e-06,5.134989033898361e-08,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,6,B,-3.1310908743282423e-11,-3.131090874328269e-11,3.131090874328269e-11,2.649562899583917e-25,1.0953761466009616e-06,5.134989033898361e-08,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,7,A,2.4422508445598608e-11,2.4422508445598097e-11,-2.4422508445598097e-11,5.105255343100718e-25,1.1467260369399452e-06,4.005291385078088e-08,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,7,B,-2.442250844559871e-11,-2.4422508445598097e-11,2.4422508445598097e-11,-6.139231108792002e-25,1.1467260369399452e-06,4.005291385078088e-08,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,8,A,1.9049556200335884e-11,1.9049556200335522e-11,-1.9049556200335522e-11,3.618915179919496e-25,1.1867789507907261e-06,3.1241272168550255e-08,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,8,B,-1.9049556200335186e-11,-1.9049556200335522e-11,1.9049556200335522e-11,3.360421238496675e-25,1.1867789507907261e-06,3.1241272168550255e-08,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,9,A,1.4858653438835554e-11,1.4858653438837127e-11,-1.4858653438837127e-11,-1.5735818684114237e-24,1.2180202229592764e-06,2.436819163969289e-08,True,C_decay_0_78,C_only
C_decay_0_78:C_only,single_C_memory_time_gradient,9,B,-1.485865343883819e-11,-1.4858653438837127e-11,1.4858653438837127e-11,-1.063056334101352e-24,1.2180202229592764e-06,2.436819163969289e-08,True,C_decay_0_78,C_only
