sample_index,theta_rad,base,harmonic,composite
273,1.4306168380817572,0.1397208449903981,-0.4082520613982358,-0.26853121640783767
274,1.4358571928000055,0.1345299985525917,-0.39385092752941525,-0.2593209289768236
275,1.4410975475182537,0.1293354577522263,-0.3793524546768361,-0.25001699692460977
276,1.446337902236502,0.12413736523791001,-0.36476022609120273,-0.2406228608532927
277,1.4515782569547502,0.11893586375578548,-0.350077848194646,-0.23114198443886053
278,1.4568186116729982,0.1137310961456101,-0.3353089496894085,-0.2215778535437984
279,1.4620589663912464,0.10852320533683257,-0.3204571806610189,-0.21193397532418634
280,1.4672993211094947,0.10331233434466924,-0.30552621167619054,-0.2022138773315213
281,1.472539675827743,0.09809862626617577,-0.29051973287564903,-0.19242110660947326
282,1.4777800305459912,0.0928822242763178,-0.275441453062127,-0.18255922878580916
283,1.4830203852642392,0.08766327162403936,-0.2602950987837451,-0.17263182715970576
284,1.4882607399824874,0.08244191162832822,-0.2450844134130084,-0.1626425017846802
285,1.4935010947007357,0.07721828767428146,-0.2298131562216431,-0.15259486854736165
286,1.498741449418984,0.0719925432091671,-0.2144851014515053,-0.1424925582423382
287,1.5039818041372321,0.06676482173848507,-0.19910403738178897,-0.13233921564330392
288,1.5092221588554802,0.06153526682202652,-0.18367376539276623,-0.1221384985707397
289,1.5144625135737284,0.0563040220699307,-0.16819809902628458,-0.11189407695635387
290,1.5197028682919766,0.05107123113874253,-0.15268086304326792,-0.10160963190452538
291,1.524943223010225,0.045837037727466716,-0.13712589247843562,-0.0912888547509689
292,1.5301835777284731,0.040601585573621826,-0.12153703169248699,-0.08093544611886516
293,1.5354239324467212,0.035365018449293295,-0.1059181334219808,-0.0705531149726875
294,1.5406642871649694,0.030127480157184392,-0.09027305782714042,-0.06014557766995603
295,1.5459046418832176,0.02488911452666854,-0.07460567153783297,-0.04971655701116443
296,1.5511449966014659,0.019650065409838675,-0.05891984669794072,-0.039269781288102046
297,1.5563853513197141,0.014410476677557144,-0.043219460008374094,-0.02880898333081695
298,1.5616257060379621,0.009170492215505019,-0.027508391768957627,-0.018337899553452608
299,1.5668660607562104,0.0039302559202299475,-0.011790524919426362,-0.007860268999196413
300,1.5721064154744586,-0.0013100883048041013,0.003930255920230147,0.0026201676154260457
301,1.5773467701927069,-0.006550396553169494,0.019650065409839098,0.013099668856669605
302,1.5825871249109549,-0.011790524919426339,0.03536501844929282,0.023574493529866486
303,1.5878274796292031,-0.0170303295030752,0.05107123113874229,0.03404090163566709
304,1.5930678343474514,-0.02226966641250745,0.06676482173848504,0.04449515532597759
305,1.5983081890656996,-0.027508391768957606,0.08244191162832819,0.05493351985937058
306,1.6035485437839478,-0.0327463617104542,0.09809862626617598,0.06535226455572178
307,1.6087888985021959,-0.03798343239577017,0.1137310961456094,0.07574766374983924
308,1.614029253220444,-0.04321946000837385,0.12933545775222585,0.08611599774385201
309,1.6192696079386923,-0.04845430076037697,0.14490785451848875,0.09645355375811179
310,1.6245099626569406,-0.05368781089648417,0.1604444377768695,0.10675662688038534
311,1.6297503173751888,-0.05891984669794047,0.17594136771103214,0.11702152101309167
312,1.6349906720934368,-0.06415026448647776,0.19139481430483077,0.127244549818353
313,1.640231026811685,-0.06937892062826125,0.20680095828888911,0.13742203766062788
314,1.6454713815299333,-0.0746056715378325,0.22215599208451545,0.14755032054668293
315,1.6507117362481816,-0.0798303736820534,0.23745612074473674,0.15762574706268334
316,1.6559520909664298,-0.08505288358404746,0.25269756289220674,0.1676446793081593
317,1.6611924456846778,-0.09027305782713974,0.2678765516537603,0.17760349382662055
318,1.666432800402926,-0.09549075305879602,0.28298933559138717,0.18749858253259116
319,1.6716731551211743,-0.10070582599455825,0.29803217962938305,0.1973263536348248
