case,step,readout_set,particle,gauge,chi_read,delta_chi_read,R_read,distance_AB_signed,distance_AB_abs,C_memory,R2_memory,R3_memory,Q_raw,Q_closed,beat_phase,unwrap_phase,principal_branch_phase,same_snapshot_id,delta_chi_gauge_offset,phase_bias,gain
R3_only,17,frozen_fanout,B,g_phase_minus,0.25000968296278686,9.682962786869504e-06,1.5625,0.5000248125921414,0.5000248125921414,0.0,0.0,2.0373795817936115e-06,2.0373795817936117e-09,0.0,-0.34249999999995573,-0.21250000000000002,-0.2124999999999557,R3_only:17,0.0,-0.13,1.0
R3_only,17,frozen_fanout,A,g_gain_high,-0.25001512962935446,-1.5129629354485624e-05,1.2,0.5000248125921414,0.5000248125921414,0.0,0.0,2.0373795817936115e-06,2.0373795817936117e-09,0.0,-0.2124999999999557,-0.21250000000000002,-0.2124999999999557,R3_only:17,0.0,0.0,1.2
R3_only,17,frozen_fanout,B,g_gain_high,0.25000968296278686,9.6829627868708e-06,1.875,0.5000248125921414,0.5000248125921414,0.0,0.0,2.0373795817936115e-06,2.0373795817936117e-09,0.0,-0.2124999999999557,-0.21250000000000002,-0.2124999999999557,R3_only:17,0.0,0.0,1.2
R3_only,17,frozen_fanout,A,g_gain_low,-0.25001512962935446,-1.5129629354485624e-05,0.8,0.5000248125921414,0.5000248125921414,0.0,0.0,2.0373795817936115e-06,2.0373795817936117e-09,0.0,-0.2124999999999557,-0.21250000000000002,-0.2124999999999557,R3_only:17,0.0,0.0,0.8
R3_only,17,frozen_fanout,B,g_gain_low,0.25000968296278686,9.6829627868708e-06,1.25,0.5000248125921414,0.5000248125921414,0.0,0.0,2.0373795817936115e-06,2.0373795817936117e-09,0.0,-0.2124999999999557,-0.21250000000000002,-0.2124999999999557,R3_only:17,0.0,0.0,0.8
R3_only,18,frozen_fanout,A,g0,-0.2500163938764767,-1.6393876476675655e-05,1.0,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.22499999999991294,-0.225,-0.22499999999991294,R3_only:18,0.0,0.0,1.0
R3_only,18,frozen_fanout,B,g0,0.25001049208094506,1.049208094507242e-05,1.5625,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.22499999999991294,-0.225,-0.22499999999991294,R3_only:18,0.0,0.0,1.0
R3_only,18,frozen_fanout,A,g_chi_plus,-0.24951639387647667,-1.6393876476675655e-05,1.0,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.22499999999991294,-0.225,-0.22499999999991294,R3_only:18,0.0005,0.0,1.0
R3_only,18,frozen_fanout,B,g_chi_plus,0.25051049208094506,1.049208094507242e-05,1.5625,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.22499999999991294,-0.225,-0.22499999999991294,R3_only:18,0.0005,0.0,1.0
R3_only,18,frozen_fanout,A,g_chi_minus,-0.2505163938764767,-1.6393876476675655e-05,1.0,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.22499999999991294,-0.225,-0.22499999999991294,R3_only:18,-0.0005,0.0,1.0
R3_only,18,frozen_fanout,B,g_chi_minus,0.24951049208094506,1.049208094507242e-05,1.5625,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.22499999999991294,-0.225,-0.22499999999991294,R3_only:18,-0.0005,0.0,1.0
R3_only,18,frozen_fanout,A,g_phase_plus,-0.2500163938764767,-1.6393876476674557e-05,1.0,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.11499999999991294,-0.225,-0.22499999999991294,R3_only:18,0.0,0.11,1.0
R3_only,18,frozen_fanout,B,g_phase_plus,0.25001049208094506,1.0492080945073517e-05,1.5625,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.11499999999991294,-0.225,-0.22499999999991294,R3_only:18,0.0,0.11,1.0
R3_only,18,frozen_fanout,A,g_phase_minus,-0.2500163938764767,-1.6393876476676953e-05,1.0,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.35499999999991294,-0.225,-0.22499999999991294,R3_only:18,0.0,-0.13,1.0
R3_only,18,frozen_fanout,B,g_phase_minus,0.25001049208094506,1.0492080945071123e-05,1.5625,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.35499999999991294,-0.225,-0.22499999999991294,R3_only:18,0.0,-0.13,1.0
R3_only,18,frozen_fanout,A,g_gain_high,-0.2500163938764767,-1.6393876476675655e-05,1.2,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.22499999999991294,-0.225,-0.22499999999991294,R3_only:18,0.0,0.0,1.2
R3_only,18,frozen_fanout,B,g_gain_high,0.25001049208094506,1.049208094507242e-05,1.875,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.22499999999991294,-0.225,-0.22499999999991294,R3_only:18,0.0,0.0,1.2
R3_only,18,frozen_fanout,A,g_gain_low,-0.2500163938764767,-1.6393876476675655e-05,0.8,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.22499999999991294,-0.225,-0.22499999999991294,R3_only:18,0.0,0.0,0.8
R3_only,18,frozen_fanout,B,g_gain_low,0.25001049208094506,1.049208094507242e-05,1.25,0.5000268859574217,0.5000268859574217,0.0,0.0,2.0733652803916487e-06,2.073365280391649e-09,0.0,-0.22499999999991294,-0.225,-0.22499999999991294,R3_only:18,0.0,0.0,0.8
R3_only,19,frozen_fanout,A,g0,-0.2500176778724028,-1.7677872402829092e-05,1.0,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.23750000000009755,-0.23750000000000002,-0.23750000000009755,R3_only:19,0.0,0.0,1.0
R3_only,19,frozen_fanout,B,g0,0.2500113138383378,1.1313838337810621e-05,1.5625,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.23750000000009755,-0.23750000000000002,-0.23750000000009755,R3_only:19,0.0,0.0,1.0
R3_only,19,frozen_fanout,A,g_chi_plus,-0.2495176778724028,-1.7677872402829092e-05,1.0,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.23750000000009755,-0.23750000000000002,-0.23750000000009755,R3_only:19,0.0005,0.0,1.0
R3_only,19,frozen_fanout,B,g_chi_plus,0.2505113138383378,1.1313838337810621e-05,1.5625,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.23750000000009755,-0.23750000000000002,-0.23750000000009755,R3_only:19,0.0005,0.0,1.0
R3_only,19,frozen_fanout,A,g_chi_minus,-0.2505176778724028,-1.7677872402829092e-05,1.0,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.23750000000009755,-0.23750000000000002,-0.23750000000009755,R3_only:19,-0.0005,0.0,1.0
R3_only,19,frozen_fanout,B,g_chi_minus,0.2495113138383378,1.1313838337810621e-05,1.5625,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.23750000000009755,-0.23750000000000002,-0.23750000000009755,R3_only:19,-0.0005,0.0,1.0
R3_only,19,frozen_fanout,A,g_phase_plus,-0.2500176778724028,-1.7677872402827994e-05,1.0,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.1275000000000976,-0.23750000000000002,-0.23750000000009755,R3_only:19,0.0,0.11,1.0
R3_only,19,frozen_fanout,B,g_phase_plus,0.2500113138383378,1.1313838337811719e-05,1.5625,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.1275000000000976,-0.23750000000000002,-0.23750000000009755,R3_only:19,0.0,0.11,1.0
R3_only,19,frozen_fanout,A,g_phase_minus,-0.2500176778724028,-1.767787240283039e-05,1.0,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.3675000000000976,-0.23750000000000002,-0.23750000000009755,R3_only:19,0.0,-0.13,1.0
R3_only,19,frozen_fanout,B,g_phase_minus,0.2500113138383378,1.1313838337809325e-05,1.5625,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.3675000000000976,-0.23750000000000002,-0.23750000000009755,R3_only:19,0.0,-0.13,1.0
R3_only,19,frozen_fanout,A,g_gain_high,-0.2500176778724028,-1.7677872402829092e-05,1.2,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.23750000000009755,-0.23750000000000002,-0.23750000000009755,R3_only:19,0.0,0.0,1.2
R3_only,19,frozen_fanout,B,g_gain_high,0.2500113138383378,1.1313838337810621e-05,1.875,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.23750000000009755,-0.23750000000000002,-0.23750000000009755,R3_only:19,0.0,0.0,1.2
R3_only,19,frozen_fanout,A,g_gain_low,-0.2500176778724028,-1.7677872402829092e-05,0.8,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.23750000000009755,-0.23750000000000002,-0.23750000000009755,R3_only:19,0.0,0.0,0.8
R3_only,19,frozen_fanout,B,g_gain_low,0.2500113138383378,1.1313838337810621e-05,1.25,0.5000289917107406,0.5000289917107406,0.0,0.0,2.1057533188916416e-06,2.1057533188916417e-09,0.0,-0.23750000000009755,-0.23750000000000002,-0.23750000000009755,R3_only:19,0.0,0.0,0.8
R3_only,20,frozen_fanout,A,g0,-0.25001897964281594,-1.897964281594722e-05,1.0,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.25000000000005485,-0.25,-0.25000000000005485,R3_only:20,0.0,0.0,1.0
R3_only,20,frozen_fanout,B,g0,0.2500121469714022,1.2146971402206222e-05,1.5625,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.25000000000005485,-0.25,-0.25000000000005485,R3_only:20,0.0,0.0,1.0
R3_only,20,frozen_fanout,A,g_chi_plus,-0.24951897964281597,-1.897964281594722e-05,1.0,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.25000000000005485,-0.25,-0.25000000000005485,R3_only:20,0.0005,0.0,1.0
R3_only,20,frozen_fanout,B,g_chi_plus,0.2505121469714022,1.2146971402206222e-05,1.5625,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.25000000000005485,-0.25,-0.25000000000005485,R3_only:20,0.0005,0.0,1.0
R3_only,20,frozen_fanout,A,g_chi_minus,-0.25051897964281594,-1.897964281594722e-05,1.0,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.25000000000005485,-0.25,-0.25000000000005485,R3_only:20,-0.0005,0.0,1.0
R3_only,20,frozen_fanout,B,g_chi_minus,0.24951214697140223,1.2146971402206222e-05,1.5625,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.25000000000005485,-0.25,-0.25000000000005485,R3_only:20,-0.0005,0.0,1.0
R3_only,20,frozen_fanout,A,g_phase_plus,-0.25001897964281594,-1.8979642815946122e-05,1.0,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.14000000000005486,-0.25,-0.25000000000005485,R3_only:20,0.0,0.11,1.0
R3_only,20,frozen_fanout,B,g_phase_plus,0.2500121469714022,1.214697140220732e-05,1.5625,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.14000000000005486,-0.25,-0.25000000000005485,R3_only:20,0.0,0.11,1.0
R3_only,20,frozen_fanout,A,g_phase_minus,-0.25001897964281594,-1.8979642815948517e-05,1.0,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.38000000000005485,-0.25,-0.25000000000005485,R3_only:20,0.0,-0.13,1.0
R3_only,20,frozen_fanout,B,g_phase_minus,0.2500121469714022,1.2146971402204926e-05,1.5625,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.38000000000005485,-0.25,-0.25000000000005485,R3_only:20,0.0,-0.13,1.0
R3_only,20,frozen_fanout,A,g_gain_high,-0.25001897964281594,-1.897964281594722e-05,1.2,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.25000000000005485,-0.25,-0.25000000000005485,R3_only:20,0.0,0.0,1.2
R3_only,20,frozen_fanout,B,g_gain_high,0.2500121469714022,1.2146971402206222e-05,1.875,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.25000000000005485,-0.25,-0.25000000000005485,R3_only:20,0.0,0.0,1.2
R3_only,20,frozen_fanout,A,g_gain_low,-0.25001897964281594,-1.897964281594722e-05,0.8,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.25000000000005485,-0.25,-0.25000000000005485,R3_only:20,0.0,0.0,0.8
R3_only,20,frozen_fanout,B,g_gain_low,0.2500121469714022,1.2146971402206222e-05,1.25,0.5000311266142181,0.5000311266142181,0.0,0.0,2.1349034775137283e-06,2.1349034775137283e-09,0.0,-0.25000000000005485,-0.25,-0.25000000000005485,R3_only:20,0.0,0.0,0.8
R3_only,21,frozen_fanout,A,g0,-0.25002029741083853,-2.0297410838529692e-05,1.0,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.2625000000000121,-0.2625,-0.2625000000000121,R3_only:21,0.0,0.0,1.0
R3_only,21,frozen_fanout,B,g0,0.25001299034293667,1.2990342936659004e-05,1.5625,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.2625000000000121,-0.2625,-0.2625000000000121,R3_only:21,0.0,0.0,1.0
R3_only,21,frozen_fanout,A,g_chi_plus,-0.24952029741083853,-2.0297410838529692e-05,1.0,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.2625000000000121,-0.2625,-0.2625000000000121,R3_only:21,0.0005,0.0,1.0
R3_only,21,frozen_fanout,B,g_chi_plus,0.25051299034293667,1.2990342936659004e-05,1.5625,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.2625000000000121,-0.2625,-0.2625000000000121,R3_only:21,0.0005,0.0,1.0
R3_only,21,frozen_fanout,A,g_chi_minus,-0.25052029741083853,-2.0297410838529692e-05,1.0,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.2625000000000121,-0.2625,-0.2625000000000121,R3_only:21,-0.0005,0.0,1.0
R3_only,21,frozen_fanout,B,g_chi_minus,0.24951299034293667,1.2990342936659004e-05,1.5625,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.2625000000000121,-0.2625,-0.2625000000000121,R3_only:21,-0.0005,0.0,1.0
R3_only,21,frozen_fanout,A,g_phase_plus,-0.25002029741083853,-2.0297410838528595e-05,1.0,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.15250000000001213,-0.2625,-0.2625000000000121,R3_only:21,0.0,0.11,1.0
R3_only,21,frozen_fanout,B,g_phase_plus,0.25001299034293667,1.2990342936660102e-05,1.5625,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.15250000000001213,-0.2625,-0.2625000000000121,R3_only:21,0.0,0.11,1.0
R3_only,21,frozen_fanout,A,g_phase_minus,-0.25002029741083853,-2.029741083853099e-05,1.0,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.3925000000000121,-0.2625,-0.2625000000000121,R3_only:21,0.0,-0.13,1.0
R3_only,21,frozen_fanout,B,g_phase_minus,0.25001299034293667,1.2990342936657708e-05,1.5625,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.3925000000000121,-0.2625,-0.2625000000000121,R3_only:21,0.0,-0.13,1.0
R3_only,21,frozen_fanout,A,g_gain_high,-0.25002029741083853,-2.0297410838529692e-05,1.2,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.2625000000000121,-0.2625,-0.2625000000000121,R3_only:21,0.0,0.0,1.2
R3_only,21,frozen_fanout,B,g_gain_high,0.25001299034293667,1.2990342936659004e-05,1.875,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.2625000000000121,-0.2625,-0.2625000000000121,R3_only:21,0.0,0.0,1.2
R3_only,21,frozen_fanout,A,g_gain_low,-0.25002029741083853,-2.0297410838529692e-05,0.8,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.2625000000000121,-0.2625,-0.2625000000000121,R3_only:21,0.0,0.0,0.8
R3_only,21,frozen_fanout,B,g_gain_low,0.25001299034293667,1.2990342936659004e-05,1.25,0.5000332877537752,0.5000332877537752,0.0,0.0,2.161139557035254e-06,2.1611395570352544e-09,0.0,-0.2625000000000121,-0.2625,-0.2625000000000121,R3_only:21,0.0,0.0,0.8
R3_only,22,frozen_fanout,A,g0,-0.25002162957728785,-2.1629577287845022e-05,1.0,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.2749999999999694,-0.275,-0.2749999999999694,R3_only:22,0.0,0.0,1.0
R3_only,22,frozen_fanout,B,g0,0.2500138429294642,1.3842929464220813e-05,1.5625,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.2749999999999694,-0.275,-0.2749999999999694,R3_only:22,0.0,0.0,1.0
R3_only,22,frozen_fanout,A,g_chi_plus,-0.24952162957728785,-2.1629577287845022e-05,1.0,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.2749999999999694,-0.275,-0.2749999999999694,R3_only:22,0.0005,0.0,1.0
R3_only,22,frozen_fanout,B,g_chi_plus,0.2505138429294642,1.3842929464220813e-05,1.5625,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.2749999999999694,-0.275,-0.2749999999999694,R3_only:22,0.0005,0.0,1.0
R3_only,22,frozen_fanout,A,g_chi_minus,-0.25052162957728785,-2.1629577287845022e-05,1.0,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.2749999999999694,-0.275,-0.2749999999999694,R3_only:22,-0.0005,0.0,1.0
R3_only,22,frozen_fanout,B,g_chi_minus,0.2495138429294642,1.3842929464220813e-05,1.5625,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.2749999999999694,-0.275,-0.2749999999999694,R3_only:22,-0.0005,0.0,1.0
R3_only,22,frozen_fanout,A,g_phase_plus,-0.25002162957728785,-2.1629577287843924e-05,1.0,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.1649999999999694,-0.275,-0.2749999999999694,R3_only:22,0.0,0.11,1.0
R3_only,22,frozen_fanout,B,g_phase_plus,0.2500138429294642,1.3842929464221911e-05,1.5625,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.1649999999999694,-0.275,-0.2749999999999694,R3_only:22,0.0,0.11,1.0
R3_only,22,frozen_fanout,A,g_phase_minus,-0.25002162957728785,-2.162957728784632e-05,1.0,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.4049999999999694,-0.275,-0.2749999999999694,R3_only:22,0.0,-0.13,1.0
R3_only,22,frozen_fanout,B,g_phase_minus,0.2500138429294642,1.3842929464219517e-05,1.5625,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.4049999999999694,-0.275,-0.2749999999999694,R3_only:22,0.0,-0.13,1.0
R3_only,22,frozen_fanout,A,g_gain_high,-0.25002162957728785,-2.1629577287845022e-05,1.2,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.2749999999999694,-0.275,-0.2749999999999694,R3_only:22,0.0,0.0,1.2
R3_only,22,frozen_fanout,B,g_gain_high,0.2500138429294642,1.3842929464220813e-05,1.875,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.2749999999999694,-0.275,-0.2749999999999694,R3_only:22,0.0,0.0,1.2
R3_only,22,frozen_fanout,A,g_gain_low,-0.25002162957728785,-2.1629577287845022e-05,0.8,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.2749999999999694,-0.275,-0.2749999999999694,R3_only:22,0.0,0.0,0.8
R3_only,22,frozen_fanout,B,g_gain_low,0.2500138429294642,1.3842929464220813e-05,1.25,0.5000354725067521,0.5000354725067521,0.0,0.0,2.1847529768771364e-06,2.1847529768771363e-09,0.0,-0.2749999999999694,-0.275,-0.2749999999999694,R3_only:22,0.0,0.0,0.8
R3_only,23,frozen_fanout,A,g0,-0.25002297470290574,-2.2974702905751962e-05,1.0,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.28749999999992665,-0.28750000000000003,-0.28749999999992665,R3_only:23,0.0,0.0,1.0
R3_only,23,frozen_fanout,B,g0,0.2500147038098597,1.4703809859681253e-05,1.5625,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.28749999999992665,-0.28750000000000003,-0.28749999999992665,R3_only:23,0.0,0.0,1.0
R3_only,23,frozen_fanout,A,g_chi_plus,-0.24952297470290571,-2.2974702905751962e-05,1.0,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.28749999999992665,-0.28750000000000003,-0.28749999999992665,R3_only:23,0.0005,0.0,1.0
R3_only,23,frozen_fanout,B,g_chi_plus,0.2505147038098597,1.4703809859681253e-05,1.5625,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.28749999999992665,-0.28750000000000003,-0.28749999999992665,R3_only:23,0.0005,0.0,1.0
R3_only,23,frozen_fanout,A,g_chi_minus,-0.25052297470290574,-2.2974702905751962e-05,1.0,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.28749999999992665,-0.28750000000000003,-0.28749999999992665,R3_only:23,-0.0005,0.0,1.0
R3_only,23,frozen_fanout,B,g_chi_minus,0.24951470380985968,1.4703809859681253e-05,1.5625,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.28749999999992665,-0.28750000000000003,-0.28749999999992665,R3_only:23,-0.0005,0.0,1.0
R3_only,23,frozen_fanout,A,g_phase_plus,-0.25002297470290574,-2.2974702905750865e-05,1.0,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.17749999999992663,-0.28750000000000003,-0.28749999999992665,R3_only:23,0.0,0.11,1.0
R3_only,23,frozen_fanout,B,g_phase_plus,0.2500147038098597,1.470380985968235e-05,1.5625,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.17749999999992663,-0.28750000000000003,-0.28749999999992665,R3_only:23,0.0,0.11,1.0
R3_only,23,frozen_fanout,A,g_phase_minus,-0.25002297470290574,-2.297470290575326e-05,1.0,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.41749999999992665,-0.28750000000000003,-0.28749999999992665,R3_only:23,0.0,-0.13,1.0
R3_only,23,frozen_fanout,B,g_phase_minus,0.2500147038098597,1.4703809859679957e-05,1.5625,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.41749999999992665,-0.28750000000000003,-0.28749999999992665,R3_only:23,0.0,-0.13,1.0
R3_only,23,frozen_fanout,A,g_gain_high,-0.25002297470290574,-2.2974702905751962e-05,1.2,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.28749999999992665,-0.28750000000000003,-0.28749999999992665,R3_only:23,0.0,0.0,1.2
R3_only,23,frozen_fanout,B,g_gain_high,0.2500147038098597,1.4703809859681253e-05,1.875,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.28749999999992665,-0.28750000000000003,-0.28749999999992665,R3_only:23,0.0,0.0,1.2
R3_only,23,frozen_fanout,A,g_gain_low,-0.25002297470290574,-2.2974702905751962e-05,0.8,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.28749999999992665,-0.28750000000000003,-0.28749999999992665,R3_only:23,0.0,0.0,0.8
R3_only,23,frozen_fanout,B,g_gain_low,0.2500147038098597,1.4703809859681253e-05,1.25,0.5000376785127654,0.5000376785127654,0.0,0.0,2.206006013367382e-06,2.206006013367382e-09,0.0,-0.28749999999992665,-0.28750000000000003,-0.28749999999992665,R3_only:23,0.0,0.0,0.8
R3_only,24,frozen_fanout,A,g0,-0.2500243314923656,-2.4331492365608958e-05,1.0,0.5000399036474796,0.5000399036474796,0.0,0.0,2.225134714165466e-06,2.225134714165466e-09,0.0,-0.2999999999998839,-0.30000000000000004,-0.2999999999998839,R3_only:24,0.0,0.0,1.0
R3_only,24,frozen_fanout,B,g0,0.250015572155114,1.5572155113989727e-05,1.5625,0.5000399036474796,0.5000399036474796,0.0,0.0,2.225134714165466e-06,2.225134714165466e-09,0.0,-0.2999999999998839,-0.30000000000000004,-0.2999999999998839,R3_only:24,0.0,0.0,1.0
R3_only,24,frozen_fanout,A,g_chi_plus,-0.24952433149236558,-2.4331492365608958e-05,1.0,0.5000399036474796,0.5000399036474796,0.0,0.0,2.225134714165466e-06,2.225134714165466e-09,0.0,-0.2999999999998839,-0.30000000000000004,-0.2999999999998839,R3_only:24,0.0005,0.0,1.0
