scenario,stage,step,p_A,p_B,S,Q,C_A,C_B,D_A,D_B
metastable_d_selection,ABC,471,0.4899885782681946,0.5100114217318055,-0.020022843463610884,1.0,0.4901848806550927,0.5098151193449073,nan,nan
metastable_d_selection,ABC,472,0.4899895698843715,0.5100104301156285,-0.020020860231257043,1.0,0.4901858528278152,0.5098141471721849,nan,nan
metastable_d_selection,ABC,473,0.4899945655291687,0.5100054344708312,-0.02001086894166254,1.0000000000000002,0.49019075051879285,0.5098092494812071,nan,nan
metastable_d_selection,ABC,474,0.49000356324358935,0.5099964367564106,-0.019992873512821252,1.0,0.49019957180744056,0.5098004281925594,nan,nan
metastable_d_selection,ABC,475,0.49001655946785094,0.5099834405321492,-0.019966881064298225,1.0,0.4902123132037754,0.5097876867962247,nan,nan
metastable_d_selection,ABC,476,0.49003354904279334,0.5099664509572067,-0.01993290191441338,1.0,0.49022896964979734,0.5097710303502027,nan,nan
metastable_d_selection,ABC,477,0.4900545252119282,0.5099454747880718,-0.019890949576143624,1.0,0.4902495345214982,0.5097504654785018,nan,nan
metastable_d_selection,ABC,478,0.49007947962412435,0.5099205203758757,-0.019841040751751304,1.0,0.4902739996314945,0.5097260003685056,nan,nan
metastable_d_selection,ABC,479,0.49010840233693365,0.5098915976630665,-0.01978319532613282,1.0,0.4903023552322878,0.5096976447677122,nan,nan
metastable_d_selection,ABCD,480,0.490141281820552,0.5098587181794481,-0.019717436358896057,0.9999999999999998,0.490334590020149,0.509665409979851,0.49178440151712666,0.5082155984828733
metastable_d_selection,ABCD,481,0.489356958746968,0.510643041253032,-0.021286082506063952,1.0,0.48956564583036083,0.5104343541696392,0.4911307989558067,0.5088692010441933
metastable_d_selection,ABCD,482,0.48851144869523877,0.5114885513047612,-0.02297710260952246,1.0000000000000002,0.4887367144070968,0.5112632855929031,0.4904262072460323,0.5095737927539676
metastable_d_selection,ABCD,483,0.487599998437731,0.512400001562269,-0.02480000312453795,1.0000000000000002,0.4878431357232657,0.5121568642767342,0.4896666653647759,0.5103333346352241
metastable_d_selection,ABCD,484,0.4866174892300885,0.5133825107699115,-0.026765021539822964,1.0,0.48687989140204757,0.5131201085979524,0.4888479076917404,0.5111520923082595
metastable_d_selection,ABCD,485,0.4855584096448615,0.5144415903551385,-0.028883180710276957,1.0,0.48584157808319756,0.5141584219168024,0.48796534137071795,0.5120346586292821
metastable_d_selection,ABCD,486,0.48441682662671537,0.5155831733732846,-0.031166346746569262,1.0,0.4847223790457994,0.5152776209542006,0.4870140221889295,0.5129859778110705
metastable_d_selection,ABCD,487,0.4831863547161355,0.5168136452838644,-0.033627290567728896,1.0,0.48351603403542703,0.516483965964573,0.48598862893011296,0.514011371069887
metastable_d_selection,ABCD,488,0.4818601234057548,0.5181398765942453,-0.03627975318849053,1.0,0.48221580726054386,0.5177841927394562,0.4848834361714623,0.5151165638285378
metastable_d_selection,ABCD,489,0.48043074261721636,0.5195692573827836,-0.039138514765567234,1.0,0.4808144535462906,0.5191855464537094,0.483692285514347,0.516307714485653
metastable_d_selection,ABCD,490,0.47889026631865306,0.5211097336813469,-0.042219467362693885,1.0000000000000002,0.47930418266534613,0.5206958173346539,0.4824085552655442,0.5175914447344558
metastable_d_selection,ABCD,491,0.4772301543455573,0.5227698456544426,-0.0455396913088853,1.0000000000000002,0.47767662190740917,0.5223233780925909,0.4810251286212978,0.5189748713787022
metastable_d_selection,ABCD,492,0.47544123254380494,0.524558767456195,-0.04911753491239007,1.0,0.47592277700373037,0.5240772229962697,0.4795343604531708,0.5204656395468292
metastable_d_selection,ABCD,493,0.47351365142616175,0.5264863485738382,-0.052972697147676495,1.0000000000000002,0.47403299159427625,0.5259670084057237,0.4779280428551348,0.5220719571448652
metastable_d_selection,ABCD,494,0.4714368436268595,0.5285631563731406,-0.05712631274628105,0.9999999999999999,0.4719969055165289,0.528003094483471,0.4761973696890496,0.5238026303109504
metastable_d_selection,ABCD,495,0.4691994805577205,0.5308005194422796,-0.06160103888455909,1.0000000000000002,0.46980341231149064,0.5301965876885093,0.47433290046476706,0.5256670995352329
metastable_d_selection,ABCD,496,0.46678942881984786,0.5332105711801521,-0.06642114236030427,1.0000000000000002,0.4674406164900469,0.5325593835099531,0.4723245240165399,0.5276754759834601
metastable_d_selection,ABCD,497,0.46419370711427527,0.5358062928857248,-0.07161258577144952,1.0,0.4648957912885051,0.5351042087114949,0.47016142259522936,0.5298385774047706
metastable_d_selection,ABCD,498,0.4613984446317262,0.5386015553682738,-0.07720311073654762,1.0000000000000002,0.46215533787424135,0.5378446621257587,0.4678320371931052,0.5321679628068948
metastable_d_selection,ABCD,499,0.4583888421958078,0.5416111578041923,-0.08322231560838456,1.0,0.45920474725079186,0.5407952527492081,0.4653240351631731,0.5346759648368269
metastable_d_selection,ABCD,500,0.4551491377971184,0.5448508622028817,-0.0897017244057633,1.0,0.4560285664677631,0.5439714335322369,0.4626242814975986,0.5373757185024014
metastable_d_selection,ABCD,501,0.4516625786010315,0.5483374213989685,-0.09667484279793698,1.0,0.4526103711774819,0.5473896288225182,0.4597188155008596,0.5402811844991404
metastable_d_selection,ABCD,502,0.4479114020537442,0.5520885979462559,-0.10417719589251168,1.0000000000000002,0.4489327471115139,0.5510672528884861,0.4565928350447868,0.5434071649552132
metastable_d_selection,ABCD,503,0.44387682936487016,0.55612317063513,-0.11224634127025979,1.0,0.4449772836910491,0.5550227163089508,0.4532306911373918,0.5467693088626082
metastable_d_selection,ABCD,504,0.43953907542566784,0.5604609245743322,-0.12092184914866433,1.0000000000000002,0.44072458375065476,0.5592754162493453,0.44961589618805653,0.5503841038119435
metastable_d_selection,ABCD,505,0.4348773801435849,0.5651226198564151,-0.1302452397128302,1.0,0.43615429425841656,0.5638457057415834,0.4457311501196541,0.5542688498803459
metastable_d_selection,ABCD,506,0.4298700672458357,0.5701299327541642,-0.14025986550832853,1.0,0.43124516396650564,0.5687548360334944,0.4415583893715298,0.5584416106284702
metastable_d_selection,ABCD,507,0.4244946378291647,0.5755053621708353,-0.15101072434167057,1.0,0.4259751351266321,0.5740248648733679,0.43707886485763725,0.5629211351423627
metastable_d_selection,ABCD,508,0.41872790729864057,0.5812720927013595,-0.16254418540271892,1.0,0.42032147774376527,0.5796785222562347,0.43227325608220046,0.5677267439177995
metastable_d_selection,ABCD,509,0.41254619581348845,0.5874538041865115,-0.17490760837302305,1.0,0.4142609762877338,0.5857390237122662,0.42712182984457375,0.5728781701554263
metastable_d_selection,ABCD,510,0.40592558387987465,0.5940744161201255,-0.1881488322402508,1.0,0.40777018027438683,0.5922298197256132,0.4216046532332288,0.5783953467667712
metastable_d_selection,ABCD,511,0.39884224619210396,0.6011577538078962,-0.2023155076157922,1.0,0.4008257315608862,0.5991742684391138,0.4157018718267533,0.5842981281732468
metastable_d_selection,ABCD,512,0.3912728780567149,0.6087271219432852,-0.21745424388657025,1.0,0.393404782408544,0.606595217591456,0.4093940650472624,0.5906059349527376
metastable_d_selection,ABCD,513,0.38319522948973195,0.6168047705102682,-0.23360954102053622,1.0,0.3854855191075803,0.6145144808924197,0.40266269124144327,0.5973373087585567
metastable_d_selection,ABCD,514,0.37458876200599084,0.6254112379940091,-0.25082247598801827,1.0,0.37704780588822634,0.6229521941117737,0.3954906350049924,0.6045093649950076
metastable_d_selection,ABCD,515,0.36543544175172116,0.6345645582482788,-0.2691291164965577,1.0,0.36807396250168745,0.6319260374983126,0.38786286812643433,0.6121371318735657
metastable_d_selection,ABCD,516,0.35572067936969026,0.6442793206303098,-0.28855864126061953,1.0,0.3585496856565591,0.6414503143434409,0.37976723280807523,0.6202327671919248
metastable_d_selection,ABCD,517,0.34543442111364975,0.6545655788863503,-0.3091311577727005,1.0,0.3484651187388723,0.6515348812611277,0.37119535092804146,0.6288046490719585
metastable_d_selection,ABCD,518,0.3345723864547235,0.6654276135452766,-0.3308552270905531,1.0,0.33781606515168966,0.6621839348483103,0.3621436553789362,0.6378563446210638
metastable_d_selection,ABCD,519,0.32313743397921524,0.6768625660207849,-0.35372513204156963,1.0,0.3266053274306031,0.6733946725693969,0.3526145283160127,0.6473854716839873
metastable_d_selection,ABCD,520,0.3111410191938975,0.6888589808061026,-0.37771796161220517,1.0,0.3148441364646053,0.6851558635353947,0.3426175159949145,0.6573824840050855
metastable_d_selection,ABCD,521,0.2986046848213615,0.7013953151786385,-0.402790630357277,0.9999999999999998,0.30255361256996227,0.6974463874300377,0.3321705706844679,0.667829429315532
metastable_d_selection,ABCD,522,0.2855614969945175,0.7144385030054825,-0.428877006010965,0.9999999999999998,0.2897661735240368,0.7102338264759632,0.32130124749543126,0.6786987525045687
metastable_d_selection,ABCD,523,0.27205731139552747,0.7279426886044725,-0.45588537720894506,0.9999999999999998,0.27652677587796815,0.7234732241220319,0.31004775949627295,0.689952240503727
metastable_d_selection,ABCD,524,0.25815172541260545,0.7418482745873946,-0.4836965491747891,1.0,0.26289384844373087,0.7371061515562691,0.29845977117717126,0.7015402288228287
metastable_d_selection,ABCD,525,0.24391855122983472,0.7560814487701653,-0.5121628975403305,1.0000000000000002,0.24893975610768115,0.7510602438923188,0.286598792691529,0.713401207308471
metastable_d_selection,ABCD,526,0.22944563747195781,0.7705543625280422,-0.5411087250560844,1.0,0.23475062497250765,0.7652493750274924,0.2745380312266315,0.7254619687733685
metastable_d_selection,ABCD,527,0.21483388140084161,0.7851661185991584,-0.5703322371983168,0.9999999999999999,0.2204253739223937,0.7795746260776063,0.26236156783403464,0.7376384321659654
metastable_d_selection,ABCD,528,0.20019531653914502,0.799804683460855,-0.59960936692171,1.0000000000000002,0.20607383974425986,0.7939261602557401,0.25016276378262087,0.7498372362173791
metastable_d_selection,ABCD,529,0.18565023536920874,0.8143497646307913,-0.6286995292615826,1.0,0.1918139562443223,0.8081860437556777,0.23804186280767398,0.7619581371923261
metastable_d_selection,ABCD,530,0.17132341061720205,0.828676589382798,-0.657353178765596,1.0,0.17776804962470788,0.8222319503752922,0.22610284218100168,0.7738971578189984
metastable_d_selection,ABCD,531,0.15733960054116555,0.8426603994588345,-0.685320798917669,0.9999999999999998,0.16405843190310349,0.8359415680968965,0.21444966711763797,0.7855503328823621
metastable_d_selection,ABCD,532,0.1438186442224558,0.8561813557775442,-0.7123627115550883,1.0,0.1508025923749567,0.8491974076250433,0.2031822035187132,0.7968177964812868
metastable_d_selection,ABCD,533,0.13087054728034148,0.8691294527196585,-0.7382589054393169,1.0,0.13810837968660938,0.8618916203133906,0.19239212273361794,0.8076078772663821
metastable_d_selection,ABCD,534,0.11859100230134557,0.8814089976986544,-0.7628179953973089,1.0,0.1260696100993584,0.8739303899006416,0.1821591685844547,0.8178408314155453
metastable_d_selection,ABCD,535,0.10705776519150176,0.8929422348084982,-0.7858844696169964,1.0,0.11476251489362921,0.8852374851063708,0.17254813765958488,0.8274518623404151
metastable_d_selection,ABCD,536,0.09632821666322448,0.9036717833367754,-0.807343566673551,1.0000000000000002,0.10424334966982796,0.895756650330172,0.16360684721935376,0.8363931527806463
metastable_d_selection,ABCD,537,0.08643829210153242,0.9135617078984677,-0.8271234157969353,1.0,0.09454734519758079,0.9054526548024192,0.15536524341794367,0.8446347565820563
metastable_d_selection,ABCD,538,0.07740279174819399,0.922597208251806,-0.845194416503612,1.0000000000000002,0.08568901151783725,0.9143109884821627,0.14783565979016167,0.8521643402098383
metastable_d_selection,ABCD,539,0.06921692072779945,0.9307830792722005,-0.861566158544401,1.0000000000000002,0.07766364777235246,0.9223363522276475,0.1410141006064996,0.8589858993935005
metastable_d_selection,ABCD,540,0.06185878485135315,0.9381412151486468,-0.8762824302972937,1.0000000000000002,0.07044978906995408,0.929550210930046,0.134882320709461,0.8651176792905391
metastable_d_selection,ABCD,541,0.05529250117425638,0.9447074988257437,-0.8894149976514873,1.0000000000000002,0.0640122560531925,0.9359877439468075,0.12941041764521366,0.8705895823547863
metastable_d_selection,ABCD,542,0.04947157457527068,0.9505284254247294,-0.9010568508494587,0.9999999999999999,0.05830546526987318,0.9416945347301269,0.12455964547939224,0.8754403545206078
metastable_d_selection,ABCD,543,0.04434223270433152,0.9556577672956685,-0.9113155345913371,1.0,0.05327669872973673,0.9467233012702633,0.12028519392027626,0.8797148060797237
metastable_d_selection,ABCD,544,0.03984648349794739,0.9601535165020527,-0.9203070330041053,1.0,0.048869101468575815,0.9511308985314242,0.11653873624828948,0.8834612637517105
metastable_d_selection,ABCD,545,0.03592474274079404,0.9640752572592061,-0.928150514518412,1.0,0.04502425758901374,0.9549757424109863,0.1132706189506617,0.8867293810493383
metastable_d_selection,ABCD,546,0.03251795798477497,0.9674820420152249,-0.93496408403045,1.0000000000000002,0.04168427253409318,0.9583157274659069,0.11043163165397923,0.8895683683460207
metastable_d_selection,ABCD,547,0.02956921944655655,0.9704307805534436,-0.940861561106887,1.0,0.038793352398584835,0.9612066476014152,0.10797434953879709,0.892025650461203
metastable_d_selection,ABCD,548,0.027024894095045722,0.9729751059049543,-0.9459502118099086,0.9999999999999998,0.0362989157794566,0.9637010842205433,0.10585407841253813,0.8941459215874619
metastable_d_selection,ABCD,549,0.024835346358829554,0.9751646536411703,-0.9503293072823408,1.0000000000000002,0.034152300351793785,0.9658476996482062,0.10402945529902469,0.8959705447009754
metastable_d_selection,ABCD,550,0.022955320799120993,0.9770446792008791,-0.9540893584017581,1.0,0.03230913803835389,0.9676908619616461,0.10246276733260079,0.8975372326673992
metastable_d_selection,ABCD,551,0.02134406285325796,0.978655937146742,-0.9573118742934841,1.0,0.030729473385547046,0.969270526614453,0.10112005237771499,0.8988799476222851
metastable_d_selection,ABCD,552,0.019965247429761412,0.9800347525702386,-0.9600695051404773,1.0000000000000002,0.0293776935585896,0.9706223064414103,0.09997103952480119,0.9000289604751988
metastable_d_selection,ABCD,553,0.018786775100023845,0.9812132248999762,-0.9624264497999524,1.0,0.028222328529435126,0.9717776714705648,0.09898897925001987,0.9010110207499802
metastable_d_selection,ABCD,554,0.017780484341075202,0.9822195156589248,-0.9644390313178497,1.0,0.02723576896183838,0.9727642310381617,0.09815040361756266,0.9018495963824373
metastable_d_selection,ABCD,555,0.016921817325388885,0.9830781826746112,-0.9661563653492223,1.0,0.026393938554302776,0.9736060614456972,0.0974348477711574,0.9025651522288426
metastable_d_selection,ABCD,556,0.01618946701109452,0.9838105329889054,-0.967621065977811,1.0000000000000004,0.025675948050092712,0.9743240519499072,0.09682455584257882,0.9031754441574211
metastable_d_selection,ABCD,557,0.015565025138527137,0.9844349748614728,-0.9688699497229457,1.0000000000000004,0.02506375013581097,0.974936249864189,0.0963041876154393,0.9036958123845606
metastable_d_selection,ABCD,558,0.015032644241069926,0.9849673557589301,-0.9699347115178603,0.9999999999999999,0.02454180807948031,0.9754581919205196,0.09586053686755824,0.9041394631324418
metastable_d_selection,ABCD,559,0.014578721799111129,0.9854212782008889,-0.9708425564017777,1.0000000000000002,0.02409678607755994,0.9759032139224401,0.09548226816592598,0.904517731834074
metastable_d_selection,ABCD,560,0.014191610988157913,0.9858083890118421,-0.9716167780236842,0.9999999999999998,0.023717265674664645,0.9762827343253353,0.09515967582346496,0.904840324176535
metastable_d_selection,ABCD,561,0.01386135985393911,0.9861386401460609,-0.9722772802921218,1.0000000000000002,0.023393490052881494,0.9766065099471185,0.09488446654494931,0.9051155334550507
metastable_d_selection,ABCD,562,0.01357947895823552,0.9864205210417646,-0.9728410420835291,1.0000000000000002,0.023117136233564206,0.9768828637664357,0.09464956579852957,0.9053504342014704
metastable_d_selection,ABCD,563,0.013338736377625842,0.9866612636223742,-0.9733225272447483,0.9999999999999999,0.02288111409571164,0.9771188859042883,0.09444894698135492,0.905551053018645
metastable_d_selection,ABCD,564,0.013132978236602363,0.9868670217633976,-0.9737340435267953,1.0000000000000002,0.022679390428041568,0.9773206095719584,0.09427748186383533,0.9057225181361647
metastable_d_selection,ABCD,565,0.012956972584262096,0.9870430274157379,-0.9740860548314758,0.9999999999999999,0.022506835866923647,0.9774931641330764,0.0941308104868851,0.9058691895131149
metastable_d_selection,ABCD,566,0.012806274278299386,0.9871937257217005,-0.9743874514434011,1.0000000000000004,0.02235909242970535,0.9776409075702946,0.09400522856524957,0.9059947714347505
metastable_d_selection,ABCD,567,0.012677108545266883,0.9873228914547331,-0.9746457829094661,0.9999999999999999,0.02223245935810486,0.9777675406418951,0.09389759045438917,0.9061024095456108
metastable_d_selection,ABCD,568,0.01256627098653657,0.9874337290134635,-0.9748674580269269,1.0000000000000002,0.022123795084839804,0.9778762049151601,0.09380522582211381,0.9061947741778862
metastable_d_selection,ABCD,569,0.012471041955591063,0.987528958044409,-0.975057916088818,1.0000000000000002,0.022030433289795148,0.9779695667102049,0.0937258682963259,0.9062741317036741
metastable_d_selection,ABCD,570,0.012389113416770237,0.9876108865832298,-0.9752217731664596,0.9999999999999999,0.02195011119291196,0.9780498888070881,0.0936575945139752,0.9063424054860247
metastable_d_selection,ABCD,571,0.0123185265899306,0.9876814734100694,-0.9753629468201388,1.0,0.02188090842150059,0.9781190915784994,0.09359877215827556,0.9064012278417244
metastable_d_selection,ABCD,572,0.012257618877647645,0.9877423811223524,-0.9754847622447047,1.0000000000000002,0.021821194978085934,0.978178805021914,0.09354801573137306,0.9064519842686269
metastable_d_selection,ABCD,573,0.012204978754220388,0.9877950212457797,-0.9755900424915592,1.0000000000000002,0.02176958701394155,0.9782304129860584,0.09350414896185033,0.9064958510381497
metastable_d_selection,ABCD,574,0.012159407464663263,0.9878405925353367,-0.9756811850706735,1.0,0.02172490927908166,0.9782750907209183,0.09346617288721942,0.9065338271127805
metastable_d_selection,ABCD,575,0.012119886535086612,0.9878801134649133,-0.9757602269298267,1.0000000000000002,0.021686163269692804,0.9783138367303073,0.09343323877923893,0.9065667612207611
metastable_d_selection,ABCD,576,0.012085550232836199,0.9879144497671638,-0.9758288995343276,1.0000000000000002,0.02165250022827081,0.9783474997717292,0.0934046251940302,0.9065953748059699
metastable_d_selection,ABCD,577,0.012055662235842975,0.987944337764157,-0.975888675528314,1.0,0.021623198270434296,0.9783768017295658,0.0933797185298692,0.9066202814701307
metastable_d_selection,ABCD,578,0.012029595876740021,0.98797040412326,-0.97594080824652,0.9999999999999999,0.021597643016411816,0.9784023569835882,0.09335799656395005,0.90664200343605
metastable_d_selection,ABCD,579,0.012006817419643762,0.9879931825803562,-0.9759863651607125,1.0000000000000004,0.021575311195729197,0.9784246888042708,0.09333901451636983,0.9066609854836302
metastable_d_selection,ABCD,580,0.011986871907415875,0.9880131280925841,-0.9760262561851683,0.9999999999999999,0.021555756771976353,0.9784442432280236,0.09332239325617991,0.90667760674382
metastable_d_selection,ABCD,581,0.011969371186071165,0.9880306288139289,-0.9760612576278578,1.0,0.021538599202030495,0.9784614007979695,0.09330780932172594,0.9066921906782741
metastable_d_selection,ABCD,582,0.01195398377210094,0.9880460162278991,-0.9760920324557982,1.0000000000000002,0.02152351350205972,0.9784764864979403,0.09329498647675077,0.9067050135232493
metastable_d_selection,ABCD,583,0.011940426279055841,0.9880595737209441,-0.9761191474418882,1.0,0.021510221842211685,0.9784897781577884,0.09328368856587993,0.9067163114341201
metastable_d_selection,ABCD,584,0.011928456162910772,0.9880715438370893,-0.9761430876741786,0.9999999999999999,0.021498486434226194,0.9785015135657738,0.0932737134690923,0.9067262865309077
metastable_d_selection,ABCD,585,0.011917865582510952,0.9880821344174892,-0.9761642688349782,1.0,0.0214881035122656,0.9785118964877344,0.09326488798542576,0.9067351120145742
metastable_d_selection,ABCD,586,0.011908476202678434,0.9880915237973216,-0.9761830475946431,0.9999999999999999,0.02147889823792004,0.97852110176208,0.09325706350223206,0.9067429364977679
metastable_d_selection,ABCD,587,0.01190013479411722,0.9880998652058828,-0.9761997304117656,1.0,0.021470720386389475,0.9785292796136105,0.09325011232843106,0.9067498876715689
metastable_d_selection,ABCD,588,0.011892709506784118,0.9881072904932159,-0.9762145809864318,1.0,0.021463440692925606,0.9785365593070744,0.09324392458898678,0.9067560754110132
metastable_d_selection,ABCD,589,0.011886086712479928,0.9881139132875201,-0.9762278265750401,0.9999999999999999,0.021456947757333256,0.9785430522426668,0.09323840559373331,0.9067615944062667
metastable_d_selection,ABCD,590,0.01188016832857641,0.9881198316714236,-0.9762396633428472,1.0,0.021451145420172957,0.9785488545798271,0.09323347360714707,0.9067665263928529
metastable_d_selection,ABCD,591,0.011874869548465615,0.9881251304515344,-0.9762502609030688,1.0,0.021445950537711422,0.9785540494622886,0.09322905795705472,0.9067709420429453
metastable_d_selection,ABCD,592,0.011870116915880802,0.9881298830841192,-0.9762597661682384,0.9999999999999999,0.02144129109400078,0.9785587089059993,0.0932250974299007,0.9067749025700993
metastable_d_selection,ABCD,593,0.011865846690006345,0.9881341533099937,-0.9762683066199873,0.9999999999999999,0.02143710459804543,0.9785628954019545,0.09322153890833867,0.9067784610916614
metastable_d_selection,ABCD,594,0.011862003456548312,0.9881379965434517,-0.9762759930869034,1.0000000000000002,0.021433336722106233,0.9785666632778938,0.09321833621379028,0.9067816637862097
metastable_d_selection,ABCD,595,0.011858538946909577,0.9881414610530904,-0.9762829221061808,1.0000000000000002,0.021429940144029047,0.978570059855971,0.09321544912242469,0.9067845508775754
metastable_d_selection,ABCD,596,0.011855411033498743,0.9881445889665013,-0.9762891779330025,0.9999999999999997,0.0214268735622537,0.9785731264377463,0.09321284252791567,0.9067871574720843
metastable_d_selection,ABCD,597,0.011852582874170126,0.9881474171258299,-0.9762948342516597,1.0,0.02142410085702956,0.9785758991429705,0.09321048572847512,0.9067895142715249
metastable_d_selection,ABCD,598,0.011850022182987361,0.9881499778170126,-0.9762999556340253,1.0000000000000002,0.021421590375477806,0.9785784096245222,0.09320835181915615,0.9067916481808438
metastable_d_selection,ABCD,599,0.011847700608041571,0.9881522993919584,-0.9763045987839168,1.0000000000000004,0.02141931432160943,0.9785806856783905,0.09320641717336803,0.906793582826632
metastable_d_selection,ABCD,600,0.01184559320004447,0.9881544067999555,-0.976308813599911,1.0000000000000002,0.021417248235337805,0.9785827517646621,0.09320466100003716,0.9067953389999628
metastable_d_selection,ABCD,601,0.011843677957934671,0.9881563220420654,-0.9763126440841308,1.0,0.021415370546994716,0.9785846294530053,0.09320306496494557,0.9067969350350544
metastable_d_selection,ABCD,602,0.011841935439866001,0.9881580645601341,-0.9763161291202681,1.0,0.021413662195947036,0.9785863378040529,0.09320161286655498,0.9067983871334451
metastable_d_selection,ABCD,603,0.011840348429741408,0.9881596515702586,-0.9763193031405173,1.0000000000000004,0.02141210630366802,0.9785878936963319,0.09320029035811783,0.9067997096418822
metastable_d_selection,ABCD,604,0.01183890165096979,0.9881610983490301,-0.9763221966980603,1.0000000000000002,0.021410687893107738,0.9785893121068923,0.09319908470914157,0.9068009152908585
metastable_d_selection,ABCD,605,0.011837581520406482,0.9881624184795935,-0.976324836959187,1.0,0.021409393647457364,0.9785906063525427,0.09319798460033879,0.9068020153996612
metastable_d_selection,ABCD,606,0.011836375936513486,0.9881636240634866,-0.9763272481269731,1.0,0.021408211702464153,0.9785917882975359,0.09319697994709458,0.9068030200529054
metastable_d_selection,ABCD,607,0.011835274096692768,0.9881647259033072,-0.9763294518066145,1.0000000000000002,0.021407131467345852,0.9785928685326541,0.09319606174724399,0.906803938252756
metastable_d_selection,ABCD,608,0.011834266339511288,0.9881657336604888,-0.9763314673209775,1.0,0.02140614347010905,0.978593856529891,0.09319522194959273,0.9068047780504073
metastable_d_selection,ABCD,609,0.011833344008191244,0.9881666559918089,-0.9763333119836176,1.0000000000000002,0.0214052392237169,0.978594760776283,0.09319445334015936,0.9068055466598406
metastable_d_selection,ABCD,610,0.011832499332286583,0.9881675006677134,-0.9763350013354268,1.0,0.021404411110084898,0.9785955888899152,0.09319374944357217,0.9068062505564278
metastable_d_selection,ABCD,611,0.011831725324932651,0.9881682746750673,-0.9763365493501346,1.0,0.02140365227934582,0.9785963477206542,0.09319310443744394,0.9068068955625561
metastable_d_selection,ABCD,612,0.011831015693448688,0.9881689843065513,-0.9763379686131026,1.0,0.02140295656220459,0.9785970434377954,0.09319251307787396,0.9068074869221261
metastable_d_selection,ABCD,613,0.011830364761404751,0.9881696352385952,-0.9763392704771905,1.0000000000000002,0.02140231839353407,0.9785976816064659,0.09319197063450402,0.906808029365496
metastable_d_selection,ABCD,614,0.01182976740054725,0.9881702325994527,-0.9763404651989055,1.0000000000000002,0.02140173274563456,0.9785982672543654,0.09319147283378942,0.9068085271662105
metastable_d_selection,ABCD,615,0.011829218971214138,0.9881707810287859,-0.9763415620575717,1.0000000000000002,0.021401195069817802,0.9785988049301821,0.09319101580934513,0.9068089841906548
metastable_d_selection,ABCD,616,0.011828715270073176,0.9881712847299269,-0.9763425694598538,0.9999999999999999,0.02140070124516974,0.9785992987548302,0.0931905960583943,0.9068094039416057
metastable_d_selection,ABCD,617,0.011828252484187786,0.9881717475158123,-0.9763434950316244,1.0,0.021400247533517436,0.9785997524664826,0.09319021040348985,0.9068097895965102
metastable_d_selection,ABCD,618,0.011827827150559134,0.9881721728494408,-0.9763443456988816,1.0,0.02139983053976391,0.9786001694602361,0.09318985595879936,0.9068101440412006
metastable_d_selection,ABCD,619,0.011827436120417367,0.9881725638795825,-0.9763451277591652,1.0000000000000002,0.02139944717687986,0.9786005528231201,0.09318953010034786,0.9068104698996522
metastable_d_selection,ABCD,620,0.011827076527637924,0.9881729234723621,-0.9763458469447241,0.9999999999999999,0.021399094634939164,0.9786009053650608,0.09318923043969829,0.9068107695603017
metastable_d_selection,ABCD,621,0.011826745760748658,0.9881732542392514,-0.9763465084785028,1.0,0.0213987703536751,0.9786012296463249,0.09318895480062389,0.906811045199376
metastable_d_selection,ABCD,622,0.01182644143806899,0.9881735585619309,-0.9763471171238619,1.0000000000000002,0.021398471998106905,0.9786015280018932,0.0931887011983909,0.906811298801609
metastable_d_selection,ABCD,623,0.011826161385585173,0.9881738386144149,-0.9763476772288298,0.9999999999999999,0.021398197436848176,0.9786018025631518,0.09318846782132095,0.906811532178679
metastable_d_selection,ABCD,624,0.011825903617222244,0.9881740963827778,-0.9763481927655555,1.0,0.021397944722766904,0.9786020552772331,0.09318825301435191,0.906811746985648
metastable_d_selection,ABCD,625,0.011825666317218876,0.9881743336827811,-0.9763486673655621,1.0,0.021397712075704844,0.9786022879242952,0.09318805526434915,0.9068119447356509
metastable_d_selection,ABCD,626,0.01182544782435113,0.988174552175649,-0.9763491043512978,1.0,0.021397497867010895,0.9786025021329892,0.09318787318695926,0.9068121268130407
metastable_d_selection,ABCD,627,0.011825246617785553,0.9881747533822145,-0.976349506764429,1.0,0.021397300605672076,0.978602699394328,0.0931877055148213,0.9068122944851786
metastable_d_selection,ABCD,628,0.011825061304371274,0.9881749386956288,-0.9763498773912576,1.0,0.021397118925854164,0.9786028810741458,0.09318755108697607,0.9068124489130239
metastable_d_selection,ABCD,629,0.01182489060720521,0.9881751093927947,-0.9763502187855895,1.0000000000000002,0.021396951575691436,0.9786030484243086,0.09318740883933774,0.9068125911606623
metastable_d_selection,ABCD,630,0.01182473335532569,0.9881752666446743,-0.9763505332893485,1.0,0.021396797407182144,0.9786032025928179,0.0931872777961048,0.9068127222038952
metastable_d_selection,ABCD,631,0.011824588474409925,0.9881754115255901,-0.9763508230511802,1.0,0.021396655367068584,0.9786033446329314,0.09318715706200831,0.9068128429379917
metastable_d_selection,ABCD,632,0.011824454978363702,0.9881755450216363,-0.9763510900432726,1.0000000000000002,0.021396524488591917,0.9786034755114081,0.09318704581530313,0.9068129541846969
metastable_d_selection,ABCD,633,0.011824331961708288,0.9881756680382918,-0.9763513360765835,1.0,0.021396403884027693,0.9786035961159723,0.09318694330142357,0.9068130566985764
