R0,x0,u0,attractor,final_R,final_x,final_u,first_entry_step
0.6982412022205775,1.241275167785235,-0.08,R1,0.697177902556148,1.0,9.719255671854777e-30,60
0.6983210606098392,1.2593959731543625,-0.08,R1,0.697177902556148,1.0,5.3152227599791144e-30,60
0.698400918999101,1.27751677852349,-0.08,R1,0.697177902556148,1.0,5.890499213742202e-30,67
0.6984807773883627,1.2956375838926175,-0.08,R1,0.697177902556148,1.0,5.9099668537472454e-30,61
0.6985606357776244,1.313758389261745,-0.08,R1,0.697177902556148,1.0,7.047511360966952e-30,68
0.6986404941668862,1.3318791946308726,-0.08,R1,0.697177902556148,1.0,6.437799511826527e-30,68
0.698720352556148,1.35,-0.08,R1,0.697177902556148,1.0,6.42528947060127e-30,68
0.6868214525561479,-1.35,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.7399653477202057e-29,62
0.6869013109454096,-1.3318791946308726,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.7555117822101527e-29,62
0.6869811693346715,-1.313758389261745,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.4601278612921938e-30,62
0.6870610277239332,-1.2956375838926175,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.4538602726100264e-30,62
0.6871408861131949,-1.27751677852349,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.464645344155755e-30,62
0.6872207445024566,-1.2593959731543625,-0.07783783783783783,R2,0.6883639025561479,-1.0,-9.199733508713855e-30,62
0.6873006028917183,-1.241275167785235,-0.07783783783783783,R2,0.6883639025561479,-1.0,-8.127403480180325e-31,62
0.6873804612809802,-1.2231543624161074,-0.07783783783783783,R2,0.6883639025561479,-1.0,-7.581162163371079e-31,62
0.6874603196702419,-1.20503355704698,-0.07783783783783783,R2,0.6883639025561479,-1.0,-8.027284167038901e-31,62
0.6875401780595036,-1.1869127516778524,-0.07783783783783783,R2,0.6883639025561479,-1.0,-7.519168128239426e-31,62
0.6876200364487653,-1.1687919463087248,-0.07783783783783783,R2,0.6883639025561479,-1.0,-5.860556783924253e-31,62
0.6876998948380272,-1.1506711409395973,-0.07783783783783783,R2,0.6883639025561479,-1.0,-7.67504956566775e-31,55
0.6877797532272889,-1.1325503355704698,-0.07783783783783783,R2,0.6883639025561479,-1.0,-6.231692359830048e-31,55
0.6878596116165506,-1.1144295302013423,-0.07783783783783783,R2,0.6883639025561479,-1.0,-6.245818865647579e-31,55
0.6879394700058123,-1.0963087248322148,-0.07783783783783783,R2,0.6883639025561479,-1.0,-7.063119486885132e-31,56
0.6880193283950741,-1.0781879194630872,-0.07783783783783783,R2,0.6883639025561479,-1.0,-7.085502546002328e-31,56
0.6880991867843359,-1.0600671140939597,-0.07783783783783783,R2,0.6883639025561479,-1.0,-6.878315023042057e-31,56
0.6881790451735976,-1.0419463087248322,-0.07783783783783783,R2,0.6883639025561479,-1.0,-8.175402025361421e-31,56
0.6882589035628593,-1.0238255033557047,-0.07783783783783783,R2,0.6883639025561479,-1.0,-8.00535983325226e-31,56
0.6883387619521211,-1.0057046979865771,-0.07783783783783783,R2,0.6883639025561479,-1.0,-8.759206516997273e-31,57
0.6884186203413828,-0.9875838926174497,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.6114136828091536e-30,57
0.6884984787306446,-0.9694630872483223,-0.07783783783783783,R2,0.6883639025561479,-1.0,-9.780140012291707e-31,57
0.6885783371199063,-0.9513422818791948,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.1661366505955142e-30,57
0.6886581955091681,-0.9332214765100673,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.956742882588242e-30,58
0.6887380538984298,-0.9151006711409397,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.9658693075543195e-30,58
0.6888179122876915,-0.8969798657718122,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.9934546216644798e-30,58
0.6888977706769533,-0.8788590604026847,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.0689973315410467e-30,58
