step,time,N,condition,initial_seed_enabled,metastable_seed_enabled,initial_seed_amplitude,metastable_seed_amplitude,parent_plane_occupation,f_outside_parent,q1,q2,q3,q4,rank_Q,dominant_plane_occupation,non_dominant_occupation,kernel_occupation,residual_occupation,norm_Z,dagger_norm_error,zero_square_real,zero_square_imag,zero_square_abs,projection_closure_error,crossing_detected,metastable_start_detected
24950,24950,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9652342069e-01,2.0347657931e-01,1.3784853220e+00,1.3728346091e+00,3.3959554772e-01,3.1587690191e-01,4,9.9999999993e-01,6.9390732311e-02,1.3408584700e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,6.6613381478e-16,3.3827107782e-16,7.4710212239e-16,0.0000000000e+00,1,1
24975,24975,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9652331163e-01,2.0347668837e-01,1.3784853143e+00,1.3728345282e+00,3.3959587466e-01,3.1587693533e-01,4,9.9999999993e-01,6.9390962324e-02,1.3408572604e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.3266726847e-16,3.1571967263e-16,8.9051316198e-16,0.0000000000e+00,1,1
25000,25000,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9652316982e-01,2.0347683018e-01,1.3784853027e+00,1.3728344508e+00,3.3959618776e-01,3.1587698596e-01,4,9.9999999993e-01,6.9391208759e-02,1.3408562142e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,6.6613381478e-16,3.2786273696e-16,7.4244746176e-16,0.0000000000e+00,1,1
25025,25025,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9652297356e-01,2.0347702644e-01,1.3784852794e+00,1.3728343803e+00,3.3959647266e-01,3.1587708741e-01,4,9.9999999993e-01,6.9391470186e-02,1.3408555625e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.1102230246e-15,3.3306690739e-16,1.1591068670e-15,0.0000000000e+00,1,1
25050,25050,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9652271126e-01,2.0347728874e-01,1.3784852383e+00,1.3728343185e+00,3.3959672264e-01,3.1587726684e-01,4,9.9999999993e-01,6.9391746302e-02,1.3408554243e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.3266726847e-16,3.3393426913e-16,8.9713258556e-16,0.0000000000e+00,1,1
25075,25075,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9652238263e-01,2.0347761737e-01,1.3784851771e+00,1.3728342652e+00,3.3959693809e-01,3.1587753417e-01,4,9.9999999994e-01,6.9392035571e-02,1.3408558180e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,7.2164496601e-16,3.2265856653e-16,7.9049352149e-16,0.0000000000e+00,1,1
25100,25100,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9652199782e-01,2.0347800218e-01,1.3784850983e+00,1.3728342188e+00,3.3959712558e-01,3.1587787803e-01,4,9.9999999994e-01,6.9392330897e-02,1.3408567129e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.1102230246e-15,3.3306690739e-16,1.1591068670e-15,0.0000000000e+00,1,1
25125,25125,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9652157606e-01,2.0347842394e-01,1.3784850080e+00,1.3728341762e+00,3.3959729762e-01,3.1587827214e-01,4,9.9999999994e-01,6.9392620406e-02,1.3408580354e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.3266726847e-16,3.2265856653e-16,8.9299682560e-16,0.0000000000e+00,1,1
25150,25150,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9652114332e-01,2.0347885668e-01,1.3784849134e+00,1.3728341333e+00,3.3959747109e-01,3.1587868492e-01,4,9.9999999994e-01,6.9392893623e-02,1.3408596306e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.3266726847e-16,3.4347524824e-16,9.0072749827e-16,0.0000000000e+00,1,1
25175,25175,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9652072802e-01,2.0347927198e-01,1.3784848219e+00,1.3728340859e+00,3.3959766288e-01,3.1587908404e-01,4,9.9999999994e-01,6.9393145948e-02,1.3408612604e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.3266726847e-16,3.1918911958e-16,8.9174910936e-16,0.0000000000e+00,1,1
25200,25200,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9652035504e-01,2.0347964496e-01,1.3784847409e+00,1.3728340310e+00,3.3959788459e-01,3.1587943768e-01,4,9.9999999994e-01,6.9393376950e-02,1.3408626801e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,7.7715611724e-16,3.1571967263e-16,8.3883880588e-16,0.0000000000e+00,1,1
25225,25225,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9652004072e-01,2.0347995928e-01,1.3784846763e+00,1.3728339680e+00,3.3959813952e-01,3.1587971952e-01,4,9.9999999994e-01,6.9393586502e-02,1.3408637278e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.8817841970e-16,3.2439329001e-16,9.4556433511e-16,0.0000000000e+00,1,1
25250,25250,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651979091e-01,2.0348020909e-01,1.3784846308e+00,1.3728338978e+00,3.3959842307e-01,3.1587991789e-01,4,9.9999999994e-01,6.9393775089e-02,1.3408643400e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,7.7715611724e-16,3.2959746044e-16,8.4416000645e-16,0.0000000000e+00,1,1
25275,25275,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651960161e-01,2.0348039839e-01,1.3784846026e+00,1.3728338232e+00,3.3959872459e-01,3.1588004101e-01,4,9.9999999994e-01,6.9393947690e-02,1.3408645070e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,6.1062266354e-16,3.0704605525e-16,6.8347444523e-16,0.0000000000e+00,1,1
25300,25300,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651946024e-01,2.0348053976e-01,1.3784845862e+00,1.3728337480e+00,3.3959902892e-01,3.1588011252e-01,4,9.9999999995e-01,6.9394114697e-02,1.3408642506e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,7.7715611724e-16,3.0270924656e-16,8.3402908733e-16,0.0000000000e+00,1,1
25325,25325,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651934715e-01,2.0348065285e-01,1.3784845749e+00,1.3728336764e+00,3.3959931825e-01,3.1588016190e-01,4,9.9999999995e-01,6.9394287048e-02,1.3408636581e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.8817841970e-16,3.2959746044e-16,9.4736233361e-16,0.0000000000e+00,1,1
25350,25350,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651923857e-01,2.0348076143e-01,1.3784845620e+00,1.3728336127e+00,3.3959957581e-01,3.1588021816e-01,4,9.9999999995e-01,6.9394470698e-02,1.3408629073e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,7.7715611724e-16,3.3653635434e-16,8.4689335123e-16,0.0000000000e+00,1,1
25375,25375,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651911187e-01,2.0348088813e-01,1.3784845414e+00,1.3728335596e+00,3.3959979059e-01,3.1588030815e-01,4,9.9999999995e-01,6.9394666408e-02,1.3408622173e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-16,7.7715611724e-16,3.3653635434e-16,8.4689335123e-16,0.0000000000e+00,1,1
25400,25400,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651895075e-01,2.0348104925e-01,1.3784845081e+00,1.3728335175e+00,3.3959996059e-01,3.1588045352e-01,4,9.9999999995e-01,6.9394873529e-02,1.3408617572e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.9960036108e-16,2.9837243787e-16,5.8191634491e-16,0.0000000000e+00,1,1
25425,25425,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651874800e-01,2.0348125200e-01,1.3784844599e+00,1.3728334848e+00,3.3960009268e-01,3.1588066372e-01,4,9.9999999995e-01,6.9395091535e-02,1.3408616046e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.3266726847e-16,2.9490299092e-16,8.8334735752e-16,0.0000000000e+00,1,1
25450,25450,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651850494e-01,2.0348149506e-01,1.3784843988e+00,1.3728334582e+00,3.3960020030e-01,3.1588093066e-01,4,9.9999999995e-01,6.9395317291e-02,1.3408617777e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-16,7.7715611724e-16,3.1571967263e-16,8.3883880588e-16,0.0000000000e+00,1,1
25475,25475,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651822991e-01,2.0348177009e-01,1.3784843298e+00,1.3728334333e+00,3.3960030076e-01,3.1588123157e-01,4,9.9999999995e-01,6.9395543022e-02,1.3408622706e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,9.4368957093e-16,3.0184188482e-16,9.9078682355e-16,0.0000000000e+00,1,1
25500,25500,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651793717e-01,2.0348206283e-01,1.3784842596e+00,1.3728334056e+00,3.3960041287e-01,3.1588153802e-01,4,9.9999999995e-01,6.9395759430e-02,1.3408630340e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.8817841970e-16,3.0531133177e-16,9.3918896636e-16,0.0000000000e+00,1,1
25525,25525,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651764504e-01,2.0348235496e-01,1.3784841942e+00,1.3728333708e+00,3.3960055352e-01,3.1588182358e-01,4,9.9999999995e-01,6.9395961265e-02,1.3408639370e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,8.3266726847e-16,2.6367796835e-16,8.7341905805e-16,0.0000000000e+00,1,1
25550,25550,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651737198e-01,2.0348262802e-01,1.3784841385e+00,1.3728333263e+00,3.3960073361e-01,3.1588206628e-01,4,9.9999999995e-01,6.9396149119e-02,1.3408647890e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,7.7715611724e-16,2.7235158573e-16,8.2349682259e-16,0.0000000000e+00,1,1
25575,25575,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651713156e-01,2.0348286844e-01,1.3784840964e+00,1.3728332716e+00,3.3960095475e-01,3.1588225034e-01,4,9.9999999995e-01,6.9396326247e-02,1.3408654220e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,6.6613381478e-16,2.5153490402e-16,7.1204218072e-16,0.0000000000e+00,1,1
25600,25600,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651692926e-01,2.0348307074e-01,1.3784840687e+00,1.3728332087e+00,3.3960120910e-01,3.1588237104e-01,4,9.9999999995e-01,6.9396495569e-02,1.3408657517e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,9.9920072216e-16,3.1918911958e-16,1.0489441249e-15,0.0000000000e+00,1,1
25625,25625,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651676276e-01,2.0348323724e-01,1.3784840530e+00,1.3728331412e+00,3.3960148176e-01,3.1588243935e-01,4,9.9999999995e-01,6.9396660691e-02,1.3408657655e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.3266726847e-16,3.2265856653e-16,8.9299682560e-16,0.0000000000e+00,1,1
25650,25650,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651662384e-01,2.0348337616e-01,1.3784840437e+00,1.3728330738e+00,3.3960175423e-01,3.1588248021e-01,4,9.9999999995e-01,6.9396828165e-02,1.3408654800e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,9.4368957093e-16,2.8969882049e-16,9.8715521215e-16,0.0000000000e+00,1,1
25675,25675,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651649986e-01,2.0348350014e-01,1.3784840336e+00,1.3728330112e+00,3.3960200746e-01,3.1588252408e-01,4,9.9999999995e-01,6.9397005991e-02,1.3408649415e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.8817841970e-16,2.9663771439e-16,9.3640527488e-16,0.0000000000e+00,1,1
25700,25700,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651637487e-01,2.0348362513e-01,1.3784840166e+00,1.3728329573e+00,3.3960222513e-01,3.1588259854e-01,4,9.9999999996e-01,6.9397198687e-02,1.3408642644e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.3266726847e-16,2.8189256485e-16,8.7908941416e-16,0.0000000000e+00,1,1
25725,25725,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651623231e-01,2.0348376769e-01,1.3784839877e+00,1.3728329147e+00,3.3960239730e-01,3.1588272457e-01,4,9.9999999996e-01,6.9397404385e-02,1.3408636330e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,7.2164496601e-16,3.1918911958e-16,7.8908374145e-16,0.0000000000e+00,1,1
25750,25750,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651605940e-01,2.0348394060e-01,1.3784839440e+00,1.3728328835e+00,3.3960252343e-01,3.1588291534e-01,4,9.9999999996e-01,6.9397617032e-02,1.3408632356e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.8817841970e-16,3.1918911958e-16,9.4379160797e-16,0.0000000000e+00,1,1
25775,25775,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651585076e-01,2.0348414924e-01,1.3784838849e+00,1.3728328614e+00,3.3960261297e-01,3.1588317317e-01,4,9.9999999996e-01,6.9397830299e-02,1.3408631894e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.8817841970e-16,3.3133218391e-16,9.4796725751e-16,0.0000000000e+00,1,1
25800,25800,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651560863e-01,2.0348439137e-01,1.3784838133e+00,1.3728328441e+00,3.3960268291e-01,3.1588348578e-01,4,9.9999999996e-01,6.9398038461e-02,1.3408635291e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,9.9920072216e-16,3.1138286394e-16,1.0465951324e-15,0.0000000000e+00,1,1
25825,25825,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651534074e-01,2.0348465926e-01,1.3784837350e+00,1.3728328265e+00,3.3960275405e-01,3.1588382728e-01,4,9.9999999996e-01,6.9398234759e-02,1.3408642450e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,8.8817841970e-16,3.2612801348e-16,9.4616086708e-16,0.0000000000e+00,1,1
25850,25850,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651505824e-01,2.0348494176e-01,1.3784836575e+00,1.3728328034e+00,3.3960284716e-01,3.1588416568e-01,4,9.9999999996e-01,6.9398411818e-02,1.3408652994e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,7.2164496601e-16,3.0184188482e-16,7.8222757583e-16,0.0000000000e+00,1,1
25875,25875,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651477472e-01,2.0348522528e-01,1.3784835873e+00,1.3728327707e+00,3.3960297971e-01,3.1588447182e-01,4,9.9999999996e-01,6.9398565627e-02,1.3408665965e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.8817841970e-16,3.3306690739e-16,9.4857496805e-16,0.0000000000e+00,1,1
25900,25900,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651450462e-01,2.0348549538e-01,1.3784835295e+00,1.3728327254e+00,3.3960316245e-01,3.1588472414e-01,4,9.9999999996e-01,6.9398699072e-02,1.3408679631e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,8.8817841970e-16,3.5041414215e-16,9.5480415596e-16,0.0000000000e+00,1,1
25925,25925,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651425972e-01,2.0348574028e-01,1.3784834869e+00,1.3728326675e+00,3.3960339672e-01,3.1588490990e-01,4,9.9999999996e-01,6.9398820906e-02,1.3408691937e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,6.6613381478e-16,3.4000580129e-16,7.4788916565e-16,0.0000000000e+00,1,1
25950,25950,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651404548e-01,2.0348595452e-01,1.3784834601e+00,1.3728325990e+00,3.3960367353e-01,3.1588502706e-01,4,9.9999999996e-01,6.9398941611e-02,1.3408701291e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,6.6613381478e-16,3.5214886562e-16,7.5348728108e-16,0.0000000000e+00,1,1
25975,25975,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651386008e-01,2.0348613992e-01,1.3784834463e+00,1.3728325243e+00,3.3960397564e-01,3.1588508707e-01,4,9.9999999996e-01,6.9399070830e-02,1.3408706909e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,6.6613381478e-16,3.4867941867e-16,7.5187206105e-16,0.0000000000e+00,1,1
26000,26000,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651369649e-01,2.0348630351e-01,1.3784834400e+00,1.3728324486e+00,3.3960428141e-01,3.1588511443e-01,4,9.9999999996e-01,6.9399217775e-02,1.3408708574e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.3266726847e-16,3.5041414215e-16,9.0339628680e-16,0.0000000000e+00,1,1
26025,26025,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651354513e-01,2.0348645487e-01,1.3784834341e+00,1.3728323775e+00,3.3960456902e-01,3.1588514020e-01,4,9.9999999996e-01,6.9399391228e-02,1.3408706364e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,7.2164496601e-16,3.2873009870e-16,7.9299113157e-16,0.0000000000e+00,1,1
26050,26050,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651339516e-01,2.0348660484e-01,1.3784834220e+00,1.3728323154e+00,3.3960481994e-01,3.1588519324e-01,4,9.9999999996e-01,6.9399596468e-02,1.3408700838e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.3266726847e-16,3.0531133177e-16,8.8687642278e-16,0.0000000000e+00,1,1
26075,26075,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651323528e-01,2.0348676472e-01,1.3784833988e+00,1.3728322654e+00,3.3960502202e-01,3.1588529453e-01,4,9.9999999996e-01,6.9399831490e-02,1.3408693323e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,7.7715611724e-16,2.7061686225e-16,8.2292473331e-16,0.0000000000e+00,1,1
26100,26100,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651305618e-01,2.0348694382e-01,1.3784833618e+00,1.3728322283e+00,3.3960517196e-01,3.1588545579e-01,4,9.9999999996e-01,6.9400086796e-02,1.3408685702e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,6.6613381478e-16,3.5388358910e-16,7.5429957830e-16,0.0000000000e+00,1,1
26125,26125,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651285383e-01,2.0348714617e-01,1.3784833108e+00,1.3728322025e+00,3.3960527639e-01,3.1588567848e-01,4,9.9999999996e-01,6.9400349089e-02,1.3408679708e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,7.7715611724e-16,3.0878077872e-16,8.3625187585e-16,0.0000000000e+00,1,1
26150,26150,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651263106e-01,2.0348736894e-01,1.3784832481e+00,1.3728321842e+00,3.3960535033e-01,3.1588595185e-01,4,9.9999999996e-01,6.9400604951e-02,1.3408676399e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,8.3266726847e-16,3.0010716134e-16,8.8509834949e-16,0.0000000000e+00,1,1
26175,26175,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651239588e-01,2.0348760412e-01,1.3784831791e+00,1.3728321686e+00,3.3960541355e-01,3.1588625312e-01,4,9.9999999997e-01,6.9400841810e-02,1.3408676231e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.8817841970e-16,2.8796409701e-16,9.3369386117e-16,0.0000000000e+00,1,1
26200,26200,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651215835e-01,2.0348784165e-01,1.3784831104e+00,1.3728321506e+00,3.3960548632e-01,3.1588655280e-01,4,9.9999999997e-01,6.9401048077e-02,1.3408679357e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,8.8817841970e-16,2.8449465006e-16,9.3262967524e-16,0.0000000000e+00,1,1
26225,26225,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651192867e-01,2.0348807133e-01,1.3784830485e+00,1.3728321260e+00,3.3960558582e-01,3.1588682306e-01,4,9.9999999997e-01,6.9401215466e-02,1.3408685586e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.1102230246e-15,2.6367796835e-16,1.1411052692e-15,0.0000000000e+00,1,1
26250,26250,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651171657e-01,2.0348828343e-01,1.3784829979e+00,1.3728320919e+00,3.3960572342e-01,3.1588704379e-01,4,9.9999999997e-01,6.9401342733e-02,1.3408694069e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,7.2164496601e-16,2.3592239273e-16,7.5923042112e-16,0.0000000000e+00,1,1
26275,26275,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651152996e-01,2.0348847004e-01,1.3784829612e+00,1.3728320476e+00,3.3960590265e-01,3.1588720425e-01,4,9.9999999997e-01,6.9401436989e-02,1.3408703305e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,6.6613381478e-16,2.4719809533e-16,7.1052175021e-16,0.0000000000e+00,1,1
26300,26300,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651137219e-01,2.0348862781e-01,1.3784829384e+00,1.3728319943e+00,3.3960611819e-01,3.1588730339e-01,4,9.9999999997e-01,6.9401510963e-02,1.3408711684e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,8.8817841970e-16,2.2724877535e-16,9.1678945845e-16,0.0000000000e+00,1,1
26325,26325,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651124016e-01,2.0348875984e-01,1.3784829275e+00,1.3728319352e+00,3.3960635692e-01,3.1588735091e-01,4,9.9999999997e-01,6.9401578962e-02,1.3408718088e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.0547118734e-15,2.0816681712e-16,1.0750583982e-15,0.0000000000e+00,1,1
26350,26350,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651112531e-01,2.0348887469e-01,1.3784829238e+00,1.3728318748e+00,3.3960660116e-01,3.1588736729e-01,4,9.9999999997e-01,6.9401654792e-02,1.3408721990e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.3266726847e-16,1.9602375279e-16,8.5542977014e-16,0.0000000000e+00,1,1
26375,26375,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651101687e-01,2.0348898313e-01,1.3784829210e+00,1.3728318175e+00,3.3960683287e-01,3.1588737944e-01,4,9.9999999997e-01,6.9401751244e-02,1.3408723189e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.8817841970e-16,2.3852447795e-16,9.1964929827e-16,0.0000000000e+00,1,1
26400,26400,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651090447e-01,2.0348909553e-01,1.3784829133e+00,1.3728317669e+00,3.3960703716e-01,3.1588741310e-01,4,9.9999999997e-01,6.9401878377e-02,1.3408721716e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,9.4368957093e-16,2.4286128664e-16,9.7443912628e-16,0.0000000000e+00,1,1
26425,26425,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651077896e-01,2.0348922104e-01,1.3784828964e+00,1.3728317255e+00,3.3960720466e-01,3.1588748667e-01,4,9.9999999997e-01,6.9402040177e-02,1.3408718087e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-16,9.9920072216e-16,2.6367796835e-16,1.0334060935e-15,0.0000000000e+00,1,1
26450,26450,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651063301e-01,2.0348936699e-01,1.3784828683e+00,1.3728316937e+00,3.3960733305e-01,3.1588760940e-01,4,9.9999999997e-01,6.9402232523e-02,1.3408713447e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,7.7715611724e-16,2.5760643618e-16,8.1873848482e-16,0.0000000000e+00,1,1
26475,26475,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651046300e-01,2.0348953700e-01,1.3784828288e+00,1.3728316703e+00,3.3960742770e-01,3.1588778176e-01,4,9.9999999997e-01,6.9402444827e-02,1.3408709217e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.1102230246e-15,2.3418766926e-16,1.1346537044e-15,0.0000000000e+00,1,1
26500,26500,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651027103e-01,2.0348972897e-01,1.3784827799e+00,1.3728316522e+00,3.3960750084e-01,3.1588799523e-01,4,9.9999999997e-01,6.9402663889e-02,1.3408706508e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,9.9920072216e-16,2.2377932840e-16,1.0239527679e-15,0.0000000000e+00,1,1
26525,26525,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9651006461e-01,2.0348993539e-01,1.3784827256e+00,1.3728316354e+00,3.3960756879e-01,3.1588823234e-01,4,9.9999999997e-01,6.9402876685e-02,1.3408705870e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,8.3266726847e-16,2.1423834928e-16,8.5978651436e-16,0.0000000000e+00,1,1
26550,26550,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9650985377e-01,2.0349014623e-01,1.3784826711e+00,1.3728316158e+00,3.3960764798e-01,3.1588847009e-01,4,9.9999999997e-01,6.9403071344e-02,1.3408707489e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.1102230246e-15,2.3418766926e-16,1.1346537044e-15,0.0000000000e+00,1,1
26575,26575,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9650964789e-01,2.0349035211e-01,1.3784826214e+00,1.3728315902e+00,3.3960775140e-01,3.1588868676e-01,4,9.9999999997e-01,6.9403238378e-02,1.3408711374e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,7.7715611724e-16,2.3939183968e-16,8.1319129574e-16,0.0000000000e+00,1,1
26600,26600,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9650945447e-01,2.0349054553e-01,1.3784825799e+00,1.3728315568e+00,3.3960788647e-01,3.1588886785e-01,4,9.9999999997e-01,6.9403373384e-02,1.3408717215e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,1.2212453271e-15,2.1770779624e-16,1.2404986229e-15,0.0000000000e+00,1,1
26625,26625,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9650927897e-01,2.0349072103e-01,1.3784825478e+00,1.3728315154e+00,3.3960805413e-01,3.1588900799e-01,4,9.9999999997e-01,6.9403479279e-02,1.3408724175e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.1657341759e-15,2.6194324487e-16,1.1948014196e-15,0.0000000000e+00,1,1
26650,26650,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9650912388e-01,2.0349087612e-01,1.3784825245e+00,1.3728314672e+00,3.3960824868e-01,3.1588910979e-01,4,9.9999999997e-01,6.9403565539e-02,1.3408731059e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.1657341759e-15,2.6367796835e-16,1.1951829315e-15,0.0000000000e+00,1,1
