関係ID,関係辺,周波数セル,符号付き倍数k,成分種別,振幅,強度,関係内強度比,絶対位相度,絶対位相セル,絶対位相セル誤差度,同周波数基準関係への相対位相度,相対位相セル
2,"(1,3)",18,18,倍音,0.012255257448019814,0.00015019133511724514,8.138163156568878e-06,76.2925985202555,31,-1.2074014797445034,83.73044950760472,33
3,"(1,4)",18,18,倍音,0.020308110152480276,0.00041241933796527244,4.278158463180327e-05,138.28238191651053,55,0.7823819165105224,145.72023290385974,58
4,"(1,5)",18,18,倍音,0.05097693306841055,0.002598647705061209,0.0005366802475438712,-74.78836903626761,114,0.21163096373241333,-67.3505180489184,117
5,"(2,3)",18,18,倍音,0.04229015000984511,0.0017884567878552022,7.038182208811903e-05,-10.510127895231308,140,-0.5101278952313237,-3.072276907882096,143
6,"(2,4)",18,18,倍音,0.01866262162360345,0.0003482934458657911,2.309047801099695e-05,35.45122730027931,14,0.45122730027930535,42.889078287628514,17
7,"(2,5)",18,18,倍音,0.04517746968355582,0.0020410037670086055,9.071393236907547e-05,-116.04816128930754,98,-1.0481612893074943,-108.61031030195834,101
8,"(3,4)",18,18,倍音,0.0400196341181924,0.001601571114953989,0.0002918694875074706,117.9019188086047,47,0.4019188086047082,125.3397697959539,50
9,"(3,5)",18,18,倍音,0.024848158851351842,0.0006174309983020149,6.068815970842214e-05,3.157195815981653,1,0.657195815981653,10.595046803330865,4
10,"(4,5)",18,18,倍音,0.052940578989407724,0.0028027049037337185,0.00015774972530328826,-7.437850987349213,141,0.06214901265079117,-1.1219421579394445e-15,0
1,"(1,2)",19,19,倍音,0.019012234636267198,0.0003614650658644781,2.4688974418628476e-05,-76.76801581237164,113,0.7319841876283638,-70.55474277244124,116
2,"(1,3)",19,19,倍音,0.01163162931050142,0.00013529480041691577,7.330989894781618e-06,77.41584770991778,31,-0.08415229008222294,83.62912074984818,33
3,"(1,4)",19,19,倍音,0.019237534876069357,0.00037008274810798483,3.838987397406004e-05,139.47568344849554,56,-0.5243165515044523,145.68895648842593,58
4,"(1,5)",19,19,倍音,0.04824976968498086,0.002328040274653698,0.00048079361756495575,-73.56928301870819,115,-1.069283018708149,-67.35600997877776,117
5,"(2,3)",19,19,倍音,0.040082145783206756,0.001606578410586239,6.322429293921999e-05,-9.30417991915839,140,0.6958200808415763,-3.0909068792279757,143
6,"(2,4)",19,19,倍音,0.017710587894964776,0.00031366492358527283,2.0794743934566084e-05,36.70678261233855,15,-0.7932173876614552,42.920055652268964,17
7,"(2,5)",19,19,倍音,0.04283045451742905,0.0018344478341695584,8.153340011094289e-05,-114.81588150892209,98,0.1841184910779351,-108.60260846899166,101
8,"(3,4)",19,19,倍音,0.037834087246351684,0.0014314181577645513,0.0002608609010331894,119.16848243481128,48,-0.8315175651887068,125.38175547474171,50
9,"(3,5)",19,19,倍音,0.02354643245036876,0.0005544344811397789,5.4496143588191557e-05,4.328769045163212,2,-0.6712309548367875,10.542042085093625,4
10,"(4,5)",19,19,倍音,0.05015350277444659,0.002515373840546422,0.00014157734974262374,-6.213273039930415,142,-1.2132730399304303,1.9513924762474942e-16,0
1,"(1,2)",20,20,倍音,0.01812693698676561,0.0003285858445221711,2.2443240788233924e-05,-75.54581872096232,114,-0.5458187209623029,-70.55865382306919,116
2,"(1,3)",20,20,倍音,0.011071935841232432,0.00012258776327236733,6.642455223735589e-06,78.55926164707292,31,1.0592616470729106,83.54642654496604,33
3,"(1,4)",20,20,倍音,0.018280782294775987,0.00033418700130899523,3.466629268619118e-05,140.6699340922601,56,0.669934092260108,145.65709899015323,58
4,"(1,5)",20,20,倍音,0.045825389517006494,0.002099966324385369,0.00043369112504551186,-72.340006683183,115,0.15999331681702428,-67.35284178528987,117
5,"(2,3)",20,20,倍音,0.03811263708086639,0.0014525731052578315,5.716366342115975e-05,-8.09266594987046,141,-0.5926659498704595,-3.105501051977337,143
6,"(2,4)",20,20,倍音,0.016858786639285098,0.0002842186869489377,1.8842574901158814e-05,37.95960103206054,15,0.459601032060535,42.946765929953656,17
7,"(2,5)",20,20,倍音,0.04073287273934469,0.00165916692159965,7.374290941931573e-05,-113.5809714446855,99,-1.0809714446854934,-108.59380654679238,101
8,"(3,4)",20,20,倍音,0.03588767355787232,0.001287925113396408,0.00023471080321388652,120.4345249694798,48,0.4345249694798075,125.4216898673729,50
9,"(3,5)",20,20,倍音,0.02238485862344286,0.0005010818955915242,4.925204304656968e-05,5.508044598760432,2,0.5080445987604323,10.495209496653555,4
10,"(4,5)",20,20,倍音,0.047670271527319404,0.002272454787488359,0.000127904695928876,-4.987164897893122,142,0.01283510210688703,1.9087709230847992e-16,0
1,"(1,2)",21,21,倍音,0.017328913097939984,0.00030029122915595593,2.0510647293228442e-05,-74.32191820491734,114,0.6780817950826704,-70.56493742441451,116
2,"(1,3)",21,21,倍音,0.010567775576500679,0.00011167788063528425,6.051299916072267e-06,79.71618766121242,32,-0.2838123387875752,83.47316844171525,33
3,"(1,4)",21,21,倍音,0.017423037928823673,0.0003035622506692283,3.148948878609524e-05,141.864443746356,57,-0.6355562536439905,145.62142452685885,58
4,"(1,5)",21,21,倍音,0.04364834157251093,0.0019051777220305858,0.00039346281894350125,-71.10645044312122,116,-1.1064504431211788,-67.34946966261838,117
5,"(2,3)",21,21,倍音,0.03634393478447767,0.0013208815956183661,5.1981157215306104e-05,-6.875968853470174,141,0.6240311465298307,-3.118988072967337,143
6,"(2,4)",21,21,倍音,0.016093966138207655,0.0002590157460577746,1.7171719594039136e-05,39.211600604619285,16,-0.7883993953807135,42.96858138512213,17
7,"(2,5)",21,21,倍音,0.03884788374015266,0.0015091580710884175,6.707565434610091e-05,-112.34476090251897,99,0.1552390974810688,-108.58778012201613,101
8,"(3,4)",21,21,倍音,0.03414895644897434,0.001166151226553946,0.00021251879337264812,121.70139816498722,49,-0.7986018350127664,125.45837894549005,50
9,"(3,5)",21,21,倍音,0.021342283110390513,0.00045549304836406016,4.477105124494026e-05,6.694836853761516,3,-0.8051631462384833,10.451817634264355,4
10,"(4,5)",21,21,倍音,0.045441962629116324,0.0020649719675860045,0.00011622656392106269,-3.756980780502838,142,1.2430192194971805,2.036805576917629e-16,0
1,"(1,2)",22,22,倍音,0.016605834435134074,0.00027575373728708463,1.883467479613795e-05,-73.09546196298452,115,-0.5954619629844843,-70.57028249496338,116
2,"(1,3)",22,22,倍音,0.010112799504235721,0.00010226871381287025,5.5414613510951086e-06,80.88004539316036,32,0.8800453931603572,83.4052248611815,33
3,"(1,4)",22,22,倍音,0.016650272250140576,0.0002772315660038013,2.875812216302447e-05,143.06625429489202,57,0.5662542948920352,145.59143376291317,58
4,"(1,5)",22,22,倍音,0.041686796984969555,0.0017377890428660668,0.00035889322430583963,-69.87496151962206,116,0.1250384803779668,-67.34978205160093,117
5,"(2,3)",22,22,倍音,0.03474730046005695,0.0012073748892614741,4.7514284508697586e-05,-5.657075322246676,142,-0.6570753222466975,-3.131895854225538,143
6,"(2,4)",22,22,倍音,0.015402374495685007,0.00023723314010532797,1.5727618966429303e-05,40.46483156889409,16,0.4648315688940948,42.99001103691524,17
7,"(2,5)",22,22,倍音,0.03714698459608256,0.001379898464581595,6.133061487471429e-05,-111.10772731043684,100,-1.10772731043682,-108.5825478424157,101
8,"(3,4)",22,22,倍音,0.03258680799207498,0.001061900055112362,0.00019352011407792148,122.96664491945924,49,0.4666449194592589,125.49182438748038,50
9,"(3,5)",22,22,倍音,0.02040155199451654,0.00041622332378496175,4.091117488059171e-05,7.887566966596894,3,0.38756696659689466,10.412746434618033,4
10,"(4,5)",22,22,倍音,0.04343149091156969,0.0018862944028017606,0.00010616973035109763,-2.525179468021139,143,-0.025179468021159584,1.5136239526407444e-16,0
1,"(1,2)",23,23,倍音,0.01594748319885758,0.00025432222037784485,1.7370848211792438e-05,-71.86667448961035,115,0.6333255103896696,-70.57414943092505,116
2,"(1,3)",23,23,倍音,0.009700053908318703,9.409104582428895e-05,5.098351924846432e-06,82.05123297185658,33,-0.44876702814341274,83.34375803054189,33
3,"(1,4)",23,23,倍音,0.01595020689367679,0.0002544090999510946,2.6390674342179207e-05,144.27345245647263,58,-0.7265475435273718,145.56597751515793,58
4,"(1,5)",23,23,倍音,0.03991383160613899,0.0015931139534832198,0.00032901450598931076,-68.64227784888567,117,-1.1422778488856693,-67.34975279020036,117
5,"(2,3)",23,23,倍音,0.03330043819552455,0.0011089191840139502,4.3639719589183e-05,-4.4360227257106235,142,0.5639772742893474,-3.14349766702532,143
6,"(2,4)",23,23,倍音,0.01477408218918038,0.00021827350453265695,1.4470670110561457e-05,41.71788525374755,17,-0.7821147462524407,43.01041031243285,17
7,"(2,5)",23,23,倍音,0.03560532732890519,0.0012677393341984826,5.634561879944489e-05,-109.86957527603835,100,0.13042472396166233,-108.57705021735305,101
8,"(3,4)",23,23,倍音,0.031175014387593472,0.0009718815220666599,0.00017711518340646757,124.22964781368314,50,-0.7703521863168377,125.52217287236846,50
9,"(3,5)",23,23,倍音,0.0195491165127441,0.000382167956428844,3.756382500875047e-05,9.085090923092384,4,-0.9149090769076155,10.377615981777687,4
10,"(4,5)",23,23,倍音,0.04161073546319585,0.001731453305788065,9.745452794536801e-05,-1.2925250586853034,143,1.2074749413146864,-1.0967033855626691e-16,0
1,"(1,2)",24,24,倍音,0.015346190672856549,0.00023550556816766935,1.6085623472438434e-05,-70.63614082709356,116,-0.6361408270935405,-70.57784908870909,116
2,"(1,3)",24,24,倍音,0.009323716855088857,8.693169599386803e-05,4.710420377600807e-06,83.2297323609696,33,0.7297323609696128,83.28802409935409,33
3,"(1,4)",24,24,倍音,0.015313599045338865,0.00023450631572140341,2.4326094509109523e-05,145.482843681141,58,0.4828436811410163,145.54113541952546,58
4,"(1,5)",24,24,倍音,0.03830301912768028,0.0014671212742954412,0.0003029941331147891,-67.40701549412485,117,0.09298450587519858,-67.34872375574038,117
5,"(2,3)",24,24,倍音,0.0319840437106275,0.0010229790520833305,4.0257684799835847e-05,-3.212215019861442,143,-0.7122150198614564,-3.1539232814769744,143
6,"(2,4)",24,24,倍音,0.014201708126547889,0.00020168851371165635,1.3371150810354855e-05,42.970528787063614,17,0.47052878706362117,43.02882052544809,17
7,"(2,5)",24,24,倍音,0.0342020109169249,0.0011697775507614502,5.1991634382019996e-05,-108.63048380378405,101,-1.1304838037840617,-108.57219206539958,101
8,"(3,4)",24,24,倍音,0.02989387517672494,0.0008936437730816116,0.00016285717669868536,125.49162636676077,50,0.4916263667607899,125.54991810514525,50
9,"(3,5)",24,24,倍音,0.018773694504503745,0.00035245160534843413,3.464296313871311e-05,10.287001181602413,4,0.2870011816024128,10.34529291998688,4
10,"(4,5)",24,24,倍音,0.039955190117355564,0.0015964172173140278,8.985404676933273e-05,-0.05829173838446762,0,-0.05829173838449209,-2.4432424830726388e-18,0
1,"(1,2)",25,25,倍音,0.014795396142551978,0.00021890374701504195,1.4951677272797836e-05,-69.40397014828572,116,0.5960298517142867,-70.58129493581558,116
2,"(1,3)",25,25,倍音,0.008979564618683912,8.063258074111994e-05,4.369100902486763e-06,84.41406326753906,34,-0.58593673246093,83.23673848000921,33
3,"(1,4)",25,25,倍音,0.014732763296732615,0.00021705431435755168,2.2515742266594554e-05,146.6949137760518,59,-0.8050862239481831,145.51758898852196,58
4,"(1,5)",25,25,倍音,0.0368334618648592,0.0013567039129500373,0.0002801904199740744,-66.17095194335066,118,-1.170951943350634,-67.34827673088051,117
5,"(2,3)",25,25,倍音,0.030781767336451184,0.0009475172003554131,3.728800576771136e-05,-1.9862715117704794,143,0.5137284882294962,-3.163596299300328,143
6,"(2,4)",25,25,倍音,0.013678469341686832,0.0001871005235314666,1.2404024754787023e-05,44.22336054891054,18,-0.7766394510894589,43.04603576138069,17
7,"(2,5)",25,25,倍音,0.03292013265528283,0.0010837351340414192,4.816741509473644e-05,-107.39069483608606,101,0.10930516391394975,-108.56801962361591,101
8,"(3,4)",25,25,倍音,0.02872722589099706,0.0008252535073923718,0.00015039377022810124,126.75312284650471,51,-0.7468771534952956,125.57579805897487,50
9,"(3,5)",25,25,倍音,0.01806569728255505,0.00032636941830491693,3.207930835430002e-05,11.49280165134367,5,-1.00719834865633,10.315476863813823,4
10,"(4,5)",25,25,倍音,0.0384438771957938,0.0014779316938452745,8.318511107270901e-05,1.1773247875298483,0,1.1773247875298483,-6.054319263371843e-17,0
1,"(1,2)",26,26,倍音,0.014289254055974289,0.00020418278147617768,1.394619824887801e-05,-68.17036719827873,117,-0.6703671982786896,-70.58420895706291,116
2,"(1,3)",26,26,倍音,0.008664000466101239,7.506490407660249e-05,4.067414649658043e-06,85.60334494581058,34,0.6033449458105832,83.1895031870264,33
3,"(1,4)",26,26,倍音,0.014200916135694165,0.0002016660190930189,2.091946489646255e-05,147.91014056015084,59,0.41014056015083666,145.49629880136666,58
4,"(1,5)",26,26,倍音,0.035488879757099905,0.0012594605864138953,0.0002601074466430753,-64.93443395373932,118,0.06556604626070466,-67.34827571252349,117
5,"(2,3)",26,26,倍音,0.029680194733835378,0.0008809139594383893,3.466694302549339e-05,-0.7587550125008273,0,-0.7587550125008578,-3.172596771285002,143
6,"(2,4)",26,26,倍音,0.013198429058706468,0.0001741985296177073,1.1548673583813593e-05,45.476205352368304,18,0.47620535236830586,43.06236359358413,17
7,"(2,5)",26,26,倍音,0.031745519518629146,0.0010077780095076642,4.479144412923285e-05,-106.15021096468297,102,-1.150210964682993,-108.56405272346714,101
8,"(3,4)",26,26,倍音,0.02766099053621284,0.0007651303974444564,0.00013943696592262555,128.0138038698222,51,0.513803869822184,125.59996211103802,50
9,"(3,5)",26,26,倍音,0.017417111927159667,0.00030335578788320757,2.981726630855853e-05,12.701897704948571,5,0.20189770494857154,10.288055946164397,4
10,"(4,5)",26,26,倍音,0.03705970889613856,0.0013734220234665317,7.730280367323182e-05,2.4138417587841747,1,-0.08615824121582522,-2.0672107610178407e-16,0
1,"(1,2)",27,27,倍音,0.013822847192025908,0.00019107110449409853,1.3050637686692895e-05,-66.9355996814103,117,0.5644003185897092,-70.58683392032204,116
2,"(1,3)",27,27,倍音,0.0083737383077501,7.01194932466815e-05,3.7994460602667732e-06,86.7971060576822,35,-0.702893942317804,83.14587181877044,33
3,"(1,4)",27,27,倍音,0.013712407279062904,0.0001880301133868973,1.950496853245633e-05,149.12775870324617,60,-0.8722412967538461,145.47652446433443,58
4,"(1,5)",27,27,倍音,0.03425491686415252,0.0011733993293700006,0.00024233382667746854,-63.696881310424224,119,-1.1968813104242586,-67.34811554933597,117
5,"(2,3)",27,27,倍音,0.02866796503448205,0.0008218522192182853,3.234266383652223e-05,0.47031506129858547,0,0.47031506129858547,-3.180919177613162,143
6,"(2,4)",27,27,倍音,0.012756785409912031,0.00016273557399454447,1.0788724960319634e-05,46.72883448036451,19,-0.7711655196354846,43.07760024145277,17
7,"(2,5)",27,27,倍音,0.03066596478512876,0.0009404013962027572,4.179684037523944e-05,-104.90907357135747,102,0.09092642864253199,-108.56030781026921,101
8,"(3,4)",27,27,倍音,0.026683288959706494,0.0007119979097071945,0.00012975412897515905,129.27358443020188,52,-0.7264155697981298,125.62235019129014,50
9,"(3,5)",27,27,倍音,0.016821208826767346,0.0002829530663937157,2.781185416753241e-05,13.913891233410881,6,-1.086108766589117,10.262656994499137,4
10,"(4,5)",27,27,倍音,0.03578832030458858,0.0012808038702238273,7.208980810860044e-05,3.651234238911747,1,1.1512342389117467,-2.832839349579596e-16,0
1,"(1,2)",28,28,倍音,0.013392041429973129,0.00017934677366211673,1.2249836360860589e-05,-65.6997639160856,118,-0.6997639160855585,-70.58927497651531,116
2,"(1,3)",28,28,倍音,0.008106003637287237,6.570729496771392e-05,3.5603697550635464e-06,87.99478388622417,35,0.4947838862241604,83.10527282579444,33
3,"(1,4)",28,28,倍音,0.01326252927501656,0.00017589468277067128,1.8246121276377454e-05,150.34729009557293,60,0.3472900955729206,145.4577790351432,58
4,"(1,5)",28,28,倍音,0.03311904727767503,0.0010968712925808737,0.0002265290349590514,-62.4584355683637,119,0.04156443163625495,-67.34794662879341,117
5,"(2,3)",28,28,倍音,0.027735272237533352,0.0007692453260900883,3.0272404707031187e-05,1.7008546993021263,1,-0.7991453006978737,-3.1886563611275864,143
6,"(2,4)",28,28,倍音,0.012349473537502298,0.00015250949665346952,1.0110776475254451e-05,47.98139310594446,19,0.48139310594446844,43.09188204551475,17
7,"(2,5)",28,28,倍音,0.02967106203602352,0.0008803719223455562,3.912878570544599e-05,-103.66739914363284,103,-1.1673991436328812,-108.55691020406255,101
8,"(3,4)",28,28,倍音,0.025784200829793526,0.0006648250124311251,0.00012115736469560068,130.5327315395678,52,0.5327315395677967,125.64322047913808,50
9,"(3,5)",28,28,倍音,0.01627222522145763,0.00026478531365784185,2.6026120243239683e-05,15.128497226365402,6,0.12849722636540398,10.23898616593569,4
10,"(4,5)",28,28,倍音,0.03461727126880463,0.0011983554700980064,6.744921521056927e-05,4.8895110604297125,2,-0.11048893957028724,2.3651632064050536e-18,0
1,"(1,2)",29,29,倍音,0.012993236020050251,0.0001688241822727313,1.1531116865772177e-05,-64.46293960291437,118,0.5370603970856316,-70.59146191408537,116
2,"(1,3)",29,29,倍音,0.00785849111594773,6.175588261942939e-05,3.3462612756088742e-06,89.19591513652026,36,-0.8040848634797497,83.06739282534924,33
3,"(1,4)",29,29,倍音,0.012847188317365471,0.00016505024766185186,1.712119313726308e-05,151.56871349396826,61,-0.9312865060317346,145.4401911827973,58
4,"(1,5)",29,29,倍音,0.032070819089618376,0.0010285374370790305,0.00021241652928353025,-61.21942321450356,120,-1.2194232145035884,-67.34794552567456,117
5,"(2,3)",29,29,倍音,0.02687373207666092,0.0007221974757281541,2.8420912707734307e-05,2.9326243669950287,1,0.4326243669950286,-3.1958979441759716,143
6,"(2,4)",29,29,倍音,0.011972911352692938,0.00014335060625944346,9.5035782642095e-06,49.23394142830947,20,-0.7660585716905262,43.105419117138474,17
7,"(2,5)",29,29,倍音,0.028751947028554287,0.0008266744579327917,3.674216191088549e-05,-102.425245729972,103,0.07475427002798787,-108.55376804114302,101
8,"(3,4)",29,29,倍音,0.02495525055479448,0.0006227645302525702,0.00011349228428602761,131.79138153479454,53,-0.7086184652054717,125.66285922362353,50
