step,H_total,abs_ZtZ,phase_pair_max_rat_err_q_le_256,phase_pair_median_rat_err_q_le_256,phase_pair_frac_err_lt_1e10,phase_pair_smallest_global_q_tol_1e10
2516,0.8596491228069776,1.9323787972888106e-14,1.3058243186869767e-05,2.2353554535170517e-06,0.4,
2517,0.8596491228069767,1.9178243995861775e-14,2.366399149463655e-05,4.706695613532208e-06,0.4,
2518,0.8596491228069758,1.8977027450283973e-14,6.089771440992431e-05,5.097942488041518e-06,0.4,
2519,0.8596491228069746,1.8555861638800766e-14,4.8954920650212674e-05,2.1886322668085434e-06,0.4,
2520,0.8596491228069735,1.841904116151748e-14,1.7549414089990112e-05,1.1220830049396557e-05,0.4,
2521,0.8596491228069725,1.8612136713372126e-14,2.168761650550577e-05,2.199749006615015e-06,0.4,
2522,0.8596491228069743,1.87279503273282e-14,2.6327098734735266e-05,2.100995607101641e-05,0.4,
2523,0.8596491228069736,1.9297993929364267e-14,8.630946608356727e-06,7.1934025089315234e-06,0.4,
2524,0.859649122806975,1.9271236289971755e-14,3.289896336178266e-05,1.4209866183001463e-05,0.4,
2525,0.8596491228069729,1.9040917369942676e-14,2.0822813331822232e-05,3.5732269218491375e-06,0.4,
2526,0.8596491228069728,1.9027728646627944e-14,3.0764216907175346e-05,5.509506738332615e-06,0.4,
2527,0.8596491228069738,1.9167403430227246e-14,3.133695699808481e-05,5.196878782420811e-06,0.4,
2528,0.8596491228069723,1.9248769226763423e-14,2.6226843064882516e-05,4.788862604854227e-06,0.4,
2529,0.8596491228069726,1.9681842236849117e-14,6.1317984806352754e-06,3.2207852154186867e-06,0.4,
2530,0.859649122806972,1.9341898210483635e-14,1.9587729251535624e-05,9.657903207893614e-06,0.4,
2531,0.8596491228069723,1.9622756825861295e-14,2.3787862488799938e-05,4.3966340223522415e-06,0.4,
2532,0.8596491228069714,1.9248869129652832e-14,8.651774682788549e-06,2.192065698125578e-06,0.4,
2533,0.859649122806972,1.945296849899519e-14,0.00019172039011094988,1.622907773890514e-06,0.4,
2534,0.8596491228069729,1.9505733952879642e-14,0.001908084917169707,0.0008660218251784757,0.4,
2535,0.8596491228069707,1.9610852242298677e-14,8.19833974033035e-05,3.721160824210479e-05,0.4,
2536,0.8596491228069703,1.9882646899357703e-14,0.0018344333459977447,0.0008292940319858388,0.4,
2537,0.8596491228069694,1.9874458390306184e-14,0.0001177716788445804,3.861784511172139e-06,0.4,
2538,0.85964912280697,2.024012247289202e-14,1.2720393377962935e-05,5.6080024064542044e-06,0.4,
2539,0.8596491228069691,2.025759464348084e-14,7.662970135657865e-06,3.773179487687184e-06,0.4,
2540,0.8596491228069681,2.018925202953854e-14,2.2282582118192396e-05,4.730696906429799e-08,0.4,
2541,0.8596491228069696,2.0262169796694955e-14,1.6008595141893747e-05,6.22803539107597e-06,0.4,
2542,0.8596491228069678,2.0183701439554093e-14,2.7937508918052245e-05,1.008721232031995e-05,0.4,
2543,0.8596491228069665,2.0192028271774476e-14,1.4146869509179538e-05,1.3539652219562992e-05,0.4,
2544,0.859649122806966,2.018141043267685e-14,2.819594400826908e-05,6.1884428806946445e-06,0.4,
2545,0.8596491228069664,2.0047103861024605e-14,3.696278718987381e-05,2.0669497903247347e-06,0.4,
2546,0.8596491228069651,1.9982931533296118e-14,1.8516444283800393e-05,3.095736988478759e-06,0.4,
2547,0.8596491228069665,2.0067612580879025e-14,1.281190675284094e-05,3.4474875057477483e-06,0.4,
2548,0.8596491228069678,2.0241063902479776e-14,2.836766416675074e-05,2.499443244513566e-05,0.4,
2549,0.859649122806968,2.0259755082459388e-14,2.991533004720326e-05,1.4236757315488902e-05,0.4,
2550,0.8596491228069666,2.036407593374036e-14,3.1650144065687585e-05,1.8019080499920292e-07,0.4,
2551,0.8596491228069677,2.039953945618604e-14,2.1928073741017684e-05,1.3008286618376719e-05,0.4,
2552,0.8596491228069677,2.037432218317369e-14,2.9417681312794708e-05,5.829933043211e-06,0.4,
2553,0.8596491228069705,2.036018844276101e-14,3.0379080045758733e-05,3.891590949378632e-06,0.4,
2554,0.8596491228069698,2.0432630405990024e-14,2.0971910663747373e-05,2.000404249213883e-05,0.4,
2555,0.8596491228069681,2.033206013120375e-14,2.2744515177974822e-05,9.094139674592494e-06,0.4,
2556,0.8596491228069663,2.025746873100334e-14,7.834720653135396e-05,4.824600186026373e-08,0.4,
2557,0.8596491228069673,2.0133460242770915e-14,1.2280113942164661e-05,4.0886440921816813e-07,0.4,
2558,0.8596491228069689,2.0030306534157137e-14,7.621856001616134e-06,1.3246611652029117e-07,0.4,
2559,0.8596491228069696,2.001130065991179e-14,7.324482283462691e-05,3.7823138132053735e-06,0.4,
2560,0.8596491228069687,2.0132041668329765e-14,4.931312662348475e-05,1.8063254167199894e-05,0.4,
2561,0.8596491228069688,2.0044210908430848e-14,1.8568121904927182e-05,1.0293175042030978e-05,0.4,
2562,0.8596491228069665,2.050111335560642e-14,4.304958135128989e-05,2.8138380326336865e-06,0.4,
2563,0.8596491228069669,2.0528049576327578e-14,3.30222789801729e-05,1.2594723669379082e-05,0.4,
2564,0.8596491228069663,2.061030610949222e-14,4.8738280227889064e-05,1.1194269803338486e-06,0.4,
2565,0.859649122806968,2.044131817204314e-14,2.3033474807310217e-05,7.190649995381104e-06,0.4,
2566,0.8596491228069687,2.041219897830058e-14,4.761149416337984e-05,1.0361183157114873e-05,0.4,
2567,0.8596491228069676,2.0523141237084266e-14,3.713278659084329e-05,8.027394358678386e-06,0.4,
2568,0.8596491228069658,2.0623118914216613e-14,2.5589516730151196e-05,2.0978870041377107e-05,0.4,
2569,0.8596491228069671,2.0501627530020526e-14,7.206946145499327e-05,2.258390783504982e-05,0.4,
2570,0.8596491228069665,2.0459915010450787e-14,4.304705546881449e-05,2.568288665127927e-05,0.4,
2571,0.8596491228069678,2.0243860959673793e-14,7.201228623535116e-05,2.041888528192537e-05,0.4,
2572,0.8596491228069689,2.0246057863518186e-14,1.3668944531863847e-05,7.727298289461615e-06,0.4,
2573,0.8596491228069699,1.9778971394654115e-14,1.912627723255067e-05,4.257579536093292e-06,0.4,
2574,0.8596491228069696,2.006588998313712e-14,2.3718351629231638e-05,8.43499778602208e-06,0.4,
2575,0.8596491228069687,1.9973919123181385e-14,2.8882764304641317e-05,1.1988013665087394e-05,0.4,
2576,0.8596491228069685,1.93877924102134e-14,2.743697825141611e-05,1.90450446682644e-05,0.4,
2577,0.8596491228069661,1.925325456167762e-14,0.0001546617446936821,2.2135188327887523e-05,0.4,
2578,0.8596491228069643,1.985025295468614e-14,4.4085208352348526e-05,5.419607516543579e-06,0.4,
2579,0.8596491228069656,1.987679518464205e-14,4.751773800226733e-05,4.33127023508062e-06,0.4,
2580,0.859649122806969,1.9487669037412736e-14,2.2224129725079145e-05,3.6127136871511034e-06,0.4,
2581,0.8596491228069694,1.89897796976754e-14,0.00016189785544699908,1.2089794290515155e-05,0.4,
2582,0.8596491228069691,1.9076042896943317e-14,0.00018921765879970076,1.1489349872551013e-05,0.4,
2583,0.8596491228069703,1.977911433470976e-14,3.556751816291559e-06,1.3719556720137582e-06,0.4,
2584,0.8596491228069705,1.8956107876869102e-14,1.2420756862099869e-05,6.42766343977863e-06,0.4,
2585,0.8596491228069683,1.871401753160449e-14,2.4592262472533655e-05,1.2241090165954205e-06,0.4,
2586,0.8596491228069678,1.9535366194917208e-14,1.3785806080912621e-05,1.3106913803351272e-05,0.4,
2587,0.8596491228069678,1.9675316510060487e-14,8.607640490099211e-06,3.0917264396412847e-06,0.4,
2588,0.8596491228069681,1.9673313715533308e-14,5.482316879823479e-05,1.5387911596054238e-05,0.4,
2589,0.8596491228069684,1.9310437738696163e-14,2.7017196880529948e-05,3.5114066691543933e-06,0.4,
2590,0.8596491228069694,1.9087083023214566e-14,7.672711270506616e-05,1.8632494458270532e-05,0.4,
2591,0.8596491228069694,1.9828645958841775e-14,0.00019763819563343998,1.0986044341299017e-05,0.4,
2592,0.8596491228069689,1.9943026082030956e-14,2.0512835322950007e-05,1.096211319506768e-05,0.4,
2593,0.8596491228069707,2.043223664463724e-14,6.655483803985618e-05,5.892175445276759e-06,0.4,
2594,0.8596491228069708,1.9213591849349697e-14,3.763959790287208e-05,2.627964827733864e-05,0.4,
2595,0.8596491228069699,1.9607233794119525e-14,2.0827224373742848e-05,1.6516560663593083e-05,0.4,
2596,0.8596491228069695,1.959266633073962e-14,1.352581912744677e-05,8.074197929142102e-07,0.4,
2597,0.8596491228069704,1.9435871265809306e-14,1.1704069683426965e-05,1.8564378550522953e-06,0.4,
2598,0.8596491228069704,1.961693177541942e-14,3.4586250515278305e-05,2.918078127633894e-06,0.4,
2599,0.8596491228069685,1.9028514544006017e-14,6.833205810924392e-05,3.7984396380474905e-06,0.4,
2600,0.8596491228069674,1.894081257223439e-14,7.95241548063319e-05,2.1078739089575027e-05,0.4,
2601,0.8596491228069659,1.924113688048222e-14,2.1739554455335597e-05,1.602742081419084e-05,0.4,
2602,0.8596491228069651,1.9470263242155384e-14,7.159457730460117e-05,3.7663674589683005e-06,0.4,
2603,0.8596491228069653,1.9955874999114828e-14,5.389859093282712e-05,9.004911243559732e-06,0.4,
2604,0.859649122806966,2.1236479455167235e-14,1.3521976182984119e-05,9.891818875062963e-06,0.4,
2605,0.8596491228069658,2.1252425841518412e-14,1.2343698674754933e-05,3.4937525954514825e-06,0.4,
2606,0.8596491228069673,2.28428981977105e-14,3.115137627252018e-05,2.379915566758095e-05,0.4,
2607,0.8596491228069669,2.261261209565079e-14,3.8114773943609404e-05,1.1997444944622515e-05,0.4,
2608,0.8596491228069663,2.2726764203801748e-14,1.2299916870239791e-05,7.369539157142668e-06,0.4,
2609,0.8596491228069663,2.3141292231402875e-14,0.00022457820033461307,9.296670437586307e-06,0.4,
2610,0.8596491228069679,2.3668801210101174e-14,4.780002180510001e-05,1.3847292159585578e-05,0.4,
2611,0.8596491228069668,2.3671884770128097e-14,1.0817867339363296e-05,8.001860630435509e-06,0.4,
2612,0.8596491228069674,2.3375865926595354e-14,0.00013099917136433215,1.3209783353673732e-05,0.4,
2613,0.8596491228069674,2.276172882890032e-14,6.501218886656446e-05,1.3990597213853206e-05,0.4,
2614,0.8596491228069669,2.265560906870916e-14,2.5593082678021517e-05,1.5861979511144764e-05,0.4,
2615,0.8596491228069663,2.2505728325216512e-14,8.427307002889517e-05,5.77385393885077e-06,0.4,
2616,0.8596491228069654,2.2303239936849357e-14,2.8862480802360757e-05,1.9070131931475665e-05,0.4,
2617,0.8596491228069658,2.2045494664956528e-14,1.9855384079559002e-05,1.5150432141897152e-05,0.4,
2618,0.859649122806967,2.250288562221736e-14,0.00030607423534101397,3.235020504033237e-06,0.4,
2619,0.8596491228069667,2.2981555341726123e-14,1.6144712236598746e-05,1.1905347156504487e-05,0.4,
2620,0.8596491228069663,2.3352442965439747e-14,3.201646835279681e-05,2.339305062604158e-06,0.4,
2621,0.8596491228069661,2.2977928687324694e-14,2.1688091836391532e-05,7.614333940864082e-06,0.4,
2622,0.8596491228069664,2.3191598454113652e-14,2.63350156551323e-05,4.190536035897363e-06,0.4,
2623,0.8596491228069673,2.305351749804527e-14,1.5218242785663971e-05,2.195588014397565e-06,0.4,
2624,0.8596491228069643,2.370246299187898e-14,2.0191626854154654e-05,1.3701893182505032e-05,0.4,
2625,0.8596491228069658,2.3592978958820644e-14,1.3820678978176959e-05,2.426666890209539e-06,0.4,
2626,0.8596491228069668,2.3307319914541332e-14,5.716546018838531e-05,7.087453931686749e-06,0.4,
2627,0.859649122806968,2.369303389558099e-14,3.593212017019565e-05,1.3298024037655676e-05,0.4,
2628,0.8596491228069685,2.3328715992969045e-14,2.0173542332080352e-05,6.220157057257314e-06,0.4,
2629,0.859649122806968,2.3247867278744308e-14,3.427624758589598e-05,2.7299984455275705e-06,0.4,
2630,0.8596491228069675,2.3039241831285927e-14,2.445511098991826e-05,1.2739907898295932e-05,0.4,
2631,0.8596491228069685,2.2757608269373252e-14,2.5789248757956962e-05,7.309126535848254e-06,0.4,
2632,0.8596491228069677,2.26668962576254e-14,0.0002094132062510079,2.9992784321697386e-06,0.4,
2633,0.8596491228069674,2.249477047523248e-14,1.5646304749039608e-05,7.810150974285612e-07,0.4,
2634,0.8596491228069654,2.2074638938562634e-14,2.8360398861559943e-05,3.6544730944720882e-06,0.4,
2635,0.8596491228069663,2.1948591722031937e-14,4.081728294960674e-05,1.5540185607842982e-05,0.4,
2636,0.8596491228069658,2.1571350066191586e-14,4.267303730115524e-05,7.573209296896088e-07,0.4,
2637,0.8596491228069658,2.1650766798371992e-14,1.6764977064431807e-05,1.6402513334790036e-06,0.4,
2638,0.859649122806966,2.1839227123512143e-14,8.372633969672139e-05,2.1139968317929192e-05,0.4,
2639,0.8596491228069654,2.1756822056625415e-14,1.966907610312374e-05,1.0112975190879059e-05,0.4,
2640,0.8596491228069665,2.150917373047739e-14,2.1110489601405824e-05,1.913878269366176e-05,0.4,
2641,0.8596491228069677,2.140478473618032e-14,0.0001301848028582575,1.1809207736801497e-05,0.4,
2642,0.8596491228069658,2.144265573311873e-14,2.617133349269718e-05,1.2235625597989408e-05,0.4,
2643,0.8596491228069658,2.1608221228944755e-14,2.8131721781676777e-05,5.731339880299391e-06,0.4,
2644,0.8596491228069648,2.1731758422033792e-14,8.07775349014328e-05,1.2736148625347443e-05,0.4,
2645,0.8596491228069649,2.1760291828304845e-14,0.00011790186552046444,1.806096387058087e-06,0.4,
2646,0.8596491228069649,2.175786533577293e-14,4.107509302159196e-05,3.471345380218205e-05,0.4,
2647,0.8596491228069654,2.171959159083028e-14,3.099711390308624e-05,3.7244464707875125e-06,0.4,
2648,0.8596491228069647,2.1635087238809382e-14,4.65318044857721e-05,2.1547897144036376e-05,0.4,
2649,0.859649122806966,2.1255003930337864e-14,0.00019511224859897203,1.112981252132661e-05,0.4,
2650,0.8596491228069658,2.1260899660231668e-14,7.291798189479337e-06,3.727640418726974e-06,0.4,
2651,0.8596491228069669,2.156265460094731e-14,0.00042679045897353607,1.6547119395304843e-05,0.4,
2652,0.8596491228069663,2.136626306441982e-14,1.4088089157482386e-05,1.2987525731533722e-05,0.4,
2653,0.8596491228069656,2.1481697906593916e-14,3.133778780278762e-05,1.051993156375719e-05,0.4,
2654,0.8596491228069658,2.1236017165511532e-14,1.0187242049208844e-05,7.397424562904931e-06,0.4,
2655,0.8596491228069656,2.1158536752659895e-14,7.715283957498986e-05,3.1463171286105762e-06,0.4,
2656,0.859649122806967,2.1206343875019912e-14,2.2411987666448585e-05,2.483267434516545e-06,0.4,
2657,0.8596491228069675,2.1019793381766283e-14,1.0450988404797634e-05,6.08253302325501e-06,0.4,
2658,0.8596491228069658,2.0432755771120945e-14,2.174503191920696e-05,1.9138694395959277e-07,0.4,
2659,0.8596491228069648,2.070195358405734e-14,2.0634396916352493e-05,7.111405655346736e-06,0.4,
2660,0.8596491228069636,2.0725649066368882e-14,2.1794704144040278e-05,8.04566948958696e-06,0.4,
2661,0.8596491228069647,2.1195407090967827e-14,0.00013177767335104118,2.944593667608686e-05,0.4,
2662,0.8596491228069649,2.195546354234351e-14,0.00012311173464596425,5.577404999457247e-06,0.4,
2663,0.8596491228069645,2.2604220923142166e-14,1.9239742506560464e-05,3.918110944578501e-07,0.4,
2664,0.8596491228069667,2.374131428055477e-14,1.1596366373212152e-05,2.7172293067811992e-06,0.4,
2665,0.8596491228069678,2.3037344554868006e-14,3.22371986834491e-05,1.4376790874626177e-05,0.4,
2666,0.8596491228069667,2.3263700470549263e-14,8.787964448531138e-06,4.1147371081518e-06,0.4,
2667,0.8596491228069638,2.3837276657623847e-14,2.2991877000499983e-05,7.214429083218787e-06,0.4,
2668,0.8596491228069612,2.3289434476147104e-14,3.380108736569798e-05,1.6384256884438564e-05,0.4,
2669,0.8596491228069605,2.2415181609664932e-14,1.1034245482044458e-05,5.719293655198632e-06,0.4,
2670,0.8596491228069602,2.2439922335389277e-14,0.00011193228865274962,4.4009718598914116e-05,0.4,
2671,0.8596491228069603,2.2950935346515582e-14,1.821296680168394e-05,1.5056926364831469e-05,0.4,
2672,0.85964912280696,2.3789840217735066e-14,3.561225791853806e-05,1.2028912807882097e-05,0.4,
2673,0.8596491228069612,2.334353857608014e-14,2.4487447463139578e-05,2.2348758217938247e-06,0.4,
2674,0.8596491228069616,2.2829243120118837e-14,1.4524347813626992e-05,8.087589581373678e-06,0.4,
2675,0.8596491228069612,2.252024111801402e-14,0.0003950925795188631,2.8611383588172945e-06,0.4,
2676,0.8596491228069606,2.302945128178984e-14,2.1742716322548095e-05,3.4678094846807284e-06,0.4,
2677,0.8596491228069613,2.2502674354899762e-14,0.00010513620437785365,2.345190017183363e-06,0.4,
2678,0.8596491228069607,2.312538296456302e-14,1.1389344755585729e-05,8.66102443555783e-06,0.4,
2679,0.8596491228069618,2.342420459650982e-14,4.123659133159485e-06,3.443983387085847e-07,0.4,
2680,0.8596491228069614,2.351516406161259e-14,1.4394910552051332e-05,6.5596219706587355e-06,0.4,
2681,0.8596491228069618,2.3012289732083048e-14,1.1681712247274545e-05,3.99926833205555e-07,0.4,
2682,0.8596491228069624,2.2510258878076707e-14,3.791590956131463e-05,1.873246588843247e-05,0.4,
2683,0.8596491228069635,2.1134082512943716e-14,3.8165910125953495e-05,1.7722248031870613e-05,0.4,
2684,0.8596491228069619,2.0589022536564772e-14,5.292240195731157e-05,1.2839717018486851e-06,0.4,
2685,0.859649122806962,1.9819008954317143e-14,0.00018675082031532897,1.3896527124884761e-05,0.4,
2686,0.8596491228069636,1.957255337270381e-14,6.379160246011706e-05,6.764292471650446e-06,0.4,
2687,0.8596491228069643,1.9691504210958347e-14,2.7818097840359712e-05,2.6114085617728877e-05,0.4,
2688,0.8596491228069643,1.8512232665654685e-14,4.123191851782004e-05,4.081651825693644e-06,0.4,
2689,0.8596491228069654,1.8805804862901805e-14,5.7869979695368556e-05,8.513907151647127e-06,0.4,
2690,0.8596491228069664,1.8324844600925046e-14,3.752972669203436e-05,1.0338329168857463e-06,0.4,
2691,0.8596491228069653,1.7398622400441127e-14,6.108199372034662e-05,3.98012569029077e-05,0.4,
2692,0.8596491228069638,1.8097713896079116e-14,1.791546270479838e-05,2.8293737746459824e-06,0.4,
2693,0.8596491228069623,1.847314168889698e-14,3.162186448313342e-05,1.6194800577795654e-06,0.4,
2694,0.8596491228069607,1.7676401122955674e-14,1.16605830803862e-05,8.15009375598752e-06,0.4,
2695,0.8596491228069597,1.7644176741027633e-14,9.701851686999552e-05,2.0230631405326882e-05,0.4,
2696,0.8596491228069614,1.8646433479518473e-14,2.1607375894350245e-05,4.7292583249536335e-06,0.4,
2697,0.8596491228069605,1.923473764215981e-14,4.261271565290936e-05,1.1466670734483486e-05,0.4,
2698,0.8596491228069609,1.9002331621437198e-14,2.1779596504400978e-05,1.2227546065918249e-05,0.4,
2699,0.859649122806959,1.880794714525827e-14,1.9267489509366964e-05,1.3245235380376918e-05,0.4,
2700,0.8596491228069592,1.868237932497345e-14,1.3581639867810136e-05,8.358831839944125e-06,0.4,
2701,0.8596491228069592,1.9042071553888934e-14,3.1422215611198734e-05,7.725488378199086e-06,0.4,
2702,0.8596491228069608,1.925280985942276e-14,3.5324675446944676e-05,3.793551692110597e-06,0.4,
2703,0.8596491228069594,1.9167529767053923e-14,8.42861978314624e-06,7.03509742017161e-06,0.4,
2704,0.8596491228069589,1.871332126879436e-14,1.4590249941381916e-05,8.160554129429953e-06,0.4,
2705,0.8596491228069593,1.79177010646829e-14,2.402270648549365e-05,4.524210197143219e-06,0.4,
2706,0.859649122806959,1.7079246335912175e-14,8.07156704241141e-06,4.562219611647933e-06,0.4,
2707,0.8596491228069586,1.8042774280103625e-14,1.6474748022354824e-05,3.098440249222484e-06,0.4,
2708,0.8596491228069565,1.8495568903719217e-14,1.8193467535287944e-05,6.197556253029202e-06,0.4,
2709,0.8596491228069574,1.852064439174231e-14,0.00030465957378772446,1.310013499115567e-05,0.4,
2710,0.859649122806956,1.8667535651369912e-14,0.0007676756737799439,3.0858347829423177e-06,0.4,
2711,0.8596491228069563,1.874815764836603e-14,0.0008115939063301527,0.00012077220466982785,0.4,
2712,0.8596491228069574,1.8761741604914423e-14,0.0009518718640061374,2.1564851941720253e-05,0.4,
2713,0.8596491228069576,1.8634144892256658e-14,6.434555471585002e-05,9.5182516897524e-06,0.4,
2714,0.8596491228069573,1.8555750358143384e-14,1.90676967304175e-05,1.0251000586380954e-05,0.4,
2715,0.8596491228069586,1.9298589579746194e-14,2.5918488389706923e-05,1.8790773265664473e-05,0.4,
2716,0.8596491228069585,1.8855730285952325e-14,8.456123578304275e-06,2.074386422995511e-06,0.4,
2717,0.859649122806956,1.921038290104696e-14,1.2645567820740444e-05,4.915555745221845e-07,0.4,
2718,0.8596491228069563,1.889970835444251e-14,1.4946060967968577e-05,6.58598641228858e-06,0.4,
2719,0.859649122806956,1.8868909938145432e-14,2.8104871926663832e-05,1.4570468324703878e-05,0.4,
2720,0.8596491228069576,1.8128956333690333e-14,2.178261848351931e-05,1.7820470577523118e-06,0.4,
2721,0.8596491228069565,1.7913326682195208e-14,2.1725560475804873e-05,9.379237258799744e-06,0.4,
2722,0.8596491228069595,1.8160283491976323e-14,5.197813442298083e-06,2.341516126880272e-06,0.4,
2723,0.85964912280696,1.8120815742702948e-14,3.264086028426094e-05,4.946837054264908e-06,0.4,
2724,0.8596491228069619,1.8009360860983913e-14,2.2857203248793923e-05,7.393176400083412e-06,0.4,
2725,0.8596491228069638,1.7885735798957903e-14,7.531011633894746e-05,8.492361935341641e-06,0.4,
2726,0.859649122806964,1.789205878907397e-14,2.6781979592716e-05,1.2051707139762446e-05,0.4,
2727,0.8596491228069629,1.8092254913963898e-14,5.30992777635908e-05,1.2275624335089663e-06,0.4,
2728,0.8596491228069653,1.8070182413263583e-14,0.00011150017876539187,4.1392800134709695e-06,0.4,
2729,0.8596491228069629,1.8053085463565692e-14,3.627810298933998e-05,1.0260755021848644e-05,0.4,
2730,0.859649122806962,1.8065403067326328e-14,9.896745504456295e-05,9.644523853880038e-06,0.4,
2731,0.8596491228069651,1.8113476161154804e-14,0.0003463093842863141,9.528513151335627e-06,0.4,
2732,0.8596491228069648,1.8143020529933795e-14,4.396195007283499e-05,3.043360612020596e-06,0.4,
2733,0.8596491228069657,1.815465148419008e-14,4.070524344818027e-05,6.221766060798828e-06,0.4,
2734,0.8596491228069653,1.813525784944417e-14,6.329530411869344e-05,1.8263389141626174e-05,0.4,
2735,0.8596491228069645,1.8285348171486167e-14,2.5858807354894875e-05,2.952228595198836e-06,0.4,
2736,0.8596491228069649,1.8367287554797914e-14,2.102050856905846e-05,1.3727333372320905e-05,0.4,
2737,0.8596491228069647,1.839461503757198e-14,3.737540291576247e-05,1.1212195273446746e-05,0.4,
2738,0.859649122806967,1.8545215680696142e-14,7.970023297498852e-06,3.076851355532373e-06,0.4,
2739,0.8596491228069651,1.8267977657591824e-14,3.2062023845091936e-05,1.5340837749039382e-05,0.4,
2740,0.8596491228069665,1.849666326401258e-14,2.7339864100695e-05,3.3146622488433586e-06,0.4,
2741,0.8596491228069663,1.856777871862351e-14,2.8180197568061782e-05,3.711069728351557e-06,0.4,
2742,0.8596491228069675,1.807337493212686e-14,3.6535675633581066e-05,1.1051889243829383e-05,0.4,
2743,0.8596491228069683,1.8278047995191722e-14,1.4952105679200134e-05,5.033331612169789e-06,0.4,
2744,0.8596491228069675,1.813904083161948e-14,1.543920388047404e-05,5.633309350633331e-06,0.4,
2745,0.859649122806968,1.7711498222433102e-14,3.24005284730311e-05,2.6137048279029074e-06,0.4,
2746,0.8596491228069676,1.751026263962653e-14,1.8279414891075874e-05,3.220998026354227e-07,0.4,
2747,0.8596491228069676,1.7041976279055443e-14,4.2046598032197124e-05,1.4557161094969073e-05,0.4,
2748,0.8596491228069691,1.7096846494333796e-14,2.1130834214733163e-05,2.848798780513695e-06,0.4,
2749,0.8596491228069687,1.837486578542509e-14,2.189002975369614e-05,1.2166306244620895e-05,0.4,
2750,0.8596491228069687,1.845785634192452e-14,4.8011060169828035e-05,1.100582277668849e-05,0.4,
2751,0.8596491228069705,1.9227113363394935e-14,2.587862072819802e-05,1.9944461798926394e-05,0.4,
2752,0.8596491228069709,1.9511031101306847e-14,1.4148510971367934e-05,1.3450822825472608e-05,0.4,
2753,0.8596491228069698,1.922213803569701e-14,0.00014879365691827795,3.5845482092927705e-05,0.4,
2754,0.8596491228069709,1.9801112470926768e-14,1.2886975195691708e-05,8.682324335818059e-06,0.4,
2755,0.859649122806972,1.9880722453438563e-14,1.5142779551363672e-05,4.6002670803790835e-06,0.4,
2756,0.8596491228069716,2.055431178956949e-14,2.6258397405665157e-05,1.1294673455924942e-05,0.4,
2757,0.8596491228069718,2.0213320294525174e-14,1.6378362541730196e-05,1.053094992670145e-05,0.4,
2758,0.8596491228069705,1.8968492807087556e-14,4.960279796467626e-05,1.6116599798832176e-05,0.4,
2759,0.8596491228069696,1.876853216674229e-14,0.00023056113124741984,2.7843995804188726e-05,0.4,
2760,0.8596491228069686,1.8547668766285635e-14,1.6345381560367578e-05,2.9806350868577525e-06,0.4,
2761,0.8596491228069678,1.688517898173454e-14,4.2338533980168513e-05,1.950601245082062e-05,0.4,
2762,0.859649122806968,1.7538156171421315e-14,8.142503746799701e-05,3.0479047371134715e-05,0.4,
2763,0.8596491228069694,1.7961280803692822e-14,0.0001131263109110936,7.604246101855505e-06,0.4,
2764,0.8596491228069731,1.827682617441232e-14,1.6604298831379705e-05,8.513118023356636e-06,0.4,
2765,0.8596491228069748,1.860590393325669e-14,6.3136939825181315e-06,3.3724105164001372e-06,0.4,
2766,0.8596491228069751,1.8456087885943652e-14,2.6561707601624462e-05,9.982109248074522e-07,0.4,
2767,0.8596491228069754,1.9470679070716816e-14,2.9189822020658784e-05,1.1502362334048222e-05,0.4,
2768,0.8596491228069755,2.010703463661745e-14,4.780241364099602e-05,1.954337605480916e-05,0.4,
2769,0.859649122806974,1.9634265767578062e-14,2.81813663366437e-05,6.295158918534494e-06,0.4,
2770,0.8596491228069738,1.957346490077309e-14,0.0002729929892560934,1.9183502241892914e-05,0.4,
2771,0.8596491228069716,1.8718221800877977e-14,5.9055160256560324e-05,2.2099050900614703e-05,0.4,
2772,0.8596491228069718,1.895219815526614e-14,3.3315791694243924e-05,2.9004637692731094e-05,0.4,
2773,0.8596491228069718,1.8741972664149e-14,1.5000288712929688e-05,5.115835224389631e-06,0.4,
2774,0.8596491228069718,1.9526090443881085e-14,2.6908172110096107e-05,1.2461342172809253e-05,0.4,
2775,0.859649122806972,2.0327889927650813e-14,7.91192056998069e-06,1.153957779165271e-06,0.4,
2776,0.8596491228069719,2.009769456587357e-14,1.735133018865298e-05,9.682394917887027e-06,0.4,
2777,0.8596491228069718,1.980739746781143e-14,1.6787654003647123e-05,1.0143520395078376e-05,0.4,
2778,0.8596491228069717,1.8871074236941014e-14,0.00010223279851329092,9.145583230008025e-06,0.4,
2779,0.8596491228069718,1.9174099581019248e-14,3.123199799387466e-05,1.2845272237271832e-05,0.4,
2780,0.8596491228069714,1.964461050648252e-14,0.00020788121867598708,3.9096647427849796e-06,0.4,
2781,0.8596491228069687,1.9191002175992663e-14,2.2340174894053266e-05,2.6544932085759143e-08,0.4,
2782,0.8596491228069685,1.984607109183287e-14,9.490800429001744e-06,2.335982635770506e-06,0.4,
2783,0.8596491228069703,1.994704103948759e-14,0.0005104319696142001,3.094796066471783e-05,0.4,
2784,0.8596491228069697,1.9966723999768897e-14,3.214389410793883e-05,1.591582236359912e-05,0.4,
2785,0.8596491228069685,1.980446930584693e-14,1.7469288205063105e-05,1.0505061797561055e-05,0.4,
