kernel,kernel_kind,protocol,protocol_kind,step,particle,C_memory,actual_Ra,signed_target_Ra,sign_normalizer,injected_weight_lag_0,expected_coefficient_lag_0,injected_weight_lag_1,expected_coefficient_lag_1,injected_weight_lag_2,expected_coefficient_lag_2,injected_weight_lag_3,expected_coefficient_lag_3,injected_weight_lag_4,expected_coefficient_lag_4,injected_weight_lag_5,expected_coefficient_lag_5,injected_weight_lag_6,expected_coefficient_lag_6,injected_weight_lag_7,expected_coefficient_lag_7,injected_weight_lag_8,expected_coefficient_lag_8,delta_C_lag_0,delta_C_lag_1,delta_C_lag_2,delta_C_lag_3,delta_C_lag_4,delta_C_lag_5,delta_C_lag_6,delta_C_lag_7,delta_C_lag_8,C_level,C_integral,delayed_delta_tail,delta_tail_including_current,Q_raw_abs_proxy,Q_recovery_abs_tail_proxy,Q_recovery_signed_tail_proxy
alternating_delay,signed_tail,triangle,triangle,45,A,1.7272727272727256e-07,-3.1596452328158744e-12,-3.1596452328158744e-12,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,-1.7272727272727254e-07,-1.7272727272727307e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727275e-07,1.7272727272727256e-07,7.79e-05,-1.0510047057257194e-06,-1.1396516019949346e-06,1.7272727272727256e-10,1.0510047057257194e-09,-1.0510047057257194e-09
alternating_delay,signed_tail,triangle,triangle,45,B,1.7272727272727256e-07,3.1596452328158744e-12,-3.1596452328158744e-12,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,-1.7272727272727254e-07,-1.7272727272727307e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727275e-07,1.7272727272727256e-07,7.79e-05,-1.0510047057257194e-06,-1.1396516019949346e-06,1.7272727272727256e-10,1.0510047057257194e-09,-1.0510047057257194e-09
alternating_delay,signed_tail,triangle,triangle,46,A,0.0,2.8436807095343586e-11,2.8436807095343586e-11,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,-1.7272727272727254e-07,-1.7272727272727307e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,0.0,7.79e-05,-1.0510047057257194e-06,-9.669243292676618e-07,0.0,1.0510047057257194e-09,-1.0510047057257194e-09
alternating_delay,signed_tail,triangle,triangle,46,B,0.0,-2.8436807095343586e-11,2.8436807095343586e-11,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,-1.7272727272727254e-07,-1.7272727272727307e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,0.0,7.79e-05,-1.0510047057257194e-06,-9.669243292676618e-07,0.0,1.0510047057257194e-09,-1.0510047057257194e-09
alternating_delay,signed_tail,triangle,triangle,47,A,0.0,-1.895787139689573e-11,-1.895787139689573e-11,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,-1.7272727272727254e-07,-1.7272727272727307e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,0.0,7.790000000000001e-05,-8.782774329984468e-07,-8.08015238358571e-07,0.0,8.782774329984468e-10,-8.782774329984468e-10
alternating_delay,signed_tail,triangle,triangle,47,B,0.0,1.895787139689573e-11,-1.895787139689573e-11,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,-1.7272727272727254e-07,-1.7272727272727307e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,0.0,7.790000000000001e-05,-8.782774329984468e-07,-8.08015238358571e-07,0.0,8.782774329984468e-10,-8.782774329984468e-10
alternating_delay,signed_tail,triangle,triangle,48,A,0.0,7.372505543237223e-12,7.372505543237223e-12,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,-1.7272727272727254e-07,-1.7272727272727307e-07,-1.7272727272727254e-07,0.0,7.790000000000001e-05,-7.193683420893557e-07,-6.618188747222073e-07,0.0,7.193683420893558e-10,-7.193683420893558e-10
alternating_delay,signed_tail,triangle,triangle,48,B,0.0,-7.372505543237223e-12,7.372505543237223e-12,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,-1.7272727272727254e-07,-1.7272727272727307e-07,-1.7272727272727254e-07,0.0,7.790000000000001e-05,-7.193683420893557e-07,-6.618188747222073e-07,0.0,7.193683420893558e-10,-7.193683420893558e-10
alternating_delay,signed_tail,triangle,triangle,49,A,0.0,-8.425720620842564e-12,-8.425720620842564e-12,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,-1.7272727272727254e-07,-1.7272727272727307e-07,0.0,7.790000000000001e-05,-5.731719784529922e-07,-5.273182201767527e-07,0.0,5.731719784529923e-10,-5.731719784529923e-10
alternating_delay,signed_tail,triangle,triangle,49,B,0.0,8.425720620842564e-12,-8.425720620842564e-12,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,-1.7272727272727254e-07,-1.7272727272727307e-07,0.0,7.790000000000001e-05,-5.731719784529922e-07,-5.273182201767527e-07,0.0,5.731719784529923e-10,-5.731719784529923e-10
alternating_delay,signed_tail,triangle,triangle,50,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,-1.7272727272727254e-07,0.0,7.790000000000001e-05,-4.386713239075374e-07,-4.035776179949345e-07,0.0,4.386713239075374e-10,-4.386713239075374e-10
alternating_delay,signed_tail,triangle,triangle,50,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,-1.7272727272727254e-07,0.0,7.790000000000001e-05,-4.386713239075374e-07,-4.035776179949345e-07,0.0,4.386713239075374e-10,-4.386713239075374e-10
alternating_delay,signed_tail,triangle,triangle,51,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,0.0,7.790000000000001e-05,-3.1493072172571935e-07,-2.897362639876618e-07,0.0,3.149307217257194e-10,-3.149307217257194e-10
alternating_delay,signed_tail,triangle,triangle,51,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,-1.727272727272726e-07,0.0,7.790000000000001e-05,-3.1493072172571935e-07,-2.897362639876618e-07,0.0,3.149307217257194e-10,-3.149307217257194e-10
alternating_delay,signed_tail,triangle,triangle,52,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,0.0,7.790000000000001e-05,-2.0108936771844664e-07,-1.8500221830097092e-07,0.0,2.0108936771844664e-10,-2.0108936771844664e-10
alternating_delay,signed_tail,triangle,triangle,52,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,-1.7272727272727299e-07,0.0,7.790000000000001e-05,-2.0108936771844664e-07,-1.8500221830097092e-07,0.0,2.0108936771844664e-10,-2.0108936771844664e-10
alternating_delay,signed_tail,triangle,triangle,53,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,0.0,7.790000000000001e-05,-9.635532203175558e-08,-8.864689626921513e-08,0.0,9.635532203175558e-11,-9.635532203175558e-11
alternating_delay,signed_tail,triangle,triangle,53,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7272727272727256e-07,0.0,7.790000000000001e-05,-9.635532203175558e-08,-8.864689626921513e-08,0.0,9.635532203175558e-11,-9.635532203175558e-11
alternating_delay,signed_tail,triangle,triangle,54,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,54,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,55,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,55,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,56,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,56,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,57,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,57,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,58,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,58,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,59,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,59,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,60,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,60,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,61,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,61,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,62,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,62,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,63,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,63,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,64,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,64,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,65,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,65,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,66,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,66,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,67,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,67,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,68,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,68,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,69,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,69,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,70,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,70,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,71,A,0.0,0.0,0.0,1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
alternating_delay,signed_tail,triangle,triangle,71,B,0.0,-0.0,0.0,-1.0,0.3,0.00018292682926829268,-0.45,-0.00027439024390243905,0.25,0.0001524390243902439,-0.15,-9.146341463414634e-05,0.08,4.878048780487805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001e-05,0.0,0.0,0.0,0.0,0.0
