run_id,series,L,M,ma,mb,parity_class,den,T,chi,analytic_fixed,orbit_abs_max,amp_cv_initial,amp_cv_final,W3_basis_capture_W4,sha256,r99_W1,r99_W4,Reff_W4,p1_W4,E2_W4,centered_r99_W4,mean_fraction_W4,eta_initial_W4,retained_initial_energy_W4,instantaneous_dominant_t4096,instantaneous_pair_t4096,instantaneous_pair_t0,instantaneous_plane_overlap_3584_4096,fft_peak_period_W4,fft_peak_share_W4,min_return_abs,min_return_U1,step_U1_mean_W4,omega_generator_mean,omega_generator_std,generator_cycles_per_step_mean,principal_phase_mean,principal_phase_std,sampled_cycles_per_step,sampled_principal_period,off_plane_step_rms,off_plane_generator_rms,phase_prediction_error_rms,polar_orientation_flip_fraction
L10_ma2_mb3_den10,main,10,45,2,3,odd-even,10,4096,0.26073264012929426,False,1.8539518776098851,0.49931515132974397,0.1517164207362989,0.08616679811929731,cb05ba12dbfebe4e76a9c15a5ff2e800bedc6f44894999b9adf0f42b7fd664fe,28,31,3.8373320460522136,0.44665709321843466,0.6619370260702794,31.0,4.838187788832863e-06,0.9765125172229898,0.04621864737892672,0.9653635097886488,0.9816337049540992,0.8059539905159387,0.16419846183440348,8.827586206896552,0.34949571709150207,0.6087515286342022,0.3395068755783843,0.2682255962257608,8.668901531166334,0.04534417989237367,0.8668901531166334,-0.7200313469987553,0.020693042843922684,-0.11459654805596764,8.726266340165948,0.20837315501641357,1.410880898937552,0.11836364521165174,0.0
L10_ma3_mb6_den10,main,10,45,3,6,odd-even,10,4096,0.43427144871986517,False,1.8816832633562903,0.4639489093880577,0.25459108807592123,0.04447242707565242,0927b9856576ab63dcfdcc2e0900c6ec867784d32c448e7f860b9f7baa5d239c,40,41,11.553881700445526,0.17153477838408263,0.3132920308401192,41.0,4.4317232098366144e-05,0.9762372089618179,0.0466896415448921,0.9004570084980404,0.951637097323727,0.7806496739701126,0.008252172724120993,7.757575757575758,0.1256839681683251,0.8536950678254953,0.6113904042224718,0.48970717495626803,8.201449910100143,0.12751176607620965,0.8201449910100143,-0.8237398327242899,0.05462387838671312,-0.13110226619976173,7.627633213267959,0.3857783809028535,2.0326415794254062,0.3140250476059451,0.0
L12_ma1_mb3_den12,main,12,66,1,3,odd-odd,12,4096,0.2340335296667521,False,1.815832296282808,0.4949630117432137,0.10487129512474301,0.1397051987704381,c6e6d0d6f406c4bb5985c567172d09b1b2945e18937bce535e6e8d26e6292241,19,25,2.7197387284285623,0.5732994180953573,0.732384329700496,25.0,4.996404298965735e-06,0.9857294840672818,0.02831072539642677,0.9775400142955756,0.9916782195789722,0.8177801344856085,0.09203870408728783,10.24,0.4716144453429067,0.5366016927399624,0.3131441461861072,0.19046367943714865,10.716835993602992,0.036883178409253085,0.8930696661335826,-0.6209121305459683,0.015341890756259313,-0.09882123480211107,10.11928258134493,0.1359636792757571,1.1165307940190117,0.052024901881106374,0.0
L12_ma1_mb5_den12,main,12,66,1,5,odd-odd,12,4096,0.15353491209910733,False,1.8492457960168929,0.3919809450710506,0.054863223044912715,0.35723742322771973,80a11b451be9943a366705150da033c77c51e10e8d7ece0035be9a5db498c8aa,10,9,1.4967184189314051,0.8087809650567032,0.9218414905161005,9.0,8.515301401931993e-06,0.995065256853179,0.009833606005940118,0.9918533171011256,0.9977533336946491,0.8671850305747135,0.591723927895646,11.130434782608695,0.46680930067863474,0.5104016579632725,0.20823571526706824,0.10098011827850617,10.899550524224527,0.010339038476635237,0.9082958770187105,-0.563875257163473,0.004845168763720341,-0.0897435344647804,11.142864006458842,0.059864289840420186,0.550824915188669,0.012465941638779853,0.0
L12_ma3_mb5_den12,main,12,66,3,5,odd-odd,12,4096,0.23403352966675184,False,1.8485099658735675,0.4949630117432137,0.12849332962649113,0.132527276891832,877f2c5d7de02d3aa028ae5698fe9aee17b63286dfd41b2e7767b31ee6f99004,19,26,3.090736448880075,0.5160278696469475,0.7274570030991264,26.0,4.861014829763824e-06,0.9857678986085712,0.02818843160674929,0.9736140331692154,0.9870760856145464,0.8177801344856084,0.08711053853247679,10.24,0.4682223994732852,0.5366016927399669,0.3131441461861087,0.1898288852475648,10.714745913956058,0.036367436534251195,0.8928954928296715,-0.6196301952263626,0.014277580192435387,-0.09861720845927174,10.140218077791092,0.13500114632414972,1.1449118483502994,0.054449496804177086,0.0
L12_ma2_mb4_den12,main,12,66,2,4,even-even,12,4096,0.18949896210888506,False,1.8594987933926672,0.4949630117432137,0.07475208215558135,0.19709606425164564,2928a0240e8588672956cb3a3d5af0f90bd4eee7159ea38527a27cb1d5eb3665,11,14,2.4164649661419695,0.5810104605827072,0.8479869303015843,14.0,5.965097346306114e-06,0.9784781041988198,0.04248395438251735,0.9874535565961735,0.9965316534272456,0.8034863645525234,0.19023538165869722,10.778947368421052,0.5136245604517067,0.49007625547475997,0.23381201182361544,0.13448647232017816,10.836920015808786,0.01946614747686184,0.9030766679840655,-0.5852864088200109,0.007853842562616693,-0.09315122508820863,10.735231866817209,0.08632685934108296,0.7641569803305098,0.02412748773205546,0.0
L12_ma2_mb6_den12,main,12,66,2,6,even-even,12,4096,0.41487636585256704,False,1.9731346468957156,0.3919809450710506,0.2663856399934851,0.02348780555411837,efeff36fd02fddb576ebef543c9b7556144040f05c9a4bb0ee7eabb5d7e7ec5a,56,58,11.129684501681657,0.19529776881945426,0.3504511962654285,58.0,3.300871560470637e-05,0.9862916178544578,0.027140133496726504,0.9037567469216343,0.9479106213814745,0.9310429532128741,0.03494397440133581,8.605042016806722,0.171985551235517,0.5504046002532352,0.2774435445167966,0.49967604589366577,9.941986053375057,0.1333879889976987,0.8284988377812548,-0.7458594231866593,0.05908859494548555,-0.11870721405182665,8.424087853358328,0.414734911881697,2.555769973504752,0.33652026601342977,0.0
L12_ma4_mb6_den12,main,12,66,4,6,even-even,12,4096,0.3946197160956911,False,1.8738121097257348,0.4949630117432137,0.3318534082355836,0.03161592323726207,7ffe868061a6fa300ca0cbd871a225ba4956d0fe9420634c33c73beef5215d8d,55,56,10.728348858319295,0.19905756103318173,0.33888944336575894,56.0,3.482711424896017e-05,0.9811641763826164,0.03717224340576108,0.8754235336433462,0.9129302832816029,0.8820379209126568,0.07601189538812034,8.752136752136753,0.14689800595995917,0.652776561070251,0.4045603780202355,0.4858112074622153,10.007465114335355,0.1262174033708469,0.8339554261946129,-0.7360380309720894,0.055484792822538466,-0.1171440909328336,8.536495456466223,0.4081301503591761,2.4655732478940906,0.3115150373847851,0.0
L12_ma1_mb2_den12,main,12,66,1,2,odd-even,12,4096,0.3074782912974047,False,1.8991784846733095,0.49991439137718857,0.16504988147273775,0.0634320658265428,aede7f9ddb311bb8c25ae5bbaefdd3add08cb28dbcaf4cb7761738cd9e56895d,41,45,5.276442053011918,0.35276252348379267,0.5569323961039725,45.0,5.8271196117105875e-06,0.9904624577015617,0.01896178973021411,0.9576939769201247,0.9819332153250128,0.7992992632761627,0.03571064795478931,9.394495412844037,0.30257658904528445,0.5695545875775113,0.32709068904720195,0.32267805958607326,10.425408095214184,0.07133871243478149,0.8687840079345154,-0.6820570078364551,0.031028988251122328,-0.10855274426763942,9.212111649010694,0.2615866804691304,1.7874416649552627,0.1443659488456143,0.0
L12_ma2_mb3_den12,main,12,66,2,3,odd-even,12,4096,0.2170971113719823,False,1.8535953667522929,0.49991439137718857,0.08469156303242228,0.1763574917961049,2ec1ca1f271ca54cd5d62adb3f2d2528662b3510c322d978e4c3db18d85001b1,16,22,2.592070648704951,0.5844798827758606,0.7730793723721229,22.0,4.08004969583596e-06,0.9813303647518035,0.036949050728857694,0.9816392056615372,0.9934764460739394,0.8011076367740754,0.19983866518190174,10.448979591836734,0.5400778014779978,0.5257833691573053,0.2896785143186114,0.16832812423891247,10.764362241201251,0.029252605448808252,0.8970301867667709,-0.6071301782503702,0.010843617408557469,-0.09662776896880994,10.348991916834855,0.1164895236292648,0.9916989969055332,0.040740713666374766,0.0
L12_ma3_mb6_den12,main,12,66,3,6,odd-even,12,4096,0.3958298326418289,False,1.9018117017474145,0.5263331643584094,0.2673999350573764,0.024223512433655028,e71d14172ab3de349a161c5df50426e539b742412c1ee0642596b5e55cff393a,54,57,10.54241771348882,0.19382892322599923,0.3529535431094721,57.0,3.0666184267250825e-05,0.9835060502924409,0.032613486824721205,0.9131323610189471,0.9533659214347778,0.8738125612908844,0.030200958984389438,8.752136752136753,0.16686448244021843,0.5672946700338451,0.3575387278432031,0.48475513605887527,10.004537616982596,0.1277435280048206,0.833711468081883,-0.7365154462422376,0.05486573529883096,-0.11722007393298524,8.530962031057074,0.4058573480709366,2.477342671927553,0.3125982887101805,0.0
L16_ma1_mb3_den16,main,16,120,1,3,odd-odd,16,4096,0.2200325949573237,False,1.8321205142125403,0.4943858765698637,0.06869222317561359,0.4033060683914902,e3869ee9785e5a4ae797570e6bac0dfbe81ad5acd96ec6dc16807075cfaab518,9,9,1.7624342722573658,0.7354157729373714,0.8907774360064977,9.0,6.184429453935574e-06,0.9901181338805389,0.019658449585306846,0.9852219987509245,0.9975455681552432,0.8171623837211217,0.32407223410752567,13.653333333333334,0.6788179785346709,0.41650807942692214,0.24944000625747448,0.11029253208415579,14.79301772845966,0.013636565206593846,0.9245636080287287,-0.46062102120391824,0.005527269351144672,-0.07331011241664033,13.6406829431217,0.05260704240700596,0.7075632297113117,0.013392110941057302,0.0
L16_ma1_mb5_den16,main,16,120,1,5,odd-odd,16,4096,0.15935004705493053,False,1.8496044855111071,0.5457579544211539,0.04854866023799442,0.5030383417621419,4cd9bf37342a29d89308e700c5be5edb0ebc73a1c45632a445d5b3022a3eb996,6,6,1.462137230181571,0.8158282487363784,0.9477577892700473,6.0,8.843515649413608e-06,0.9779943773044917,0.043502338579158056,0.992629391457388,0.9990237560084296,0.7756205733022099,0.464508797231101,14.628571428571428,0.6524215591545882,0.4008119353033423,0.24381968856704891,0.07340913493213905,14.892802949917778,0.008628391649837598,0.9308001843698611,-0.4285692810479709,0.0036259106258397407,-0.0682089195361243,14.660839180576485,0.032244382647749405,0.48208747867675816,0.00625137588572281,0.0
L16_ma3_mb5_den16,main,16,120,3,5,odd-odd,16,4096,0.1402380179374333,False,1.8591422758869163,0.49438587656986366,0.038578692678242765,0.6594789426871965,e2f4b855b77d47bf5e8473c027de79ffc93e6bed567e8eb773386533b73ad5e8,5,4,1.2824242445296625,0.8777378486719213,0.9735034877089485,4.0,1.7844863976201316e-05,0.9637798402695912,0.07106452838634186,0.9943590445454287,0.9992999776769909,0.8066934555850903,0.738183621061984,15.058823529411764,0.4917861231689544,0.3649544634716492,0.17702962548998805,0.06315799993094783,14.917606626766439,0.00699357934968013,0.9323504141729024,-0.42055099022689646,0.003002652949212896,-0.06693276891680194,14.940365028720228,0.027034804911821156,0.4093531548777839,0.00452403966806811,0.0
L16_ma2_mb4_den16,main,16,120,2,4,even-even,16,4096,0.15420733548232043,False,1.8695772486914064,0.4943858765698637,0.044542383826425815,0.6944261810632443,7696883cbe25cd457c3c1bd83c3b32ab24e73f6410c370a59449872bf93e7f20,6,5,1.2269808927365784,0.9006627024920018,0.958945148422115,5.0,1.835452805029511e-05,0.9927871684746877,0.014349104191382234,0.993044737671701,0.999022741864437,0.8026470295719276,0.7491155568914489,14.840579710144928,0.464739575989583,0.3830874869106776,0.19069868813429539,0.07129864209026177,14.897601245842525,0.008481596675095373,0.9311000778651578,-0.42680815423721435,0.0034954683588726224,-0.06792862749878074,14.72133380021478,0.03216612188604432,0.48154639276145245,0.006144000678320863,0.0
L16_ma2_mb6_den16,main,16,120,2,6,even-even,16,4096,0.12917237338370718,False,1.9045540649787356,0.5457579544211539,0.03593808394352612,0.7699201121374145,c611a94643b23b75b4d5142f18e9125549e9a13cfa616aac5a3e47b19cbb79b2,5,3,1.1473931541540694,0.9322140660567835,0.9812099113502735,3.0,1.636277687956581e-05,0.9738402919761453,0.051625423792186376,0.9951520828609267,0.9993414683751585,0.794898526562404,0.7970406757847588,15.058823529411764,0.6402298890713429,0.36024892274995357,0.20946471305231806,0.05663467684134022,14.932273206850285,0.004429133834124863,0.9332670754281428,-0.4154011190658068,0.0017933762965500367,-0.06611314146522812,15.125585894688502,0.02237781097948814,0.3800160222449452,0.003902404436119543,0.0
L16_ma4_mb6_den16,main,16,120,4,6,even-even,16,4096,0.15420733548232052,False,1.8600578821365525,0.4943858765698637,0.050160310594685696,0.5094805162005638,432891a59da7f17621c1b124dfef0e44afe79034b9b1962b378aa8fdbf1447e7,5,5,1.310991653340505,0.8691269210547776,0.94968789607496,5.0,1.6215170411742148e-05,0.9721728316114483,0.05485507146572957,0.993068551097933,0.9990736367083093,0.8026470295719276,0.6297902300410084,14.840579710144928,0.49186775059003174,0.38308748691067496,0.19069868813429544,0.07098417222379143,14.898208711907815,0.01038818587982791,0.9311380444942384,-0.42680290786662745,0.0043050030544243304,-0.06792779251296854,14.721514758617888,0.03151370038788175,0.4708379619183082,0.005904983861143421,0.0
L16_ma1_mb2_den16,main,16,120,1,2,odd-even,16,4096,0.2812855839142297,False,1.8891355207089877,0.4986520690201398,0.10048685812103793,0.1218199552091802,3cf153424062b516b89bd3ce569071d7891bdeb4e888713fd85425fbb55f5263,17,19,3.143074685798177,0.49782210014485473,0.7312676993802403,19.0,7.914021002145236e-06,0.98999595476946,0.019852947038630234,0.9744193435988646,0.9946587570650148,0.8001789179087715,0.08708230690558638,12.487804878048781,0.356936147565373,0.44711994854176723,0.26301106694888665,0.1791429871707419,14.624497111892623,0.033317672095998625,0.9140310694932889,-0.5077555867776619,0.010370898438407024,-0.0808118115181907,12.374428703097449,0.11943750508095917,1.0611859935005679,0.032867125348433626,0.0
L16_ma2_mb3_den16,main,16,120,2,3,odd-even,16,4096,0.1807600085437098,False,1.8448435722941714,0.4986520690201398,0.05297878797874064,0.37141135451690355,0c94932d6ca860ebda3e93e9f9b02f381dbd156600478e5fcdbfa6eb9bcc5f5b,7,6,1.4627072953943516,0.8172254968094809,0.9379897198476917,6.0,9.266786495993416e-06,0.9895603592954798,0.02076651375807527,0.9904417887722595,0.9986892481240559,0.8012629288226711,0.49685440674966025,14.422535211267606,0.7389444736365065,0.39930977532776757,0.21987387192306637,0.08403328261431484,14.86522424989772,0.0074453016767396605,0.9290765156186075,-0.4376592984918586,0.003124959427841633,-0.06965564074511059,14.356339117736047,0.0353357097456708,0.5436732056662511,0.007981559530820822,0.0
L16_ma3_mb6_den16,main,16,120,3,6,odd-even,16,4096,0.13883989193705995,False,1.8471115640802975,0.48189286391986624,0.04041501761750748,0.612176183972315,5685c9d0f0eb294bbc7c476bea8460cbe241cafe772a32f5769304a68a0a29d5,5,5,1.3374268503489175,0.8575375262022069,0.967027694091531,5.0,1.6607820571133024e-05,0.9951016038107641,0.009770746892967207,0.9945251365109902,0.9993605474564342,0.8112876913218978,0.642142772529808,15.058823529411764,0.5167419286428709,0.3855002912808823,0.19339166442533023,0.062485824457902656,14.918418068532386,0.007465938813669038,0.9324011292832741,-0.4204174914751672,0.0032404133287111596,-0.06691152193056764,14.94510917025134,0.026732908506318476,0.40127773005180906,0.004341523110269606,0.0
L20_ma1_mb3_den20,main,20,190,1,3,odd-odd,20,4096,0.2122799037088506,False,1.8552715899143615,0.49324738328325024,0.0671600992006964,0.3591728570742152,451763b36146adf2193e98e854545c57d365b38ff92cbd564ced06014dac6b2c,7,7,1.6337549270150613,0.7687863318050164,0.9038773659435515,7.0,1.0714125853017392e-05,0.9971367647294134,0.00571574479128906,0.9868393067384021,0.9982514600662971,0.8166906167179878,0.41113193448532187,16.78688524590164,0.6933802288119538,0.3456150317290098,0.21254932471189836,0.08413532108420425,18.776331273116753,0.01408973716231395,0.9388165636558377,-0.37388303081114,0.004542162661706999,-0.05950533249177234,16.805216576821373,0.03353412769733197,0.7741753544676142,0.010559777213891966,0.0
