run_id,L,ma,mb,series,chi,analytic_fixed,t,dominant_weight,opposite_weight,pair_weight,null_weight,dominant_eigenvalue_H,cycles_per_step,principal_cycles_per_step,plane_overlap_previous,single_ellipse_dominant_weight,nonzero_rank
L24_ma1_mb2_den24,24,1,2,main,0.2593323169724422,False,4096,0.9804042534775342,0.017113261864522788,0.997517515342057,0.002113525313848119,-22.646671326352177,0.9436113052646741,-0.05638869473532582,0.24298049553997483,0.9828940746617483,48
L24_ma2_mb3_den24,24,2,3,main,0.15665764299280568,False,0,0.7989680864076283,0.0041205133702492645,0.8030885997778775,0.19395586397832165,-22.905446355824598,0.9543935981593582,-0.04560640184064191,,0.9938264834159714,48
L24_ma2_mb3_den24,24,2,3,main,0.15665764299280568,False,512,0.9930173906770902,0.006169658211390666,0.9991870488884809,0.0007619679763637421,-22.874390090905617,0.9530995871210673,-0.04690041287893276,0.0524124138403695,0.9938264834159714,48
L24_ma2_mb3_den24,24,2,3,main,0.15665764299280568,False,1024,0.9929140946232207,0.006170710630459916,0.9990848052536806,0.0008961399663186542,-22.885535480727068,0.9535639783636278,-0.04643602163637217,0.7478632575836399,0.9938264834159714,48
L24_ma2_mb3_den24,24,2,3,main,0.15665764299280568,False,1536,0.9930537379112367,0.00617335650506172,0.9992270944162984,0.0007172067465133214,-22.877450711830168,0.9532271129929236,-0.04677288700707649,0.8184442763210179,0.9938264834159714,48
L24_ma2_mb3_den24,24,2,3,main,0.15665764299280568,False,2048,0.9930254203802616,0.006168162459364742,0.9991935828396263,0.0007541427560161518,-22.87051073138881,0.9529379471412004,-0.0470620528587995,0.7313582654923128,0.9938264834159714,48
L24_ma2_mb3_den24,24,2,3,main,0.15665764299280568,False,2560,0.9929524169478234,0.006175696711263486,0.9991281136590869,0.0008184497277122782,-22.88588152681943,0.9535783969508095,-0.04642160304919063,0.7873088853564304,0.9938264834159714,48
L24_ma2_mb3_den24,24,2,3,main,0.15665764299280568,False,3072,0.9929630014136165,0.006183451087282171,0.9991464525008986,0.0007952093954122219,-22.881906260558583,0.9534127608566076,-0.046587239143392356,0.7992734395662672,0.9938264834159714,48
L24_ma2_mb3_den24,24,2,3,main,0.15665764299280568,False,3584,0.992943984173441,0.006168250494612996,0.999112234668054,0.0008382731781129138,-22.880045412064074,0.9533352255026698,-0.046664774497330086,0.7207018537984767,0.9938264834159714,48
L24_ma2_mb3_den24,24,2,3,main,0.15665764299280568,False,4096,0.9929736032138305,0.006166374611492069,0.9991399778253226,0.0008280058119194411,-22.889669972794014,0.9537362488664173,-0.04626375113358261,0.7659293616912376,0.9938264834159714,48
L24_ma3_mb6_den24,24,3,6,main,0.09820000773793676,False,0,0.8001387203285049,0.00027816151252649094,0.8004168818410313,0.19870657882623466,-22.958946890643777,0.9566227871101574,-0.04337721288984264,,0.9975833494200417,48
L24_ma3_mb6_den24,24,3,6,main,0.09820000773793676,False,512,0.9972402940983254,0.002415202075639159,0.9996554961739645,0.0003388910662175393,-22.955334588752155,0.9564722745313398,-0.04352772546866035,0.07374503928353765,0.9975833494200417,48
L24_ma3_mb6_den24,24,3,6,main,0.09820000773793676,False,1024,0.9972518865616703,0.002416262960678029,0.9996681495223483,0.00031694118892033885,-22.955040701052003,0.9564600292105001,-0.04353997078949989,0.9635585175283458,0.9975833494200417,48
L24_ma3_mb6_den24,24,3,6,main,0.09820000773793676,False,1536,0.9972688086841354,0.0024149774610616173,0.9996837861451969,0.00029966124844671427,-22.949334891018633,0.9562222871257764,-0.04377771287422361,0.9434466277408325,0.9975833494200417,48
L24_ma3_mb6_den24,24,3,6,main,0.09820000773793676,False,2048,0.9972513622078698,0.002415557775343737,0.9996669199832136,0.00031753750590157725,-22.951153284350685,0.9562980535146118,-0.04370194648538828,0.9435667017290804,0.9975833494200417,48
L24_ma3_mb6_den24,24,3,6,main,0.09820000773793676,False,2560,0.9972563323937292,0.002417225208158089,0.9996735576018874,0.000309427878523727,-22.95646967862518,0.9565195699427158,-0.04348043005728419,0.9635746606797242,0.9975833494200417,48
L24_ma3_mb6_den24,24,3,6,main,0.09820000773793676,False,3072,0.9972813975594959,0.0024193785174800057,0.9997007760769758,0.00028519772033208657,-22.95048564358631,0.9562702351494295,-0.04372976485057034,0.9487614825870284,0.9975833494200417,48
L24_ma3_mb6_den24,24,3,6,main,0.09820000773793676,False,3584,0.9972524950611494,0.0024180454579393463,0.9996705405190888,0.00031789246843572094,-22.955549157579473,0.9564812148991447,-0.04351878510085516,0.9227369295023039,0.9975833494200417,48
L24_ma3_mb6_den24,24,3,6,main,0.09820000773793676,False,4096,0.9972618368960224,0.002415744903726435,0.9996775817997489,0.0003004935253194674,-22.951331598393093,0.9563054832663789,-0.043694516733621125,0.9310251861899427,0.9975833494200417,48
L32_ma1_mb3_den32,32,1,3,main,0.20149506218264926,False,0,0.7960918189858158,0.020102763443729986,0.8161945824295458,0.17960521735224633,-30.822901409488498,0.9632156690465156,-0.036784330953484545,,0.9897447651369053,64
L32_ma1_mb3_den32,32,1,3,main,0.20149506218264926,False,512,0.9882595653071967,0.010255959926866995,0.9985155252340637,0.0014407985671575085,-30.73750883078702,0.9605471509620944,-0.03945284903790558,0.08915169775182641,0.9897447651369053,64
L32_ma1_mb3_den32,32,1,3,main,0.20149506218264926,False,1024,0.9882582576201491,0.010258319090266338,0.9985165767104154,0.0014472293727386676,-30.754704238031273,0.9610845074384773,-0.03891549256152271,0.6303548527792477,0.9897447651369053,64
L32_ma1_mb3_den32,32,1,3,main,0.20149506218264926,False,1536,0.9882454657959218,0.010251225340663249,0.998496691136585,0.0014575257070148506,-30.747379432074858,0.9608556072523393,-0.03914439274766068,0.6211635665482006,0.9897447651369053,64
L32_ma1_mb3_den32,32,1,3,main,0.20149506218264926,False,2048,0.9882616819565201,0.010257398558112644,0.9985190805146328,0.0014288430682902753,-30.738625829746503,0.9605820571795782,-0.03941794282042177,0.5936877814827235,0.9897447651369053,64
L32_ma1_mb3_den32,32,1,3,main,0.20149506218264926,False,2560,0.9883065503148948,0.010243335772303384,0.9985498860871982,0.0013903126827424783,-30.74880039935215,0.9609000124797547,-0.03909998752024535,0.6387596936930044,0.9897447651369053,64
L32_ma1_mb3_den32,32,1,3,main,0.20149506218264926,False,3072,0.9882036152150654,0.010248790749055133,0.9984524059641205,0.0015005972116356459,-30.75967948772619,0.9612399839914434,-0.03876001600855661,0.5683846098930658,0.9897447651369053,64
L32_ma1_mb3_den32,32,1,3,main,0.20149506218264926,False,3584,0.988310328732678,0.010245373653752972,0.998555702386431,0.0014027890879083627,-30.74865886488903,0.9608955895277822,-0.0391044104722178,0.5911907280108717,0.9897447651369053,64
L32_ma1_mb3_den32,32,1,3,main,0.20149506218264926,False,4096,0.988267922839952,0.010242335659794188,0.9985102584997462,0.0014082307719794906,-30.728881836483545,0.9602775573901108,-0.03972244260988922,0.5003309164822339,0.9897447651369053,64
L32_ma1_mb5_den32,32,1,5,main,0.15730835673025578,False,0,0.7943291976566736,0.008541218729836212,0.8028704163865099,0.19237965617204056,-30.91594027193244,0.9661231334978887,-0.03387686650211119,,0.9937747666960177,64
L32_ma1_mb5_den32,32,1,5,main,0.15730835673025578,False,512,0.9929195705291918,0.00621727233590723,0.999136842865099,0.0008520252815763518,-30.838538614521458,0.9637043317037955,-0.036295668296204564,0.04554733871642252,0.9937747666960177,64
L32_ma1_mb5_den32,32,1,5,main,0.15730835673025578,False,1024,0.9928583346203252,0.006217621041898912,0.9990759556622242,0.000908660972131603,-30.85073634558287,0.9640855107994647,-0.03591448920053519,0.8038782697399729,0.9937747666960177,64
L32_ma1_mb5_den32,32,1,5,main,0.15730835673025578,False,1536,0.9929203769159781,0.006222735582493821,0.999143112498472,0.000838692525673701,-30.841782296562226,0.9638056967675696,-0.036194303232430336,0.8278032794287759,0.9937747666960177,64
L32_ma1_mb5_den32,32,1,5,main,0.15730835673025578,False,2048,0.9929262603869164,0.006221160269949555,0.999147420656866,0.0008120597882508296,-30.834925870996113,0.9635914334686285,-0.03640856653137137,0.7948550904926533,0.9937747666960177,64
L32_ma1_mb5_den32,32,1,5,main,0.15730835673025578,False,2560,0.992936307152739,0.006223962256419263,0.9991602694091583,0.0008107651979396557,-30.83287612155272,0.9635273787985225,-0.03647262120147765,0.8028177437439925,0.9937747666960177,64
L32_ma1_mb5_den32,32,1,5,main,0.15730835673025578,False,3072,0.9928918420556593,0.006223935970445093,0.9991157780261044,0.0008610588644173411,-30.849891884052216,0.9640591213766317,-0.035940878623368366,0.8116438655325241,0.9937747666960177,64
L32_ma1_mb5_den32,32,1,5,main,0.15730835673025578,False,3584,0.9928731345690269,0.006214884941353481,0.9990880195103804,0.0008695952953411412,-30.849262983437487,0.9640394682324215,-0.03596053176757863,0.8071861872061069,0.9937747666960177,64
L32_ma1_mb5_den32,32,1,5,main,0.15730835673025578,False,4096,0.9928503498063842,0.006222302779933605,0.9990726525863178,0.0008976797841730999,-30.853296824909574,0.9641655257784242,-0.03583447422157571,0.7615820652410908,0.9937747666960177,64
L32_ma3_mb5_den32,32,3,5,main,0.09664547129112154,False,0,0.8037092562500504,0.0035795169842377413,0.8072887732342882,0.19175838252857702,-30.948102198922253,0.9671281937163204,-0.03287180628367947,,0.9976594349750934,64
L32_ma3_mb5_den32,32,3,5,main,0.09664547129112154,False,512,0.9972894215209446,0.002340393774333428,0.9996298152952781,0.0003677132169324082,-30.948265884972376,0.9671333089053867,-0.032866691094613376,0.16006556583771098,0.9976594349750934,64
L32_ma3_mb5_den32,32,3,5,main,0.09664547129112154,False,1024,0.997320954665032,0.0023391996865328776,0.9996601543515649,0.0003354810614580872,-30.943183110245887,0.966974472195184,-0.03302552780481616,0.9864392737292829,0.9976594349750934,64
L32_ma3_mb5_den32,32,3,5,main,0.09664547129112154,False,1536,0.9973516718703309,0.0023395189921440883,0.999691190862475,0.0003020038200752806,-30.93643562334061,0.9667636132293941,-0.03323638677060581,0.9692880708338872,0.9976594349750934,64
L32_ma3_mb5_den32,32,3,5,main,0.09664547129112154,False,2048,0.9973527482457132,0.002340344050470528,0.9996930922961837,0.0002925516667364736,-30.93645724225011,0.966764288820316,-0.033235711179683936,0.9416231565487532,0.9976594349750934,64
L32_ma3_mb5_den32,32,3,5,main,0.09664547129112154,False,2560,0.9973406091243479,0.002341535197726658,0.9996821443220745,0.0003095692002176298,-30.94499021570029,0.9670309442406341,-0.03296905575936604,0.9524369859585798,0.9976594349750934,64
L32_ma3_mb5_den32,32,3,5,main,0.09664547129112154,False,3072,0.9973360697542232,0.0023393345604141216,0.9996754043146373,0.000316969581755866,-30.93697410501638,0.9667804407817618,-0.03321955921823827,0.943840177465416,0.9976594349750934,64
L32_ma3_mb5_den32,32,3,5,main,0.09664547129112154,False,3584,0.9973288600877914,0.0023403493557589187,0.9996692094435503,0.0003255831392684483,-30.941743570888097,0.966929486590253,-0.03307051340974709,0.9609353687441408,0.9976594349750934,64
L32_ma3_mb5_den32,32,3,5,main,0.09664547129112154,False,4096,0.9973318676467553,0.0023408976366330434,0.9996727652833883,0.00032335903572444646,-30.9432015280052,0.9669750477501625,-0.03302495224983737,0.9746689976476917,0.9976594349750934,64
L32_ma2_mb4_den32,32,2,4,main,0.12642207058751173,False,0,0.804261908672799,0.0016726084803921795,0.8059345171531912,0.192508838823244,-30.915940271932424,0.9661231334978883,-0.033876866502111636,,0.9959882710479064,64
L32_ma2_mb4_den32,32,2,4,main,0.12642207058751173,False,512,0.99533613670827,0.004010354871345959,0.999346491579616,0.000642725165483693,-30.909318047619852,0.9659161889881204,-0.03408381101187974,0.13241927993809108,0.9959882710479064,64
L32_ma2_mb4_den32,32,2,4,main,0.12642207058751173,False,1024,0.9953988920761406,0.0040112363502292445,0.9994101284263699,0.0005755546440339154,-30.89857618736818,0.9655805058552557,-0.034419494144744434,0.925567727452362,0.9959882710479064,64
L32_ma2_mb4_den32,32,2,4,main,0.12642207058751173,False,1536,0.9954262233036354,0.004014112874374018,0.9994403361780094,0.0005467040140937351,-30.89848673265136,0.965577710395355,-0.034422289604644885,0.9037183829213398,0.9959882710479064,64
L32_ma2_mb4_den32,32,2,4,main,0.12642207058751173,False,2048,0.9954337160420675,0.00401440270882409,0.9994481187508917,0.0005405644340008564,-30.89748596712275,0.965546436472586,-0.03445356352741413,0.8836272738742927,0.9959882710479064,64
L32_ma2_mb4_den32,32,2,4,main,0.12642207058751173,False,2560,0.9954455525520169,0.004008889087022641,0.9994544416390396,0.0005346230668575869,-30.896604826103545,0.9655189008157358,-0.03448109918426434,0.8863473722419687,0.9959882710479064,64
L32_ma2_mb4_den32,32,2,4,main,0.12642207058751173,False,3072,0.9954057063098244,0.0040111290332669955,0.9994168353430913,0.0005742209345855898,-30.90340407376272,0.965731377305085,-0.03426862269491515,0.8734117383133895,0.9959882710479064,64
L32_ma2_mb4_den32,32,2,4,main,0.12642207058751173,False,3584,0.9953968796642961,0.004012367346055852,0.9994092470103519,0.0005827050813381751,-30.907824704878013,0.9658695220274379,-0.03413047797256219,0.9214192379509193,0.9959882710479064,64
L32_ma2_mb4_den32,32,2,4,main,0.12642207058751173,False,4096,0.9954048024351708,0.004011978581193734,0.9994167810163646,0.0005761525144680757,-30.90501757737592,0.9657817992929975,-0.034218200707002655,0.9122424370132174,0.9959882710479064,64
L32_ma2_mb6_den32,32,2,6,main,0.1029656443517537,False,0,0.7944810645244665,0.012275418973741207,0.8067564834982077,0.1921456646723142,-30.948102198922275,0.9671281937163211,-0.03287180628367903,,0.9973424564832637,64
L32_ma2_mb6_den32,32,2,6,main,0.1029656443517537,False,512,0.9969805576660473,0.002656439319569624,0.9996369969856169,0.00035910550826256937,-30.93469251690532,0.9667091411532912,-0.033290858846708904,0.15172494960345984,0.9973424564832637,64
L32_ma2_mb6_den32,32,2,6,main,0.1029656443517537,False,1024,0.9969362346481151,0.0026571393592759976,0.9995933740073911,0.000400099898252293,-30.94054777092475,0.9668921178413984,-0.0331078821586015,0.9667170137301189,0.9973424564832637,64
L32_ma2_mb6_den32,32,2,6,main,0.1029656443517537,False,1536,0.9969591747100774,0.0026560388715429137,0.9996152135816203,0.0003800035532912638,-30.93730506964179,0.966790783426306,-0.03320921657369391,0.961593625080205,0.9973424564832637,64
L32_ma2_mb6_den32,32,2,6,main,0.1029656443517537,False,2048,0.9970126061626386,0.0026589434177165952,0.9996715495803552,0.0003234273845927893,-30.928813450788663,0.9665254203371457,-0.033474579662854165,0.9649646093545888,0.9973424564832637,64
L32_ma2_mb6_den32,32,2,6,main,0.1029656443517537,False,2560,0.9970033206585228,0.0026561538463000145,0.9996594745048228,0.00033219160419351024,-30.93272597188992,0.96664768662156,-0.03335231337843991,0.9606454137339318,0.9973424564832637,64
L32_ma2_mb6_den32,32,2,6,main,0.1029656443517537,False,3072,0.996969482335008,0.002657184971803769,0.9996266673068118,0.00036790974151101885,-30.932539648724326,0.9666418640226352,-0.0333581359773647,0.9315205867555745,0.9973424564832637,64
L32_ma2_mb6_den32,32,2,6,main,0.1029656443517537,False,3584,0.9969467294742526,0.0026582119407034797,0.999604941414956,0.00039080360920429325,-30.93646950518149,0.9667646720369215,-0.033235327963078376,0.9541594161083583,0.9973424564832637,64
L32_ma2_mb6_den32,32,2,6,main,0.1029656443517537,False,4096,0.9969648118580144,0.002657305813208126,0.9996221176712226,0.00037100378759713504,-30.935037180991795,0.9667199119059936,-0.03328008809400629,0.973389942788808,0.9973424564832637,64
L32_ma4_mb6_den32,32,4,6,main,0.08124562357133054,False,0,0.8050981261997477,0.0008749277641979266,0.8059730539639457,0.19334940491561203,-30.9624778891817,0.9675774340369281,-0.032422565963071914,,0.9983470549352393,64
L32_ma4_mb6_den32,32,4,6,main,0.08124562357133054,False,512,0.9981111486332405,0.0016532817555945495,0.999764430388835,0.00023363690487299138,-30.959131992509167,0.9674728747659115,-0.032527125234088405,0.05227786875667201,0.9983470549352393,64
L32_ma4_mb6_den32,32,4,6,main,0.08124562357133054,False,1024,0.998101784567846,0.001653020010236044,0.9997548045780821,0.0002425140858064445,-30.961277103028728,0.9675399094696477,-0.03246009053035226,0.9903991047181017,0.9983470549352393,64
L32_ma4_mb6_den32,32,4,6,main,0.08124562357133054,False,1536,0.998108857224451,0.0016530874668588987,0.9997619446913099,0.00023464690362995366,-30.959899995429613,0.9674968748571754,-0.03250312514282472,0.989533017818878,0.9983470549352393,64
L32_ma4_mb6_den32,32,4,6,main,0.08124562357133054,False,2048,0.9981135455662474,0.0016526039212715166,0.999766149487519,0.00022967062001044702,-30.95834232797821,0.9674481977493191,-0.03255180225068077,0.9869923243905455,0.9983470549352393,64
L32_ma4_mb6_den32,32,4,6,main,0.08124562357133054,False,2560,0.9981201178179937,0.0016529443682675048,0.9997730621862612,0.00022154212829217368,-30.95815951749528,0.9674424849217275,-0.03255751507827265,0.9831654809003373,0.9983470549352393,64
L32_ma4_mb6_den32,32,4,6,main,0.08124562357133054,False,3072,0.9981214374512525,0.0016539180038441649,0.9997753554550967,0.00021992811068005658,-30.958304708801453,0.9674470221500454,-0.0325529778499547,0.9749746045770231,0.9983470549352393,64
L32_ma4_mb6_den32,32,4,6,main,0.08124562357133054,False,3584,0.9981157549340605,0.0016528851646576005,0.999768640098718,0.00022567128685990756,-30.95934417765815,0.9674795055518172,-0.032520494448182724,0.9674625027776272,0.9983470549352393,64
L32_ma4_mb6_den32,32,4,6,main,0.08124562357133054,False,4096,0.9981165328461811,0.00165308668775975,0.9997696195339408,0.00022629786853567424,-30.959319009798907,0.9674787190562159,-0.03252128094378426,0.9776781523830849,0.9983470549352393,64
L32_ma1_mb2_den32,32,1,2,main,0.24971601367807592,False,0,0.7951363279612624,0.009747891272552954,0.8048842192338154,0.188947587405647,-30.692415093788263,0.9591379716808832,-0.04086202831911678,,0.9841595585426179,64
L32_ma1_mb2_den32,32,1,2,main,0.24971601367807592,False,512,0.9818671011599611,0.015837317876387234,0.9977044190363483,0.0022470699765669844,-30.59018783609086,0.9559433698778393,-0.044056630122160545,0.10044021481537957,0.9841595585426179,64
L32_ma1_mb2_den32,32,1,2,main,0.24971601367807592,False,1024,0.9818251055108036,0.015832344798426674,0.9976574503092303,0.0022943520621140356,-30.601757759875685,0.9563049299961152,-0.04369507000388495,0.49666260927245987,0.9841595585426179,64
L32_ma1_mb2_den32,32,1,2,main,0.24971601367807592,False,1536,0.9819032161736824,0.015842945066395147,0.9977461612400775,0.0021299694392291624,-30.5915806205762,0.9559868943930062,-0.044013105606993896,0.3054413083442168,0.9841595585426179,64
L32_ma1_mb2_den32,32,1,2,main,0.24971601367807592,False,2048,0.9820115122189317,0.015837368444161094,0.9978488806630927,0.0020228719347588076,-30.569488370148182,0.9552965115671307,-0.04470348843286942,0.29645722237578237,0.9841595585426179,64
L32_ma1_mb2_den32,32,1,2,main,0.24971601367807592,False,2560,0.9818418143387652,0.015812081929673396,0.9976538962684386,0.0022421285163848337,-30.601356156832555,0.9562923799010173,-0.04370762009898277,0.4010199756713872,0.9841595585426179,64
L32_ma1_mb2_den32,32,1,2,main,0.24971601367807592,False,3072,0.9818821455613378,0.01583145759043374,0.9977136031517715,0.0021253999824596415,-30.59739555793092,0.9561686111853412,-0.043831388814658645,0.30081385998012633,0.9841595585426179,64
L32_ma1_mb2_den32,32,1,2,main,0.24971601367807592,False,3584,0.9820344870201493,0.015832920530563486,0.9978674075507128,0.002030835581202761,-30.56473141303297,0.9551478566572803,-0.044852143342719586,0.3986653991662962,0.9841595585426179,64
L32_ma1_mb2_den32,32,1,2,main,0.24971601367807592,False,4096,0.9819016025266427,0.015844296106214406,0.9977458986328571,0.002145094048240259,-30.59033086386768,0.955947839495865,-0.044052160504135074,0.3057724590841985,0.9841595585426179,64
L32_ma2_mb3_den32,32,2,3,main,0.14775198684827237,False,0,0.8008555805006792,0.00376372311181867,0.8046193036124979,0.1930442790710133,-30.88325521829834,0.9651017255718232,-0.03489827442817672,,0.9945122218869793,64
L32_ma2_mb3_den32,32,2,3,main,0.14775198684827237,False,512,0.9937129274315266,0.0054927026292105755,0.9992056300607371,0.0007736996600451462,-30.86562865824713,0.9645508955702228,-0.03544910442977711,0.11658728611189892,0.9945122218869793,64
L32_ma2_mb3_den32,32,2,3,main,0.14775198684827237,False,1024,0.9937424279822893,0.005486684336675731,0.999229112318965,0.0007570039435275122,-30.86564934216229,0.9645515419425715,-0.03544845805742858,0.8207921365921558,0.9945122218869793,64
L32_ma2_mb3_den32,32,2,3,main,0.14775198684827237,False,1536,0.9936725022276787,0.0054874852877238554,0.9991599875154025,0.0008324995725882411,-30.87131380767727,0.9647285564899147,-0.035271443510085376,0.8198240580010804,0.9945122218869793,64
L32_ma2_mb3_den32,32,2,3,main,0.14775198684827237,False,2048,0.9937488164915599,0.005485481457250214,0.9992342979488101,0.0007563069633342856,-30.862732148358784,0.964460379636212,-0.03553962036378788,0.8931246657567257,0.9945122218869793,64
L32_ma2_mb3_den32,32,2,3,main,0.14775198684827237,False,2560,0.9937519508500393,0.005486305769489673,0.999238256619529,0.0007458778627015272,-30.858888369999907,0.9643402615624971,-0.03565973843750303,0.8113460618674945,0.9945122218869793,64
L32_ma2_mb3_den32,32,2,3,main,0.14775198684827237,False,3072,0.9937163959750722,0.005489651697976216,0.9992060476730484,0.0007867742271006062,-30.864498876366834,0.9645155898864636,-0.03548441011353631,0.8881443814038433,0.9945122218869793,64
L32_ma2_mb3_den32,32,2,3,main,0.14775198684827237,False,3584,0.9937613386879365,0.005485534996160233,0.9992468736840967,0.0007396743165561936,-30.856233297412548,0.9642572905441421,-0.035742709455858,0.8914497610759826,0.9945122218869793,64
L32_ma2_mb3_den32,32,2,3,main,0.14775198684827237,False,4096,0.9936849659726752,0.005485863689264635,0.9991708296619398,0.0008147003251018914,-30.870561823366774,0.9647050569802117,-0.035294943019788416,0.8615092802622573,0.9945122218869793,64
L32_ma3_mb6_den32,32,3,6,main,0.08856304056447908,False,0,0.8042051079018339,0.0003166726290653517,0.8045217805308992,0.1946949460938835,-30.956578515032636,0.9673930785947699,-0.03260692140523025,,0.9980352868637861,64
L32_ma3_mb6_den32,32,3,6,main,0.08856304056447908,False,512,0.9977338110300843,0.0019647075929193356,0.9996985186230036,0.0002989654936985664,-30.95287361442696,0.9672773004508425,-0.03272269954915741,0.16304781906285348,0.9980352868637861,64
L32_ma3_mb6_den32,32,3,6,main,0.08856304056447908,False,1024,0.9977493368150738,0.0019636035814873634,0.9997129403965612,0.0002808922258433766,-30.951184698577098,0.9672245218305343,-0.0327754781694658,0.984968107458722,0.9980352868637861,64
L32_ma3_mb6_den32,32,3,6,main,0.08856304056447908,False,1536,0.9977665237637118,0.00196563983237591,0.9997321635960877,0.00026056341018765306,-30.950426589925105,0.9672008309351595,-0.032799169064840594,0.9726020587144841,0.9980352868637861,64
L32_ma3_mb6_den32,32,3,6,main,0.08856304056447908,False,2048,0.9977756934876774,0.001964695175999997,0.9997403886636773,0.0002512057262848977,-30.948462366613125,0.9671394489566602,-0.032860551043339736,0.9570048687406376,0.9980352868637861,64
L32_ma3_mb6_den32,32,3,6,main,0.08856304056447908,False,2560,0.9977682141386741,0.0019634747152495716,0.9997316888539237,0.00026164219294932956,-30.950682852330242,0.9672088391353201,-0.032791160864679814,0.9678970052166166,0.9980352868637861,64
L32_ma3_mb6_den32,32,3,6,main,0.08856304056447908,False,3072,0.9977439098337079,0.0019639046196682345,0.9997078144533761,0.0002850157959716215,-30.953877134308772,0.9673086604471491,-0.03269133955285097,0.9677432825482001,0.9980352868637861,64
L32_ma3_mb6_den32,32,3,6,main,0.08856304056447908,False,3584,0.9977431663182762,0.001965373717033574,0.9997085400353097,0.00028819240259581047,-30.9539951370492,0.9673123480327875,-0.03268765196721235,0.9752620747052175,0.9980352868637861,64
L32_ma3_mb6_den32,32,3,6,main,0.08856304056447908,False,4096,0.9977543713894275,0.0019630787714156233,0.9997174501608431,0.00027858834434235646,-30.95143552996745,0.9672323603114829,-0.032767639688517036,0.9771999896166809,0.9980352868637861,64
L40_ma1_mb3_den40,40,1,3,main,0.1981194329371147,False,0,0.7975856373469241,0.018548074385361574,0.8161337117322857,0.1799178873726015,-38.78436924818613,0.9696092312046533,-0.030390768795346634,,0.9900889435328745,80
L40_ma1_mb3_den40,40,1,3,main,0.1981194329371147,False,512,0.9886791853114133,0.009900592299909994,0.9985797776113233,0.0013965345612093616,-38.70290459437157,0.9675726148592891,-0.03242738514071086,0.06970719869408833,0.9900889435328745,80
L40_ma1_mb3_den40,40,1,3,main,0.1981194329371147,False,1024,0.9886119875395701,0.009901788564578014,0.9985137761041482,0.0014619835480788046,-38.69834372517395,0.9674585931293487,-0.032541406870651324,0.6980461986411125,0.9900889435328745,80
L40_ma1_mb3_den40,40,1,3,main,0.1981194329371147,False,1536,0.9886872186997381,0.009916681498701405,0.9986039001984395,0.0013720488712574141,-38.690610562490626,0.9672652640622657,-0.03273473593773435,0.6790667131134753,0.9900889435328745,80
L40_ma1_mb3_den40,40,1,3,main,0.1981194329371147,False,2048,0.9886702459761594,0.009904282442016556,0.998574528418176,0.0013892700606314978,-38.6798357121962,0.966995892804905,-0.033004107195095056,0.6771303892551445,0.9900889435328745,80
L40_ma1_mb3_den40,40,1,3,main,0.1981194329371147,False,2560,0.9886359255444035,0.009911202726176412,0.9985471282705799,0.001427361474866884,-38.70099530406829,0.9675248826017073,-0.032475117398292674,0.6850434863119302,0.9900889435328745,80
L40_ma1_mb3_den40,40,1,3,main,0.1981194329371147,False,3072,0.988577645484835,0.009913308570124166,0.9984909540549591,0.0014970617514218354,-38.7068367780579,0.9676709194514475,-0.03232908054855255,0.6090798740223886,0.9900889435328745,80
L40_ma1_mb3_den40,40,1,3,main,0.1981194329371147,False,3584,0.9885765572296878,0.00989965501923581,0.9984762122489237,0.0015123363708045012,-38.71609581497298,0.9679023953743245,-0.03209760462567557,0.7122577821604612,0.9900889435328745,80
L40_ma1_mb3_den40,40,1,3,main,0.1981194329371147,False,4096,0.9886289332607732,0.009898972502361948,0.9985279057631351,0.001441778350290135,-38.6820595590142,0.967051488975355,-0.03294851102464502,0.5329972570424476,0.9900889435328745,80
L40_ma1_mb5_den40,40,1,5,main,0.15588530927590608,False,0,0.7979899233974979,0.008439856369396297,0.8064297797668941,0.18910133620346503,-38.90005390720458,0.9725013476801145,-0.027498652319885464,,0.9938875809209913,80
L40_ma1_mb5_den40,40,1,5,main,0.15588530927590608,False,512,0.9929842159624331,0.006111590903692276,0.9990958068661254,0.0008985012730603481,-38.815398173348974,0.9703849543337244,-0.029615045666275597,0.0705941002374705,0.9938875809209913,80
L40_ma1_mb5_den40,40,1,5,main,0.15588530927590608,False,1024,0.9930155742769791,0.00611401602220358,0.9991295902991827,0.0008581570632254509,-38.80387351556369,0.9700968378890922,-0.02990316211090782,0.9149675904337534,0.9938875809209913,80
L40_ma1_mb5_den40,40,1,5,main,0.15588530927590608,False,1536,0.9929974196516449,0.006112268814177266,0.9991096884658222,0.0008849771051374633,-38.808617837000604,0.9702154459250151,-0.029784554074984815,0.8334984922214131,0.9938875809209913,80
L40_ma1_mb5_den40,40,1,5,main,0.15588530927590608,False,2048,0.9930290441573062,0.006111699507974639,0.9991407436652808,0.0008509820525850476,-38.80524404253644,0.9701311010634109,-0.029868898936589172,0.8752500196270937,0.9938875809209913,80
L40_ma1_mb5_den40,40,1,5,main,0.15588530927590608,False,2560,0.9930358372787644,0.006115284259153234,0.9991511215379176,0.0008374887293453037,-38.80537119239204,0.9701342798098009,-0.029865720190199063,0.8317859955621519,0.9938875809209913,80
L40_ma1_mb5_den40,40,1,5,main,0.15588530927590608,False,3072,0.9930030381504588,0.006111606092267298,0.9991146442427261,0.0008697304021160202,-38.81839096362368,0.9704597740905919,-0.02954022590940797,0.8423195085141922,0.9938875809209913,80
