run_id,series,L,ma,mb,den,parity_class,chi,analytic_fixed,window,r90,r99,r999,Reff,p1,E2,centered_r90,centered_r99,centered_r999,centered_Reff,centered_p1,centered_E2,mean_fraction,dynamic_fraction,initial_mode_eta_mean,amp_cv_mean,amp_pr_fraction_mean,generator_norm_mean
L16_ma1_mb2_den16,main,16,1,2,16,odd-even,0.2812855839142297,False,full,14,51,98,9.364098763346082,0.1952483214530268,0.37021978809620537,14.0,51.0,98.0,9.364091582363844,0.19524842175096227,0.37021995443768885,5.947080588500111e-07,0.9999994052919411,0.979402701849033,0.10211964259772385,0.9607208545809941,14.663465895357676
L16_ma1_mb2_den16,main,16,1,2,16,odd-even,0.2812855839142297,False,W1,4,17,39,2.6840019364007532,0.5671255594659691,0.7632758362735983,4.0,17.0,39.0,2.683968143678676,0.5671299412719514,0.7632795456755105,8.552319598364172e-06,0.9999914476804016,0.9398250160930246,0.10178432403122603,0.9606611673302345,14.666680458820268
L16_ma1_mb2_den16,main,16,1,2,16,odd-even,0.2812855839142297,False,W2,5,20,61,2.826000661943615,0.5470147800299768,0.754186971832882,5.0,20.0,61.0,2.825990839091458,0.5470158530205299,0.7541885873159434,7.228275371981142e-06,0.9999927717246281,0.9933988633974213,0.10296526293608611,0.9601062245134793,14.65822987380033
L16_ma1_mb2_den16,main,16,1,2,16,odd-even,0.2812855839142297,False,W3,4,19,59,2.9552006141716007,0.5196505895495879,0.7553755997773428,4.0,19.0,59.0,2.955191951025739,0.5196511082725107,0.7553775916496569,8.171403593866537e-06,0.9999918285964062,0.9943772521096306,0.10212626088014207,0.960867847189735,14.663580152464535
L16_ma1_mb2_den16,main,16,1,2,16,odd-even,0.2812855839142297,False,W4,5,19,59,3.143074685798177,0.49782210014485473,0.7312676993802403,5.0,19.0,59.0,3.143061887305684,0.4978230368384564,0.7312702441713382,7.914021002145236e-06,0.9999920859789979,0.98999595476946,0.10160431705953168,0.9612468853067888,14.665369087177769
L16_ma2_mb3_den16,main,16,2,3,16,odd-even,0.1807600085437098,False,full,5,18,42,3.332281455858798,0.47796320882335275,0.7076957673279102,5.0,18.0,42.0,3.332277645843121,0.477963535104229,0.7076961682342201,7.740393027776109e-07,0.9999992259606972,0.9847632006032827,0.05535156764450405,0.9877462147667851,14.871955405193418
L16_ma2_mb3_den16,main,16,2,3,16,odd-even,0.1807600085437098,False,W1,2,7,16,1.4626855692099185,0.816904927259571,0.9413711597758982,2.0,7.0,16.0,1.4626611740643252,0.8169122097567698,0.9413766310514218,1.0914371693464364e-05,0.9999890856283067,0.9697086883629421,0.056933496346124324,0.9862550240579364,14.8713804015651
L16_ma2_mb3_den16,main,16,2,3,16,odd-even,0.1807600085437098,False,W2,2,6,16,1.4315116654606583,0.8274927129203968,0.9404001289114412,2.0,6.0,16.0,1.431514998946885,0.8274915231513175,0.9404005076692148,1.4818592105419322e-05,0.9999851814078946,0.9931018443606203,0.0551867435096255,0.9880750723878815,14.870167196404006
L16_ma2_mb3_den16,main,16,2,3,16,odd-even,0.1807600085437098,False,W3,2,6,16,1.5249497950323105,0.7975730312070618,0.9324040003323508,2.0,6.0,16.0,1.5249529194845057,0.7975718892986575,0.9324047877523989,1.4320837930466668e-05,0.9999856791620694,0.98667363848875,0.05501730842498152,0.9881650517906635,14.870825064597659
L16_ma2_mb3_den16,main,16,2,3,16,odd-even,0.1807600085437098,False,W4,2,6,15,1.4627072953943516,0.8172254968094809,0.9379897198476917,2.0,6.0,15.0,1.462698521890145,0.8172283019214345,0.9379906553428172,9.266786495993416e-06,0.9999907332135042,0.9895603592954798,0.05427103946492719,0.9884883990873863,14.875439489575186
L16_ma3_mb6_den16,main,16,3,6,16,odd-even,0.13883989193705995,False,full,3,11,25,2.4390707042750064,0.5790169855698244,0.8406620319715442,3.0,11.0,25.0,2.439068193737378,0.5790173171815312,0.8406624505535389,8.229788954401047e-07,0.9999991770211046,0.9592902448040737,0.04167580137845919,0.9928143261894975,14.92481099369634
L16_ma3_mb6_den16,main,16,3,6,16,odd-even,0.13883989193705995,False,W1,2,5,11,1.2432624079545842,0.8934467168151592,0.970031726622584,2.0,5.0,11.0,1.2432485724054836,0.8934517194564705,0.9700371226210451,1.1650475652023064e-05,0.9999883495243481,0.9134313667476819,0.04379674736690577,0.99119293846528,14.92101632550256
L16_ma3_mb6_den16,main,16,3,6,16,odd-even,0.13883989193705995,False,W2,2,4,8,1.245039391377035,0.8917153396050391,0.9806985362770915,2.0,4.0,8.0,1.2450388515151027,0.8917155172272877,0.9806989252016441,1.5012305984406278e-05,0.9999849876940156,0.950532208347965,0.04086521189097732,0.993391775615867,14.926057577780034
L16_ma3_mb6_den16,main,16,3,6,16,odd-even,0.13883989193705995,False,W3,1,4,8,1.1912506033120154,0.9136046166493662,0.9820662867945215,1.0,4.0,8.0,1.1912455714761196,0.9136066998575685,0.9820664750632434,8.581343606348196e-06,0.9999914186563936,0.978060508990578,0.040682127754718085,0.9934518289128658,14.928286319338545
L16_ma3_mb6_den16,main,16,3,6,16,odd-even,0.13883989193705995,False,W4,2,5,10,1.3374268503489175,0.8575375262022069,0.967027694091531,2.0,5.0,10.0,1.3374301582312007,0.8575362381623642,0.967028103900821,1.6607820571133024e-05,0.9999833921794289,0.9951016038107641,0.041360349735377167,0.99322008494439,14.923893830644595
L20_ma1_mb3_den20,main,20,1,3,20,odd-odd,0.2122799037088506,False,full,6,23,54,3.810157459458998,0.4454075842168488,0.6561939420209331,6.0,23.0,54.0,3.8101542071032894,0.4454078287808162,0.6561942129341868,6.812960200243642e-07,0.9999993187039798,0.9827076591239973,0.06428166160424703,0.983516084704992,18.78754536439577
L20_ma1_mb3_den20,main,20,1,3,20,odd-odd,0.2122799037088506,False,W1,2,7,19,1.554834533658133,0.7898479175948283,0.9233748128863335,2.0,7.0,19.0,1.5548186380220637,0.7898521526205546,0.9233788023180646,1.0663842921644052e-05,0.9999893361570783,0.947725983152141,0.06663453123920027,0.9812765465157364,18.781748743253004
L20_ma1_mb3_den20,main,20,1,3,20,odd-odd,0.2122799037088506,False,W2,2,7,18,1.5338697904000533,0.7958916579833635,0.9270751419024844,2.0,7.0,18.0,1.5338490202733746,0.7958981489815468,0.9270759197163314,8.348912502099139e-06,0.999991651087498,0.9908918372952417,0.06335621316603737,0.984328910965055,18.789131989925014
L20_ma1_mb3_den20,main,20,1,3,20,odd-odd,0.2122799037088506,False,W3,3,8,20,1.6746033931943562,0.7579760830655407,0.8996116302588839,3.0,8.0,20.0,1.674583178714105,0.7579816965226893,0.8996127189067795,1.0008903753320796e-05,0.9999899910962466,0.9950605048403816,0.06391063696666957,0.9840521521512291,18.786590306686318
L20_ma1_mb3_den20,main,20,1,3,20,odd-odd,0.2122799037088506,False,W4,2,7,19,1.6337549270150613,0.7687863318050164,0.9038773659435515,2.0,7.0,19.0,1.6337369825953696,0.7687913822459043,0.9038788677739937,1.0714125853017392e-05,0.9999892858741471,0.9971367647294134,0.06322245407086563,0.9844075419012306,18.792677040741584
L20_ma1_mb5_den20,main,20,1,5,20,odd-odd,0.15990119546486317,False,full,3,12,28,2.281195343262006,0.6256764458080366,0.8230091492461686,3.0,12.0,28.0,2.2811931607032943,0.6256767328245872,0.823009580059445,1.0405339383783386e-06,0.9999989594660615,0.978065857764508,0.04753342393080927,0.9907251006793996,18.88293430251937
L20_ma1_mb5_den20,main,20,1,5,20,odd-odd,0.15990119546486317,False,W1,2,5,11,1.2459746260069355,0.892459699488813,0.9692116911913973,2.0,5.0,11.0,1.2459570876170531,0.8924660135014494,0.9692186668155014,1.8872329207508254e-05,0.9999811276707925,0.9497246026701843,0.04998109892905592,0.9887659467028483,18.877437356819435
L20_ma1_mb5_den20,main,20,1,5,20,odd-odd,0.15990119546486317,False,W2,2,4,9,1.2662692164709615,0.8841032762101193,0.9726310634442231,2.0,4.0,9.0,1.266272534924223,0.8841018963683913,0.9726319061205293,2.608753592836616e-05,0.9999739124640717,0.9796016007947732,0.04658611933191508,0.9914381094908273,18.88683673673327
L20_ma1_mb5_den20,main,20,1,5,20,odd-odd,0.15990119546486317,False,W3,2,4,9,1.2577995477827184,0.887419894802751,0.9727062314938915,2.0,4.0,9.0,1.2578019807316292,0.8874188715824536,0.9727069528356692,2.3682458453180246e-05,0.9999763175415467,0.9917234422500111,0.046576798046224506,0.9914300865144346,18.884631145851255
L20_ma1_mb5_den20,main,20,1,5,20,odd-odd,0.15990119546486317,False,W4,1,5,10,1.2044291565077618,0.9093014292526602,0.964408172566907,1.0,5.0,10.0,1.2044274817546274,0.9093020644659666,0.9644089836230614,2.0561611310717435e-05,0.9999794383886895,0.9912068018265229,0.04699175812086507,0.9912651484671593,18.882831662562555
L20_ma3_mb5_den20,main,20,3,5,20,odd-odd,0.11684191965793028,False,full,2,7,15,1.798674292381404,0.714257078298169,0.9235138699654306,2.0,7.0,15.0,1.7986718228054592,0.7142576378825825,0.9235143406611892,1.0721602173570518e-06,0.9999989278397827,0.9426193521373648,0.03486994735120728,0.9946819439294133,18.9372114412068
L20_ma3_mb5_den20,main,20,3,5,20,odd-odd,0.11684191965793028,False,W1,1,4,8,1.1060434703999582,0.9503489600504975,0.9789639449179683,1.0,4.0,8.0,1.1060233716303052,0.9503576771871904,0.9789722662596265,1.7035619574229427e-05,0.999982964380426,0.8980695639435821,0.03824920737408283,0.99230039442403,18.92710823396556
L20_ma3_mb5_den20,main,20,3,5,20,odd-odd,0.11684191965793028,False,W2,1,2,5,1.1275205075854133,0.9403223682791323,0.9920241288821096,1.0,2.0,5.0,1.1275110045039596,0.9403265693430379,0.9920242134376619,4.883850727629521e-06,0.9999951161492724,0.924785624334446,0.033794154923969644,0.9954573830182787,18.939464951131036
L20_ma3_mb5_den20,main,20,3,5,20,odd-odd,0.11684191965793028,False,W3,1,2,5,1.0886187926383115,0.9578280126315258,0.9914971397653014,1.0,2.0,5.0,1.0886129366384114,0.9578306824565787,0.9914972407756284,3.61007347354419e-06,0.9999963899265266,0.9636413576643333,0.0337451585763847,0.9954768509816927,18.940910782506585
L20_ma3_mb5_den20,main,20,3,5,20,odd-odd,0.11684191965793028,False,W4,1,2,5,1.0830570505128334,0.9603579898528225,0.9919829646349209,1.0,2.0,5.0,1.0830515175389543,0.9603605263016501,0.9919830535038033,4.359419195563012e-06,0.9999956405808046,0.9839336308822209,0.03369187209966682,0.995492501566425,18.94135809196953
L20_ma2_mb4_den20,main,20,2,4,20,even-even,0.1407146101209388,False,full,3,9,21,1.7468490675475292,0.7436203295150451,0.8585028279691849,3.0,9.0,21.0,1.7468470621533287,0.7436207817466279,0.8585031993515695,9.781647612381568e-07,0.9999990218352387,0.932353054865169,0.04180140736768802,0.9926664995161255,18.910458529440962
L20_ma2_mb4_den20,main,20,2,4,20,even-even,0.1407146101209388,False,W1,1,4,9,1.1492050406917154,0.9316215464832402,0.9775151261572754,1.0,4.0,9.0,1.1491910778113743,0.9316272510587801,0.977520960160965,1.8435411412353653e-05,0.9999815645885876,0.8878295104352386,0.04461936358359714,0.9905045584322025,18.902766285916282
L20_ma2_mb4_den20,main,20,2,4,20,even-even,0.1407146101209388,False,W2,1,3,7,1.148205587588708,0.9321685622908912,0.972314596052052,1.0,3.0,7.0,1.148203372633621,0.9321694834412557,0.9723153710500111,2.153302424623512e-05,0.9999784669757537,0.949884008030566,0.04087913729282759,0.993385872539889,18.912117286102855
L20_ma2_mb4_den20,main,20,2,4,20,even-even,0.1407146101209388,False,W3,1,3,7,1.1603726120527276,0.9266916531995908,0.980510737029467,1.0,3.0,7.0,1.160367487166156,0.9266938072545066,0.9805112134571733,1.3970575402330146e-05,0.9999860294245976,0.9359915888095296,0.04082121395632233,0.993399583335324,18.91382562294862
L20_ma2_mb4_den20,main,20,2,4,20,even-even,0.1407146101209388,False,W4,1,3,7,1.122999603511553,0.9427815173313088,0.981910648462072,1.0,3.0,7.0,1.1229962775179758,0.9427829569804028,0.9819111761142904,1.6441131638053747e-05,0.9999835588683617,0.9556661416127343,0.04088956581221535,0.9933743798488046,18.91313773712244
L20_ma2_mb6_den20,main,20,2,6,20,even-even,0.11449712180104608,False,full,3,9,19,1.964096687452247,0.6774501485716024,0.8935090187127751,3.0,9.0,19.0,1.9640938375338644,0.6774507169604261,0.8935095094466534,1.2339397309226265e-06,0.9999987660602692,0.9788482239666714,0.034295607386077946,0.9948276375598737,18.93655172086713
L20_ma2_mb6_den20,main,20,2,6,20,even-even,0.11449712180104608,False,W1,1,4,9,1.1409672238241697,0.9351562317667208,0.9774157698434061,1.0,4.0,9.0,1.1409433873048014,0.9351661428571767,0.9774240589084914,1.5811086373420563e-05,0.9999841889136266,0.9568743997434492,0.03734032223109236,0.9925271101699844,18.927280219907534
L20_ma2_mb6_den20,main,20,2,6,20,even-even,0.11449712180104608,False,W2,1,3,6,1.1002381886856254,0.9526725207762935,0.9881604973975581,1.0,3.0,6.0,1.1002309833496169,0.9526757589682866,0.9881606738911693,3.5723173653088836e-06,0.9999964276826347,0.9754052166547149,0.03321478858762737,0.9956135113679085,18.939807675489945
L20_ma2_mb6_den20,main,20,2,6,20,even-even,0.11449712180104608,False,W3,1,3,7,1.167388617962279,0.9234907484576069,0.9841409590023137,1.0,3.0,7.0,1.1673773203055642,0.9234955360043166,0.984141197720921,5.346729340930144e-06,0.9999946532706592,0.9896343759939116,0.03332684346176305,0.9955830029260799,18.939601589849964
L20_ma2_mb6_den20,main,20,2,6,20,even-even,0.11449712180104608,False,W4,1,3,6,1.142307372378213,0.9342309226787346,0.9846258203378537,1.0,3.0,6.0,1.1422977422210865,0.9342350837640844,0.9846260757762548,5.121916200364086e-06,0.9999948780837997,0.9934671804305752,0.03330027366414598,0.9955864908080825,18.939506319131574
L20_ma4_mb6_den20,main,20,4,6,20,even-even,0.11048289454910999,False,full,2,7,15,1.579996028832926,0.7811570704802706,0.9265389714741908,2.0,7.0,15.0,1.5799935701246148,0.7811577227464311,0.9265395245026462,1.0221205733059262e-06,0.9999989778794265,0.9720754306726126,0.03319314605513144,0.9950827578688272,18.941931323296963
L20_ma4_mb6_den20,main,20,4,6,20,even-even,0.11048289454910999,False,W1,1,3,7,1.1400271971946878,0.9354760852267225,0.9790266225745354,1.0,3.0,7.0,1.140009027459298,0.935483654282391,0.9790333079907713,1.8900010159854957e-05,0.9999810999898402,0.9328269968094882,0.03682079856855659,0.9925399064856787,18.931743008933758
L20_ma4_mb6_den20,main,20,4,6,20,even-even,0.11048289454910999,False,W2,1,2,5,1.0875627112530712,0.9582778353650364,0.9924812998265304,1.0,2.0,5.0,1.0875602677458616,0.9582789480095685,0.9924814510390049,1.6397238472131286e-05,0.9999836027615279,0.9763083893178064,0.031955191601934635,0.9959391608947975,18.945357334464344
L20_ma4_mb6_den20,main,20,4,6,20,even-even,0.11048289454910999,False,W3,1,2,5,1.0782838071532705,0.9625381634604525,0.992520082701271,1.0,2.0,5.0,1.078282160365385,0.9625389179582339,0.9925202498626191,1.8632530126599103e-05,0.9999813674698733,0.9876500642069888,0.03191146250149075,0.9959491382508093,18.945798945517353
L20_ma4_mb6_den20,main,20,4,6,20,even-even,0.11048289454910999,False,W4,1,2,5,1.101282538642625,0.9521156840627135,0.9905522791167743,1.0,2.0,5.0,1.101279131310184,0.9521172119423227,0.9905525241870641,1.4756873854889229e-05,0.999985243126145,0.9914897979364905,0.0320848974180812,0.9959023598326168,18.944824218481155
L20_ma1_mb2_den20,main,20,1,2,20,odd-even,0.2676548215789608,False,full,11,39,93,7.029676556804868,0.2646528060574463,0.45277826121682385,11.0,39.0,93.0,7.029670136438417,0.2646529769371864,0.45277850372964784,6.84973528848529e-07,0.9999993150264712,0.9652533981588186,0.08320987114503153,0.9734072853043553,18.655270665711768
L20_ma1_mb2_den20,main,20,1,2,20,odd-even,0.2676548215789608,False,W1,3,13,33,2.036706627349204,0.680138098329288,0.8222851245929568,3.0,13.0,33.0,2.036678136405602,0.6801433002970417,0.8222896805025448,1.0347457911564413e-05,0.9999896525420885,0.8855424834470056,0.08509649631400695,0.9717220261157002,18.652448403501005
L20_ma1_mb2_den20,main,20,1,2,20,odd-even,0.2676548215789608,False,W2,4,14,37,2.262237333339185,0.6318281282429379,0.8188242097397889,4.0,14.0,37.0,2.262219185917255,0.6318315182250804,0.8188261364610396,1.1501594559069454e-05,0.999988498405441,0.9837178355463272,0.08394333046047792,0.9731310929638791,18.641200461928207
L20_ma1_mb2_den20,main,20,1,2,20,odd-even,0.2676548215789608,False,W3,3,11,32,2.4169916752872687,0.5975937953522662,0.8128775639678816,3.0,11.0,32.0,2.4169801195863134,0.5975950599080728,0.8128811845650517,1.3396218181924027e-05,0.999986603781818,0.9955235666735436,0.08164923569750032,0.9745438946066982,18.667345932222506
L20_ma1_mb2_den20,main,20,1,2,20,odd-even,0.2676548215789608,False,W4,4,12,34,2.5259728137248247,0.5736134161376623,0.8142964332983151,4.0,12.0,34.0,2.525941692239958,0.5736194977231006,0.8142982179965205,1.0888550996440627e-05,0.9999891114490036,0.9962039476583688,0.082154353437357,0.9742294249454311,18.660060663253155
L20_ma2_mb3_den20,main,20,2,3,20,odd-even,0.16516869048648558,False,full,4,12,29,2.251317876616303,0.6372137659140377,0.8095927643028997,4.0,12.0,29.0,2.251314421301026,0.6372142809968608,0.8095933889533964,1.1852902884851744e-06,0.9999988147097115,0.982325102079951,0.04919581280377372,0.99006250754458,18.875961189928724
L20_ma2_mb3_den20,main,20,2,3,20,odd-even,0.16516869048648558,False,W1,2,5,10,1.2545871653876122,0.8893995973441882,0.9649340455797459,2.0,5.0,10.0,1.2545611269164174,0.8894090275316097,0.9649431003806757,2.1423534492902694e-05,0.9999785764655071,0.9704736281463194,0.051867804031493325,0.9878625412692673,18.86964068592144
L20_ma2_mb3_den20,main,20,2,3,20,odd-even,0.16516869048648558,False,W2,2,4,9,1.253357008893831,0.8897344152278401,0.9659221331256702,2.0,4.0,9.0,1.2533484361703122,0.8897377249752839,0.9659226429735421,8.901250341714974e-06,0.9999910987496581,0.9841058740241245,0.04814457956043333,0.9908552384792911,18.878695080245855
L20_ma2_mb3_den20,main,20,2,3,20,odd-even,0.16516869048648558,False,W3,1,4,10,1.2091550515397567,0.9073435695348542,0.9647680616138027,1.0,4.0,10.0,1.2091481850456485,0.9073462982688901,0.964768663063494,1.1345726475835346e-05,0.9999886542735245,0.9822740740623923,0.04824254729691482,0.9908206730619311,18.879230608510753
L20_ma2_mb3_den20,main,20,2,3,20,odd-even,0.16516869048648558,False,W4,2,5,11,1.3888991929487813,0.8395047933261056,0.9607854696911274,2.0,5.0,11.0,1.3888815187497283,0.8395110637711085,0.9607861119491867,7.560402633814658e-06,0.9999924395973661,0.9924317535633551,0.04852625050207776,0.9907119872967936,18.876270013569815
L20_ma3_mb6_den20,main,20,3,6,20,odd-even,0.10948985850516109,False,full,2,6,14,1.550600327937212,0.7880310979960401,0.9394081835913933,2.0,6.0,14.0,1.5505988782345093,0.7880314926545814,0.9394085186465937,8.634581697654088e-07,0.9999991365418303,0.9682472431526278,0.03267801134680257,0.995279625232848,18.944329350237613
L20_ma3_mb6_den20,main,20,3,6,20,odd-even,0.10948985850516109,False,W1,1,4,8,1.1366497975674381,0.9369950894469041,0.9776307819716303,1.0,4.0,8.0,1.1366341239794864,0.9370016421534779,0.9776364477125923,1.2590039438041469e-05,0.9999874099605621,0.9305146142167061,0.03593412328252075,0.9930282240358171,18.934329399729382
L20_ma3_mb6_den20,main,20,3,6,20,odd-even,0.10948985850516109,False,W2,1,2,4,1.061997781057782,0.970076581018089,0.9937056788663721,1.0,2.0,4.0,1.0619964535593025,0.9700771995379778,0.9937058224972403,1.9355933104964813e-05,0.999980644066895,0.9625032503351555,0.03166222608585938,0.9960114885339171,18.94600979213806
L20_ma3_mb6_den20,main,20,3,6,20,odd-even,0.10948985850516109,False,W3,1,2,5,1.0808841119483739,0.9613435270453169,0.9924143843462857,1.0,2.0,5.0,1.0808848584080797,0.9613431748125539,0.992414684100448,3.0477501293517706e-05,0.9999695224987064,0.990675169249566,0.031608812666535493,0.9960238512173281,18.948663708412667
L20_ma3_mb6_den20,main,20,3,6,20,odd-even,0.10948985850516109,False,W4,1,2,4,1.0551080222813407,0.9733086654101493,0.9939302195717811,1.0,2.0,4.0,1.055108297843829,0.9733085306558954,0.9939304752347284,3.0322348722127637e-05,0.999969677651278,0.9892821586032701,0.031507861327165626,0.9960542107867632,18.948310425928103
L24_ma1_mb3_den24,main,24,1,3,24,odd-odd,0.20736356540076228,False,full,5,19,47,3.016349278487544,0.5229620733305578,0.7352582050897191,5.0,19.0,47.0,3.0163457942265945,0.5229624043345759,0.7352586114067876,9.578114785700245e-07,0.9999990421885214,0.973843841078337,0.062074873065156785,0.9844798963634321,22.764151889094183
L24_ma1_mb3_den24,main,24,1,3,24,odd-odd,0.20736356540076228,False,W1,2,6,16,1.4341636759276009,0.8282506498861782,0.927821102641154,2.0,6.0,16.0,1.4341460146810305,0.8282558227458962,0.927826801529295,1.59636083095072e-05,0.9999840363916903,0.9299721996986621,0.06502923091017529,0.9817506115927976,22.757747291983147
L24_ma1_mb3_den24,main,24,1,3,24,odd-odd,0.20736356540076228,False,W2,2,6,13,1.369803890578345,0.8488436227093393,0.9405434770897936,2.0,6.0,13.0,1.3698054566784446,0.848842933524919,0.940544908711253,2.813495292861709e-05,0.9999718650470717,0.9795376060007748,0.06071127811142253,0.9855903112724884,22.770482202802942
L24_ma1_mb3_den24,main,24,1,3,24,odd-odd,0.20736356540076228,False,W3,2,7,17,1.3835484392058055,0.8451810336474217,0.9306375475117168,2.0,7.0,17.0,1.383529722081713,0.845187336491891,0.9306388623266851,8.934707003902352e-06,0.9999910652929961,0.9928581211747356,0.06137782090902067,0.9852285172937123,22.76253048041685
L24_ma1_mb3_den24,main,24,1,3,24,odd-odd,0.20736356540076228,False,W4,2,6,17,1.4459584420106808,0.824706459478061,0.9232775300637881,2.0,6.0,17.0,1.445947333225074,0.8247099312702545,0.9232792941261503,1.871469728256548e-05,0.9999812853027175,0.9929853554644816,0.06118008130295443,0.9853501463065537,22.76581922114181
L24_ma1_mb5_den24,main,24,1,5,24,odd-odd,0.1591253166434537,False,full,3,11,26,2.0841852372290828,0.6579788574396269,0.8645215510485014,3.0,11.0,26.0,2.084180927726496,0.6579795933037664,0.8645223919393779,1.3681477773562638e-06,0.9999986318522225,0.9837536877740076,0.04728117724759969,0.9907105566886473,22.863115769344034
L24_ma1_mb5_den24,main,24,1,5,24,odd-odd,0.1591253166434537,False,W1,2,5,12,1.2399382175421507,0.8954663034372172,0.9603184378154459,2.0,5.0,12.0,1.2399070317256145,0.8954778128978795,0.9603287548656035,2.1202799609946176e-05,0.9999787972003901,0.9686300860576018,0.05094284758276929,0.9879762479242896,22.849613792738083
L24_ma1_mb5_den24,main,24,1,5,24,odd-odd,0.1591253166434537,False,W2,1,4,8,1.1496741792887204,0.9314528549339651,0.97630609123762,1.0,4.0,8.0,1.1496684487895343,0.9314552741506638,0.9763067155256042,1.868067784849632e-05,0.9999813193221516,0.9881033782825327,0.04604831147617549,0.9916232441905526,22.86829091405812
L24_ma1_mb5_den24,main,24,1,5,24,odd-odd,0.1591253166434537,False,W3,1,4,8,1.1760313967338551,0.9203575959989723,0.9756162078137229,1.0,4.0,8.0,1.1760273479175658,0.920359244650472,0.9756170273629738,2.4360783950031638e-05,0.9999756392160499,0.9906401165022836,0.04599376808242994,0.9916522778443109,22.869342248178498
L24_ma1_mb5_den24,main,24,1,5,24,odd-odd,0.1591253166434537,False,W4,1,4,9,1.216596867254799,0.9037408191258547,0.9743855395483835,1.0,4.0,9.0,1.2165793258889808,0.9037478922106249,0.9743860228680711,1.0199163831952445e-05,0.9999898008361682,0.9876336259757097,0.046139027939443064,0.9915902480343278,22.8651996371687
L24_ma3_mb5_den24,main,24,3,5,24,odd-odd,0.10628323882792476,False,full,2,6,13,1.3395646847598264,0.859190079872474,0.9461586414276594,2.0,6.0,13.0,1.339562587375051,0.8591907613090004,0.9461593328280741,1.318937811489013e-06,0.9999986810621887,0.9442960402766385,0.031984588553010375,0.9953060829078576,22.9362632528813
L24_ma3_mb5_den24,main,24,3,5,24,odd-odd,0.10628323882792476,False,W1,1,3,7,1.110003017325183,0.9486297843592154,0.9756950005921842,1.0,3.0,7.0,1.1099787774390926,0.9486402690797925,0.9757045735886932,2.178530648514844e-05,0.9999782146935148,0.918088634231468,0.03627215441234771,0.9923672704596354,22.92156048908699
L24_ma3_mb5_den24,main,24,3,5,24,odd-odd,0.10628323882792476,False,W2,1,2,4,1.0626084475375672,0.969785695291237,0.9939007231692634,1.0,2.0,4.0,1.0626026272348001,0.9697884187733334,0.993900798242341,3.236281433045835e-06,0.9999967637185672,0.9446803298445843,0.030543018905973388,0.9962885752109885,22.940962161359742
L24_ma3_mb5_den24,main,24,3,5,24,odd-odd,0.10628323882792476,False,W3,1,2,4,1.0496698303026948,0.9758715028107221,0.9943689982374914,1.0,2.0,4.0,1.049665595421084,0.9758735089752755,0.994369061795447,5.325038765883508e-06,0.9999946749612342,0.9548498228347573,0.03056370530530063,0.9962834988632193,22.942017333577414
L24_ma3_mb5_den24,main,24,3,5,24,odd-odd,0.10628323882792476,False,W4,1,2,4,1.0715731729750022,0.9656090773819841,0.9937441722987317,1.0,2.0,4.0,1.071566466527732,0.9656121895919146,0.9937442672526757,3.279377805591004e-06,0.9999967206221946,0.9595491689794462,0.030560943041714087,0.9962840142093977,22.940511214048072
L24_ma2_mb4_den24,main,24,2,4,24,even-even,0.13363644666241747,False,full,2,8,18,1.7251282128503418,0.7412318183531322,0.9075744643281208,2.0,8.0,18.0,1.7251262968429186,0.7412322327562856,0.9075749792021357,1.3981678110586588e-06,0.999998601832189,0.9537287117263293,0.03975879127306021,0.9932111420808842,22.903226271919195
L24_ma2_mb4_den24,main,24,2,4,24,even-even,0.13363644666241747,False,W1,1,4,8,1.1198384622084199,0.9443670059993098,0.9749504485827377,1.0,4.0,8.0,1.1198206729522286,0.9443745818528657,0.9749578824572986,2.5185473438514457e-05,0.9999748145265613,0.918708894079354,0.04351078998940877,0.9904822242892242,22.891071676474315
L24_ma2_mb4_den24,main,24,2,4,24,even-even,0.13363644666241747,False,W2,1,3,5,1.1108296804608702,0.9478545814701974,0.9898146993108318,1.0,3.0,5.0,1.1108227208514034,0.9478576819683647,0.9898149922376631,1.769668327684594e-05,0.9999823033167229,0.9540458105975496,0.03850515923651268,0.9941244601179755,22.908933119534055
L24_ma2_mb4_den24,main,24,2,4,24,even-even,0.13363644666241747,False,W3,1,3,5,1.1233550860198347,0.9424415641611644,0.9862433834751803,1.0,3.0,5.0,1.1233559864348321,0.9424411342735085,0.9862441994675334,3.821573949733162e-05,0.9999617842605028,0.9633631654073037,0.038506067067494175,0.9941211865908549,22.904939906816296
L24_ma2_mb4_den24,main,24,2,4,24,even-even,0.13363644666241747,False,W4,1,3,5,1.0951309500221045,0.9550123984936594,0.9868434199949886,1.0,3.0,5.0,1.0951274966332343,0.9550139454323505,0.9868438720747761,2.3008289913167177e-05,0.9999769917100868,0.9787713237093971,0.03851598272071799,0.994115317945496,22.907961167862556
L24_ma2_mb6_den24,main,24,2,6,24,even-even,0.10854617468846693,False,full,2,6,14,1.5952788437315641,0.7732269554576734,0.9398269573307483,2.0,6.0,14.0,1.5952775091405424,0.7732273053622342,0.9398272766157088,9.84352952071035e-07,0.9999990156470479,0.8668579314785839,0.03256411289261154,0.9952163400341174,22.933838025326608
L24_ma2_mb6_den24,main,24,2,6,24,even-even,0.10854617468846693,False,W1,1,3,7,1.084307232703306,0.960041684247194,0.9803931529477644,1.0,3.0,7.0,1.0842998016125456,0.9600449848266843,0.9803962073205217,1.64317778481588e-05,0.9999835682221516,0.7492409286121547,0.03645047234517526,0.9925363824019328,22.922084178711785
