body_count,relation_count,trial_index,step,relation_index,relation_name,relation_real,relation_imag,relation_abs2,relation_phase_rad,closure_real_E,closure_imag_F,closure_target_error_abs,closure_complex_abs,hermitian_amplitude_sum
4,6,0,184,1,AC,-0.7504797536669858,0.03246345198617907,0.5642737363789186,3.0983626711662415,1.0000000000000016,-1.4155343563970746e-15,2.1022901884325646e-15,1.0000000000000016,1.2450000000000045
4,6,0,184,2,AD,0.18788546454914154,-0.0016215299257796101,0.03530357714814692,-0.008630202831661618,1.0000000000000016,-1.4155343563970746e-15,2.1022901884325646e-15,1.0000000000000016,1.2450000000000045
4,6,0,184,3,BC,0.04062317679796664,-0.2737093532882151,0.0765670525706118,-1.423454704659342,1.0000000000000016,-1.4155343563970746e-15,2.1022901884325646e-15,1.0000000000000016,1.2450000000000045
4,6,0,184,4,BD,-0.31980459451870497,0.10703512237065058,0.11373149609617345,2.818622376484492,1.0000000000000016,-1.4155343563970746e-15,2.1022901884325646e-15,1.0000000000000016,1.2450000000000045
4,6,0,184,5,CD,0.4589883804902129,0.1845060463104566,0.2447128145501448,0.3822156656908104,1.0000000000000016,-1.4155343563970746e-15,2.1022901884325646e-15,1.0000000000000016,1.2450000000000045
4,6,0,185,0,AB,0.42483353656208656,-0.02184743342296493,0.18096084413502062,-0.05138060595788641,1.0000000000000016,-1.3600232051658168e-15,2.0653207113736234e-15,1.0000000000000016,1.2450000000000048
4,6,0,185,1,AC,-0.7674143858418991,0.031560663469305306,0.5899209150757221,3.1004898429626553,1.0000000000000016,-1.3600232051658168e-15,2.0653207113736234e-15,1.0000000000000016,1.2450000000000048
4,6,0,185,2,AD,0.21543660023733605,0.0026689135650745863,0.04642005182143959,0.012387760667985805,1.0000000000000016,-1.3600232051658168e-15,2.0653207113736234e-15,1.0000000000000016,1.2450000000000048
4,6,0,185,3,BC,0.04673580439982122,-0.2697594795590581,0.07495441222487224,-1.3992492537419872,1.0000000000000016,-1.3600232051658168e-15,2.0653207113736234e-15,1.0000000000000016,1.2450000000000048
4,6,0,185,4,BD,-0.34245868650634775,0.10841086964458044,0.12903086862074717,2.8350075818121634,1.0000000000000016,-1.3600232051658168e-15,2.0653207113736234e-15,1.0000000000000016,1.2450000000000048
4,6,0,185,5,CD,0.43268523260758646,0.1910403036155511,0.22371290812220315,0.415781784848436,1.0000000000000016,-1.3600232051658168e-15,2.0653207113736234e-15,1.0000000000000016,1.2450000000000048
4,6,0,186,0,AB,0.39045233355884057,-0.011862201675583049,0.15259373661013634,-0.03037132354466478,1.0000000000000018,-1.3322676295501878e-15,2.220446049250313e-15,1.0000000000000018,1.2450000000000048
4,6,0,186,1,AC,-0.782716618290371,0.03031309114870133,0.6135641880429038,3.1028839448286023,1.0000000000000018,-1.3322676295501878e-15,2.220446049250313e-15,1.0000000000000018,1.2450000000000048
4,6,0,186,2,AD,0.24157151249764117,0.007373525099649758,0.05841116452279316,0.03051368276929076,1.0000000000000018,-1.3322676295501878e-15,2.220446049250313e-15,1.0000000000000018,1.2450000000000048
4,6,0,186,3,BC,0.051070934749279956,-0.2654434623921627,0.07306847210290471,-1.3807204321107378,1.0000000000000018,-1.3322676295501878e-15,2.220446049250313e-15,1.0000000000000018,1.2450000000000048
4,6,0,186,4,BD,-0.36407053976872933,0.10930081995923091,0.14449402717125412,2.84993513878278,1.0000000000000018,-1.3322676295501878e-15,2.220446049250313e-15,1.0000000000000018,1.2450000000000048
4,6,0,186,5,CD,0.40483240571437423,0.19743134207497304,0.2028684115500127,0.45374845898147603,1.0000000000000018,-1.3322676295501878e-15,2.220446049250313e-15,1.0000000000000018,1.2450000000000048
4,6,0,187,0,AB,0.35458940965341146,-0.0021394927816866236,0.12573822686771774,-0.0060336455650391,1.0000000000000022,-1.27675647831893e-15,2.5613449128457256e-15,1.0000000000000022,1.2450000000000054
4,6,0,187,1,AC,-0.7963285052445889,0.028732909987136603,0.6349646683814103,3.1055265696962966,1.0000000000000022,-1.27675647831893e-15,2.5613449128457256e-15,1.0000000000000022,1.2450000000000054
4,6,0,187,2,AD,0.2662063855126328,0.012483084829088602,0.0710216670945507,0.04685818164213751,1.0000000000000022,-1.27675647831893e-15,2.5613449128457256e-15,1.0000000000000022,1.2450000000000054
4,6,0,187,3,BC,0.05360136570836584,-0.2607819114601255,0.07088031175059871,-1.3680786374919778,1.0000000000000022,-1.27675647831893e-15,2.5613449128457256e-15,1.0000000000000022,1.2450000000000054
4,6,0,187,4,BD,-0.38452151718307137,0.10970310336866176,0.15989156806548632,2.863678184842614,1.0000000000000022,-1.27675647831893e-15,2.5613449128457256e-15,1.0000000000000022,1.2450000000000054
4,6,0,187,5,CD,0.3755416342115667,0.20364684827894478,0.18250355784024178,0.4968929868155153,1.0000000000000022,-1.27675647831893e-15,2.5613449128457256e-15,1.0000000000000022,1.2450000000000054
4,6,0,188,0,AB,0.31739942010532995,0.007284196998590381,0.10079545140911401,0.02294559509250398,1.0000000000000022,-1.1934897514720433e-15,2.5208725561797295e-15,1.0000000000000022,1.2450000000000057
4,6,0,188,1,AC,-0.8081988751728132,0.026833799244813675,0.6539054746125115,3.1084028703365,1.0000000000000022,-1.1934897514720433e-15,2.5208725561797295e-15,1.0000000000000022,1.2450000000000057
4,6,0,188,2,AD,0.28926395612752454,0.017986574012666335,0.08399715315925957,0.06210053511908936,1.0000000000000022,-1.1934897514720433e-15,2.5208725561797295e-15,1.0000000000000022,1.2450000000000057
4,6,0,188,3,BC,0.054308092122336414,-0.2557967598204533,0.06838135120461086,-1.361593173101831,1.0000000000000022,-1.1934897514720433e-15,2.5208725561797295e-15,1.0000000000000022,1.2450000000000057
4,6,0,188,4,BD,-0.40369780468505084,0.1096179355751418,0.17498800930728536,2.876451011739241,1.0000000000000022,-1.1934897514720433e-15,2.5208725561797295e-15,1.0000000000000022,1.2450000000000057
4,6,0,188,5,CD,0.34493080986505037,0.20965518527588253,0.16293256030722417,0.5461482719252079,1.0000000000000022,-1.1934897514720433e-15,2.5208725561797295e-15,1.0000000000000022,1.2450000000000057
4,6,0,189,0,AB,0.2790425623256942,0.016373672163801624,0.07813284872941659,0.05861083922008422,1.0000000000000024,-1.1657341758564144e-15,2.70641769956035e-15,1.0000000000000024,1.2450000000000057
4,6,0,189,1,AC,-0.8182835470259151,0.024630882976613526,0.6701946437295206,3.1115010696056973,1.0000000000000024,-1.1657341758564144e-15,2.70641769956035e-15,1.0000000000000024,1.2450000000000057
4,6,0,189,2,AD,0.31067383701129453,0.023871219936147874,0.09708806814456035,0.07668623795007878,1.0000000000000024,-1.1657341758564144e-15,2.70641769956035e-15,1.0000000000000024,1.2450000000000057
4,6,0,189,3,BC,0.05318038889055592,-0.2505111699815494,0.06558400004807546,-1.3616142657332044,1.0000000000000024,-1.1657341758564144e-15,2.70641769956035e-15,1.0000000000000024,1.2450000000000057
4,6,0,189,4,BD,-0.42149090705651115,0.10904761572751187,0.18954596722717562,2.8884250572045818,1.0000000000000024,-1.1657341758564144e-15,2.70641769956035e-15,1.0000000000000024,1.2450000000000057
4,6,0,189,5,CD,0.31312347976510846,0.21542552899098696,0.1444544721212569,0.6026193651593155,1.0000000000000024,-1.1657341758564144e-15,2.70641769956035e-15,1.0000000000000024,1.2450000000000057
4,6,0,190,0,AB,0.2396838896646137,0.02509518813033973,0.05807813543205585,0.10432109551596767,1.0000000000000029,-1.1657341758564144e-15,3.113081990593337e-15,1.0000000000000029,1.245000000000006
4,6,0,190,1,AC,-0.8265455166865372,0.022140664315725686,0.6836677001709566,3.114812070399124,1.0000000000000029,-1.1657341758564144e-15,3.113081990593337e-15,1.0000000000000029,1.245000000000006
4,6,0,190,2,AD,0.3303728103389495,0.0301225483520172,0.1100535617304751,0.0909260340447642,1.0000000000000029,-1.1657341758564144e-15,3.113081990593337e-15,1.0000000000000029,1.245000000000006
4,6,0,190,3,BC,0.050215858439248105,-0.24494943474011072,0.06252185801829038,-1.3685929332506723,1.0000000000000029,-1.1657341758564144e-15,3.113081990593337e-15,1.0000000000000029,1.245000000000006
4,6,0,190,4,BD,-0.4377981209832368,0.10799651530035986,0.2033304420534737,2.8997401066626263,1.0000000000000029,-1.1657341758564144e-15,3.113081990593337e-15,1.0000000000000029,1.245000000000006
4,6,0,190,5,CD,0.28024832005586037,0.22092800116921038,0.12734830259475458,0.6675841250628507,1.0000000000000029,-1.1657341758564144e-15,3.113081990593337e-15,1.0000000000000029,1.245000000000006
4,6,0,191,0,AB,0.1994926044589192,0.03341659518235881,0.04091396806738445,0.16596710162191355,1.0000000000000029,-1.124100812432971e-15,3.0977323880395804e-15,1.0000000000000029,1.245000000000006
4,6,0,191,1,AC,-0.8329551128234087,0.019380953825201865,0.6941898413498321,3.1183291461855527,1.0000000000000029,-1.124100812432971e-15,3.0977323880395804e-15,1.0000000000000029,1.245000000000006
4,6,0,191,2,AD,0.34830509073956833,0.03672444321756962,0.12266512096473942,0.1050494386966719,1.0000000000000029,-1.124100812432971e-15,3.0977323880395804e-15,1.0000000000000029,1.245000000000006
4,6,0,191,3,BC,0.045420442392480435,-0.23913687321447988,0.05924946071792685,-1.3830971954806537,1.0000000000000029,-1.124100812432971e-15,3.0977323880395804e-15,1.0000000000000029,1.245000000000006
4,6,0,191,4,BD,-0.45252298335444396,0.10647105810211095,0.21611313667738946,2.9105123260919923,1.0000000000000029,-1.124100812432971e-15,3.0977323880395804e-15,1.0000000000000029,1.245000000000006
4,6,0,191,5,CD,0.2464385876872983,0.22613379827311006,0.11186847222273386,0.7424580577064893,1.0000000000000029,-1.124100812432971e-15,3.0977323880395804e-15,1.0000000000000029,1.245000000000006
4,6,0,192,0,AB,0.15864133336745725,0.041307475596080695,0.026873380192725504,0.2547265923830209,1.0000000000000029,-1.096345236817342e-15,3.0877688044426208e-15,1.0000000000000029,1.2450000000000063
4,6,0,192,1,AC,-0.8374901214843171,0.016370792224382147,0.7016577064218701,3.1220476975659732,1.0000000000000029,-1.096345236817342e-15,3.0877688044426208e-15,1.0000000000000029,1.2450000000000063
4,6,0,192,2,AD,0.3644225563863877,0.04365921347560482,0.13470992652449834,0.11923552405860359,1.0000000000000029,-1.096345236817342e-15,3.0877688044426208e-15,1.0000000000000029,1.2450000000000063
4,6,0,192,3,BC,0.03880839739108254,-0.23309972251905836,0.05584157234652619,-1.4058211132749516,1.0000000000000029,-1.096345236817342e-15,3.0877688044426208e-15,1.0000000000000029,1.2450000000000063
4,6,0,192,4,BD,-0.465575692881644,0.1044796914981236,0.227676731737766,2.920840158847949,1.0000000000000029,-1.096345236817342e-15,3.0877688044426208e-15,1.0000000000000029,1.2450000000000063
4,6,0,192,5,CD,0.21183155253669522,0.23101531578342052,0.09824068277662018,0.8286902770797999,1.0000000000000029,-1.096345236817342e-15,3.0877688044426208e-15,1.0000000000000029,1.2450000000000063
4,6,0,193,0,AB,0.11730538809711773,0.04873927335132314,0.016136070843430408,0.3937885165796909,1.0000000000000033,-1.1102230246251565e-15,3.5108334685767013e-15,1.0000000000000033,1.2450000000000065
4,6,0,193,1,AC,-0.8401358788950579,0.013130367821239112,0.7060007015658923,3.125965063782791,1.0000000000000033,-1.1102230246251565e-15,3.5108334685767013e-15,1.0000000000000033,1.2450000000000065
4,6,0,193,2,AD,0.3786849472416204,0.0509076665922987,0.14599387978526146,0.13363160930475904,1.0000000000000033,-1.1102230246251565e-15,3.5108334685767013e-15,1.0000000000000033,1.2450000000000065
4,6,0,193,3,BC,0.030402235162768725,-0.2268650255435441,0.05239203571776521,-1.4375797764796672,1.0000000000000033,-1.1102230246251565e-15,3.5108334685767013e-15,1.0000000000000033,1.2450000000000065
4,6,0,193,4,BD,-0.47687350322877264,0.1020328489724983,0.2378190403511269,2.930808762164767,1.0000000000000033,-1.1102230246251565e-15,3.5108334685767013e-15,1.0000000000000033,1.2450000000000065
4,6,0,193,5,CD,0.17656791233022695,0.2355462673698641,0.08665827173653022,0.9275446612879906,1.0000000000000033,-1.1102230246251565e-15,3.5108334685767013e-15,1.0000000000000033,1.2450000000000065
4,6,0,194,0,AB,0.07566201468528443,0.05568541587482853,0.008825606007388801,0.6344650727583275,1.000000000000003,-1.096345236817342e-15,3.296288665643449e-15,1.000000000000003,1.2450000000000068
4,6,0,194,1,AC,-0.8408853320677939,0.009680929004363681,0.7071818620731516,3.13008038080727,1.000000000000003,-1.096345236817342e-15,3.296288665643449e-15,1.000000000000003,1.2450000000000068
4,6,0,194,2,AD,0.39106002960935554,0.05844918853789404,0.1563442543988083,0.1483651814726362,1.000000000000003,-1.096345236817342e-15,3.296288665643449e-15,1.000000000000003,1.2450000000000068
4,6,0,194,3,BC,0.02023262709985956,-0.2204605153174262,0.04901219801338708,-1.4792783102322906,1.000000000000003,-1.096345236817342e-15,3.296288665643449e-15,1.000000000000003,1.2450000000000068
4,6,0,194,4,BD,-0.4863410859674615,0.09914290418939435,0.2463569673511172,2.940493437541016,1.000000000000003,-1.096345236817342e-15,3.296288665643449e-15,1.000000000000003,1.2450000000000068
4,6,0,194,5,CD,0.14079119286930886,0.23970179842168646,0.07727911215615375,1.0397229630596487,1.000000000000003,-1.096345236817342e-15,3.296288665643449e-15,1.000000000000003,1.2450000000000068
4,6,0,195,0,AB,0.03388963455338292,0.06212142729409015,0.005007579059216774,1.0713848503633256,1.0000000000000033,-1.0824674490095276e-15,3.5021553731717377e-15,1.0000000000000033,1.2450000000000068
4,6,0,195,1,AC,-0.8397390669600566,0.006044692169480456,0.7051982388823702,3.134394479766941,1.0000000000000033,-1.0824674490095276e-15,3.5021553731717377e-15,1.0000000000000033,1.2450000000000068
4,6,0,195,2,AD,0.40152372629417127,0.06626182986825847,0.16561193287464662,0.1635518700145248,1.0000000000000033,-1.0824674490095276e-15,3.5021553731717377e-15,1.0000000000000033,1.2450000000000068
4,6,0,195,3,BC,0.008338273753024861,-0.21391449645478347,0.04582893860268396,-1.5318365803463905,1.0000000000000033,-1.0824674490095276e-15,3.5021553731717377e-15,1.0000000000000033,1.2450000000000068
4,6,0,195,4,BD,-0.49391086180052884,0.09582411675104825,0.2531302007556596,2.9499623695479684,1.0000000000000033,-1.0824674490095276e-15,3.5021553731717377e-15,1.0000000000000033,1.2450000000000068
4,6,0,195,5,CD,0.10464713612908236,0.2434585934515579,0.07022310982542965,1.1648371421187471,1.0000000000000033,-1.0824674490095276e-15,3.5021553731717377e-15,1.0000000000000033,1.2450000000000068
4,6,0,196,0,AB,-0.007832919418579847,0.06802503271672393,0.004688759702729327,1.6854390269299089,1.0000000000000036,-1.0824674490095276e-15,3.71396153207076e-15,1.0000000000000036,1.2450000000000072
4,6,0,196,1,AC,-0.8367053040645316,0.002244745474938647,0.7000808047319675,3.1389098212013216,1.0000000000000036,-1.0824674490095276e-15,3.71396153207076e-15,1.0000000000000036,1.2450000000000072
4,6,0,196,2,AD,0.41006021181037916,0.0743223975392302,0.17367319608595236,0.17930104631424587,1.0000000000000036,-1.0824674490095276e-15,3.71396153207076e-15,1.0000000000000036,1.2450000000000072
4,6,0,196,3,BC,-0.005234260200251436,-0.20725572418692623,0.04298233268809117,-1.5960460409311266,1.0000000000000036,-1.0824674490095276e-15,3.71396153207076e-15,1.0000000000000036,1.2450000000000072
4,6,0,196,4,BD,-0.49952329863263595,0.09209256988524209,0.2580045673048978,2.9592788989297363,1.0000000000000036,-1.0824674490095276e-15,3.71396153207076e-15,1.0000000000000036,1.2450000000000072
4,6,0,196,5,CD,0.0682830788484266,0.24679497691271673,0.06557033948636883,1.3008694898605528,1.0000000000000036,-1.0824674490095276e-15,3.71396153207076e-15,1.0000000000000036,1.2450000000000072
4,6,0,197,0,AB,-0.04932716852528776,0.07337625308886124,0.00781724407208276,2.1626541953280687,1.0000000000000033,-1.106753577673203e-15,3.5097378764464614e-15,1.0000000000000033,1.245000000000007
4,6,0,197,1,AC,-0.8317998614491953,-0.001695051161505881,0.6918938827053407,-3.139554845105158,1.0000000000000033,-1.106753577673203e-15,3.5097378764464614e-15,1.0000000000000033,1.245000000000007
4,6,0,197,2,AD,0.4166619722364853,0.0826065520611204,0.18043104155142428,0.19571996031510996,1.0000000000000033,-1.106753577673203e-15,3.5097378764464614e-15,1.0000000000000033,1.245000000000007
4,6,0,197,3,BC,-0.02043074480589795,-0.20051328150074121,0.04062299139151922,-1.6723381182958854,1.0000000000000033,-1.106753577673203e-15,3.5097378764464614e-15,1.0000000000000033,1.245000000000007
4,6,0,197,4,BD,-0.5031271752090132,0.08796610032952736,0.26087498924098546,2.968503500168513,1.0000000000000033,-1.106753577673203e-15,3.5097378764464614e-15,1.0000000000000033,1.245000000000007
4,6,0,197,5,CD,0.03184732427159534,0.24969100699743782,0.0633598510386547,1.4439343655397898,1.0000000000000033,-1.106753577673203e-15,3.5097378764464614e-15,1.0000000000000033,1.245000000000007
4,6,0,198,0,AB,-0.09041575229870746,0.07815749022637797,0.014283601542227593,2.428784442765287,1.0000000000000036,-1.0959115559483479e-15,3.717902180262052e-15,1.0000000000000036,1.2450000000000072
4,6,0,198,1,AC,-0.8250460854067106,-0.005750169396198195,0.6807341074930223,-3.134623253458703,1.0000000000000036,-1.0959115559483479e-15,3.717902180262052e-15,1.0000000000000036,1.2450000000000072
4,6,0,198,2,AD,0.42132982946085323,0.09108890957787082,0.1858160146415972,0.21291696318865636,1.0000000000000036,-1.0959115559483479e-15,3.717902180262052e-15,1.0000000000000036,1.2450000000000072
4,6,0,198,3,BC,-0.03718951665072731,-0.19371645490870165,0.038909125051109765,-1.760467751587851,1.0000000000000036,-1.0959115559483479e-15,3.717902180262052e-15,1.0000000000000036,1.2450000000000072
4,6,0,198,4,BD,-0.504679809190592,0.08346422071292246,0.26166798594386764,2.9776956004607573,1.0000000000000036,-1.0959115559483479e-15,3.717902180262052e-15,1.0000000000000036,1.2450000000000072
4,6,0,198,5,CD,-0.004511490269088328,0.252128562014966,0.06358916532818262,1.5886880278669655,1.0000000000000036,-1.0959115559483479e-15,3.717902180262052e-15,1.0000000000000036,1.2450000000000072
4,6,0,199,0,AB,-0.13092318772825193,0.0823536016548538,0.023922996790453434,2.5801061417570583,1.000000000000003,-1.1345091532888318e-15,3.3091777087145885e-15,1.000000000000003,1.245000000000007
4,6,0,199,1,AC,-0.8164747490106444,-0.00989551868069315,0.6667289370619548,-3.1294734371431194,1.000000000000003,-1.1345091532888318e-15,3.3091777087145885e-15,1.000000000000003,1.245000000000007
4,6,0,199,2,AD,0.4240729297170411,0.09974314843427348,0.18978654537837597,0.23100415600912133,1.000000000000003,-1.1345091532888318e-15,3.3091777087145885e-15,1.000000000000003,1.245000000000007
4,6,0,199,3,BC,-0.05544174265449146,-0.18689460938235525,0.038003381844750016,-1.8591742286779005,1.000000000000003,-1.1345091532888318e-15,3.3091777087145885e-15,1.000000000000003,1.245000000000007
4,6,0,199,4,BD,-0.5041472486861613,0.07860803476792703,0.2603436714879018,2.9869153604047334,1.000000000000003,-1.1345091532888318e-15,3.3091777087145885e-15,1.000000000000003,1.245000000000007
4,6,0,199,5,CD,-0.04064502722222891,0.25409141897883003,0.06621446743657108,1.7294147508675384,1.000000000000003,-1.1345091532888318e-15,3.3091777087145885e-15,1.000000000000003,1.245000000000007
4,6,0,200,0,AB,-0.17067662038752193,0.08595196493779429,0.03651824902357409,2.6750728443519063,1.000000000000003,-1.186550857568136e-15,3.3273787020044883e-15,1.000000000000003,1.2450000000000072
4,6,0,200,1,AC,-0.8061239190134599,-0.014105554915403697,0.6500347394850907,-3.124096440868043,1.000000000000003,-1.186550857568136e-15,3.3273787020044883e-15,1.000000000000003,1.2450000000000072
4,6,0,200,2,AD,0.4249086964602081,0.10854211977543754,0.19232879209285872,0.25009967848068765,1.000000000000003,-1.186550857568136e-15,3.3273787020044883e-15,1.000000000000003,1.2450000000000072
4,6,0,200,3,BC,-0.07511171470689633,-0.18007706298467563,0.03806951829939702,-1.9659640551256556,1.000000000000003,-1.186550857568136e-15,3.3273787020044883e-15,1.000000000000003,1.2450000000000072
4,6,0,200,4,BD,-0.5015044264186412,0.07342014573639524,0.2568972075174439,2.9962255338634045,1.000000000000003,-1.186550857568136e-15,3.3273787020044883e-15,1.000000000000003,1.2450000000000072
4,6,0,200,5,CD,-0.07640588142457258,0.2555653240668164,0.07115149358164273,1.8613061627689746,1.000000000000003,-1.186550857568136e-15,3.3273787020044883e-15,1.000000000000003,1.2450000000000072
4,6,0,201,0,AB,-0.20950656425130623,0.08894253121765859,0.05180377432379088,2.740117298351767,1.0000000000000033,-1.2559397966072083e-15,3.5595984678573275e-15,1.0000000000000033,1.2450000000000074
4,6,0,201,1,AC,-0.7940387916567534,-0.01835439107030211,0.6308344863272786,-3.118481536968965,1.0000000000000033,-1.2559397966072083e-15,3.5595984678573275e-15,1.0000000000000033,1.2450000000000074
4,6,0,201,2,AD,0.4238627477886851,0.11745796170541797,0.19345600173096586,0.2703297712185696,1.0000000000000033,-1.2559397966072083e-15,3.5595984678573275e-15,1.0000000000000033,1.2450000000000074
4,6,0,201,3,BC,-0.09611717388782512,-0.17329296173794317,0.039268961704090645,-2.077203610765267,1.0000000000000033,-1.2559397966072083e-15,3.5595984678573275e-15,1.0000000000000033,1.2450000000000074
4,6,0,201,4,BD,-0.49673527586256716,0.06792455836195314,0.251359679914927,3.0056935351082052,1.0000000000000033,-1.2559397966072083e-15,3.5595984678573275e-15,1.0000000000000033,1.2450000000000074
4,6,0,201,5,CD,-0.11164820873835815,0.2565380546516836,0.07827709599895422,1.9812839788308232,1.0000000000000033,-1.2559397966072083e-15,3.5595984678573275e-15,1.0000000000000033,1.2450000000000074
4,6,0,202,0,AB,-0.2472476270349702,0.09131786774042558,0.06947034204308157,2.78779541671321,1.0000000000000036,-1.304512053934559e-15,3.7846434683331464e-15,1.0000000000000036,1.2450000000000074
4,6,0,202,1,AC,-0.7802714980972877,-0.022615909298756145,0.6093350900963952,-3.112616099590686,1.0000000000000036,-1.304512053934559e-15,3.7846434683331464e-15,1.0000000000000036,1.2450000000000074
4,6,0,202,2,AD,0.42096877876663086,0.1264622165166763,0.19320740490257932,0.2918306887806048,1.0000000000000036,-1.304512053934559e-15,3.7846434683331464e-15,1.0000000000000036,1.2450000000000074
4,6,0,202,3,BC,-0.11836966288229651,-0.16657115526280425,0.041757326856453766,-2.188617769151464,1.0000000000000036,-1.304512053934559e-15,3.7846434683331464e-15,1.0000000000000036,1.2450000000000074
4,6,0,202,4,BD,-0.4898328088527188,0.06214657488910549,0.24379837739899135,3.015393867527671,1.0000000000000036,-1.304512053934559e-15,3.7846434683331464e-15,1.0000000000000036,1.2450000000000074
4,6,0,202,5,CD,-0.14622834802771592,0.2569994726367964,0.08743145870250627,2.088096964529623,1.0000000000000036,-1.304512053934559e-15,3.7846434683331464e-15,1.0000000000000036,1.2450000000000074
4,6,0,203,0,AB,-0.2837392179503747,0.09307318918160322,0.08917056234752475,2.8246283532656813,1.0000000000000033,-1.3600232051658168e-15,3.597640837863055e-15,1.0000000000000033,1.2450000000000077
4,6,0,203,1,AC,-0.7648808802824385,-0.026863874064180178,0.5857644287513741,-3.1064854399997515,1.0000000000000033,-1.3600232051658168e-15,3.597640837863055e-15,1.0000000000000033,1.2450000000000077
4,6,0,203,2,AD,0.41626840915399743,0.13552595048888977,0.1916466717155168,0.31475049576948994,1.0000000000000033,-1.3600232051658168e-15,3.597640837863055e-15,1.0000000000000033,1.2450000000000077
4,6,0,203,3,BC,-0.1417749050809063,-0.15994007372084623,0.04568095089252972,-2.296060691393523,1.0000000000000033,-1.3600232051658168e-15,3.597640837863055e-15,1.0000000000000033,1.2450000000000077
4,6,0,203,4,BD,-0.480799154328808,0.05611268551483895,0.23431646027898415,3.025411114906423,1.0000000000000033,-1.3600232051658168e-15,3.597640837863055e-15,1.0000000000000033,1.2450000000000077
4,6,0,203,5,CD,-0.18000543381153936,0.256941568868094,0.09842092601407795,2.181904422963846,1.0000000000000033,-1.3600232051658168e-15,3.597640837863055e-15,1.0000000000000033,1.2450000000000077
4,6,0,204,0,AB,-0.3188262348477814,0.0942063776395376,0.11052500961517583,2.8542889381924397,1.0000000000000036,-1.4016565685892601e-15,3.8192166238386646e-15,1.0000000000000036,1.2450000000000079
4,6,0,204,1,AC,-0.7479322382351673,-0.03107204579483628,0.5603681050213434,-3.1000725974060503,1.0000000000000036,-1.4016565685892601e-15,3.8192166238386646e-15,1.0000000000000036,1.2450000000000079
4,6,0,204,2,AD,0.4098109971981599,0.14461987574461932,0.1888599618849393,0.3392507361886407,1.0000000000000036,-1.4016565685892601e-15,3.8192166238386646e-15,1.0000000000000036,1.2450000000000079
4,6,0,204,3,BC,-0.1662332087421863,-0.15342760658743504,0.05117351015187202,-2.396233049757045,1.0000000000000036,-1.4016565685892601e-15,3.8192166238386646e-15,1.0000000000000036,1.2450000000000079
4,6,0,204,4,BD,-0.46964555804755825,0.049850453762281366,0.22305201793410778,3.0358437728673895,1.0000000000000036,-1.4016565685892601e-15,3.8192166238386646e-15,1.0000000000000036,1.2450000000000079
4,6,0,204,5,CD,-0.21284199697017037,0.25635849843201863,0.11102139539256932,2.263712985952172,1.0000000000000036,-1.4016565685892601e-15,3.8192166238386646e-15,1.0000000000000036,1.2450000000000079
4,6,0,205,0,AB,-0.3523597278014887,0.09471799121040403,0.13312887563527337,2.8789898370616926,1.0000000000000038,-1.457167719820518e-15,4.046249851929741e-15,1.0000000000000038,1.2450000000000079
4,6,0,205,1,AC,-0.729497049831017,-0.03521429457985041,0.5334059922549138,-3.0933580777357363,1.0000000000000038,-1.457167719820518e-15,4.046249851929741e-15,1.0000000000000038,1.2450000000000079
4,6,0,205,2,AD,0.40165342028689754,0.15371447364053448,0.18495360943474976,0.3655079200386059,1.0000000000000038,-1.457167719820518e-15,4.046249851929741e-15,1.0000000000000038,1.2450000000000079
4,6,0,205,3,BC,-0.19163989448595325,-0.1470609837737161,0.05835278210708048,-2.4870596313087745,1.0000000000000038,-1.457167719820518e-15,4.046249851929741e-15,1.0000000000000038,1.2450000000000079
4,6,0,205,4,BD,-0.4563923432606499,0.043388397267717406,0.2101765240044082,3.0468093208577662,1.0000000000000038,-1.457167719820518e-15,4.046249851929741e-15,1.0000000000000038,1.2450000000000079
4,6,0,205,5,CD,-0.24460455093438443,0.2552466066880624,0.12498221656358231,2.334907256836088,1.0000000000000038,-1.457167719820518e-15,4.046249851929741e-15,1.0000000000000038,1.2450000000000079
4,6,0,206,0,AB,-0.3841975362978345,0.09461126110815528,0.15655903762580137,2.900140080364619,1.0000000000000038,-1.5543122344752192e-15,4.082240392577816e-15,1.0000000000000038,1.2450000000000079
4,6,0,206,1,AC,-0.7096526642673794,-0.03926471341932462,0.5051486216216915,-3.0863195303635096,1.0000000000000038,-1.5543122344752192e-15,4.082240392577816e-15,1.0000000000000038,1.2450000000000079
4,6,0,206,2,AD,0.3918598234043174,0.16278011916631369,0.1800514883942621,0.39371471477532066,1.0000000000000038,-1.5543122344752192e-15,4.082240392577816e-15,1.0000000000000038,1.2450000000000079
4,6,0,206,3,BC,-0.21788574428676857,-0.14086665960661118,0.06731761335212398,-2.5676704138715967,1.0000000000000038,-1.5543122344752192e-15,4.082240392577816e-15,1.0000000000000038,1.2450000000000079
4,6,0,206,4,BD,-0.441068832524152,0.03675586449189918,0.19589270859876529,3.058451132489425,1.0000000000000038,-1.5543122344752192e-15,4.082240392577816e-15,1.0000000000000038,1.2450000000000079
4,6,0,206,5,CD,-0.27516416084731987,0.25360444592426584,0.1400305304073636,2.3969453575212545,1.0000000000000038,-1.5543122344752192e-15,4.082240392577816e-15,1.0000000000000038,1.2450000000000079
4,6,0,207,0,AB,-0.4142048972972556,0.09389207734175224,0.18038141913257966,2.918679484128826,1.0000000000000036,-1.6653345369377348e-15,3.923660740106592e-15,1.0000000000000036,1.2450000000000079
