stage,model,delta_f,T,R,channel,N_A,N_B,hair_enabled,norm,p_chi,p_target,p_abs_error,d_q,L,chi_peak,chi_peak_abs_error,chi_peak_contrast,chi_center_cell_mass,chi_effective_cell_count,N_eff,N_eff_2,P_m_A,P_m_B,name_hair_total,name_readout_l1_error,name_readout_ok,expected_origin_A,expected_origin_B,readout_enabled,control_family,compressed_q_A,compressed_q_B,compressed_q_channel,acceleration_base_ok,collision_index
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,0.9999999999999999,-1.7351459366533664e-14,nan,nan,nan,0.0009374618530273214,-3.141592653589793,3.141592653589793,16.999999999999744,0.2550039667609393,175.64127234444405,8.499999999999863,13.114877048603887,0.4999999999999904,0.5000000000000095,1.0,nan,True,0.4999999999999905,0.5000000000000119,True,recursive_scattering_matrix,nan,nan,nan,True,81
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,2.0303503073273802e-14,nan,nan,nan,0.0009374618530273646,-3.141592653589793,3.141592653589793,17.00000000000025,0.2550039667609464,175.64127234443626,8.500000000000142,13.114877048604129,0.5000000000000091,0.49999999999999095,1.0,nan,True,0.5000000000000087,0.49999999999999334,True,recursive_scattering_matrix,nan,nan,nan,True,81
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0000000000000002,-0.9999999999999993,nan,nan,nan,0.00018310546875000043,0.0,0.0,2.0000000000000004,0.058429309160955976,376.70849377789295,1.0000000000000002,1.4142135623730951,8.523049227123114e-29,1.0,1.0,nan,True,8.505705371608661e-29,0.9999999999999996,True,recursive_scattering_matrix,nan,nan,nan,True,82
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0000000000000002,1.0000000000000038,nan,nan,nan,0.0026054382324218746,-3.141592653589793,3.141592653589793,32.00000000000002,0.45157862436092994,36.09968243869204,16.000000000000018,18.493242008906947,1.0,8.92037352180368e-29,1.0,nan,True,1.0000000000000009,8.89903030168606e-29,True,recursive_scattering_matrix,nan,nan,nan,True,82
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,2.1023882389434123e-14,nan,nan,nan,0.0009374618530273651,-3.141592653589793,3.141592653589793,17.00000000000026,0.2550039667609464,175.64127234443595,8.50000000000015,13.114877048604134,0.5000000000000093,0.49999999999999073,1.0,nan,True,0.5000000000000087,0.499999999999993,True,recursive_scattering_matrix,nan,nan,nan,True,83
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,-1.7567321286096434e-14,nan,nan,nan,0.0009374618530273207,-3.141592653589793,3.141592653589793,16.999999999999737,0.25500396676093917,175.64127234444405,8.499999999999861,13.114877048603885,0.4999999999999903,0.5000000000000098,1.0,nan,True,0.4999999999999902,0.500000000000012,True,recursive_scattering_matrix,nan,nan,nan,True,83
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0000000000000004,1.000000000000004,nan,nan,nan,0.0026054382324218737,-3.141592653589793,3.141592653589793,32.000000000000014,0.4515786243609299,36.09968243869203,16.000000000000014,18.493242008906943,1.0,9.350343540054117e-29,1.0,nan,True,1.0,9.325989252460122e-29,True,recursive_scattering_matrix,nan,nan,nan,True,84
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0000000000000002,-0.9999999999999989,nan,nan,nan,0.00018310546875000043,0.0,0.0,2.0000000000000013,0.058429309160955976,376.7084937778926,1.0000000000000002,1.4142135623730951,8.947490672140313e-29,1.0,1.0,nan,True,8.930472170785966e-29,0.9999999999999998,True,recursive_scattering_matrix,nan,nan,nan,True,84
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,-1.7926577056404473e-14,nan,nan,nan,0.0009374618530273203,-3.141592653589793,3.141592653589793,16.99999999999973,0.2550039667609391,175.64127234444405,8.499999999999856,13.114877048603882,0.49999999999999006,0.50000000000001,1.0,nan,True,0.49999999999998984,0.5000000000000122,True,recursive_scattering_matrix,nan,nan,nan,True,85
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,2.1560963389156844e-14,nan,nan,nan,0.0009374618530273657,-3.141592653589793,3.141592653589793,17.000000000000266,0.25500396676094655,175.6412723444361,8.50000000000015,13.114877048604134,0.5000000000000095,0.4999999999999905,1.0,nan,True,0.5000000000000092,0.4999999999999927,True,recursive_scattering_matrix,nan,nan,nan,True,85
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0000000000000002,-0.9999999999999993,nan,nan,nan,0.00018310546875000043,-3.141592653589793,3.141592653589793,2.0000000000000013,0.05842930916095599,376.7084937778926,1.0,1.4142135623730951,9.387004622791788e-29,1.0,1.0,nan,True,9.36810169729737e-29,0.9999999999999996,True,recursive_scattering_matrix,nan,nan,nan,True,86
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0000000000000002,1.0000000000000047,nan,nan,nan,0.002605438232421875,-3.141592653589793,3.141592653589793,32.00000000000002,0.45157862436092994,36.09968243869206,16.000000000000018,18.493242008906947,1.0,9.79453121492813e-29,1.0,nan,True,1.0000000000000004,9.769659052812983e-29,True,recursive_scattering_matrix,nan,nan,nan,True,86
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,2.2071711362031347e-14,nan,nan,nan,0.0009374618530273663,-3.141592653589793,3.141592653589793,17.000000000000274,0.2550039667609466,175.64127234443595,8.500000000000153,13.114877048604136,0.5000000000000099,0.4999999999999902,1.0,nan,True,0.5000000000000093,0.4999999999999925,True,recursive_scattering_matrix,nan,nan,nan,True,87
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,-1.8223539627022396e-14,nan,nan,nan,0.0009374618530273199,-3.141592653589793,3.141592653589793,16.999999999999726,0.25500396676093906,175.64127234444422,8.499999999999854,13.114877048603878,0.49999999999998984,0.5000000000000102,1.0,nan,True,0.49999999999998973,0.5000000000000123,True,recursive_scattering_matrix,nan,nan,nan,True,87
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,0.9999999999999999,1.0000000000000049,nan,nan,nan,0.002605438232421875,-3.141592653589793,3.141592653589793,32.00000000000002,0.45157862436092994,36.09968243869204,16.000000000000018,18.493242008906947,1.0,1.0245931637761001e-28,1.0,nan,True,1.0000000000000004,1.0218419616482157e-28,True,recursive_scattering_matrix,nan,nan,nan,True,88
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,-0.9999999999999993,nan,nan,nan,0.0001831054687500005,-3.141592653589793,3.141592653589793,2.0000000000000018,0.058429309160956004,376.70849377789295,1.0,1.4142135623730951,9.842435970196152e-29,1.0,1.0,nan,True,9.820881421569944e-29,1.0,True,recursive_scattering_matrix,nan,nan,nan,True,88
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,0.9999999999999998,-1.87930069453616e-14,nan,nan,nan,0.000937461853027319,-3.141592653589793,3.141592653589793,16.99999999999972,0.25500396676093895,175.64127234444436,8.49999999999985,13.114877048603876,0.49999999999998956,0.5000000000000104,1.0,nan,True,0.4999999999999894,0.5000000000000128,True,recursive_scattering_matrix,nan,nan,nan,True,89
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,2.2255803349229937e-14,nan,nan,nan,0.000937461853027367,-3.141592653589793,3.141592653589793,17.000000000000284,0.2550039667609468,175.6412723444361,8.500000000000153,13.114877048604136,0.5000000000000099,0.4999999999999902,1.0,nan,True,0.5000000000000094,0.4999999999999925,True,recursive_scattering_matrix,nan,nan,nan,True,89
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,-0.9999999999999996,nan,nan,nan,0.0001831054687500006,-3.141592653589793,3.141592653589793,2.000000000000002,0.05842930916095602,376.70849377789364,1.0,1.4142135623730951,1.0524487380769692e-28,1.0,1.0,nan,True,1.050484818458866e-28,1.0,True,recursive_scattering_matrix,nan,nan,nan,True,90
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0000000000000002,1.0000000000000042,nan,nan,nan,0.0026054382324218746,-3.141592653589793,3.141592653589793,32.00000000000001,0.45157862436092994,36.09968243869203,16.000000000000014,18.493242008906947,1.0,1.0471083014713148e-28,1.0,nan,True,1.0000000000000004,1.04430881004468e-28,True,recursive_scattering_matrix,nan,nan,nan,True,90
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,2.2973781778340356e-14,nan,nan,nan,0.0009374618530273676,-3.141592653589793,3.141592653589793,17.000000000000288,0.25500396676094683,175.64127234443595,8.500000000000158,13.114877048604143,0.5000000000000101,0.4999999999999899,1.0,nan,True,0.5000000000000098,0.49999999999999223,True,recursive_scattering_matrix,nan,nan,nan,True,91
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,0.9999999999999999,-1.9129738294108518e-14,nan,nan,nan,0.0009374618530273184,-3.141592653589793,3.141592653589793,16.999999999999712,0.2550039667609388,175.64127234444436,8.499999999999847,13.114877048603875,0.4999999999999894,0.5000000000000107,1.0,nan,True,0.49999999999998906,0.5000000000000131,True,recursive_scattering_matrix,nan,nan,nan,True,91
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0000000000000002,1.0000000000000047,nan,nan,nan,0.0026054382324218746,-3.141592653589793,3.141592653589793,32.00000000000002,0.45157862436092994,36.09968243869203,16.000000000000014,18.493242008906947,1.0,1.0944367013525985e-28,1.0,nan,True,1.0000000000000009,1.091702617238206e-28,True,recursive_scattering_matrix,nan,nan,nan,True,92
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,-0.9999999999999998,nan,nan,nan,0.0001831054687500006,0.0,0.0,2.0000000000000027,0.058429309160956025,376.70849377789364,1.0000000000000002,1.4142135623730951,1.1010828847309002e-28,1.0,1.0,nan,True,1.098807986692422e-28,1.0,True,recursive_scattering_matrix,nan,nan,nan,True,92
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,-1.9547634032561656e-14,nan,nan,nan,0.0009374618530273176,-3.141592653589793,3.141592653589793,16.9999999999997,0.25500396676093867,175.64127234444436,8.499999999999844,13.11487704860387,0.4999999999999891,0.5000000000000109,1.0,nan,True,0.4999999999999886,0.5000000000000131,True,recursive_scattering_matrix,nan,nan,nan,True,93
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,2.3340473027231748e-14,nan,nan,nan,0.0009374618530273683,-3.141592653589793,3.141592653589793,17.000000000000295,0.255003966760947,175.64127234443595,8.50000000000016,13.114877048604145,0.5000000000000103,0.4999999999999897,1.0,nan,True,0.5000000000000101,0.49999999999999206,True,recursive_scattering_matrix,nan,nan,nan,True,93
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,-1.0,nan,nan,nan,0.0001831054687500006,0.0,0.0,2.0000000000000027,0.05842930916095603,376.70849377789364,1.0,1.4142135623730951,1.1488626366070272e-28,1.0,1.0,nan,True,1.1467026535709544e-28,0.9999999999999998,True,recursive_scattering_matrix,nan,nan,nan,True,94
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,1.0000000000000058,nan,nan,nan,0.002605438232421876,-3.141592653589793,3.141592653589793,32.00000000000003,0.45157862436093005,36.09968243869206,16.00000000000001,18.493242008906943,1.0,1.1420189869080268e-28,1.0,nan,True,1.0000000000000004,1.139045018178673e-28,True,recursive_scattering_matrix,nan,nan,nan,True,94
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,0.9999999999999998,2.38634105058861e-14,nan,nan,nan,0.0009374618530273685,-3.141592653589793,3.141592653589793,17.0000000000003,0.255003966760947,175.64127234443563,8.500000000000165,13.114877048604148,0.5000000000000105,0.4999999999999895,1.0,nan,True,0.5000000000000103,0.49999999999999173,True,recursive_scattering_matrix,nan,nan,nan,True,95
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,-1.984039070531895e-14,nan,nan,nan,0.0009374618530273172,0.0,0.0,16.999999999999698,0.2550039667609386,175.64127234444453,8.49999999999984,13.114877048603867,0.49999999999998884,0.5000000000000111,1.0,nan,True,0.49999999999998845,0.5000000000000132,True,recursive_scattering_matrix,nan,nan,nan,True,95
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,1.0000000000000056,nan,nan,nan,0.002605438232421875,-3.141592653589793,3.141592653589793,32.000000000000014,0.4515786243609299,36.09968243869203,16.000000000000018,18.493242008906947,1.0,1.2150060186974336e-28,1.0,nan,True,1.0000000000000004,1.2117879630081661e-28,True,recursive_scattering_matrix,nan,nan,nan,True,96
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0000000000000002,-0.9999999999999998,nan,nan,nan,0.0001831054687500006,-3.141592653589793,3.141592653589793,2.000000000000002,0.05842930916095603,376.70849377789364,1.0,1.4142135623730951,1.1731248274355026e-28,1.0,1.0,nan,True,1.170686456249002e-28,1.0,True,recursive_scattering_matrix,nan,nan,nan,True,96
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0000000000000002,-2.0383574375661004e-14,nan,nan,nan,0.0009374618530273165,0.0,0.0,16.99999999999969,0.25500396676093845,175.64127234444467,8.499999999999833,13.114877048603862,0.49999999999998845,0.5000000000000115,1.0,nan,True,0.49999999999998845,0.5000000000000138,True,recursive_scattering_matrix,nan,nan,nan,True,97
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,2.429335302114262e-14,nan,nan,nan,0.0009374618530273689,-3.141592653589793,3.141592653589793,17.000000000000302,0.25500396676094705,175.64127234443563,8.500000000000165,13.114877048604148,0.5000000000000105,0.4999999999999895,1.0,nan,True,0.5000000000000103,0.49999999999999156,True,recursive_scattering_matrix,nan,nan,nan,True,97
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0000000000000004,-1.0,nan,nan,nan,0.0001831054687500005,0.0,0.0,2.000000000000002,0.058429309160956025,376.70849377789295,1.0,1.4142135623730951,1.2245032748838387e-28,1.0,1.0,nan,True,1.2219079562090965e-28,1.0,True,recursive_scattering_matrix,nan,nan,nan,True,98
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,1.000000000000006,nan,nan,nan,0.002605438232421875,-3.141592653589793,3.141592653589793,32.00000000000003,0.4515786243609299,36.09968243869204,16.000000000000018,18.493242008906947,1.0,1.2663679805403898e-28,1.0,nan,True,1.0000000000000004,1.263082640579463e-28,True,recursive_scattering_matrix,nan,nan,nan,True,98
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,2.4832560374475635e-14,nan,nan,nan,0.0009374618530273696,-3.141592653589793,3.141592653589793,17.00000000000031,0.25500396676094716,175.64127234443563,8.50000000000017,13.114877048604152,0.5000000000000108,0.4999999999999893,1.0,nan,True,0.5000000000000104,0.49999999999999145,True,recursive_scattering_matrix,nan,nan,nan,True,99
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0000000000000002,-2.0721742875177628e-14,nan,nan,nan,0.0009374618530273162,-3.141592653589793,3.141592653589793,16.999999999999684,0.25500396676093834,175.64127234444467,8.49999999999983,13.114877048603859,0.4999999999999882,0.5000000000000118,1.0,nan,True,0.4999999999999881,0.500000000000014,True,recursive_scattering_matrix,nan,nan,nan,True,99
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,1.0000000000000062,nan,nan,nan,0.0026054382324218754,0.0,0.0,32.00000000000002,0.45157862436093005,36.09968243869204,16.000000000000018,18.493242008906947,1.0,1.3175115222231462e-28,1.0,nan,True,1.0000000000000004,1.3139512958004307e-28,True,recursive_scattering_matrix,nan,nan,nan,True,100
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,-0.9999999999999998,nan,nan,nan,0.0001831054687500007,-3.141592653589793,3.141592653589793,2.0000000000000036,0.05842930916095605,376.7084937778943,1.0,1.4142135623730951,1.2758633309027444e-28,1.0,1.0,nan,True,1.273479370564846e-28,1.0000000000000004,True,recursive_scattering_matrix,nan,nan,nan,True,100
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0000000000000002,-2.1082925787661342e-14,nan,nan,nan,0.0009374618530273158,-3.141592653589793,3.141592653589793,16.999999999999677,0.25500396676093834,175.64127234444467,8.499999999999826,13.114877048603855,0.499999999999988,0.500000000000012,1.0,nan,True,0.49999999999998795,0.5000000000000143,True,recursive_scattering_matrix,nan,nan,nan,True,101
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,2.5526323421869968e-14,nan,nan,nan,0.0009374618530273703,-3.141592653589793,3.141592653589793,17.00000000000032,0.2550039667609472,175.64127234443546,8.50000000000017,13.114877048604153,0.500000000000011,0.49999999999998906,1.0,nan,True,0.5000000000000105,0.4999999999999913,True,recursive_scattering_matrix,nan,nan,nan,True,101
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,-1.0000000000000004,nan,nan,nan,0.0001831054687500007,0.0,0.0,2.0000000000000044,0.05842930916095607,376.7084937778943,1.0,1.4142135623730951,1.3272256944578664e-28,1.0,1.0,nan,True,1.324687058537989e-28,1.0000000000000004,True,recursive_scattering_matrix,nan,nan,nan,True,102
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0000000000000002,1.000000000000006,nan,nan,nan,0.0026054382324218746,-3.141592653589793,3.141592653589793,32.00000000000002,0.45157862436092977,36.09968243869204,16.000000000000014,18.493242008906947,1.0,1.3701829605012146e-28,1.0,nan,True,1.0000000000000004,1.36651532894729e-28,True,recursive_scattering_matrix,nan,nan,nan,True,102
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,2.592647209082526e-14,nan,nan,nan,0.000937461853027371,-3.141592653589793,3.141592653589793,17.000000000000327,0.25500396676094733,175.64127234443546,8.500000000000174,13.114877048604155,0.5000000000000112,0.4999999999999888,1.0,nan,True,0.5000000000000111,0.4999999999999908,True,recursive_scattering_matrix,nan,nan,nan,True,103
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0000000000000002,-2.1408384877574528e-14,nan,nan,nan,0.0009374618530273152,-3.141592653589793,3.141592653589793,16.99999999999967,0.2550039667609382,175.64127234444484,8.499999999999826,13.114877048603855,0.49999999999998773,0.5000000000000123,1.0,nan,True,0.4999999999999877,0.5000000000000147,True,recursive_scattering_matrix,nan,nan,nan,True,103
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0000000000000004,1.0000000000000062,nan,nan,nan,0.002605438232421874,-3.141592653589793,3.141592653589793,32.000000000000014,0.4515786243609297,36.09968243869199,16.000000000000018,18.493242008906947,1.0,1.423468709652089e-28,1.0,nan,True,1.0000000000000004,1.4196508854882927e-28,True,recursive_scattering_matrix,nan,nan,nan,True,104
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,-0.9999999999999996,nan,nan,nan,0.0001831054687500007,0.0,0.0,2.0000000000000044,0.058429309160956074,376.708493777894,1.0,1.4142135623730951,1.3811462448360254e-28,1.0,1.0,nan,True,1.3781894235603095e-28,1.0000000000000009,True,recursive_scattering_matrix,nan,nan,nan,True,104
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0000000000000002,-2.1769380200994892e-14,nan,nan,nan,0.0009374618530273148,-3.141592653589793,3.141592653589793,16.999999999999662,0.2550039667609381,175.64127234444499,8.499999999999824,13.114877048603853,0.4999999999999876,0.5000000000000124,1.0,nan,True,0.4999999999999875,0.5000000000000149,True,recursive_scattering_matrix,nan,nan,nan,True,105
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,2.6561325330988382e-14,nan,nan,nan,0.0009374618530273715,-3.141592653589793,3.141592653589793,17.00000000000033,0.25500396676094744,175.64127234443532,8.500000000000176,13.114877048604159,0.5000000000000114,0.49999999999998856,1.0,nan,True,0.5000000000000113,0.4999999999999907,True,recursive_scattering_matrix,nan,nan,nan,True,105
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,0.9999999999999999,-0.9999999999999999,nan,nan,nan,0.0001831054687500007,0.0,0.0,2.000000000000005,0.05842930916095608,376.7084937778943,1.0000000000000002,1.4142135623730951,1.4341033266575593e-28,1.0,1.0,nan,True,1.4311964350879706e-28,1.0000000000000018,True,recursive_scattering_matrix,nan,nan,nan,True,106
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0000000000000002,1.0000000000000069,nan,nan,nan,0.002605438232421875,-3.141592653589793,3.141592653589793,32.00000000000002,0.4515786243609298,36.09968243869204,16.000000000000018,18.493242008906947,1.0,1.4777279932367542e-28,1.0,nan,True,1.0000000000000009,1.473487126643686e-28,True,recursive_scattering_matrix,nan,nan,nan,True,106
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0,2.719752486850049e-14,nan,nan,nan,0.000937461853027372,-3.141592653589793,3.141592653589793,17.000000000000334,0.2550039667609475,175.64127234443515,8.500000000000183,13.114877048604164,0.5000000000000118,0.49999999999998823,1.0,nan,True,0.5000000000000115,0.4999999999999905,True,recursive_scattering_matrix,nan,nan,nan,True,107
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0000000000000002,-2.2087528492380226e-14,nan,nan,nan,0.0009374618530273145,-3.141592653589793,3.141592653589793,16.999999999999655,0.25500396676093806,175.64127234444499,8.499999999999819,13.114877048603852,0.4999999999999874,0.5000000000000127,1.0,nan,True,0.49999999999998734,0.5000000000000151,True,recursive_scattering_matrix,nan,nan,nan,True,107
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0000000000000002,1.0000000000000067,nan,nan,nan,0.002605438232421875,-3.141592653589793,3.141592653589793,32.00000000000002,0.4515786243609299,36.09968243869204,16.000000000000018,18.493242008906947,1.0,1.5328784458722622e-28,1.0,nan,True,1.0000000000000009,1.528544940467643e-28,True,recursive_scattering_matrix,nan,nan,nan,True,108
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,0.9999999999999998,-1.0000000000000002,nan,nan,nan,0.00018310546875000076,-3.141592653589793,3.141592653589793,2.000000000000005,0.058429309160956094,376.7084937778943,1.0000000000000002,1.4142135623730951,1.4874087096925783e-28,1.0,1.0,nan,True,1.4842082298122863e-28,1.0000000000000018,True,recursive_scattering_matrix,nan,nan,nan,True,108
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,1.0000000000000002,-2.2311912174194872e-14,nan,nan,nan,0.0009374618530273138,0.0,0.0,16.999999999999655,0.255003966760938,175.64127234444516,8.499999999999815,13.114877048603846,0.4999999999999872,0.5000000000000129,1.0,nan,True,0.499999999999987,0.5000000000000151,True,recursive_scattering_matrix,nan,nan,nan,True,109
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,2.7783221945550858e-14,nan,nan,nan,0.0009374618530273727,-3.141592653589793,3.141592653589793,17.000000000000345,0.2550039667609476,175.64127234443532,8.500000000000187,13.114877048604166,0.5000000000000119,0.4999999999999882,1.0,nan,True,0.5000000000000119,0.49999999999999034,True,recursive_scattering_matrix,nan,nan,nan,True,109
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,A_channel,31,1,True,0.9999999999999998,-1.0,nan,nan,nan,0.00018310546875000076,0.0,0.0,2.0000000000000053,0.058429309160956094,376.7084937778943,1.0000000000000002,1.4142135623730951,1.5448870278000258e-28,1.0,1.0,nan,True,1.5415067931723223e-28,1.0000000000000018,True,recursive_scattering_matrix,nan,nan,nan,True,110
stage6_recursive_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,B_channel,31,1,True,1.0,1.000000000000007,nan,nan,nan,0.0026054382324218767,-3.141592653589793,3.141592653589793,32.00000000000003,0.45157862436093005,36.09968243869206,16.000000000000018,18.493242008906947,1.0,1.5890472572442447e-28,1.0,nan,True,1.0000000000000009,1.5841955560785985e-28,True,recursive_scattering_matrix,nan,nan,nan,True,110
