phase,case,step,particle,gauge,chi_read,delta_chi_read,R_read,C_memory,distance_AB_abs,reembedded,delta_chi_gauge_offset,phase_bias,gain
R2,C_pressure_repulsion_mirrored,15,B,g_gain_high,-0.25001297353640234,-1.2973536402313257e-05,1.875,-3.124790003666002e-06,0.500033244687031,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,15,B,g_gain_low,-0.25001297353640234,-1.2973536402313257e-05,1.25,-3.124790003666002e-06,0.500033244687031,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,16,A,g0,0.2500222198547591,2.221985475906379e-05,1.0,-3.195874773936905e-06,0.500036440561805,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,16,A,g_chi_plus,0.2505222198547591,2.221985475906379e-05,1.0,-3.195874773936905e-06,0.500036440561805,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,16,A,g_chi_minus,0.2495222198547591,2.221985475906379e-05,1.0,-3.195874773936905e-06,0.500036440561805,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,16,A,g_phase_plus,0.2500222198547591,2.2219854759064887e-05,1.0,-3.195874773936905e-06,0.500036440561805,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,16,A,g_phase_minus,0.2500222198547591,2.2219854759062492e-05,1.0,-3.195874773936905e-06,0.500036440561805,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,16,A,g_gain_high,0.2500222198547591,2.221985475906379e-05,1.2,-3.195874773936905e-06,0.500036440561805,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,16,A,g_gain_low,0.2500222198547591,2.221985475906379e-05,0.8,-3.195874773936905e-06,0.500036440561805,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,16,B,g0,-0.2500142207070458,-1.422070704580083e-05,1.5625,-3.195874773936905e-06,0.500036440561805,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,16,B,g_chi_plus,-0.2495142207070458,-1.422070704580083e-05,1.5625,-3.195874773936905e-06,0.500036440561805,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,16,B,g_chi_minus,-0.2505142207070458,-1.422070704580083e-05,1.5625,-3.195874773936905e-06,0.500036440561805,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,16,B,g_phase_plus,-0.2500142207070458,-1.4220707045799732e-05,1.5625,-3.195874773936905e-06,0.500036440561805,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,16,B,g_phase_minus,-0.2500142207070458,-1.4220707045802126e-05,1.5625,-3.195874773936905e-06,0.500036440561805,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,16,B,g_gain_high,-0.2500142207070458,-1.422070704580083e-05,1.875,-3.195874773936905e-06,0.500036440561805,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,16,B,g_gain_low,-0.2500142207070458,-1.422070704580083e-05,1.25,-3.195874773936905e-06,0.500036440561805,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,17,A,g0,0.2500242075701925,2.420757019251085e-05,1.0,-3.259853310853185e-06,0.5000397004151157,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,17,A,g_chi_plus,0.2505242075701925,2.420757019251085e-05,1.0,-3.259853310853185e-06,0.5000397004151157,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,17,A,g_chi_minus,0.24952420757019253,2.420757019251085e-05,1.0,-3.259853310853185e-06,0.5000397004151157,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,17,A,g_phase_plus,0.2500242075701925,2.4207570192511947e-05,1.0,-3.259853310853185e-06,0.5000397004151157,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,17,A,g_phase_minus,0.2500242075701925,2.4207570192509552e-05,1.0,-3.259853310853185e-06,0.5000397004151157,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,17,A,g_gain_high,0.2500242075701925,2.420757019251085e-05,1.2,-3.259853310853185e-06,0.5000397004151157,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,17,A,g_gain_low,0.2500242075701925,2.420757019251085e-05,0.8,-3.259853310853185e-06,0.5000397004151157,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,17,B,g0,-0.2500154928449232,-1.549284492320695e-05,1.5625,-3.259853310853185e-06,0.5000397004151157,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,17,B,g_chi_plus,-0.2495154928449232,-1.549284492320695e-05,1.5625,-3.259853310853185e-06,0.5000397004151157,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,17,B,g_chi_minus,-0.2505154928449232,-1.549284492320695e-05,1.5625,-3.259853310853185e-06,0.5000397004151157,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,17,B,g_phase_plus,-0.2500154928449232,-1.5492844923205853e-05,1.5625,-3.259853310853185e-06,0.5000397004151157,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,17,B,g_phase_minus,-0.2500154928449232,-1.549284492320825e-05,1.5625,-3.259853310853185e-06,0.5000397004151157,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,17,B,g_gain_high,-0.2500154928449232,-1.549284492320695e-05,1.875,-3.259853310853185e-06,0.5000397004151157,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,17,B,g_gain_low,-0.2500154928449232,-1.549284492320695e-05,1.25,-3.259853310853185e-06,0.5000397004151157,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,18,A,g0,0.2500262303971941,2.623039719413437e-05,1.0,-3.3174362826625728e-06,0.5000430178513984,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,18,A,g_chi_plus,0.2505262303971941,2.623039719413437e-05,1.0,-3.3174362826625728e-06,0.5000430178513984,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,18,A,g_chi_minus,0.24952623039719413,2.623039719413437e-05,1.0,-3.3174362826625728e-06,0.5000430178513984,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,18,A,g_phase_plus,0.2500262303971941,2.6230397194135466e-05,1.0,-3.3174362826625728e-06,0.5000430178513984,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,18,A,g_phase_minus,0.2500262303971941,2.623039719413307e-05,1.0,-3.3174362826625728e-06,0.5000430178513984,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,18,A,g_gain_high,0.2500262303971941,2.623039719413437e-05,1.2,-3.3174362826625728e-06,0.5000430178513984,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,18,A,g_gain_low,0.2500262303971941,2.623039719413437e-05,0.8,-3.3174362826625728e-06,0.5000430178513984,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,18,B,g0,-0.25001678745420425,-1.6787454204246006e-05,1.5625,-3.3174362826625728e-06,0.5000430178513984,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,18,B,g_chi_plus,-0.24951678745420425,-1.6787454204246006e-05,1.5625,-3.3174362826625728e-06,0.5000430178513984,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,18,B,g_chi_minus,-0.25051678745420425,-1.6787454204246006e-05,1.5625,-3.3174362826625728e-06,0.5000430178513984,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,18,B,g_phase_plus,-0.25001678745420425,-1.6787454204244908e-05,1.5625,-3.3174362826625728e-06,0.5000430178513984,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,18,B,g_phase_minus,-0.25001678745420425,-1.6787454204247303e-05,1.5625,-3.3174362826625728e-06,0.5000430178513984,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,18,B,g_gain_high,-0.25001678745420425,-1.6787454204246006e-05,1.875,-3.3174362826625728e-06,0.5000430178513984,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,18,B,g_gain_low,-0.25001678745420425,-1.6787454204246006e-05,1.25,-3.3174362826625728e-06,0.5000430178513984,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,19,A,g0,0.25002828482602724,2.828482602724277e-05,1.0,-3.369263286297781e-06,0.5000463871146847,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,19,A,g_chi_plus,0.25052828482602724,2.828482602724277e-05,1.0,-3.369263286297781e-06,0.5000463871146847,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,19,A,g_chi_minus,0.24952828482602724,2.828482602724277e-05,1.0,-3.369263286297781e-06,0.5000463871146847,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,19,A,g_phase_plus,0.25002828482602724,2.8284826027243868e-05,1.0,-3.369263286297781e-06,0.5000463871146847,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,19,A,g_phase_minus,0.25002828482602724,2.8284826027241472e-05,1.0,-3.369263286297781e-06,0.5000463871146847,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,19,A,g_gain_high,0.25002828482602724,2.828482602724277e-05,1.2,-3.369263286297781e-06,0.5000463871146847,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,19,A,g_gain_low,0.25002828482602724,2.828482602724277e-05,0.8,-3.369263286297781e-06,0.5000463871146847,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,19,B,g0,-0.25001810228865745,-1.8102288657435384e-05,1.5625,-3.369263286297781e-06,0.5000463871146847,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,19,B,g_chi_plus,-0.24951810228865745,-1.8102288657435384e-05,1.5625,-3.369263286297781e-06,0.5000463871146847,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,19,B,g_chi_minus,-0.25051810228865745,-1.8102288657435384e-05,1.5625,-3.369263286297781e-06,0.5000463871146847,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,19,B,g_phase_plus,-0.25001810228865745,-1.8102288657434287e-05,1.5625,-3.369263286297781e-06,0.5000463871146847,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,19,B,g_phase_minus,-0.25001810228865745,-1.8102288657436682e-05,1.5625,-3.369263286297781e-06,0.5000463871146847,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,19,B,g_gain_high,-0.25001810228865745,-1.8102288657435384e-05,1.875,-3.369263286297781e-06,0.5000463871146847,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,19,B,g_gain_low,-0.25001810228865745,-1.8102288657435384e-05,1.25,-3.369263286297781e-06,0.5000463871146847,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,20,A,g0,0.250030367697951,3.0367697950997076e-05,1.0,-3.415909954957064e-06,0.5000498030246396,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,20,A,g_chi_plus,0.250530367697951,3.0367697950997076e-05,1.0,-3.415909954957064e-06,0.5000498030246396,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,20,A,g_chi_minus,0.24953036769795103,3.0367697950997076e-05,1.0,-3.415909954957064e-06,0.5000498030246396,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,20,A,g_phase_plus,0.250030367697951,3.0367697950998173e-05,1.0,-3.415909954957064e-06,0.5000498030246396,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,20,A,g_phase_minus,0.250030367697951,3.0367697950995778e-05,1.0,-3.415909954957064e-06,0.5000498030246396,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,20,A,g_gain_high,0.250030367697951,3.0367697950997076e-05,1.2,-3.415909954957064e-06,0.5000498030246396,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,20,A,g_gain_low,0.250030367697951,3.0367697950997076e-05,0.8,-3.415909954957064e-06,0.5000498030246396,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,20,B,g0,-0.25001943532668863,-1.943532668863814e-05,1.5625,-3.415909954957064e-06,0.5000498030246396,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,20,B,g_chi_plus,-0.24951943532668863,-1.943532668863814e-05,1.5625,-3.415909954957064e-06,0.5000498030246396,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,20,B,g_chi_minus,-0.25051943532668863,-1.943532668863814e-05,1.5625,-3.415909954957064e-06,0.5000498030246396,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,20,B,g_phase_plus,-0.25001943532668863,-1.9435326688637042e-05,1.5625,-3.415909954957064e-06,0.5000498030246396,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,20,B,g_phase_minus,-0.25001943532668863,-1.9435326688639437e-05,1.5625,-3.415909954957064e-06,0.5000498030246396,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,20,B,g_gain_high,-0.25001943532668863,-1.943532668863814e-05,1.875,-3.415909954957064e-06,0.5000498030246396,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,20,B,g_gain_low,-0.25001943532668863,-1.943532668863814e-05,1.25,-3.415909954957064e-06,0.5000498030246396,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,21,A,g0,0.2500324761701186,3.2476170118607934e-05,1.0,-3.457894354881812e-06,0.5000532609189945,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,21,A,g_chi_plus,0.2505324761701186,3.2476170118607934e-05,1.0,-3.457894354881812e-06,0.5000532609189945,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,21,A,g_chi_minus,0.2495324761701186,3.2476170118607934e-05,1.0,-3.457894354881812e-06,0.5000532609189945,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,21,A,g_phase_plus,0.2500324761701186,3.247617011860903e-05,1.0,-3.457894354881812e-06,0.5000532609189945,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,21,A,g_phase_minus,0.2500324761701186,3.247617011860664e-05,1.0,-3.457894354881812e-06,0.5000532609189945,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,21,A,g_gain_high,0.2500324761701186,3.2476170118607934e-05,1.2,-3.457894354881812e-06,0.5000532609189945,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,21,A,g_gain_low,0.2500324761701186,3.2476170118607934e-05,0.8,-3.457894354881812e-06,0.5000532609189945,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,21,B,g0,-0.2500207847488759,-2.0784748875909092e-05,1.5625,-3.457894354881812e-06,0.5000532609189945,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,21,B,g_chi_plus,-0.2495207847488759,-2.0784748875909092e-05,1.5625,-3.457894354881812e-06,0.5000532609189945,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,21,B,g_chi_minus,-0.2505207847488759,-2.0784748875909092e-05,1.5625,-3.457894354881812e-06,0.5000532609189945,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,21,B,g_phase_plus,-0.2500207847488759,-2.0784748875907995e-05,1.5625,-3.457894354881812e-06,0.5000532609189945,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,21,B,g_phase_minus,-0.2500207847488759,-2.078474887591039e-05,1.5625,-3.457894354881812e-06,0.5000532609189945,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,21,B,g_gain_high,-0.2500207847488759,-2.0784748875909092e-05,1.875,-3.457894354881812e-06,0.5000532609189945,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,21,B,g_gain_low,-0.2500207847488759,-2.0784748875909092e-05,1.25,-3.457894354881812e-06,0.5000532609189945,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,22,A,g0,0.25003460768398594,3.460768398593475e-05,1.0,-3.4956827424159683e-06,0.5000567566017369,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,22,A,g_chi_plus,0.25053460768398594,3.460768398593475e-05,1.0,-3.4956827424159683e-06,0.5000567566017369,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,22,A,g_chi_minus,0.24953460768398592,3.460768398593475e-05,1.0,-3.4956827424159683e-06,0.5000567566017369,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,22,A,g_phase_plus,0.25003460768398594,3.4607683985935845e-05,1.0,-3.4956827424159683e-06,0.5000567566017369,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,22,A,g_phase_minus,0.25003460768398594,3.460768398593345e-05,1.0,-3.4956827424159683e-06,0.5000567566017369,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,22,A,g_gain_high,0.25003460768398594,3.460768398593475e-05,1.2,-3.4956827424159683e-06,0.5000567566017369,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,22,A,g_gain_low,0.25003460768398594,3.460768398593475e-05,0.8,-3.4956827424159683e-06,0.5000567566017369,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,22,B,g0,-0.250022148917751,-2.214891775099825e-05,1.5625,-3.4956827424159683e-06,0.5000567566017369,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,22,B,g_chi_plus,-0.24952214891775099,-2.214891775099825e-05,1.5625,-3.4956827424159683e-06,0.5000567566017369,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,22,B,g_chi_minus,-0.250522148917751,-2.214891775099825e-05,1.5625,-3.4956827424159683e-06,0.5000567566017369,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,22,B,g_phase_plus,-0.250022148917751,-2.2148917750997152e-05,1.5625,-3.4956827424159683e-06,0.5000567566017369,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,22,B,g_phase_minus,-0.250022148917751,-2.2148917750999547e-05,1.5625,-3.4956827424159683e-06,0.5000567566017369,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,22,B,g_gain_high,-0.250022148917751,-2.214891775099825e-05,1.875,-3.4956827424159683e-06,0.5000567566017369,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,22,B,g_gain_low,-0.250022148917751,-2.214891775099825e-05,1.25,-3.4956827424159683e-06,0.5000567566017369,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,23,A,g0,0.2500367599368794,3.6759936879424455e-05,1.0,-3.5296947453231263e-06,0.5000602862964822,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,23,A,g_chi_plus,0.2505367599368794,3.6759936879424455e-05,1.0,-3.5296947453231263e-06,0.5000602862964822,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,23,A,g_chi_minus,0.2495367599368794,3.6759936879424455e-05,1.0,-3.5296947453231263e-06,0.5000602862964822,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,23,A,g_phase_plus,0.2500367599368794,3.675993687942555e-05,1.0,-3.5296947453231263e-06,0.5000602862964822,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,23,A,g_phase_minus,0.2500367599368794,3.675993687942316e-05,1.0,-3.5296947453231263e-06,0.5000602862964822,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,23,A,g_gain_high,0.2500367599368794,3.6759936879424455e-05,1.2,-3.5296947453231263e-06,0.5000602862964822,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,23,A,g_gain_low,0.2500367599368794,3.6759936879424455e-05,0.8,-3.5296947453231263e-06,0.5000602862964822,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,23,B,g0,-0.25002352635960284,-2.3526359602831668e-05,1.5625,-3.5296947453231263e-06,0.5000602862964822,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,23,B,g_chi_plus,-0.24952352635960284,-2.3526359602831668e-05,1.5625,-3.5296947453231263e-06,0.5000602862964822,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,23,B,g_chi_minus,-0.25052352635960284,-2.3526359602831668e-05,1.5625,-3.5296947453231263e-06,0.5000602862964822,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,23,B,g_phase_plus,-0.25002352635960284,-2.352635960283057e-05,1.5625,-3.5296947453231263e-06,0.5000602862964822,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,23,B,g_phase_minus,-0.25002352635960284,-2.3526359602832966e-05,1.5625,-3.5296947453231263e-06,0.5000602862964822,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,23,B,g_gain_high,-0.25002352635960284,-2.3526359602831668e-05,1.875,-3.5296947453231263e-06,0.5000602862964822,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,23,B,g_gain_low,-0.25002352635960284,-2.3526359602831668e-05,1.25,-3.5296947453231263e-06,0.5000602862964822,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,24,A,g0,0.25003893085640744,3.893085640743615e-05,1.0,-3.5603080259391844e-06,0.5000638466045082,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,24,A,g_chi_plus,0.25053893085640744,3.893085640743615e-05,1.0,-3.5603080259391844e-06,0.5000638466045082,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,24,A,g_chi_minus,0.24953893085640744,3.893085640743615e-05,1.0,-3.5603080259391844e-06,0.5000638466045082,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,24,A,g_phase_plus,0.25003893085640744,3.893085640743725e-05,1.0,-3.5603080259391844e-06,0.5000638466045082,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,24,A,g_phase_minus,0.25003893085640744,3.893085640743486e-05,1.0,-3.5603080259391844e-06,0.5000638466045082,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,24,A,g_gain_high,0.25003893085640744,3.893085640743615e-05,1.2,-3.5603080259391844e-06,0.5000638466045082,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,24,A,g_gain_low,0.25003893085640744,3.893085640743615e-05,0.8,-3.5603080259391844e-06,0.5000638466045082,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,24,B,g0,-0.25002491574810076,-2.4915748100759154e-05,1.5625,-3.5603080259391844e-06,0.5000638466045082,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,24,B,g_chi_plus,-0.24952491574810076,-2.4915748100759154e-05,1.5625,-3.5603080259391844e-06,0.5000638466045082,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,24,B,g_chi_minus,-0.25052491574810076,-2.4915748100759154e-05,1.5625,-3.5603080259391844e-06,0.5000638466045082,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,24,B,g_phase_plus,-0.25002491574810076,-2.4915748100758056e-05,1.5625,-3.5603080259391844e-06,0.5000638466045082,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,24,B,g_phase_minus,-0.25002491574810076,-2.491574810076045e-05,1.5625,-3.5603080259391844e-06,0.5000638466045082,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,24,B,g_gain_high,-0.25002491574810076,-2.4915748100759154e-05,1.875,-3.5603080259391844e-06,0.5000638466045082,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,24,B,g_gain_low,-0.25002491574810076,-2.4915748100759154e-05,1.25,-3.5603080259391844e-06,0.5000638466045082,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,25,A,g0,0.2500411185774306,4.111857743059486e-05,1.0,-3.5878624779802697e-06,0.5000674344669862,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,25,A,g_chi_plus,0.2505411185774306,4.111857743059486e-05,1.0,-3.5878624779802697e-06,0.5000674344669862,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,25,A,g_chi_minus,0.2495411185774306,4.111857743059486e-05,1.0,-3.5878624779802697e-06,0.5000674344669862,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,25,A,g_phase_plus,0.2500411185774306,4.1118577430595955e-05,1.0,-3.5878624779802697e-06,0.5000674344669862,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,25,A,g_phase_minus,0.2500411185774306,4.111857743059356e-05,1.0,-3.5878624779802697e-06,0.5000674344669862,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,25,A,g_gain_high,0.2500411185774306,4.111857743059486e-05,1.2,-3.5878624779802697e-06,0.5000674344669862,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,25,A,g_gain_low,0.2500411185774306,4.111857743059486e-05,0.8,-3.5878624779802697e-06,0.5000674344669862,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,25,B,g0,-0.2500263158895556,-2.631588955558072e-05,1.5625,-3.5878624779802697e-06,0.5000674344669862,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,25,B,g_chi_plus,-0.2495263158895556,-2.631588955558072e-05,1.5625,-3.5878624779802697e-06,0.5000674344669862,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,25,B,g_chi_minus,-0.2505263158895556,-2.631588955558072e-05,1.5625,-3.5878624779802697e-06,0.5000674344669862,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,25,B,g_phase_plus,-0.2500263158895556,-2.6315889555579623e-05,1.5625,-3.5878624779802697e-06,0.5000674344669862,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,25,B,g_phase_minus,-0.2500263158895556,-2.631588955558202e-05,1.5625,-3.5878624779802697e-06,0.5000674344669862,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,25,B,g_gain_high,-0.2500263158895556,-2.631588955558072e-05,1.875,-3.5878624779802697e-06,0.5000674344669862,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,25,B,g_gain_low,-0.2500263158895556,-2.631588955558072e-05,1.25,-3.5878624779802697e-06,0.5000674344669862,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,26,A,g0,0.25004332142133523,4.3321421335255436e-05,1.0,-3.6126640036433496e-06,0.5000710471309897,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,26,A,g_chi_plus,0.25054332142133523,4.3321421335255436e-05,1.0,-3.6126640036433496e-06,0.5000710471309897,True,0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,26,A,g_chi_minus,0.24954332142133523,4.3321421335255436e-05,1.0,-3.6126640036433496e-06,0.5000710471309897,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion_mirrored,26,A,g_phase_plus,0.25004332142133523,4.3321421335256534e-05,1.0,-3.6126640036433496e-06,0.5000710471309897,True,0.0,0.11,1.0
R2,C_pressure_repulsion_mirrored,26,A,g_phase_minus,0.25004332142133523,4.332142133525414e-05,1.0,-3.6126640036433496e-06,0.5000710471309897,True,0.0,-0.13,1.0
R2,C_pressure_repulsion_mirrored,26,A,g_gain_high,0.25004332142133523,4.3321421335255436e-05,1.2,-3.6126640036433496e-06,0.5000710471309897,True,0.0,0.0,1.2
R2,C_pressure_repulsion_mirrored,26,A,g_gain_low,0.25004332142133523,4.3321421335255436e-05,0.8,-3.6126640036433496e-06,0.5000710471309897,True,0.0,0.0,0.8
R2,C_pressure_repulsion_mirrored,26,B,g0,-0.25002772570965454,-2.772570965456349e-05,1.5625,-3.6126640036433496e-06,0.5000710471309897,True,0.0,0.0,1.0
R2,C_pressure_repulsion_mirrored,26,B,g_chi_plus,-0.24952772570965454,-2.772570965456349e-05,1.5625,-3.6126640036433496e-06,0.5000710471309897,True,0.0005,0.0,1.0
