step,full_r1,parallel_r1,perp_r1,cross_r1,full_r2,parallel_r2,perp_r2,cross_r2,full_r3,parallel_r3,perp_r3,cross_r3,full_r4,parallel_r4,perp_r4,cross_r4,full_r5,parallel_r5,perp_r5,cross_r5
203,0.46099947519914153,0.30621664375312213,0.30187548864603253,0.3488439390535228,0.43318978428112487,0.201560077567393,0.270005645341398,0.20140514211772295,0.11796890436273123,0.13437338504492874,0.1509377443230176,0.2014051421177209,0.11796890436273004,0.13437338504492852,0.15093774432301527,0.20140514211771848,2.607652035878127e-09,2.196969186747282e-09,7.094919383664818e-10,2.374415990709842e-09
204,0.46063320326883106,0.3050017982925887,0.3030669484906283,0.34825131767500384,0.43311677357402006,0.20008612101449058,0.2710713194233889,0.20106299200530753,0.11827586259401629,0.1333907473429938,0.15153347424531555,0.2010629920053055,0.11827586259401508,0.13339074734299358,0.15153347424531305,0.201062992005303,3.368080502040581e-09,1.9918542554547094e-09,1.6318006012874842e-09,1.8347394328217531e-09
205,0.4602433274897267,0.3037943704116769,0.30424263561050274,0.34763343441975797,0.43303894210263866,0.198606294091518,0.272122885951513,0.2007062569415635,0.11860216450144584,0.13240419606101206,0.15212131780525293,0.20070625694156152,0.11860216450144448,0.13240419606101186,0.1521213178052502,0.20070625694155897,3.6160616798377167e-09,1.3198769925203993e-09,1.3183239839090035e-09,3.788466468714113e-09
206,0.45983000411148867,0.30259503420192935,0.3054024670427158,0.34699046885223483,0.4329563721742126,0.19712084620693873,0.2731602707214607,0.20033504059807433,0.11894746698517036,0.13141389747129256,0.1527012335213594,0.20033504059807233,0.11894746698516911,0.13141389747129234,0.15270123352135673,0.2003350405980698,2.3792516515725143e-09,1.8707632420038105e-09,1.6014441854028882e-09,3.722239746220269e-09
207,0.4593933982628335,0.30140447171605855,0.30654636608375196,0.34632260829426276,0.4328691503585046,0.19563002906870627,0.2741834051275222,0.19994945112514814,0.11931141150931021,0.13042001937913758,0.15327318304187784,0.19994945112514606,0.119311411509309,0.13042001937913736,0.15327318304187454,0.19994945112514345,3.5885054390974794e-09,1.960986440042384e-09,2.1753606201376707e-09,2.3611332620221664e-09
208,0.4589336838364527,0.30022337216892964,0.3076742623051376,0.345630047727802,0.43277736735321787,0.19413409655606376,0.2751922261765557,0.19954960109567196,0.11969362509093807,0.1294227310373759,0.1538371311525708,0.19954960109566974,0.11969362509093681,0.12942273103737564,0.15383713115256756,0.19954960109566716,2.307342230906817e-09,1.863129768209562e-09,1.169934752189431e-09,1.5669031033810395e-09
209,0.4584510433682277,0.29905243107150686,0.3087860915639152,0.34491298969328604,0.4326811178434652,0.19263330459062541,0.27618667649735557,0.19913560744641964,0.12009372130350152,0.12842220306041702,0.15439304578195942,0.19913560744641742,0.12009372130350017,0.12842220306041682,0.15439304578195606,0.19913560744641481,4.3737046152495975e-09,1.715018414410595e-09,1.8751629038034113e-09,4.50604235603338e-09
210,0.45794566791090435,0.2978923492962578,0.30988179600798943,0.3441716441837414,0.4325805003555695,0.19112791100688903,0.27716670434543506,0.19870759141692146,0.12051130128926145,0.12741860733792612,0.1549408980039966,0.19870759141691932,0.12051130128926013,0.12741860733792587,0.15494089800399324,0.1987075914169167,1.9018060935475223e-09,1.4236014637149742e-09,2.001487455112322e-09,3.942855981811661e-09
211,0.45741775690241754,0.2967438320728609,0.3109613240763858,0.3434062285348877,0.4324756171054961,0.18961817542233522,0.2781322636032564,0.19826567848601392,0.12094595477553101,0.12641211694822357,0.1554806620381948,0.19826567848601165,0.12094595477552963,0.12641211694822335,0.15548066203819144,0.19826567848600918,4.391253877954765e-09,1.6295140098211344e-09,1.7918719858138981e-09,1.961145492050888e-09
212,0.4568675180290385,0.2956075879134407,0.31202463049444445,0.342616967311423,0.4323665738422116,0.18810435910726403,0.27908331377593276,0.19780999830618554,0.12139726108973974,0.12540290607150947,0.15601231524722414,0.19780999830618343,0.12139726108973843,0.12540290607150925,0.15601231524722092,0.1978099983061808,2.3143012554293573e-09,1.5117390602903166e-09,2.2698543454770328e-09,2.878447735928332e-09
213,0.45629516708355883,0.29448432746701214,0.31307167626401,0.34180409218971514,0.43225347968630023,0.1865867248545247,0.28001981998245357,0.19734068463585003,0.12186479016863325,0.12439114990301654,0.15653583813200686,0.1973406846358479,0.12186479016863183,0.12439114990301632,0.1565358381320035,0.19734068463584525,2.4817527873654006e-09,1.8199263071791322e-09,2.5103609560199292e-09,4.093695508617187e-09
214,0.4557009278186903,0.2933747623032923,0.3141024286486556,0.34096784183710804,0.43213644696414527,0.18506553684928456,0.28094175294246865,0.1968578752696623,0.12234810355721308,0.12337702456618983,0.15705121432432972,0.19685787526966025,0.12234810355721164,0.12337702456618962,0.15705121432432634,0.19685787526965762,3.4998505445155537e-09,6.753083638795788e-10,1.3853757332667284e-09,1.790227180783438e-09
215,0.45508503179589604,0.2922796036266,0.3151168611540045,0.34010846178807047,0.4320155910380168,0.1835410605389901,0.2818490889586869,0.19636171196701413,0.12284675539335636,0.12236070702599348,0.15755843057700408,0.19636171196701213,0.12284675539335493,0.12236070702599326,0.15755843057700084,0.19636171196700972,3.4489389517148467e-09,1.7671328561381983e-09,1.9137936196967616e-09,1.4358604790017033e-09
216,0.4544477182298589,0.2911995609211522,0.31611495350321317,0.3392262043174138,0.4318910301324037,0.18201356250366382,0.282741809894948,0.19585234037883592,0.1233602933743855,0.12134237500244266,0.15805747675160814,0.19585234037883392,0.12336029337438398,0.12134237500244244,0.15805747675160536,0.19585234037883156,2.7553263798612717e-09,1.4647553124983876e-09,2.5019872920627437e-09,2.18465254216332e-09
217,0.4537892338287957,0.29013534052972295,0.3170966916076832,0.3383213283108082,0.431762885156936,0.18048331032668571,0.2836199031500268,0.19532990997283908,0.12388825970222009,0.12032220688445729,0.15854834580384322,0.19532990997283703,0.12388825970221852,0.12032220688445705,0.15854834580384042,0.19532990997283456,3.7218977648150284e-09,2.057496843656721e-09,2.8040278272856336e-09,3.8515150363028085e-09
218,0.45310983263084353,0.2890876441683179,0.31806206753308386,0.3373940991328341,0.4316312795262565,0.17895057246619955,0.28448336162724186,0.1947945739573352,0.124430192004088,0.11930038164413312,0.15903103376654357,0.19479457395733324,0.1244301920040864,0.11930038164413291,0.1590310337665407,0.1947945739573308,3.0386115486127687e-09,2.6816154371557796e-09,1.4473558458102423e-09,3.1184346593152074e-09
219,0.452409775836732,0.28805716738025255,0.3190110794607636,0.33644478849280574,0.43149633897719425,0.17741561812728684,0.2853321836999419,0.19424648920377022,0.12498562422613767,0.11827707875152466,0.1595055397303835,0.19424648920376825,0.12498562422613607,0.11827707875152442,0.15950553973038056,0.19424648920376583,2.3170459766692384e-09,1.1147466204547516e-09,2.5354705022394628e-09,2.8551549627621465e-09
220,0.4516893316389645,0.28704459793379455,0.3199437316446403,0.3354736743086044,0.4313581913836079,0.175878717135043,0.28616637317294663,0.1936858161681078,0.12555408749763802,0.11725247809002877,0.15997186582232184,0.1936858161681057,0.12555408749763652,0.11725247809002855,0.15997186582231893,0.19368581616810338,4.568969906018148e-09,1.652941581325056e-09,2.6360316720562013e-09,1.8582641424561995e-09
221,0.45094877504773656,0.2860506141683265,0.3208600343636623,0.3344810405687683,0.4312169665692647,0.17434013980869323,0.286985939240027,0.19311271881120656,0.12613511096380325,0.11622675987246227,0.1604300171818328,0.19311271881120462,0.12613511096380167,0.116226759872462,0.16043001718182995,0.19311271881120237,1.9434100854568054e-09,2.1473727126812423e-09,2.165517822298633e-09,2.8274502352712703e-09
222,0.4501883877138213,0.28507588329480016,0.3217600038699433,0.33346717719307944,0.431072796119127,0.1728001568368769,0.28779089643751565,0.19252736451833102,0.12672822258560695,0.11520010455791807,0.16088000193497334,0.19252736451832925,0.12672822258560543,0.1152001045579178,0.16088000193497048,0.19252736451832692,1.352218432774543e-09,1.723557876497374e-09,2.9877223244215398e-09,3.313048251136042e-09
223,0.4494084577486458,0.28412105965708295,0.3226436623326696,0.3324323798918955,0.4309258131894189,0.17125903915422971,0.2885812645941352,0.1919299240179358,0.1273329499052741,0.11417269276948662,0.16132183116633647,0.19192992401793396,0.12733294990527258,0.11417269276948638,0.1613218311663336,0.19192992401793157,3.6010059239302715e-09,2.198861748500445e-09,9.762685595934868e-10,1.9321499540136137e-09
224,0.448609279541792,0.2831867829616126,0.32351103777789003,0.3313769500244686,0.43077615231684196,0.16971705781938554,0.28935706877714595,0.19132057129986618,0.1279488207764404,0.1131447052129238,0.16175551888894674,0.1913205712998643,0.12794882077643888,0.11314470521292354,0.16175551888894377,0.19132057129986182,2.9900995867725587e-09,1.953944439794827e-09,1.9008828979027947e-09,3.614117685806293e-09
225,0.4477911535761526,0.2822736764835875,0.32436216402430323,0.3303011944565036,0.43062394922732106,0.168174483894519,0.29011833923491165,0.19069948353311936,0.12857536405825273,0.11211632259634613,0.16218108201215337,0.1906994835331175,0.12857536405825118,0.11211632259634587,0.1621810820121504,0.190699483533115,3.1914229626541054e-09,1.6943946103476558e-09,3.0804525973478472e-09,2.2566746701783333e-09
226,0.44695438624097694,0.28138234525869765,0.32519708061515806,0.3292054254171993,0.43046934064464687,0.166631588326546,0.29086511133598913,0.1900668409833074,0.12921211027295537,0.11108772555103079,0.1625985403075807,0.19006684098330545,0.12921211027295373,0.11108772555103051,0.1625985403075778,0.19006684098330315,4.575370888065433e-09,1.1718961085983395e-09,1.1228692043490777e-09,2.4278210124142835e-09
227,0.4460992896430257,0.28051337427013245,0.3260158327463838,0.32808996035601484,0.4303124640993861,0.16508864183008823,0.2915974255048466,0.18942282692996096,0.12985859222674498,0.1100590945533923,0.16300791637319376,0.18942282692995902,0.12985859222674348,0.11005909455339204,0.16300791637319045,0.18942282692995654,1.6486915772217456e-09,1.895816059367976e-09,1.8111806597418899e-09,2.5227722611474733e-09
228,0.44522618141607995,0.27966732664128063,0.3268184711910818,0.32695512179941355,0.4301534577384342,0.16354591477231414,0.2923153271543263,0.18876762758382037,0.13051434559391054,0.10903060984820957,0.16340923559554282,0.1887676275838184,0.13051434559390887,0.10903060984820931,0.16340923559553944,0.18876762758381602,3.8253870522526184e-09,2.4607003864410234e-09,2.11665749075822e-09,2.866059733821086e-09
229,0.44433538452902516,0.278844741845132,0.32760505222050235,0.3258012372078244,0.4299924601355677,0.16200367705975524,0.2930188666149648,0.18810143200425264,0.1311789094644718,0.10800245137317033,0.16380252611025306,0.1881014320042506,0.13117890946447014,0.10800245137317002,0.16380252611024973,0.18810143200424828,2.465438500361268e-09,2.022037886663801e-09,2.7749301878653424e-09,3.0397501234968784e-09
230,0.4434272270927342,0.27804613394190764,0.3283756375216341,0.3246286388330599,0.4298296101033585,0.16046219802719425,0.29370809906128187,0.1874244320169311,0.13185182685571764,0.10697479868479635,0.16418781876081895,0.18742443201692902,0.13185182685571606,0.10697479868479608,0.1641878187608157,0.18742443201692677,1.5612386075571118e-09,1.6076248443848515e-09,2.975303135758715e-09,2.148595132877625e-09
231,0.44250204216598077,0.2772719898568456,0.3291302941115442,0.32343766357643405,0.4296650465068062,0.1589217463287183,0.29438308443516475,0.18673682213191997,0.13253264518820546,0.10594783088581235,0.16456514705577396,0.18673682213191795,0.1325326451882039,0.10594783088581207,0.16456514705577077,0.18673682213191556,3.0975922633734766e-09,2.1969435799598705e-09,3.1115028062458137e-09,3.1459765569343846e-09
232,0.4415601675606052,0.27652276771036005,0.3298690942486045,0.322228652847817,0.42949890807903485,0.1573825898310239,0.2950438873664659,0.18603879946229976,0.13322091672692807,0.10492172655401613,0.16493454712430425,0.18603879946229773,0.13322091672692632,0.10492172655401583,0.16493454712430072,0.18603879946229526,2.643304721427035e-09,1.949436090117499e-09,3.102221286709514e-09,3.12848838458026e-09
233,0.44060194564615235,0.2757988952129442,0.33059211534073857,0.32100195242585794,0.4293313332393983,0.15584499550905498,0.29569057709093705,0.1853305636434667,0.13391619898847443,0.1038966636727035,0.16529605767037114,0.18533056364346467,0.1339161989884727,0.1038966636727032,0.1652960576703678,0.18533056364346218,2.4231038007580263e-09,1.6284417727443136e-09,1.5663341143341384e-09,3.0474995127038456e-09
234,0.43962772315418885,0.27510076813719636,0.3312994398508274,0.3197579123196034,0.4291624599143174,0.15430922934404687,0.2963232273656213,0.18461231675323783,0.13461805511512032,0.1028728195626981,0.16564971992541563,0.18461231675323597,0.13461805511511876,0.10287281956269781,0.16564971992541241,0.18461231675323353,1.7032581356709593e-09,2.1849834133809665e-09,1.8410481059159953e-09,2.7616113523525033e-09
235,0.4386378509825345,0.2744287488792128,0.3319911551994256,0.3184968866317478,0.4289924253611875,0.15277555622405317,0.29694191638183953,0.1838842632328995,0.13532605421686947,0.10185037081603561,0.16599557759971473,0.18388426323289742,0.1353260542168679,0.10185037081603535,0.16599557759971145,0.18388426323289497,2.4997535834396126e-09,5.006491307825515e-10,2.5878380705974e-09,3.742462958618779e-09
236,0.4376326839995921,0.27378316512128736,0.33266735366491346,0.317219233423722,0.42882136599565374,0.15124423984701194,0.2975467266758842,0.1831466098093148,0.13603977168253767,0.10082949323134145,0.16633367683245862,0.18314660980931272,0.13603977168253611,0.10082949323134117,0.1663336768324554,0.18314660980931033,3.5425637723521653e-09,1.4682582270612455e-09,3.0079441157260285e-09,3.151248741074292e-09
237,0.43661258084900095,0.2731643086073969,0.3333281322812445,0.31592531458285145,0.4286494172225716,0.1497155426264176,0.2981377450375621,0.18239956541822872,0.13675878946103334,0.09981036175094525,0.1666640661406241,0.18239956541822658,0.1367587894610318,0.09981036175094495,0.16666406614062088,0.18239956541822414,1.7151809717098428e-09,1.933957249382119e-09,2.335908681540401e-09,2.356655462116048e-09
238,0.4355779037548015,0.2725724340423237,0.3339735927334209,0.3146154956917833,0.4284767132709319,0.14818972559964513,0.29871506241670365,0.1816433411288809,0.13748269631402515,0.09879315039976358,0.16698679636671232,0.18164334112887887,0.13748269631402357,0.09879315039976333,0.16698679636670904,0.18164334112887628,3.744148343598809e-09,1.8872710112096913e-09,5.851388698607623e-10,1.773922842653424e-09
239,0.4345290183273155,0.27200775812448397,0.3346038412508479,0.31329014590039655,0.42830338703304016,0.1466670483389781,0.29927877382777784,0.1808781500700532,0.1382110880412225,0.09777803222598558,0.1673019206254258,0.18087815007005123,0.13821108804122095,0.09777803222598529,0.16730192062542262,0.18087815007004882,3.1546886235561384e-09,1.8776705176016097e-09,2.30949192213056e-09,2.5763510088211248e-09
240,0.43346629336992204,0.2714704587215841,0.3352189884987042,0.3119496378003846,0.428129569908204,0.14514776886537745,0.29982897825272925,0.1801042073576604,0.13894356767951177,0.09676517924358519,0.1676094942493538,0.18010420735765845,0.13894356767951022,0.09676517924358492,0.16760949424935076,0.1801042073576558,2.899484045905622e-09,1.8122791928276638e-09,2.5315596848300165e-09,3.031424229438106e-09
241,0.43239010068693373,0.2709606741971519,0.33581914946748653,0.3105943473027179,0.427955391651201,0.1436321435650311,0.30036577854218505,0.1793217300240024,0.13967974567720193,0.09575476237668759,0.16790957473374496,0.17932173002400056,0.13967974567720065,0.09575476237668731,0.16790957473374205,0.1793217300239983,3.3395693501850975e-09,1.3493704660197058e-09,2.61208426974649e-09,2.2725015596659006e-09
242,0.4313008148927259,0.27047850289475833,0.3364044433608534,0.30922465351815276,0.42778098022574096,0.14212042710870554,0.3008892813151384,0.17853093694877625,0.14041924004462872,0.09474695140580387,0.16820222168042825,0.17853093694877437,0.14041924004462747,0.09474695140580361,0.1682022216804255,0.17853093694877203,3.759561367390181e-09,1.7199083592592428e-09,2.0970056440585902e-09,2.7633956280980454e-09
243,0.4301988132223132,0.2700240027854235,0.3369749934819235,0.3078409386409768,0.4276064616631643,0.14061287237392772,0.3013995968572519,0.1777320487919571,0.1411616764823682,0.09374191491595202,0.16848749674096325,0.17773204879195506,0.1411616764823668,0.09374191491595175,0.16848749674096059,0.17773204879195295,3.749426936861991e-09,1.3967513608943014e-09,2.162305625623713e-09,2.0796312226465485e-09
244,0.4290844753435394,0.26959719128227716,0.33753092711817445,0.3064435878361602,0.4274319599265848,0.1391097303700114,0.30189683901790626,0.17692528792864387,0.14190668848828,0.09273982024667449,0.16876546355908875,0.17692528792864182,0.14190668848827848,0.09273982024667418,0.16876546355908614,0.17692528792863965,3.15668137062221e-09,2.2203382535778317e-09,1.4021820394302527e-09,1.8347394328290087e-09
245,0.42795818317103074,0.26919804522501595,0.33807237542507096,0.30503298913006693,0.4272575967806581,0.1376112501659362,0.3023811251061153,0.1761108783859624,0.14265391744459965,0.0917408334439577,0.16903618771253692,0.17611087838596032,0.14265391744459802,0.09174083344395739,0.16903618771253445,0.17611087838595818,3.481897967573697e-09,1.8476037423160954e-09,2.588634652992133e-09,3.0096707826637914e-09
246,0.42708349166715887,0.26882650103517314,0.33859947330856827,0.30360953330488066,0.4268203206820738,0.13611767882108344,0.3028525757854338,0.1752890457821116,0.14340301268625358,0.09074511921405592,0.16929973665428563,0.1752890457821097,0.14340301268625189,0.09074511921405558,0.16929973665428305,0.17528904578210758,2.7475737976553415e-09,2.072500467211342e-09,2.783654514571255e-09,2.489425114977003e-09
247,0.4269097615865351,0.2684824550416241,0.33911235930663497,0.3021736137968917,0.42567127373457553,0.13462926131882585,0.30331131496798786,0.17446001726763943,0.14415363155155503,0.08975284087921746,0.16955617965331893,0.17446001726763752,0.14415363155155347,0.08975284087921717,0.1695561796533165,0.17446001726763538,3.3621901477343424e-09,1.8362413079525436e-09,2.2314853230950463e-09,3.4744217515947027e-09
248,0.4267365209855683,0.2681657639741588,0.3396111754699216,0.3007256265987691,0.4245114298872288,0.13314624050296017,0.3037574697077415,0.17362402146902023,0.14490543941639775,0.08876416033530703,0.16980558773496224,0.17362402146901829,0.144905439416396,0.08876416033530671,0.16980558773495963,0.17362402146901623,2.3260579253652357e-09,1.4994039862356204e-09,1.0229003322800587e-09,2.3566554621121375e-09
249,0.4265638816512764,0.2678762456214175,0.3400960672417156,0.29926597016594536,0.4233411782220333,0.13166885701696698,0.30419117009312624,0.17278128843460505,0.14565810971302884,0.08777923801131159,0.1700480336208593,0.17278128843460308,0.14565810971302698,0.08777923801131127,0.1700480336208567,0.17278128843460103,2.8707048223863594e-09,1.4997459986180592e-09,2.6001693439419822e-09,1.5488718575720928e-09
250,0.42639195261116414,0.26761367964796173,0.34056718333731373,0.29779504532721873,0.4221609091692923,0.13019734924607454,0.3046125491391469,0.1719320495830086,0.14641132393444706,0.08679823283071661,0.17028359166865842,0.17193204958300665,0.14641132393444511,0.08679823283071628,0.1702835916686557,0.17193204958300443,2.4629141792441014e-09,1.6010052883300588e-09,1.4703832498907214e-09,6.323242879643122e-10
251,0.4262208400399167,0.2673778085638384,0.34102467562294336,0.2963132551996772,0.4209710143352098,0.12873195326209697,0.3050217426790868,0.17107653765398995,0.14716477162542912,0.08582130217473158,0.17051233781147318,0.17107653765398792,0.14716477162542704,0.08582130217473123,0.17051233781147057,0.17107653765398584,2.5743052336153492e-09,8.588290272516716e-10,2.931264176841969e-09,1.965804196548587e-09
252,0.42605064717260677,0.26716833883865043,0.34146869899435683,0.29482100510802167,0.4197718863321982,0.12727290277101,0.3054188892559185,0.17021498666187426,0.14791815036114425,0.08484860184734022,0.17073434949717994,0.17021498666187232,0.14791815036114223,0.08484860184733992,0.17073434949717733,0.17021498666187038,3.0218966430825696e-09,8.380552004486599e-10,2.3392001087896935e-09,2.9626143305181828e-09
253,0.42588147422447614,0.26698494215094287,0.3418994112552279,0.2933187025083661,0.41856391861200537,0.1258204290632218,0.3058041300135387,0.16934763185155885,0.14867116571428116,0.0838802860421481,0.1709497056276155,0.16934763185155652,0.1486711657142789,0.08388028604214778,0.17094970562761277,0.16934763185155535,3.4237753096183454e-09,9.322643301842786e-10,1.7441119937868596e-09,1.5765907555787336e-09
254,0.42571341831733045,0.2668272567626307,0.3423169729954697,0.2918067569165715,0.417347505301761,0.12437476096648872,0.30617760858793214,0.16847470965713632,0.14942353121156185,0.08291650731099272,0.1711584864977364,0.1684747096571342,0.14942353121155938,0.08291650731099241,0.17115848649773363,0.16847470965713215,4.278737452124356e-09,8.89524744242956e-10,3.4879910061637983e-09,1.891090706785935e-09
255,0.42554657341256885,0.2666948890072681,0.3427215474695931,0.29028557984115366,0.41612304104302955,0.12293612480141913,0.30653947099837264,0.16759645766315873,0.1501749682804801,0.08195741653427971,0.17136077373479813,0.16759645766315653,0.15017496828047774,0.08195741653427935,0.17136077373479539,0.16759645766315462,2.741047853740628e-09,1.4680291024410839e-09,1.6901658099049846e-09,2.7140733874013318e-09
256,0.42538103025085855,0.2665874148801888,0.3431133004752255,0.288755584720798,0.4148909208339633,0.12150474433950197,0.30688986553876624,0.16671311456856253,0.15092520618705996,0.08100316289300155,0.17155665023761432,0.16671311456856044,0.15092520618705763,0.08100316289300123,0.17155665023761169,0.16671311456855856,2.450777869128244e-09,1.404690828646489e-09,1.4605445324054112e-09,2.3142090796000665e-09
257,0.4252168762984401,0.26650438171795204,0.34349240023189875,0.2872171868664898,0.4136515398746239,0.1200808407635903,0.30722894266923606,0.16582492015325687,0.15167398196538323,0.0800538938423938,0.171746200115951,0.165824920153255,0.15167398196538096,0.08005389384239342,0.17174620011594818,0.16582492015325315,3.1009737562777634e-09,1.10946476856495e-09,3.1021161883545957e-09,2.750719424472925e-09
258,0.42505419570003583,0.26644530995409876,0.3438590172602149,0.28567080340825046,0.4124052934155468,0.11866463263076028,0.30755685490804563,0.16493211524737203,0.1524210403396027,0.07910975508717377,0.171929508630109,0.16493211524737006,0.15242104033960033,0.07910975508717348,0.17192950863010625,0.1649321152473681,3.287349142634571e-09,1.889813276135879e-09,1.93963873251003e-09,3.931492333729201e-09
259,0.42489306923832443,0.2664096949379645,0.3442133242615032,0.284116853246466,0.41115257660961474,0.11725633583746463,0.3078737567239596,0.16403494170315835,0.15316613363911208,0.07817089055831007,0.17210666213075315,0.16403494170315608,0.15316613363910977,0.07817089055830971,0.17210666213075043,0.1640349417031552,3.351652691170699e-09,1.7300628272344894e-09,3.2345627955638433e-09,2.1968941630616868e-09
260,0.42473357429991526,0.2663970088032147,0.34455549599806234,0.2825557570077527,0.4098937843672894,0.11585616358688576,0.3081798044291298,0.1631336423695063,0.1539090217075085,0.07723744239125745,0.1722777479990328,0.16313364236950387,0.15390902170750603,0.0772374423912571,0.17227774799903,0.16313364236950317,2.0134010318919953e-09,1.1937438760175985e-09,3.113016766188814e-09,1.736986618266884e-09
261,0.4245757848477574,0.26640670237283826,0.34488570917409406,0.28098793700530633,0.4086293112152582,0.11446432635839204,0.30847515607259895,0.16222846106905306,0.15464947180594413,0.07630955090559495,0.1724428545870486,0.16222846106905053,0.15464947180594138,0.07630955090559464,0.17244285458704584,0.16222846106904984,3.3028097228909533e-09,1.2334229494396505e-09,3.5174207500266715e-09,2.3800160673034932e-09
262,0.42441977139988524,0.2664382070875654,0.3452041423174169,0.27941381720364433,0.4073595511585295,0.1130810318789916,0.3087599713345025,0.16131964257782677,0.1553872585114309,0.07538735458599466,0.17260207115871,0.16131964257782422,0.1553872585114282,0.07538735458599433,0.17260207115870732,0.16131964257782377,3.766147336309038e-09,1.5702520708587574e-09,2.4122971927936496e-09,3.4061822899569895e-09
263,0.42426560101440897,0.2664909369450482,0.3455109756620605,0.2778338231876378,0.4060848975460206,0.1117064850966697,0.30903441142105714,0.16040743260736728,0.15612216361062603,0.07447099006444674,0.1727554878310318,0.16040743260736479,0.15612216361062337,0.0744709900644464,0.17275548783102912,0.16040743260736454,3.440333834584166e-09,1.5828434724264734e-09,2.7902376592416387e-09,2.3947023556407385e-09
264,0.42411333728062894,0.26656429043764046,0.34580639103182115,0.2762483821357001,0.40480574293965993,0.1103408881554902,0.3092986389604104,0.15949207778924673,0.1568539759895907,0.07356059210366042,0.17290319551591213,0.15949207778924426,0.15685397598958822,0.07356059210366007,0.1729031955159095,0.1594920777892441,4.05098331057858e-09,9.040461229999498e-10,2.184139513914037e-09,2.5746996773385853e-09
265,0.4239630403161443,0.2666576524772187,0.34609057172486685,0.2746579227969801,0.40352247898702837,0.10898444037233469,0.30955281789942757,0.15857382566190165,0.15758249151998946,0.07265629358155674,0.17304528586243492,0.15857382566189915,0.15758249151998682,0.07265629358155641,0.17304528586243226,0.15857382566189898,2.7387588360393955e-09,1.0044409069338706e-09,1.9976983290515283e-09,1.9314926603930156e-09
266,0.42381476676982155,0.26677039629620536,0.34636370239947034,0.27306287547237407,0.4022354962975524,0.10763733821514224,0.309797113401489,0.15765292465967004,0.1583075129421592,0.07175822547676176,0.17318185119973667,0.1576529246596678,0.1583075129421565,0.07175822547676143,0.17318185119973395,0.1576529246596675,2.8045495834147194e-09,8.598998374185756e-10,2.621809936588247e-09,2.0184305496809306e-09
267,0.4236685698304638,0.2669018853147289,0.3466259689609488,0.27146367199915017,0.40094518432226106,0.10629977528250988,0.3100316917453656,0.15672962410391528,0.1590288497454563,0.07086651685500686,0.17331298448047605,0.15672962410391297,0.15902884974545362,0.07086651685500654,0.17331298448047322,0.1567296241039126,1.7088724424989478e-09,1.4499863561271708e-09,2.467004183917156e-09,3.1041301179366205e-09
268,0.42352449924102675,0.2670514749647189,0.34687755844988466,0.2698607457389496,0.3996519312371079,0.10497194228450413,0.31025672022523954,0.15580417419609735,0.1597463180462586,0.06998129485633643,0.17343877922494397,0.1558041741960951,0.15974631804625578,0.06998129485633606,0.17343877922494114,0.15580417419609463,4.542206731152408e-09,1.3341345139101157e-09,1.1702597101394136e-09,3.697746968217187e-09
269,0.42338260131820427,0.2672185144626248,0.3471186589316902,0.26825453156889073,0.39835612382985297,0.10365402702452556,0.3104723670519296,0.1548768260126376,0.16045974046397168,0.06910268468301725,0.17355932946584676,0.15487682601263528,0.16045974046396871,0.06910268468301697,0.17355932946584385,0.15487682601263508,1.8117072073927399e-09,8.976024386527194e-10,6.504055379876805e-10,1.6530377019667441e-09
270,0.4232429189772,0.26740234852336325,0.3473494593875886,0.2666454658754797,0.39705814739049433,0.10234621438206298,0.3106788012553802,0.15394783150140298,0.16116894599537043,0.06823080958804234,0.17367472969379594,0.15394783150140062,0.16116894599536752,0.06823080958804194,0.17367472969379305,0.15394783150140054,2.9281443486826565e-09,1.5370206949202015e-09,1.8429601974022325e-09,2.9741198453805354e-09
271,0.4231054917615071,0.26760231900906695,0.34757014960706994,0.2650339865509941,0.3957583856052399,0.10104868629616591,0.31087619258847227,0.1530174434796177,0.16187376988757832,0.06736579086411092,0.17378507480353667,0.1530174434796154,0.16187376988757535,0.06736579086411056,0.17378507480353372,0.15301744347961524,2.2267163637516353e-09,1.5062411323789618e-09,1.8956990322386233e-09,2.8812039300636597e-09
272,0.42297035587748466,0.26781776650711153,0.34778092008187883,0.26342053299196694,0.39445722045398957,0.09976162174945542,0.3110647114322012,0.15208591563298834,0.16257405350996681,0.0665077478329706,0.17389046004094114,0.15208591563298607,0.16257405350996382,0.06650774783297024,0.17389046004093808,0.15208591563298604,2.642271065912041e-09,1.0902120887203842e-09,3.421859598863757e-09,2.292323416265077e-09
273,0.42283754423353864,0.26804803183285403,0.34798196190158787,0.26180554609936957,0.39315503211130626,0.09848519675248774,0.3112445287022769,0.1511535025158094,0.16326964422523776,0.06565679783499212,0.17399098095079557,0.15115350251580728,0.16326964422523502,0.06565679783499175,0.1739909809507927,0.1511535025158072,1.434571099487482e-09,1.8834504343187193e-09,1.5942987266186402e-09,2.5335363641952237e-09
274,0.42270708648369326,0.2682924574534018,0.3481734666508112,0.26018946828005013,0.3918521988508471,0.09721958432827854,0.311415815757188,0.15022045955179397,0.16396039525993444,0.06481305621885265,0.17408673332540725,0.15022045955179195,0.16396039525993156,0.06481305621885232,0.17408673332540436,0.15022045955179175,3.755751509812723e-09,1.2347114795468348e-09,1.6156964145917853e-09,2.890302118602914e-09
