label,mode,step,particle,actual_Ra,predicted_minus_partial_chi_E,partial_chi_E_read,g1_balance_error,C_memory,delta_C_memory_forward,sign_match
R3_only_control,reaction_control_without_C_memory,22,B,1.2959168591620357e-08,-0.0,0.0,1.2959168591620357e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,23,A,-1.166384195005232e-08,0.0,-0.0,-1.166384195005232e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,23,B,1.1663841950048932e-08,-0.0,0.0,1.1663841950048932e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,24,A,-1.049805308982337e-08,0.0,-0.0,-1.049805308982337e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,24,B,1.0498053089816911e-08,-0.0,0.0,1.0498053089816911e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,25,A,-9.44884772120379e-09,0.0,-0.0,-9.44884772120379e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,25,B,9.448847721219248e-09,-0.0,0.0,9.448847721219248e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,26,A,-8.504567034747144e-09,0.0,-0.0,-8.504567034747144e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,26,B,8.504567034740156e-09,-0.0,0.0,8.504567034740156e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,27,A,-7.654718147774434e-09,0.0,-0.0,-7.654718147774434e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,27,B,7.654718147766176e-09,-0.0,0.0,7.654718147766176e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,28,A,-6.8898575074903025e-09,0.0,-0.0,-6.8898575074903025e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,28,B,6.889857507501949e-09,-0.0,0.0,6.889857507501949e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,29,A,-6.201485953616191e-09,0.0,-0.0,-6.201485953616191e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,29,B,6.201485953617462e-09,-0.0,0.0,6.201485953617462e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,30,A,-5.5819542754093434e-09,0.0,-0.0,-5.5819542754093434e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,30,B,5.5819542753979085e-09,-0.0,0.0,5.5819542753979085e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,31,A,-5.024378213502358e-09,0.0,-0.0,-5.024378213502358e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,31,B,5.0243782135068046e-09,-0.0,0.0,5.0243782135068046e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,32,A,-4.522561961572676e-09,0.0,-0.0,-4.522561961572676e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,32,B,4.522561961581781e-09,-0.0,0.0,4.522561961581781e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,33,A,-4.070929318464474e-09,0.0,-0.0,-4.070929318464474e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,33,B,4.07092931845431e-09,-0.0,0.0,4.07092931845431e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,34,A,-3.664461725082441e-09,0.0,-0.0,-3.664461725082441e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,34,B,3.664461725084982e-09,-0.0,0.0,3.664461725084982e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,35,A,-3.2986424981142222e-09,0.0,-0.0,-3.2986424981142222e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,35,B,3.2986424981165516e-09,-0.0,0.0,3.2986424981165516e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,36,A,-2.9694066404009492e-09,0.0,-0.0,-2.9694066404009492e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,36,B,2.969406640397773e-09,-0.0,0.0,2.969406640397773e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,37,A,-2.673095670574293e-09,0.0,-0.0,-2.673095670574293e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,37,B,2.6730956705797988e-09,-0.0,0.0,2.6730956705797988e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,38,A,-2.406416969798252e-09,0.0,-0.0,-2.406416969798252e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,38,B,2.406416969780464e-09,-0.0,0.0,2.406416969780464e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,39,A,-2.166407194113232e-09,0.0,-0.0,-2.166407194113232e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,39,B,2.1664071941390665e-09,-0.0,0.0,2.1664071941390665e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,40,A,-1.9503993458201588e-09,0.0,-0.0,-1.9503993458201588e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,40,B,1.950399345796442e-09,-0.0,0.0,1.950399345796442e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,41,A,-1.7559931372545493e-09,0.0,-0.0,-1.7559931372545493e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,41,B,1.755993137260902e-09,-0.0,0.0,1.755993137260902e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,42,A,-1.5810283192301097e-09,0.0,-0.0,-1.5810283192301097e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,42,B,1.5810283192406977e-09,-0.0,0.0,1.5810283192406977e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,43,A,-1.4235606759013938e-09,0.0,-0.0,-1.4235606759013938e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,43,B,1.4235606758996997e-09,-0.0,0.0,1.4235606758996997e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,44,A,-1.2818404206938155e-09,0.0,-0.0,-1.2818404206938155e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,44,B,1.2818404206891568e-09,-0.0,0.0,1.2818404206891568e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,45,A,-1.1542927526149113e-09,0.0,-0.0,-1.1542927526149113e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,45,B,1.1542927526110996e-09,-0.0,0.0,1.1542927526110996e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,46,A,-1.0395003569737779e-09,0.0,-0.0,-1.0395003569737779e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,46,B,1.0395003569729308e-09,-0.0,0.0,1.0395003569729308e-09,0.0,0.0,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,1,A,1.502986489806105e-10,1.5087273853441775e-10,-1.5087273853441775e-10,-5.740895538072488e-13,5.612790126948601e-07,2.474312911964451e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,1,B,-1.5029864898039874e-10,-1.5087273853441775e-10,1.5087273853441775e-10,5.74089554019007e-13,5.612790126948601e-07,2.474312911964451e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,2,A,1.3773116034659395e-10,1.3880347029255334e-10,-1.3880347029255334e-10,-1.0723099459593906e-12,8.087103038913052e-07,2.2763769127978746e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,2,B,-1.377311603443771e-10,-1.3880347029255334e-10,1.3880347029255334e-10,1.0723099481762346e-12,8.087103038913052e-07,2.2763769127978746e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,3,A,1.2602972368915752e-10,1.2769989168522078e-10,-1.2769989168522078e-10,-1.6701679960632657e-12,1.0363479951710927e-06,2.094278223637621e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,3,B,-1.260297236928633e-10,-1.2769989168522078e-10,1.2769989168522078e-10,1.6701679923574966e-12,1.0363479951710927e-06,2.094278223637621e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,4,A,1.1514198154493578e-10,1.1748473272290383e-10,-1.1748473272290383e-10,-2.3427511779680446e-12,1.2457758175348548e-06,1.9267496166556227e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,4,B,-1.1514198154571003e-10,-1.1748473272290383e-10,1.1748473272290383e-10,2.3427511771938035e-12,1.2457758175348548e-06,1.9267496166556227e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,5,A,1.0501777303413272e-10,1.0808690649732256e-10,-1.0808690649732256e-10,-3.069133463189845e-12,1.438450779200417e-06,1.77262526655609e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,5,B,-1.0501777303066518e-10,-1.0808690649732256e-10,1.0808690649732256e-10,3.069133466657386e-12,1.438450779200417e-06,1.77262526655609e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,6,A,9.560918721573586e-11,9.944101438672597e-11,-9.944101438672597e-11,-3.831827170990113e-12,1.615713305856026e-06,1.630832635942306e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,6,B,-9.560918721319476e-11,-9.944101438672597e-11,9.944101438672597e-11,3.831827173531212e-12,1.615713305856026e-06,1.630832635942306e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,7,A,8.687058637742834e-11,9.148689085956753e-11,-9.148689085956753e-11,-4.616304482139182e-12,1.7787965694502566e-06,1.5003850100969075e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,7,B,-8.687058638277524e-11,-9.148689085956753e-11,9.148689085956753e-11,4.6163044767922865e-12,1.7787965694502566e-06,1.5003850100969075e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,8,A,7.875860436269884e-11,8.416918470723734e-11,-8.416918470723734e-11,-5.410580344538506e-12,1.9288350704599474e-06,1.3803746291986925e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,8,B,-7.875860435766958e-11,-8.416918470723734e-11,8.416918470723734e-11,5.410580349567764e-12,1.9288350704599474e-06,1.3803746291986925e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,9,A,7.1232124569796e-11,7.743697379017148e-11,-7.743697379017148e-11,-6.204849220375471e-12,2.0668725333798166e-06,1.2699663701588122e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,9,B,-7.123212457307826e-11,-7.743697379017148e-11,7.743697379017148e-11,6.2048492170932185e-12,2.0668725333798166e-06,1.2699663701588122e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,10,A,6.42522416658393e-11,7.124341061508721e-11,-7.124341061508721e-11,-6.99116894924791e-12,2.193869170395698e-06,1.1683919340874302e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,10,B,-6.425224166223941e-11,-7.124341061508721e-11,7.124341061508721e-11,6.9911689528478e-12,2.193869170395698e-06,1.1683919340874302e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,11,A,5.778221013337905e-11,6.554539627575188e-11,-6.554539627575188e-11,-7.763186142372826e-12,2.310708363804441e-06,1.0749444989223307e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,11,B,-5.7782210144761056e-11,-6.554539627575188e-11,6.554539627575188e-11,7.76318613099082e-12,2.310708363804441e-06,1.0749444989223307e-07,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,12,A,5.178738267754869e-11,6.030328048725808e-11,-6.030328048725808e-11,-8.515897809709385e-12,2.418202813696674e-06,9.889737999910325e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,12,B,-5.178738266468438e-11,-6.030328048725808e-11,6.030328048725808e-11,8.515897822573698e-12,2.418202813696674e-06,9.889737999910325e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,13,A,4.62351407651279e-11,5.5480585625415474e-11,-5.5480585625415474e-11,-9.245444860287574e-12,2.517100193695777e-06,9.098816042568138e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,13,B,-4.623514078524493e-11,-5.5480585625415474e-11,5.5480585625415474e-11,9.245444840170541e-12,2.517100193695777e-06,9.098816042568138e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,14,A,4.1094819624857334e-11,5.104375285010046e-11,-5.104375285010046e-11,-9.948933225243129e-12,2.6080883541214586e-06,8.371175467416476e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,14,B,-4.109481961485176e-11,-5.104375285010046e-11,5.104375285010046e-11,9.948933235248706e-12,2.6080883541214586e-06,8.371175467416476e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,15,A,3.633762902529409e-11,4.69619085451051e-11,-4.69619085451051e-11,-1.0624279519811005e-11,2.6918001087956233e-06,7.701753001397236e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,15,B,-3.6337629013170934e-11,-4.69619085451051e-11,4.69619085451051e-11,1.0624279531934164e-11,2.6918001087956233e-06,7.701753001397236e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,16,A,3.193657163438814e-11,4.320664944854297e-11,-4.320664944854297e-11,-1.1270077814154828e-11,2.7688176388095957e-06,7.085890509561047e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,16,B,-3.193657164730539e-11,-4.320664944854297e-11,4.320664944854297e-11,1.1270077801237575e-11,2.7688176388095957e-06,7.085890509561047e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,17,A,2.7866360049216984e-11,3.975184497799573e-11,-3.975184497799573e-11,-1.188548492877875e-11,2.839676543905206e-06,6.5193025763913e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,17,B,-2.7866360050064016e-11,-3.975184497799573e-11,3.975184497799573e-11,1.1885484927931716e-11,2.839676543905206e-06,6.5193025763913e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,18,A,2.410333342930894e-11,3.657345537429616e-11,-3.657345537429616e-11,-1.2470121944987219e-11,2.904869569669119e-06,5.99804668138457e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,18,B,-2.4103333445296686e-11,-3.657345537429616e-11,3.657345537429616e-11,1.2470121928999472e-11,2.904869569669119e-06,5.99804668138457e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,19,A,2.0625374631409905e-11,3.364936439799496e-11,-3.364936439799496e-11,-1.3023989766585057e-11,2.964850036482965e-06,5.518495761271174e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,19,B,-2.0625374590434687e-11,-3.364936439799496e-11,3.364936439799496e-11,1.3023989807560276e-11,2.964850036482965e-06,5.518495761271174e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,20,A,1.7411828381018457e-11,3.0959225413880596e-11,-3.0959225413880596e-11,-1.3547397032862139e-11,3.0200349940956766e-06,5.077312967876418e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,20,B,-1.7411828415005654e-11,-3.0959225413880596e-11,3.0959225413880596e-11,1.3547396998874942e-11,3.0200349940956766e-06,5.077312967876418e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,21,A,1.4443421475105953e-11,2.8484319792120692e-11,-2.8484319792120692e-11,-1.4040898317014739e-11,3.0708081237744408e-06,4.6714284459077936e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,21,B,-1.4443421443977492e-11,-2.8484319792120692e-11,2.8484319792120692e-11,1.40408983481432e-11,3.0708081237744408e-06,4.6714284459077936e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,22,A,1.1702184489167152e-11,2.6207426640376812e-11,-2.6207426640376812e-11,-1.450524215120966e-11,3.1175224082335187e-06,4.298017969021797e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,22,B,-1.1702184513942866e-11,-2.6207426640376812e-11,2.6207426640376812e-11,1.4505242126433946e-11,3.1175224082335187e-06,4.298017969021797e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,23,A,9.171376626763072e-12,2.4112702960086132e-11,-2.4112702960086132e-11,-1.494132633332306e-11,3.1605025879237367e-06,3.954483285454126e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,23,B,-9.171376619563292e-12,-2.4112702960086132e-11,2.4112702960086132e-11,1.494132634052284e-11,3.1605025879237367e-06,3.954483285454126e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,24,A,6.835412447782916e-12,2.2185573392712012e-11,-2.2185573392712012e-11,-1.5350160944929097e-11,3.200047420778278e-06,3.63843403640477e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,24,B,-6.835412431371652e-12,-2.2185573392712012e-11,2.2185573392712012e-11,1.535016096134036e-11,3.200047420778278e-06,3.63843403640477e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,25,A,4.679792096646141e-12,2.0412628788532442e-11,-2.0412628788532442e-11,-1.57328366918863e-11,3.2364317611423256e-06,3.34767112131932e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,25,B,-4.679792134974382e-12,-2.0412628788532442e-11,2.0412628788532442e-11,1.573283665355806e-11,3.2364317611423256e-06,3.34767112131932e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,26,A,2.6910343968640244e-12,1.8781532891911794e-11,-1.8781532891911794e-11,-1.609049849504777e-11,3.269908472355519e-06,3.080171394273534e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,26,B,-2.691034388393695e-12,-1.8781532891911794e-11,1.8781532891911794e-11,1.60904985035181e-11,3.269908472355519e-06,3.080171394273534e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,27,A,8.566121987088615e-13,1.7280936493557405e-11,-1.7280936493557405e-11,-1.6424324294848544e-11,3.300710186298254e-06,2.8340735849434147e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,27,B,-8.566121275580939e-13,-1.7280936493557405e-11,1.7280936493557405e-11,1.642432436599931e-11,3.300710186298254e-06,2.8340735849434147e-08,True
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,28,A,-8.351079701894581e-13,1.59003984522263e-11,-1.59003984522263e-11,-1.6735506422415757e-11,3.3290509221476883e-06,2.607665346165113e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,28,B,8.351078933212182e-13,-1.59003984522263e-11,1.59003984522263e-11,1.6735506345547517e-11,3.3290509221476883e-06,2.607665346165113e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,29,A,-2.3949241468289046e-12,1.463031303614339e-11,-1.463031303614339e-11,-1.7025237182972295e-11,3.3551275756093395e-06,2.3993713379275163e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,29,B,2.3949241531816517e-12,-1.463031303614339e-11,1.463031303614339e-11,1.7025237189325042e-11,3.3551275756093395e-06,2.3993713379275163e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,30,A,-3.8328538680041345e-12,1.346184307842421e-11,-1.346184307842421e-11,-1.7294696946428345e-11,3.3791212889886146e-06,2.2077422648615706e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,30,B,3.832853901885452e-12,-1.346184307842421e-11,1.346184307842421e-11,1.7294696980309663e-11,3.3791212889886146e-06,2.2077422648615706e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,31,A,-5.1581860663211035e-12,1.2386858481248768e-11,-1.2386858481248768e-11,-1.754504454756987e-11,3.4011987116372303e-06,2.031444790924798e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,31,B,5.158186083897037e-12,-1.2386858481248768e-11,1.2386858481248768e-11,1.7545044565145804e-11,3.4011987116372303e-06,2.031444790924798e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,32,A,-6.37953027942317e-12,1.1397879640758447e-11,-1.1397879640758447e-11,-1.7777409920181617e-11,3.4215131595464783e-06,1.8692522610843852e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,32,B,6.379530196202183e-12,-1.1397879640758447e-11,1.1397879640758447e-11,1.777740983696063e-11,3.4215131595464783e-06,1.8692522610843852e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,33,A,-7.504862488026069e-12,1.0488025398932089e-11,-1.0488025398932089e-11,-1.7992887886958157e-11,3.440205682157322e-06,1.7200361654248627e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,33,B,7.504862515131123e-12,-1.0488025398932089e-11,1.0488025398932089e-11,1.799288791406321e-11,3.440205682157322e-06,1.7200361654248627e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,34,A,-8.541569334425889e-12,9.650965160151361e-12,-9.650965160151361e-12,-1.819253449457725e-11,3.4574060438115708e-06,1.582758286264823e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,34,B,8.541569400917975e-12,-9.650965160151361e-12,9.650965160151361e-12,1.8192534561069336e-11,3.4574060438115708e-06,1.582758286264823e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,35,A,-9.496488468372418e-12,8.880874839243717e-12,-8.880874839243717e-12,-1.8377363307616135e-11,3.473233626674219e-06,1.4564634736359696e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,35,B,9.496488442326155e-12,-8.880874839243717e-12,8.880874839243717e-12,1.8377363281569872e-11,3.473233626674219e-06,1.4564634736359696e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,36,A,-1.0375947239534174e-11,8.172396334356927e-12,-8.172396334356927e-12,-1.85483435738911e-11,3.4877982614105787e-06,1.340272998834536e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,36,B,1.0375947197817801e-11,-8.172396334356927e-12,8.172396334356927e-12,1.8548343532174728e-11,3.4877982614105787e-06,1.340272998834536e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,37,A,-1.1185798510051411e-11,7.52060024264138e-12,-7.52060024264138e-12,-1.8706398752692792e-11,3.501200991398924e-06,1.2333784397931864e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,37,B,1.1185798580355146e-11,-7.52060024264138e-12,7.52060024264138e-12,1.8706398822996527e-11,3.501200991398924e-06,1.2333784397931864e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,38,A,-1.1931454969534884e-11,6.9209515592537135e-12,-6.9209515592537135e-12,-1.8852406528788598e-11,3.513534775796856e-06,1.135036055717609e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,38,B,1.1931454908124995e-11,-6.9209515592537135e-12,6.9209515592537135e-12,1.885240646737871e-11,3.513534775796856e-06,1.135036055717609e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,39,A,-1.2617919567265573e-11,6.369278120920722e-12,-6.369278120920722e-12,-1.8987197688186295e-11,3.524885136354032e-06,1.0445616118309985e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,39,B,1.261791956768909e-11,-6.369278120920722e-12,6.369278120920722e-12,1.8987197688609812e-11,3.524885136354032e-06,1.0445616118309985e-08,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,40,A,-1.3249816411956602e-11,5.8617415745069415e-12,-5.8617415745069415e-12,-1.9111557986463545e-11,3.535330752472342e-06,9.613256182191384e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,40,B,1.324981639543946e-11,-5.8617415745069415e-12,5.8617415745069415e-12,1.9111557969946402e-11,3.535330752472342e-06,9.613256182191384e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,41,A,-1.3831417124642292e-11,5.3948106684931236e-12,-5.3948106684931236e-12,-1.9226227793135417e-11,3.5449440086545334e-06,8.847489496328723e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,41,B,1.3831417179699433e-11,-5.3948106684931236e-12,5.3948106684931236e-12,1.922622784819256e-11,3.5449440086545334e-06,8.847489496328723e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,42,A,-1.4366667313539961e-11,4.965236681503095e-12,-4.965236681503095e-12,-1.9331903995043055e-11,3.553791498150862e-06,8.142988157665077e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,42,B,1.4366667241118644e-11,-4.965236681503095e-12,4.965236681503095e-12,1.933190392262174e-11,3.553791498150862e-06,8.142988157665077e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,43,A,-1.4859209958935533e-11,4.570030816896603e-12,-4.570030816896603e-12,-1.9429240775832137e-11,3.561934486308527e-06,7.494850539710429e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,43,B,1.4859210017804323e-11,-4.570030816896603e-12,4.570030816896603e-12,1.9429240834700927e-11,3.561934486308527e-06,7.494850539710429e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,44,A,-1.5312408167876632e-11,4.206443406083776e-12,-4.206443406083776e-12,-1.951885157396041e-11,3.5694293368482376e-06,6.8985671859773915e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,44,B,1.5312408135265864e-11,-4.206443406083776e-12,4.206443406083776e-12,1.951885154134964e-11,3.5694293368482376e-06,6.8985671859773915e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,45,A,-1.572936590953913e-11,3.871944775847951e-12,-3.871944775847951e-12,-1.9601310685387082e-11,3.576327904034215e-06,6.34998943239064e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,45,B,1.5729365926903306e-11,-3.871944775847951e-12,3.871944775847951e-12,1.9601310702751257e-11,3.576327904034215e-06,6.34998943239064e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,46,A,-1.6112946771924732e-11,3.5642076465297427e-12,-3.5642076465297427e-12,-1.9677154418454476e-11,3.5826778934666057e-06,5.845300540308778e-09,False
combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,46,B,1.611294677700693e-11,-3.5642076465297427e-12,3.5642076465297427e-12,1.9677154423536674e-11,3.5826778934666057e-06,5.845300540308778e-09,False
combined_minus_R2_R3_residual_early_window,combined_minus_R2_R3_residual,1,A,1.502986489806105e-10,1.5087273853441775e-10,-1.5087273853441775e-10,-5.740895538072488e-13,5.612790126948601e-07,2.474312911964451e-07,True
combined_minus_R2_R3_residual_early_window,combined_minus_R2_R3_residual,1,B,-1.5029864898039874e-10,-1.5087273853441775e-10,1.5087273853441775e-10,5.74089554019007e-13,5.612790126948601e-07,2.474312911964451e-07,True
combined_minus_R2_R3_residual_early_window,combined_minus_R2_R3_residual,2,A,1.3773116034659395e-10,1.3880347029255334e-10,-1.3880347029255334e-10,-1.0723099459593906e-12,8.087103038913052e-07,2.2763769127978746e-07,True
combined_minus_R2_R3_residual_early_window,combined_minus_R2_R3_residual,2,B,-1.377311603443771e-10,-1.3880347029255334e-10,1.3880347029255334e-10,1.0723099481762346e-12,8.087103038913052e-07,2.2763769127978746e-07,True
combined_minus_R2_R3_residual_early_window,combined_minus_R2_R3_residual,3,A,1.2602972368915752e-10,1.2769989168522078e-10,-1.2769989168522078e-10,-1.6701679960632657e-12,1.0363479951710927e-06,2.094278223637621e-07,True
combined_minus_R2_R3_residual_early_window,combined_minus_R2_R3_residual,3,B,-1.260297236928633e-10,-1.2769989168522078e-10,1.2769989168522078e-10,1.6701679923574966e-12,1.0363479951710927e-06,2.094278223637621e-07,True
combined_minus_R2_R3_residual_early_window,combined_minus_R2_R3_residual,4,A,1.1514198154493578e-10,1.1748473272290383e-10,-1.1748473272290383e-10,-2.3427511779680446e-12,1.2457758175348548e-06,1.9267496166556227e-07,True
