protocol,kind,step,particle,C_memory,actual_Ra,signed_target_Ra,sign_normalizer,delta_C_lag_0,delta_C_lag_1,delta_C_lag_2,delta_C_lag_3,delta_C_lag_4,delta_C_lag_5,delta_C_lag_6,delta_C_lag_7,delta_C_lag_8,C_level,C_integral,delayed_delta_tail,delta_tail_including_current,Q_raw_abs_proxy,Q_recovery_abs_tail_proxy,Q_recovery_signed_tail_proxy
triangle,triangle,12,A,1.4e-06,1.219512195121951e-10,1.219512195121951e-10,1.0,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,0.0,1.4e-06,5.600000000000001e-06,1.1053834969088e-06,1.216952817156096e-06,2e-10,1.1053834969088e-09,1.1053834969088e-09
triangle,triangle,12,B,1.4e-06,-1.219512195121951e-10,1.219512195121951e-10,-1.0,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,0.0,1.4e-06,5.600000000000001e-06,1.1053834969088e-06,1.216952817156096e-06,2e-10,1.1053834969088e-09,1.1053834969088e-09
triangle,triangle,13,A,1.6e-06,1.219512195121951e-10,1.219512195121951e-10,1.0,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,1.6e-06,7.2000000000000005e-06,1.216952817156096e-06,1.3195965917836084e-06,2e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,13,B,1.6e-06,-1.219512195121951e-10,1.219512195121951e-10,-1.0,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,1.6e-06,7.2000000000000005e-06,1.216952817156096e-06,1.3195965917836084e-06,2e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,14,A,1.8e-06,1.219512195121951e-10,1.219512195121951e-10,1.0,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,1.8e-06,9e-06,1.216952817156096e-06,1.3195965917836084e-06,2e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,14,B,1.8e-06,-1.219512195121951e-10,1.219512195121951e-10,-1.0,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,1.8e-06,9e-06,1.216952817156096e-06,1.3195965917836084e-06,2e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,15,A,2e-06,1.2195121951219524e-10,1.2195121951219524e-10,1.0,2.000000000000002e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-06,1.1e-05,1.216952817156096e-06,1.3195965917836084e-06,2.0000000000000021e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,15,B,2e-06,-1.2195121951219524e-10,1.2195121951219524e-10,-1.0,2.000000000000002e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-06,1.1e-05,1.216952817156096e-06,1.3195965917836084e-06,2.0000000000000021e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,16,A,2.2e-06,1.2195121951219498e-10,1.2195121951219498e-10,1.0,1.9999999999999978e-07,2.000000000000002e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2.2e-06,1.3199999999999999e-05,1.216952817156096e-06,1.3195965917836084e-06,1.9999999999999977e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,16,B,2.2e-06,-1.2195121951219498e-10,1.2195121951219498e-10,-1.0,1.9999999999999978e-07,2.000000000000002e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2.2e-06,1.3199999999999999e-05,1.216952817156096e-06,1.3195965917836084e-06,1.9999999999999977e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,17,A,2.4e-06,1.2195121951219524e-10,1.2195121951219524e-10,1.0,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2.4e-06,1.56e-05,1.216952817156096e-06,1.3195965917836084e-06,2.0000000000000021e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,17,B,2.4e-06,-1.2195121951219524e-10,1.2195121951219524e-10,-1.0,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2.4e-06,1.56e-05,1.216952817156096e-06,1.3195965917836084e-06,2.0000000000000021e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,18,A,2.6e-06,1.2195121951219498e-10,1.2195121951219498e-10,1.0,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2.6e-06,1.82e-05,1.216952817156096e-06,1.3195965917836084e-06,1.9999999999999977e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,18,B,2.6e-06,-1.2195121951219498e-10,1.2195121951219498e-10,-1.0,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,2e-07,2e-07,2e-07,2e-07,2e-07,2.6e-06,1.82e-05,1.216952817156096e-06,1.3195965917836084e-06,1.9999999999999977e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,19,A,2.8e-06,1.2195121951219524e-10,1.2195121951219524e-10,1.0,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,2e-07,2e-07,2e-07,2e-07,2.8e-06,2.1e-05,1.216952817156096e-06,1.3195965917836084e-06,2.0000000000000021e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,19,B,2.8e-06,-1.2195121951219524e-10,1.2195121951219524e-10,-1.0,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,2e-07,2e-07,2e-07,2e-07,2.8e-06,2.1e-05,1.216952817156096e-06,1.3195965917836084e-06,2.0000000000000021e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,20,A,3e-06,1.2195121951219498e-10,1.2195121951219498e-10,1.0,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,2e-07,2e-07,2e-07,3e-06,2.4e-05,1.216952817156096e-06,1.3195965917836084e-06,1.9999999999999977e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,20,B,3e-06,-1.2195121951219498e-10,1.2195121951219498e-10,-1.0,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,2e-07,2e-07,2e-07,3e-06,2.4e-05,1.216952817156096e-06,1.3195965917836084e-06,1.9999999999999977e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,21,A,3.2e-06,1.2195121951219524e-10,1.2195121951219524e-10,1.0,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,2e-07,2e-07,3.2e-06,2.72e-05,1.216952817156096e-06,1.3195965917836084e-06,2.0000000000000021e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,21,B,3.2e-06,-1.2195121951219524e-10,1.2195121951219524e-10,-1.0,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,2e-07,2e-07,3.2e-06,2.72e-05,1.216952817156096e-06,1.3195965917836084e-06,2.0000000000000021e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,22,A,3.4e-06,1.2195121951219498e-10,1.2195121951219498e-10,1.0,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,2e-07,3.4e-06,3.06e-05,1.216952817156096e-06,1.3195965917836082e-06,1.9999999999999977e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,22,B,3.4e-06,-1.2195121951219498e-10,1.2195121951219498e-10,-1.0,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,2e-07,3.4e-06,3.06e-05,1.216952817156096e-06,1.3195965917836082e-06,1.9999999999999977e-10,1.2169528171560962e-09,1.2169528171560962e-09
triangle,triangle,23,A,3.6e-06,1.219512195121955e-10,1.219512195121955e-10,1.0,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,3.6e-06,3.42e-05,1.2169528171560959e-06,1.3195965917836089e-06,2.0000000000000063e-10,1.216952817156096e-09,1.216952817156096e-09
triangle,triangle,23,B,3.6e-06,-1.219512195121955e-10,1.219512195121955e-10,-1.0,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,3.6e-06,3.42e-05,1.2169528171560959e-06,1.3195965917836089e-06,2.0000000000000063e-10,1.216952817156096e-09,1.216952817156096e-09
triangle,triangle,24,A,3.8000000000000005e-06,-1.053215077605323e-10,-1.053215077605323e-10,1.0,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,3.8000000000000005e-06,3.7999999999999995e-05,1.2169528171560965e-06,9.468693190563359e-07,1.7272727272727297e-10,1.2169528171560966e-09,1.2169528171560966e-09
triangle,triangle,24,B,3.8000000000000005e-06,1.053215077605323e-10,-1.053215077605323e-10,-1.0,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,3.8000000000000005e-06,3.7999999999999995e-05,1.2169528171560965e-06,9.468693190563359e-07,1.7272727272727297e-10,1.2169528171560966e-09,1.2169528171560966e-09
triangle,triangle,25,A,3.6272727272727275e-06,-1.053215077605323e-10,-1.053215077605323e-10,1.0,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,3.6272727272727275e-06,4.1627272727272725e-05,8.442255444288237e-07,6.039602281472448e-07,1.7272727272727297e-10,1.1896800898833696e-09,8.442255444288237e-10
triangle,triangle,25,B,3.6272727272727275e-06,1.053215077605323e-10,-1.053215077605323e-10,-1.0,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,3.6272727272727275e-06,4.1627272727272725e-05,8.442255444288237e-07,6.039602281472448e-07,1.7272727272727297e-10,1.1896800898833696e-09,8.442255444288237e-10
triangle,triangle,26,A,3.4545454545454545e-06,-1.0532150776053204e-10,-1.0532150776053204e-10,1.0,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,3.4545454545454545e-06,4.508181818181818e-05,5.013164535197324e-07,2.8848386451088124e-07,1.7272727272727253e-10,1.1645891807924608e-09,5.013164535197324e-10
triangle,triangle,26,B,3.4545454545454545e-06,1.0532150776053204e-10,-1.0532150776053204e-10,-1.0,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,3.4545454545454545e-06,4.508181818181818e-05,5.013164535197324e-07,2.8848386451088124e-07,1.7272727272727253e-10,1.1645891807924608e-09,5.013164535197324e-10
triangle,triangle,27,A,3.281818181818182e-06,-1.053215077605323e-10,-1.053215077605323e-10,1.0,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,3.281818181818182e-06,4.836363636363636e-05,1.85840089883369e-07,-1.7543900345734255e-09,1.7272727272727297e-10,1.141505544428824e-09,1.85840089883369e-10
triangle,triangle,27,B,3.281818181818182e-06,1.053215077605323e-10,-1.053215077605323e-10,-1.0,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,2.000000000000002e-07,3.281818181818182e-06,4.836363636363636e-05,1.85840089883369e-07,-1.7543900345734255e-09,1.7272727272727297e-10,1.141505544428824e-09,1.85840089883369e-10
triangle,triangle,28,A,3.109090909090909e-06,-1.0532150776053204e-10,-1.0532150776053204e-10,1.0,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,3.109090909090909e-06,5.147272727272727e-05,-1.0439816466208588e-07,-2.687735842163915e-07,1.7272727272727253e-10,1.1202685989742787e-09,-1.0439816466208588e-10
triangle,triangle,28,B,3.109090909090909e-06,1.0532150776053204e-10,-1.0532150776053204e-10,-1.0,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,1.9999999999999978e-07,3.109090909090909e-06,5.147272727272727e-05,-1.0439816466208588e-07,-2.687735842163915e-07,1.7272727272727253e-10,1.1202685989742787e-09,-1.0439816466208588e-10
triangle,triangle,29,A,2.9363636363636365e-06,-1.053215077605323e-10,-1.053215077605323e-10,1.0,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,2.9363636363636365e-06,5.4409090909090904e-05,-3.714173588439037e-07,-5.144312428636645e-07,1.7272727272727297e-10,1.1007306091560967e-09,-3.714173588439037e-10
triangle,triangle,29,B,2.9363636363636365e-06,1.053215077605323e-10,-1.053215077605323e-10,-1.0,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.000000000000002e-07,2.9363636363636365e-06,5.4409090909090904e-05,-3.714173588439037e-07,-5.144312428636645e-07,1.7272727272727297e-10,1.1007306091560967e-09,-3.714173588439037e-10
triangle,triangle,30,A,2.7636363636363635e-06,-1.0532150776053204e-10,-1.0532150776053204e-10,1.0,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.7636363636363635e-06,5.7172727272727265e-05,-6.170750174911769e-07,-7.404362888191554e-07,1.7272727272727253e-10,1.0827556585233695e-09,-6.17075017491177e-10
triangle,triangle,30,B,2.7636363636363635e-06,1.0532150776053204e-10,-1.0532150776053204e-10,-1.0,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,1.9999999999999978e-07,2.7636363636363635e-06,5.7172727272727265e-05,-6.170750174911769e-07,-7.404362888191554e-07,1.7272727272727253e-10,1.0827556585233695e-09,-6.17075017491177e-10
triangle,triangle,31,A,2.590909090909091e-06,-1.053215077605323e-10,-1.053215077605323e-10,1.0,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,2.590909090909091e-06,5.9763636363636364e-05,-8.430800634466676e-07,-9.483609310982072e-07,1.7272727272727297e-10,1.0662187039412603e-09,-8.430800634466676e-10
triangle,triangle,31,B,2.590909090909091e-06,1.053215077605323e-10,-1.053215077605323e-10,-1.0,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.0000000000000063e-07,2.590909090909091e-06,5.9763636363636364e-05,-8.430800634466676e-07,-9.483609310982072e-07,1.7272727272727297e-10,1.0662187039412603e-09,-8.430800634466676e-10
triangle,triangle,32,A,2.418181818181818e-06,-1.053215077605323e-10,-1.053215077605323e-10,1.0,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.418181818181818e-06,6.218181818181819e-05,-1.0510047057257198e-06,-1.1396516019949352e-06,1.7272727272727297e-10,1.0510047057257198e-09,-1.0510047057257198e-09
triangle,triangle,32,B,2.418181818181818e-06,1.053215077605323e-10,-1.053215077605323e-10,-1.0,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,2.418181818181818e-06,6.218181818181819e-05,-1.0510047057257198e-06,-1.1396516019949352e-06,1.7272727272727297e-10,1.0510047057257198e-09,-1.0510047057257198e-09
triangle,triangle,33,A,2.245454545454545e-06,-1.0532150776053204e-10,-1.0532150776053204e-10,1.0,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,2.245454545454545e-06,6.442727272727273e-05,-1.0510047057257198e-06,-1.139651601994935e-06,1.7272727272727253e-10,1.0510047057257198e-09,-1.0510047057257198e-09
triangle,triangle,33,B,2.245454545454545e-06,1.0532150776053204e-10,-1.0532150776053204e-10,-1.0,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,2.245454545454545e-06,6.442727272727273e-05,-1.0510047057257198e-06,-1.139651601994935e-06,1.7272727272727253e-10,1.0510047057257198e-09,-1.0510047057257198e-09
triangle,triangle,34,A,2.0727272727272726e-06,-1.0532150776053204e-10,-1.0532150776053204e-10,1.0,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,2.0727272727272726e-06,6.65e-05,-1.0510047057257196e-06,-1.1396516019949346e-06,1.7272727272727253e-10,1.0510047057257196e-09,-1.0510047057257196e-09
triangle,triangle,34,B,2.0727272727272726e-06,1.0532150776053204e-10,-1.0532150776053204e-10,-1.0,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,2.0727272727272726e-06,6.65e-05,-1.0510047057257196e-06,-1.1396516019949346e-06,1.7272727272727253e-10,1.0510047057257196e-09,-1.0510047057257196e-09
triangle,triangle,35,A,1.9e-06,-1.0532150776053204e-10,-1.0532150776053204e-10,1.0,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,1.9e-06,6.840000000000001e-05,-1.0510047057257194e-06,-1.1396516019949346e-06,1.7272727272727253e-10,1.0510047057257194e-09,-1.0510047057257194e-09
triangle,triangle,35,B,1.9e-06,1.0532150776053204e-10,-1.0532150776053204e-10,-1.0,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,1.9e-06,6.840000000000001e-05,-1.0510047057257194e-06,-1.1396516019949346e-06,1.7272727272727253e-10,1.0510047057257194e-09,-1.0510047057257194e-09
triangle,triangle,36,A,1.7272727272727275e-06,-1.053215077605323e-10,-1.053215077605323e-10,1.0,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,1.7272727272727275e-06,7.012727272727273e-05,-1.0510047057257192e-06,-1.1396516019949346e-06,1.7272727272727297e-10,1.0510047057257192e-09,-1.0510047057257192e-09
triangle,triangle,36,B,1.7272727272727275e-06,1.053215077605323e-10,-1.053215077605323e-10,-1.0,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,1.7272727272727275e-06,7.012727272727273e-05,-1.0510047057257192e-06,-1.1396516019949346e-06,1.7272727272727297e-10,1.0510047057257192e-09,-1.0510047057257192e-09
triangle,triangle,37,A,1.5545454545454545e-06,-1.0532150776053217e-10,-1.0532150776053217e-10,1.0,-1.7272727272727275e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,1.5545454545454545e-06,7.168181818181819e-05,-1.0510047057257194e-06,-1.1396516019949348e-06,1.7272727272727274e-10,1.0510047057257194e-09,-1.0510047057257194e-09
triangle,triangle,37,B,1.5545454545454545e-06,1.0532150776053217e-10,-1.0532150776053217e-10,-1.0,-1.7272727272727275e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,1.5545454545454545e-06,7.168181818181819e-05,-1.0510047057257194e-06,-1.1396516019949348e-06,1.7272727272727274e-10,1.0510047057257194e-09,-1.0510047057257194e-09
triangle,triangle,38,A,1.3818181818181818e-06,-1.0532150776053204e-10,-1.0532150776053204e-10,1.0,-1.7272727272727254e-07,-1.7272727272727275e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,1.3818181818181818e-06,7.306363636363638e-05,-1.0510047057257194e-06,-1.1396516019949346e-06,1.7272727272727253e-10,1.0510047057257194e-09,-1.0510047057257194e-09
triangle,triangle,38,B,1.3818181818181818e-06,1.0532150776053204e-10,-1.0532150776053204e-10,-1.0,-1.7272727272727254e-07,-1.7272727272727275e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,1.3818181818181818e-06,7.306363636363638e-05,-1.0510047057257194e-06,-1.1396516019949346e-06,1.7272727272727253e-10,1.0510047057257194e-09,-1.0510047057257194e-09
triangle,triangle,39,A,1.2090909090909092e-06,-1.053215077605323e-10,-1.053215077605323e-10,1.0,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727275e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,1.2090909090909092e-06,7.427272727272727e-05,-1.0510047057257194e-06,-1.1396516019949348e-06,1.7272727272727297e-10,1.0510047057257194e-09,-1.0510047057257194e-09
triangle,triangle,39,B,1.2090909090909092e-06,1.053215077605323e-10,-1.053215077605323e-10,-1.0,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727275e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727296e-07,1.2090909090909092e-06,7.427272727272727e-05,-1.0510047057257194e-06,-1.1396516019949348e-06,1.7272727272727297e-10,1.0510047057257194e-09,-1.0510047057257194e-09
triangle,triangle,40,A,1.0363636363636363e-06,-1.0532150776053204e-10,-1.0532150776053204e-10,1.0,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727275e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,1.0363636363636363e-06,7.53090909090909e-05,-1.0510047057257194e-06,-1.1396516019949346e-06,1.7272727272727253e-10,1.0510047057257194e-09,-1.0510047057257194e-09
triangle,triangle,40,B,1.0363636363636363e-06,1.0532150776053204e-10,-1.0532150776053204e-10,-1.0,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727275e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,1.0363636363636363e-06,7.53090909090909e-05,-1.0510047057257194e-06,-1.1396516019949346e-06,1.7272727272727253e-10,1.0510047057257194e-09,-1.0510047057257194e-09
triangle,triangle,41,A,8.636363636363637e-07,-1.0532150776053236e-10,-1.0532150776053236e-10,1.0,-1.7272727272727307e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727275e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,8.636363636363637e-07,7.617272727272727e-05,-1.0510047057257192e-06,-1.1396516019949346e-06,1.7272727272727308e-10,1.0510047057257192e-09,-1.0510047057257192e-09
triangle,triangle,41,B,8.636363636363637e-07,1.0532150776053236e-10,-1.0532150776053236e-10,-1.0,-1.7272727272727307e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727275e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,8.636363636363637e-07,7.617272727272727e-05,-1.0510047057257192e-06,-1.1396516019949346e-06,1.7272727272727308e-10,1.0510047057257192e-09,-1.0510047057257192e-09
triangle,triangle,42,A,6.909090909090907e-07,-1.0532150776053204e-10,-1.0532150776053204e-10,1.0,-1.7272727272727254e-07,-1.7272727272727307e-07,-1.7272727272727254e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727275e-07,-1.7272727272727296e-07,-1.7272727272727254e-07,-1.7272727272727254e-07,6.909090909090907e-07,7.686363636363636e-05,-1.0510047057257194e-06,-1.1396516019949348e-06,1.7272727272727253e-10,1.0510047057257194e-09,-1.0510047057257194e-09
