phase,case,step,particle,gauge,chi_read,delta_chi_read,R_read,C_memory,distance_AB_abs,reembedded,delta_chi_gauge_offset,phase_bias,gain
phase3_c_return_frozen,C_return_without_reembedding,37,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,37,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,37,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,37,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,37,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,37,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,37,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,37,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,37,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,37,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,37,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,37,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,37,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,37,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,38,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,38,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,38,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,38,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,38,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,38,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,38,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,38,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,38,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,38,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,38,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,38,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,38,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,38,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,39,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,39,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,39,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,39,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,39,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,39,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,39,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,39,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,39,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,39,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,39,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,39,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,39,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,39,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,40,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,40,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,40,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,40,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,40,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,40,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,40,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,40,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,40,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,40,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,40,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,40,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,40,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,40,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,41,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,41,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,41,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,41,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,41,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,41,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,41,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,41,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,41,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,41,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,41,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,41,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,41,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,41,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,42,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,42,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,42,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,42,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,42,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,42,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,42,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,42,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,42,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,42,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,42,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,42,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,42,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,42,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,43,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,43,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,43,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,43,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,43,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,43,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,43,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,43,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,43,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,43,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,43,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,43,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,43,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,43,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,44,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,44,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,44,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,44,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,44,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,44,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,44,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,44,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,44,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,44,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,44,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,44,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,44,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,44,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,45,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,45,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,45,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,45,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,45,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,45,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,45,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,45,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,45,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,45,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,45,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,45,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,45,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,45,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,46,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,46,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,46,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,46,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,46,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,46,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,46,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,46,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,46,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,46,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,46,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,46,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,46,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,46,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,47,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,47,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,47,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,47,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,47,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,47,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,47,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,47,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,47,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,47,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,47,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,47,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,47,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,47,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,0,A,g0,-0.2499999998217484,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.4999999997076674,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,0,A,g_chi_plus,-0.2494999998217484,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.4999999997076674,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,0,A,g_chi_minus,-0.25049999982174836,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.4999999997076674,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,0,A,g_phase_plus,-0.2499999998217484,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.4999999997076674,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,0,A,g_phase_minus,-0.2499999998217484,1.782516118075413e-10,1.0,2.923326454903677e-07,0.4999999997076674,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,0,A,g_gain_high,-0.2499999998217484,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.4999999997076674,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,0,A,g_gain_low,-0.2499999998217484,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.4999999997076674,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,0,B,g0,0.24999999988591898,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.4999999997076674,True,0.0,0.0,1.0
