step,H_total,abs_ZtZ,phase_pair_max_rat_err_q_le_256,phase_pair_median_rat_err_q_le_256,phase_pair_frac_err_lt_1e10,phase_pair_smallest_global_q_tol_1e10
2892,0.8596491228069777,3.4642983244308175e-14,7.184932198950333e-05,2.5856599293303667e-05,0.0,
2893,0.859649122806976,3.4500340724762915e-14,7.186181809748504e-05,2.5884629467148867e-05,0.0,
2894,0.8596491228069751,3.5160296273543983e-14,7.186277948428854e-05,2.5687476310654045e-05,0.0,
2895,0.8596491228069735,3.4843977015251575e-14,7.185462384690089e-05,2.5496349142173358e-05,0.0,
2896,0.8596491228069746,3.4527864654117434e-14,7.183998738985453e-05,2.5497425343357083e-05,0.0,
2897,0.8596491228069765,3.460190943396179e-14,7.182165379387984e-05,2.539498104631166e-05,0.0,
2898,0.8596491228069761,3.4882868419198287e-14,7.180247985572041e-05,2.5172447390198194e-05,0.0,
2899,0.859649122806976,3.576790319580214e-14,7.178531976609337e-05,2.497224210085136e-05,0.0,
2900,0.8596491228069756,3.5837027791593634e-14,7.17729500489539e-05,2.4796459827669537e-05,0.0,
2901,0.8596491228069751,3.602032632856e-14,7.176799710628678e-05,2.464654776029862e-05,0.0,
2902,0.8596491228069771,3.6118778005673185e-14,7.177286927728677e-05,2.4523272524723527e-05,0.0,
2903,0.8596491228069767,3.5410442292603214e-14,7.178969514604061e-05,2.4426705160895956e-05,0.0,
2904,0.8596491228069791,3.443716622915282e-14,7.18202696856074e-05,2.4356224435639895e-05,0.0,
2905,0.8596491228069808,3.3655119648585066e-14,7.186600958780653e-05,2.4350588154697927e-05,0.0,
2906,0.8596491228069794,3.2825697014584235e-14,7.192791888832595e-05,2.440335153880424e-05,0.0,
2907,0.8596491228069798,3.234995138409571e-14,7.200656570688357e-05,2.447296129148846e-05,0.0,
2908,0.8596491228069794,3.282816389085294e-14,7.210207063601537e-05,2.4554526469267035e-05,0.0,
2909,0.8596491228069812,3.300557718304031e-14,7.221410698898811e-05,2.464289249509699e-05,0.0,
2910,0.8596491228069829,3.304743687989436e-14,7.234191280891533e-05,2.4433730996733554e-05,0.0,
2911,0.8596491228069834,3.301801289877837e-14,7.248431423900747e-05,2.441322740931451e-05,0.0,
2912,0.8596491228069838,3.261229750090044e-14,7.26397595423589e-05,2.4460461729380878e-05,0.0,
2913,0.8596491228069835,3.235768784555054e-14,7.280636279927144e-05,2.4505616233516658e-05,0.0,
2914,0.8596491228069842,3.2922323371732745e-14,7.298195605759394e-05,2.4544651192170974e-05,0.0,
2915,0.8596491228069849,3.2498421536547526e-14,7.316414849845021e-05,2.4573725358634224e-05,0.0,
2916,0.8596491228069858,3.19046090078789e-14,7.335039100120344e-05,2.458929514576047e-05,0.0,
2917,0.8596491228069847,3.148089248557172e-14,7.353804437892908e-05,2.4588205260411833e-05,0.0,
2918,0.8596491228069824,3.1569039433231555e-14,7.372444944997447e-05,2.4567768494965225e-05,0.0,
2919,0.8596491228069852,3.162127992833641e-14,7.390699709614035e-05,2.4525832656718816e-05,0.0,
2920,0.8596491228069848,3.157625359885174e-14,7.408319645890726e-05,2.4460832988182357e-05,0.0,
2921,0.8596491228069837,3.184471913037948e-14,7.425073950534378e-05,2.4371828801939e-05,0.0,
2922,0.8596491228069848,3.2051665466301326e-14,7.440756027821127e-05,2.4258523496023532e-05,0.0,
2923,0.8596491228069888,3.0626984528715927e-14,7.455188733140883e-05,2.4121267543641967e-05,0.0,
2924,0.8596491228069867,3.1685328380057436e-14,7.468228801121857e-05,2.395614638645016e-05,0.0,
2925,0.8596491228069867,3.147811778426992e-14,7.479770349066994e-05,2.3704776093258495e-05,0.0,
2926,0.859649122806986,3.165678731316944e-14,7.489747370348354e-05,2.343699873091909e-05,0.0,
2927,0.8596491228069854,3.127859514341344e-14,7.498135160249886e-05,2.3157203380808067e-05,0.0,
2928,0.8596491228069869,3.1488712345841277e-14,7.504950644604547e-05,2.28700648549629e-05,0.0,
2929,0.8596491228069871,3.1206452053604135e-14,7.510251611847485e-05,2.280111902229315e-05,0.0,
2930,0.8596491228069862,3.1743365455869186e-14,7.51413487617425e-05,2.2641473022333436e-05,0.0,
2931,0.8596491228069838,3.14271274758055e-14,7.516733428858391e-05,2.2391197116000683e-05,0.0,
2932,0.8596491228069845,3.234982048230087e-14,7.518212660495571e-05,2.2142091990917656e-05,0.0,
2933,0.8596491228069825,3.2510985497420666e-14,7.518765760228252e-05,2.189795838763997e-05,0.0,
2934,0.8596491228069838,3.191024676218057e-14,7.518608419332384e-05,2.1662446614389985e-05,0.0,
2935,0.8596491228069851,3.28587634294838e-14,7.517972984016907e-05,2.1651424665199842e-05,0.0,
2936,0.8596491228069849,3.29553679597199e-14,7.517102215204297e-05,2.1698290648169277e-05,0.0,
2937,0.8596491228069851,3.3112081501262724e-14,7.516242822147579e-05,2.1773932099129756e-05,0.0,
2938,0.8596491228069834,3.306934546454318e-14,7.515638942273695e-05,2.1877370057203638e-05,0.0,
2939,0.859649122806984,3.2991360806294726e-14,7.515525738516216e-05,2.2006897944747833e-05,0.0,
2940,0.8596491228069836,3.419402208356274e-14,7.516123282064191e-05,2.216013298575112e-05,0.0,
2941,0.8596491228069839,3.349464663521568e-14,7.517630879005921e-05,2.2334084914584634e-05,0.0,
2942,0.8596491228069839,3.3845984728246846e-14,7.520221986817566e-05,2.2525240012477576e-05,0.0,
2943,0.8596491228069836,3.478662312713843e-14,7.52403984984884e-05,2.2403600253688906e-05,0.0,
2944,0.8596491228069817,3.419305682722946e-14,7.529193963123904e-05,2.2092485387162275e-05,0.0,
2945,0.8596491228069825,3.4196460817578044e-14,7.535757451065939e-05,2.175787741596124e-05,0.0,
2946,0.8596491228069842,3.40782432377641e-14,7.543765423256854e-05,2.1406118470018763e-05,0.0,
2947,0.8596491228069829,3.3861364104678025e-14,7.553214342526093e-05,2.104395574580648e-05,0.0,
2948,0.8596491228069856,3.404904039372413e-14,7.56406241485541e-05,2.067836141272679e-05,0.0,
2949,0.8596491228069867,3.41871661725096e-14,7.576230982170307e-05,2.0694169646284788e-05,0.0,
2950,0.8596491228069876,3.4090157305771215e-14,7.589606874458532e-05,2.0760535051567164e-05,0.0,
2951,0.8596491228069874,3.483052779075453e-14,7.604045651099511e-05,2.0818168470770892e-05,0.0,
2952,0.8596491228069851,3.5268679017740884e-14,7.619375639728032e-05,2.0863067012932834e-05,0.0,
2953,0.8596491228069869,3.49967008851232e-14,7.635402660471913e-05,2.0891603602246622e-05,0.0,
2954,0.8596491228069887,3.553148967284056e-14,7.651915304957013e-05,2.0900618836638962e-05,0.0,
2955,0.8596491228069872,3.555546034048959e-14,7.668690628087615e-05,2.0887499813604382e-05,0.0,
2956,0.8596491228069842,3.5852721082062905e-14,7.682565061806201e-05,2.085024396042412e-05,0.0,
2957,0.8596491228069834,3.648051916742086e-14,7.66594950881716e-05,2.078750632861226e-05,0.0,
2958,0.8596491228069842,3.629231117652919e-14,7.649749480348467e-05,2.0698629246529432e-05,0.0,
2959,0.8596491228069834,3.69245755320506e-14,7.6341743484587e-05,2.0858200082327777e-05,0.0,
2960,0.859649122806984,3.780311197274559e-14,7.619415840692811e-05,2.11364937108445e-05,0.0,
2961,0.8596491228069827,3.8886308924503765e-14,7.605643136066043e-05,2.1414684506795845e-05,0.0,
2962,0.8596491228069814,3.87938764044036e-14,7.592998592031996e-05,2.168676521513077e-05,0.0,
2963,0.8596491228069794,3.892924916841457e-14,7.581594209732367e-05,2.1946934816087504e-05,0.0,
2964,0.8596491228069782,3.895191981054927e-14,7.571508924825165e-05,2.2189749199447856e-05,0.0,
2965,0.8596491228069763,3.918935405729212e-14,7.562786788795073e-05,2.241026122889317e-05,0.0,
2966,0.8596491228069755,3.915693150585308e-14,7.55543608145226e-05,2.260414660186158e-05,0.0,
2967,0.8596491228069737,3.9629220187413016e-14,7.549429370945493e-05,2.276781232085287e-05,0.0,
2968,0.8596491228069721,3.950577303247543e-14,7.544704512318923e-05,2.289848506622713e-05,0.0,
2969,0.8596491228069745,3.97873905843976e-14,7.54116655111714e-05,2.2994277314065947e-05,0.0,
2970,0.8596491228069738,3.8724052595114326e-14,7.538690475117349e-05,2.30542296492664e-05,0.0,
2971,0.859649122806974,3.8591428352105854e-14,7.537124734907641e-05,2.3078328352472977e-05,0.0,
2972,0.8596491228069751,3.873179746556974e-14,7.536295435750517e-05,2.3067498004358117e-05,0.0,
2973,0.8596491228069774,3.8930698050684974e-14,7.536011083802974e-05,2.302356951073073e-05,0.0,
2974,0.8596491228069765,3.890145165811333e-14,7.536067759378318e-05,2.294922458002252e-05,0.0,
2975,0.8596491228069763,3.877533772526471e-14,7.536254576889778e-05,2.2847918311540844e-05,0.0,
2976,0.8596491228069785,3.864645927482872e-14,7.536359285459371e-05,2.2723782109056873e-05,0.0,
2977,0.8596491228069776,3.990855981403148e-14,7.536173863093021e-05,2.2581509621154988e-05,0.0,
2978,0.8596491228069778,3.934693876063254e-14,7.535499955618752e-05,2.2426228854729308e-05,0.0,
2979,0.859649122806978,3.817634701913264e-14,7.534154020177875e-05,2.2263363923216012e-05,0.0,
2980,0.8596491228069781,3.8838682731198555e-14,7.531972038804513e-05,2.209849015534504e-05,0.0,
2981,0.8596491228069787,3.883844790133736e-14,7.528813682627922e-05,2.1937186414289905e-05,0.0,
2982,0.8596491228069802,3.87118847776756e-14,7.52456582051586e-05,2.1784888537084574e-05,0.0,
2983,0.8596491228069814,3.882681220929112e-14,7.519145285411755e-05,2.16467477310682e-05,0.0,
2984,0.8596491228069811,3.872961486339899e-14,7.512500831030611e-05,2.1527497604683504e-05,0.0,
2985,0.859649122806984,3.835704392118153e-14,7.504614233766471e-05,2.1431333257819485e-05,0.0,
2986,0.8596491228069836,3.872038281869131e-14,7.495500517412657e-05,2.1361805506950327e-05,0.0,
2987,0.8596491228069849,3.867809993512078e-14,7.485207301838326e-05,2.1321732897726375e-05,0.0,
2988,0.8596491228069842,3.910481487977169e-14,7.47381329879171e-05,2.131313367628035e-05,0.0,
2989,0.8596491228069867,3.918613972888989e-14,7.461426002075555e-05,2.13371793337698e-05,0.0,
2990,0.8596491228069876,3.9334710349823535e-14,7.448178638119751e-05,2.1394170776824206e-05,0.0,
2991,0.8596491228069855,3.938242460640516e-14,7.43422646344305e-05,2.1483537558403265e-05,0.0,
2992,0.859649122806984,3.923576444172173e-14,7.419742511505234e-05,2.1603860001728065e-05,0.0,
2993,0.8596491228069848,3.9095112222135394e-14,7.404912904884764e-05,2.175291345044711e-05,0.0,
2994,0.8596491228069874,3.866771224107702e-14,7.38993185933623e-05,2.1927733297382596e-05,0.0,
2995,0.8596491228069882,3.8208250067145305e-14,7.374996514197818e-05,2.212469891669719e-05,0.0,
2996,0.8596491228069861,3.784726165905998e-14,7.360301725611862e-05,2.233963413986878e-05,0.0,
2997,0.8596491228069874,3.780091062471974e-14,7.346034960381553e-05,2.2567921496203375e-05,0.0,
2998,0.8596491228069885,3.725219850730514e-14,7.332371423868222e-05,2.280462710883835e-05,0.0,
2999,0.8596491228069874,3.70359136939517e-14,7.31946954796725e-05,2.3044632876455945e-05,0.0,
3000,0.8596491228069886,3.706123249977991e-14,7.307466955253084e-05,2.328277240894877e-05,0.0,
3001,0.8596491228069856,3.7202050665257854e-14,7.296477001755841e-05,2.324558698791933e-05,0.0,
3002,0.8596491228069847,3.745494068892469e-14,7.286585984594973e-05,2.298589356787938e-05,0.0,
3003,0.8596491228069836,3.7712270493608935e-14,7.277851082737596e-05,2.2727606949723795e-05,0.0,
3004,0.8596491228069838,3.906007631449136e-14,7.270299079653597e-05,2.247566658646855e-05,0.0,
3005,0.8596491228069856,3.9727918365931074e-14,7.26392589487368e-05,2.2234804950808734e-05,0.0,
3006,0.859649122806984,4.02461641633239e-14,7.258696931000674e-05,2.200942513733797e-05,0.0,
3007,0.859649122806982,4.0514730621047474e-14,7.25454822040894e-05,2.180348812856522e-05,0.0,
3008,0.8596491228069818,4.038342713100423e-14,7.251388335388631e-05,2.162041260065712e-05,0.0,
3009,0.859649122806984,4.0443196334946057e-14,7.249101005762926e-05,2.146298979285275e-05,0.0,
3010,0.8596491228069849,4.046156778366777e-14,7.247548369393453e-05,2.1333315546643404e-05,0.0,
3011,0.8596491228069845,4.0485103263340177e-14,7.246574765479297e-05,2.1232741159276228e-05,0.0,
3012,0.8596491228069871,3.9533859302808394e-14,7.246010966499572e-05,2.1161844176508552e-05,0.0,
3013,0.8596491228069902,3.8244206703622474e-14,7.245678734496552e-05,2.112041973273495e-05,0.0,
3014,0.8596491228069881,3.736278373406388e-14,7.245395578603375e-05,2.1107492484428407e-05,0.0,
3015,0.8596491228069862,3.725207847743881e-14,7.244979588383327e-05,2.112134866589077e-05,0.0,
3016,0.8596491228069865,3.7056115902494956e-14,7.244254213895074e-05,2.1159587239639923e-05,0.0,
3017,0.8596491228069872,3.730317655298952e-14,7.243052868038946e-05,2.121918865887115e-05,0.0,
3018,0.8596491228069891,3.720933934961266e-14,7.241223231568839e-05,2.1296599277116623e-05,0.0,
3019,0.8596491228069894,3.71096790949924e-14,7.238631149025787e-05,2.1404526757296677e-05,0.0,
3020,0.8596491228069927,3.662668912621143e-14,7.2351640171886e-05,2.1546685426011847e-05,0.0,
3021,0.8596491228069945,3.649417477645925e-14,7.230733580104731e-05,2.1687690585005248e-05,0.0,
3022,0.8596491228069945,3.752168718483261e-14,7.225278062256146e-05,2.1825928266615974e-05,0.0,
3023,0.8596491228069936,3.680772857921568e-14,7.218763588384691e-05,2.1959858860585296e-05,0.0,
3024,0.8596491228069915,3.6893043496608e-14,7.211184858862962e-05,2.208805678589887e-05,0.0,
3025,0.8596491228069909,3.630719450866773e-14,7.202565067510047e-05,2.220924687097378e-05,0.0,
3026,0.8596491228069911,3.587201353324398e-14,7.192955071100293e-05,2.2322336518658392e-05,0.0,
3027,0.8596491228069898,3.6003096972933276e-14,7.182431837415848e-05,2.2426442849093203e-05,0.0,
3028,0.8596491228069898,3.6198462553735497e-14,7.171096218316908e-05,2.2520914150232774e-05,0.0,
3029,0.8596491228069909,3.552245803541998e-14,7.159070112128241e-05,2.2605345120739473e-05,0.0,
3030,0.8596491228069902,3.459575530374606e-14,7.146493094400963e-05,2.2679585554609416e-05,0.0,
3031,0.8596491228069897,3.4611131974346365e-14,7.133518609769851e-05,2.274374229628215e-05,0.0,
3032,0.8596491228069905,3.4891962598703274e-14,7.120309828573257e-05,2.279817446261545e-05,0.0,
3033,0.859649122806994,3.483046365530511e-14,7.107035280007334e-05,2.28434821147247e-05,0.0,
3034,0.8596491228069947,3.478331320939845e-14,7.093864378282522e-05,2.2880488722950426e-05,0.0,
3035,0.8596491228069953,3.494387003684271e-14,7.080962960209769e-05,2.29102179342619e-05,0.0,
3036,0.8596491228069945,3.4663714621750985e-14,7.06848895143386e-05,2.2933865294991196e-05,0.0,
3037,0.8596491228069958,3.460856991362447e-14,7.056588274761966e-05,2.2952765703018047e-05,0.0,
3038,0.8596491228069971,3.478418152591238e-14,7.045391105586774e-05,2.2968357478114765e-05,0.0,
3039,0.8596491228069958,3.507877969787748e-14,7.03500857091588e-05,2.298214401447521e-05,0.0,
3040,0.8596491228069933,3.5682623975062517e-14,7.025529974813427e-05,2.2995654030303486e-05,0.0,
3041,0.8596491228069938,3.459873493745874e-14,7.017020619148884e-05,2.3010401475846015e-05,0.0,
3042,0.8596491228069945,3.4974224694831435e-14,7.009520272854841e-05,2.3027846138626296e-05,0.0,
3043,0.8596491228069922,3.5521567073433375e-14,7.003042324332798e-05,2.30493559720997e-05,0.0,
3044,0.8596491228069925,3.526329338761663e-14,6.997573634170973e-05,2.3076172124828626e-05,0.0,
3045,0.8596491228069909,3.5368157570164304e-14,6.993075086675349e-05,2.3109377553065524e-05,0.0,
3046,0.8596491228069914,3.539042427171718e-14,6.989482820157766e-05,2.3149870014026186e-05,0.0,
3047,0.8596491228069935,3.5151503752227575e-14,6.986710098777493e-05,2.3198340108474685e-05,0.0,
3048,0.859649122806991,3.4596562525891e-14,6.984649771057949e-05,2.3255254907796064e-05,0.0,
3049,0.8596491228069916,3.4788681643000776e-14,6.983177246433492e-05,2.3320847549187368e-05,0.0,
3050,0.859649122806994,3.48647756122392e-14,6.982153907136857e-05,2.339511302208025e-05,0.0,
3051,0.8596491228069941,3.5481833257652443e-14,6.981430863156612e-05,2.3477810209324157e-05,0.0,
3052,0.8596491228069936,3.580106475430346e-14,6.980852947535698e-05,2.3568470078907944e-05,0.0,
3053,0.8596491228069945,3.6370049722397775e-14,6.980262846362217e-05,2.3666409764890733e-05,0.0,
3054,0.8596491228069942,3.638253559313299e-14,6.979505252829865e-05,2.3770752124573774e-05,0.0,
3055,0.8596491228069958,3.645012086153048e-14,6.978430936671609e-05,2.3880450215053167e-05,0.0,
3056,0.8596491228069948,3.693065484630496e-14,6.976900621963322e-05,2.3994316014484818e-05,0.0,
3057,0.8596491228069938,3.620278114368008e-14,6.974788573055335e-05,2.411105260349128e-05,0.0,
3058,0.8596491228069939,3.6158953505375124e-14,6.97198579681646e-05,2.4229288935705834e-05,0.0,
3059,0.8596491228069915,3.640028747278548e-14,6.968402779394811e-05,2.434761627546217e-05,0.0,
3060,0.85964912280699,3.6795592140794244e-14,6.963971689216697e-05,2.446462533297472e-05,0.0,
3061,0.8596491228069911,3.673574069330117e-14,6.958647992938438e-05,2.457894312018344e-05,0.0,
3062,0.8596491228069918,3.655870404733683e-14,6.952411445704243e-05,2.468926857309567e-05,0.0,
3063,0.8596491228069904,3.665738722324751e-14,6.945266434810193e-05,2.4794406012645237e-05,0.0,
3064,0.8596491228069905,3.681990772375545e-14,6.937241672910766e-05,2.4793192436523698e-05,0.0,
3065,0.859649122806992,3.668430946695044e-14,6.928389253413325e-05,2.4781444486580984e-05,0.0,
3066,0.8596491228069938,3.679407784126912e-14,6.918783098602832e-05,2.4793197681612783e-05,0.0,
3067,0.8596491228069918,3.7866133661664534e-14,6.908516845088863e-05,2.482887586685925e-05,0.0,
3068,0.8596491228069919,3.7275176176323044e-14,6.897701227620567e-05,2.4888267620815085e-05,0.0,
3069,0.8596491228069933,3.687967210917901e-14,6.886461033211999e-05,2.4970537029465195e-05,0.0,
3070,0.8596491228069925,3.6977807039352876e-14,6.874931709310861e-05,2.5074250771528472e-05,0.0,
3071,0.8596491228069929,3.685321590802872e-14,6.863255718275729e-05,2.5197420670749343e-05,0.0,
3072,0.8596491228069938,3.697541319193735e-14,6.851578735422859e-05,2.5337560471353632e-05,0.0,
3073,0.8596491228069942,3.7202130862082075e-14,6.840045792289029e-05,2.5420420044011682e-05,0.0,
3074,0.8596491228069947,3.7324541155868807e-14,6.828797466845726e-05,2.54410564013291e-05,0.0,
3075,0.8596491228069958,3.726260559832873e-14,6.817966220545868e-05,2.5456732513990527e-05,0.0,
3076,0.8596491228069961,3.655445466170283e-14,6.80767297730478e-05,2.5468617687058465e-05,0.0,
3077,0.8596491228069952,3.6439932888472827e-14,6.798024032955707e-05,2.547796246628667e-05,0.0,
3078,0.8596491228069958,3.609800460569537e-14,6.789108372540209e-05,2.548606536726533e-05,0.0,
3079,0.8596491228069969,3.6514447993189165e-14,6.780995465111017e-05,2.5494238607128017e-05,0.0,
3080,0.8596491228069973,3.717283147563852e-14,6.77373358783373e-05,2.550377375230839e-05,0.0,
3081,0.8596491228069965,3.707475882983754e-14,6.767348720926325e-05,2.551590817173252e-05,0.0,
3082,0.8596491228069947,3.7175633827720474e-14,6.76184403767266e-05,2.5531793170222722e-05,0.0,
3083,0.859649122806992,3.749607989964935e-14,6.75719999799762e-05,2.5552464619941345e-05,0.0,
3084,0.85964912280699,3.7746055405267994e-14,6.753375038776044e-05,2.5578816836610563e-05,0.0,
3085,0.8596491228069875,3.780172625131509e-14,6.750306838193554e-05,2.561158035970998e-05,0.0,
3086,0.8596491228069854,3.707407331834803e-14,6.747914115656783e-05,2.565130418379427e-05,0.0,
3087,0.8596491228069847,3.752788613577347e-14,6.746098916926568e-05,2.5698342874275193e-05,0.0,
3088,0.8596491228069839,3.698126752885178e-14,6.744749319620436e-05,2.57528488602915e-05,0.0,
3089,0.8596491228069854,3.707304802003866e-14,6.743742485348925e-05,2.581477007122107e-05,0.0,
3090,0.8596491228069844,3.7086971082503225e-14,6.742947975102442e-05,2.5883852930480566e-05,0.0,
3091,0.8596491228069845,3.6971038276537155e-14,6.74223123888762e-05,2.595965059445579e-05,0.0,
3092,0.8596491228069831,3.680636395027883e-14,6.741457186160149e-05,2.6041536173127683e-05,0.0,
3093,0.8596491228069828,3.6718433859181454e-14,6.74049374318475e-05,2.6128720551236995e-05,0.0,
3094,0.8596491228069811,3.5943606253192844e-14,6.739215302858925e-05,2.6220274307514613e-05,0.0,
3095,0.859649122806982,3.5742184941651694e-14,6.737505978149372e-05,2.6315153130441332e-05,0.0,
3096,0.8596491228069811,3.5891793864404224e-14,6.735262574314449e-05,2.6412226033001307e-05,0.0,
3097,0.8596491228069801,3.578428576502895e-14,6.732397204090024e-05,2.6510305614763086e-05,0.0,
3098,0.8596491228069816,3.57317561729612e-14,6.728839480080184e-05,2.6460914663926915e-05,0.0,
3099,0.8596491228069802,3.5943654104788964e-14,6.724538229518906e-05,2.6377519878131167e-05,0.0,
3100,0.8596491228069816,3.584556837455051e-14,6.719462690607525e-05,2.6305838408017396e-05,0.0,
3101,0.8596491228069794,3.588630938637338e-14,6.713603162122883e-05,2.6248465979466368e-05,0.0,
3102,0.8596491228069802,3.585945879072212e-14,6.706971094411207e-05,2.620759792143143e-05,0.0,
3103,0.8596491228069792,3.636032441580437e-14,6.699598622883496e-05,2.618497481197274e-05,0.0,
3104,0.8596491228069769,3.469736891589574e-14,6.691537561326344e-05,2.6181840511885907e-05,0.0,
3105,0.8596491228069778,3.502866301979575e-14,6.682857885242921e-05,2.6198913590673445e-05,0.0,
3106,0.8596491228069802,3.4613727825084484e-14,6.673645749138979e-05,2.6236372776777123e-05,0.0,
3107,0.8596491228069804,3.448313930826524e-14,6.664001093931171e-05,2.6293856708721475e-05,0.0,
3108,0.8596491228069825,3.455168170526985e-14,6.654034910180684e-05,2.6370477869189918e-05,0.0,
3109,0.8596491228069828,3.422971052927877e-14,6.643866231997864e-05,2.6464850221650377e-05,0.0,
3110,0.8596491228069814,3.454731965731429e-14,6.633618943086006e-05,2.6575129710104672e-05,0.0,
3111,0.8596491228069826,3.415085283031798e-14,6.623418479795307e-05,2.6699066456609133e-05,0.0,
3112,0.8596491228069825,3.3699172126232647e-14,6.613388519294272e-05,2.6834067184035998e-05,0.0,
3113,0.8596491228069836,3.434389998596161e-14,6.603647739733542e-05,2.6977266143767692e-05,0.0,
3114,0.8596491228069818,3.466243439090699e-14,6.594306737223166e-05,2.7011089988454584e-05,0.0,
3115,0.8596491228069814,3.585435989187674e-14,6.585465179620442e-05,2.691040522509805e-05,0.0,
3116,0.8596491228069825,3.57710057800569e-14,6.577209269492679e-05,2.6815989184893196e-05,0.0,
3117,0.8596491228069842,3.5772896562589475e-14,6.569609581569269e-05,2.673057552688915e-05,0.0,
3118,0.8596491228069862,3.6339432353568386e-14,6.562719327807276e-05,2.665663881549693e-05,0.0,
3119,0.8596491228069852,3.621916614260605e-14,6.556573092686424e-05,2.659633136825601e-05,0.0,
3120,0.8596491228069856,3.669615478653138e-14,6.551186068171067e-05,2.6551429120107162e-05,0.0,
3121,0.859649122806986,3.758806234586967e-14,6.546553804948063e-05,2.6523287866026674e-05,0.0,
3122,0.8596491228069858,3.8421456748962257e-14,6.542652482038891e-05,2.651281094136204e-05,0.0,
3123,0.859649122806985,3.7909023856433745e-14,6.539439683767023e-05,2.65204291070055e-05,0.0,
3124,0.8596491228069871,3.713732337576427e-14,6.53685565974449e-05,2.65460930605442e-05,0.0,
3125,0.8596491228069869,3.6721634012125855e-14,6.53482503091829e-05,2.658927867554839e-05,0.0,
3126,0.8596491228069862,3.6658114787009806e-14,6.533258893648419e-05,2.6649004718101027e-05,0.0,
3127,0.8596491228069867,3.682738325118071e-14,6.532057262859103e-05,2.6723862478122973e-05,0.0,
3128,0.8596491228069867,3.7346286579698614e-14,6.531111787638766e-05,2.6812056428463654e-05,0.0,
3129,0.8596491228069867,3.7547979106766826e-14,6.530308665891882e-05,2.691145475484935e-05,0.0,
3130,0.8596491228069864,3.654947756209813e-14,6.529531679594358e-05,2.701964833609974e-05,0.0,
3131,0.8596491228069836,3.645214143624094e-14,6.528665270050249e-05,2.7134016556160795e-05,0.0,
3132,0.8596491228069825,3.6795280269836514e-14,6.527597571737154e-05,2.725179815033646e-05,0.0,
3133,0.8596491228069826,3.649560038381616e-14,6.526223325303837e-05,2.7370165177620365e-05,0.0,
3134,0.8596491228069829,3.6867022428146776e-14,6.524446594474709e-05,2.7486298141310428e-05,0.0,
3135,0.8596491228069821,3.6847370145526834e-14,6.522183216106647e-05,2.7597460268532353e-05,0.0,
3136,0.8596491228069796,3.7160726410451294e-14,6.519362921753036e-05,2.766486082230596e-05,0.0,
3137,0.8596491228069809,3.725125917679121e-14,6.515931077155646e-05,2.7588342440824226e-05,0.0,
3138,0.8596491228069805,3.7593579872560025e-14,6.511849996621022e-05,2.752016946955607e-05,0.0,
3139,0.8596491228069797,3.8269547651745946e-14,6.507099801705829e-05,2.7462751222073062e-05,0.0,
3140,0.8596491228069812,3.925010705996231e-14,6.501678804482491e-05,2.7418191726896052e-05,0.0,
3141,0.8596491228069812,3.8513740321146575e-14,6.495603409489847e-05,2.738823699821244e-05,0.0,
3142,0.8596491228069787,3.920199616196557e-14,6.48890754016418e-05,2.7374232139037308e-05,0.0,
3143,0.8596491228069763,3.920885875731979e-14,6.481641609384914e-05,2.7377089322693643e-05,0.0,
3144,0.8596491228069765,3.929663991631737e-14,6.47387106378905e-05,2.7397267411560094e-05,0.0,
3145,0.8596491228069734,3.916209743024329e-14,6.465674544359201e-05,2.743476363981784e-05,0.0,
3146,0.8596491228069738,3.983341630678386e-14,6.457141714050207e-05,2.7489117490574894e-05,0.0,
3147,0.8596491228069736,3.9215964581908595e-14,6.448370812595083e-05,2.7559426561522132e-05,0.0,
3148,0.8596491228069723,3.8485948781300714e-14,6.439466004770633e-05,2.7644373900029273e-05,0.0,
3149,0.859649122806974,3.828949980258657e-14,6.430534593537818e-05,2.774226600095464e-05,0.0,
3150,0.8596491228069711,3.8954846405418035e-14,6.421684172319697e-05,2.7695296085514937e-05,0.0,
3151,0.8596491228069701,3.986372631547605e-14,6.413019792222974e-05,2.7609892376850853e-05,0.0,
3152,0.8596491228069729,4.045881223479859e-14,6.404641217699902e-05,2.7523220096744433e-05,0.0,
3153,0.8596491228069729,4.0464608779985667e-14,6.39664034339793e-05,2.7437890438176266e-05,0.0,
3154,0.8596491228069717,4.020603808921007e-14,6.389098837761287e-05,2.735645789021801e-05,0.0,
3155,0.8596491228069723,3.994530093496697e-14,6.382086074147031e-05,2.728135332254536e-05,0.0,
3156,0.8596491228069725,4.03440872756384e-14,6.375657401436197e-05,2.721482088251237e-05,0.0,
3157,0.8596491228069736,4.026525140503912e-14,6.369852797355469e-05,2.7158860335826235e-05,0.0,
3158,0.8596491228069747,4.011151689966374e-14,6.36469593608413e-05,2.7115176332428992e-05,0.0,
3159,0.8596491228069731,4.0747377929846336e-14,6.360193692461769e-05,2.7085135871893207e-05,0.0,
3160,0.8596491228069746,4.066107161980347e-14,6.356336091578596e-05,2.7069735026061942e-05,0.0,
3161,0.8596491228069725,4.049627382657971e-14,6.353096702205185e-05,2.7069575719428085e-05,0.0,
3162,0.8596491228069731,4.060034655385424e-14,6.350433459739735e-05,2.7084853096832895e-05,0.0,
3163,0.859649122806976,4.0673674700434526e-14,6.348289894236858e-05,2.7115353723128344e-05,0.0,
3164,0.8596491228069753,4.001884754512813e-14,6.346596727380138e-05,2.716046457339888e-05,0.0,
