step,a2<b2;ab<0,a2<b2;ab>0,a2>b2;ab<0,a2>b2;ab>0
1355,0,5,5,0
1356,0,5,5,0
1357,0,5,5,0
1358,1,4,4,1
1359,5,0,0,5
1360,5,0,0,5
1361,5,0,0,5
1362,5,0,0,5
1363,3,2,2,3
1364,0,5,5,0
1365,0,5,5,0
1366,0,5,5,0
1367,1,4,4,1
1368,5,0,0,5
1369,5,0,0,5
1370,5,0,0,5
1371,5,0,0,5
1372,3,2,2,3
1373,0,5,5,0
1374,0,5,5,0
1375,0,5,5,0
1376,0,5,4,1
1377,5,0,0,5
1378,5,0,0,5
1379,5,0,0,5
1380,5,0,0,5
1381,3,2,2,3
1382,0,5,5,0
1383,0,5,5,0
1384,0,5,5,0
1385,0,5,5,0
1386,5,0,0,5
1387,5,0,0,5
1388,5,0,0,5
1389,5,0,0,5
1390,3,2,2,3
1391,0,5,5,0
1392,0,5,5,0
1393,0,5,5,0
1394,0,5,5,0
1395,5,0,0,5
1396,5,0,0,5
1397,5,0,0,5
1398,5,0,0,5
1399,3,2,2,3
1400,0,5,5,0
1401,0,5,5,0
1402,0,5,5,0
1403,0,5,5,0
1404,5,0,0,5
1405,5,0,0,5
1406,5,0,0,5
1407,5,0,0,5
1408,3,2,2,3
1409,0,5,5,0
1410,0,5,5,0
1411,0,5,5,0
1412,0,5,5,0
1413,5,0,0,5
1414,5,0,0,5
1415,5,0,0,5
1416,5,0,0,5
1417,3,2,2,3
1418,0,5,5,0
1419,0,5,5,0
1420,0,5,5,0
1421,0,5,5,0
1422,5,0,0,5
1423,5,0,0,5
1424,5,0,0,5
1425,5,0,0,5
1426,3,2,2,3
1427,0,5,5,0
1428,0,5,5,0
1429,0,5,5,0
1430,0,5,5,0
1431,5,0,0,5
1432,5,0,0,5
1433,5,0,0,5
1434,5,0,0,5
1435,3,2,2,3
1436,0,5,5,0
1437,0,5,5,0
1438,0,5,5,0
1439,0,5,5,0
1440,5,0,0,5
1441,5,0,0,5
1442,5,0,0,5
1443,5,0,0,5
1444,3,2,2,3
1445,0,5,5,0
1446,0,5,5,0
1447,0,5,5,0
1448,0,5,5,0
1449,5,0,0,5
1450,5,0,0,5
1451,5,0,0,5
1452,5,0,0,5
1453,3,2,2,3
1454,0,5,5,0
1455,0,5,5,0
1456,0,5,5,0
1457,0,5,5,0
1458,5,0,0,5
1459,5,0,0,5
1460,5,0,0,5
1461,5,0,0,5
1462,3,2,2,3
1463,0,5,5,0
1464,0,5,5,0
1465,0,5,5,0
1466,0,5,5,0
1467,5,0,0,5
1468,5,0,0,5
1469,5,0,0,5
1470,5,0,0,5
1471,3,2,2,3
1472,0,5,5,0
1473,0,5,5,0
1474,0,5,5,0
1475,0,5,5,0
1476,5,0,0,5
1477,5,0,0,5
1478,5,0,0,5
1479,5,0,0,5
1480,3,2,2,3
1481,0,5,5,0
1482,0,5,5,0
1483,0,5,5,0
1484,0,5,5,0
1485,5,0,0,5
1486,5,0,0,5
1487,5,0,0,5
1488,5,0,0,5
1489,3,2,2,3
1490,0,5,5,0
1491,0,5,5,0
1492,0,5,5,0
1493,0,5,5,0
1494,5,0,0,5
1495,5,0,0,5
1496,5,0,0,5
1497,5,0,0,5
1498,3,2,2,3
1499,0,5,5,0
1500,0,5,5,0
1501,0,5,5,0
1502,0,5,5,0
1503,5,0,1,4
1504,5,0,0,5
1505,5,0,0,5
1506,5,0,0,5
1507,3,2,2,3
1508,0,5,5,0
1509,0,5,5,0
1510,0,5,5,0
1511,0,5,5,0
1512,4,1,1,4
1513,5,0,0,5
1514,5,0,0,5
1515,5,0,0,5
1516,3,2,2,3
1517,0,5,5,0
1518,0,5,5,0
1519,0,5,5,0
1520,0,5,5,0
1521,4,1,1,4
1522,5,0,0,5
1523,5,0,0,5
1524,5,0,0,5
1525,3,1,2,4
1526,0,5,5,0
1527,0,5,5,0
1528,0,5,5,0
1529,0,5,5,0
1530,3,2,2,3
1531,5,0,0,5
1532,5,0,0,5
1533,5,0,0,5
1534,4,1,1,4
1535,0,5,5,0
1536,0,5,5,0
1537,0,5,5,0
1538,0,5,5,0
1539,2,3,2,3
1540,5,0,0,5
1541,5,0,0,5
1542,5,0,0,5
1543,4,1,1,4
1544,0,5,5,0
1545,0,5,5,0
1546,0,5,5,0
1547,0,5,5,0
1548,3,2,3,2
1549,5,0,0,5
1550,5,0,0,5
1551,5,0,0,5
1552,5,0,0,5
1553,0,5,5,0
1554,0,5,5,0
1555,0,5,5,0
1556,0,5,5,0
1557,2,3,3,2
1558,5,0,0,5
1559,5,0,0,5
1560,5,0,0,5
1561,5,0,0,5
1562,0,5,5,0
1563,0,5,5,0
1564,0,5,5,0
1565,0,5,5,0
1566,2,3,3,2
1567,5,0,0,5
1568,5,0,0,5
1569,5,0,0,5
1570,5,0,0,5
1571,0,5,5,0
1572,0,5,5,0
1573,0,5,5,0
1574,0,5,5,0
1575,2,3,3,2
1576,5,0,0,5
1577,5,0,0,5
1578,5,0,0,5
1579,5,0,0,5
1580,0,5,5,0
1581,0,5,5,0
1582,0,5,5,0
1583,0,5,5,0
1584,2,3,3,2
1585,5,0,0,5
1586,5,0,0,5
1587,5,0,0,5
1588,5,0,0,5
1589,0,5,5,0
1590,0,5,5,0
1591,0,5,5,0
1592,0,5,5,0
1593,2,3,3,2
1594,5,0,0,5
1595,5,0,0,5
1596,5,0,0,5
1597,5,0,0,5
1598,0,5,5,0
1599,0,5,5,0
1600,0,5,5,0
1601,0,5,5,0
1602,2,3,3,2
1603,5,0,0,5
1604,5,0,0,5
1605,5,0,0,5
1606,5,0,0,5
1607,0,5,5,0
1608,0,5,5,0
1609,0,5,5,0
1610,0,5,5,0
1611,2,3,3,2
1612,5,0,0,5
1613,5,0,0,5
1614,5,0,0,5
1615,5,0,0,5
1616,0,5,5,0
1617,0,5,5,0
1618,0,5,5,0
1619,0,5,5,0
1620,2,3,3,2
1621,5,0,0,5
1622,5,0,0,5
1623,5,0,0,5
1624,5,0,0,5
1625,0,5,5,0
1626,0,5,5,0
1627,0,5,5,0
1628,0,5,5,0
1629,2,3,3,2
1630,5,0,0,5
1631,5,0,0,5
1632,5,0,0,5
1633,5,0,0,5
1634,0,5,5,0
1635,0,5,5,0
1636,0,5,5,0
1637,0,5,5,0
1638,2,3,3,2
1639,5,0,0,5
1640,5,0,0,5
1641,5,0,0,5
1642,5,0,0,5
1643,0,5,5,0
1644,0,5,5,0
1645,0,5,5,0
1646,0,5,5,0
1647,2,3,3,2
1648,5,0,0,5
1649,5,0,0,5
1650,5,0,0,5
1651,5,0,0,5
1652,0,5,5,0
1653,0,5,5,0
1654,0,5,5,0
1655,0,5,5,0
1656,2,3,3,2
1657,5,0,0,5
1658,5,0,0,5
1659,5,0,0,5
1660,5,0,0,5
1661,0,5,5,0
1662,0,5,5,0
1663,0,5,5,0
1664,0,5,5,0
1665,2,3,3,2
1666,5,0,0,5
1667,5,0,0,5
1668,5,0,0,5
1669,5,0,0,5
1670,0,5,5,0
1671,0,5,5,0
1672,0,5,5,0
1673,0,5,5,0
1674,2,3,3,2
1675,5,0,0,5
1676,5,0,0,5
1677,5,0,0,5
1678,5,0,0,5
1679,0,5,5,0
1680,0,5,5,0
1681,0,5,5,0
1682,0,5,5,0
1683,2,3,3,2
1684,5,0,0,5
1685,5,0,0,5
1686,5,0,0,5
1687,5,0,0,5
1688,0,5,5,0
1689,0,5,5,0
1690,0,5,5,0
1691,0,5,5,0
1692,2,3,3,2
1693,5,0,0,5
1694,5,0,0,5
1695,5,0,0,5
1696,5,0,0,5
1697,0,5,5,0
1698,0,5,5,0
1699,0,5,5,0
1700,0,5,5,0
1701,2,3,3,2
1702,5,0,0,5
1703,5,0,0,5
1704,5,0,0,5
1705,5,0,0,5
1706,0,5,5,0
1707,0,5,5,0
1708,0,5,5,0
1709,0,5,5,0
1710,2,3,3,2
1711,5,0,0,5
1712,5,0,0,5
1713,5,0,0,5
1714,5,0,0,5
1715,0,5,5,0
1716,0,5,5,0
1717,0,5,5,0
1718,0,5,5,0
1719,2,3,3,2
1720,5,0,0,5
1721,5,0,0,5
1722,5,0,0,5
1723,5,0,0,5
1724,0,5,5,0
1725,0,5,5,0
1726,0,5,5,0
1727,0,5,5,0
1728,2,3,3,2
1729,5,0,0,5
1730,5,0,0,5
1731,5,0,0,5
1732,5,0,0,5
1733,0,4,5,1
1734,0,5,5,0
1735,0,5,5,0
1736,0,5,5,0
1737,1,4,3,2
1738,5,0,0,5
1739,5,0,0,5
1740,5,0,0,5
1741,5,0,0,5
1742,2,3,3,2
1743,0,5,5,0
1744,0,5,5,0
1745,0,5,5,0
1746,0,5,4,1
1747,5,0,0,5
1748,5,0,0,5
1749,5,0,0,5
1750,5,0,0,5
1751,3,3,2,2
1752,0,5,5,0
1753,0,5,5,0
1754,0,5,5,0
1755,0,5,5,0
1756,5,0,0,5
1757,5,0,0,5
1758,5,0,0,5
1759,5,0,0,5
1760,3,2,2,3
1761,0,5,5,0
1762,0,5,5,0
1763,0,5,5,0
1764,0,5,5,0
1765,5,0,0,5
1766,5,0,0,5
1767,5,0,0,5
1768,5,0,0,5
1769,3,2,2,3
1770,0,5,5,0
1771,0,5,5,0
1772,0,5,5,0
1773,0,5,5,0
1774,5,0,0,5
1775,5,0,0,5
1776,5,0,0,5
1777,5,0,0,5
1778,3,2,2,3
1779,0,5,5,0
1780,0,5,5,0
1781,0,5,5,0
1782,0,5,5,0
1783,5,0,0,5
1784,5,0,0,5
1785,5,0,0,5
1786,5,0,0,5
1787,3,2,2,3
1788,0,5,5,0
1789,0,5,5,0
1790,0,5,5,0
1791,0,5,5,0
1792,5,0,0,5
1793,5,0,0,5
1794,5,0,0,5
1795,5,0,0,5
1796,3,2,2,3
1797,0,5,5,0
1798,0,5,5,0
1799,0,5,5,0
1800,0,5,5,0
1801,5,0,0,5
1802,5,0,0,5
1803,5,0,0,5
1804,5,0,0,5
1805,3,2,2,3
1806,0,5,5,0
1807,0,5,5,0
1808,0,5,5,0
1809,0,5,5,0
1810,5,0,0,5
1811,5,0,0,5
1812,5,0,0,5
1813,5,0,0,5
1814,3,2,2,3
1815,0,5,5,0
1816,0,5,5,0
1817,0,5,5,0
1818,0,5,5,0
1819,5,0,0,5
1820,5,0,0,5
1821,5,0,0,5
1822,5,0,0,5
1823,3,2,2,3
1824,0,5,5,0
1825,0,5,5,0
1826,0,5,5,0
1827,0,5,5,0
1828,5,0,0,5
1829,5,0,0,5
1830,5,0,0,5
1831,5,0,0,5
1832,3,2,2,3
1833,0,5,5,0
1834,0,5,5,0
1835,0,5,5,0
1836,0,5,5,0
1837,5,0,0,5
1838,5,0,0,5
1839,5,0,0,5
1840,5,0,0,5
1841,3,2,2,3
1842,0,5,5,0
1843,0,5,5,0
1844,0,5,5,0
1845,0,5,5,0
1846,5,0,0,5
1847,5,0,0,5
1848,5,0,0,5
1849,5,0,0,5
1850,3,2,2,3
1851,0,5,5,0
1852,0,5,5,0
1853,0,5,5,0
1854,0,5,5,0
1855,5,0,0,5
1856,5,0,0,5
1857,5,0,0,5
1858,5,0,0,5
1859,3,2,2,3
1860,0,5,5,0
1861,0,5,5,0
1862,0,5,5,0
1863,0,5,5,0
1864,5,0,0,5
1865,5,0,0,5
1866,5,0,0,5
1867,5,0,0,5
1868,3,2,2,3
1869,0,5,5,0
1870,0,5,5,0
1871,0,5,5,0
1872,0,5,5,0
1873,5,0,0,5
1874,5,0,0,5
1875,5,0,0,5
1876,5,0,0,5
1877,3,2,2,3
1878,0,5,5,0
1879,0,5,5,0
1880,0,5,5,0
1881,0,5,5,0
1882,5,0,0,5
1883,5,0,0,5
1884,5,0,0,5
1885,5,0,0,5
1886,3,2,2,3
1887,0,5,5,0
1888,0,5,5,0
1889,0,5,5,0
1890,0,5,5,0
1891,5,0,0,5
1892,5,0,0,5
1893,5,0,0,5
1894,5,0,0,5
1895,3,2,2,3
1896,0,5,5,0
1897,0,5,5,0
1898,0,5,5,0
1899,0,5,5,0
1900,5,0,0,5
1901,5,0,0,5
1902,5,0,0,5
1903,5,0,0,5
1904,3,2,2,3
1905,0,5,5,0
1906,0,5,5,0
1907,0,5,5,0
1908,0,5,5,0
1909,5,0,0,5
1910,5,0,0,5
1911,5,0,0,5
1912,5,0,0,5
1913,3,2,2,3
1914,0,5,5,0
1915,0,5,5,0
1916,0,5,5,0
1917,0,5,5,0
1918,5,0,0,5
1919,5,0,0,5
1920,5,0,0,5
1921,5,0,0,5
1922,3,2,2,3
1923,0,5,5,0
1924,0,5,5,0
1925,0,5,5,0
1926,0,5,5,0
1927,5,0,0,5
1928,5,0,0,5
1929,5,0,0,5
1930,5,0,0,5
1931,3,2,2,3
1932,0,5,5,0
1933,0,5,5,0
1934,0,5,5,0
1935,0,5,5,0
1936,5,0,0,5
1937,5,0,0,5
1938,5,0,0,5
1939,5,0,0,5
1940,3,2,2,3
1941,0,5,5,0
1942,0,5,5,0
1943,0,5,5,0
1944,0,5,5,0
1945,5,0,0,5
1946,5,0,0,5
1947,5,0,0,5
1948,5,0,0,5
1949,4,2,1,3
1950,0,5,5,0
1951,0,5,5,0
1952,0,5,5,0
1953,0,5,5,0
1954,3,2,2,3
1955,5,0,0,5
1956,5,0,0,5
1957,5,0,0,5
1958,5,0,0,5
1959,0,5,5,0
1960,0,5,5,0
1961,0,5,5,0
1962,0,5,5,0
1963,2,3,3,2
1964,5,0,0,5
1965,5,0,0,5
1966,5,0,0,5
1967,5,0,0,5
1968,0,5,5,0
1969,0,5,5,0
1970,0,5,5,0
1971,0,5,5,0
1972,2,3,3,2
1973,5,0,0,5
1974,5,0,0,5
1975,5,0,0,5
1976,5,0,0,5
1977,0,5,5,0
1978,0,5,5,0
1979,0,5,5,0
1980,0,5,5,0
1981,2,3,3,2
1982,5,0,0,5
1983,5,0,0,5
1984,5,0,0,5
1985,5,0,0,5
1986,0,5,5,0
1987,0,5,5,0
1988,0,5,5,0
1989,0,5,5,0
1990,2,3,3,2
1991,5,0,0,5
1992,5,0,0,5
1993,5,0,0,5
1994,5,0,0,5
1995,0,5,5,0
1996,0,5,5,0
1997,0,5,5,0
1998,0,5,5,0
1999,2,3,3,2
2000,5,0,0,5
2001,5,0,0,5
2002,5,0,0,5
2003,5,0,0,5
2004,0,5,5,0
2005,0,5,5,0
2006,0,5,5,0
2007,0,5,5,0
2008,2,3,3,2
2009,5,0,0,5
2010,5,0,0,5
2011,5,0,0,5
2012,5,0,0,5
2013,0,5,5,0
2014,0,5,5,0
2015,0,5,5,0
2016,0,5,5,0
2017,2,3,3,2
2018,5,0,0,5
2019,5,0,0,5
2020,5,0,0,5
2021,5,0,0,5
2022,0,5,5,0
2023,0,5,5,0
2024,0,5,5,0
2025,0,5,5,0
2026,2,3,3,2
2027,5,0,0,5
2028,5,0,0,5
2029,5,0,0,5
2030,5,0,0,5
2031,0,5,5,0
2032,0,5,5,0
2033,0,5,5,0
2034,0,5,5,0
2035,2,3,3,2
2036,5,0,0,5
2037,5,0,0,5
2038,5,0,0,5
2039,5,0,0,5
2040,0,5,5,0
2041,0,5,5,0
2042,0,5,5,0
2043,0,5,5,0
2044,2,3,3,2
2045,5,0,0,5
2046,5,0,0,5
2047,5,0,0,5
2048,5,0,0,5
2049,0,5,5,0
2050,0,5,5,0
2051,0,5,5,0
2052,0,5,5,0
2053,2,3,3,2
2054,5,0,0,5
2055,5,0,0,5
2056,5,0,0,5
2057,5,0,0,5
2058,0,5,5,0
2059,0,5,5,0
2060,0,5,5,0
2061,0,5,5,0
2062,2,3,3,2
2063,5,0,0,5
2064,5,0,0,5
2065,5,0,0,5
2066,5,0,0,5
2067,0,5,5,0
2068,0,5,5,0
2069,0,5,5,0
2070,0,5,5,0
2071,2,3,3,2
2072,5,0,0,5
2073,5,0,0,5
2074,5,0,0,5
2075,5,0,0,5
2076,0,5,5,0
2077,0,5,5,0
2078,0,5,5,0
2079,0,5,5,0
2080,2,3,3,2
2081,5,0,0,5
2082,5,0,0,5
2083,5,0,0,5
2084,5,0,0,5
2085,0,5,5,0
2086,0,5,5,0
2087,0,5,5,0
2088,0,5,5,0
2089,2,3,3,2
2090,5,0,0,5
2091,5,0,0,5
2092,5,0,0,5
2093,5,0,0,5
2094,0,5,5,0
2095,0,5,5,0
2096,0,5,5,0
2097,0,5,5,0
2098,2,3,3,2
2099,5,0,0,5
2100,5,0,0,5
2101,5,0,0,5
2102,5,0,0,5
2103,0,5,5,0
2104,0,5,5,0
2105,0,5,5,0
2106,0,5,5,0
2107,2,3,3,2
2108,5,0,0,5
2109,5,0,0,5
2110,5,0,0,5
2111,5,0,0,5
2112,0,5,5,0
2113,0,5,5,0
2114,0,5,5,0
2115,0,5,5,0
2116,2,3,3,2
2117,5,0,0,5
2118,5,0,0,5
2119,5,0,0,5
2120,5,0,0,5
2121,0,5,5,0
2122,0,5,5,0
2123,0,5,5,0
2124,0,5,5,0
2125,2,3,3,2
2126,5,0,0,5
2127,5,0,0,5
2128,5,0,0,5
2129,5,0,0,5
2130,0,5,5,0
2131,0,5,5,0
2132,0,5,5,0
2133,0,5,5,0
2134,2,3,3,2
2135,5,0,0,5
2136,5,0,0,5
2137,5,0,0,5
2138,5,0,0,5
2139,0,5,5,0
2140,0,5,5,0
2141,0,5,5,0
2142,0,5,5,0
2143,2,3,3,2
2144,5,0,0,5
2145,5,0,0,5
2146,5,0,0,5
2147,5,0,0,5
2148,0,5,5,0
2149,0,5,5,0
2150,0,5,5,0
2151,0,5,5,0
2152,2,3,3,2
2153,5,0,0,5
2154,5,0,0,5
2155,5,0,0,5
2156,5,0,0,5
2157,0,5,5,0
2158,0,5,5,0
2159,0,5,5,0
2160,0,5,5,0
2161,2,3,3,2
2162,5,0,0,5
2163,5,0,0,5
2164,5,0,0,5
2165,5,0,0,5
2166,3,2,2,3
2167,0,5,5,0
2168,0,5,5,0
2169,0,5,5,0
2170,0,5,5,0
2171,5,0,0,5
2172,5,0,0,5
2173,5,0,0,5
2174,5,0,0,5
2175,3,2,2,3
2176,0,5,5,0
2177,0,5,5,0
2178,0,5,5,0
2179,0,5,5,0
2180,5,0,0,5
2181,5,0,0,5
2182,5,0,0,5
2183,5,0,0,5
2184,3,2,2,3
2185,0,5,5,0
2186,0,5,5,0
2187,0,5,5,0
2188,0,5,5,0
2189,5,0,0,5
2190,5,0,0,5
2191,5,0,0,5
2192,5,0,0,5
2193,3,2,2,3
2194,0,5,5,0
2195,0,5,5,0
2196,0,5,5,0
2197,0,5,5,0
2198,5,0,0,5
2199,5,0,0,5
2200,5,0,0,5
2201,5,0,0,5
2202,3,2,2,3
2203,0,5,5,0
2204,0,5,5,0
2205,0,5,5,0
2206,0,5,5,0
2207,5,0,0,5
2208,5,0,0,5
2209,5,0,0,5
2210,5,0,0,5
2211,3,2,2,3
2212,0,5,5,0
2213,0,5,5,0
2214,0,5,5,0
2215,0,5,5,0
2216,5,0,0,5
2217,5,0,0,5
2218,5,0,0,5
2219,5,0,0,5
2220,3,2,2,3
2221,0,5,5,0
2222,0,5,5,0
2223,0,5,5,0
2224,0,5,5,0
2225,5,0,0,5
2226,5,0,0,5
2227,5,0,0,5
2228,5,0,0,5
2229,3,2,2,3
2230,0,5,5,0
2231,0,5,5,0
2232,0,5,5,0
2233,0,5,5,0
2234,5,0,0,5
2235,5,0,0,5
2236,5,0,0,5
2237,5,0,0,5
2238,3,2,2,3
2239,0,5,5,0
2240,0,5,5,0
2241,0,5,5,0
2242,0,5,5,0
2243,5,0,0,5
2244,5,0,0,5
2245,5,0,0,5
2246,5,0,0,5
2247,3,2,2,3
2248,0,5,5,0
2249,0,5,5,0
2250,0,5,5,0
2251,0,5,5,0
2252,5,0,0,5
2253,5,0,0,5
2254,5,0,0,5
2255,5,0,0,5
2256,3,2,2,3
2257,0,5,5,0
2258,0,5,5,0
2259,0,5,5,0
2260,0,5,5,0
2261,5,0,0,5
2262,5,0,0,5
2263,5,0,0,5
2264,5,0,0,5
2265,3,2,2,3
2266,0,5,5,0
2267,0,5,5,0
2268,0,5,5,0
2269,0,5,5,0
2270,5,0,0,5
2271,5,0,0,5
2272,5,0,0,5
2273,5,0,0,5
2274,3,2,2,3
2275,0,5,5,0
2276,0,5,5,0
2277,0,5,5,0
2278,0,5,5,0
2279,5,0,0,5
2280,5,0,0,5
2281,5,0,0,5
2282,5,0,0,5
2283,3,2,2,3
2284,0,5,5,0
2285,0,5,5,0
2286,0,5,5,0
2287,0,5,5,0
2288,5,0,0,5
2289,5,0,0,5
2290,5,0,0,5
2291,5,0,0,5
2292,3,2,2,3
2293,0,5,5,0
2294,0,5,5,0
2295,0,5,5,0
2296,0,5,5,0
2297,5,0,0,5
2298,5,0,0,5
2299,5,0,0,5
2300,5,0,0,5
2301,3,2,2,3
2302,0,5,5,0
2303,0,5,5,0
2304,0,5,5,0
2305,0,5,5,0
2306,5,0,0,5
2307,5,0,0,5
2308,5,0,0,5
2309,5,0,0,5
2310,3,2,2,3
2311,0,5,5,0
2312,0,5,5,0
2313,0,5,5,0
2314,0,5,5,0
2315,5,0,0,5
2316,5,0,0,5
2317,5,0,0,5
2318,5,0,0,5
2319,3,2,2,3
2320,0,5,5,0
2321,0,5,5,0
2322,0,5,5,0
2323,0,5,5,0
2324,5,0,0,5
2325,5,0,0,5
2326,5,0,0,5
2327,5,0,0,5
2328,3,2,2,3
2329,0,5,5,0
2330,0,5,5,0
2331,0,5,5,0
2332,0,5,5,0
2333,5,0,0,5
2334,5,0,0,5
2335,5,0,0,5
2336,5,0,0,5
2337,3,2,2,3
2338,0,5,5,0
2339,0,5,5,0
2340,0,5,5,0
2341,0,5,5,0
2342,5,0,0,5
2343,5,0,0,5
2344,5,0,0,5
2345,5,0,0,5
2346,3,2,2,3
2347,0,5,5,0
2348,0,5,5,0
2349,0,5,5,0
2350,0,5,5,0
2351,5,0,0,5
2352,5,0,0,5
2353,5,0,0,5
2354,5,0,0,5
2355,3,2,2,3
2356,0,5,5,0
2357,0,5,5,0
2358,0,5,5,0
2359,0,5,5,0
2360,5,0,0,5
2361,5,0,0,5
2362,5,0,0,5
2363,5,0,0,5
2364,3,2,2,3
2365,0,5,5,0
2366,0,5,5,0
2367,0,5,5,0
2368,0,5,5,0
2369,5,0,0,5
2370,5,0,0,5
2371,5,0,0,5
2372,5,0,0,5
2373,3,1,2,4
2374,0,5,5,0
2375,0,5,5,0
2376,0,5,5,0
2377,0,5,5,0
2378,2,3,3,2
2379,5,0,0,5
2380,5,0,0,5
2381,5,0,0,5
2382,5,0,0,5
2383,0,5,5,0
2384,0,5,5,0
2385,0,5,5,0
2386,0,5,5,0
2387,2,3,3,2
2388,5,0,0,5
2389,5,0,0,5
2390,5,0,0,5
2391,5,0,0,5
2392,0,5,5,0
2393,0,5,5,0
2394,0,5,5,0
2395,0,5,5,0
2396,2,3,3,2
2397,5,0,0,5
2398,5,0,0,5
2399,5,0,0,5
2400,5,0,0,5
2401,0,5,5,0
2402,0,5,5,0
2403,0,5,5,0
2404,0,5,5,0
2405,2,3,3,2
2406,5,0,0,5
2407,5,0,0,5
2408,5,0,0,5
2409,5,0,0,5
2410,0,5,5,0
2411,0,5,5,0
2412,0,5,5,0
2413,0,5,5,0
2414,2,3,3,2
2415,5,0,0,5
2416,5,0,0,5
2417,5,0,0,5
2418,5,0,0,5
2419,0,5,5,0
2420,0,5,5,0
2421,0,5,5,0
2422,0,5,5,0
2423,2,3,3,2
2424,5,0,0,5
2425,5,0,0,5
2426,5,0,0,5
2427,5,0,0,5
2428,0,5,5,0
2429,0,5,5,0
2430,0,5,5,0
2431,0,5,5,0
2432,2,3,3,2
2433,5,0,0,5
2434,5,0,0,5
2435,5,0,0,5
2436,5,0,0,5
2437,0,5,5,0
2438,0,5,5,0
2439,0,5,5,0
2440,0,5,5,0
2441,2,3,3,2
2442,5,0,0,5
2443,5,0,0,5
2444,5,0,0,5
2445,5,0,0,5
2446,0,5,5,0
2447,0,5,5,0
2448,0,5,5,0
2449,0,5,5,0
2450,2,3,3,2
2451,5,0,0,5
2452,5,0,0,5
2453,5,0,0,5
2454,5,0,0,5
2455,0,5,5,0
2456,0,5,5,0
2457,0,5,5,0
2458,0,5,5,0
2459,2,3,3,2
2460,5,0,0,5
2461,5,0,0,5
2462,5,0,0,5
2463,5,0,0,5
2464,0,5,5,0
2465,0,5,5,0
2466,0,5,5,0
2467,0,5,5,0
2468,2,3,3,2
2469,5,0,0,5
2470,5,0,0,5
2471,5,0,0,5
2472,5,0,0,5
2473,0,5,5,0
2474,0,5,5,0
2475,0,5,5,0
2476,0,5,5,0
2477,2,3,3,2
2478,5,0,0,5
2479,5,0,0,5
2480,5,0,0,5
2481,5,0,0,5
2482,0,5,5,0
2483,0,5,5,0
2484,0,5,5,0
2485,0,5,5,0
2486,2,3,3,2
2487,5,0,0,5
2488,5,0,0,5
2489,5,0,0,5
2490,5,0,0,5
2491,0,5,5,0
2492,0,5,5,0
2493,0,5,5,0
2494,0,5,5,0
2495,2,3,3,2
2496,5,0,0,5
2497,5,0,0,5
2498,5,0,0,5
2499,5,0,0,5
2500,0,5,5,0
2501,0,5,5,0
2502,0,5,5,0
2503,0,5,5,0
2504,2,3,3,2
2505,5,0,0,5
2506,5,0,0,5
2507,5,0,0,5
2508,5,0,0,5
2509,0,5,5,0
2510,0,5,5,0
2511,0,5,5,0
2512,0,5,5,0
2513,2,3,3,2
2514,5,0,0,5
2515,5,0,0,5
2516,5,0,0,5
2517,5,0,0,5
2518,0,5,5,0
2519,0,5,5,0
2520,0,5,5,0
2521,0,5,5,0
2522,2,3,3,2
2523,5,0,0,5
2524,5,0,0,5
2525,5,0,0,5
2526,5,0,0,5
2527,0,5,5,0
2528,0,5,5,0
2529,0,5,5,0
2530,0,5,5,0
2531,2,3,3,2
2532,5,0,0,5
2533,5,0,0,5
2534,5,0,0,5
2535,5,0,0,5
2536,0,5,5,0
2537,0,5,5,0
2538,0,5,5,0
2539,0,5,5,0
2540,2,3,3,2
2541,5,0,0,5
2542,5,0,0,5
2543,5,0,0,5
2544,5,0,0,5
2545,0,5,5,0
2546,0,5,5,0
2547,0,5,5,0
2548,0,5,5,0
2549,2,3,3,2
2550,5,0,0,5
2551,5,0,0,5
2552,5,0,0,5
2553,5,0,0,5
2554,0,5,5,0
2555,0,5,5,0
2556,0,5,5,0
2557,0,5,5,0
2558,2,3,3,2
2559,5,0,0,5
2560,5,0,0,5
2561,5,0,0,5
2562,5,0,0,5
2563,0,5,5,0
2564,0,5,5,0
2565,0,5,5,0
2566,0,5,5,0
2567,2,3,3,2
2568,5,0,0,5
2569,5,0,0,5
2570,5,0,0,5
2571,5,0,0,5
2572,0,5,5,0
2573,0,5,5,0
2574,0,5,5,0
2575,0,5,5,0
2576,2,3,3,2
2577,5,0,0,5
2578,5,0,0,5
2579,5,0,0,5
2580,5,0,0,5
2581,0,5,5,0
2582,0,5,5,0
2583,0,5,5,0
2584,0,5,5,0
2585,0,5,5,0
2586,5,0,0,5
2587,5,0,0,5
2588,5,0,0,5
2589,5,0,0,5
2590,3,2,2,3
2591,0,5,5,0
2592,0,5,5,0
2593,0,5,5,0
2594,0,5,5,0
2595,5,0,0,5
2596,5,0,0,5
2597,5,0,0,5
2598,5,0,0,5
2599,3,2,2,3
2600,0,5,5,0
2601,0,5,5,0
2602,0,5,5,0
2603,0,5,5,0
2604,5,0,0,5
2605,5,0,0,5
2606,5,0,0,5
2607,5,0,0,5
2608,3,2,2,3
2609,0,5,5,0
2610,0,5,5,0
2611,0,5,5,0
2612,0,5,5,0
2613,5,0,0,5
2614,5,0,0,5
2615,5,0,0,5
2616,5,0,0,5
2617,3,2,2,3
2618,0,5,5,0
2619,0,5,5,0
2620,0,5,5,0
2621,0,5,5,0
2622,5,0,0,5
