step,H_total,H_parallel,H_perp,A_perp,f,ztz_re,ztz_im,abs_ztz,sigma_est,sigma_exact
262,0.8596491228070484,0.8596491228060712,9.772318603196631e-13,9.885503832985262e-07,1.1367799191473224e-12,1.0547118733938987e-15,1.1882657715914229e-14,1.192937431424859e-14,3.7416573867765552,3.7416573867765552
263,0.8596491228070464,0.8596491228058848,1.1616095412212564e-12,1.0777799131646759e-06,1.351260078563457e-12,3.885780586188048e-16,1.1809818949647564e-14,1.1816209905510931e-14,3.7416573867770495,3.7416573867770495
264,0.8596491228070451,0.8596491228056643,1.3807743917774847e-12,1.175063569249547e-06,1.6062069455370227e-12,7.216449660063518e-16,1.2199618430569268e-14,1.2220943552297738e-14,3.7416573867776366,3.7416573867776366
265,0.8596491228070446,0.8596491228054034,1.6412898266046024e-12,1.281128341191702e-06,1.9092555125808037e-12,9.43689570931383e-16,1.2425653899263286e-14,1.246143751059891e-14,3.7416573867783303,3.7416573867783303
266,0.859649122807043,0.859649122805092,1.9509576022704652e-12,1.3967668389070758e-06,2.2694812924370045e-12,7.771561172376096e-16,1.2379328118655422e-14,1.2403698492784024e-14,3.7416573867791603,3.7416573867791603
267,0.8596491228070425,0.8596491228047235,2.3190514601218137e-12,1.5228432158701741e-06,2.6976721066722353e-12,5.551115123125783e-16,1.159057311627559e-14,1.1603858580439197e-14,3.741657386780143,3.741657386780143
268,0.8596491228070424,0.8596491228042858,2.7565948494657726e-12,1.660299626412586e-06,3.2066511514192753e-12,1.1102230246251565e-16,1.1533778547738005e-14,1.1534312876799617e-14,3.7416573867813154,3.7416573867813154
269,0.8596491228070424,0.8596491228037657,3.276691052261694e-12,1.8101632667418965e-06,3.811661019977779e-12,1.6653345369377348e-16,1.1434503730732276e-14,1.1435716372808898e-14,3.7416573867827054,3.7416573867827054
270,0.8596491228070406,0.8596491228031458,3.894915591037719e-12,1.9735540507008465e-06,4.5308201773294694e-12,-1.1102230246251565e-16,1.1542003219919115e-14,1.1542537168242834e-14,3.741657386784358,3.741657386784358
271,0.8596491228070395,0.8596491228024098,4.629782676096298e-12,2.1516929790507514e-06,5.3856655619894335e-12,-3.885780586188048e-16,1.1917947318700983e-14,1.1924280322055998e-14,3.741657386786325,3.741657386786325
272,0.8596491228070409,0.8596491228015376,5.503299658084103e-12,2.345911263898126e-06,6.4017975614445986e-12,3.3306690738754696e-16,1.1653411561348563e-14,1.1658170293102133e-14,3.7416573867886624,3.7416573867886624
273,0.8596491228070411,0.8596491228004994,6.54162608825535e-12,2.557660276161662e-06,7.60964667409275e-12,-8.881784197001252e-16,1.1512560599012855e-14,1.1546770650323155e-14,3.7416573867914362,3.7416573867914362
274,0.8596491228070411,0.8596491227992652,7.775857132516303e-12,2.788522392328292e-06,9.045384827620757e-12,-1.4432899320127035e-15,1.1252111917287052e-14,1.1344298498673355e-14,3.7416573867947394,3.7416573867947394
275,0.8596491228070412,0.8596491227977983,9.242954787653814e-12,3.040222818750924e-06,1.0752008630535773e-11,-7.771561172376096e-16,1.2418708657109902e-14,1.244300190230381e-14,3.741657386798664,3.741657386798664
276,0.8596491228070406,0.8596491227960538,1.0986854795398646e-11,3.3146424837980105e-06,1.2780627006891959e-11,-4.996003610813204e-16,1.2421308147988462e-14,1.243135135969043e-14,3.741657386803329,3.741657386803329
277,0.8596491228070392,0.8596491227939794,1.3059782409444293e-11,3.613832094805221e-06,1.5191991782414406e-11,-4.440892098500626e-16,1.2297936998933254e-14,1.2305952610669225e-14,3.741657386808873,3.741657386808873
278,0.8596491228070388,0.859649122791515,1.5523816397463067e-11,3.940027461511286e-06,1.8058317033783124e-11,-4.440892098500626e-16,1.2323957682054306e-14,1.2331956380695262e-14,3.741657386815461,3.741657386815461
279,0.859649122807038,0.8596491227885852,1.8452748143656798e-11,4.2956662048693675e-06,2.1465441718130865e-11,-6.106226635438361e-16,1.3058350778444223e-14,1.3072619672052278e-14,3.741657386823294,3.741657386823294
280,0.859649122807037,0.8596491227851026,2.193429150538554e-11,4.683405972728132e-06,2.5515400322590768e-11,-9.992007221626409e-16,1.3454599689422998e-14,1.3491651303150099e-14,3.7416573868326086,3.7416573868326086
281,0.8596491228070364,0.8596491227809637,2.6072709616590988e-11,5.106144300408185e-06,3.032947853358477e-11,-1.6653345369377348e-16,1.3077928179022226e-14,1.3078988448915411e-14,3.7416573868436798,3.7416573868436798
282,0.8596491228070364,0.8596491227760444,3.099193729316076e-11,5.567040263296176e-06,3.6051845422655604e-11,0.0,1.2988855860634897e-14,1.2988855860634897e-14,3.741657386856836,3.741657386856836
283,0.8596491228070329,0.8596491227701936,3.683929256024769e-11,6.069538084586642e-06,4.285387093743022e-11,-2.7755575615628914e-16,1.3067656708554242e-14,1.3070604004803992e-14,3.741657386872475,3.741657386872475
284,0.859649122807034,0.8596491227632441,4.378988844066676e-11,6.61739287338048e-06,5.093925798199914e-11,-3.3306690738754696e-16,1.2828379765914075e-14,1.283270279338341e-14,3.741657386891066,3.741657386891066
285,0.8596491228070329,0.859649122754981,5.20518771335189e-11,7.214698686259801e-06,6.055014278796989e-11,-4.440892098500626e-16,1.2529266632580665e-14,1.253713434468198e-14,3.741657386913161,3.741657386913161
286,0.8596491228070351,0.8596491227451624,6.187268362766171e-11,7.86591912160694e-06,7.197434626074787e-11,-5.551115123125783e-16,1.1692299041922652e-14,1.1705469049843638e-14,3.741657386939429,3.741657386939429
287,0.8596491228070351,0.8596491227334887,7.354641543645871e-11,8.575920675732648e-06,8.55539934668992e-11,-6.106226635438361e-16,1.1113415332500683e-14,1.1130177913667626e-14,3.741657386970655,3.741657386970655
288,0.8596491228070349,0.8596491227196122,8.742267034942621e-11,9.350009109590547e-06,1.0169575938606518e-10,-6.106226635438361e-16,1.071134054858225e-14,1.0728731350207986e-14,3.74165738700777,3.74165738700777
289,0.8596491228070333,0.8596491227031163,1.0391700597225027e-10,1.0193969098062357e-05,1.2088304776363586e-10,-7.216449660063518e-16,1.1062899994895948e-14,1.1086411852084111e-14,3.741657387051887,3.741657387051887
290,0.8596491228070342,0.8596491226835108,1.2352338459175665e-10,1.1114107458170299e-05,1.4369046779040803e-10,-8.881784197001252e-16,1.1431277184813505e-14,1.1465729762263664e-14,3.7416573871043304,3.7416573871043304
291,0.8596491228070333,0.8596491226602043,1.468289660577694e-10,1.2117300279260617e-05,1.7080104214883067e-10,-1.3877787807814457e-15,1.1622202467758242e-14,1.1704764847956281e-14,3.7416573871666605,3.7416573871666605
292,0.8596491228070302,0.8596491226324985,1.7453169168478945e-10,1.3211044307123848e-05,2.030266617557725e-10,-1.27675647831893e-15,1.1780642952085197e-14,1.1849626807180216e-14,3.741657387240758,3.741657387240758
293,0.8596491228070298,0.8596491225995686,2.0746118578208097e-10,1.4403512966706454e-05,2.4133239978731524e-10,-6.106226635438361e-16,1.1953950137265408e-14,1.1969535660227637e-14,3.741657387328834,3.741657387328834
294,0.8596491228070312,0.8596491225604276,2.4660360072411124e-10,1.5703617440708088e-05,2.868654130872269e-10,-7.771561172376096e-16,1.2002114258221592e-14,1.2027248991268364e-14,3.7416573874335293,3.7416573874335293
295,0.8596491228070338,0.8596491225139026,2.931311496397574e-10,1.7121073261911983e-05,3.4098929651971136e-10,-1.4988010832439613e-15,1.1347640703645163e-14,1.1446193875090434e-14,3.7416573875579764,3.7416573875579764
296,0.8596491228070346,0.8596491224585975,3.484372111431365e-10,1.8666472916518978e-05,4.0532491908486496e-10,-1.7208456881689926e-15,1.0343695992137088e-14,1.048586461195464e-14,3.741657387705899,3.741657387705899
297,0.8596491228070344,0.8596491223928564,4.141780573684286e-10,2.0351365000127845e-05,4.817989646938769e-10,-1.7208456881689926e-15,1.0342435963610538e-14,1.0484621669086322e-14,3.741657387881736,3.741657387881736
298,0.8596491228070342,0.8596491223147118,4.923224550235205e-10,2.2188340519820774e-05,5.7270163135388e-10,-1.9984014443252818e-15,1.0900284023840576e-14,1.1081958316699962e-14,3.7416573880907453,3.7416573880907453
299,0.8596491228070342,0.8596491222218235,5.852106247777688e-10,2.4191126984449668e-05,6.807552165782077e-10,-1.942890293094024e-15,1.1084030509500435e-14,1.1253024261350166e-14,3.7416573883391955,3.7416573883391955
300,0.8596491228070349,0.8596491221114105,6.956243247879071e-10,2.6374690989429756e-05,8.091956431206104e-10,-2.3314683517128287e-15,1.1281376143891143e-14,1.1519773972391764e-14,3.741657388634517,3.741657388634517
301,0.8596491228070371,0.859649121980167,8.268701570512407e-10,2.875535005961918e-05,9.618693663657071e-10,-2.4980018054066022e-15,1.137164635519226e-14,1.164278119039313e-14,3.741657388985557,3.741657388985557
302,0.8596491228070378,0.8596491218241592,9.828785915380898e-10,3.1350894589119616e-05,1.1433485656667306e-09,-2.6645352591003757e-15,1.1212139750113699e-14,1.1524401326015541e-14,3.741657389402832,3.741657389402832
303,0.8596491228070369,0.8596491216387152,1.1683216734641128e-09,3.418072078619924e-05,1.3590680691316926e-09,-3.219646771412954e-15,1.1021603888648208e-14,1.1482241837330164e-14,3.7416573898988323,3.7416573898988323
304,0.8596491228070346,0.8596491214182818,1.3887529388568482e-09,3.726597561928103e-05,1.6154881125477302e-09,-2.9976021664879227e-15,1.1101225472928916e-14,1.1498818450142558e-14,3.7416573904884154,3.7416573904884154
305,0.8596491228070379,0.8596491211562641,1.650773728424741e-09,4.0629714845476595e-05,1.9202878065348574e-09,-3.1086244689504383e-15,1.0726061573383321e-14,1.116745015502499e-14,3.741657391189239,3.741657391189239
306,0.8596491228070373,0.8596491208448064,1.9622308804415374e-09,4.4297075303472774e-05,2.282595105819695e-09,-3.0531133177191805e-15,1.0030730679708474e-14,1.0485087453124988e-14,3.7416573920222866,3.7416573920222866
307,0.859649122807038,0.8596491204745863,2.332451723054695e-09,4.82954627584693e-05,2.713260167634989e-09,-3.0531133177191805e-15,9.721162700968316e-15,1.0189332911900163e-14,3.7416573930125128,3.7416573930125128
308,0.8596491228070378,0.8596491200345143,2.772523403331872e-09,5.2654756701858116e-05,3.2251802855084284e-09,-3.6637359812630166e-15,1.054790134161103e-14,1.1166072901999209e-14,3.7416573941895623,3.7416573941895623
309,0.8596491228070378,0.8596491195114129,3.2956249183032547e-09,5.740753363717391e-05,3.833686129454716e-09,-2.886579864025407e-15,1.0103999869737483e-14,1.0508242321104516e-14,3.7416573955886934,3.7416573955886934
310,0.8596491228070364,0.8596491188896146,3.917421791388887e-09,6.2589310520159e-05,4.557000859370646e-09,-3.0531133177191805e-15,1.0148535181856068e-14,1.0597842576119188e-14,3.7416573972518075,3.7416573972518075
311,0.8596491228070372,0.8596491181505019,4.6565352137277826e-09,6.8238810172275e-05,5.416785860866889e-09,-3.4416913763379853e-15,1.0033122881195648e-14,1.0607016275990667e-14,3.741657399228698,3.741657399228698
312,0.8596491228070366,0.8596491172719369,5.5350997000587e-09,7.43982506518715e-05,6.438789447006916e-09,-2.609024107869118e-15,1.0226846081378357e-14,1.0554401336297863e-14,3.741657401578578,3.741657401578578
313,0.8596491228070363,0.8596491162276103,6.579425959288555e-09,8.111366074397429e-05,7.653617952641621e-09,-1.887379141862766e-15,1.0715059688586649e-14,1.0880013977707623e-14,3.74165740437182,3.74165740437182
314,0.8596491228070346,0.8596491149862459,7.820788831035651e-09,8.843522392709622e-05,9.097652313653536e-09,-1.8318679906315083e-15,1.0678655333710471e-14,1.0834639821945325e-14,3.741657407692075,3.741657407692075
315,0.8596491228070324,0.8596491135106685,9.296363884777919e-09,9.641765338763394e-05,1.0814137580251678e-08,-1.5543122344752192e-15,1.1403579559539371e-14,1.1509018780633886e-14,3.741657411638771,3.741657411638771
316,0.8596491228070331,0.8596491117566923,1.1050340730091084e-08,0.00010512060088341907,1.285447799214654e-08,-1.5543122344752192e-15,1.1544059944478262e-14,1.1648227612986743e-14,3.741657416330101,3.741657416330101
317,0.8596491228070333,0.859649109671787,1.3135246378764261e-08,0.00011460910251268989,1.5279776399786716e-08,-1.5543122344752192e-15,1.1190795954232566e-14,1.129822112597852e-14,3.741657421906563,3.741657421906563
318,0.8596491228070327,0.8596491071935144,1.5613518289747848e-08,0.00012495406471879115,1.8162664132971666e-08,-1.7208456881689926e-15,1.1457357170381468e-14,1.1585868254566918e-14,3.7416574285351585,3.7416574285351585
319,0.8596491228070323,0.8596491042476581,1.8559374205258676e-08,0.00013623279416226724,2.1589476116320945e-08,-1.6653345369377348e-15,1.1440978004572836e-14,1.1561544741990018e-14,3.741657436414388,3.741657436414388
320,0.8596491228070304,0.8596491007459957,2.206103477448449e-08,0.00014852957542013136,2.5662836370318305e-08,-1.2212453270876722e-15,1.1373024407132725e-14,1.1438405671865733e-14,3.741657445780215,3.741657445780215
321,0.8596491228070325,0.8596490965836671,2.622336552630613e-08,0.00016193630082938826,3.0504731326518844e-08,-7.771561172376096e-16,1.1301099074898982e-14,1.132778936647581e-14,3.7416574569131287,3.7416574569131287
322,0.8596491228070313,0.859649091636014,3.11710173102243e-08,0.0001765531571799958,3.626016299352564e-08,-7.216449660063518e-16,1.1394342318187802e-14,1.1417171642793484e-14,3.741657470146527,3.741657470146527
323,0.8596491228070323,0.8596490857548731,3.705215925300381e-08,0.0001924893743898707,4.310149137594247e-08,-9.992007221626409e-16,1.1378792828969053e-14,1.1422579757995471e-14,3.741657485876711,3.741657485876711
324,0.8596491228070321,0.8596490787641161,4.404291602155585e-08,0.0002098640417545508,5.123359618833961e-08,-9.992007221626409e-16,1.1457021819827846e-14,1.1500510904441668e-14,3.7416575045747598,3.7416575045747598
325,0.8596491228070342,0.859649070454392,5.2352642274815437e-08,0.0002288069978711653,6.090001244213107e-08,-8.881784197001252e-16,1.1655370591995179e-14,1.1689162696359695e-14,3.7416575268006302,3.7416575268006302
326,0.8596491228070346,0.8596490605768424,6.223019225825144e-08,0.0002494598008863381,7.239022364735228e-08,-8.326672684688674e-16,1.1186828413401717e-14,1.1217774499911797e-14,3.741657553219929,3.741657553219929
327,0.8596491228070362,0.859649048835664,7.397137229474066e-08,0.0002719767863159293,8.604833103673726e-08,-7.771561172376096e-16,1.1125873004459717e-14,1.1152982638824707e-14,3.741657584623835,3.741657584623835
328,0.8596491228070364,0.859649034879237,8.792779934930445e-08,0.0002965262203403005,1.0228335842673966e-07,-9.43689570931383e-16,1.102751665238368e-14,1.1067821534741335e-14,3.7416576219528093,3.7416576219528093
329,0.8596491228070356,0.8596490182896047,1.0451743095165089e-07,0.0003232915571920351,1.2158150131110154e-07,-1.1102230246251565e-15,1.1232450115028583e-14,1.12871843588653e-14,3.7416576663247545,3.7416576663247545
330,0.8596491228070362,0.8596489985699544,1.2423708180805668e-07,0.0003524728100266128,1.4452068700120565e-07,-1.1657341758564144e-15,1.121991512093348e-14,1.1280311675202567e-14,3.741657719068485,3.741657719068485
331,0.8596491228070349,0.8596489751297329,1.4767730192981863e-07,0.0003842880455203084,1.717878818367243e-07,-1.4432899320127035e-15,1.1129974694217134e-14,1.1223164550239963e-14,3.7416577817635166,3.7416577817635166
332,0.8596491228070324,0.8596489472669706,1.7554006181506032e-07,0.0004189750133540905,2.0419966374404622e-07,-1.3877787807814457e-15,1.1290697589736433e-14,1.1375666222567684e-14,3.741657856287387,3.741657856287387
333,0.8596491228070302,0.859648914147256,2.0865977428171304e-07,0.000456792922757909,2.4272667620525447e-07,-1.0547118733938987e-15,1.1660622615148916e-14,1.1708225181845471e-14,3.7416579448718634,3.7416579448718634
334,0.8596491228070315,0.8596488747787491,2.480282824567982e-07,0.0004980243793799639,2.8852269591912787e-07,-8.326672684688674e-16,1.2034462488092578e-14,1.2063234315774805e-14,3.7416580501697765,3.7416580501697765
335,0.859649122807032,0.8596488279824698,2.948245621865062e-07,0.000542977496943019,3.4295918458429736e-07,-8.881784197001252e-16,1.1884036255417625e-14,1.1917179977884935e-14,3.741658175334469,3.741658175334469
336,0.8596491228070329,0.8596487723570045,3.5045002829429584e-07,0.0005919881994552728,4.076663594443777e-07,-9.992007221626409e-16,1.2874160374306092e-14,1.2912877581179322e-14,3.7416583241142103,3.7416583241142103
337,0.8596491228070329,0.859648706236531,4.1657050189441e-07,0.0006454227311571928,4.845820124077744e-07,-9.992007221626409e-16,1.2978754140589868e-14,1.3017160255795002e-14,3.7416585009644674,3.7416585009644674
338,0.8596491228070322,0.8596486276409367,4.951660954056855e-07,0.0007036803929382184,5.760095395535427e-07,-1.5543122344752192e-15,1.3432188163548134e-14,1.3521818124172575e-14,3.741658711181262,3.741658711181262
339,0.8596491228070315,0.8596485342165225,5.885905089503749e-07,0.0007671965256375806,6.846869185749148e-07,-1.887379141862766e-15,1.347272631930959e-14,1.360428441705612e-14,3.741658961059823,3.741658961059823
340,0.8596491228070317,0.859648423165518,6.99641513574786e-07,0.0008364457624824135,8.138686994645336e-07,-2.220446049250313e-15,1.3293818002040739e-14,1.3477981218602945e-14,3.7416592580830423,3.7416592580830423
341,0.8596491228070324,0.8596482911623008,8.316447316002784e-07,0.0009119455749112874,9.67423463290103e-07,-7.771561172376096e-16,1.3982923000168726e-14,1.400450310647284e-14,3.7416596111455274,3.7416596111455274
342,0.8596491228070322,0.8596481342538098,9.88553222433737e-07,0.0009942601382101855,1.1499496669126949e-06,-1.27675647831893e-15,1.3996002231822855e-14,1.4054116321495268e-14,3.7416600308199404,3.7416600308199404
343,0.8596491228070322,0.859647947741177,1.175065855219719e-06,0.0010840045457560217,1.3669133417861804e-06,-8.881784197001252e-16,1.4168399961686815e-14,1.4196211409370739e-14,3.7416605296735255,3.7416605296735255
344,0.8596491228070315,0.8596477260390196,1.3967680119398892e-06,0.0011818494032404844,1.6248117689912731e-06,-8.326672684688674e-16,1.3596074555084866e-14,1.3621548299932925e-14,3.741661122644369,3.741661122644369
345,0.8596491228070304,0.8596474625081977,1.6602988327431965e-06,0.0012885258370491438,1.93136802992573e-06,-7.771561172376096e-16,1.2169423371659954e-14,1.219421325175443e-14,3.741661827488588,3.741661827488588
346,0.8596491228070307,0.8596471492570212,1.9735500093851453e-06,0.001404830954024414,2.295762255815338e-06,-4.440892098500626e-16,1.1794780439306093e-14,1.1803137753908614e-14,3.741662665311864,3.741662665311864
347,0.8596491228070311,0.8596467769049548,2.345902076311969e-06,0.0015316337931476861,2.7289064969342884e-06,-6.106226635438361e-16,1.2049192596560819e-14,1.2064655082771717e-14,3.7416636612012066,3.7416636612012066
348,0.859649122807031,0.8596463343017606,2.7885052703343886e-06,0.00166988181328332,3.2437714369195444e-06,5.551115123125783e-16,1.158748268924881e-14,1.1600771692639365e-14,3.7416648449757974,3.7416648449757974
349,0.8596491228070319,0.8596458081936695,3.3146133623048992e-06,0.0018206079650229204,3.8557747275791045e-06,7.771561172376096e-16,1.1813354410549264e-14,1.1838889899809171e-14,3.741666252079376,3.741666252079376
350,0.8596491228070311,0.8596451828265836,3.939980447477977e-06,0.001984938398912666,4.58324256135186e-06,2.220446049250313e-15,1.1959556281425107e-14,1.2163937154811597e-14,3.74166792464082,3.74166792464082
351,0.8596491228070289,0.8596444394744667,4.683332562243278e-06,0.0021641008669290992,5.447958286691088e-06,2.3869795029440866e-15,1.2051183724637943e-14,1.228530424175379e-14,3.741669912734579,3.741669912734579
352,0.8596491228070312,0.8596435558788017,5.566928229517688e-06,0.0023594338790306644,6.475814471071493e-06,3.219646771412954e-15,1.250596090664277e-14,1.2913759465436358e-14,3.7416722758785137,3.7416722758785137
353,0.8596491228070304,0.859642505582341,6.617224689443981e-06,0.002572396681976553,7.697587904046964e-06,2.9976021664879227e-15,1.1997959449811381e-14,1.2366755827938518e-14,3.7416750848138474,3.7416750848138474
354,0.8596491228070319,0.8596412571373073,7.865669724549405e-06,0.0028045801333799335,9.14986069998589e-06,3.1086244689504383e-15,1.2454141045464435e-14,1.2836244593699489e-14,3.741678423620223,3.741678423620223
355,0.8596491228070308,0.8596397731642986,9.349642732108887e-06,0.0030577185501790196,1.0876115014902007e-05,3.219646771412954e-15,1.2351909902543134e-14,1.2764630961105494e-14,3.741682392228747,3.741682392228747
356,0.8596491228070291,0.859638009233888,1.111357314110891e-05,0.0033337026173773975,1.292803406210611e-05,3.164135620181696e-15,1.2590615801712793e-14,1.2982116949451752e-14,3.7416871094077635,3.7416871094077635
357,0.8596491228070302,0.8596359125374832,1.3210269547025368e-05,0.0036345934500333554,1.5367048248580302e-05,3.941291737419306e-15,1.2024082331208649e-14,1.2653550350282474e-14,3.7416927163098253,3.7416927163098253
358,0.8596491228070304,0.8596334203078321,1.5702499198323083e-05,0.003962637909060464,1.8266172536824537e-05,3.7192471324942744e-15,1.2222135273425483e-14,1.277549959392893e-14,3.7416993806850547,3.7416993806850547
359,0.8596491228070324,0.8596304579421367,1.8664864895753584e-05,0.004320285279440883,2.171218977669257e-05,3.3861802251067274e-15,1.237728104279693e-14,1.2832119954601583e-14,3.741707301885247,3.741707301885247
360,0.8596491228070325,0.8596269367718595,2.218603517298831e-05,0.0047102054278967825,2.5808244997149213e-05,3.4416913763379853e-15,1.2392074735285551e-14,1.286113353382437e-14,3.7417167168063656,3.7417167168063656
361,0.859649122807032,0.8596227514129652,2.6371394066820413e-05,0.005135308565881938,3.0676927792015066e-05,4.6074255521944e-15,1.3070837907571847e-14,1.3859118796843868e-14,3.741727906943928,3.741727906943928
362,0.8596491228070313,0.8596177766178785,3.13461891527483e-05,0.005598766752843728,3.646393432054336e-05,4.773959005888173e-15,1.334958174617891e-14,1.4177518026361806e-14,3.741741206767996,3.741741206767996
363,0.8596491228070322,0.8596118635358684,3.725927116382123e-05,0.006104037283947505,4.3342417476281104e-05,4.6074255521944e-15,1.3312776830148357e-14,1.4087526296278876e-14,3.7417570136618368,3.7417570136618368
364,0.8596491228070309,0.8596048352711989,4.42875358320033e-05,0.006654888115663801,5.151815392702345e-05,4.6074255521944e-15,1.3494050189728825e-14,1.4258953704319767e-14,3.74177579971261,3.74177579971261
365,0.8596491228070315,0.8595964816079684,5.26411990631434e-05,0.0072554254915300044,6.123568054283929e-05,4.052314039881821e-15,1.4747247788070066e-14,1.5293873492368137e-14,3.741798125693858,3.741798125693858
366,0.8596491228070289,0.8595865527463038,6.257006072510675e-05,0.007910123938669151,7.278558084349056e-05,3.9968028886505635e-15,1.4937287411414984e-14,1.5462761349187992e-14,3.7418246576399223,3.7418246576399223
367,0.8596491228070289,0.8595747518662061,7.437094082270267e-05,0.008623858812776487,8.651313524273462e-05,3.1086244689504383e-15,1.5295861445126427e-14,1.5608552893765087e-14,3.741856186482225,3.741856186482225
368,0.8596491228070287,0.8595607263016559,8.839650537271602e-05,0.009401941574627872,0.00010282858788254588,2.609024107869118e-15,1.5474480604415163e-14,1.5692882360225074e-14,3.741893651298251,3.741893651298251
369,0.8596491228070307,0.8595440570683369,0.00010506573869378229,0.010250157983845043,0.000122219328684602,1.3877787807814457e-15,1.5192833481961926e-14,1.525608466006303e-14,3.7419381668169454,3.7419381668169454
370,0.8596491228070309,0.8595242464420272,0.00012487636500365296,0.011174809394511074,0.00014526434296343078,1.609823385706477e-15,1.519886312482581e-14,1.528387946891617e-14,3.741991055930101,3.741991055930101
371,0.8596491228070293,0.8595007032308497,0.00014841957617960438,0.012182757330736108,0.00017265134371912926,1.6653345369377348e-15,1.4780578066354348e-14,1.4874099202826127e-14,3.7420538880788436,3.7420538880788436
372,0.8596491228070289,0.8594727253216531,0.00017639748537574853,0.013281471506416318,0.00020519707482484763,1.7208456881689926e-15,1.4584375095330405e-14,1.4685547548654207e-14,3.7421285245174634,3.7421285245174634
373,0.8596491228070304,0.8594394790079857,0.00020964379904472028,0.014479081429590769,0.00024387135807242606,1.609823385706477e-15,1.5322659234535326e-14,1.540699248233925e-14,3.7422171716023613,3.7422171716023613
374,0.8596491228070282,0.8593999745231085,0.0002491482839197563,0.015784431694544986,0.00028982555476379454,1.887379141862766e-15,1.5670088682141067e-14,1.578334183027486e-14,3.742322443409505,3.742322443409505
375,0.8596491228070253,0.8593530371052973,0.00029608570172800624,0.017207141009708913,0.0003444262244591062,2.0539125955565396e-15,1.542682208615813e-14,1.5562949483570332e-14,3.742447435143888,3.742447435143888
376,0.8596491228070264,0.8592972728133741,0.0003518499936523781,0.01875766493069908,0.0004092948905752111,1.6653345369377348e-15,1.5465522409433285e-14,1.55549259887857e-14,3.742595808960128,3.742595808960128
377,0.8596491228070254,0.8592310281877986,0.0004180946192268376,0.020447362158157165,0.00048635496522305154,3.3306690738754696e-16,1.5953844189941187e-14,1.595732051447601e-14,3.7427718939502683,3.7427718939502683
378,0.8596491228070267,0.8591523427169475,0.0004967800900791736,0.02228856410985628,0.0005778870435614815,-8.326672684688674e-16,1.6012663799506804e-14,1.6034298760345434e-14,3.7429808021503295,3.7429808021503295
379,0.8596491228070241,0.8590588929208696,0.000590229886154517,0.024294647273720955,0.0006865939492001472,-9.992007221626409e-16,1.6020694853933652e-14,1.6051824372513752e-14,3.743228562436999,3.743228562436999
380,0.8596491228070241,0.8589479267097067,0.0007011960973174578,0.02648010757752804,0.0008156770927978528,-5.551115123125783e-16,1.6106295310691487e-14,1.611585856931937e-14,3.743522274080552,3.743522274080552
381,0.8596491228070251,0.8588161865167534,0.0008329362902717438,0.028860635652593374,0.0009689258886834485,-1.1102230246251565e-15,1.5563527337736712e-14,1.5603075926139877e-14,3.743870281416625,3.743870281416625
382,0.8596491228070263,0.8586598195578922,0.0009893032491341937,0.03145319139823801,0.0011508221469520095,-8.881784197001252e-16,1.5558320300162232e-14,1.558365141639344e-14,3.744282370494716,3.744282370494716
383,0.8596491228070269,0.8584742734456938,0.001174849361333025,0.034276075640788065,0.0013666615019588102,-1.3322676295501878e-15,1.5661615068207447e-14,1.5718178125388764e-14,3.744769987510742,3.744769987510742
384,0.859649122807028,0.8582541753131978,0.0013949474938302067,0.03734899588784425,0.0016226940234351187,-1.4988010832439613e-15,1.6320809779105466e-14,1.6389485548145735e-14,3.7453464771339657,3.7453464771339657
385,0.8596491228070289,0.8579931926158888,0.0016559301911401277,0.04069312216014062,0.0019262861407140007,-1.5543122344752192e-15,1.6311014084023723e-14,1.638490363021582e-14,3.7460273362249565,3.7460273362249565
386,0.8596491228070282,0.8576838739340206,0.0019652488730076065,0.044331127585564595,0.002286105831865963,-3.2751579226442118e-15,1.73804397523299e-14,1.7686332163640618e-14,3.7468304745492054,3.7468304745492054
387,0.8596491228070251,0.8573174684664268,0.0023316543405983146,0.04828720680054205,0.0027123326002878117,-3.3861802251067274e-15,1.7480371909203594e-14,1.7805325568519604e-14,3.747776468455245,3.747776468455245
388,0.8596491228070224,0.8568837235958541,0.0027653992111683783,0.05258706315405319,0.003216892959930544,-3.497202527569243e-15,1.749712984597657e-14,1.7843205383725225e-14,3.74888878552161,3.74888878552161
389,0.8596491228070235,0.8563706610564901,0.0032784617505335,0.05725785317782618,0.003813720811845065,-3.2751579226442118e-15,1.752218440333537e-14,1.7825644607776414e-14,3.7501939471906427,3.7501939471906427
390,0.8596491228070253,0.8557643340348523,0.0038847887721729655,0.06232807370818519,0.0045190400002827966,-2.4980018054066022e-15,1.881642975471424e-14,1.8981518425402905e-14,3.751721581638012,3.751721581638012
391,0.8596491228070257,0.8550485702275095,0.004600552579516158,0.0678273733791613,0.005351663204743236,-2.3314683517128287e-15,1.946792594498547e-14,1.9607036626539895e-14,3.753504299863176,3.753504299863176
392,0.8596491228070275,0.8542047097623267,0.005444413044700858,0.07378626596258181,0.006333296807100925,-2.4980018054066022e-15,2.0031864313720705e-14,2.0187015651233138e-14,3.7555773038057736,3.7555773038057736
393,0.8596491228070254,0.8532113523133456,0.006437770493679842,0.08023571831597098,0.007488835064076482,-2.4424906541753444e-15,2.0207840177911438e-14,2.0354915014603862e-14,3.7579776065139705,3.7579776065139705
