step,H_perp,A_perp,H_total,four_group_error,A_B_center_distance
682,0.2633270470926929,0.5131540188799976,0.8596491228070028,0.2769686124754681,1.0364828828583352
683,0.2635406676180925,0.5133621213316117,0.8596491228070045,0.23667064303066965,1.164119611416124
684,0.2640875027614452,0.5138944471011972,0.8596491228070039,0.21844447318108057,1.2800218184738157
685,0.2649461648271448,0.5147292150511226,0.8596491228070061,0.2583090063844509,1.338874109919642
686,0.2660907295779083,0.515839829383025,0.8596491228070033,0.26574002138081976,1.321563171657224
687,0.2674909922265472,0.5171953134228376,0.8596491228070035,0.24701604553006334,1.2329382354391722
688,0.2691127887604634,0.5187608203791642,0.8596491228070043,0.20443842287735028,1.1017390432117906
689,0.2709184336465631,0.5204982551810938,0.8596491228070033,0.25353727384045266,0.9812856937742191
690,0.2728673205624349,0.5223670362517479,0.8596491228070025,0.29175153186731134,0.936405795526669
691,0.2749167126245593,0.5243250066748288,0.8596491228070047,0.2971282503326808,0.9950294932307936
692,0.2770227166436245,0.5263294753703468,0.8596491228070069,0.2670585487840897,1.116441998776058
693,0.2791414005300045,0.5283383390688249,0.8596491228070062,0.24217444256159776,1.2346653333126212
694,0.2812299842302287,0.5303112145054343,0.8596491228070077,0.3021567053968264,1.300920335909899
695,0.2832480207609928,0.5322105041813745,0.8596491228070084,0.32775717559585216,1.292113883984098
696,0.2851584881928789,0.534002329763531,0.8596491228070071,0.3140399625502826,1.2098697614237472
697,0.2869287328654716,0.5356572904996922,0.8596491228070091,0.26095464413986746,1.0811189759603803
698,0.2885312312596348,0.5371510320753697,0.8596491228070103,0.29406091281414204,0.9595680953730577
699,0.2899441642121715,0.5384646359903049,0.8596491228070114,0.3395510184997505,0.913168670210325
700,0.2911518159312354,0.5395848551722291,0.8596491228070108,0.3432705794177639,0.9725724198134112
701,0.2921448186384451,0.5405042262910116,0.8596491228070092,0.30351069780981443,1.0953084550708383
702,0.2929202623166864,0.5412210845086197,0.859649122807008,0.27387725907300564,1.2126315388509679
703,0.2934816810527265,0.5417394955628826,0.8596491228070088,0.3372906443639914,1.275073035610244
704,0.2938389167596437,0.542069106996187,0.8596491228070078,0.358571027224888,1.2607900003245003
705,0.294007851248152,0.5422249083619749,0.8596491228070063,0.3344303844308638,1.1741070963160538
706,0.2940099913549812,0.5422268818077735,0.8596491228070062,0.26752956394491145,1.045734711470719
707,0.2938718907372929,0.5420995210635156,0.8596491228070074,0.3251037919225506,0.9330408921311425
708,0.2936243966722193,0.5418711993382,0.8596491228070073,0.36472298133305386,0.9026011079301945
709,0.2933017206223601,0.5415733751047591,0.8596491228070087,0.3590514750034471,0.9748645067467864
710,0.2929403465195297,0.5412396387179432,0.8596491228070082,0.308696009331742,1.1003596080482592
711,0.2925778088970344,0.5409046208871158,0.8596491228070087,0.30260473784599895,1.212912589710041
712,0.2922513914783147,0.5406028038017512,0.859649122807011,0.36191244673296497,1.2682893006570948
713,0.2919968121940012,0.5403672937863664,0.8596491228070107,0.37773364143330745,1.2488388269801884
714,0.2918469692543672,0.5402286268371636,0.8596491228070087,0.3481477512140947,1.1613075957664534
715,0.2918308219775639,0.5402136817756136,0.8596491228070112,0.27670653828855807,1.0366070581656146
716,0.2919724684617292,0.5403447681450513,0.8596491228070118,0.34461562383799094,0.9293501796795286
717,0.2922904613110123,0.5406389380270462,0.8596491228070129,0.3841461582213318,0.9009297405543616
718,0.2927973764400167,0.5411075460941352,0.8596491228070141,0.3789538233650209,0.9699875643295252
719,0.2934996240495195,0.5417560558494197,0.8596491228070167,0.3297108899475213,1.0917532252105233
720,0.2943974707058866,0.5425840678695667,0.8596491228070136,0.3063446507904224,1.2048968104427877
721,0.2954852308210102,0.543585532203544,0.8596491228070149,0.36988093981082015,1.2667937954593866
722,0.2967515856349749,0.5447491033815245,0.859649122807016,0.3910441036078727,1.2584552506806994
723,0.2981799961121348,0.5460586013534947,0.8596491228070178,0.36752028243766444,1.1827546726675962
724,0.2997491891207459,0.5474935516704702,0.8596491228070168,0.30220752119174077,1.064451690573839
725,0.3014337095108117,0.549029789274509,0.8596491228070164,0.3309640263694045,0.9511856772384686
726,0.3032045406252469,0.5506401189754038,0.8596491228070153,0.37751354685940086,0.9036455068101511
727,0.3050298002776311,0.5522950301040479,0.8596491228070131,0.38046846242374305,0.9539618686691785
728,0.3068755178706243,0.5539634625772933,0.859649122807015,0.33982093271563346,1.0709292851432328
729,0.3087064920479434,0.5556136175868474,0.8596491228070129,0.27158410138803835,1.1937207941766725
730,0.3104872188773178,0.5572137999702788,0.8596491228070122,0.3391336082695999,1.2737728456580133
731,0.312182870221467,0.5587332728784523,0.8596491228070147,0.36583561694611755,1.285267973103942
732,0.3137602927706114,0.5601431002615416,0.8596491228070148,0.3491549761825985,1.224716359002792
733,0.3151889918781963,0.5614169501165746,0.8596491228070136,0.29194225736231444,1.1115234095931374
734,0.3164420618924568,0.562531831892611,0.8596491228070128,0.28422015121166055,0.9903458253932997
735,0.3174970263124845,0.5634687447520799,0.8596491228070109,0.3292521346354659,0.9257290414855022
736,0.3183365561647336,0.5642132187079045,0.8596491228070102,0.3332749191786097,0.9633909428360263
737,0.3189490421389463,0.5647557367029983,0.85964912280701,0.29720179877495156,1.0813936879546708
738,0.3193290035272888,0.5650920310244065,0.8596491228070091,0.22698928455970102,1.2147652329315441
739,0.3194773232785329,0.5652232508297345,0.8596491228070076,0.28127834721961203,1.3069689291859032
740,0.3194013025161406,0.5651559983899495,0.8596491228070071,0.3020102416310888,1.32649144642309
741,0.3191145296409728,0.5649022301610898,0.8596491228070029,0.285347300889453,1.267348377117948
742,0.3186365596625673,0.5644790161401638,0.8596491228070051,0.2351694956521495,1.149673563174071
743,0.3179924004966659,0.5639081489894129,0.8596491228070037,0.23172109723804213,1.0220562347463662
744,0.3172118066922977,0.5632155952140333,0.8596491228070062,0.26598746075859536,0.9549885398535766
745,0.3163283889707561,0.5624307859379286,0.8596491228070042,0.26690950642275596,0.9967749270448787
746,0.3153785604290302,0.5615857551870687,0.8596491228070027,0.23604645931349988,1.120826813489252
747,0.3144003560082813,0.5607141482148291,0.859649122807002,0.18530818134010835,1.2566541433445981
748,0.313432177999584,0.559850138876096,0.859649122807002,0.23087567377826826,1.3458627523705888
749,0.3125115331167007,0.5590273098129471,0.8596491228069993,0.24751977030741865,1.3580683305444705
750,0.3116738322403302,0.5582775584244187,0.8596491228069993,0.23448934603252664,1.2900996262749675
751,0.3109513198515288,0.5576300923116765,0.8596491228069995,0.1944088033209263,1.1654439809574244
752,0.3103721862188388,0.5571105691142816,0.8596491228069969,0.1958666629807338,1.0352047718063704
753,0.3099598939885246,0.5567404188565122,0.859649122806996,0.2259627262796959,0.9693480237519446
754,0.3097327264341397,0.556536365778679,0.8596491228069962,0.22874582183146602,1.011874190969218
755,0.3097035425267161,0.5565101459333119,0.8596491228069968,0.20475907335537802,1.1336650853562593
756,0.3098797086635426,0.5566684009924963,0.8596491228069956,0.15768584504298502,1.2661667059603359
757,0.3102631707148566,0.5570127204246387,0.8596491228069976,0.19751660895921408,1.3537634206468643
758,0.3108506327652746,0.5575398037497185,0.8596491228069971,0.21335992502458004,1.3675187060252483
759,0.3116338180514809,0.5582417200921845,0.859649122806998,0.20366132335815762,1.3037254517839432
760,0.312599799426584,0.5591062505701255,0.8596491228069982,0.17062875445057987,1.1830168822084948
761,0.3137313975053263,0.5601173069146554,0.8596491228069977,0.16739077610945685,1.0514956864416676
762,0.3150076517045765,0.5612554246549217,0.8596491228070001,0.2003052005051702,0.9751293804673559
763,0.3164043713639367,0.5624983300987983,0.8596491228070008,0.20947458429544785,1.0027902476785064
764,0.3178947711202189,0.5638215773808403,0.8596491228070013,0.19271417672123048,1.116382441710293
765,0.3194501879286177,0.5651992462208506,0.8596491228070035,0.15820259932736364,1.2514052008421193
766,0.3210408684035267,0.5666046844172106,0.8596491228070027,0.2043543150484961,1.3496644178315185
767,0.3226368064521077,0.5680112731734359,0.859649122807003,0.22632041615066917,1.3776303562270924
768,0.3242086041743843,0.5693931894344929,0.8596491228070016,0.22043418153812921,1.3266000909090874
769,0.3257283248288177,0.5707261382036202,0.8596491228070018,0.1866121688171745,1.2123435649729501
770,0.3271703057476948,0.5719880293744746,0.8596491228070033,0.19896137716011764,1.0770309154666105
771,0.3285119011952745,0.5731595774261079,0.8596491228070018,0.23353635892109892,0.986679065801967
772,0.3297341295276466,0.5742248074819187,0.8596491228070038,0.23976290631276442,0.9990835672450522
773,0.3308222045797329,0.5751714566802953,0.8596491228070022,0.21651407104250167,1.106658261097663
774,0.3317659369008301,0.5759912646046207,0.8596491228070025,0.17917990947972076,1.2448131131656142
775,0.3325599954568541,0.5766801500458066,0.8596491228070016,0.2257832229599875,1.3497790599607167
776,0.3332040243093097,0.5772382734272822,0.859649122807,0.2451658430147335,1.3834356427272962
777,0.3337026116483217,0.5776699850678774,0.8596491228070012,0.23502571987603385,1.3347027907225189
778,0.3340651108998212,0.5779836597169692,0.8596491228070008,0.19682041529126756,1.2189709767190284
779,0.3343053161821038,0.5781914182881858,0.8596491228070021,0.20211991756434722,1.0797102956274318
780,0.3344409978760999,0.5783087392354537,0.8596491228070027,0.23444193440696204,0.9855246386957416
781,0.3344933089479375,0.5783539651009039,0.8596491228070001,0.23855613201556508,0.9964095891743712
782,0.3344860789131503,0.5783477145395755,0.859649122806999,0.2144900267022273,1.103803081706741
783,0.3344450194235637,0.5783122162150508,0.8596491228069958,0.16608080677186834,1.2407031898481622
784,0.3343968724017797,0.5782705875295576,0.8596491228069942,0.2095655874905932,1.3426629738736366
785,0.3343685372025423,0.5782460870620244,0.8596491228069936,0.2274115812474383,1.3725274270675316
786,0.334386216230376,0.5782613736282028,0.859649122806994,0.21823282698906632,1.3208084617944051
787,0.3344746178958039,0.5783378060405561,0.8596491228069938,0.18393088152679204,1.2042761606501557
788,0.33465625142211,0.5784948153804924,0.859649122806995,0.17571995528516549,1.0668038728323224
789,0.3349508401951042,0.5787493759781553,0.8596491228069951,0.20575655953521338,0.9755835600230875
790,0.3353748701336635,0.5791155930672766,0.8596491228069947,0.21105655849070754,0.9876212756158865
791,0.335941278492379,0.57960441552181,0.8596491228069948,0.19178950953333362,1.0933316139282714
792,0.3366592782908986,0.5802234727162445,0.8596491228069959,0.16194996247391527,1.2280883537637697
793,0.3375343056621168,0.5809770267937596,0.8596491228069962,0.1795175678096478,1.330082019688175
794,0.338568072708166,0.5818660264254703,0.8596491228069978,0.19817909087743363,1.3633131502226927
795,0.3397587070752758,0.5828882457858245,0.8596491228069969,0.20738833419988156,1.3177283602148808
796,0.34110096081735,0.5840384925819102,0.8596491228069965,0.19226314197409547,1.2077702457084316
797,0.3425864741544953,0.5853088707293742,0.8596491228069978,0.15324174031958226,1.073286044359295
798,0.3442040832651301,0.5866890856877518,0.8596491228069965,0.19279305101902172,0.9773051392340569
799,0.3459401642998046,0.5881667827239181,0.8596491228069925,0.2139299092779765,0.9783497626611439
800,0.347779007799499,0.5897279099716233,0.8596491228069936,0.20831363974636957,1.0756694238433784
801,0.3497032185199302,0.591357098984979,0.8596491228069947,0.17647450398569609,1.2101831175494862
802,0.3516941355434027,0.5930380557294808,0.8596491228069945,0.17452873085735937,1.319375148506016
803,0.3537322669273587,0.5947539549489005,0.8596491228069969,0.20437026229518573,1.3641035590199075
804,0.3557977324316601,0.5964878309166585,0.8596491228069977,0.20789364256804788,1.330451036213203
805,0.3578707073957009,0.5982229579309882,0.8596491228069983,0.18517552067143442,1.228636773454172
806,0.3599318607157163,0.5999432145759434,0.8596491228069989,0.14773573879581656,1.0942192460041462
807,0.3619627800194998,0.6016334266141633,0.859649122807,0.18184141758490624,0.9877603598442265
808,0.3639463773301191,0.6032796841682299,0.8596491228069991,0.19356873065680563,0.9727193039607118
809,0.3658672684917719,0.6048696293349269,0.8596491228069973,0.18073169282453178,1.0596644493470329
810,0.3677121192050449,0.6063927103825085,0.8596491228069979,0.1462032011459378,1.1937911678138498
811,0.3694699496445599,0.607840398167611,0.8596491228069969,0.15308850008630887,1.309194516192454
812,0.3711323884668663,0.6092063595095396,0.8596491228069975,0.17146296070240347,1.362331617873755
813,0.3726938659070548,0.6104865812669881,0.8596491228069973,0.16879905335049677,1.3359559053392136
814,0.3741517350817013,0.6116794381714178,0.8596491228069928,0.14601045853336195,1.2380003639896302
815,0.3755063110607314,0.6127856975001387,0.8596491228069943,0.12256940456482723,1.102571381516503
816,0.3767608191474648,0.6138084547702686,0.8596491228069962,0.15058057237358524,0.9900704364044333
817,0.3779212473215184,0.614752997000843,0.8596491228069951,0.1629322128739416,0.9669595455074091
818,0.3789961028844829,0.6156265937112227,0.8596491228069936,0.15465712042890445,1.0489047169937384
819,0.3799960796265829,0.6164382204459607,0.8596491228069926,0.12588566578723814,1.18244045189329
820,0.3809336486375202,0.6171982247524049,0.8596491228069945,0.15502023858717245,1.29985589396136
821,0.381822592334081,0.6179179495160186,0.8596491228069951,0.17548320952292573,1.3559608466833986
822,0.3826775063960294,0.6186093326131036,0.8596491228069942,0.1742220971231258,1.3325998044260663
823,0.3835132971869746,0.6192845042361181,0.8596491228069939,0.15103816207979304,1.2371294523810719
824,0.3843447022395636,0.6199554034279914,0.8596491228069942,0.1447570093769387,1.1030006415255638
825,0.3851858582773134,0.6206334330966335,0.8596491228069943,0.1736679430081009,0.9897855117999912
826,0.3860499353291609,0.6213291682587909,0.8596491228069945,0.18126751236755706,0.9639610723153482
827,0.3869488475967408,0.622052126109011,0.8596491228069951,0.16669297153389168,1.0432726867779816
828,0.3878930430895581,0.6228105996926819,0.8596491228069925,0.13193181546355243,1.1763608791507287
829,0.3888913660399514,0.6236115505985689,0.8596491228069937,0.1606905634587113,1.296017518924677
830,0.3899509799974194,0.6244605511939241,0.8596491228069941,0.17813252345230982,1.3566335823946014
831,0.3910773361151518,0.6253617641934561,0.8596491228069947,0.1741107250233744,1.3390729548039924
832,0.3922741707355436,0.626317947000997,0.859649122806996,0.14937466499623553,1.249038357544693
833,0.3935435186232918,0.627330470026199,0.8596491228069943,0.14160354392713886,1.117473235185939
834,0.3948857323019291,0.6283993414238506,0.8596491228069945,0.16930307382690452,1.0010287500184312
835,0.3962995029206509,0.6295232346154119,0.8596491228069942,0.17691766703528433,0.9661392636247373
836,0.3977818829350761,0.6306995187369943,0.8596491228069926,0.1636424628540747,1.0368633403363796
837,0.3993283148610766,0.6319242951976737,0.8596491228069931,0.13098410028564544,1.1677149979603192
838,0.4009326729948771,0.6331924454657345,0.8596491228069941,0.15856806840180918,1.2917115090914195
839,0.4025873261347601,0.6344976959254937,0.859649122806993,0.17846657389800957,1.360868660489741
840,0.4042832290865168,0.6358327052665008,0.8596491228069905,0.1774862630025754,1.353096242900336
841,0.406010049337788,0.6371891786100797,0.8596491228069909,0.1553162385040909,1.2708228325591968
842,0.4077563330628604,0.6385580107264025,0.8596491228069928,0.14696858741492447,1.1413313151735751
843,0.4095097118864754,0.6399294585237308,0.8596491228069929,0.1795559393960915,1.0179462720245895
844,0.4112571488736127,0.6412933407369928,0.8596491228069941,0.19140771871213363,0.9682614175678461
845,0.4129852192560936,0.6426392605934481,0.8596491228069931,0.18036706740037972,1.025750512146992
846,0.4146804186484604,0.6439568453308502,0.8596491228069945,0.14690680271284234,1.1525210197927458
847,0.4163294891062327,0.6452359948935217,0.8596491228069931,0.1779009950187811,1.2806108578186362
848,0.4179197514791016,0.6464671310121665,0.8596491228069907,0.2027482948630767,1.3580573645851746
849,0.4194394312314043,0.6476414372408581,0.8596491228069879,0.20339936632574654,1.3591133876303139
850,0.4208779643444387,0.6487510804187063,0.859649122806989,0.17884508178578432,1.2832086738121966
851,0.4222262701557775,0.6497894044656142,0.8596491228069911,0.17506483765006792,1.1551356286678347
852,0.4234769790708177,0.6507510884130873,0.8596491228069902,0.2068923034425743,1.0265965100774335
853,0.4246246049964597,0.6516322620899457,0.8596491228069909,0.21954276250246912,0.9667658128855418
854,0.4256656550332914,0.652430574876202,0.8596491228069914,0.20514214892539,1.0157018883309938
855,0.4265986722888565,0.6531452153149838,0.8596491228069907,0.16495795969737814,1.140130857559421
856,0.4274242114311498,0.6537768819950349,0.859649122806988,0.19983892636144007,1.2706971222498709
857,0.4281447505025768,0.6543277087993269,0.8596491228069874,0.22425501132103692,1.352523781152892
858,0.4287645462119041,0.6548011501302545,0.8596491228069862,0.2210769579994194,1.3577723281211487
859,0.429289443036397,0.6552018338164181,0.8596491228069858,0.19059367803408742,1.2846693405004659
860,0.429726648638447,0.655535390835954,0.8596491228069871,0.18049859676616997,1.1574631374049213
861,0.4300844890514279,0.6558082715637459,0.8596491228069869,0.21572943613591467,1.027917283844327
862,0.4303721566814691,0.6560275578674032,0.8596491228069854,0.22424791536625355,0.9661878498749906
863,0.4305994624566985,0.656200779073523,0.8596491228069858,0.2052858632266299,1.0140897166689538
864,0.4307766006865932,0.6563357377795248,0.8596491228069825,0.16160252692006272,1.1390521918407863
865,0.4309139317979288,0.6564403490020466,0.8596491228069827,0.19570770999488057,1.2710789287660744
866,0.4310217846208409,0.6565224936137687,0.859649122806983,0.21560950991859945,1.35462299548096
867,0.4311102768465638,0.6565898848189514,0.859649122806982,0.2090543972730993,1.3615068350003978
868,0.4311891501115422,0.6566499448804837,0.8596491228069822,0.17745660155341406,1.2897799566781247
869,0.4312676151525501,0.6567096886391658,0.8596491228069826,0.16833621321256242,1.1634783305745517
870,0.4313542026837342,0.656775610603602,0.8596491228069814,0.19868354294677576,1.033986533646832
871,0.431456616924017,0.6568535734271505,0.85964912280698,0.2045259279947354,0.9711699399837604
872,0.4315815907489529,0.6569486971970893,0.8596491228069798,0.18578175727237045,1.0175921920552544
873,0.4317347438638442,0.6570652508418355,0.85964912280698,0.15030212518887884,1.1421411998187234
874,0.4319204477897426,0.6572065488031466,0.8596491228069797,0.18611594593025432,1.2753687862412384
875,0.4321417034652466,0.6573748576461125,0.8596491228069798,0.20116929933179223,1.361409207386471
876,0.4324000386306306,0.6575713182846638,0.8596491228069798,0.19243113399143102,1.3713964942466297
877,0.4326954327237906,0.6577958898653826,0.8596491228069791,0.16105575209370668,1.3024184298508696
878,0.4330262767375329,0.6580473210473035,0.8596491228069799,0.17744424911397316,1.1772223271411282
879,0.4333893744184893,0.6583231534880793,0.8596491228069782,0.20597528171829643,1.0456790171792545
880,0.4337799894564393,0.6586197609064273,0.8596491228069766,0.2102685948430177,0.9771969541843817
881,0.4341919410941514,0.6589324252866536,0.8596491228069763,0.18925200342739823,1.0173957447623208
882,0.434617748081979,0.659255449793158,0.8596491228069774,0.16114590186126854,1.1391595354929291
883,0.4350488183127505,0.6595823059427462,0.8596491228069787,0.20249799651655156,1.2734954559061937
884,0.43547567899419,0.6599058106989133,0.8596491228069808,0.2200421340963435,1.362953114366966
885,0.4358882400174335,0.6602183275382724,0.8596491228069822,0.21126392165408625,1.3769111029441155
886,0.436276081397684,0.6605119842952768,0.8596491228069802,0.17692927960286858,1.3109029106538617
887,0.4366287543943493,0.6607788997799107,0.85964912280698,0.18756172368548546,1.186343017296014
888,0.4369360852201785,0.6610114108093585,0.8596491228069798,0.21776310500491253,1.0522026755421852
889,0.4371884701400059,0.6612022913904685,0.8596491228069789,0.22185271566626869,0.9785080228074067
890,0.4373771512232178,0.6613449562998253,0.8596491228069808,0.19936059983002896,1.0141279609070168
891,0.4374944630059173,0.6614336421788034,0.859649122806982,0.16065643435726296,1.1345147307856178
892,0.4375340417727865,0.6614635604270175,0.8596491228069829,0.2018280696405252,1.2698317181176215
893,0.4374909910008115,0.6614310175678273,0.8596491228069818,0.2184123071833275,1.3607864573387651
894,0.4373619986170894,0.6613335002985177,0.859649122806984,0.20877360887990717,1.375529998426338
895,0.4371454039935242,0.6611697240448356,0.8596491228069851,0.1745958571476629,1.3091848833573347
896,0.4368412148983281,0.6609396454278773,0.8596491228069837,0.1740962167925203,1.1835803710673654
897,0.4364510767992424,0.6606444405270072,0.8596491228069851,0.2017710536967935,1.0489565177050288
898,0.4359781988117847,0.6602864520886255,0.8596491228069849,0.20490323351946704,0.9769155062329378
899,0.4354272420612045,0.6598691097946656,0.8596491228069842,0.18388232457733664,1.0160159436865965
900,0.434804177160961,0.6593968282915539,0.8596491228069857,0.14200945689923594,1.1390708958665305
901,0.4341161178359387,0.6588748878474112,0.8596491228069862,0.17595968967521716,1.274587832678999
902,0.4333711374370804,0.658309302256227,0.8596491228069851,0.19088134452985822,1.363357694727633
903,0.4325780742873027,0.6577066780011457,0.8596491228069849,0.18304745330785258,1.3744671408298204
904,0.4317463306242468,0.6570740678372925,0.8596491228069877,0.1541912585591472,1.3044504496129434
905,0.4308856685778074,0.656418821011256,0.8596491228069851,0.14630331775782174,1.1769330089294712
906,0.430006005377137,0.655748431471351,0.8596491228069847,0.17158717715083016,1.0440871924101822
907,0.4291172090430666,0.6550703848007988,0.8596491228069857,0.17617450436844917,0.9780333304625086
908,0.4282288953510436,0.6543920043452882,0.859649122806988,0.16016368646595458,1.0238200553178067
909,0.4273502269230934,0.6537202971631624,0.8596491228069898,0.12593391381668945,1.1499761473087464
910,0.4264897159020798,0.6530618009821734,0.8596491228069894,0.1511153634710638,1.284726938324424
911,0.4256550326606056,0.6524224342100796,0.8596491228069909,0.1670105718919903,1.3705650720702838
912,0.4248528242124157,0.6518073520699316,0.8596491228069891,0.16310788756865502,1.3782288343658509
913,0.4240885472015309,0.6512208129363887,0.8596491228069876,0.14012352397236236,1.305518598031036
914,0.4233663213202642,0.6506660597574336,0.8596491228069867,0.13095808576552398,1.1769688952445347
915,0.4226888095650888,0.6501452219043748,0.8596491228069841,0.15697876789704446,1.0452090928817732
916,0.4220571317538169,0.6496592427987282,0.859649122806985,0.1642741385516734,0.9817616273321846
917,0.4214708171488193,0.6492078381757411,0.8596491228069849,0.15203523850210054,1.0296991527701715
918,0.420927800884369,0.6487894888824641,0.8596491228069859,0.12171442646248229,1.1563538434950795
919,0.4204244672713152,0.6484014707504258,0.8596491228069876,0.14483952325539312,1.290495538923917
920,0.41995574108565,0.6480399224474137,0.8596491228069871,0.16230605776182383,1.3753950728710729
921,0.4195152258004286,0.6476999504403476,0.8596491228069865,0.16028413222676532,1.3821755652768293
922,0.4190953855588029,0.6473757684365418,0.8596491228069862,0.13901311096699775,1.3087121179249428
923,0.4186877656624285,0.6470608670460828,0.8596491228069874,0.12811161290550133,1.1794788281065094
924,0.4182832445914813,0.6467482080311328,0.859649122806989,0.15434571506548223,1.0470985608743275
925,0.4178723091749008,0.6464304364546125,0.8596491228069888,0.16176459606143512,0.9833019747121171
926,0.4174453435524878,0.6461001033527914,0.8596491228069878,0.14960880526968467,1.0313915958466264
927,0.4169929220418071,0.6457498912441311,0.8596491228069901,0.11961898720441577,1.1584465262274115
928,0.4165060959420702,0.6453728348343074,0.8596491228069916,0.13818463498842687,1.292655902996905
929,0.4159766646519083,0.6449625296495203,0.8596491228069914,0.15368280194609812,1.3768202624270522
930,0.4153974222099792,0.6445133219802204,0.8596491228069916,0.15025415663655498,1.381904809472097
931,0.4147623714380017,0.644020474393479,0.8596491228069902,0.12888776275925246,1.306108216286781
932,0.4140668992193145,0.6434803021222285,0.8596491228069902,0.11411523004868843,1.1749355824611414
933,0.4133079080208843,0.6428902768131467,0.8596491228069902,0.1356238032022924,1.0428645359292537
934,0.4124839004952154,0.6422490953634855,0.8596491228069896,0.13983330750485612,0.9831505649868696
935,0.4115950158049194,0.6415567128515759,0.8596491228069908,0.12709882127823402,1.0371048764776578
936,0.4106430181118542,0.6408143398144693,0.8596491228069896,0.09996138993954554,1.167560485339689
937,0.4096312393713182,0.6400244052935156,0.8596491228069918,0.11047641754076312,1.301024412369469
938,0.408564480072719,0.6391904880962475,0.8596491228069929,0.12053475540660771,1.3809091334897723
939,0.4074488727804493,0.6383172195550182,0.8596491228069942,0.1156504196633613,1.3797192207877216
940,0.4062917141798099,0.6374101616540248,0.8596491228069956,0.0974577146828563,1.2978360571856902
941,0.4051012717839765,0.6364756647225223,0.8596491228069951,0.09511816745914614,1.1636337792964293
942,0.4038865715152856,0.6355207089586347,0.8596491228069962,0.104899275007514,1.034746045665061
943,0.4026571720943674,0.63455273389559,0.8596491228069976,0.10149897233391098,0.9848918535426907
944,0.4014229316565034,0.633579459623261,0.8596491228069978,0.08874768246544906,1.0489956155900346
945,0.4001937713991678,0.632608703227491,0.8596491228069989,0.07747414878151027,1.1832095026037073
946,0.3989794404880309,0.631648193607827,0.8596491228069989,0.09124993338780117,1.3139201394924354
947,0.3977892860301587,0.630705387665397,0.8596491228070002,0.0933397554315858,1.3873248496696042
948,0.3966320317372481,0.6297872908667245,0.8596491228069996,0.08413059407976814,1.3788054213919918
949,0.3955155689630293,0.6289002853895276,0.859649122807,0.06637230736205946,1.2912935627024495
950,0.3944467640591262,0.6280499693966446,0.8596491228070013,0.0765586697406403,1.1553944295005394
951,0.3934312863527878,0.627241011376638,0.8596491228070009,0.08341163233828902,1.0302033724145854
952,0.392473461376994,0.6264770238220984,0.8596491228070005,0.08004904951763991,0.9879602948552131
953,0.3915761541430506,0.6257604606740911,0.859649122807,0.06739110685635041,1.058040600196383
954,0.3907406871228293,0.6250925428469206,0.8596491228069993,0.06256590032514603,1.193281170094451
955,0.3899667971268898,0.624473215700153,0.859649122807,0.07351611218231123,1.3214606541923932
956,0.3892526344004186,0.6239011415283824,0.859649122806998,0.07541004616993885,1.39107901885152
957,0.3885948060366442,0.6233737290234841,0.8596491228069985,0.06838118084659633,1.3791238970735549
958,0.3879884642962151,0.6228872002989105,0.8596491228069999,0.05447160508290794,1.2894452550544617
959,0.3874274387218878,0.6224366945496448,0.8596491228070005,0.06437970380664731,1.153079798244102
960,0.3869044091687812,0.6220164058678688,0.8596491228070007,0.07090994499865177,1.0291215563600875
961,0.3864111151530495,0.6216197512571889,0.8596491228070007,0.06891824385165779,0.9890183203821857
962,0.385938595368978,0.621239563589585,0.8596491228070015,0.05878428990979559,1.0606230808302106
963,0.38547744993125,0.6208683032103105,0.859649122807002,0.05562337320244182,1.1961031470330892
964,0.3850181169364766,0.6204982811712507,0.859649122807002,0.06610329777784621,1.3235739520889318
965,0.3845511543500214,0.6201218866884328,0.8596491228069988,0.06850189771390651,1.3918927998044213
966,0.3840675180274705,0.6197318113728474,0.8596491228069985,0.0626074767374499,1.3782591071836514
967,0.3835588268670251,0.6193212630509509,0.8596491228069996,0.04921641633652546,1.2868444872385951
968,0.3830176066318432,0.6188841625311179,0.8596491228070009,0.059932081192663855,1.1494334180156185
969,0.3824375048376482,0.6184153174345282,0.8596491228070009,0.06597716419485267,1.0264205199250342
970,0.3818134702200287,0.6179105681407534,0.8596491228070003,0.06384649510389873,0.9899747194062287
971,0.381141891622643,0.6173669019494348,0.8596491228069989,0.053954415488866536,1.0658944486537432
972,0.3804206926255833,0.616782532685211,0.8596491228069953,0.05158765243584934,1.2034217139308359
973,0.3796493798047627,0.6161569441341733,0.859649122806996,0.060389424460376304,1.3297683990976317
974,0.3788290441188524,0.6154908968610766,0.8596491228069982,0.06147756676335632,1.394278888151386
975,0.3779623164971067,0.6147863990827275,0.8596491228070002,0.054988888646706174,1.3753318239244836
976,0.3770532801829221,0.6140466433284382,0.8596491228070009,0.04206095120744702,1.2789525607958758
977,0.3761073437069451,0.613275911565867,0.8596491228070002,0.05171557911619873,1.1395547744382457
978,0.3751310794569762,0.6124794522732793,0.8596491228070007,0.05536680729928539,1.020373763652097
979,0.3741320336293882,0.6116633335662587,0.8596491228070005,0.05205598306126441,0.9932348711707814
980,0.3731185138591214,0.6108342769189704,0.8596491228070018,0.04271841893705333,1.0774432748894862
981,0.3720993610317624,0.6099994762553181,0.8596491228070035,0.04172545237650288,1.2170425052312572
