series,experiment,kind,case_index,case,legacy_valid,N_A,N_B,q_A0,q_B0,m_A,m_B,A_A,A_B,q_target_A,q_target_B,target_class,complete_R,complete_T,complete_t_real,complete_t_imag,complete_r_real,complete_r_imag,p_minus,p_plus,p_error_A,p_error_B,copy_distance_A,copy_distance_B,norm_minus,norm_plus,p_reproduced,state_reproduced,scattering_reproduces_legacy,needs_nontrivial_scattering_or_carrier_update,best_R,best_T,best_p_minus,best_p_plus,best_max_p_error,best_l2_p_error,best_probability_fit_reproduces_p
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,74,74,True,99,99,1.0,-1.0,17,33,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,0.9999999999999989,1.3322676295501878e-15,1.1102230246251565e-15,1.4901161193847656e-08,0.0,1.0000000000000018,1.0000000000000018,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,75,75,True,99,99,1.0,-1.0,5,29,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,0.9999999999999987,1.3322676295501878e-15,1.3322676295501878e-15,0.0,0.0,1.0000000000000018,1.0000000000000018,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,76,76,True,99,99,1.0,-1.0,7,31,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999989,0.9999999999999993,1.1102230246251565e-15,6.661338147750939e-16,0.0,0.0,1.0000000000000016,1.0000000000000016,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,77,77,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,78,78,True,99,99,1.0,-1.0,1,5,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,0.9999999999999991,1.3322676295501878e-15,8.881784197001252e-16,0.0,0.0,1.0000000000000018,1.0000000000000018,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,79,79,True,99,99,1.0,-1.0,1,9,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,0.9999999999999991,1.3322676295501878e-15,8.881784197001252e-16,0.0,0.0,1.0000000000000018,1.0000000000000018,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,80,80,True,99,99,1.0,-1.0,1,17,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,0.9999999999999987,1.3322676295501878e-15,1.3322676295501878e-15,0.0,0.0,1.0000000000000018,1.0000000000000018,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,81,81,True,99,99,1.0,-1.0,1,33,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,0.9999999999999989,1.3322676295501878e-15,1.1102230246251565e-15,0.0,0.0,1.0000000000000018,1.0000000000000018,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,82,82,True,99,99,1.0,-1.0,8,9,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999993,0.9999999999999991,6.661338147750939e-16,8.881784197001252e-16,1.4901161193847656e-08,0.0,1.0000000000000016,1.0000000000000018,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,83,83,True,99,99,1.0,-1.0,15,31,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999989,0.9999999999999998,1.1102230246251565e-15,2.220446049250313e-16,0.0,0.0,1.0000000000000018,1.0000000000000016,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,84,84,True,99,99,1.0,-1.0,16,32,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999993,0.9999999999999983,6.661338147750939e-16,1.6653345369377348e-15,1.4901161193847656e-08,1.4901161193847656e-08,1.0000000000000016,1.0000000000000016,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,85,85,True,99,99,1.0,-1.0,17,33,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,0.9999999999999989,1.3322676295501878e-15,1.1102230246251565e-15,1.4901161193847656e-08,0.0,1.0000000000000018,1.0000000000000018,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,86,86,True,99,99,1.0,-1.0,5,29,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,0.9999999999999987,1.3322676295501878e-15,1.3322676295501878e-15,0.0,0.0,1.0000000000000018,1.0000000000000018,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_eta_resolution_sweep,copy_reflection_cases,87,87,True,99,99,1.0,-1.0,7,31,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999989,0.9999999999999993,1.1102230246251565e-15,6.661338147750939e-16,0.0,0.0,1.0000000000000016,1.0000000000000016,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,0,0,False,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,1,1,False,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,2,2,False,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,3,3,False,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,4,4,False,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,5,5,False,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,6,6,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,7,7,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,8,8,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,9,9,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,10,10,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,11,11,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observer_sweep,copy_reflection_cases,12,12,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observation_perturbation,copy_reflection_cases,0,none,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observation_perturbation,copy_reflection_cases,1,common_spatial_within_C,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observation_perturbation,copy_reflection_cases,2,differential_spatial_within_C,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observation_perturbation,copy_reflection_cases,3,differential_time_within_C,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observation_perturbation,copy_reflection_cases,4,mixed_corner_within_C,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observation_perturbation,copy_reflection_cases,5,over_C_time_still_in_AB,False,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observation_perturbation,copy_reflection_cases,6,over_C_time_breaks_AB,False,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_observation_perturbation,copy_reflection_cases,7,over_C_spatial_only,False,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_asymmetry_sweep,copy_reflection_cases,0,symmetric_baseline,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_asymmetry_sweep,copy_reflection_cases,1,amplitude_asymmetry,True,99,99,1.0,-1.0,1,2,1.0,2.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0000000000000004,1.3322676295501878e-15,4.440892098500626e-16,0.0,0.0,1.0000000000000018,4.000000000000009,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_asymmetry_sweep,copy_reflection_cases,2,spatial_harmonic_asymmetry,True,199,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999993,1.0000000000000155,6.661338147750939e-16,1.554312234475219e-14,0.0,0.0,1.0,0.9999999999999983,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_asymmetry_sweep,copy_reflection_cases,3,temporal_harmonic_asymmetry,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_asymmetry_sweep,copy_reflection_cases,4,small_time_phase_offset,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_asymmetry_sweep,copy_reflection_cases,5,large_time_phase_offset,False,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_asymmetry_sweep,copy_reflection_cases,6,small_omega_mismatch,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_asymmetry_sweep,copy_reflection_cases,7,large_omega_mismatch,False,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_asymmetry_sweep,copy_reflection_cases,8,combined_asymmetry_pass,True,199,99,1.0,-1.0,1,2,1.5,0.8,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999994,0.999999999999991,5.551115123125783e-16,8.992806499463768e-15,0.0,5.5755039852469285e-08,2.2499999999999987,0.6400000000000001,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260710,elastic_collision_asymmetry_sweep,copy_reflection_cases,9,combined_asymmetry_fail,False,199,99,1.0,-1.0,1,2,1.5,0.8,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999994,0.999999999999991,5.551115123125783e-16,8.992806499463768e-15,0.0,5.5755039852469285e-08,2.2499999999999987,0.6400000000000001,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout,abc_simple_reflection,0,abc_multigauge_interference_readout,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout_multi_collision,abc_simple_reflection,0,abc_multigauge_interference_readout_multi_collision,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout_asymmetric_amplitude_sweep,abc_simple_reflection_cases,0,A_1.00_B_1.00,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout_asymmetric_amplitude_sweep,abc_simple_reflection_cases,1,A_1.00_B_1.10,True,99,99,1.0,-1.0,1,2,1.0,1.1,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,0.9999999999999912,1.3322676295501878e-15,8.770761894538737e-15,0.0,5.1619136559035694e-08,1.0000000000000018,1.2100000000000044,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout_asymmetric_amplitude_sweep,abc_simple_reflection_cases,2,A_1.00_B_1.25,True,99,99,1.0,-1.0,1,2,1.0,1.25,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999989,0.9999999999999987,1.1102230246251565e-15,1.3322676295501878e-15,0.0,0.0,1.0000000000000018,1.5625000000000036,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout_asymmetric_amplitude_sweep,abc_simple_reflection_cases,3,A_1.00_B_1.50,True,99,99,1.0,-1.0,1,2,1.0,1.5,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999984,0.9999999999999957,1.5543122344752192e-15,4.3298697960381105e-15,0.0,0.0,1.0000000000000018,2.2500000000000018,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout_asymmetric_amplitude_sweep,abc_simple_reflection_cases,4,A_1.00_B_2.00,True,99,99,1.0,-1.0,1,2,1.0,2.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0000000000000004,1.3322676295501878e-15,4.440892098500626e-16,0.0,0.0,1.0000000000000018,4.000000000000009,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout_asymmetric_amplitude_sweep,abc_simple_reflection_cases,5,A_1.00_B_3.00,True,99,99,1.0,-1.0,1,2,1.0,3.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,0.9999999999999952,1.3322676295501878e-15,4.773959005888173e-15,0.0,0.0,1.0000000000000018,9.000000000000007,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout_asymmetric_amplitude_sweep,abc_simple_reflection_cases,6,A_1.50_B_1.00,True,99,99,1.0,-1.0,1,2,1.5,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.999999999999999,1.0000000000000007,9.992007221626409e-16,6.661338147750939e-16,5.1619136559035694e-08,0.0,2.2500000000000067,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout_asymmetric_amplitude_sweep,abc_simple_reflection_cases,7,A_2.00_B_1.00,True,99,99,1.0,-1.0,1,2,2.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0000000000000002,1.3322676295501878e-15,2.220446049250313e-16,0.0,0.0,4.000000000000007,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout_robustness_sweep,abc_simple_reflection_cases,0,baseline_default,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout_robustness_sweep,abc_simple_reflection_cases,1,phase_center_grid,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
20260711,abc_multigauge_interference_readout_robustness_sweep,abc_simple_reflection_cases,2,width_gain_grid,True,99,99,1.0,-1.0,1,2,1.0,1.0,-1.0,1.0,complete_reflection,1.0,3.749399456654644e-33,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,-0.9999999999999987,1.0,1.3322676295501878e-15,0.0,0.0,0.0,1.0000000000000018,1.0000000000000022,True,True,True,False,0.0,1.0,-1.0,1.0,0.0,0.0,True
