t,H,Q2_re,Q2_im,gen_norm,cA_re,cA_im,cB_re,cB_im,a_A,a_B,eta_perp,valid_A,valid_B,n_A,n_B,r_A,r_B,eps_abs,eps_u1,phi_star,dense_sparse_drift
55,108.81778016906362,-22.69453444330103,6.561455524124497,10.831180173207144,0.37099504305170494,-0.44516476107679487,0.4326413509971693,-0.22551867082355448,0.5794902816040113,0.4878905712172337,0.8517944090476975,1,1,5,0,0.3020715528935085,0.6114103609821679,1.102822645182236,0.9800778174700437,-0.7166090448086162,1.2128010666299352e-13
56,108.81778016906367,-22.694534443300995,6.561455524124536,10.846424233821159,0.038810791343949935,-0.5791421765860673,0.2519628721110794,-0.4173720336350085,0.5804411582801405,0.48752918208358237,0.8559317486498272,1,1,5,3,0.32578485867173157,0.41222783350099945,1.31748822866775,0.989634911531551,-1.308927795843607,1.2269521836681155e-13
57,108.8177801690639,-22.69453444330107,6.561455524124596,10.864538776521007,-0.30823914447511747,-0.5082064317859207,0.003020833344920093,-0.4874541581437093,0.5943779500413269,0.4874635183536201,0.8551546690619791,1,1,4,3,0.10929607878038894,0.12470260926340515,1.5238735282455853,0.9927829203105206,-1.894017379319499,1.2058942260333762e-13
58,108.8177801690638,-22.694534443301052,6.561455524124619,10.830947350535512,-0.5259935476853574,-0.265247183672797,-0.26682909895906504,-0.38941709239808453,0.5890885168232181,0.4720629617996786,0.8581393795923677,1,1,4,3,0.4492333905540038,0.7316244452333063,1.6718272848841542,0.9960196995242795,-2.4795531266447437,1.2277561510288975e-13
59,108.81778016906362,-22.69453444330108,6.561455524124565,10.855136346201743,-0.5809247846628249,0.05545324460635485,-0.4481404615017875,-0.14716692126034575,0.5835654785651064,0.47168631096130387,0.8554118031902487,1,1,3,2,0.03573121286244074,0.18639946205157187,1.7384320968118208,0.9878491070940069,-3.0789624677587497,1.2350046044882242e-13
60,108.81778016906368,-22.69453444330108,6.56145552412462,10.844773565415117,-0.44252911654424876,0.37300770444811937,-0.4682506756662231,0.14299793416958329,0.5787631351140887,0.4895989220154012,0.8520691107327297,1,1,2,2,0.47773968162945346,0.4272918512082686,1.700802949804017,0.9806100565322731,2.6055063472637787,1.1500000626034823e-13
61,108.81778016906344,-22.694534443301077,6.561455524124605,10.83681713406068,-0.14065586989586626,0.5572679857945464,-0.32108453553218724,0.37051245711158154,0.5747448840378431,0.4902802870122171,0.8566196130531536,1,1,2,1,0.14546046084937236,0.583150528126386,1.5607959099444413,0.9899532009516128,2.012561987719147,1.1739956633657782e-13
62,108.81778016906347,-22.69453444330115,6.561455524124646,10.864741533137064,0.21243026346627647,0.5487696172790832,-0.09078718600973339,0.48158171003422345,0.5884511107007813,0.49006454328287496,0.8567022017666988,1,1,1,1,0.28515955851441266,0.05543223319516333,1.3629853433229167,0.9950459724184363,1.4294475389027044,1.1506009684804135e-13
63,108.81778016906338,-22.694534443301112,6.561455524124662,10.829483275774804,0.4812615723859123,0.34504954682025185,0.18645971176474418,0.44437638166240456,0.5921755574288944,0.4819103575259226,0.8572026762362109,1,1,1,1,0.2942739667975669,0.5281864339904319,1.1529111471131384,0.9963926866448367,0.8419632568974917,1.1080898766009765e-13
64,108.81778016906361,-22.694534443301123,6.56145552412474,10.834831996126379,0.5815437856713199,0.04349570615166445,0.40649115726898805,0.23588548050293184,0.5831681156463906,0.4699755534599435,0.8579893520954015,1,1,0,0,0.20555421235676974,0.3949060916152094,1.0090103947682134,0.9934581002532613,0.24859963396896795,1.1158342758729572e-13
65,108.81778016906378,-22.694534443301173,6.561455524124755,10.868242622846783,0.49881938581924556,-0.2929427221561788,0.4853030522102955,-0.053105776643941234,0.5784775001098673,0.48820003686766045,0.8535208590934782,1,1,0,0,0.40010850652297014,0.23989409378397397,1.0165304465783884,0.9835890442112712,-0.35916562664139656,1.0256491897147821e-13
66,108.81778016906387,-22.694534443301123,6.561455524124722,10.826474021884959,0.23544924096034747,-0.5202277070541308,0.38421732634225486,-0.3126666869036583,0.5710282061821484,0.49536189897982774,0.8563169216913954,1,1,5,3,0.03230561737275117,0.756812193592797,1.1851711053843696,0.9888552855341828,-0.9490456419658635,1.1404485215480177e-13
67,108.81778016906345,-22.69453444330107,6.561455524124753,10.849436644528044,-0.11359043904956172,-0.5691488980331241,0.17172801900516677,-0.4602893847443277,0.5803733763499077,0.4912808058735357,0.8589518291520774,1,1,4,3,0.45750729196655726,0.22619283532729284,1.4018470797270277,0.9981589378341532,-1.536092237554128,1.124683236677799e-13
68,108.8177801690633,-22.69453444330107,6.561455524124778,10.848203468126258,-0.4264620460919609,-0.4151812448878225,-0.10340035514162299,-0.48167510377130685,0.5951851332682494,0.4926484944019549,0.8554111879733829,1,1,4,3,0.14430219573288383,0.34235874694579227,1.5922319470133153,0.9950635515536931,-2.129376868951759,1.1003825543760405e-13
69,108.81778016906316,-22.69453444330102,6.561455524124763,10.821753696544214,-0.5693925845612106,-0.13545692356723085,-0.3522830185480686,-0.3153424853760847,0.5852832591964287,0.4728046195211137,0.8589162827814754,1,1,3,2,0.36445548924057647,0.5992236130112696,1.7075867984675699,0.9967182741476861,-2.713816243587668,1.1913228088615097e-13
70,108.81778016906304,-22.694534443300995,6.5614555241247885,10.874169388439542,-0.5399142614754525,0.20743283509288418,-0.4862099240950512,-0.03772427146048406,0.578390690467313,0.4876712119304765,0.8548858727179907,1,1,3,2,0.23590864427324476,0.053466383242147586,1.7346698017330453,0.9865906115656863,2.956373904772844,1.1249987181916906e-13
71,108.81778016906271,-22.69453444330091,6.5614555241248445,10.82384247764915,-0.3194522102782918,0.47018412057278225,-0.43551753938716165,0.2418133392522182,0.5684389341789376,0.49814578002243104,0.8566663780652156,1,1,2,2,0.20408044651210266,0.637751032816853,1.6526145943850483,0.9893637838042414,2.368830711400966,1.0835796665852476e-13
72,108.81778016906273,-22.694534443300874,6.561455524124877,10.832641424380627,0.020067304228197996,0.5729328549841386,-0.24533627961622345,0.4329899684738432,0.5732841817277563,0.4976647495000118,0.8594688873984694,1,1,2,1,0.4277103469084307,0.38460612838391217,1.4836649582442014,0.9981486964369429,1.7726849470573287,1.0980621072533751e-13
