mode_id,bin_index,signed_k,address_m,address_n,address,state_order,quadratic_order,cover_ratio,power,power_fraction,coherence_mean,coherence_min,rank1_fraction,phase_step_per_window_deg,single_mode_closure_residual,real_imag_rank,cartan_ready,BF_address_prediction,BF_measured,BF_type,BF_status,half_cycle_overlap_real,half_cycle_overlap_imag,half_cycle_fidelity,BF_behavior_residual_to_address_prediction,pair_branch,conjugate_address,model_charge_magnitude,conjugate_pair_det_gamma,coherence_random_reference,coherence_significant_vs_random_reference,state_recurrence_fidelity,quadratic_recurrence_fidelity,spin_structure,physical_spin,lifetime_steps,lifetime_status,status
k+26,26,26,13,72,13/72,72,36,2,0.002652483256830239,1.8420022616876677e-05,0.6193105493058717,0.2240925250053702,0.2664111959105104,-38.560518802362346,0.047271679830916506,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6706621486732779,0.44182097956634425,0.803114870767577,1.7280965809220783,+m/n,-13/72,0.28869086912965036,0.0008065101662160234,0.13005309478285085,True,0.803114870767577,0.8716643354598315,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-25,119,-25,-25,144,-25/144,144,72,2,0.0025279160830556516,1.7554972798997598e-05,0.6206244506674693,0.24912426136871305,0.2714697036677998,-39.8225615838725,0.04684056045380117,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6616204040445086,0.46277177183916407,0.8074027940620333,0.573287418116045,-m/n,25/144,0.26912569338248304,0.0008925742240936119,0.13005309478285085,True,0.3669535636238097,0.6389313231361656,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+27,27,27,3,16,3/16,16,8,2,0.0024739410370654253,1.7180146090732137e-05,0.6193451207406132,0.22470314411055525,0.2665313117051618,-38.59157206059755,0.04726796523148362,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.670443824707386,0.4423233586000297,0.8032091107871464,0.551595165167994,+m/n,-3/16,0.3086582838174551,0.0007340292761488509,0.13005309478285085,True,0.9894735705279695,0.9931935198109615,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-26,118,-26,-13,72,-13/72,72,36,2,0.002363105959612548,1.6410458052864936e-05,0.6205970325910418,0.24855775405338815,0.27135255229971317,-39.79413323411772,0.046850520355116984,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6618223371254055,0.46231527149773366,0.8073067670830941,1.7249315610855314,-m/n,13/72,0.28869086912965036,0.0008065101662160234,0.13005309478285085,True,0.8073067670830941,0.8806458607869794,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+28,28,28,7,36,7/36,36,18,2,0.0023149717320119774,1.6076192583416526e-05,0.6193772614802796,0.2252732611167632,0.26664358871257476,-38.62054752596217,0.04726326294937009,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6702352216627292,0.442807919050627,0.8033020014485426,1.7279365002385627,+m/n,-7/36,0.32898992833716556,0.0006684228918150126,0.13005309478285085,True,0.9476288800131483,0.9660864382339518,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-27,117,-27,-3,16,-3/16,16,8,2,0.0022159489148704603,1.5388534131044877e-05,0.6205712338786804,0.2480269778614871,0.27124305770853246,-39.767497577918085,0.0468600767102443,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6620114975438581,0.46188449080596966,0.8072152784278501,0.5723403800533694,-m/n,3/16,0.3086582838174551,0.0007340292761488509,0.13005309478285085,True,0.9896992906005238,0.9936405500597796,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+29,29,29,29,144,29/144,144,72,2,0.0021728524654738793,1.508925323245751e-05,0.619407291287549,0.2258072668819868,0.2667490453646151,-38.64767082757795,0.04725919191354612,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6700388317684662,0.4432654551414926,0.8033905026818811,0.5525926494828837,+m/n,-29/144,0.3496471002478634,0.0006094326789893856,0.13005309478285085,True,0.3537679455907542,0.6120344422593009,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-28,116,-28,-7,36,-7/36,36,18,2,0.002084047191056918,1.4472549937895278e-05,0.6205469195497127,0.2475281961269942,0.27114034405964194,-39.742465778045755,0.04686920564270906,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6621886733008066,0.4614808793427445,0.8071297547772818,1.7250610967871396,-m/n,7/36,0.32898992833716556,0.0006684228918150126,0.13005309478285085,True,0.9486890973357222,0.9682247724097723,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+30,30,30,5,24,5/24,24,12,2,0.00204532097788828,1.4203617902001959e-05,0.619435407140152,0.22630894865507273,0.2668482404311708,-38.67313958442349,0.04725205544489882,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6698516356734909,0.4437099102152543,0.8034797435142221,1.727797143644086,+m/n,-5/24,0.37059047744873963,0.0005556785597309322,0.13005309478285085,True,0.9764710478994042,0.9848206038361536,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-29,115,-29,-29,144,-29/144,144,72,2,0.0019653986644379523,1.3648601836374682e-05,0.6205239440033619,0.24705816693327412,0.27104360479241735,-39.7188753036264,0.046878075167886814,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.662356328897488,0.46109804833484724,0.8070485218428706,0.5715021074447464,-m/n,29/144,0.3496471002478634,0.0006094326789893856,0.13005309478285085,True,0.3657684528650617,0.6366448385831369,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+31,31,31,31,144,31/144,144,72,2,0.0019304829604557961,1.340613166983193e-05,0.6194618238301293,0.2267815907967351,0.26694166351331705,-38.69712216594612,0.04724574960532613,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6696734241258078,0.44413534558543666,0.8035662388245783,0.553508673759557,+m/n,-31/144,0.3917801930309486,0.0005071949778753249,0.13005309478285085,True,0.35433417103400067,0.6132398738578272,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-30,114,-30,-5,24,-5/24,24,12,2,0.001858321380147107,1.2905009584354922e-05,0.6205021861289876,0.2466140633875527,0.27095219649108926,-39.69658401639385,0.046886383309450615,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6625143918077758,0.46073843943040493,0.8069728799167863,1.7251765163416592,-m/n,5/24,0.37059047744873963,0.0005556785597309322,0.13005309478285085,True,0.9769099073660021,0.9856936650237981,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+32,32,32,2,9,2/9,9,9,1,0.0018267448742360953,1.268572829330623e-05,0.6194867176726967,0.22722805597144194,0.2670301543092599,-38.71976621523977,0.04724142939795382,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6695110091428811,0.44451568079355475,0.8036412021759938,1.727675085228886,+m/n,-2/9,0.41317591116653474,0.0004646732782602747,0.13005309478285085,True,0.9966680317700376,0.9914565395647591,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-31,113,-31,-31,144,-31/144,144,72,2,0.0017613942574814675,1.2231904565843536e-05,0.6204815233493296,0.2461934088673681,0.2708656033912844,-39.67546829001792,0.04689343236176846,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6626634751202553,0.4604019485654957,0.8069032380040115,0.5707590430828476,-m/n,31/144,0.3917801930309486,0.0005071949778753249,0.13005309478285085,True,0.36528297936376874,0.6356914888162325,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+33,33,33,11,48,11/48,48,24,2,0.001732757486277184,1.2033038099147123e-05,0.6195102179770039,0.2276508511511898,0.26711434724641164,-38.74120208235162,0.04723562079711117,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6693642723956233,0.4448536997308747,0.8037060055293661,0.5542696081626005,+m/n,-11/48,0.43473690388997416,0.0004269291646950002,0.13005309478285085,True,0.9086497533257198,0.9410048960550504,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-32,112,-32,-2,9,-2/9,9,9,1,0.0016734099913487158,1.1620902717699427e-05,0.6204618488555053,0.24579402396647299,0.2707834219242425,-39.65541917883167,0.04689950643621005,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6628057490119572,0.4600811209773791,0.8068370955794629,1.725281889091466,-m/n,2/9,0.41317591116653474,0.0004646732782602747,0.13005309478285085,True,0.9967252298701453,0.9919063541415732,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+34,34,34,17,72,17/72,72,36,2,0.0016473713723485805,1.1440078974642932e-05,0.6195324427836035,0.22805218161231933,0.26719442068064464,-38.76154342313011,0.0472277789848112,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6692249628644893,0.44517606269489934,0.8037684851482484,1.7275687261138089,+m/n,-17/72,0.45642212862617093,0.000392160141750697,0.13005309478285085,True,0.8037684851482484,0.8731467879152126,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-33,111,-33,-11,48,-11/48,48,24,2,0.001593337304513262,1.106484239245322e-05,0.6204430721618632,0.2454139827959271,0.2707052907367065,-39.636340066770316,0.04690555228277661,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6629423588339419,0.4597708263501479,0.8067724486489415,0.5700851394582436,-m/n,11/48,0.43473690388997416,0.0004269291646950002,0.13005309478285085,True,0.9101161156234308,0.9440070388582334,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+35,35,35,35,144,35/144,144,72,2,0.0015696031684859393,1.0900022003374589e-05,0.6195535189870708,0.22843399540423942,0.2672705631896732,-38.78088920869509,0.047219148264596764,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6690912260394883,0.44548928911204105,0.8038306883147578,0.5549426307264569,+m/n,-35/144,0.47819030631733206,0.0003598074018207331,0.13005309478285085,True,0.3551803179741334,0.6151454721138554,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-34,110,-34,-17,72,-17/72,72,36,2,0.0015202910967866108,1.0557577061018142e-05,0.6204251122548121,0.24505157675113096,0.2706308328411868,-39.618145239153286,0.0469117038316935,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6630730340052382,0.459472382315853,0.8067098106109267,1.7253772881739209,-m/n,17/72,0.45642212862617093,0.000392160141750697,0.13005309478285085,True,0.8067098106109267,0.8794055376070405,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+36,36,36,1,4,1/4,4,2,2,0.0014986081751967848,1.040700121664435e-05,0.6195735662028562,0.22879802020068463,0.26734305917304585,-38.799327582572445,0.04721014320404258,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6689614975045387,0.445797668465256,0.8038936785126335,1.7274744690911212,+m/n,-1/4,0.4999999999999999,0.0003296223042442703,0.13005309478285085,True,0.9993421792667014,0.9995785735517527,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-35,109,-35,-35,144,-35/144,144,72,2,0.0014535084151649927,1.0093808438645793e-05,0.6204078977717421,0.24470528430018051,0.2705597345586285,-39.60075851469822,0.04691781250870149,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6631980996924897,0.4591857432173015,0.8066494072456478,0.5694620855024289,-m/n,35/144,0.47819030631733206,0.0003598074018207331,0.13005309478285085,True,0.3644358228729072,0.6340273334408305,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+37,37,37,37,144,37/144,144,72,2,0.0014336575125413402,9.95595494820376e-06,0.6195926893947211,0.2291457940103347,0.26741223731896974,-38.81693690660796,0.04720154065483278,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6688360711599357,0.44609824650897406,0.8039560532908748,0.5555836510402089,+m/n,-37/144,0.5218096936826679,0.0003017086098716648,0.13005309478285085,True,0.3555837973297307,0.6159925777178493,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-36,108,-36,-1,4,-1/4,4,2,2,0.0013923286669715786,9.668949076191527e-06,0.6203913764368773,0.24437374565797387,0.270491719158545,-39.584111409090404,0.046923728735923334,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6633176669195469,0.4589116397744931,0.8065917309073438,1.7254638663870068,-m/n,1/4,0.4999999999999999,0.0003296223042442703,0.13005309478285085,True,0.999351718731717,0.9995973043828558,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+38,38,38,19,72,19/72,72,36,2,0.0013741199151066402,9.542499410462789e-06,0.6196109680977897,0.22947869091220655,0.2674784568726957,-38.83378774424454,0.04719364529047296,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6687161120983619,0.4463854112886279,0.804015655314787,1.7273891855016317,+m/n,-19/72,0.543577871373829,0.00027613446212593207,0.13005309478285085,True,0.804015655314787,0.8736807769101789,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-37,107,-37,-37,144,-37/144,144,72,2,0.0013361777105184622,9.279011878600441e-06,0.6203754939895413,0.24405574144571862,0.2704265125845861,-39.568142642824945,0.0469292287711138,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.66343210191048,0.45864983955560334,0.806536936023229,0.5688915760922975,-m/n,37/144,0.5218096936826679,0.0003017086098716648,0.13005309478285085,True,0.3640610640245147,0.6332949770924843,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+39,39,39,13,48,13/48,48,24,2,0.001319446076764517,9.162819977531376e-06,0.6196284657757603,0.2297979427318012,0.26754197708461763,-38.84994334719931,0.04718576902373634,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.668600281896846,0.4466635065749358,0.8040737684182712,0.5561780841283371,+m/n,-13/48,0.5652630961100258,0.00025249639120084044,0.13005309478285085,True,0.9088262489642167,0.9413723166825191,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-38,106,-38,-19,72,-19/72,72,36,2,0.0012845549686663603,8.920520615738622e-06,0.6203602011212656,0.24375017462205165,0.2703639006046701,-39.55279726185633,0.04693442788912995,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6635423152419776,0.45839774878675693,0.8064842839196872,1.7255438362132112,-m/n,19/72,0.543577871373829,0.00027613446212593207,0.13005309478285085,True,0.8064842839196872,0.878937541215619,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+40,40,40,5,18,5/18,18,9,2,0.0012691561961186866,8.813584695268666e-06,0.6196452452429853,0.23010465738677927,0.2676030165276495,-38.865460468380284,0.04717815548850875,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6684868894650476,0.44693662735703765,0.8041312518861199,1.7273102932565514,+m/n,-5/18,0.5868240888334652,0.00023056233013452054,0.13005309478285085,True,0.9867580888871226,0.991527118243909,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-39,105,-39,-13,48,-13/48,48,24,2,0.0012370223231690553,8.590432799785115e-06,0.6203454529106235,0.24345605511384782,0.2703036686709944,-39.53802558821467,0.046939603387387126,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6636486765022511,0.4581541004871314,0.8064333485269332,0.5683637854507092,-m/n,13/48,0.5652630961100258,0.00025249639120084044,0.13005309478285085,True,0.9099544223040569,0.9436832567755388,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+41,41,41,41,144,41/144,144,72,2,0.001222829896597572,8.491874281927591e-06,0.6196613652206067,0.2303998344858048,0.267661795414054,-38.88039009043896,0.04717151268120852,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6683769809549357,0.44720003619459303,0.8041863347775066,0.5567420400266253,+m/n,-41/144,0.6082198069690513,0.00021042235485502214,0.13005309478285085,True,0.3563285337455712,0.6175153296328934,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-40,104,-40,-5,18,-5/18,18,9,2,0.0011931951549857306,8.286077465178693e-06,0.6203312067444958,0.24317248668618752,0.27024561601037633,-39.523782728362576,0.046944728788175266,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6637510459679309,0.45791953056372814,0.8063843670950147,1.7256181035881284,-m/n,5/18,0.5868240888334652,0.00023056233013452054,0.13005309478285085,True,0.9869183236280873,0.9918441871170932,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+42,42,42,7,24,7/24,24,12,2,0.001180097779850825,8.195123471186292e-06,0.6196768812872062,0.2306843786498395,0.26771853327421763,-38.894778391117605,0.04716597921299953,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.668271571717392,0.44745013110805504,0.8042378462832056,1.7272352638911217,+m/n,-7/24,0.6294095225512604,0.00019205784198006448,0.13005309478285085,True,0.9765668065282885,0.9850136303876225,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-41,103,-41,-41,144,-41/144,144,72,2,0.0011527347505987126,8.00510243471329e-06,0.6203174246392427,0.2428986556785457,0.27018957711965014,-39.51002789614317,0.04694965786729026,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6638495696842001,0.4576939345445767,0.8063373914738128,0.5678739732725852,-m/n,41/144,0.6082198069690513,0.00021042235485502214,0.13005309478285085,True,0.3633967267007001,0.6319868199243569,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+43,43,43,43,144,43/144,144,72,2,0.0011406342650017247,7.921071284734208e-06,0.6196918400130081,0.23095911093603966,0.26777340242888464,-38.90866740165611,0.04716126082566889,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6681708886271901,0.44768665778820155,0.804285819824283,0.5572556888144248,+m/n,-43/144,0.6503528997521365,0.00017530564317913555,0.13005309478285085,True,0.35665173572664755,0.618187192009219,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-42,102,-42,-7,24,-7/24,24,12,2,0.0011153419319187498,7.745430082769104e-06,0.6203040728339294,0.24263382130346878,0.2701354029739377,-39.49672390852885,0.04695433474408092,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6639446012615394,0.45747650168128107,0.806292244248255,1.725687221270983,-m/n,7/24,0.6294095225512604,0.00019205784198006448,0.13005309478285085,True,0.9768247902832579,0.9855271321242375,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+44,44,44,11,36,11/36,36,18,2,0.001104151549731094,7.667719095354827e-06,0.6197062819019544,0.23122477867365074,0.2678265427842741,-38.92209540763862,0.04715699080735328,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6680746306377497,0.44791093974851515,0.8043307292700955,1.727164492259977,+m/n,-11/36,0.6710100716628342,0.00015995971985749424,0.13005309478285085,True,0.9479150980288873,0.9666740551025925,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-43,101,-43,-43,144,-43/144,144,72,2,0.001080751788214251,7.505220751487862e-06,0.6202911176064252,0.24237730725912315,0.2700829511960826,-39.483836891341454,0.0469587484994463,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6640365634858904,0.45726615999473663,0.8062486581213534,0.567418515516283,-m/n,43/144,0.6503528997521365,0.00017530564317913555,0.13005309478285085,True,0.36310203167566407,0.6313994941641558,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+45,45,45,5,16,5/16,16,8,2,0.001070394511133378,7.433295216204021e-06,0.6197202442868511,0.23148206396502558,0.26787806642724477,-38.93509726709017,0.04715277590746618,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6679818130164766,0.44812669770706753,0.8043738183945451,0.5577218067152004,+m/n,-5/16,0.6913417161825449,0.00014577777357493993,0.13005309478285085,True,0.9895396085529684,0.9933268479975003,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-44,100,-44,-11,36,-11/36,36,18,2,0.0010487292006516945,7.28284167119233e-06,0.6202785285333566,0.24212849445117227,0.2700321021869327,-39.47133586928347,0.04696298678887347,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6641258707340606,0.45706167183441865,0.8062062664345571,1.7257520927139187,-m/n,11/36,0.6710100716628342,0.00015995971985749424,0.13005309478285085,True,0.9484343221105082,0.9677207528927201,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+46,46,46,23,72,23/72,72,36,2,0.001039136474568152,7.216225517834397e-06,0.6197337631347073,0.23173159105997906,0.26792806637617816,-38.94770478042572,0.047148448278089054,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6678916531530552,0.4483368964736543,0.8044160820689435,1.7270983004442044,+m/n,-23/72,0.7113091308703495,0.00013259173463675555,0.13005309478285085,True,0.8044160820689435,0.8745368022318544,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-45,99,-45,-5,16,-5/16,16,8,2,0.0010190649405353404,7.07683986482876e-06,0.6202662789918806,0.2418868146549327,0.2699827370740212,-39.459192321410924,0.046967137995711436,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.664212747682697,0.45686245308750106,0.8061649181311025,0.56698887101947,-m/n,5/16,0.6913417161825449,0.00014577777357493993,0.13005309478285085,True,0.9896404323152923,0.9935262191848672,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+47,47,47,47,144,47/144,144,72,2,0.001010175631968852,7.015108555339256e-06,0.619746871960858,0.23197393277545425,0.26797663448405556,-38.959947030313785,0.04714400413369043,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6678040726330763,0.44854183512584817,0.8044576168347134,0.5581611882039399,+m/n,-47/144,0.730874306617517,0.00012032895503122365,0.13005309478285085,True,0.35720981546599506,0.6193749868360676,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-46,98,-46,-23,72,-23/72,72,36,2,0.0009915724397377883,6.885919720401315e-06,0.6202543444571271,0.24165174497744274,0.2699347410337865,-39.447380011623046,0.046971187682494336,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6642973058829484,0.45666845022706043,0.8061246702812963,1.7258133142961973,-m/n,23/72,0.7113091308703495,0.00013259173463675555,0.13005309478285085,True,0.8061246702812963,0.8781827763651474,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+48,48,48,1,3,1/3,3,3,1,0.0009833319664331688,6.8286942113414566e-06,0.6197596028853289,0.23220961610327262,0.2680238792375602,-38.971850771620204,0.047139480621250236,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6677189058410713,0.44874150992836004,0.8044982784011299,1.7270365634903402,+m/n,-1/3,0.7499999999999999,0.00010893453938720654,0.13005309478285085,True,0.9996311612237637,0.9990613650389106,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-47,97,-47,-47,144,-47/144,144,72,2,0.0009660850140560667,6.708923708722692e-06,0.6202427032261488,0.2414228030023897,0.2698880149031477,-39.435874714969685,0.04697510733214046,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6643797319224009,0.4564793496536114,0.8060854947519309,0.5665812924944342,-m/n,47/144,0.730874306617517,0.00012032895503122365,0.13005309478285085,True,0.3625608328013406,0.6303187108367818,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+49,49,49,49,144,49/144,144,72,2,0.0009584446008281301,6.655865283528688e-06,0.6197719837662452,0.23243912712498413,0.2680699109865986,-38.98344079844165,0.04713495511224098,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6676357821265532,0.4489364452232166,0.8045380472205106,0.5585784682318915,+m/n,-49/144,0.7686498041734119,9.834900503125077e-05,0.13005309478285085,True,0.3574714007069018,0.6199217977034533,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-48,96,-48,-1,3,-1/3,3,3,1,0.0009424534796237724,6.5448158307206485e-06,0.620231335103199,0.24119954251989867,0.2698424673077251,-39.42465401179086,0.04697892548125932,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6644602178700425,0.4562946432778497,0.8060472583018717,1.7258715532611486,-m/n,1/3,0.7499999999999999,0.00010893453938720654,0.13005309478285085,True,0.9996342414168494,0.9990856301904018,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+50,50,50,25,72,25/72,72,36,2,0.0009353694768607509,6.495621367088554e-06,0.6197840385962675,0.23266291533340466,0.26811482051180463,-38.99474006616135,0.047130509828930606,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6675544024454086,0.4491272146721267,0.8045769914578649,1.726977979035693,+m/n,-25/72,0.786788218175523,8.851475149929122e-05,0.13005309478285085,True,0.8045769914578649,0.8748837882688515,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-49,95,-49,-49,144,-49/144,144,72,2,0.0009205441453297238,6.392667675900866e-06,0.6202202193372193,0.24098154975876704,0.2697980104650223,-39.413697174315494,0.04698268112454397,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6645389067676974,0.45611390780968,0.8060098358614637,0.5661925838175813,-m/n,49/144,0.7686498041734119,9.834900503125077e-05,0.13005309478285085,True,0.36231001376093863,0.6298169029967764,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
