step,time,seed,epsilon,baseline_norm,perturbed_norm,total_difference,transverse_difference,normalized_transverse_amplification,local_transverse_growth_rate,renormalization_factor,active_subspace_dimension,projection_closure_error,norm_error,conservation_error
29450,29450,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.1791498794e-12,3.6997748686e-12,3.6997748686e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,6.6613381478e-16
29500,29500,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.8854942095e-12,4.1549478644e-12,4.1549478644e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,6.6613381478e-16
29550,29550,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.3979922450e-12,4.6281337072e-12,4.6281337072e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,4.4408920985e-16
29600,29600,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.9663595700e-12,5.2202957481e-12,5.2202957481e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,4.4408920985e-16
29650,29650,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.6216801062e-12,5.6388149025e-12,5.6388149025e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,4.4408920985e-16
29667,29667,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.8029846686e-12,5.7653397685e-12,5.7653397685e+00,3.5037281768e-03,5.7653397685e+00,4,0.0000000000e+00,2.2204460493e-16,3.3306690739e-16
29700,29700,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.1229041763e-12,1.0233498896e-12,1.0233498896e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,2.2204460493e-16
29750,29750,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.4403315606e-12,1.1615520613e-12,1.1615520613e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,4.4408920985e-16
29800,29800,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.8721284493e-12,1.4759202780e-12,1.4759202780e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,3.3306690739e-16
29850,29850,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.4236295144e-12,1.6797145066e-12,1.6797145066e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.1102230246e-16
29900,29900,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.9347140474e-12,2.0280688920e-12,2.0280688920e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,2.2204460493e-16
29950,29950,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.4144916296e-12,2.4377211309e-12,2.4377211309e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,4.4408920985e-16
30000,30000,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.9511942249e-12,2.6472719120e-12,2.6472719120e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,4.4408920985e-16
30050,30050,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.4484526928e-12,2.9903120571e-12,2.9903120571e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,5.5511151231e-16
30100,30100,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.8964322068e-12,3.4023139250e-12,3.4023139250e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,3.3306690739e-16
30150,30150,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.3883695174e-12,3.5977876181e-12,3.5977876181e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,2.2204460493e-16
30167,30167,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.5571991469e-12,3.6731860959e-12,3.6731860959e+00,2.6021188629e-03,3.6731860959e+00,4,0.0000000000e+00,1.1102230246e-16,1.1102230246e-16
30200,30200,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.1694736055e-12,1.0227268872e-12,1.0227268872e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,3.3306690739e-16
30250,30250,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.6033108871e-12,1.2175274199e-12,1.2175274199e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,3.3306690739e-16
30300,30300,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.2077745163e-12,1.9870669346e-12,1.9870669346e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,4.4408920985e-16
30350,30350,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.9172599108e-12,2.4662127889e-12,2.4662127889e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,3.3306690739e-16
30400,30400,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.5097294147e-12,2.8999943248e-12,2.8999943248e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,2.2204460493e-16
30450,30450,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.1674488524e-12,3.6720487686e-12,3.6720487686e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,5.5511151231e-16
30500,30500,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.8521554854e-12,4.1560840825e-12,4.1560840825e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,6.6613381478e-16
30550,30550,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.4067195728e-12,4.5583969539e-12,4.5583969539e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,5.5511151231e-16
30600,30600,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.0151935402e-12,5.2682550803e-12,5.2682550803e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,5.5511151231e-16
30650,30650,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.6495456895e-12,5.7336489617e-12,5.7336489617e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,4.4408920985e-16
30667,30667,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.8322293760e-12,5.8294567173e-12,5.8294567173e+00,3.5258476172e-03,5.8294567173e+00,4,0.0000000000e+00,2.2204460493e-16,2.2204460493e-16
30700,30700,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.1863012475e-12,1.0894800740e-12,1.0894800740e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.1102230246e-16
30750,30750,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.5193059147e-12,1.3185991556e-12,1.3185991556e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,2.2204460493e-16
30800,30800,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.9783497695e-12,1.6439821728e-12,1.6439821728e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,2.2204460493e-16
30850,30850,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.5782419374e-12,1.9062601629e-12,1.9062601629e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.1102230246e-16
30900,30900,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.0644521516e-12,2.3230781641e-12,2.3230781641e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.1102230246e-16
30950,30950,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.5477530811e-12,2.6828855926e-12,2.6828855926e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,2.2204460493e-16
31000,31000,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.1257865441e-12,2.9191599618e-12,2.9191599618e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
31050,31050,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.5984174533e-12,3.3365880121e-12,3.3365880121e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,2.2204460493e-16
31100,31100,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.0409697105e-12,3.6934015506e-12,3.6934015506e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,2.2204460493e-16
31150,31150,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.5721822032e-12,3.8950392567e-12,3.8950392567e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
31167,31167,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.7416006008e-12,4.0034311256e-12,4.0034311256e+00,2.7743035497e-03,4.0034311256e+00,4,0.0000000000e+00,4.4408920985e-16,1.1102230246e-16
31200,31200,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.0833678456e-12,9.4329882724e-13,9.4329882724e-01,nan,nan,4,0.0000000000e+00,2.2204460493e-16,2.2204460493e-16
31250,31250,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.4728583748e-12,1.0043100703e-12,1.0043100703e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,4.4408920985e-16
31300,31300,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.0094600005e-12,1.6929577577e-12,1.6929577577e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,2.2204460493e-16
31350,31350,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.6296002762e-12,2.0632077358e-12,2.0632077358e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,4.4408920985e-16
31400,31400,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.2280791168e-12,2.4012752855e-12,2.4012752855e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,3.3306690739e-16
31450,31450,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.8382421207e-12,3.1543512503e-12,3.1543512503e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,3.3306690739e-16
31500,31500,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.4416482926e-12,3.5595699619e-12,3.5595699619e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,4.4408920985e-16
31550,31550,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.0031759367e-12,3.8675494081e-12,3.8675494081e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,2.2204460493e-16
31600,31600,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.5752286232e-12,4.5639488209e-12,4.5639488209e+00,nan,nan,4,0.0000000000e+00,8.8817841970e-16,4.4408920985e-16
31650,31650,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.1321898137e-12,4.9689517818e-12,4.9689517818e+00,nan,nan,4,0.0000000000e+00,8.8817841970e-16,4.4408920985e-16
31667,31667,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.3090668030e-12,5.0285179580e-12,5.0285179580e+00,3.2302506003e-03,5.0285179580e+00,4,0.0000000000e+00,8.8817841970e-16,3.3306690739e-16
31700,31700,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.2421015955e-12,1.1364901186e-12,1.1364901186e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.1102230246e-16
31750,31750,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.6135478186e-12,1.4372818192e-12,1.4372818192e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,3.3306690739e-16
31800,31800,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.1328350953e-12,1.8768473280e-12,1.8768473280e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,5.5511151231e-16
31850,31850,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.8027182152e-12,2.2420598280e-12,2.2420598280e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,4.4408920985e-16
31900,31900,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.2935371353e-12,2.7179001041e-12,2.7179001041e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,6.6613381478e-16
31950,31950,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.8260232344e-12,3.1536611499e-12,3.1536611499e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,4.4408920985e-16
32000,32000,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.4694395103e-12,3.4803297849e-12,3.4803297849e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,4.4408920985e-16
32050,32050,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.9421186151e-12,3.9506651548e-12,3.9506651548e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,4.4408920985e-16
32100,32100,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.4240142756e-12,4.3659651552e-12,4.3659651552e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,6.6613381478e-16
32150,32150,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.0180039237e-12,4.6486939869e-12,4.6486939869e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,5.5511151231e-16
32167,32167,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.1914928550e-12,4.7783165507e-12,4.7783165507e+00,3.1281765968e-03,4.7783165507e+00,4,0.0000000000e+00,0.0000000000e+00,5.5511151231e-16
32200,32200,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.0695463681e-12,9.5123567737e-13,9.5123567737e-01,nan,nan,4,0.0000000000e+00,0.0000000000e+00,5.5511151231e-16
32250,32250,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.4085382599e-12,9.9564463396e-13,9.9564463396e-01,nan,nan,4,0.0000000000e+00,1.1102230246e-16,3.3306690739e-16
32300,32300,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.8712536230e-12,1.4744976607e-12,1.4744976607e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,5.5511151231e-16
32350,32350,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.4261453041e-12,1.7235117417e-12,1.7235117417e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,3.3306690739e-16
32400,32400,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.9919311589e-12,2.0241004400e-12,2.0241004400e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,4.4408920985e-16
32450,32450,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.5275651179e-12,2.6303323194e-12,2.6303323194e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,5.5511151231e-16
32500,32500,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.0693340087e-12,2.9206004310e-12,2.9206004310e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,8.8817841970e-16
32550,32550,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.6079080747e-12,3.1991625707e-12,3.1991625707e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,8.8817841970e-16
32600,32600,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.1125801291e-12,3.7780594705e-12,3.7780594705e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,7.7715611724e-16
32650,32650,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.6096816149e-12,4.0722006342e-12,4.0722006342e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,1.1102230246e-15
32667,32667,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.7808728080e-12,4.1205416159e-12,4.1205416159e+00,2.8319692298e-03,4.1205416159e+00,4,0.0000000000e+00,4.4408920985e-16,9.9920072216e-16
32700,32700,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.2564327052e-12,1.1315822151e-12,1.1315822151e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.1102230246e-15
32750,32750,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.6741125397e-12,1.4466331474e-12,1.4466331474e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,1.1102230246e-15
32800,32800,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.2615827189e-12,2.0625581571e-12,2.0625581571e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,9.9920072216e-16
32850,32850,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.9911980211e-12,2.5279713564e-12,2.5279713564e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,1.1102230246e-15
32900,32900,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.5218401698e-12,3.0266364305e-12,3.0266364305e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,1.1102230246e-15
32950,32950,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.1290739194e-12,3.6243064663e-12,3.6243064663e+00,nan,nan,4,0.0000000000e+00,5.5511151231e-16,9.9920072216e-16
33000,33000,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.8283794075e-12,4.0593158906e-12,4.0593158906e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,1.2212453271e-15
33050,33050,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.3305518199e-12,4.5384760391e-12,4.5384760391e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,1.2212453271e-15
33100,33100,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.8824176193e-12,5.0948615535e-12,5.0948615535e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,1.2212453271e-15
33150,33150,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.5305495343e-12,5.4906149289e-12,5.4906149289e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,1.2212453271e-15
33167,33167,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.7102548169e-12,5.6205395820e-12,5.6205395820e+00,3.4528553407e-03,5.6205395820e+00,4,0.0000000000e+00,4.4408920985e-16,1.2212453271e-15
33200,33200,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.1100999909e-12,1.0081420092e-12,1.0081420092e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.1102230246e-15
33250,33250,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.4285546905e-12,1.1259689862e-12,1.1259689862e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,9.9920072216e-16
33300,33300,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.8605700951e-12,1.4564983237e-12,1.4564983237e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.1102230246e-15
33350,33350,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.4061356959e-12,1.6570971824e-12,1.6570971824e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.2212453271e-15
33400,33400,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.9259189424e-12,1.9913907024e-12,1.9913907024e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,9.9920072216e-16
33450,33450,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.4100996892e-12,2.4291597892e-12,2.4291597892e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,1.1102230246e-15
33500,33500,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.9414098489e-12,2.6431562683e-12,2.6431562683e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,9.9920072216e-16
33550,33550,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.4451860413e-12,2.9683785344e-12,2.9683785344e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,9.9920072216e-16
33600,33600,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.8978200360e-12,3.4061159713e-12,3.4061159713e+00,nan,nan,4,0.0000000000e+00,5.5511151231e-16,9.9920072216e-16
33650,33650,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.3832590335e-12,3.6101926065e-12,3.6101926065e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,1.1102230246e-15
33667,33667,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.5515193285e-12,3.6775942474e-12,3.6775942474e+00,2.6045176025e-03,3.6775942474e+00,4,0.0000000000e+00,5.5511151231e-16,1.1102230246e-15
33700,33700,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.1922858597e-12,1.0480710931e-12,1.0480710931e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.1102230246e-15
33750,33750,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.6301164612e-12,1.2774703738e-12,1.2774703738e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.1102230246e-15
33800,33800,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.2419549956e-12,2.0350156245e-12,2.0350156245e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,8.8817841970e-16
33850,33850,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.9651644428e-12,2.5256353796e-12,2.5256353796e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,8.8817841970e-16
33900,33900,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.5484151054e-12,2.9802014464e-12,2.9802014464e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,9.9920072216e-16
33950,33950,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.2057701681e-12,3.7317085051e-12,3.7317085051e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.1102230246e-15
34000,34000,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.9026346785e-12,4.2196253463e-12,4.2196253463e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.2212453271e-15
34050,34050,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.4490290146e-12,4.6434875662e-12,4.6434875662e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,7.7715611724e-16
34100,34100,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.0547900804e-12,5.3357761397e-12,5.3357761397e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,7.7715611724e-16
34150,34150,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.7009868263e-12,5.8005526245e-12,5.8005526245e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,8.8817841970e-16
34167,34167,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.8838723549e-12,5.9050849437e-12,5.9050849437e+00,3.5516276692e-03,5.9050849437e+00,4,0.0000000000e+00,1.1102230246e-16,7.7715611724e-16
34200,34200,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.1713987252e-12,1.0749482083e-12,1.0749482083e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,7.7715611724e-16
34250,34250,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.4977359443e-12,1.2831436295e-12,1.2831436295e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,7.7715611724e-16
34300,34300,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.9469889901e-12,1.5960148469e-12,1.5960148469e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,8.8817841970e-16
34350,34350,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.5331263476e-12,1.8391001733e-12,1.8391001733e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,8.8817841970e-16
34400,34400,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.0227303319e-12,2.2396145331e-12,2.2396145331e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,8.8817841970e-16
34450,34450,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.5015243384e-12,2.5998253294e-12,2.5998253294e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,8.8817841970e-16
34500,34500,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.0679350145e-12,2.8224994376e-12,2.8224994376e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.1102230246e-15
34550,34550,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.5458115715e-12,3.2243018213e-12,3.2243018213e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,9.9920072216e-16
34600,34600,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.9871243882e-12,3.5852233700e-12,3.5852233700e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.3322676296e-15
34650,34650,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.5076100591e-12,3.7780510737e-12,3.7780510737e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.4432899320e-15
34667,34667,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.6767752417e-12,3.8794237170e-12,3.8794237170e+00,2.7113732321e-03,3.8794237170e+00,4,0.0000000000e+00,0.0000000000e+00,1.3322676296e-15
34700,34700,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.0976063110e-12,9.5390052816e-13,9.5390052816e-01,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.4432899320e-15
34750,34750,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.4998177392e-12,1.0391416683e-12,1.0391416683e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.4432899320e-15
34800,34800,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.0543772194e-12,1.7625513628e-12,1.7625513628e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.5543122345e-15
34850,34850,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.6941282133e-12,2.1629401784e-12,2.1629401784e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.5543122345e-15
34900,34900,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.2945962854e-12,2.5209281241e-12,2.5209281241e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.6653345369e-15
34950,34950,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.9201998274e-12,3.2907551643e-12,3.2907551643e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.8873791419e-15
35000,35000,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.5421081948e-12,3.7213758146e-12,3.7213758146e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.7763568394e-15
35050,35050,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.1042915541e-12,4.0480879446e-12,4.0480879446e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.7763568394e-15
35100,35100,1,1e-12,1.0000000000e+00,1.0000000000e+00,5.6883603821e-12,4.7570084573e-12,4.7570084573e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.7763568394e-15
35150,35150,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.2629929482e-12,5.1836696979e-12,5.1836696979e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.7763568394e-15
35167,35167,1,1e-12,1.0000000000e+00,1.0000000000e+00,6.4412965849e-12,5.2508850425e-12,5.2508850425e+00,3.3167932838e-03,5.2508850425e+00,4,0.0000000000e+00,1.1102230246e-16,1.7763568394e-15
35200,35200,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.2307482998e-12,1.1283426330e-12,1.1283426330e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.7763568394e-15
35250,35250,1,1e-12,1.0000000000e+00,1.0000000000e+00,1.5913258603e-12,1.4149865674e-12,1.4149865674e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.5543122345e-15
35300,35300,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.0943430191e-12,1.8204584327e-12,1.8204584327e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.6653345369e-15
35350,35350,1,1e-12,1.0000000000e+00,1.0000000000e+00,2.7465868963e-12,2.1595519082e-12,2.1595519082e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.6653345369e-15
35400,35400,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.2330152160e-12,2.6229145939e-12,2.6229145939e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,1.4432899320e-15
35450,35450,1,1e-12,1.0000000000e+00,1.0000000000e+00,3.7501999915e-12,3.0309757414e-12,3.0309757414e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.6653345369e-15
35500,35500,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.3777213862e-12,3.3338817487e-12,3.3338817487e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,1.6653345369e-15
35550,35550,1,1e-12,1.0000000000e+00,1.0000000000e+00,4.8479484800e-12,3.7945364360e-12,3.7945364360e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,1.6653345369e-15
