step,time,crossing_flag,splitting_fraction,direction_1_occupation,direction_2_occupation,direction_3_occupation,direction_4_occupation,other_rotating_occupation,kernel_occupation,occupation_sum,plane_1_occupation,plane_2_occupation,norm_error,conservation_error,projection_closure_error
21625,21625,1,8.0443494115e-01,6.1673195156e-02,1.3389186370e-01,1.9022902690e-01,1.4320084634e-01,2.0034279846e-08,4.7100504788e-01,1.0000000000e+00,1.9556505885e-01,3.3342987324e-01,8.8817841970e-16,8.8817841970e-16,0.0000000000e+00
21650,21650,1,8.0450282910e-01,6.1650637769e-02,1.3384653313e-01,1.9024817010e-01,1.4327635235e-01,1.8973761923e-08,4.7097828767e-01,1.0000000000e+00,1.9549717090e-01,3.3352452245e-01,8.8817841970e-16,8.8817841970e-16,1.1102230246e-16
21675,21675,1,8.0460525424e-01,6.1624537148e-02,1.3377020861e-01,1.9022752738e-01,1.4331063883e-01,1.7432083360e-08,4.7106707060e-01,1.0000000000e+00,1.9539474576e-01,3.3353816621e-01,5.5511151231e-16,5.5511151231e-16,1.1102230246e-16
21700,21700,1,8.0465805346e-01,6.1614011772e-02,1.3372793477e-01,1.9019150686e-01,1.4326778833e-01,2.1299893016e-08,4.7119873697e-01,1.0000000000e+00,1.9534194654e-01,3.3345929519e-01,4.4408920985e-16,4.4408920985e-16,2.2204460493e-16
21725,21725,1,8.0462502069e-01,6.1623241580e-02,1.3375173772e-01,1.9017873658e-01,1.4318551276e-01,2.1676581807e-08,4.7126074968e-01,1.0000000000e+00,1.9537497931e-01,3.3336424934e-01,5.5511151231e-16,5.5511151231e-16,2.2204460493e-16
21750,21750,1,8.0455153390e-01,6.1637706726e-02,1.3381075937e-01,1.9020518760e-01,1.4313845240e-01,1.7844832362e-08,4.7120787605e-01,1.0000000000e+00,1.9544846610e-01,3.3334364000e-01,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
21775,21775,1,8.0452049959e-01,6.1638233691e-02,1.3384126672e-01,1.9024939663e-01,1.4316692113e-01,1.8223184101e-08,4.7110416362e-01,1.0000000000e+00,1.9547950041e-01,3.3341631775e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
21800,21800,1,8.0457328527e-01,6.1619210324e-02,1.3380750440e-01,1.9027337748e-01,1.4323911805e-01,1.7893634741e-08,4.7106077185e-01,1.0000000000e+00,1.9542671473e-01,3.3351249553e-01,2.2204460493e-16,2.2204460493e-16,2.2204460493e-16
21825,21825,1,8.0467105411e-01,6.1593703455e-02,1.3373524243e-01,1.9025869976e-01,1.4328229632e-01,1.5861030600e-08,4.7113004217e-01,1.0000000000e+00,1.9532894589e-01,3.3354099608e-01,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
21850,21850,1,8.0473269203e-01,6.1580841441e-02,1.3368646653e-01,1.9022368647e-01,1.4325227987e-01,1.8855837947e-08,4.7125670683e-01,1.0000000000e+00,1.9526730797e-01,3.3347596634e-01,3.3306690739e-16,3.3306690739e-16,1.1102230246e-16
21875,21875,1,8.0471224117e-01,6.1587586568e-02,1.3370017226e-01,1.9020566144e-01,1.4317489983e-01,2.0229941194e-08,4.7133165967e-01,1.0000000000e+00,1.9528775883e-01,3.3338056127e-01,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
21900,21900,1,8.0464193632e-01,6.1602290921e-02,1.3375577276e-01,1.9022526321e-01,1.4312058992e-01,1.6729264474e-08,4.7129606646e-01,1.0000000000e+00,1.9535806368e-01,3.3334585313e-01,7.7715611724e-16,7.7715611724e-16,2.2204460493e-16
21925,21925,1,8.0460063799e-01,6.1606019263e-02,1.3379334275e-01,1.9026713159e-01,1.4313702596e-01,1.6526948560e-08,4.7119646391e-01,1.0000000000e+00,1.9539936201e-01,3.3340415755e-01,8.8817841970e-16,8.8817841970e-16,0.0000000000e+00
21950,21950,1,8.0463848555e-01,6.1590585064e-02,1.3377092939e-01,1.9029503489e-01,1.4320419743e-01,1.6803561348e-08,4.7113923642e-01,1.0000000000e+00,1.9536151445e-01,3.3349923232e-01,8.8817841970e-16,8.8817841970e-16,0.0000000000e+00
21975,21975,1,8.0472974121e-01,6.1566141581e-02,1.3370411721e-01,1.9028637109e-01,1.4325432838e-01,1.4610135601e-08,4.7118902713e-01,1.0000000000e+00,1.9527025879e-01,3.3354069946e-01,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
22000,22000,1,8.0479823688e-01,6.1551326710e-02,1.3365043641e-01,1.9025336031e-01,1.4323679306e-01,1.6637176414e-08,4.7130806688e-01,1.0000000000e+00,1.9520176312e-01,3.3349015337e-01,3.3306690739e-16,3.3306690739e-16,2.2204460493e-16
22025,22025,1,8.0479024656e-01,6.1555473608e-02,1.3365427983e-01,1.9023110204e-01,1.4316582460e-01,1.8723178258e-08,4.7139330121e-01,1.0000000000e+00,1.9520975344e-01,3.3339692663e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
22050,22050,1,8.0472505645e-01,6.1569874523e-02,1.3370506903e-01,1.9024396924e-01,1.4310615927e-01,1.5768036821e-08,4.7137491217e-01,1.0000000000e+00,1.9527494355e-01,3.3335012851e-01,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
22075,22075,1,8.0467572563e-01,6.1576306165e-02,1.3374796821e-01,1.9028264833e-01,1.4311100474e-01,1.4979274182e-08,4.7128205758e-01,1.0000000000e+00,1.9532427437e-01,3.3339365306e-01,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
22100,22100,1,8.0469914765e-01,6.1564431639e-02,1.3373642071e-01,1.9031351204e-01,1.4317171543e-01,1.5684512383e-08,4.7121390450e-01,1.0000000000e+00,1.9530085235e-01,3.3348522747e-01,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
22125,22125,1,8.0478232331e-01,6.1541466745e-02,1.3367620995e-01,1.9031073096e-01,1.4322684737e-01,1.3607094063e-08,4.7124473136e-01,1.0000000000e+00,1.9521767669e-01,3.3353757834e-01,3.3306690739e-16,3.3306690739e-16,1.1102230246e-16
22150,22150,1,8.0485564416e-01,6.1525114510e-02,1.3361924133e-01,1.9028057310e-01,1.4322115333e-01,1.4676016680e-08,4.7135390305e-01,1.0000000000e+00,1.9514435584e-01,3.3350172643e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
22175,22175,1,8.0485964419e-01,6.1526640545e-02,1.3361371527e-01,1.9025512801e-01,1.4315782928e-01,1.7172653577e-08,4.7144666972e-01,1.0000000000e+00,1.9514035581e-01,3.3341295729e-01,0.0000000000e+00,0.0000000000e+00,1.1102230246e-16
22200,22200,1,8.0480118052e-01,6.1540262601e-02,1.3365855688e-01,1.9026154022e-01,1.4309469423e-01,1.4911180457e-08,4.7144493116e-01,1.0000000000e+00,1.9519881948e-01,3.3335623444e-01,2.2204460493e-16,2.2204460493e-16,2.2204460493e-16
22225,22225,1,8.0474605016e-01,6.1548884321e-02,1.3370506552e-01,1.9029632439e-01,1.4308866444e-01,1.3602462684e-08,4.7136104772e-01,1.0000000000e+00,1.9525394984e-01,3.3338498884e-01,2.2204460493e-16,2.2204460493e-16,2.2204460493e-16
22250,22250,1,8.0475586834e-01,6.1540462415e-02,1.3370366925e-01,1.9032917072e-01,1.4314177276e-01,1.4536379073e-08,4.7128491032e-01,1.0000000000e+00,1.9524413166e-01,3.3347094348e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
22275,22275,1,8.0482970723e-01,6.1519329741e-02,1.3365096303e-01,1.9033198008e-01,1.4319999222e-01,1.2781037367e-08,4.7129772215e-01,1.0000000000e+00,1.9517029277e-01,3.3353197230e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
22300,22300,1,8.0490582919e-01,6.1501872495e-02,1.3359229832e-01,1.9030536973e-01,1.4320525275e-01,1.2987289633e-08,4.7139519373e-01,1.0000000000e+00,1.9509417081e-01,3.3351062247e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
22325,22325,1,8.0492104424e-01,6.1500837272e-02,1.3357811849e-01,1.9027777929e-01,1.4315051408e-01,1.5606142711e-08,4.7149273527e-01,1.0000000000e+00,1.9507895576e-01,3.3342829337e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
22350,22350,1,8.0487058449e-01,6.1513277479e-02,1.3361613803e-01,1.9027816129e-01,1.4308573778e-01,1.4112633701e-08,4.7150667132e-01,1.0000000000e+00,1.9512941551e-01,3.3336389906e-01,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
22375,22375,1,8.0481183296e-01,6.1523574352e-02,1.3366459269e-01,1.9030849712e-01,1.4306977898e-01,1.2405776434e-08,4.7143354445e-01,1.0000000000e+00,1.9518816704e-01,3.3337827611e-01,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
22400,22400,1,8.0480913379e-01,6.1518428959e-02,1.3367243725e-01,1.9034236149e-01,1.4311444116e-01,1.3373294500e-08,4.7135231776e-01,1.0000000000e+00,1.9519086621e-01,3.3345680266e-01,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
22425,22425,1,8.0487269927e-01,6.1499415758e-02,1.3362788497e-01,1.9035032965e-01,1.4317391838e-01,1.2067946586e-08,4.7134843917e-01,1.0000000000e+00,1.9512730073e-01,3.3352424803e-01,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
22450,22450,1,8.0494966155e-01,6.1481288915e-02,1.3356904954e-01,1.9032779977e-01,1.4318904287e-01,1.1569146696e-08,4.7143280735e-01,1.0000000000e+00,1.9505033845e-01,3.3351684263e-01,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
22475,22475,1,8.0497505886e-01,6.1477824399e-02,1.3354711674e-01,1.9029907307e-01,1.4314353829e-01,1.4058190917e-08,4.7153243344e-01,1.0000000000e+00,1.9502494114e-01,3.3344261136e-01,8.8817841970e-16,8.8817841970e-16,0.0000000000e+00
22500,22500,1,8.0493354268e-01,6.1488755182e-02,1.3357770214e-01,1.9029397269e-01,1.4307884894e-01,1.3334096605e-08,4.7156070772e-01,1.0000000000e+00,1.9506645732e-01,3.3337282163e-01,8.8817841970e-16,8.8817841970e-16,0.0000000000e+00
22525,22525,1,8.0487324361e-01,6.1500222948e-02,1.3362653344e-01,1.9031946307e-01,1.4305409386e-01,1.1385617338e-08,4.7149967530e-01,1.0000000000e+00,1.9512675639e-01,3.3337355693e-01,8.8817841970e-16,8.8817841970e-16,0.0000000000e+00
22550,22550,1,8.0485933066e-01,6.1498118471e-02,1.3364255086e-01,1.9035342032e-01,1.4308976022e-01,1.2218454526e-08,4.7141613790e-01,1.0000000000e+00,1.9514066934e-01,3.3344318054e-01,1.1102230246e-15,1.1102230246e-15,2.2204460493e-16
22575,22575,1,8.0491200693e-01,6.1481443046e-02,1.3360655002e-01,1.9036600008e-01,1.4314878870e-01,1.1414602569e-08,4.7139720673e-01,1.0000000000e+00,1.9508799307e-01,3.3351478878e-01,1.1102230246e-15,1.1102230246e-15,0.0000000000e+00
22600,22600,1,8.0498796039e-01,6.1463072556e-02,1.3354896705e-01,1.9034792108e-01,1.4317252711e-01,1.0404903716e-08,4.7146750180e-01,1.0000000000e+00,1.9501203961e-01,3.3352044818e-01,8.8817841970e-16,8.8817841970e-16,0.0000000000e+00
22625,22625,1,8.0502229993e-01,6.1457372345e-02,1.3352032772e-01,1.9031901031e-01,1.4313662025e-01,1.2565423535e-08,4.7156665680e-01,1.0000000000e+00,1.9497770007e-01,3.3345563056e-01,6.6613381478e-16,6.6613381478e-16,2.2204460493e-16
22650,22650,1,8.0499033438e-01,6.1466542446e-02,1.3354312317e-01,1.9030907452e-01,1.4307360900e-01,1.2547559380e-08,4.7160763832e-01,1.0000000000e+00,1.9500966562e-01,3.3338268352e-01,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
22675,22675,1,8.0493041320e-01,6.1478698580e-02,1.3359088822e-01,1.9032947810e-01,1.4304133146e-01,1.0527192174e-08,4.7155959312e-01,1.0000000000e+00,1.9506958680e-01,3.3337080956e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
22700,22700,1,8.0490675750e-01,6.1479350231e-02,1.3361389227e-01,1.9036266548e-01,1.4306773550e-01,1.1099035163e-08,4.7147634543e-01,1.0000000000e+00,1.9509324250e-01,3.3343040098e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
22725,22725,1,8.0494824176e-01,6.1465161424e-02,1.3358659681e-01,1.9037921903e-01,1.4312476511e-01,1.0780915882e-08,4.7144424685e-01,1.0000000000e+00,1.9505175824e-01,3.3350398414e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
22750,22750,1,8.0502149023e-01,6.1446952726e-02,1.3353155705e-01,1.9036580227e-01,1.4315575283e-01,9.4661311567e-09,4.7149992565e-01,1.0000000000e+00,1.9497850977e-01,3.3352155511e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
22775,22775,1,8.0506337598e-01,6.1439260798e-02,1.3349736323e-01,1.9033758180e-01,1.4312953605e-01,1.1162290398e-08,4.7159624696e-01,1.0000000000e+00,1.9493662402e-01,3.3346711785e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
22800,22800,1,8.0504124872e-01,6.1446494243e-02,1.3351225704e-01,1.9032353178e-01,1.4306962696e-01,1.1736424471e-08,4.7164807825e-01,1.0000000000e+00,1.9495875128e-01,3.3339315874e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
22825,22825,1,8.0498344639e-01,6.1458887581e-02,1.3355766603e-01,1.9033875813e-01,1.4303119682e-01,9.8072137078e-09,4.7161348164e-01,1.0000000000e+00,1.9501655361e-01,3.3336995494e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
22850,22850,1,8.0495163637e-01,6.1461972074e-02,1.3358639156e-01,1.9037039467e-01,1.4304833808e-01,1.0041699028e-08,4.7153289358e-01,1.0000000000e+00,1.9504836363e-01,3.3341873274e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
22875,22875,1,8.0498192332e-01,6.1450350647e-02,1.3356772603e-01,1.9039021894e-01,1.4310200141e-01,1.0140669721e-08,4.7148969283e-01,1.0000000000e+00,1.9501807668e-01,3.3349222035e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
22900,22900,1,8.0505095736e-01,6.1432679211e-02,1.3351636343e-01,1.9038152436e-01,1.4313880329e-01,8.7164274409e-09,4.7153062099e-01,1.0000000000e+00,1.9494904264e-01,3.3352032764e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
22925,22925,1,8.0509888818e-01,6.1423278484e-02,1.3347783334e-01,1.9035477345e-01,1.4312211728e-01,9.8776120061e-09,4.7162198757e-01,1.0000000000e+00,1.9490111182e-01,3.3347689073e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
22950,22950,1,8.0508658770e-01,6.1428471815e-02,1.3348494049e-01,1.9033737959e-01,1.4306654407e-01,1.0895304020e-08,4.7168265315e-01,1.0000000000e+00,1.9491341230e-01,3.3340392366e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
22975,22975,1,8.0503243206e-01,6.1440690615e-02,1.3352687732e-01,1.9034748049e-01,1.4302338358e-01,9.1971631699e-09,4.7166155879e-01,1.0000000000e+00,1.9496756794e-01,3.3337086407e-01,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
23000,23000,1,8.0499412436e-01,6.1445856963e-02,1.3356001867e-01,1.9037688260e-01,1.4303150518e-01,9.0690365495e-09,4.7158572752e-01,1.0000000000e+00,1.9500587564e-01,3.3340838778e-01,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
23025,23025,1,8.0501348408e-01,6.1436818640e-02,1.3354969728e-01,1.9039923427e-01,1.4308063717e-01,9.4808574325e-09,4.7153360315e-01,1.0000000000e+00,1.9498651592e-01,3.3347987145e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
23050,23050,1,8.0507700706e-01,6.1420022189e-02,1.3350297076e-01,1.9039518142e-01,1.4312178960e-01,8.1154162834e-09,4.7156002792e-01,1.0000000000e+00,1.9492299294e-01,3.3351697102e-01,2.2204460493e-16,2.2204460493e-16,1.1102230246e-16
23075,23075,1,8.0512942601e-01,6.1409223182e-02,1.3346135081e-01,1.9037057102e-01,1.4311424779e-01,8.7321600506e-09,4.7164459846e-01,1.0000000000e+00,1.9487057399e-01,3.3348481881e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
23100,23100,1,8.0512666774e-01,6.1412341164e-02,1.3346099110e-01,1.9035062842e-01,1.4306403748e-01,1.0028715219e-08,4.7171199180e-01,1.0000000000e+00,1.9487333226e-01,3.3341466591e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
23125,23125,1,8.0507745257e-01,6.1424019540e-02,1.3349852789e-01,1.9035578591e-01,1.4301758001e-01,8.6666709920e-09,4.7170407797e-01,1.0000000000e+00,1.9492254743e-01,3.3337336593e-01,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
23150,23150,1,8.0503432495e-01,6.1430899663e-02,1.3353477538e-01,1.9038237898e-01,1.4301714194e-01,8.1971401888e-09,4.7163479584e-01,1.0000000000e+00,1.9496567505e-01,3.3339952091e-01,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
23175,23175,1,8.0504327523e-01,6.1424399614e-02,1.3353232516e-01,1.9040649860e-01,1.4306079267e-01,8.7999009746e-09,4.7157597516e-01,1.0000000000e+00,1.9495672477e-01,3.3346729127e-01,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
23200,23200,1,8.0510022160e-01,6.1408772061e-02,1.3349100634e-01,1.9040688060e-01,1.4310484303e-01,7.6225412371e-09,4.7158849035e-01,1.0000000000e+00,1.9489977840e-01,3.3351172363e-01,8.8817841970e-16,8.8817841970e-16,0.0000000000e+00
23225,23225,1,8.0515556253e-01,6.1396901912e-02,1.3344753556e-01,1.9038496406e-01,1.4310585974e-01,7.7373674412e-09,4.7166473099e-01,1.0000000000e+00,1.9484443747e-01,3.3349082380e-01,8.8817841970e-16,8.8817841970e-16,0.0000000000e+00
23250,23250,1,8.0516181977e-01,6.1397971962e-02,1.3344020827e-01,1.9036326927e-01,1.4306182294e-01,9.1489562315e-09,4.7173671842e-01,1.0000000000e+00,1.9483818023e-01,3.3342509220e-01,8.8817841970e-16,8.8817841970e-16,0.0000000000e+00
23275,23275,1,8.0511859141e-01,6.1408794665e-02,1.3347261393e-01,1.9036378092e-01,1.4301347489e-01,8.1866226576e-09,4.7174132741e-01,1.0000000000e+00,1.9488140859e-01,3.3337725581e-01,1.4432899320e-15,1.4432899320e-15,1.1102230246e-16
23300,23300,1,8.0507229882e-01,6.1417013573e-02,1.3351068761e-01,1.9038710701e-01,1.4300512400e-01,7.4343527723e-09,4.7168006038e-01,1.0000000000e+00,1.9492770118e-01,3.3339223101e-01,1.5543122345e-15,1.5543122345e-15,0.0000000000e+00
23325,23325,1,8.0507157326e-01,6.1412952088e-02,1.3351547465e-01,1.9041224154e-01,1.4304256503e-01,8.1051065859e-09,4.7161675859e-01,1.0000000000e+00,1.9492842674e-01,3.3345480657e-01,1.7763568394e-15,1.7763568394e-15,0.0000000000e+00
23350,23350,1,8.0512111920e-01,6.1398739165e-02,1.3348014163e-01,1.9041674136e-01,1.4308810760e-01,7.2003337181e-09,4.7161626304e-01,1.0000000000e+00,1.9487888080e-01,3.3350484896e-01,1.7763568394e-15,1.7763568394e-15,0.0000000000e+00
23375,23375,1,8.0517784968e-01,6.1386131264e-02,1.3343601906e-01,1.9039794911e-01,1.4309692894e-01,6.8951380994e-09,4.7168296473e-01,1.0000000000e+00,1.9482215032e-01,3.3349487805e-01,1.7763568394e-15,1.7763568394e-15,2.2204460493e-16
23400,23400,1,8.0519238813e-01,6.1385236831e-02,1.3342237504e-01,1.9037527858e-01,1.4305965644e-01,8.2735029105e-09,4.7175744484e-01,1.0000000000e+00,1.9480761187e-01,3.3343493502e-01,1.9984014443e-15,1.9984014443e-15,1.1102230246e-16
23425,23425,1,8.0515593950e-01,6.1394942407e-02,1.3344911810e-01,1.9037154078e-01,1.4301076308e-01,7.7317029445e-09,4.7177362790e-01,1.0000000000e+00,1.9484406050e-01,3.3338230387e-01,1.7763568394e-15,1.7763568394e-15,0.0000000000e+00
23450,23450,1,8.0510807413e-01,6.1404127732e-02,1.3348779814e-01,1.9039126247e-01,1.4299530092e-01,6.7811191939e-09,4.7172150397e-01,1.0000000000e+00,1.9489192587e-01,3.3338656338e-01,1.8873791419e-15,1.8873791419e-15,2.2204460493e-16
23475,23475,1,8.0509858704e-01,6.1402356835e-02,1.3349905613e-01,1.9041668583e-01,1.4302602549e-01,7.4097347147e-09,4.7165586832e-01,1.0000000000e+00,1.9490141296e-01,3.3344271131e-01,1.7763568394e-15,1.7763568394e-15,0.0000000000e+00
23500,23500,1,8.0514015388e-01,6.1389753377e-02,1.3347009274e-01,1.9042489421e-01,1.4307173318e-01,6.8169063450e-09,4.7164351967e-01,1.0000000000e+00,1.9485984612e-01,3.3349662739e-01,1.7763568394e-15,1.7763568394e-15,0.0000000000e+00
23525,23525,1,8.0519681367e-01,6.1376737792e-02,1.3342644854e-01,1.9040953221e-01,1.4308746972e-01,6.1986190902e-09,4.7169980555e-01,1.0000000000e+00,1.9480318633e-01,3.3349700192e-01,1.9984014443e-15,1.9984014443e-15,0.0000000000e+00
23550,23550,1,8.0521872844e-01,6.1374010955e-02,1.3340726060e-01,1.9038662302e-01,1.4305733504e-01,7.4222607782e-09,4.7177476296e-01,1.0000000000e+00,1.9478127156e-01,3.3344395806e-01,1.9984014443e-15,1.9984014443e-15,0.0000000000e+00
23575,23575,1,8.0518959997e-01,6.1382393322e-02,1.3342800671e-01,1.9037911272e-01,1.4300915075e-01,7.2821898234e-09,4.7180132921e-01,1.0000000000e+00,1.9481040003e-01,3.3338826348e-01,2.1094237468e-15,2.1094237468e-15,2.2204460493e-16
23600,23600,1,8.0514165606e-01,6.1392184019e-02,1.3346615993e-01,1.9039501330e-01,1.4298750003e-01,6.2307563276e-09,4.7175913650e-01,1.0000000000e+00,1.9485834394e-01,3.3338251333e-01,2.6645352591e-15,2.6645352591e-15,0.0000000000e+00
23625,23625,1,8.0512446538e-01,6.1392514774e-02,1.3348301985e-01,1.9042004449e-01,1.4301121768e-01,6.7300308382e-09,4.7169319647e-01,1.0000000000e+00,1.9487553462e-01,3.3343126218e-01,2.2204460493e-15,2.2204460493e-15,0.0000000000e+00
23650,23650,1,8.0515771626e-01,6.1381663571e-02,1.3346062017e-01,1.9043147891e-01,1.4305586926e-01,6.4475551564e-09,4.7167036165e-01,1.0000000000e+00,1.9484228374e-01,3.3348734816e-01,2.1094237468e-15,2.1094237468e-15,0.0000000000e+00
23675,23675,1,8.0521295074e-01,6.1368558435e-02,1.3341849083e-01,1.9041973059e-01,1.4307752942e-01,5.6337185195e-09,4.7171568509e-01,1.0000000000e+00,1.9478704926e-01,3.3349726002e-01,1.9984014443e-15,1.9984014443e-15,0.0000000000e+00
23700,23700,1,8.0524120464e-01,6.1364171956e-02,1.3339462340e-01,1.9039726372e-01,1.4305469667e-01,6.6149677680e-09,4.7178923764e-01,1.0000000000e+00,1.9475879536e-01,3.3345196039e-01,2.1094237468e-15,2.1094237468e-15,2.2204460493e-16
23725,23725,1,8.0521969156e-01,6.1371080514e-02,1.3340922792e-01,1.9038651944e-01,1.4300835999e-01,6.8249253471e-09,4.7182480531e-01,1.0000000000e+00,1.9478030844e-01,3.3339487943e-01,1.9984014443e-15,1.9984014443e-15,0.0000000000e+00
23750,23750,1,8.0517303546e-01,6.1381134583e-02,1.3344582996e-01,1.9039849978e-01,1.4298153086e-01,5.7709050594e-09,4.7179299904e-01,1.0000000000e+00,1.9482696454e-01,3.3338003065e-01,1.8873791419e-15,1.8873791419e-15,0.0000000000e+00
23775,23775,1,8.0514930486e-01,6.1383344849e-02,1.3346735029e-01,1.9042251833e-01,1.4299815700e-01,6.0825171011e-09,4.7172862346e-01,1.0000000000e+00,1.9485069514e-01,3.3342067532e-01,1.9984014443e-15,1.9984014443e-15,2.2204460493e-16
23800,23800,1,8.0517413532e-01,6.1374336942e-02,1.3345152774e-01,1.9043664236e-01,1.4304065937e-01,6.0754468123e-09,4.7169682751e-01,1.0000000000e+00,1.9482586468e-01,3.3347730174e-01,1.4432899320e-15,1.4432899320e-15,1.1102230246e-16
23825,23825,1,8.0522672333e-01,6.1361440933e-02,1.3341183574e-01,1.9042857380e-01,1.4306718278e-01,5.1811195612e-09,4.7173096157e-01,1.0000000000e+00,1.9477327667e-01,3.3349575658e-01,1.5543122345e-15,1.5543122345e-15,1.1102230246e-16
23850,23850,1,8.0526018547e-01,6.1355600009e-02,1.3338421452e-01,1.9040716027e-01,1.4305161915e-01,5.8689896554e-09,4.7180140018e-01,1.0000000000e+00,1.9473981453e-01,3.3345877942e-01,1.7763568394e-15,1.7763568394e-15,0.0000000000e+00
23875,23875,1,8.0524635071e-01,6.1360938377e-02,1.3339271091e-01,1.9039376278e-01,1.4300813284e-01,6.3534841832e-09,4.7184444873e-01,1.0000000000e+00,1.9475364929e-01,3.3340189563e-01,1.9984014443e-15,1.9984014443e-15,0.0000000000e+00
23900,23900,1,8.0520219659e-01,6.1370939504e-02,1.3342686390e-01,1.9040183515e-01,1.4297718972e-01,5.3853881909e-09,4.7182316633e-01,1.0000000000e+00,1.9479780341e-01,3.3337902487e-01,1.8873791419e-15,1.8873791419e-15,1.1102230246e-16
23925,23925,1,8.0517315776e-01,6.1374781898e-02,1.3345206034e-01,1.9042429363e-01,1.4298683078e-01,5.4817706485e-09,4.7176202786e-01,1.0000000000e+00,1.9482684224e-01,3.3341112441e-01,1.8873791419e-15,1.8873791419e-15,0.0000000000e+00
23950,23950,1,8.0518968090e-01,6.1367658197e-02,1.3344266091e-01,1.9044053631e-01,1.4302623631e-01,5.6914701285e-09,4.7172290259e-01,1.0000000000e+00,1.9481031910e-01,3.3346677262e-01,1.9984014443e-15,1.9984014443e-15,0.0000000000e+00
23975,23975,1,8.0523855690e-01,6.1355244186e-02,1.3340619891e-01,1.9043610407e-01,1.4305652609e-01,4.8185170298e-09,4.7174592192e-01,1.0000000000e+00,1.9476144310e-01,3.3349263017e-01,1.3322676296e-15,1.3322676296e-15,0.0000000000e+00
24000,24000,1,8.0527604045e-01,6.1348178127e-02,1.3337578142e-01,1.9041627406e-01,1.4304801845e-01,5.1976729865e-09,4.7181174274e-01,1.0000000000e+00,1.9472395955e-01,3.3346429251e-01,1.2212453271e-15,1.2212453271e-15,2.2204460493e-16
24025,24025,1,8.0526973248e-01,6.1351901673e-02,1.3337836585e-01,1.9040082749e-01,1.4300823467e-01,5.8676358217e-09,4.7186066445e-01,1.0000000000e+00,1.9473026752e-01,3.3340906216e-01,8.8817841970e-16,8.8817841970e-16,0.0000000000e+00
24050,24050,1,8.0522912382e-01,6.1361564696e-02,1.3340931148e-01,1.9040510677e-01,1.4297426441e-01,5.0562169174e-09,4.7184974759e-01,1.0000000000e+00,1.9477087618e-01,3.3337937118e-01,8.8817841970e-16,8.8817841970e-16,2.2204460493e-16
24075,24075,1,8.0519603990e-01,6.1366774558e-02,1.3343718554e-01,1.9042554036e-01,1.4297719947e-01,4.9388296508e-09,4.7179329513e-01,1.0000000000e+00,1.9480396010e-01,3.3340273983e-01,8.8817841970e-16,8.8817841970e-16,0.0000000000e+00
24100,24100,1,8.0520456706e-01,6.1361528611e-02,1.3343390433e-01,1.9044331478e-01,1.4301271811e-01,5.2933944727e-09,4.7174852888e-01,1.0000000000e+00,1.9479543294e-01,3.3345603289e-01,8.8817841970e-16,8.8817841970e-16,2.2204460493e-16
