time,source_cid,target_cid,source_branch,target_branch,subspace_overlap,sigma_source,sigma_target,ambiguity_flag
1800,1,1,2,2,9.96822741568208937e-01,1.36670133897134560e+00,1.36352229585932028e+00,0
1800,2,2,3,3,9.97313666001080179e-01,1.22081806164336304e+00,1.21893037835525342e+00,0
1800,3,3,1,1,9.92980970853034162e-01,7.02581092380694106e-01,7.01484146717095691e-01,0
1800,4,4,3,3,9.93897238977624387e-01,4.55420828400494138e-01,4.64649948837666582e-01,0
1805,0,0,0,0,9.99477898304384826e-01,3.89441896081598404e+00,3.90573118712738365e+00,0
1805,1,1,2,2,9.95437210829215435e-01,1.36352229585932028e+00,1.36067499860298224e+00,0
1805,2,2,3,3,9.96373622129472003e-01,1.21893037835525342e+00,1.21662335729734394e+00,0
1805,3,3,1,1,9.88550579384645633e-01,7.01484146717095691e-01,7.02029424057802109e-01,0
1805,4,4,3,3,9.89931020160946362e-01,4.64649948837666582e-01,4.68553849714951620e-01,0
1810,0,0,0,0,9.99257927706545424e-01,3.90573118712738365e+00,3.92007403696860557e+00,0
1810,1,1,2,2,9.93644369214820466e-01,1.36067499860298224e+00,1.35868758522684896e+00,0
1810,2,2,3,3,9.95113890304680004e-01,1.21662335729734394e+00,1.21326948872664331e+00,0
1810,3,3,1,1,9.83166443342200713e-01,7.02029424057802109e-01,7.05966914785714050e-01,0
1810,4,4,3,3,9.85251319402209225e-01,4.68553849714951620e-01,4.65202144940721485e-01,0
1815,0,0,0,0,9.98975604980679499e-01,3.92007403696860557e+00,3.93664831421542383e+00,0
1815,1,1,2,2,9.91916702649148996e-01,1.35868758522684896e+00,1.35820228778996333e+00,0
1815,2,2,3,3,9.93923889659550586e-01,1.21326948872664331e+00,1.20806466007668289e+00,0
1815,3,3,1,1,9.78997074206741424e-01,7.05966914785714050e-01,7.15603763902689649e-01,0
1815,4,4,3,3,9.82036082792186349e-01,4.65202144940721485e-01,4.52100750579684685e-01,0
1820,0,0,0,0,9.98653208086961452e-01,3.93664831421542383e+00,3.95365710452508257e+00,0
1820,1,1,2,2,9.91024415282445892e-01,1.35820228778996333e+00,1.35970249419053535e+00,0
1820,2,2,3,3,9.93427022582743957e-01,1.20806466007668289e+00,1.20041382823830811e+00,0
1820,3,3,1,1,9.78204006256756742e-01,7.15603763902689649e-01,7.32616742407689370e-01,0
1820,4,4,3,3,9.82400372368376740e-01,4.52100750579684685e-01,4.27340635247240086e-01,0
1825,0,0,0,0,9.98350710726409796e-01,3.95365710452508257e+00,3.96809299976427265e+00,0
1825,1,1,2,2,9.91333147539462223e-01,1.35970249419053535e+00,1.36309903437274982e+00,0
1825,2,2,3,3,9.93800066322961806e-01,1.20041382823830811e+00,1.19057011832287829e+00,0
1825,3,3,1,1,9.80008787293188410e-01,7.32616742407689370e-01,7.56551922765709040e-01,0
1825,4,4,3,3,9.85533092948085665e-01,4.27340635247240086e-01,3.91083297647615069e-01,0
1830,0,0,0,0,9.98153985609628980e-01,3.96809299976427265e+00,3.97635816067508996e+00,0
1830,1,1,2,2,9.92361300510452460e-01,1.36309903437274982e+00,1.36753391088075227e+00,0
1830,2,2,3,3,9.94350697456848565e-01,1.19057011832287829e+00,1.18010583404124847e+00,0
1830,3,3,1,1,9.82042403779581186e-01,7.56551922765709040e-01,7.84236482970200544e-01,0
1830,4,4,3,3,9.89079539513049610e-01,3.91083297647615069e-01,3.46205767167269807e-01,0
1835,0,0,0,0,9.98123535190948652e-01,3.97635816067508996e+00,3.97606647994884588e+00,0
1835,1,1,2,2,9.93486336859336183e-01,1.36753391088075227e+00,1.37174270844087376e+00,0
1835,2,2,3,3,9.94352913721128662e-01,1.18010583404124847e+00,1.17161556482859086e+00,0
1835,3,3,1,1,9.83363907322529540e-01,7.84236482970200544e-01,8.10676954365978975e-01,0
1835,4,4,3,3,9.91947993878629863e-01,3.46205767167269807e-01,2.97564001211657048e-01,0
1840,0,0,0,0,9.98252098947867816e-01,3.97606647994884588e+00,3.96775233751833545e+00,0
1840,1,1,2,2,9.94543124261463296e-01,1.37174270844087376e+00,1.37475965476022521e+00,0
1840,2,2,3,3,9.94067919179904447e-01,1.17161556482859086e+00,1.16754163960408253e+00,0
1840,3,3,1,1,9.84662669516568001e-01,8.10676954365978975e-01,8.31149417405790070e-01,0
1840,4,4,3,3,9.94161653761510888e-01,2.97564001211657048e-01,2.50154188768007046e-01,0
1845,0,0,0,0,9.98482067451739397e-01,3.96775233751833545e+00,3.95452164047618426e+00,0
1845,1,1,2,2,9.95565675602954059e-01,1.37475965476022521e+00,1.37632850192001399e+00,0
1845,2,2,3,3,9.94469524670590355e-01,1.16754163960408253e+00,1.16889123428290631e+00,0
1845,3,3,1,1,9.86977264132200327e-01,8.31149417405790070e-01,8.43227758328320753e-01,0
1845,4,4,3,3,9.95876249701621363e-01,2.50154188768007046e-01,2.07274198481948363e-01,0
1850,0,0,0,0,9.98747439179930918e-01,3.95452164047618426e+00,3.94003024071095043e+00,0
1850,1,1,2,2,9.96509858394509784e-01,1.37632850192001399e+00,1.37673991341853452e+00,0
1850,2,2,3,3,9.95813929446978108e-01,1.16889123428290631e+00,1.17494463822387640e+00,0
1850,3,3,1,1,9.90279670789369515e-01,8.43227758328320753e-01,8.47225451220880665e-01,0
1850,4,4,3,3,9.97149417903177682e-01,2.07274198481948363e-01,1.69874577570457985e-01,0
1855,0,0,0,0,9.98997698819622970e-01,3.94003024071095043e+00,3.92691225440907532e+00,0
1855,1,1,2,2,9.97280668409008975e-01,1.37673991341853452e+00,1.37642902817501844e+00,0
1855,2,2,3,3,9.97311959583110252e-01,1.17494463822387640e+00,1.18408167262662634e+00,0
1855,3,3,1,1,9.93499524946781842e-01,8.47225451220880665e-01,8.45033445170116693e-01,0
1855,4,4,3,3,9.98035184965361033e-01,1.69874577570457985e-01,1.37116527459082010e-01,0
1860,0,0,0,0,9.99204861283255585e-01,3.92691225440907532e+00,3.91648544724334702e+00,0
1860,1,1,2,2,9.97803847973040781e-01,1.37642902817501844e+00,1.37571815463750968e+00,0
1860,2,2,3,3,9.98278791802553300e-01,1.18408167262662634e+00,1.19472811124118827e+00,0
1860,3,3,1,1,9.95856204254991662e-01,8.45033445170116693e-01,8.38756585764356521e-01,0
1860,4,4,3,3,9.98615816961490599e-01,1.37116527459082010e-01,1.07317931064655259e-01,0
1865,0,0,0,0,9.99360483024042456e-01,3.91648544724334702e+00,3.90913742910799389e+00,0
1865,1,1,2,2,9.98030998358238941e-01,1.37571815463750968e+00,1.37477389741594402e+00,0
1865,2,2,3,3,9.98596581108390002e-01,1.19472811124118827e+00,1.20573184556977986e+00,0
1865,3,3,1,1,9.97301432458662762e-01,8.38756585764356521e-01,8.30060477966608201e-01,0
1865,4,4,3,3,9.98976884986737201e-01,1.07317931064655259e-01,7.86872240083751479e-02,0
1870,0,0,0,0,9.99467880302443601e-01,3.90913742910799389e+00,3.90476572729588556e+00,0
1870,1,1,2,2,9.97914381760406255e-01,1.37477389741594402e+00,1.37367390426619185e+00,0
1870,2,2,3,3,9.98376211322739460e-01,1.20573184556977986e+00,1.21629742175801359e+00,0
1870,3,3,1,1,9.98100041811353922e-01,8.30060477966608201e-01,8.20107091879818895e-01,0
1870,4,4,3,3,9.99185921614548667e-01,7.86872240083751479e-02,4.97211817003733389e-02,0
1875,0,0,0,0,9.99535083010938852e-01,3.90476572729588556e+00,3.90306504557746958e+00,0
1875,1,1,2,2,9.97389847992984024e-01,1.37367390426619185e+00,1.37249151056736474e+00,0
1875,2,2,3,3,9.97691591699152225e-01,1.21629742175801359e+00,1.22579671367788245e+00,0
1875,3,3,1,1,9.98502701762705724e-01,8.20107091879818895e-01,8.09705639963477108e-01,0
1875,4,4,3,3,9.99285547948430608e-01,4.97211817003733389e-02,1.93628928351777772e-02,0
1880,0,0,0,0,9.99570711933084555e-01,3.90306504557746958e+00,3.90367883594508758e+00,0
1880,1,1,2,2,9.96397721295417482e-01,1.37249151056736474e+00,1.37135883069261943e+00,0
1880,2,2,3,3,9.96553377397856210e-01,1.22579671367788245e+00,1.23361191410842119e+00,0
1880,3,3,1,1,9.98662506475206158e-01,8.09705639963477108e-01,7.99483981183958359e-01,0
1880,4,4,3,3,9.99293163511612015e-01,1.93628928351777772e-02,1.29648377694554229e-02,0
1885,0,0,0,0,9.99582277819344611e-01,3.90367883594508758e+00,3.90627164845742847e+00,0
1885,1,1,2,2,9.94979868969371406e-01,1.37135883069261943e+00,1.37049188882656736e+00,0
1885,2,2,3,3,9.95028503352852312e-01,1.23361191410842119e+00,1.23905061418767071e+00,0
1885,3,3,1,1,9.98645186230228243e-01,7.99483981183958359e-01,7.90033771756761372e-01,0
1885,4,4,3,3,9.99200775794729323e-01,1.29648377694554229e-02,4.73740362803462337e-02,0
1890,0,0,0,0,9.99575841652655006e-01,3.90627164845742847e+00,3.91055806524016125e+00,0
1890,1,1,2,2,9.93446432357696141e-01,1.37049188882656736e+00,1.37015942206534524e+00,0
1890,2,2,3,3,9.93430645343722052e-01,1.23905061418767071e+00,1.24134350036156471e+00,0
1890,3,3,1,1,9.98450041162760593e-01,7.90033771756761372e-01,7.82036527978537732e-01,0
1890,4,4,3,3,9.98972682150801150e-01,4.73740362803462337e-02,8.35315164262811632e-02,0
1895,0,0,0,0,9.99556297489430423e-01,3.91055806524016125e+00,3.91630131380703883e+00,0
1895,1,1,2,2,9.92411881175963240e-01,1.37015942206534524e+00,1.37058350037554688e+00,0
1895,2,2,3,3,9.92368190232430392e-01,1.24134350036156471e+00,1.23972461704782733e+00,0
1895,3,3,1,1,9.98024534306494737e-01,7.82036527978537732e-01,7.76385054976502897e-01,0
1895,4,4,3,3,9.98543488079274177e-01,8.35315164262811632e-02,1.20662955575318559e-01,0
1900,0,0,0,0,9.99527871621140984e-01,3.91630131380703883e+00,3.92328330337210041e+00,0
1900,1,1,2,2,9.92405964581791866e-01,1.37058350037554688e+00,1.37180943801544464e+00,0
1900,2,2,3,3,9.92358132185662489e-01,1.23972461704782733e+00,1.23354889973276727e+00,0
1900,3,3,1,1,9.97284154159195024e-01,7.76385054976502897e-01,7.74299372311554879e-01,0
1900,4,4,3,3,9.97828771641262602e-01,1.20662955575318559e-01,1.57539318904658276e-01,0
1905,0,0,0,0,9.99494576816647218e-01,3.92328330337210041e+00,3.93124766580520202e+00,0
1905,1,1,2,2,9.93354337093526496e-01,1.37180943801544464e+00,1.37363955804831961e+00,0
1905,2,2,3,3,9.93305394016688270e-01,1.23354889973276727e+00,1.22235237370554706e+00,0
1905,3,3,1,1,9.96168935666122080e-01,7.74299372311554879e-01,7.77396339462019137e-01,0
1905,4,4,3,3,9.96778210000079379e-01,1.57539318904658276e-01,1.92479259549707404e-01,0
1910,0,0,0,0,9.99460381839612721e-01,3.93124766580520202e+00,3.93982610539990930e+00,0
1910,1,1,2,2,9.94686056278701658e-01,1.37363955804831961e+00,1.37568816004012473e+00,0
1910,2,2,3,3,9.94605489142146304e-01,1.22235237370554706e+00,1.20580850027751296e+00,0
1910,3,3,1,1,9.94766967632289667e-01,7.77396339462019137e-01,7.87604793004651804e-01,0
1910,4,4,3,3,9.95502603165569266e-01,1.92479259549707404e-01,2.23461789338634725e-01,0
1915,0,0,0,0,9.99428900286199351e-01,3.93982610539990930e+00,3.94847290388786520e+00,0
1915,1,1,2,2,9.95894824541183388e-01,1.37568816004012473e+00,1.37750799231930854e+00,0
1915,2,2,3,3,9.95686374979412814e-01,1.20580850027751296e+00,1.18365473678331190e+00,0
1915,3,3,1,1,9.93427072332959460e-01,7.87604793004651804e-01,8.06771658961076277e-01,0
1915,4,4,3,3,9.94407146674469833e-01,2.23461789338634725e-01,2.48484244514503350e-01,0
1920,0,0,0,0,9.99402647095164243e-01,3.94847290388786520e+00,3.95644614777761028e+00,0
1920,1,1,2,2,9.96799289810179845e-01,1.37750799231930854e+00,1.37870662710151026e+00,0
1920,2,2,3,3,9.96183094784374501e-01,1.18365473678331190e+00,1.15571446640289577e+00,0
1920,3,3,1,1,9.92541453500169313e-01,8.06771658961076277e-01,8.35916805654357553e-01,0
1920,4,4,3,3,9.94062260798256325e-01,2.48484244514503350e-01,2.66181487371929537e-01,0
1925,0,0,0,0,9.99382402385906587e-01,3.95644614777761028e+00,3.96287399220363135e+00,0
1925,1,1,2,2,9.97436679459291042e-01,1.37870662710151026e+00,1.37902030773348350e+00,0
1925,2,2,3,3,9.95368589389367342e-01,1.15571446640289577e+00,1.12214849544161277e+00,0
1925,3,3,1,1,9.91581390536666829e-01,8.35916805654357553e-01,8.74376972467821534e-01,0
1925,4,4,3,3,9.94706954203107285e-01,2.66181487371929537e-01,2.76394978167351868e-01,0
1930,0,0,0,0,9.99367570707716757e-01,3.96287399220363135e+00,3.96691555794813411e+00,0
1930,1,1,2,2,9.97903722975226559e-01,1.37902030773348350e+00,1.37834878033563579e+00,0
1930,2,2,3,3,9.88186170046348789e-01,1.12214849544161277e+00,1.08441010916213476e+00,0
1930,3,3,1,1,9.85008463383261867e-01,8.74376972467821534e-01,9.18854392784854257e-01,0
1930,4,4,3,3,9.95977826159459179e-01,2.76394978167351868e-01,2.80232418251566751e-01,0
1935,0,0,0,0,9.99357882959274080e-01,3.96691555794813411e+00,3.96797178356868052e+00,0
1935,1,1,2,2,9.98277298661939483e-01,1.37834878033563579e+00,1.37675551149098840e+00,0
1935,2,2,3,3,9.12194548727263910e-01,1.08441010916213476e+00,1.05104836161320847e+00,0
1935,3,3,1,1,9.09752678859404140e-01,9.18854392784854257e-01,9.58290144140848010e-01,0
1935,4,4,3,3,9.97292558710067278e-01,2.80232418251566751e-01,2.79558534754420884e-01,0
1940,0,0,0,0,9.99355315155774693e-01,3.96797178356868052e+00,3.96585649839795451e+00,0
1940,1,1,2,2,9.98597575312114794e-01,1.37675551149098840e+00,1.37443463986075098e+00,0
1940,2,2,3,3,6.97600944908058351e-01,1.05104836161320847e+00,1.05952201590670869e+00,1
1940,3,3,1,1,6.96195134877734434e-01,9.58290144140848010e-01,9.52952407591471817e-01,1
1940,4,4,3,3,9.98302433148186119e-01,2.79558534754420884e-01,2.76318264875213493e-01,0
1945,0,0,0,0,9.99364238637990177e-01,3.96585649839795451e+00,3.96084552796759537e+00,0
1945,1,1,2,2,9.98877442658035575e-01,1.37443463986075098e+00,1.37165491896943403e+00,0
1945,2,2,3,3,9.44239734713044343e-01,1.05952201590670869e+00,1.10386663929744278e+00,0
1945,3,3,1,1,9.43632938837319246e-01,9.52952407591471817e-01,9.07423365876607990e-01,0
1945,4,4,3,3,9.98943943038138382e-01,2.76318264875213493e-01,2.72059192582392972e-01,0
1950,0,0,0,0,9.99389107993310155e-01,3.96084552796759537e+00,3.95358495335377036e+00,0
1950,1,1,2,2,9.99115069992251525e-01,1.37165491896943403e+00,1.36870232012500082e+00,0
1950,2,2,3,3,9.91579977994434758e-01,1.10386663929744278e+00,1.15212641357641510e+00,0
1950,3,3,1,1,9.91268147151244672e-01,9.07423365876607990e-01,8.53374626626280497e-01,0
1950,4,4,3,3,9.99290288767619272e-01,2.72059192582392972e-01,2.67738767235212061e-01,0
1955,0,0,0,0,9.99431378489270994e-01,3.95358495335377036e+00,3.94491253502201378e+00,0
1955,1,1,2,2,9.99291166425746225e-01,1.36870232012500082e+00,1.36584335145443325e+00,0
1955,2,2,3,3,9.97027101056070619e-01,1.15212641357641510e+00,1.19717584236144958e+00,0
1955,3,3,1,1,9.96796563427155946e-01,8.53374626626280497e-01,7.98548718856070594e-01,0
1955,4,4,3,3,9.99440563410705307e-01,2.67738767235212061e-01,2.63739978574478395e-01,0
1960,0,0,0,0,9.99488117935744214e-01,3.94491253502201378e+00,3.93567832007432772e+00,0
1960,1,1,2,2,9.99314815634197773e-01,1.36584335145443325e+00,1.36332154580814646e+00,0
1960,2,2,3,3,9.98166878228784915e-01,1.19717584236144958e+00,1.23702461524420126e+00,0
1960,3,3,1,1,9.98080180660419591e-01,7.98548718856070594e-01,7.46026947786602279e-01,0
1960,4,4,3,3,9.99480320487532881e-01,2.63739978574478395e-01,2.59997147403616458e-01,0
1965,0,0,0,0,9.99553155882573652e-01,3.93567832007432772e+00,3.92662780688832136e+00,0
1965,1,1,2,2,9.98769653811522939e-01,1.36332154580814646e+00,1.36139534508037174e+00,0
1965,2,2,3,3,9.97991549873080586e-01,1.23702461524420126e+00,1.27102562989238321e+00,0
1965,3,3,1,1,9.98572677207240966e-01,7.46026947786602279e-01,6.97554365798357834e-01,0
1965,4,4,3,3,9.99477067035047462e-01,2.59997147403616458e-01,2.56160204540016090e-01,0
1970,0,0,0,0,9.99619553215755463e-01,3.92662780688832136e+00,3.91835951400856963e+00,0
1970,1,1,2,2,9.95708531589986623e-01,1.36139534508037174e+00,1.36045012725525760e+00,0
1970,2,2,3,3,9.95113428696031033e-01,1.27102562989238321e+00,1.29902650792005803e+00,0
1970,3,3,1,1,9.98862136646493370e-01,6.97554365798357834e-01,6.53977888626746440e-01,0
1970,4,4,3,3,9.99483411955450540e-01,2.56160204540016090e-01,2.51754389770183440e-01,0
1975,0,0,0,0,9.99681654211058923e-01,3.91835951400856963e+00,3.91132761558574238e+00,0
1975,1,1,2,2,9.81263939455931267e-01,1.36045012725525760e+00,1.36130280660109926e+00,0
1975,2,2,3,3,9.80810921520949730e-01,1.29902650792005803e+00,1.32075821185323683e+00,0
1975,3,3,1,1,9.99106828623620213e-01,6.53977888626746440e-01,6.15421443825766690e-01,0
1975,4,4,3,3,9.99534432030286357e-01,2.51754389770183440e-01,2.46310980495072745e-01,0
1980,0,0,0,0,9.99735906957022857e-01,3.91132761558574238e+00,3.90585046481666875e+00,0
1980,1,1,2,2,9.38777934963460070e-01,1.36130280660109926e+00,1.36565345290109685e+00,0
1980,2,2,3,3,9.38497189083390859e-01,1.32075821185323683e+00,1.33519693768318493e+00,0
1980,3,3,1,1,9.99350037654026080e-01,6.15421443825766690e-01,5.81481558761484996e-01,0
1980,4,4,3,3,9.99635517154006115e-01,2.46310980495072745e-01,2.39455574587229492e-01,0
1985,0,0,0,0,9.99780689168183079e-01,3.90585046481666875e+00,3.90210112279281018e+00,0
1985,1,1,2,2,9.34396999745573664e-01,1.36565345290109685e+00,1.37431208524294246e+00,0
1985,2,2,3,3,9.34304974064452676e-01,1.33519693768318493e+00,1.34221493360125987e+00,0
1985,3,3,1,1,9.99570391251518808e-01,5.81481558761484996e-01,5.51452890664374196e-01,0
1985,4,4,3,3,9.99749555516686095e-01,2.39455574587229492e-01,2.30951032935227923e-01,0
1990,0,0,0,0,9.99815752168695226e-01,3.90210112279281018e+00,3.90007913157955599e+00,0
1990,1,1,2,2,9.77858578886641516e-01,1.37431208524294246e+00,1.38464496552706429e+00,0
1990,2,2,3,3,9.77882925102117495e-01,1.34221493360125987e+00,1.34505723535299171e+00,0
1990,3,3,1,1,9.99701335286537374e-01,5.51452890664374196e-01,5.24555125319670967e-01,0
1990,4,4,3,3,9.99801533166729817e-01,2.30951032935227923e-01,2.20706827443740733e-01,0
1995,0,0,0,0,9.99841703949932104e-01,3.90007913157955599e+00,3.89958188908048342e+00,0
1995,1,1,2,2,9.94184010117233896e-01,1.38464496552706429e+00,1.39446397993874771e+00,0
1995,2,2,3,3,9.94233530562906642e-01,1.34505723535299171e+00,1.34640907010426591e+00,0
1995,3,3,1,1,9.99667640633272514e-01,5.24555125319670967e-01,5.00127606546830639e-01,0
1995,4,4,3,3,9.99710737204707156e-01,2.20706827443740733e-01,2.08780264026375478e-01,0
2000,0,0,0,0,9.99859623345580539e-01,3.89958188908048342e+00,3.90020475796231247e+00,0
2000,1,1,2,2,9.97677242957885513e-01,1.39446397993874771e+00,1.40319712302227551e+00,0
2000,2,2,3,3,9.97706314671104932e-01,1.34640907010426591e+00,1.34720773463220911e+00,0
2000,3,3,1,1,9.99434990747250840e-01,5.00127606546830639e-01,4.77757811493199569e-01,0
2000,4,4,3,3,9.99438564368452464e-01,2.08780264026375478e-01,1.95396746419888606e-01,0
2005,0,0,0,0,9.99870729036335781e-01,3.90020475796231247e+00,3.90139771939194047e+00,0
2005,1,1,2,2,9.98369884772719152e-01,1.40319712302227551e+00,1.41084928924140551e+00,0
2005,2,2,3,3,9.98363123266669872e-01,1.34720773463220911e+00,1.34768492418802643e+00,0
2005,3,3,1,1,9.99044687449376134e-01,4.77757811493199569e-01,4.57317632115096573e-01,0
2005,4,4,3,3,9.99022437111206973e-01,1.95396746419888606e-01,1.80998750681803350e-01,0
2010,0,0,0,0,9.99876083401492255e-01,3.90139771939194047e+00,3.90258673868043138e+00,0
2010,1,1,2,2,9.98536569869562185e-01,1.41084928924140551e+00,1.41753170110329152e+00,0
2010,2,2,3,3,9.98493651299256380e-01,1.34768492418802643e+00,1.34785808879154656e+00,0
2010,3,3,1,1,9.98604960875467240e-01,4.57317632115096573e-01,4.38903681740973939e-01,0
2010,4,4,3,3,9.98567003742414805e-01,1.80998750681803350e-01,1.66300505978133700e-01,0
2015,0,0,0,0,9.99876443105056967e-01,3.90258673868043138e+00,3.90333014136820555e+00,0
2015,1,1,2,2,9.98661287868115477e-01,1.41753170110329152e+00,1.42331836225221764e+00,0
2015,2,2,3,3,9.98590262671455120e-01,1.34785808879154656e+00,1.34770772993669796e+00,0
2015,3,3,1,1,9.98235536044204785e-01,4.38903681740973939e-01,4.22712318890300198e-01,0
2015,4,4,3,3,9.98188763838710580e-01,1.66300505978133700e-01,1.52295822215515964e-01,0
2020,0,0,0,0,9.99872342169707218e-01,3.90333014136820555e+00,3.90344434723384914e+00,0
2020,1,1,2,2,9.98820843146171700e-01,1.42331836225221764e+00,1.42821170870738867e+00,0
2020,2,2,3,3,9.98733274234472779e-01,1.34770772993669796e+00,1.34724983463343206e+00,0
2020,3,3,1,1,9.98002731299553414e-01,4.22712318890300198e-01,4.08907957540617983e-01,0
2020,4,4,3,3,9.97950828527016887e-01,1.52295822215515964e-01,1.40168658983380878e-01,0
2025,0,0,0,0,9.99864291692720619e-01,3.90344434723384914e+00,3.90303355661086737e+00,0
2025,1,1,2,2,9.98992764662220090e-01,1.42821170870738867e+00,1.43215198183168857e+00,0
2025,2,2,3,3,9.98899379229159168e-01,1.34724983463343206e+00,1.34655820974326912e+00,0
2025,3,3,1,1,9.97894139298232563e-01,4.08907957540617983e-01,3.97540239473798240e-01,0
2025,4,4,3,3,9.97836976570555478e-01,1.40168658983380878e-01,1.31103356764741497e-01,0
2030,0,0,0,0,9.99852893724968439e-01,3.90303355661086737e+00,3.90240681711010229e+00,0
2030,1,1,2,2,9.99144372060812080e-01,1.43215198183168857e+00,1.43504350525909774e+00,0
2030,2,2,3,3,9.99052185659508041e-01,1.34655820974326912e+00,1.34575635214067679e+00,0
2030,3,3,1,1,9.97840099942253422e-01,3.97540239473798240e-01,3.88531815920588053e-01,0
2030,4,4,3,3,9.97773073441776237e-01,1.31103356764741497e-01,1.26053056186034268e-01,0
