N,seed,parent_ok,M,parent_residual,sigma_max,sigma_from_flow,rel_equilibrium_defect,max_Re,a_flow_per_tau,n_unstable,unstable_freq,n_zero_freq,n_distinct_freq,freq_min,freq_max,freqs
12,22,True,66,2.5816330025275464e-12,0.44884123603214354,0.4488412360321436,5.7517700028535835e-12,2.558017276966302e-10,5.116034553932604e-10,0,,94,18,6.406288682331126e-07,0.8976824720651907,0.000001;0.006403;0.009770;0.030405;0.043380;0.083516;0.305260;0.350153;0.355455;0.379383;0.385190;0.393802;0.397157;0.400523;0.403745;0.406225;0.407486;0.897682
12,23,True,66,5.238639375713286e-12,0.4286689707610082,0.42866897076100846,1.2220709253375273e-11,3.337098052676484e-10,6.674196105352968e-10,0,,94,19,5.506151542203411e-07,0.8573379415244459,0.000001;0.000002;0.004867;0.013896;0.024985;0.042362;0.057297;0.315139;0.327887;0.340580;0.357226;0.368680;0.373076;0.378806;0.381555;0.385392;0.387877;0.388003;0.857338
12,24,True,66,8.44371110305948e-13,0.4290475019053166,0.4290475019053164,1.9680113473463995e-12,5.929756287969414e-10,1.1859512575938828e-09,0,,94,18,3.06720138651697e-07,0.8580950038121319,0.000000;0.009962;0.016151;0.027494;0.045681;0.095103;0.269873;0.328132;0.340617;0.365591;0.369306;0.379529;0.382466;0.385929;0.387993;0.389826;0.389967;0.858095
13,5,True,78,6.890371654671829e-12,0.4403700648372241,0.44037006483722385,1.5646775757154954e-11,1.3032117477665104e-09,2.606423495533021e-09,0,,116,20,8.938013211345781e-07,0.8807401296746794,0.000001;0.000605;0.005033;0.017026;0.017904;0.054111;0.060933;0.315560;0.333594;0.365713;0.370042;0.387546;0.389025;0.393109;0.394857;0.398779;0.400927;0.402526;0.403415;0.880740
13,6,True,78,7.815231888019454e-12,0.4466648435746658,0.4466648435746651,1.7496863965935607e-11,7.715151114527525e-10,1.543030222905505e-09,0,,116,20,1.227029248325206e-06,0.8933296871502161,0.000001;0.000565;0.004771;0.009440;0.025651;0.038911;0.069262;0.314236;0.354450;0.360433;0.379102;0.390907;0.393445;0.397919;0.400821;0.403601;0.408154;0.408543;0.409266;0.893330
13,7,True,78,5.956334502762065e-12,0.4463384886299806,0.44633848862998027,1.3344891041897441e-11,1.0157888343119745e-09,2.031577668623949e-09,0,,116,20,1.049909208578312e-06,0.8926769772620596,0.000001;0.000888;0.006491;0.014393;0.023754;0.037992;0.044891;0.343928;0.346173;0.355171;0.373217;0.385483;0.391972;0.400065;0.402859;0.404850;0.405603;0.405900;0.409110;0.892677
13,8,True,78,2.0419230760899975e-11,0.4525610830524113,0.4525610830524114,4.511928082539738e-11,6.114005710365222e-07,1.2228011420730444e-06,0,,118,19,0.000663999913881543,0.9051221661060882,0.000664;0.002803;0.007867;0.010878;0.013086;0.016600;0.344496;0.351579;0.365104;0.378836;0.394252;0.396551;0.404201;0.408465;0.410211;0.411919;0.413334;0.414561;0.905122
13,9,True,78,1.7281102415757584e-11,0.4491844541628043,0.44918445416280417,3.8472173866712865e-11,1.1960413326681905e-08,2.392082665336381e-08,0,,114,20,3.2219459795585387e-08,0.8983689083239544,0.000000;0.000164;0.008573;0.013299;0.021880;0.031725;0.053433;0.311605;0.352993;0.371732;0.384439;0.390871;0.393335;0.399493;0.403602;0.408615;0.410405;0.410759;0.411736;0.898369
13,10,True,78,2.442501047587506e-12,0.4526124419326048,0.4526124419326045,5.396451403674522e-12,3.2183716092148984e-07,6.436743218429797e-07,0,,118,19,0.00185891103067322,0.905224883866666,0.001859;0.006335;0.010772;0.018210;0.022951;0.038760;0.348293;0.359723;0.367975;0.378500;0.388280;0.394055;0.398488;0.408202;0.408301;0.412347;0.414308;0.414696;0.905225
13,11,True,78,5.186571867669124e-12,0.4556092446252046,0.455609244625205,1.1383815901962332e-11,6.840746720264652e-08,1.3681493440529303e-07,0,,116,20,7.735530549989436e-08,0.911218489251811,0.000000;0.001687;0.004646;0.007792;0.012956;0.026623;0.038388;0.330421;0.356041;0.375736;0.387691;0.391479;0.401753;0.404973;0.411208;0.412698;0.414765;0.417202;0.417366;0.911218
13,12,True,78,1.828556639344898e-12,0.44975000963041417,0.4497500096304141,4.065718012191268e-12,3.871342492008838e-10,7.742684984017676e-10,0,,116,20,2.1306259766806352e-07,0.8995000192612861,0.000000;0.001629;0.003655;0.014958;0.018653;0.033082;0.041835;0.343021;0.359120;0.374535;0.379580;0.385337;0.387552;0.392672;0.401226;0.406513;0.410417;0.410660;0.412144;0.899500
13,13,True,78,6.509161079350473e-13,0.44601260044191315,0.4460126004419131,1.4594120642436367e-12,2.9661584786484767e-10,5.932316957296953e-10,0,,116,20,8.166402877454332e-07,0.8920252008840129,0.000001;0.001605;0.004923;0.006930;0.017610;0.033421;0.041157;0.319065;0.352602;0.367568;0.382321;0.386013;0.389985;0.395114;0.400722;0.404700;0.406682;0.407099;0.408722;0.892025
13,14,True,78,5.7038880888533236e-12,0.4556873262249268,0.45568732622492675,1.2517110707525764e-11,3.2297745493785226e-09,6.459549098757045e-09,0,,116,20,4.2572492944437303e-07,0.911374652451092,0.000000;0.000388;0.005146;0.007376;0.017169;0.037426;0.044913;0.339875;0.355778;0.370423;0.386555;0.391253;0.398156;0.405736;0.409907;0.413063;0.416118;0.416991;0.417641;0.911375
13,15,True,78,3.855560488749332e-13,0.4490857926330993,0.4490857926330991,8.585358563164095e-13,6.667485209288229e-10,1.3334970418576459e-09,0,,116,20,5.315659325638292e-07,0.8981715852670572,0.000001;0.000918;0.002879;0.007414;0.011534;0.024064;0.035785;0.313885;0.345961;0.376300;0.385245;0.391389;0.396602;0.396981;0.404824;0.407764;0.409946;0.411216;0.411629;0.898172
13,16,True,78,2.7059911479391272e-11,0.4436947025963475,0.4436947025963478,6.098768186431187e-11,6.301071293352303e-10,1.2602142586704607e-09,0,,114,20,1.1576734118177237e-09,0.8873894051917106,0.000000;0.000519;0.005168;0.008252;0.017757;0.030885;0.074694;0.306556;0.355520;0.359751;0.372076;0.387624;0.393796;0.395025;0.399070;0.403134;0.404626;0.405377;0.406706;0.887389
13,17,True,78,1.658748864857863e-11,0.45376994104831,0.4537699410483101,3.6554842547096594e-11,2.932458741658896e-07,5.864917483317793e-07,0,,116,20,3.268850305751835e-09,0.9075398820969411,0.000000;0.000824;0.005306;0.008585;0.014028;0.025477;0.042228;0.337146;0.356663;0.367379;0.380609;0.390682;0.403351;0.404052;0.408412;0.411486;0.412883;0.414805;0.415314;0.907540
13,18,True,78,1.3189507937797497e-11,0.44476160589460306,0.4447616058946031,2.965523049425059e-11,9.724169148307262e-07,1.9448338296614525e-06,0,,118,19,0.0004146055116773115,0.8895232117894207,0.000415;0.005387;0.013447;0.028203;0.036697;0.059242;0.330297;0.342935;0.358016;0.376083;0.385543;0.389642;0.397162;0.401363;0.403040;0.405109;0.407539;0.407681;0.889523
13,19,True,78,1.4845847697179555e-12,0.44925744808615237,0.4492574480861524,3.304530152278645e-12,4.0258174731439313e-10,8.051634946287863e-10,0,,116,20,8.162307108556667e-07,0.8985148961734136,0.000001;0.000505;0.003757;0.012412;0.028499;0.034785;0.052517;0.335058;0.352288;0.365761;0.380563;0.386390;0.391042;0.399104;0.403410;0.408062;0.408931;0.411148;0.411760;0.898515
13,20,True,78,5.711673480942602e-14,0.4430259852888624,0.44302598528886233,1.2892406948404393e-13,2.384101236481549e-09,4.768202472963098e-09,0,,116,20,8.83973307570212e-07,0.8860519705783114,0.000001;0.000387;0.002697;0.010478;0.024119;0.035567;0.086280;0.295093;0.355431;0.370127;0.379762;0.382096;0.387048;0.391237;0.399793;0.401620;0.403877;0.405506;0.406031;0.886052
13,21,True,78,1.0180521587933162e-11,0.45576542870149117,0.45576542870149095,2.2337192096262674e-11,1.2899898476353023e-06,2.5799796952706046e-06,1,0.0,118,19,0.000738320161503339,0.9115308574032481,0.000738;0.002970;0.005503;0.013322;0.026866;0.056950;0.306653;0.371680;0.375828;0.391499;0.394572;0.397639;0.405757;0.410304;0.413551;0.415421;0.417048;0.417489;0.911531
13,22,True,78,1.08280908831715e-11,0.4470443347401322,0.4470443347401323,2.422151358629945e-11,9.019622385858596e-09,1.803924477171719e-08,0,,114,21,2.8228196749729838e-08,0.8940886694801025,0.000000;0.000001;0.000112;0.004213;0.006943;0.016609;0.034531;0.063844;0.311094;0.346207;0.372849;0.380818;0.389527;0.392862;0.398965;0.403473;0.404342;0.408075;0.408785;0.408891;0.894089
13,23,True,78,2.031983378945053e-12,0.4492935252327187,0.4492935252327188,4.522620906335274e-12,1.5332663526978053e-07,3.0665327053956106e-07,0,,118,19,0.0006096671002851048,0.8985870504665648,0.000610;0.001298;0.007073;0.013630;0.023854;0.042703;0.334469;0.359699;0.368615;0.376178;0.383112;0.396810;0.397863;0.404865;0.407126;0.408269;0.409617;0.410911;0.898587
13,24,True,78,8.323145420006788e-12,0.4429342737387602,0.44293427373876015,1.8790926546008098e-11,3.616872718806114e-10,7.233745437612228e-10,0,,116,20,1.4708481059249408e-06,0.8858685474773301,0.000001;0.002405;0.006263;0.010867;0.026032;0.033727;0.047720;0.327240;0.351151;0.360129;0.377063;0.380958;0.389576;0.390986;0.398857;0.401820;0.402774;0.403729;0.404550;0.885869
14,5,True,91,1.417412973593147e-13,0.45297564713806404,0.45297564713806404,3.129115177133179e-13,8.823352696906922e-07,1.7646705393813844e-06,0,,140,21,6.557082796393548e-07,0.9059512942783321,0.000001;0.007048;0.011849;0.016903;0.030528;0.033272;0.053317;0.346232;0.367089;0.370182;0.388206;0.396085;0.398178;0.403012;0.406555;0.408084;0.414607;0.416490;0.417546;0.418052;0.905951
14,6,True,91,1.4169033566615684e-11,0.4574748857292177,0.4574748857292179,3.097226618011656e-11,1.5729261478071386e-06,3.1458522956142773e-06,1,0.0,140,21,1.4590418442253407e-06,0.914949771457061,0.000001;0.002077;0.004259;0.009703;0.023288;0.040671;0.053270;0.340518;0.361136;0.382550;0.391187;0.400127;0.403082;0.411870;0.413545;0.415990;0.417279;0.419829;0.420669;0.422278;0.914950
14,7,True,91,8.648592111927696e-14,0.44777373966830203,0.44777373966830225,1.9314519283717907e-13,1.103466907985529e-06,2.206933815971058e-06,1,0.0,140,21,4.954047530448819e-07,0.8955474793362626,0.000000;0.004015;0.007454;0.015579;0.020885;0.036701;0.050966;0.334314;0.361224;0.377819;0.383814;0.389965;0.396814;0.399995;0.400427;0.404754;0.408769;0.409975;0.411198;0.412378;0.895547
14,8,True,91,7.557996181872459e-13,0.4529443209764792,0.45294432097647963,1.6686358955313022e-12,1.5923800018543336e-10,3.184760003708667e-10,0,,138,21,1.0501953618544914e-06,0.9058886419538659,0.000001;0.004423;0.006496;0.012351;0.019518;0.021942;0.053491;0.344652;0.371273;0.379408;0.389083;0.394042;0.397149;0.402114;0.406835;0.408316;0.410871;0.413788;0.417443;0.417684;0.905889
14,9,True,91,5.900441034605209e-12,0.4533085117546871,0.45330851175468756,1.3016391917655792e-11,3.956449429505765e-07,7.91289885901153e-07,0,,138,21,7.971475791913216e-07,0.9066170235111805,0.000001;0.003572;0.007760;0.012095;0.021690;0.026813;0.047588;0.341639;0.375848;0.382410;0.385559;0.393409;0.398664;0.400791;0.404342;0.409445;0.413748;0.415065;0.417650;0.418292;0.906617
14,10,True,91,1.9137427720447148e-11,0.45012509077050183,0.45012509077050195,4.2515798641528386e-11,3.2513804434938466e-09,6.502760886987693e-09,0,,136,22,1.6882983735219574e-09,0.9002501815421524,0.000000;0.000001;0.002090;0.004233;0.006888;0.018248;0.026450;0.040172;0.349883;0.365813;0.369583;0.383800;0.387170;0.400398;0.402116;0.405029;0.407828;0.409106;0.412849;0.413747;0.414719;0.900250
14,11,True,91,3.985296570496088e-13,0.4600702476539396,0.4600702476539399,8.662350978682363e-13,1.6267657615309067e-06,3.2535315230618135e-06,1,0.0,142,20,0.004328577635644531,0.9201404953075752,0.004329;0.007469;0.009866;0.017574;0.025972;0.070019;0.309095;0.368787;0.393642;0.398218;0.402651;0.410820;0.411838;0.416556;0.418751;0.421555;0.422644;0.423834;0.424450;0.920140
14,12,True,91,2.68616990630864e-13,0.4495490861607953,0.44954908616079553,5.975252222059224e-13,3.0906414655446766e-07,6.181282931089353e-07,0,,138,21,9.21628903151316e-07,0.8990981723223864,0.000001;0.002232;0.008328;0.013170;0.020365;0.029038;0.073342;0.317195;0.365922;0.380197;0.384802;0.389941;0.397438;0.404222;0.405296;0.408276;0.410765;0.413037;0.413842;0.414693;0.899098
14,13,True,91,3.918340330309815e-12,0.4577675786477857,0.4577675786477857,8.559671958602562e-12,1.046295821616586e-06,2.092591643233172e-06,1,0.0,140,21,1.1669452567566533e-06,0.9155351572973254,0.000001;0.003778;0.008317;0.012585;0.021560;0.028259;0.054293;0.346716;0.378879;0.382896;0.390676;0.395703;0.400055;0.401134;0.412732;0.415152;0.418518;0.420115;0.421534;0.422473;0.915535
14,14,True,91,5.761515454705704e-13,0.4467315092899268,0.44673150928992694,1.2897043963514775e-12,3.370584315663536e-07,6.741168631327072e-07,0,,138,21,2.842026278082834e-07,0.8934630185794873,0.000000;0.003223;0.005895;0.016086;0.027818;0.036526;0.048205;0.333257;0.357483;0.365426;0.385639;0.390063;0.392288;0.400430;0.404934;0.405957;0.409000;0.410404;0.411229;0.412151;0.893463
14,15,True,91,3.057431673099361e-11,0.45073415449061277,0.45073415449061294,6.783226082688696e-11,9.098817070788497e-07,1.8197634141576993e-06,0,,140,21,3.99050726082202e-07,0.901468308980615,0.000000;0.001824;0.005926;0.011230;0.021243;0.032184;0.061604;0.342831;0.354079;0.378206;0.381176;0.389982;0.401485;0.402407;0.405613;0.409634;0.412951;0.413952;0.415264;0.416013;0.901468
14,16,True,91,2.0719551279571853e-13,0.45277199989172995,0.45277199989172956,4.57614008798255e-13,2.2135721148233387e-07,4.4271442296466774e-07,0,,138,21,4.683260703875536e-07,0.9055439997851066,0.000000;0.002250;0.005635;0.017787;0.025014;0.028045;0.052218;0.335960;0.351273;0.373183;0.387095;0.399388;0.402670;0.407024;0.410001;0.412856;0.414610;0.416483;0.417438;0.417941;0.905544
14,17,True,91,4.772068695903817e-13,0.45324752800035545,0.45324752800035534,1.0528631037320735e-12,6.07274226281205e-07,1.21454845256241e-06,0,,138,21,9.203688858562236e-07,0.9064950559994436,0.000001;0.003013;0.008338;0.016096;0.019853;0.026867;0.051886;0.340055;0.353163;0.379459;0.386198;0.398608;0.401120;0.404193;0.408927;0.413589;0.415156;0.416524;0.417813;0.418137;0.906495
14,18,True,91,4.907894454254462e-13,0.4507128514568589,0.45071285145685847,1.0889178148115137e-12,8.734402873166615e-07,1.746880574633323e-06,0,,142,20,0.003487657470228332,0.9014257029157895,0.003488;0.008704;0.015731;0.020243;0.026206;0.055551;0.344544;0.370519;0.373976;0.377565;0.390358;0.395679;0.397742;0.408759;0.410816;0.412127;0.412488;0.415374;0.415898;0.901426
14,19,True,91,8.54121422141394e-12,0.45587735901365567,0.4558773590136557,1.873577439718377e-11,2.335230891384344e-09,4.670461782768688e-09,0,,138,21,5.67852801776954e-07,0.9117547180293498,0.000001;0.001465;0.002878;0.012305;0.026318;0.028934;0.046717;0.359795;0.366691;0.374019;0.386806;0.394899;0.398280;0.405981;0.409660;0.415002;0.416212;0.418440;0.419702;0.420746;0.911755
14,20,True,91,7.290351283911197e-12,0.45530403672278474,0.45530403672278447,1.601205029506347e-11,1.083235254129033e-06,2.166470508258066e-06,1,0.0,140,21,8.224659217769091e-07,0.9106080734470555,0.000001;0.002751;0.006553;0.013002;0.017829;0.027803;0.053748;0.339869;0.368063;0.380128;0.386409;0.397316;0.403131;0.404500;0.409569;0.416020;0.416683;0.417320;0.418140;0.420229;0.910608
14,21,True,91,7.022036297632523e-13,0.4513114198176044,0.45131141981760403,1.5559132360928487e-12,4.873181246072454e-07,9.746362492144908e-07,0,,138,21,8.296528972031697e-08,0.9026228396360637,0.000000;0.002870;0.006794;0.012312;0.021355;0.028396;0.070053;0.328501;0.358982;0.374913;0.393902;0.399380;0.400228;0.402150;0.404392;0.410475;0.411758;0.412842;0.414040;0.416051;0.902623
14,22,True,91,7.295487040748063e-13,0.44825129623684934,0.4482512962368495,1.6275436680891995e-12,2.775098730950795e-10,5.55019746190159e-10,0,,138,21,7.915717241215702e-07,0.8965025924752638,0.000001;0.004061;0.006066;0.009898;0.021639;0.031639;0.063844;0.325836;0.344785;0.364436;0.382990;0.394155;0.399959;0.407603;0.408757;0.410660;0.411611;0.412953;0.413176;0.413760;0.896503
14,23,True,91,1.2725586950014136e-12,0.4544926580528381,0.4544926580528381,2.7999534627271523e-12,9.331102568944635e-10,1.866220513788927e-09,0,,138,21,4.3772991492719413e-07,0.9089853161043894,0.000000;0.004753;0.007922;0.014118;0.021320;0.026620;0.046893;0.344837;0.367959;0.374799;0.382562;0.396398;0.399185;0.406564;0.413028;0.414698;0.416364;0.417046;0.417401;0.418335;0.908985
14,24,True,91,1.2553169512050816e-13,0.45758353317322153,0.4575835331732219,2.743346406432734e-13,8.516806936730777e-07,1.7033613873461553e-06,0,,140,21,1.2378695753122878e-06,0.915167066345366,0.000001;0.002992;0.006828;0.012862;0.019077;0.025163;0.058483;0.343604;0.380307;0.388551;0.390041;0.393186;0.400242;0.404274;0.410097;0.413924;0.417602;0.419320;0.421069;0.422054;0.915167
