step,screw_deviation,optimal_phase
10560,1.384313550558899,1.4675208619473792
10600,1.3949596141125797,-1.3364169653289875
10640,1.3348031773119087,-0.670949346783068
10680,1.39412275663549,-0.9721866915339047
10720,1.4082569122672124,-0.3071955927508051
10760,1.3900620908893375,0.22053722095693576
10800,1.393379197143468,2.048757103584136
10840,1.3876611302122424,0.6051144935653252
10880,1.3903320100360663,1.6371350964856368
10920,1.3764100751110389,2.617670135015731
10960,1.395238437072213,-2.278161600434491
11000,1.389731657070068,2.9339403311686647
11040,1.390906313106553,-0.7915424765604484
11080,1.4047394765050982,1.8199717793370347
11120,1.4016332628561967,0.2174248843260949
11160,1.4016413035986521,-0.8205204318630055
11200,1.398047632039691,1.7400749572820358
11240,1.3851423376635277,-1.2169709922304823
11280,1.3804591889392883,1.8214890723686108
11320,1.4025814298888462,-1.7386339096053576
11360,1.3988664409556624,2.00783539616623
11400,1.39722254354833,-1.2648847880733356
11440,1.4112606901067999,-0.07299137626318128
11480,1.397697318407232,0.6644279637173602
11520,1.397732415944028,-2.111308889382694
11560,1.400216911973527,0.8500870145959705
11600,1.3972990880621206,-2.153148336090665
11640,1.3945361231333775,1.33555072326563
11680,1.395207797647467,-2.4737064206591617
11720,1.3938457463701457,1.7112061644748093
11760,1.4036031120109318,-1.7506781195519994
11800,1.4058025722872032,1.436879190962296
11840,1.39465082224045,-0.158007257596004
11880,1.4052086151539114,-1.0577385088328357
11920,1.3798414423864713,0.027369797058035925
11960,1.3847094056978566,-1.3619252249603104
12000,1.3889150811663857,0.034133767011308346
12040,1.3994504782156159,-0.8137266890747964
12080,1.412101893767262,-0.2260242292684286
12120,1.4063981442485678,-0.06431943629948429
12160,1.4004206849307002,-2.889756640646506
12200,1.40783843070358,0.9283034388375546
12240,1.3987376558114828,-2.899057132152742
12280,1.4131855132834037,-2.026967190603814
12320,1.3999958864920337,-2.1543465471430547
12360,1.3923692399239873,-2.2789800757217114
12400,1.4075805099322545,-1.498381840372962
12440,1.3998482658816633,-2.5090761740751617
12480,1.407877673711881,0.11606784843944795
12520,1.4116831382269708,-2.2917692716757876
12560,1.4113231791193697,0.28944132170224784
12600,1.4138258140202746,0.8315527395065604
12640,1.403584880282161,-2.7250959890127606
12680,1.4116803094720385,-2.069042232577364
12720,1.4019351986616828,-2.778409107827445
12760,1.4136884064955317,-2.405555734407024
12800,1.4118871839498062,-2.8793172077470297
12840,1.4100844413699751,-2.8131635247539344
12880,1.4078515244208554,-0.004747403349369696
12920,1.4129984193027392,-0.6699691255146867
12960,1.402987251656452,-0.10534349964330075
13000,1.4038903576976536,-0.02623423547256483
13040,1.4052359106573813,0.1291691826262894
13080,1.4063992414224789,-0.02088278103124882
13120,1.4115840879429256,0.7709979868095179
13160,1.4115370862376853,1.019312574815076
13200,1.412380700363603,2.1229702638777477
13240,1.4111723147141964,1.7289479203894116
13280,1.4105845916257622,0.609230620202008
13320,1.4086988904231013,0.4694749880146826
13360,1.407718118003429,0.2393114831545879
13400,1.4055230581608844,0.21755182699836614
13440,1.406319364698972,0.28609887529906464
13480,1.4089713879573735,0.32757337365058575
13520,1.4065099351945023,0.24590903142944442
13560,1.4097283103609581,0.4788286573323215
13600,1.4080777639641195,0.5399017526635169
13640,1.4081518348645785,0.08004731497979406
13680,1.4078066063329815,0.5928642270946739
13720,1.4068013902072833,0.40111584159751823
13760,1.4078019767260341,0.326199905352343
13800,1.405537409041969,0.26846868509304933
13840,1.4068237135709383,0.465062794141166
13880,1.4073121538171007,0.2785078010373882
13920,1.4072809274808267,0.335289583690485
13960,1.407258742409689,0.5756624970691108
14000,1.4075632118802075,0.26653654020295475
14040,1.405878983430207,0.42483200164518664
14080,1.407448650280382,0.3923500628737753
14120,1.4053872921450858,0.23305115462935658
14160,1.4063293212466978,0.45109457457599333
14200,1.407453554636437,0.4197669786679167
14240,1.406781105997814,0.25710444357025375
14280,1.406436886301049,0.6587494260029013
14320,1.4067848921901753,0.24854030440503197
14360,1.4063758103686361,0.5720200528939504
14400,1.4062179306699791,0.3531516162937192
14440,1.406911987153466,0.39388188322695283
14480,1.4048722885603804,0.5956398609900985
14520,1.407598871963594,0.2515356775643113
14560,1.4045398556356834,0.5943404788997642
14600,1.4071095663668025,0.5628849572411885
14640,1.4057068369954604,0.34832797701459156
14680,1.405354787200813,0.6733188998789746
14720,1.4064289334682643,0.4745216811127944
14760,1.405109601329334,0.35574123747852576
14800,1.4049519787701759,0.7622856190273799
14840,1.4070645542925377,0.2135658285735433
14880,1.4024423399572057,0.5603946200505661
14920,1.4060746052652913,0.694958917459218
14960,1.4051141500379003,0.32199630349834873
15000,1.4039033555315004,0.6256537740985334
15040,1.406082862719132,0.5903922171503636
15080,1.4044108185145925,0.4184382894230302
15120,1.4025205605621718,0.6926418765645526
15160,1.4059508918922536,0.4111186952683442
15200,1.402938012503277,0.6507475810340226
15240,1.40423773402974,0.547447948635458
15280,1.4043495719618186,0.6734683123054548
15320,1.4029122842676798,0.4858746971757984
15360,1.4033355368032208,0.732252344871289
15400,1.4026322775555977,0.5026715807973878
15440,1.4032358974227885,0.6812611321963654
15480,1.402430786424924,0.5813949655609472
15520,1.4034048005527524,0.7271752959540112
15560,1.400747152657675,0.5224367961592005
15600,1.4033179899130142,0.7846270605222988
15640,1.400703264470624,0.5733030742191921
15680,1.402772622344654,0.6463807466779253
15720,1.4006975140480569,0.7454945511272884
15760,1.4024233646882864,0.5640075852104093
15800,1.3995253291945235,0.7105459076675256
15840,1.4026952041579372,0.7353697529583857
15880,1.3997794723860653,0.6098910404307679
15920,1.4011209221132606,0.7559140414932951
15960,1.4001869855172495,0.7045516392369849
16000,1.4007090632440957,0.6583236466752682
16040,1.3991265526825207,0.7871538878230027
16080,1.401096424861012,0.6594710287773861
16120,1.3985942494566885,0.7402582811932057
16160,1.4001989159788406,0.7607912395152848
16200,1.398880029800218,0.7048588490030571
16240,1.3994614035859676,0.7614736404242741
16280,1.3985325410687666,0.8028353284102708
16320,1.398941832167289,0.6725198988446109
16360,1.3981687361668633,0.8614949133468921
16400,1.3984901229792257,0.7010184120728952
16440,1.3980913138101156,0.8512586391989169
16480,1.397355529205602,0.7333107716040618
16520,1.39856719339801,0.8611261312495406
16560,1.3965074150253265,0.76243039664082
16600,1.3980991649432741,0.8382174637337202
16640,1.3964243190285437,0.8046526446764904
16680,1.3981362163864193,0.8715147880040078
16720,1.3951699480131812,0.783817535981362
16760,1.3979845726067612,0.8965885989429648
16800,1.395216471586235,0.8489602943113557
16840,1.3974502456469005,0.7908563626607137
16880,1.394462779725454,0.9543228247404857
16920,1.3975305854986964,0.7947145542877256
16960,1.3944072958330425,0.8989912178389422
17000,1.3960343217780118,0.8851649869117577
17040,1.3957134601070977,0.9230997461662744
17080,1.3948763986424024,0.8228447819385142
17120,1.394634088034347,1.003957123878734
17160,1.3958086090254869,0.8358965088405035
17200,1.394241640314703,0.9611595231889877
17240,1.3941712340951424,0.9074157422686971
17280,1.3957756563724397,0.966755714095138
17320,1.3928685594588102,0.8896036989618511
17360,1.3950967697644414,1.008331920521261
17400,1.3936888659010769,0.9408187952564064
17440,1.3944086882617766,0.9452444162445001
17480,1.392855793321693,0.9807340787497033
17520,1.3946251395587974,0.99794615187799
17560,1.3928531227465064,0.9453491896354119
17600,1.3936597674711206,1.009163853957838
17640,1.392659659767576,1.0128244639348898
17680,1.3942029415563346,0.9685710616432438
17720,1.3917565378118517,1.0286276036103854
17760,1.3934341006116007,1.0212709770628101
17800,1.3930063590796913,1.0123404159123495
17840,1.3917582273239784,1.0140899104985044
17880,1.3930838738975617,1.083583461196356
17920,1.392437951360626,0.9997169620754791
17960,1.3918250691188478,1.063421577256693
18000,1.3921130568976663,1.069605350927864
18040,1.392739296677558,1.0618027427404935
18080,1.3909509931212414,1.0412014449198153
18120,1.3924125611541023,1.1277978253733316
18160,1.3912832122963879,1.0425630823975784
18200,1.3920946585427487,1.1089920964383058
18240,1.3906198401545469,1.098092256147716
18280,1.392477649297903,1.1038625437017824
18320,1.3902463230996922,1.1003091999202566
18360,1.3919097920774288,1.1315646697004156
18400,1.3906324546818132,1.111325001686956
18440,1.391302262988749,1.1339286698106013
18480,1.3904981691998508,1.1374234876571947
18520,1.391333407472303,1.1355896713081195
18560,1.3901484982698862,1.1596633276302433
18600,1.3911293124511976,1.1392514560466926
18640,1.3901425546449,1.1767668600118257
18680,1.390479007069872,1.1468837141333914
18720,1.3907002097469299,1.1965576605598716
18760,1.3897317605954977,1.1522458604839458
18800,1.3905694868640013,1.206882839697445
18840,1.3898440918984822,1.1795555577649643
18880,1.3903484062494327,1.2033537020696967
18920,1.389486113114959,1.1932835203153973
18960,1.3903170046576188,1.225536354843118
19000,1.3893849313476663,1.1982140763854656
19040,1.390185928100511,1.2254663858243886
19080,1.3890050432372592,1.234689305520405
19120,1.3903120901512607,1.2194817871670853
19160,1.388851299673994,1.244268168132287
19200,1.3898290239897815,1.238828449360466
19240,1.3891831262798773,1.2651602376072502
19280,1.3894154426526457,1.2225321565383815
19320,1.389029031410155,1.293161547252138
19360,1.3892960744357654,1.2440058884665275
19400,1.3892660632803036,1.280992147313886
19440,1.3885636063784423,1.261070597527716
19480,1.3893734962322846,1.3120614604136012
19520,1.3888199927579254,1.2519358731602823
19560,1.3887869526659897,1.3154835517817025
19600,1.3885263753767305,1.2886623257901022
19640,1.389419975924803,1.305773281164097
19680,1.387906369051415,1.2982596143437823
19720,1.3890850609549712,1.3236883708109823
19760,1.3884183636118663,1.3142904467058023
19800,1.388563327937291,1.3105792590973258
19840,1.388250490259795,1.344505150044778
19880,1.3886463276168772,1.3206606126452214
19920,1.388214942040031,1.3401027660448028
19960,1.3881751329292147,1.3357959953900382
20000,1.3884433222703447,1.3631007120541778
20040,1.3880195658370191,1.3266537398927538
20080,1.388235926122006,1.3775901346092965
20120,1.3878192884701699,1.346839451756465
20160,1.388518323830079,1.3758825643791766
20200,1.3873912129715371,1.3567025439484925
20240,1.3884262175374034,1.3897414139071202
20280,1.3874620272054672,1.3683002444959091
20320,1.388330913087272,1.3860982138339646
20360,1.3872184535366683,1.3879155334673898
20400,1.388265765358579,1.3926411456968106
20440,1.3873895181179696,1.3939019937715755
20480,1.3878025239789242,1.4006534739323029
20520,1.387502107365883,1.410281093769707
20560,1.3877425709172428,1.3995298179044227
20600,1.3873196066030278,1.4224704850231704
20640,1.3875731128979052,1.4112708698038061
20680,1.3875483940387145,1.4270043525421845
20720,1.3871537023599676,1.4178922908636502
20760,1.387631828769979,1.439247838635741
20800,1.3870775517201879,1.4284776245229511
20840,1.3875321416110225,1.4371622449473993
20880,1.386934820817154,1.4469351453837944
20920,1.387535368686918,1.4425953727414924
20960,1.3868442885762575,1.4510791223761448
21000,1.3873998257318068,1.4531733333302228
21040,1.3868124780199802,1.4618398631656075
21080,1.3873450500373123,1.4555418414884478
21120,1.3867176425693364,1.4736501515934677
21160,1.387214292836849,1.4618872931007112
21200,1.3867934634900845,1.482050119390268
21240,1.38697631357163,1.4688566811601713
21280,1.3868323971360013,1.4910942229735558
21320,1.3868447621866344,1.4773186969501888
21360,1.386847295745854,1.494019962282723
21400,1.3866710604565438,1.4919881337957788
21440,1.3868498879906386,1.4972200939948253
21480,1.3866205554953082,1.4998173695512074
21520,1.3867379704583844,1.505180175509196
21560,1.3865761992909766,1.5099427429813366
21600,1.3866818138633397,1.508062288519804
21640,1.3865051028718767,1.5207482483995804
21680,1.3865977712044966,1.5140821555047403
21720,1.3865074761210798,1.5298987374770086
21760,1.3864540962382919,1.5184337324064576
21800,1.3865132047989115,1.539762082461383
21840,1.386357521352075,1.5263500901141458
21880,1.386524731669604,1.5441101643018267
21920,1.3862043594848592,1.537047011426357
21960,1.3865209839552013,1.548917776338864
22000,1.386190936925585,1.5468988317893377
22040,1.3863862557483329,1.5527889057922555
22080,1.3861670757404203,1.5573144963090173
22120,1.3863551314354998,1.5589005333458428
22160,1.3861097593750473,1.5632134192022171
22200,1.3862773383104796,1.5673526877223665
22240,1.3860889592463124,1.5721574223876318
22280,1.3862159711340136,1.5703850785805564
22320,1.386088068261366,1.5827263435492016
22360,1.3860517074857526,1.5772111433675027
22400,1.3861935292214238,1.5883185681627678
22440,1.3858808080080651,1.5858018069704933
22480,1.386206339648545,1.5943731135641361
22520,1.3858275169381358,1.5952650505438217
22560,1.3861694068299915,1.59712999516722
22600,1.3857560844428374,1.606508189896899
22640,1.3861462246950254,1.6025732987161034
22680,1.3857377914476228,1.613331955094687
22720,1.3860656686661237,1.6087258254416015
22760,1.3857060218602233,1.6231764438976395
22800,1.386032168406243,1.6131003250863016
22840,1.3856998675637837,1.6309773202072513
22880,1.3859037246609671,1.6195438017514225
22920,1.3857604065924836,1.6397258962744958
22960,1.3857952077438414,1.625156090616592
23000,1.3857859426093215,1.644747368410648
23040,1.3856747174727577,1.6369941485445958
23080,1.385846843852886,1.6470168323477077
23120,1.3855940016046842,1.646299041177238
23160,1.3857793561632903,1.6517220304561417
23200,1.385617123163327,1.6572086421152639
23240,1.3857463312343712,1.653301031073702
23280,1.3855235970220339,1.6672800267246366
23320,1.3857542185846243,1.6595116277882542
23360,1.3855220428995874,1.6743776378771247
23400,1.3856701994256029,1.6635387188566824
23440,1.3855060546155087,1.6856907388577818
23480,1.385632123118309,1.6668609300566348
23520,1.3855497577248121,1.692933696921721
23560,1.3854594281096957,1.6743293230234975
23600,1.3856450859986036,1.6994330112483114
23640,1.385387272650107,1.6812885649749036
23680,1.38561548241672,1.7034401608709298
23720,1.3853456459742872,1.6923125198908642
23760,1.3856230983246205,1.706305434055753
23800,1.38530765209207,1.7003513030869213
23840,1.385574628295884,1.7116672990306159
23880,1.3852990451172438,1.7099257696701777
23920,1.3855637862605275,1.713324429628008
23960,1.3852587279979085,1.7203127290436222
24000,1.385492966175788,1.7174046304494504
24040,1.3853466576144127,1.7289612738493887
24080,1.385350975900285,1.7200241442910804
24120,1.3853909380979654,1.7388691288385778
24160,1.3852820602141174,1.7255447169819367
24200,1.385445313908493,1.7431137853453218
24240,1.3851553488236616,1.7337232437121208
24280,1.38549567551735,1.7492451770282675
24320,1.3851186180773325,1.7395809919003664
24360,1.3854695645164443,1.7539277174296601
24400,1.3850703829343622,1.7484081373181182
24440,1.3855033538500652,1.7579064744264283
24480,1.3850071672558801,1.7553095618680439
24520,1.3854859230206547,1.762684063693372
24560,1.3850076653512828,1.7637678472467593
24600,1.3854402497905063,1.765770363681717
24640,1.3850222677788757,1.771464413490084
24680,1.3853547340111891,1.770677291701597
24720,1.385093802669825,1.7783995565845352
24760,1.3852449106402596,1.7752451284036093
24800,1.3851456533403712,1.7845844678214877
24840,1.385160959209027,1.7817742146817659
24880,1.3851958107085651,1.789074229589353
24920,1.3850790300176832,1.7882194321428049
24960,1.3852227835911528,1.7942017439131608
25000,1.3850196382040065,1.7948049867625429
25040,1.3852610868769362,1.7981489673386788
25080,1.3849374541823856,1.8019998321839066
25120,1.3852879087629906,1.802159539881849
25160,1.384908146835111,1.8090346001480557
25200,1.3852595758163126,1.8057186768649296
25240,1.3849147628327099,1.8159420006796982
25280,1.3852077942525605,1.8102807213580403
25320,1.384936127901384,1.8213906811378013
25360,1.3851645972928057,1.8157182575419053
25400,1.3849324958112808,1.825968982855763
25440,1.3851331105761637,1.8222131783377673
25480,1.3849484815155124,1.8295439515038388
25520,1.3850753405865717,1.8285204741815455
25560,1.3849657082294873,1.8338448795470388
25600,1.385037985373688,1.8346172514323111
25640,1.384977970700958,1.8369252147432709
25680,1.3849785152626706,1.8419190389067768
25720,1.3850025713805465,1.839970866708153
25760,1.3849553251123325,1.8479734462632855
25800,1.38496762572227,1.8437683832018323
25840,1.384956474270335,1.85412374429469
25880,1.384956142288953,1.8474460002451336
25920,1.3849361754599923,1.8591548674168585
25960,1.384932500553068,1.8524797654355432
26000,1.3849396697305183,1.8636486770608691
26040,1.3849099057417298,1.857086099591508
26080,1.384925751543049,1.8678526746165443
26120,1.3848934789364828,1.8628923831562998
26160,1.3849222103666097,1.8708015512855125
26200,1.384874843921451,1.8687409711441494
26240,1.384901576287986,1.8740013153858575
26280,1.3848773416671556,1.8748661954560168
26320,1.3848737705687557,1.8763269016225264
26360,1.3848806833224439,1.8809513970078506
26400,1.3848338650170655,1.8796337669666916
26440,1.3849077610810372,1.885884416399739
26480,1.3847822292576841,1.8831116174633533
26520,1.3849216885357534,1.8908604842999501
26560,1.3847552449664724,1.887028414455135
26600,1.3849232022476716,1.8946057630382058
