step,plane0_sigma0.113324,plane1_sigma0.113324,plane2_sigma0.138793,plane3_sigma0.138793,plane4_sigma0.358361
20740,0.13598470348612773,0.189735286951512,0.2541328646260369,0.11215956334213659,0.10019549071622676
20760,0.13412178209441564,0.18252368589690782,0.25180805197074363,0.11278573614561405,0.1025727329608401
20780,0.13075625669704619,0.17415872579949057,0.2496288971582727,0.1137146053092703,0.10720609067940774
20800,0.12604719139146003,0.1653818075968646,0.24743483113144485,0.1150957597658224,0.11336905224491098
20820,0.12032277769748416,0.15717529569618574,0.24484551093029638,0.116880900015669,0.12020534451532651
20840,0.11399249701453266,0.1506063851659985,0.2413905830489665,0.11883751123145828,0.12691815261675388
20860,0.10745065419296392,0.14661521610195227,0.23672047070620397,0.12057680830843207,0.13291581585042841
20880,0.10100872428725367,0.14578648110862286,0.23080423528029917,0.12162492662884779,0.13786921794741896
20900,0.09487775446647882,0.14817903417177491,0.22400400651189187,0.12155515632042091,0.14167986135540925
20920,0.08919256270386522,0.153294360814794,0.21696842628320226,0.1201518278374461,0.14439915787519675
20940,0.08404768149848761,0.16022006974634023,0.21038228478449658,0.11753695300393953,0.14615279124758834
20960,0.07951509529216053,0.16789871153477529,0.20468928378085813,0.11419978655962697,0.1471031516955985
20980,0.07563312210219898,0.17539979615029785,0.1999177235053203,0.11092013655611234,0.1474457348545905
21000,0.07238040190897241,0.1820743843630381,0.1956778742786495,0.10861877539335014,0.14740923435857356
21020,0.0696642640273258,0.18755091338697555,0.19131163348021268,0.10816890427834587,0.14723067469103368
21040,0.06734899559377361,0.19162901694511064,0.18611638177412548,0.11018371859866004,0.14710294910011518
21060,0.06532509452062162,0.19418067316727108,0.17955389827520002,0.11480368416254524,0.14712375555820612
21080,0.06358665461615849,0.1951492336497798,0.1713767752813506,0.12155047706650692,0.14728931788584665
21100,0.062264495950169654,0.19465905462212768,0.16164500958797826,0.12934083848294722,0.14755732475006386
21120,0.06157901926652538,0.19315557275014533,0.15065551095708515,0.13670515143202164,0.14795489810378537
21140,0.06172480661320567,0.19145413064207403,0.13884439690110797,0.1421446109943895,0.1486613166818672
21160,0.06274535957952826,0.19062675059752435,0.1267177588978165,0.14447677455877747,0.14999454469643947
21180,0.06446671017370471,0.1917627251318851,0.1148221382321375,0.14303932367861344,0.1522874294431117
21200,0.06652667607518473,0.1957137522252009,0.10371989717503113,0.13772510327577478,0.1557156283204322
21220,0.0684840686840789,0.20292765009139438,0.09392753103679867,0.1289133121505838,0.16017745561273844
21240,0.06995043096952712,0.21341265102168244,0.08581177076003756,0.11737458242198037,0.16529724823726183
21260,0.07067977838419914,0.22681179614386504,0.07948614123019676,0.10417850867696034,0.17054841855847663
21280,0.07058319059467827,0.2425324552154764,0.07476772264486345,0.09058727178252128,0.17542200603797237
21300,0.0696833974253114,0.2598677606573636,0.07122529835420681,0.07791937708240497,0.17954908030876404
21320,0.06805610714926899,0.2780596683437786,0.06830006791789005,0.06739463582819295,0.1827295325400144
21340,0.06580017405506274,0.2962894830099783,0.0654477229727852,0.05998396747905639,0.18488777843063717
21360,0.06304617088843922,0.3136334613120951,0.06225371239481596,0.05627751105349333,0.18601642142952043
21380,0.05997885883532593,0.3290577942695546,0.05849863598847366,0.05637976457340961,0.18616112048451353
21400,0.05683736580865543,0.34151312455265626,0.05417395117739714,0.05985709302802057,0.1854612356154814
21420,0.053874536467392535,0.3501204539364302,0.049457485035629384,0.06577899793195399,0.1842194506884955
21440,0.051289991386533056,0.3543643537372045,0.04465783622774443,0.07287790653984004,0.18294730290027747
21460,0.04917369570128286,0.3541923439323834,0.040136953345965745,0.07980273768998969,0.18233266048235103
21480,0.04749019796355889,0.3499841699354071,0.03622560790051066,0.08539506273413212,0.18310549935845385
21500,0.046105854856420665,0.342447068103751,0.03315221734499774,0.08890733222199897,0.18583043885478995
21520,0.044838910082588994,0.3325294136461867,0.031003266809712427,0.09010905865033157,0.19069955413731451
21540,0.04351273566524584,0.32139574640292584,0.02972174764500624,0.08926346264175516,0.1974077081861354
21560,0.04200736800062057,0.3104174545789178,0.029136093878599893,0.08698874238114303,0.2051599232001926
21580,0.04031196999707431,0.3010808598302701,0.029004909606252065,0.08404833682417781,0.21280876978800572
21600,0.03857057808200668,0.2947490261976634,0.029064420054789833,0.08114186600755605,0.21908013980810961
21620,0.03709652938004386,0.2923257628320133,0.029071858157312655,0.0787721481142096,0.22283218836652482
21640,0.03632879937226165,0.29397678461304294,0.028843494507387508,0.07722549690721842,0.22329393124972638
21660,0.03672581033972204,0.2990595037381654,0.028287342648242345,0.07663840097377103,0.22023060878050585
21680,0.038625270607499075,0.3062857567996273,0.027427897877392533,0.07707988453911221,0.21398677850634398
21700,0.04211895162381658,0.31400623556701485,0.026416736412830925,0.07858902878566641,0.20538488121087223
21720,0.046989244056877905,0.32048658707927474,0.025520989738010737,0.0811602744812344,0.1955082865725969
21740,0.05273553832364498,0.32413692333011845,0.025082249140996868,0.08472039205667091,0.1854451059995581
21760,0.058689369602255494,0.3237358207054738,0.02544378799864909,0.0891467281947318,0.1760806652850849
21780,0.06418319484132576,0.31866203987608055,0.026858379998482243,0.0943263388440389,0.16799448041841808
21800,0.06871342607262353,0.3090528107681397,0.029407986138112387,0.10019068530474909,0.16146101217280528
21820,0.07204255663468086,0.2957752072161228,0.032972156266412145,0.10665201313253811,0.15650836263178042
21840,0.07421774097917125,0.2801882677727787,0.03726169078852745,0.11344811311092896,0.1529859448743469
21860,0.0755191690572583,0.2638036260290429,0.04190138389637144,0.12001010640111814,0.1506268637665111
21880,0.07636603663080987,0.24799517715882943,0.046526954486848945,0.12549058077270098,0.14912185231741704
21900,0.07720194229924565,0.23384009949349555,0.050866930016879836,0.12898322738592455,0.1482113462515932
21920,0.07837752390323827,0.2220738211385229,0.0547979257238659,0.1298159313937417,0.14776103600051532
21940,0.08005906121415571,0.2130904683813939,0.05837236350796292,0.12774438592793372,0.14776571795170554
21960,0.08220191574826193,0.20693949326611036,0.06181308936795413,0.12296364407775187,0.14826284913341425
21980,0.08461018822408681,0.20332878932262644,0.06546005901345188,0.11600260526679373,0.14920686843710299
22000,0.08705646454401669,0.20168640345254993,0.06966050148011428,0.10763350282168965,0.1503920372434946
22020,0.08939223840068854,0.20130668086940964,0.07462410968481624,0.0988627803904585,0.151474831214422
22040,0.0915830523354589,0.20152593866539842,0.08030118725420546,0.0909437733035029,0.15206864397121891
22060,0.093659945008932,0.20182332880519147,0.08635161264988125,0.08528129362319799,0.1518376042065199
22080,0.09564690618462421,0.20179431250858432,0.0922368977072547,0.08314481438523216,0.15054140086610493
22100,0.09754064072165453,0.20105932845940488,0.09740155374167105,0.08524584481089127,0.1480458688783084
22120,0.09936120649116473,0.19923356607534862,0.10145790940312946,0.09137537755673537,0.14434823993584955
22140,0.1012088024112833,0.19602598452691355,0.10429318777219412,0.10032440337203033,0.13963773018660994
22160,0.1032388781412581,0.19140874845158473,0.10607733458566092,0.11017249937850973,0.1343503547905255
22180,0.10553978529999516,0.18572395025691602,0.10720976927390434,0.11881803803516312,0.12914486185272475
22200,0.10799853022473707,0.17964001729938717,0.10824923923842925,0.12451170383333697,0.12476183098738614
22220,0.11026864821712062,0.17398252572181355,0.10983162344050106,0.12621507844059884,0.12180536238182227
22240,0.11188250654035944,0.1695379263079589,0.11255254145348023,0.12374118740327389,0.12054452115404712
22260,0.11244726405285475,0.16691585305322848,0.11681202131059243,0.11771322623168899,0.12082679544762488
22280,0.1118157561399499,0.16648863557842028,0.12266755531760613,0.10937922494150353,0.12213335101964666
22300,0.11015838613180859,0.16836870549010866,0.12976746025830074,0.10031335179642782,0.12373083909455504
22320,0.10793572764406517,0.1723829058655255,0.13740494249151666,0.09206620038210002,0.12484189375001341
22340,0.10581424498729922,0.17805522902259743,0.1446652011927147,0.08586518295805096,0.12478583663560439
22360,0.10455170267488846,0.18465607645166163,0.15059509434009594,0.08245210663280234,0.12309087526703956
22380,0.10484518684552252,0.19135259588535308,0.15434754490824037,0.08207129018748847,0.11958880824132018
22400,0.10714175674288065,0.19741070800789273,0.15531024098673324,0.0845460993088092,0.11446795517799259
22420,0.11146439893491962,0.20233738932318374,0.15324795642588543,0.08936493925480885,0.10823683513314784
22440,0.11734574366226705,0.20588085849511578,0.14843654531320843,0.09574619154607966,0.10158649875510506
22460,0.12392927609511929,0.2079125733305685,0.14169445473603756,0.1027168808814779,0.09521069531968479
22480,0.13020090313407823,0.2083110495472137,0.1342174905479277,0.10925805944436591,0.08968016360839551
22500,0.13523291923525493,0.20696670943957904,0.12723159513868587,0.11451516914570846,0.08542576834191823
22520,0.1383340634083716,0.20392298567871936,0.12161661273715445,0.11798898188998805,0.08279434587352813
22540,0.1390932880727559,0.19954849589677923,0.11769028222739628,0.119595812472248,0.08208027733811828
22560,0.13738781625823498,0.1945994415627584,0.11523503585372306,0.11955408589840832,0.08346097552003318
22580,0.13341631125748046,0.19010422731192753,0.11369749721226663,0.11816837162133974,0.08685696334882503
22600,0.12773163396851814,0.18711950900365903,0.11241872556161663,0.11564940925606229,0.0918199224501023
22620,0.12118356455183238,0.18648012069021924,0.11079397397924462,0.11207829473152423,0.09755450934555966
22640,0.114719123613196,0.18864772363076412,0.10834696645879643,0.10752055592454218,0.1030972466912392
22660,0.10910117067929509,0.19367775349838115,0.10475718070011242,0.10219483833568643,0.1075746664926143
22680,0.10468821213034463,0.20124725993306955,0.09987609392851368,0.0965685394299047,0.11042183586396605
22700,0.1013917443097002,0.21068385767128586,0.09373779312826266,0.09130727930363233,0.11148252597067086
22720,0.0988167733945613,0.22100131692411784,0.08654801024450542,0.0871052413754949,0.11098634584113751
22740,0.09648860406814487,0.23100357516615702,0.07863906549664372,0.08449651857279324,0.10944558177149769
22760,0.09404494538956104,0.2394966754526367,0.0703982149166085,0.08374219961466392,0.10751649753156772
22780,0.0913261209627241,0.24555896873961838,0.06219460105360601,0.08481580102009247,0.10585101179710583
22800,0.08837215028914074,0.2487490966267315,0.054330006059726384,0.08743997804968592,0.1049551856704796
22820,0.08537537088904733,0.249152851001614,0.047021241677139995,0.09112358906694358,0.10507791633460489
22840,0.08262592197533213,0.2472708991098222,0.04040389908275529,0.09520082600355763,0.10616196272449058
22860,0.08045559428238172,0.24384258925617755,0.03454376578740277,0.09891143264267033,0.10788114267074753
22880,0.07917071302238297,0.23971149601558822,0.029451343887496855,0.10153403590762373,0.10975601057866045
22900,0.07897587921436643,0.23576829475640573,0.025102468192545385,0.10252551535772944,0.111300659090676
22920,0.07991024289552066,0.23292289405862196,0.021465833978616112,0.10160011596348534,0.11213569094195601
22940,0.08182603134818471,0.23202916791411712,0.01853063603334369,0.09872720544607365,0.11202693962968828
22960,0.08442706864883334,0.2337311737745713,0.016323086051497314,0.09408766111936405,0.11086147642463909
22980,0.08735852228736801,0.23828115848294634,0.014903027126088736,0.08804338080735528,0.10861003711559102
23000,0.09031257750627689,0.24543172864229076,0.014338948342202937,0.08113270318430595,0.10531787662757738
23020,0.09310492174522317,0.2544819108917496,0.01466747145801108,0.07405374685760756,0.10112426564809295
23040,0.09569381659581004,0.26446951524215817,0.015849681689275093,0.06759020238502046,0.09627471382211981
23060,0.09815002540969045,0.2744133267839858,0.017740567622725474,0.06247660800503481,0.09109263220175808
23080,0.10061555560286099,0.2834875623026335,0.020087268981154125,0.059250498571408176,0.08591410073857517
23100,0.10328468025800495,0.2910735488857805,0.02256449629570893,0.0581512388116604,0.08102381466352818
23120,0.10640296789787237,0.29672490446365407,0.02484254007440234,0.05909495107900699,0.07663004335642265
23140,0.11024488088113701,0.3001275920993525,0.02667040194268161,0.061714891627035584,0.07288444693616626
23160,0.11503656255862513,0.3011085928374273,0.027949974081527055,0.06543873880407575,0.06991873772894669
23180,0.12083852965377638,0.29968494671052925,0.02877879856048909,0.0695817889768416,0.06786083560154157
23200,0.12745071224683796,0.29610709464563323,0.029446222169385236,0.0734493717334817,0.06681241465297269
23220,0.13440373866914143,0.2908621159852528,0.030378123190627253,0.07644466990670562,0.06680122480066684
23240,0.14105260941964426,0.2846411145154481,0.0320385033815576,0.07816705893980391,0.06774158789104835
23260,0.1467345594183979,0.2782981498927987,0.034810456473275596,0.07847421965521212,0.06943059893341953
23280,0.1509343616987039,0.2728116888807463,0.038888433549426275,0.07748403261401975,0.07158217793735905
23300,0.15341780496087778,0.2692168233268686,0.04421272387576762,0.07551279547044092,0.07387815252929932
23320,0.15431373495876005,0.2684513580583831,0.050465783309478755,0.07297418524118236,0.07601306400584498
23340,0.1541230839721088,0.27109743571471373,0.05713209849927219,0.07028288129925256,0.07772630167191094
23360,0.1536254777650045,0.2771025352095127,0.06360261188823689,0.0678027943051422,0.0788329464435725
23380,0.15367802528383448,0.2856495582591443,0.06928949225942542,0.06584680371148269,0.07926419140997211
23400,0.15496498942954803,0.29530788825849513,0.07371979519227931,0.06469179155580888,0.07910884555082276
23420,0.1578118309868833,0.30442695294633754,0.07659961288891338,0.06455838183476778,0.0786282413266582
23440,0.16215898238200524,0.3115663423569468,0.07786316774527251,0.06553972454696146,0.07821614842416239
23460,0.16769620547228173,0.31574461280872357,0.0777162240240539,0.06752176756261138,0.078296486067626
23480,0.174056394502086,0.3164454427967707,0.07664926990801536,0.07016663748396688,0.07918722984027222
23500,0.18093681697212186,0.31350897765608365,0.07537125837571425,0.07299916505506408,0.08099043006199985
23520,0.18808169663192065,0.3070973480668265,0.0746422001380453,0.07556196457208941,0.0835657287809414
23540,0.19517758575521515,0.29780484521162476,0.07505572468937292,0.07754769351192271,0.08659560787443066
23560,0.20179147494081887,0.28679030751011114,0.0768757452727141,0.07883322403374293,0.08969084581910201
23580,0.2074510161536307,0.2757186019243422,0.08000713335551901,0.07941860956550897,0.09247046576321603
23600,0.21184435714818817,0.266400917882842,0.08409593767673466,0.07934138864398406,0.09459337619419603
23620,0.2150021360546276,0.2602479285015521,0.0886835832404714,0.07863714655199666,0.09577209011081328
23640,0.21731235102080043,0.2578214024185735,0.0933350321092924,0.07736326405146522,0.09580891464956733
23660,0.21932769665399066,0.2587404837182757,0.097712198130508,0.07564925078811999,0.09465526505583022
23680,0.2214764166497582,0.261968608656867,0.10161582804063535,0.07372430285301283,0.09245061592855171
23700,0.22385974476397233,0.2662575340919993,0.10502469763250387,0.07190015700136955,0.08949922499007848
23720,0.22624940449577033,0.27047219141579343,0.10812312011019191,0.07052246331397015,0.08618904597987262
23740,0.22825065132669858,0.27369129493045424,0.11127423839610744,0.06991497090956551,0.08289765506824788
23760,0.2294976499705477,0.27518781779065454,0.1149102454708717,0.07032646314418584,0.07992706425547129
23780,0.22976661269311716,0.27445053582275714,0.1193662062863437,0.07187517068337805,0.07747785572568325
23800,0.22898794498542743,0.2712964335553584,0.12473475959343487,0.07449052156703287,0.07565023984915471
23820,0.2272177241718306,0.2659802256460359,0.13081823746276997,0.07787484793958638,0.07445967177754535
23840,0.22462821051107223,0.2591756262167889,0.13719703807229025,0.08152255835763375,0.07386439273161752
23860,0.22151398491636126,0.251804436007293,0.1433644889658908,0.08481568610807355,0.0738043921444912
23880,0.21826049027285818,0.244811339542069,0.1488575240453002,0.08716896819616093,0.07424190037857173
23900,0.21524100729691853,0.23900175894221526,0.1533489983932563,0.08816508146282495,0.07518270261599065
23920,0.21267689241828325,0.23497108416271661,0.15671237142191619,0.08763262759056534,0.07665892902030094
23940,0.21054511255351976,0.23305934689836671,0.1590722617819631,0.08566214174772097,0.0786736156957662
23960,0.20859594923700428,0.2332674217873753,0.16081673991536652,0.08258752502223203,0.08113743607814501
23980,0.2064642160603105,0.23517167658092936,0.162519596815729,0.07895631569748013,0.08384589549538685
24000,0.2037889520473027,0.2379645766371491,0.16475207140501866,0.07548291174880734,0.0865268258155724
24020,0.20026781058402704,0.2407044865589092,0.16784479020074816,0.07295823154611229,0.08893718383180867
24040,0.19565554207629057,0.24268526242019844,0.17171989283513395,0.07210233503054589,0.09094770740496941
24060,0.1897828708048328,0.24369823728918535,0.175886544693687,0.07338542196958453,0.0925650877525127
24080,0.1826471404734418,0.24400713493914788,0.1795976473855965,0.07687695837427382,0.09389424851272417
24100,0.1745314879948061,0.24406052644638798,0.18207988881875287,0.08218944851565894,0.09508781782723957
24120,0.1660411978625742,0.24415017823315138,0.18273155212506925,0.08855767002265583,0.09632907741646922
24140,0.15797802349133427,0.24423857840290095,0.1812295472945924,0.0950410674742896,0.09785369745193241
24160,0.15108779569320377,0.2440270955828172,0.17755251515308493,0.1007756138880181,0.09996990703070266
24180,0.14581678318178215,0.2431546941737015,0.1719598472422398,0.1051715860111633,0.10302627205616796
24200,0.14220839247381578,0.24135680860430878,0.16494993531370195,0.10798669460138154,0.10731491278754354
24220,0.13996936937282925,0.23850695181700532,0.1571858988849501,0.10927954894986062,0.11295556663937349
24240,0.13862848586101276,0.23459925850796065,0.1493709117283385,0.109305019240388,0.11983029481015489
24260,0.13768567333708254,0.22977082373454422,0.14209086825719436,0.1084115973529222,0.12760573761878108
24280,0.1367033280736851,0.22437847084591306,0.13568407906067112,0.10696153882726749,0.1358177450489524
24300,0.13535632372901407,0.21903328914727094,0.1301997466565256,0.10526618647408348,0.14395627471960362
24320,0.1334749734183126,0.21448474398880038,0.12545896083248548,0.1035352314202975,0.1515087333338048
24340,0.13108380286114962,0.21136585068708466,0.1211713211466406,0.10185990288454834,0.15797762809516308
24360,0.1284025916039108,0.20995313583778047,0.11703890324514869,0.10025015701165263,0.16292526963460574
24380,0.12577853620140722,0.2101063317483383,0.11281346656788975,0.09871458945454394,0.16607092302446613
24400,0.12356142852832806,0.21140357892107442,0.10832467937505166,0.09733784489197148,0.1673957326843668
24420,0.12197771883608967,0.2133251444006567,0.10351280182054654,0.09631007240603091,0.16717122817373747
24440,0.12106482802232106,0.21532949270777763,0.0984667001097959,0.09589822891629143,0.16586678203613006
24460,0.12069171408902325,0.21681101621356916,0.09342833965912263,0.09638607844955051,0.16397918321455754
24480,0.12064452653597882,0.21707104494710203,0.08872586666227715,0.0980186527776172,0.16188563754074298
24500,0.12072709052321862,0.21542932302180376,0.08464530344296528,0.10096852282648883,0.159800409747866
24520,0.12082807115549751,0.211458943051824,0.08130627960796669,0.10531629666593985,0.15783239572550298
24540,0.1209362827020699,0.20518553553967986,0.07861955068921074,0.11102498699523995,0.15606405884348928
24560,0.12112306836138084,0.19709263432488863,0.07635503861345659,0.11789627234430626,0.15456755989524182
24580,0.12152606442688575,0.1879225356281023,0.07427375001511485,0.12552486156656759,0.1533470375137585
24600,0.12234603629411074,0.17841540577893455,0.07223767871281228,0.13329616743084374,0.1522788287215061
24620,0.12382908476533089,0.16915020889103885,0.07024049023683608,0.14046923606752232,0.15113351588469676
24640,0.12619475188243487,0.16053785557921466,0.06836823412244668,0.14633731313797663,0.1496912332575732
24660,0.12950885184032665,0.1528896098574376,0.06674217946204904,0.1503973175813259,0.14787292154023796
24680,0.13356054897601838,0.14645402114954398,0.0654825469721103,0.15244592224366393,0.14579054923260412
24700,0.1378298158380497,0.14138781165745026,0.06468760939341721,0.15257174306448715,0.14368708205188527
24720,0.14159193275096854,0.137713647635053,0.06439983141135898,0.151080199167511,0.1418257432473669
24740,0.14412557379753035,0.13533666165376465,0.06455200184777093,0.14840682220469048,0.14041558712416613
24760,0.14493134011026984,0.1341317850033321,0.06492420385375744,0.14504054487189277,0.1396085385573777
24780,0.1438706663060171,0.13403692761124178,0.06515410110658054,0.14144171860304933,0.13952830167230124
24800,0.14118999642100988,0.13506896832888265,0.06481468357866768,0.13794561900768898,0.14026647821166605
24820,0.13745244112852695,0.13724241009521482,0.06353028951987415,0.13468269920132356,0.14182721606301807
24840,0.1334178091606558,0.1404561118116835,0.06108007263863673,0.13157119321940633,0.14406954178732162
24860,0.12989516270068738,0.14443683471219534,0.057452995700974605,0.12840794897814303,0.1467142866000099
24880,0.12757620190295257,0.1487693083382687,0.05285230871227142,0.1250171110470239,0.14942944791396276
24900,0.12686852625576348,0.1529693249908327,0.04766851220865437,0.12137146845450925,0.15193651105209868
24920,0.1277744677209489,0.15654584497600868,0.04243192756842902,0.1176205151008327,0.1540615872960344
24940,0.12987162455737816,0.1590490531604885,0.0377349547059582,0.11402948565599975,0.15570790843770652
24960,0.13242252664098822,0.16014330153122563,0.03411310120814569,0.1108950031554632,0.15679968062252703
24980,0.13458044045495696,0.1597220731259147,0.03190627456667159,0.10849932014006261,0.15726845248376936
25000,0.13560652667822656,0.15801763964346174,0.03115849817815883,0.10710000643142592,0.15709794202311764
25020,0.13501552040313164,0.1556225178545843,0.03161055647429576,0.10689581893149196,0.15636859630440192
25040,0.13262487047104227,0.15337682542264255,0.03278984551277756,0.10793138955011809,0.155233836773012
25060,0.12854333113647268,0.15215578615883774,0.03414894507696183,0.10998877877272435,0.15383365537438665
25080,0.12314461419617101,0.15264687798953877,0.03519403341961945,0.11257004967115676,0.15223093978169477
25100,0.11703088996575893,0.1551985089360765,0.03557420701717047,0.11502953115962022,0.15044992132999416
25120,0.11095204352511356,0.15977043263690596,0.03513487424794007,0.11679884052196039,0.14859836898571932
25140,0.10565644276706321,0.16596670262517288,0.03394509759602255,0.1175696512657102,0.14695748144785245
25160,0.10170199366793681,0.1731176777701137,0.03229605508158782,0.11733268272072836,0.14592735131284626
25180,0.09930270116634006,0.18039838587905938,0.030657419815276244,0.11628317248348982,0.14583034830654382
25200,0.09828273642118976,0.1869966489530003,0.029582955412950404,0.1146900135018857,0.14670196833501628
25220,0.09815860782058038,0.19233635804006585,0.029574877749813388,0.11281775098821457,0.14822291123977138
25240,0.09830758155800226,0.1963057827365216,0.030940295353676817,0.11091205603058496,0.1498409413693471
25260,0.09814691420905769,0.1993789338818982,0.03368856944937585,0.10919487205307761,0.15098770929492558
25280,0.09726130124124288,0.20252199174302807,0.03751085268832473,0.1078239498876075,0.15124300121754333
25300,0.09545981926857394,0.20687562256531064,0.04185125024106826,0.10683286805342147,0.15037808143435552
25320,0.09278097972632274,0.21333639488966893,0.04604258714593362,0.10611116286699034,0.1483309589812382
25340,0.08946881918844747,0.22222285471720807,0.04946184874096344,0.10546356282443815,0.14520581660682602
25360,0.08592337160351803,0.23315723705898034,0.05166587179488378,0.1047230314897454,0.14131993499350232
25380,0.08261708721797827,0.2451724705695678,0.05248343445593004,0.10384489722038928,0.13723031747687875
25400,0.07998332122629793,0.25695856219398994,0.05205115230702546,0.10292089991314002,0.1336564854208415
25420,0.07830966023049445,0.2671465454043143,0.05078481557790087,0.10211177134941449,0.13128924425353417
25440,0.07767702333760144,0.2745732362119135,0.04928310679168968,0.1015536774180123,0.1305661639974218
25460,0.07796313370644367,0.27851300493649417,0.04817604567588655,0.10130098270536862,0.13152342054992608
25480,0.07889598546131334,0.2788587355655609,0.047954804023959616,0.10132449907446656,0.133785149752978
25500,0.08012790921052008,0.27619851818902214,0.04883793926278127,0.10153482306833737,0.1366759269370073
25520,0.0813106849224523,0.2717234391317266,0.05072339941415246,0.10179086360477604,0.1393975143988852
25540,0.08216803855650477,0.26695123689418165,0.05324187292227141,0.10188852107935072,0.14121351234168178
25560,0.08256153349186379,0.26333776821644045,0.0558839563951016,0.10156358074617709,0.14160911829053863
25580,0.08252877645624514,0.26190995930203564,0.058149281199231066,0.1005433991741835,0.1404062173988765
25600,0.08226330886643242,0.26304303361587245,0.05967198175026879,0.09864192858707005,0.13781108137445788
25620,0.08202694104636905,0.26643152636999184,0.060299592817619964,0.095850590753652,0.13437317508717997
25640,0.08202983731510288,0.27122369309137173,0.060119791503157535,0.09237143072538534,0.13085543785195927
25660,0.08234326249339455,0.27625279996201485,0.05943475527612101,0.08857171393829782,0.12804969749283102
25680,0.08289215831946946,0.28031102629853955,0.058686287750548495,0.0848821822969394,0.12659103634038021
25700,0.08351878652747967,0.2824343735783593,0.05834606868371158,0.08168368081909194,0.1268182914572563
25720,0.08406210327413352,0.28216041740725933,0.05880099597085273,0.07921973420238107,0.12870291441586315
25740,0.0844019256240706,0.27968709185393636,0.06027015253659958,0.07755078425570595,0.13184523994905156
25760,0.08446460341140008,0.275847766813229,0.0627778899973414,0.07655050150634493,0.13553003817591835
25780,0.08422644152476012,0.27187164765073246,0.06618169166435282,0.07594310879785489,0.1388399674607314
25800,0.08374066192753288,0.2690060534765478,0.07023075630734395,0.07538188914781649,0.1408290556998204
25820,0.08316598229959049,0.26816057716650915,0.0746275006971603,0.07455924062025865,0.1407401576396059
25840,0.08274527624809111,0.26971465042104203,0.0790801090437849,0.07331970665170759,0.13821245481801542
25860,0.08271108438694497,0.27351490577056325,0.08335237972045446,0.07173651800680803,0.1333988793901076
25880,0.08316064096094365,0.2789754050818654,0.08731663741089692,0.07012214617616964,0.12693419003496773
25900,0.08398373714024904,0.28518216907602656,0.09099438844611976,0.0689677568137638,0.11976055624399595
25920,0.0848998529785826,0.29099110556238866,0.09455033232118143,0.0688285034581085,0.11288426110903825
25940,0.08558626553838886,0.2951899235060085,0.09821575034067141,0.070183329993424,0.1071577056475672
25960,0.08581839286723583,0.2967685249668664,0.10216137934473765,0.07330269230376922,0.10314656473141057
25980,0.08554588736812874,0.29522007529720706,0.10638743204353282,0.07815718096732371,0.10108436837479318
26000,0.0848855973800374,0.2907010528058042,0.11070413648174769,0.08439106139648012,0.10088061786463905
26020,0.08406944342312318,0.2839287658538733,0.1148218974104355,0.09136922712215804,0.102156814769064
26040,0.0833913106250663,0.2758666463619829,0.11849277849022263,0.09829259037766447,0.1043186378208891
26060,0.0831587974404458,0.26739133743251997,0.12161061765524465,0.10436594122750184,0.10668662732952595
26080,0.08362593577169398,0.25912281579915664,0.1242179924277282,0.10898408861718702,0.10867541214126356
26100,0.0848995471080472,0.2514470025448248,0.12644713010582637,0.11187935108947349,0.10995712719389969
26120,0.08685663986532818,0.24461008812424925,0.12846445477030669,0.1131716068765789,0.11052567084602982
26140,0.08913244506276394,0.23874456988360584,0.13045670595751835,0.11330012778488657,0.11062748890972575
26160,0.0912099376826523,0.23380107709065015,0.1326289585449297,0.1128732851551592,0.11060950289373067
26180,0.09258252944209551,0.22948823531746623,0.13515749363718277,0.11250154647285049,0.11078397423972669
26200,0.0929185809442075,0.22534005188878165,0.1380867289347238,0.11266099278419635,0.11138097658723643
26220,0.09215965710635712,0.2209192405862859,0.14123443314414247,0.11359779467775952,0.11257847377040227
26240,0.09052636239487272,0.21602927420140908,0.14419509957429477,0.1152708672060768,0.114537324541339
26260,0.08845214487853778,0.21077947644224404,0.14647432276774752,0.11734700887444521,0.11737485354328042
26280,0.0864851554173951,0.2054620293058648,0.1476928504115726,0.11927618275367093,0.1210769724108469
26300,0.0851855021834568,0.20035445686767467,0.14774920901460062,0.12045144520734387,0.1254151095301142
26320,0.08502225588962332,0.1956094221736664,0.1468645028752914,0.12040748814178427,0.1299417860916249
26340,0.08626936702071833,0.19129396686336467,0.1455157133006813,0.11897785094251538,0.13408276962323798
26360,0.08891837074208407,0.18749722396491605,0.14432051814210234,0.11634730362909562,0.1372761550302984
26380,0.09264635516800966,0.18437756684102255,0.14392598529429398,0.11299267567121919,0.13908848136058835
26400,0.09687249669804558,0.18210007133066314,0.14490236117808647,0.10955831171800279,0.13927619820368067
26420,0.10090047394817854,0.1807296886751512,0.14761649956020317,0.10672321221892174,0.13781154871071458
26440,0.10410074443360089,0.18018070682487708,0.1520917809132472,0.10508732330103898,0.13490122285951145
26460,0.10606772048294334,0.18025720758095654,0.1579184573740241,0.10507182725280502,0.13099014948487386
26480,0.10670572777506164,0.18073101115081758,0.16429264195988424,0.10682732789291367,0.126710428353616
26500,0.10623780413759128,0.18138227327110307,0.17020494364089905,0.11017181780441172,0.12275200900914335
26520,0.10515884921346788,0.18198546183098455,0.17471279771344872,0.11460175894906777,0.11968838143206086
26540,0.10414876645836278,0.18229155850389792,0.17718602576856232,0.11940292916108285,0.11783292821812119
