step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5
29640,0.10444681687919039,0.42267086285560057,0.5005410198986913,0.36866016223464876,0.13439376709364112,0.10433865034716025,0.012610290726740678,0.39626642985379495,0.009480156297145284,0.3433800811964513,0.08026061995471442,0.023838381427477903
29680,0.10425320470941564,0.42314211821536646,0.5005800021446238,0.3688858125935193,0.13404552829481178,0.1055498698389191,0.012158331930798103,0.3962502903194257,0.009545063927772894,0.3434467878481676,0.08002902869197663,0.02366228332282792
29720,0.1041326332580884,0.4228609283427694,0.5003413401552782,0.3693546258078384,0.13351733596721052,0.10735154464871093,0.012287103910942284,0.3957567243105718,0.008975514354482569,0.3435050292895089,0.07872976797129445,0.022375405734592915
29760,0.10352376508984411,0.4224205929729557,0.5000698516138503,0.369934853089281,0.13296596855405124,0.10886674106759105,0.012990037718989926,0.39500712880576627,0.010262932082878234,0.3433603865090695,0.07852605182990093,0.020395832233212105
29800,0.10306657566953124,0.42260082674450583,0.5000054584263011,0.37008377450647245,0.1323744905601702,0.11029136639452501,0.013107388979009631,0.3944866920393643,0.01262147640091687,0.34236116536652905,0.07821771709592845,0.020380344692963646
29840,0.10420770530138079,0.42314485355558545,0.5001509218951782,0.36996586607132315,0.1319859675306845,0.11049691681697801,0.012878762648876708,0.39401804113528094,0.014126915380852416,0.3419803527528915,0.07608842310154998,0.021053933170057798
29880,0.1053892586489883,0.42381381005879637,0.500436600175894,0.3700066408597794,0.1318988730843492,0.10857811500223953,0.013184379458310467,0.3934350741814287,0.01580028898866861,0.3429625601997456,0.07449558326399289,0.020817437516589234
29920,0.10605288314195452,0.4248020168177031,0.5007418159725294,0.37001824514292814,0.1318371672100986,0.10697537286565874,0.013380812617017126,0.3930506787964302,0.017741867597068573,0.343564637186095,0.07402409623137288,0.02128030744449314
29960,0.106676865045932,0.42544464983557756,0.5007975999931153,0.3700471563961231,0.13147126883451854,0.10688256539615362,0.012909473954894935,0.39256888822500324,0.0180672355386815,0.34371076087432884,0.07261015470082202,0.021451812508170652
30000,0.10711397913115504,0.4252275369221316,0.500519228097394,0.3705265717218487,0.13135763538606698,0.10765037413458478,0.012997827787493393,0.39152136322926845,0.017632279698426023,0.34435603123039615,0.07140468962547036,0.019550867776225833
30040,0.10691006212058468,0.42494338263537695,0.5001513278603413,0.3710370320400331,0.1310651576442096,0.10919843846035616,0.013590211532023102,0.39045437886302814,0.018862986250914756,0.34404065162701636,0.0714240257115106,0.018187406721090392
30080,0.10673796724760785,0.42491814361419095,0.4998558437723174,0.3711853307306078,0.13051094075221045,0.110897732571081,0.013179475967777146,0.38965682739428276,0.020115399563110148,0.34278589287471034,0.07036055985134901,0.018393984899586154
30120,0.10704209527618051,0.4248652061037819,0.49971339304489176,0.37142293306448854,0.13028160428459234,0.11118802445759728,0.01283445222809082,0.3887213696831663,0.021187816017786566,0.34289687066782865,0.06838206295163642,0.017900867265643567
30160,0.1072519719759295,0.42536108421566654,0.49987168880961447,0.37167511625151145,0.13025057616086932,0.11015610608031581,0.013461043844736901,0.38805979121128037,0.023993000607167286,0.3435728723013586,0.06741520864870278,0.018245352723925645
30200,0.10768065536712089,0.42641313957291904,0.5001988607501203,0.3716355007406073,0.1301515808135468,0.10930576240206988,0.013183015619607236,0.38789412347641195,0.026201018268528366,0.34373799279297923,0.06618377472968295,0.01968205058610801
30240,0.10859986216537175,0.42698503849332115,0.5003795920439479,0.3718720587668347,0.13015527952428194,0.10865636846300629,0.012785014815621656,0.3873771503844186,0.026598394733539896,0.3450214397088787,0.0641920171351578,0.01931973906576283
30280,0.10899466800607119,0.427192491339609,0.5003886154691664,0.37249360594711417,0.1298443433601597,0.108984978670056,0.01392052792555337,0.38655023634333985,0.02777748117697753,0.3464376268618145,0.0633866318802655,0.017915779031985057
30320,0.10864488944934511,0.4274368860394917,0.5002598174134335,0.3729015231198781,0.12894651541107116,0.11064241411129602,0.014315339178590677,0.3858965641594081,0.029125742178566165,0.3462039284168128,0.06289886538167457,0.017335505139819136
30360,0.10871273449894182,0.42719442272490593,0.4999572992036291,0.3733429951249775,0.12812015205376756,0.11216186652219942,0.014016117850718377,0.38484341090117846,0.029154301268478153,0.3462731582994396,0.06121270863389059,0.01584509267172809
30400,0.10907790035572397,0.42691260461808034,0.4997207603245245,0.373937056025424,0.12756795978024332,0.11286088659899136,0.015145454541143596,0.3835264228657182,0.03077763808474267,0.3469021277413262,0.059850661215859836,0.01423603711434285
30440,0.10936730350353414,0.427368241426106,0.4997342621921699,0.37411093331158757,0.1271728759286904,0.11321377065172411,0.015656029281923226,0.3827517518314788,0.033599470177371776,0.34650516942279014,0.05883787441878016,0.01485779788547932
30480,0.11023335676021657,0.42790914767958893,0.4998429113292777,0.37415189005699107,0.12696370700196588,0.11253806703554367,0.014879472412821693,0.3820039307958182,0.0349241529532793,0.34692016691983135,0.056630007748755706,0.015280380380611013
30520,0.11164887959899919,0.42833363136114766,0.4999877556745948,0.3744914289899816,0.12710314707191217,0.11094802240984351,0.015558875503433309,0.38101808844465657,0.036633864521843716,0.3485565017391883,0.05461816805697861,0.014947724268037903
30560,0.11255902630204559,0.42906295957971247,0.5001389208823095,0.37471880771985955,0.12710917168176,0.11017915328164546,0.016290580752367174,0.3804225045094477,0.03891262323325952,0.34907344282764313,0.053695856024599406,0.015389041568415304
30600,0.1126816636900233,0.42936711101749736,0.5000593959394104,0.37497935906866403,0.12654891126325363,0.11032067671844412,0.015568532065631536,0.3796786324310669,0.03921085505710819,0.34951625922597135,0.052130241717488805,0.015051795984306336
30640,0.11304781296211917,0.42905574467246943,0.49977137850829567,0.37563603486309327,0.12615123907120757,0.11132891370832695,0.016248582135438863,0.3783790086893889,0.03947417251752357,0.3506821885449611,0.050512205192127374,0.013334657167538896
30680,0.11321843481939455,0.4290032906346753,0.4995146651217738,0.3761369565643743,0.12569856031145774,0.11298440581093805,0.017355960957822558,0.37736946237489744,0.041251326820312684,0.3505259274421345,0.04996774216865581,0.012495621463167739
30720,0.11298517858650522,0.4290153659982822,0.4992997673297641,0.37641385044928716,0.12495866600916689,0.11445073124864558,0.016705845118483723,0.3764924039902375,0.04211439313049877,0.3502326625750077,0.048678158023437605,0.01212969071657489
30760,0.11337950456575224,0.4289411454004362,0.4992062368918431,0.3768757175274284,0.12424006992416083,0.11458683780332402,0.017084050609245352,0.3753293444743834,0.043354164201269696,0.35135888859111286,0.046685134236495625,0.011431014347105068
30800,0.11411795181708205,0.42951582611392397,0.4993878095317936,0.37715283250754295,0.12407551063799022,0.11414216225010974,0.0182284997867626,0.3746706316033493,0.046240769001275134,0.351971401165433,0.04566141657606224,0.011931366090100834
30840,0.11461984254343136,0.4303103057345235,0.49965452904142926,0.3772291568090647,0.12395993498162579,0.11362943121438669,0.017639939600999067,0.37432498647967133,0.047862059608665936,0.35257923933473323,0.04426659805257329,0.012645570841167096
30880,0.115542088701927,0.4306750804644628,0.499824563123838,0.37764481891825197,0.1236398841968466,0.11273298871355572,0.01799458651238336,0.37354231068232135,0.04870198600074455,0.3545198230410264,0.04209524959332614,0.012280938609839994
30920,0.11643466603239194,0.43109984885424274,0.49993888216546106,0.37812155441105183,0.12354651137610032,0.1125814908358747,0.019560126275033392,0.3729060232238632,0.05051018477291295,0.35561355932572836,0.041055886007718576,0.011899471572506712
30960,0.11641962663166787,0.4313332846698769,0.4998727073714325,0.3784777788321333,0.12311361908373196,0.11338220496725772,0.01950089811778163,0.3723626417071565,0.051073571225167175,0.355886374473499,0.04004394521387556,0.0113986720091057
31000,0.116480138604698,0.4309280223745753,0.4995931826802218,0.3791172606406188,0.12227842839487811,0.11431750000495003,0.020086324007025952,0.3712033517542888,0.05083114537348725,0.35703406414781136,0.03799647420550677,0.009813926546511588
31040,0.11685589625094922,0.4306877031477613,0.4993561528059217,0.379700479754645,0.12190701130181791,0.11541351167322055,0.021921597027056868,0.370119565420847,0.05225591119046809,0.35739813476027815,0.03682645237991214,0.008570136743306596
31080,0.1168273362615849,0.43074610761735654,0.4992120892885933,0.3799359734039814,0.12169205866577402,0.11642198848330965,0.022034685722719282,0.3693675187383496,0.053417934528502256,0.35703164636785,0.03579260290976662,0.00827410475488846
31120,0.11720915450482537,0.43065400251221675,0.4991339760646085,0.38025152069607554,0.12118122210104783,0.11642896134421968,0.022274496915806498,0.36826018644276204,0.054101975355665355,0.35799807495581587,0.03347653919302482,0.007838833597382504
31160,0.11828172938715095,0.4309970233395341,0.4992660551017895,0.3804780571266055,0.12105243135585232,0.11553896834992124,0.023904801999088773,0.36736713319405306,0.056391181641623045,0.3587992710057021,0.03194608810834451,0.008061962247091783
31200,0.11909675658282765,0.43172118139798327,0.4995037797280747,0.3803962514654998,0.12122716803178218,0.11470247468163833,0.024043296456361614,0.36695021215304235,0.058163412623728455,0.3589440739093094,0.031008717356413227,0.008720359944191023
31240,0.11985674873662504,0.43203090918506726,0.4996281894670247,0.38051323137202114,0.12083647795094793,0.11390177241266132,0.024089981802498116,0.3661196836383932,0.05859498018234011,0.3602790388338227,0.02888838769155332,0.00859621461026876
31280,0.12085956501702204,0.43229578778118927,0.4996930091487677,0.3807457273312497,0.12047488730125168,0.11353103465873682,0.025821996494810262,0.36523293096410986,0.05994314517727212,0.36124704539928904,0.027568819712893617,0.008270222348040224
31320,0.12144225250757433,0.43260074128232257,0.49965092196532634,0.3807688600935376,0.12014749983689844,0.11404658716997887,0.02638202637172163,0.3646672552235312,0.060767697474377165,0.36098214631576514,0.02715511322246335,0.008039619589227281
31360,0.12168721753223904,0.43230785923927334,0.49939479442818807,0.38098705207499217,0.11915904664300586,0.11500523227351506,0.02661138058079311,0.36358848480270844,0.06015213995110232,0.3615607085136035,0.02539709164218835,0.006981490580779257
31400,0.12201377148648618,0.43200481558614157,0.4991446259138714,0.38128513768064354,0.11828875536801076,0.11588335767270005,0.028491524883739214,0.36241103876401015,0.060831233882475674,0.3618900033352656,0.02411748360341316,0.005957140519693833
31440,0.12234551718324192,0.4321001477259442,0.49900984881695254,0.38124773575023735,0.11814173506131495,0.11680373955346476,0.029285871699501614,0.36179558601241174,0.061805989450759276,0.3610842426818568,0.023814374780374827,0.005797444787580949
31480,0.12272384483475264,0.4319896668553626,0.4989079256453767,0.38128142341143983,0.11772469644370939,0.11709815707358352,0.029372252547440688,0.3609572417328128,0.06165111612869907,0.36151433786589604,0.021983353132564835,0.005454670516001611
31520,0.1232868953405359,0.4321085378302131,0.4989861793787127,0.3813928267646339,0.11735518350982312,0.11637028267511895,0.03103190741204809,0.36019368055937895,0.06286194675655865,0.36229119553933253,0.02038034294040114,0.00559853154028201
31560,0.1239027357264536,0.43274900470980154,0.4992405366163423,0.38120688514328205,0.11778571742847908,0.11559721466318792,0.03188262527120713,0.36017429511793425,0.06432750690329779,0.3620638709192137,0.02008542116771613,0.006302158857766261
31600,0.12464253193135491,0.433020124125704,0.4994191869784508,0.38118535867110437,0.11789094024998607,0.11487043043993703,0.031913328915923016,0.35992698038600074,0.0640195661248351,0.36303018157534817,0.018377808482691816,0.006276303956144168
31640,0.12522643078644113,0.43313651474089543,0.4995633183185972,0.38141525960998,0.1176136838225287,0.1141663232268577,0.03360511132515917,0.35951983115043923,0.06441905849999775,0.3642552617538476,0.016818591420148105,0.0060511061929851735
31680,0.12558273405390485,0.4334698950293024,0.49968700750299194,0.38144014079610106,0.11752394188338865,0.1142504399469403,0.0348227370180484,0.35968341971058404,0.06496542825524178,0.3639814787929766,0.016893478519596366,0.006025057989855205
31720,0.1261737969034372,0.4332181667585924,0.49960272892935054,0.38163538869332725,0.11700660043955506,0.11500885391603996,0.03509352074040374,0.35946323688643744,0.06355123612505664,0.36453164510583874,0.015561483716710995,0.005011694250802673
31760,0.12651778970992084,0.4327596183454149,0.4994795287291336,0.3820506992398064,0.11614184372094803,0.11564773951522854,0.0368701088141081,0.3589399279945636,0.063066994374648,0.36533808164449466,0.014104229034169066,0.0038429071115021023
31800,0.12649272882438792,0.43277018598661426,0.49947761163573673,0.3821265366764647,0.11573876689812682,0.11627505321424192,0.03826490045691629,0.3590786830837564,0.0634796901252738,0.36457503298408894,0.014354578394456514,0.0035908341277565248
31840,0.12724435062509484,0.4325286984763844,0.4994609406651478,0.3822102351289959,0.11541346618192681,0.1167570898163964,0.03845688174800499,0.3589906381226234,0.06233892110690877,0.36482953427946324,0.013117600138721814,0.0029351963451608133
31880,0.12793017053715774,0.43233563629000155,0.49956755032549927,0.38242933996467926,0.1149796381137065,0.11631601803372885,0.03996105922313778,0.3586815966345968,0.06241719090444138,0.36578769171908215,0.011400563720474372,0.003115184337378481
31920,0.1280940205193388,0.43281022140810715,0.49988048020436593,0.3822569556495458,0.11509267622569579,0.11540279183563187,0.0413591971293715,0.35915370436441374,0.06352285456049322,0.3652772414110098,0.011554291694935192,0.0038945956647623704
31960,0.12911054537221336,0.43299035944289693,0.5001254447271294,0.38209952177053935,0.11533614973825514,0.1146782445956,0.04157480894195005,0.3593964706185438,0.06263563576766597,0.36577366408289136,0.01037963000125753,0.0037610259346837257
32000,0.1298479708903266,0.4329457416564213,0.5003286926505613,0.3821848661556652,0.11527255054734359,0.11378369832587125,0.043116214651053385,0.3592368737876904,0.06237848755458082,0.36694560589701253,0.008554789290564774,0.0038745488027724815
32040,0.12985316484371548,0.4333054005733999,0.500557763199927,0.38196544719594505,0.11525200584073515,0.11336375051794559,0.04493089582132406,0.35971131924409444,0.0629080054661883,0.3662640185690141,0.008861621187601799,0.004378016355285516
32080,0.13054950651962538,0.4331418479745323,0.5005717430111896,0.38179931377684256,0.11493181146043517,0.11393200893745069,0.045555111839521906,0.35983479110699146,0.061158270500966665,0.36622960496761064,0.008037383251774716,0.0036097856478073498
32120,0.1310360502825961,0.43263493337756104,0.5004949578824648,0.3818974387005045,0.11431938042652011,0.114516720629717,0.047250486458635874,0.35945622813550593,0.06001321545148035,0.36680603324082783,0.006434012810087692,0.0027283226796114535
32160,0.13082695262473829,0.4326704538508288,0.5005291395632492,0.38163478724934,0.1137689641128452,0.11497992810295567,0.049305030963298344,0.3597878022836236,0.06019185942841857,0.3654740253577703,0.007010509860640763,0.002769475580000714
32200,0.1312254705299639,0.4324548000483035,0.5005126153797793,0.3813196876563909,0.11330716876191488,0.11553265591821661,0.049960848956635856,0.3599530021154653,0.0584950198833684,0.36491169374578625,0.006542839558675351,0.0018433373338102
32240,0.13208157109426594,0.4321344632460025,0.5005711310940985,0.3812160361132467,0.11300927232382192,0.11554997777151103,0.051297940006946166,0.3597780342759066,0.05767113179693968,0.36538914509203335,0.005020253288525529,0.0019256126480530042
32280,0.13238317251349246,0.43254469786931726,0.500851986390268,0.38074740851956956,0.11290987423474476,0.11470441651667385,0.05323103130122219,0.36046121484379945,0.05836253817690578,0.3642547198573493,0.005536853250070204,0.0027629072105998073
32320,0.13284590944430977,0.43272700120162744,0.501082515028199,0.3802500482978565,0.1128228558847435,0.11366771902472501,0.05388602847503201,0.3610613514452264,0.05696855538868821,0.3639540737769329,0.005239143160147155,0.002412634915869433
32360,0.13400315537064728,0.4325767153797365,0.5012630083585686,0.38008074175241807,0.11304046373314268,0.11287753134395992,0.05509528726287531,0.3612315616264278,0.05583915780613575,0.3647401316568082,0.0036714950499037793,0.002567091984949739
32400,0.1345032020041912,0.43285833070082763,0.5014930189652919,0.3796867825208932,0.11303906016207181,0.11217884337692874,0.05731547124741007,0.3620636196315408,0.05588487244958486,0.3637432178290587,0.004017638588719224,0.003232716995965584
32440,0.13475363376463473,0.432707306113138,0.5015320165398937,0.3793054770745733,0.11235699459593995,0.11221445624490498,0.05843579284243087,0.36267773921528673,0.05372626377744678,0.36312694112169425,0.003931915269028415,0.0023734436519017004
32480,0.13569154435091912,0.432105983466716,0.5014598630764283,0.37924359162543764,0.11210079662072886,0.11280391495819782,0.059711396180013095,0.3627467740200526,0.051722432600120855,0.3634005351588891,0.0025777064846513715,0.0014379323789600145
32520,0.1361428084976185,0.4320122393433486,0.5014969263678498,0.37890867150701296,0.11166199993569066,0.11313775179688892,0.062019727064379505,0.36340202588604215,0.051355042047504726,0.36196315317929595,0.0028806605693824693,0.0016622649724527738
32560,0.13601537123148424,0.43182291577210175,0.5015136587476846,0.3784227167337838,0.11064746348984392,0.11303394986373314,0.0632019202988602,0.3639870982994554,0.049524253276883284,0.3608622382620268,0.003043524853592798,0.0007271930081052623
32600,0.13715059432055018,0.4314648358421925,0.5015792414628407,0.3781201423224267,0.11072868777694005,0.11304496867572753,0.06400011742110889,0.36419253991193584,0.048101951971008354,0.3609326101226645,0.0019913169512593945,0.001416566591500834
32640,0.13800741792519639,0.43170996331847383,0.5018268563408242,0.3775562855478857,0.11076999251623601,0.11218214140385646,0.0659836593348897,0.36498642593832703,0.04828480847499025,0.35980768403983837,0.0020250652033067984,0.002141044440574394
32680,0.1380410825819618,0.43190156182635264,0.5020389789588701,0.37685110423868357,0.11005533792754545,0.11074705770045916,0.06730178014168944,0.36578078186082974,0.0470191697486957,0.35891963723873294,0.002237073231777253,0.0017921666500505943
32720,0.13930570105385606,0.43170538036426126,0.5021550491927533,0.3763999779732298,0.11046132518670583,0.11030484458494934,0.0680800494302117,0.3661584632459308,0.045403552138852145,0.3590080445052765,0.0014694420860652969,0.0019964448134275107
32760,0.14019482483182774,0.4317051639183503,0.5022601126944292,0.3758884369786705,0.1104630035235705,0.1100452393447494,0.07027486304516772,0.366847659363382,0.044720633099395724,0.3579717480074509,0.001215897190449498,0.002579587013591653
32800,0.14008534180382284,0.4315545129062904,0.5022501168467389,0.3752846538302041,0.10935368372757445,0.10987356644135812,0.07222746450754385,0.36750696220722323,0.04290114923821853,0.35666494026269646,0.0014313774045723261,0.0017987125616746203
32840,0.14085027882006917,0.4310829813357743,0.502172770267329,0.3748566577352321,0.1090952790591421,0.11070919682457368,0.07313732229003499,0.367861659236954,0.04077958071917642,0.35602188769074744,0.0011217953506987039,0.0009539104510731231
32880,0.1417273497545306,0.43087555428814955,0.5021968863601867,0.37437753904886356,0.10892800206119575,0.11098275685419903,0.0750888925000598,0.36849914358934804,0.03975462809018965,0.35483693287802526,0.0009507498495403549,0.0011923939474437612
32920,0.1417362455199127,0.43090708741323164,0.5023159721215765,0.3737126029129906,0.10808284135636706,0.11010215453016467,0.07704993538337276,0.36935099038488733,0.03862258096902241,0.3535364856862383,0.0010435284570966977,0.0007421378130260523
32960,0.1424395225662962,0.4309028585313173,0.5024957887130026,0.373089401874418,0.10806929231450728,0.10963798563494227,0.07764910955346145,0.37016802083079653,0.03731036030717301,0.352948735913349,0.0010738397751809342,0.001264844609668171
33000,0.14362271282300404,0.430946769397145,0.5027166781620294,0.3725527607233724,0.10852495507023142,0.10875553442581297,0.07913198949089328,0.37108166674564563,0.036292130878997034,0.3524889826582839,0.0010025604194290026,0.0017752223531744995
33040,0.14386581012206687,0.4310536548866119,0.5029090565592013,0.3719644986717841,0.10809538111774661,0.10750477386735842,0.08136056943286293,0.37207695362822074,0.035201086010022996,0.3516883033040569,0.0006559760364318472,0.0015463991037876022
33080,0.14433440090046243,0.4309689285414471,0.5030011889601006,0.37140101492170263,0.10773267915516223,0.10773669753316757,0.08234176276454325,0.372977859558069,0.03359135278971621,0.35079297053084746,0.0007185142697700573,0.0013998369153385955
33120,0.14528247999878516,0.43057679826442624,0.5029888848013636,0.37101559980054444,0.10768919574433948,0.1081117696682876,0.08375447294751905,0.37363409041965484,0.031523568571080095,0.35013386278376896,0.0009820843756492734,0.001167984653501126
33160,0.1454086133420553,0.43034096302954306,0.5030037841335138,0.3705582089456165,0.10689074542286561,0.10790765964307926,0.08611233148851737,0.37433022740195826,0.030220827005373225,0.3490396885459544,0.0005862001080146972,0.0005022347524273117
33200,0.14548201908180067,0.43037132249832843,0.503102630151276,0.3698646774244416,0.10628798754481814,0.10823298181843762,0.08712708457216434,0.37523991317501487,0.029322847400275204,0.3474920319573677,0.00037501861236797547,0.0008385374363490197
33240,0.14656132316862933,0.43021620591475745,0.5032164208481577,0.36927633777815255,0.10654031311898704,0.10779893873945587,0.08787045062342945,0.3759464299238289,0.027684155695890476,0.3469240472404831,0.0010335314810660903,0.0009912434115217008
33280,0.14707526051082975,0.4302543436348043,0.5034103974055504,0.3687081835965378,0.10641145339875044,0.10633805869831622,0.08984523737341167,0.376727071378793,0.026978683817689798,0.3464583751889764,0.0008431145680935233,0.0013342836885216985
33320,0.14730408886212862,0.4305989423671111,0.5036334539015261,0.36791196357321,0.1061999621733191,0.10591123040749727,0.09116929166006452,0.3778563252576575,0.026678606946907376,0.3450574685825849,8.499873402850706e-05,0.001911716814662199
33360,0.14827030716564804,0.43037126509535545,0.5036763755597455,0.3673545516496887,0.10621565792640268,0.10585891385375203,0.09197240681696145,0.3785852340173679,0.02446956255484626,0.34454296971877946,0.0009813970885168151,0.001633513392879222
33400,0.14875306385131806,0.4299973593878711,0.5036684262094506,0.36703113051958214,0.10580575484843181,0.10573109726185978,0.09398053834874256,0.3791714919455419,0.02273072985308236,0.3441491632678125,0.0010660757936717445,0.0009637445090642776
33440,0.14869727153727746,0.43010909354873933,0.5037454551043571,0.3664137681406038,0.10516143936866126,0.1062184726579163,0.09575703722451706,0.3802400933903676,0.022286341224076953,0.34227482971565576,0.00032031826487345525,0.0010961048813942014
33480,0.14932932098434445,0.4299049376634164,0.5037834905609637,0.3658626413271211,0.1048421513161208,0.10647886983534109,0.0963776844326731,0.3810593479916997,0.020241256208619964,0.3413717081147542,0.0007792346228816397,0.0004796804226550266
33520,0.1500454105057683,0.4296725516704807,0.5039084369178758,0.3655329848661767,0.104884688752845,0.1057332899831822,0.097559615795729,0.381778049446105,0.018807990532458574,0.34139746906831264,0.0010102874347935492,0.0008914502774394491
33560,0.15033241568331573,0.43009543349440466,0.5041896079346486,0.36491529368688763,0.10482775796624631,0.10485675890320667,0.0991867412356576,0.3830628343040204,0.019183622634920305,0.3401299698422054,0.0003913458520727849,0.0016510975173320863
33600,0.1508378924675102,0.4301542699440928,0.5043448894666112,0.36433774570026495,0.10453326962985446,0.10439428452744179,0.09991548240226925,0.38406392631964004,0.01770878517671216,0.33948814495590013,0.0006231417709884783,0.0013208655071356415
33640,0.15160266080880222,0.4297629128295356,0.5043826961025137,0.3641277275841051,0.10470591338552294,0.10425927503499434,0.10079570249474239,0.38466433537410716,0.015670128047437535,0.3397141599102079,0.0011059990339326406,0.0008598004808104553
33680,0.1518570999324076,0.4297876776410244,0.5044611788601372,0.3637609087546838,0.10444394439538318,0.10462044443766867,0.10260520223243363,0.38560439253341366,0.015331004647213686,0.3384256187142624,0.0006730440908006624,0.0013072478281375677
33720,0.15175713988597395,0.4297046335340773,0.5044840472633191,0.3632609894813882,0.10338121372107179,0.10485865777844089,0.10369195592162234,0.38639249603285275,0.014012638213719219,0.33716247032987817,0.0002788507458691183,0.0006782735129359706
33760,0.152560785611254,0.4294084906103833,0.5045249712942719,0.3629472561981608,0.10359054626211293,0.10495492751385839,0.10394756832452497,0.3869256023258347,0.012321759652117396,0.3370166926138873,0.0008231656456637382,0.0007201063821274555
33800,0.15309738079720717,0.42957905635202903,0.504713211944857,0.3625253981002033,0.10389201290688607,0.10452322780414103,0.10508776838433403,0.38781874974069946,0.012358917255460813,0.33626494689953434,0.0006240042146516552,0.0015765019025815671
33840,0.15307777218212215,0.42981054575179933,0.5048923520556718,0.36197701829439105,0.10317177297029767,0.1033753372265532,0.10632096445576375,0.38873011034204447,0.01199353541371335,0.3354449755610982,0.00033980009361797087,0.0014586092446876346
33880,0.15382290309155028,0.42970194804193096,0.5049711508873597,0.36162859957398547,0.10342325556899784,0.10312945541894646,0.10654110371748546,0.3893911503480392,0.01071253714001058,0.33532270349248544,0.0005924390798839986,0.0012565236935873495
33920,0.1543519177254953,0.42954182958950976,0.5050056883856823,0.3614401961680393,0.1037317784883959,0.10356617206228678,0.10747708596436609,0.39008632461312565,0.009704989520145865,0.33486330658243096,0.0005936152605305883,0.0015001043143740432
33960,0.15420890322790154,0.42944532363520316,0.5050257825445381,0.3611980314125588,0.10283181919698872,0.10357205833766839,0.10909327535037644,0.3908029182219936,0.008748244909317991,0.3339663272854932,0.0006257686110579512,0.0008992647190071537
34000,0.15463674314511922,0.4294158358530242,0.5050829298115221,0.3609075251359682,0.10238178473433399,0.10398266950855237,0.10934060553165052,0.39152900526106477,0.007849182939178804,0.33322215267517546,0.0004294819396156438,0.0005903526419303599
34040,0.15525515687850547,0.42937865232839767,0.5051953917930698,0.36072196629062947,0.10307193142513375,0.10408826680050019,0.10940851662847478,0.392250581272129,0.00699243379422611,0.33302085808802057,0.00032525718429320957,0.00102957474984639
34080,0.15537857261759075,0.4294380483632235,0.5053618932273706,0.36056305240397923,0.10284681534385619,0.10303867758045906,0.11058745469562428,0.39299213311541814,0.006445465653101982,0.33297256102094597,0.0008219382741644324,0.0010830883978057621
34120,0.15559537059335796,0.42967700984822293,0.5055296014366986,0.3602678473083848,0.10248291231571151,0.10239766163580916,0.11104877907785089,0.39383539562215736,0.006582954824173353,0.33239010753982057,0.0006331234047315464,0.001427542169337038
34160,0.15608912819424492,0.4295529639107474,0.5055577036341506,0.3601624948370459,0.10291644633014577,0.10260423269531277,0.11094150335019655,0.3943901744151871,0.005778789878363653,0.33221754979962465,0.0003061029562826753,0.0013637583929846692
34200,0.15616420154298127,0.42920425325315537,0.5055279754714603,0.3602826160965272,0.10267419880214262,0.10265426041815316,0.11191914654298485,0.39471725525167956,0.004160219625623744,0.3323149217473342,0.0010967276339977233,0.0006781629325154862
34240,0.15617630558734832,0.4293461228577032,0.5055955956923163,0.3601021088750651,0.10205747278098239,0.10307849642295669,0.11265286805265932,0.39533969148096204,0.0042100658667573315,0.3312562208574604,0.000949417832494416,0.00102930262705524
34280,0.15655824765354212,0.4294477196534796,0.5056554380313296,0.35991519855685206,0.10218728516624563,0.10337658252643384,0.11224074053510529,0.3958360726527804,0.004071507190462017,0.33071008944539915,9.368221550806558e-05,0.0010195207479535718
34320,0.1567093333255214,0.4292887466646197,0.5057234913414403,0.3600122911390635,0.10239988265336371,0.10272670858918967,0.11234369665307271,0.39609852565753184,0.0027947566668761374,0.33135902054014144,0.0010277463307800264,0.0010090977463838836
34360,0.15680223316259098,0.4295751898655275,0.5058848010749395,0.35986797600219417,0.10234047161959622,0.1020349953032195,0.11305958236745235,0.39672822011667414,0.0033287828234559867,0.3308763486510813,0.0010351224445014884,0.0018741469975016689
34400,0.1568858968350033,0.429706833511216,0.5059304617443356,0.359692255505097,0.10204081550779344,0.10212874281908219,0.11305450626672534,0.3972266108194072,0.003767729283365669,0.3303001561182388,0.00010234031864698152,0.00176485758564737
34440,0.1569919934188471,0.4292946679324352,0.5058528613763924,0.3599675905431646,0.10196312828410227,0.10222225477804198,0.11289700471280838,0.3973091814947854,0.0023204049871400822,0.3308720352681224,0.0008853177010092593,0.0007193724252559852
34480,0.15706984763915327,0.4292868864187392,0.5058826129294397,0.36006753250513457,0.10234035495198723,0.10233859162047328,0.11346308320453694,0.3977125383327793,0.001446504499842432,0.3304274895883117,0.0010143577138200437,0.001156559660602766
34520,0.15688260409035393,0.42950266777586416,0.5059524656575308,0.35992353176005853,0.10186161681919928,0.10267003512387798,0.11361753936616643,0.3981980560401199,0.0019400623813066755,0.32966362980042485,0.00027597595583015604,0.0010460020420565341
34560,0.1568120569661408,0.42939584354104327,0.5060019396081891,0.36007528955499296,0.10163555538965949,0.10240431265431767,0.11285736355355723,0.3983735807056507,0.001232518181405797,0.3302899820256344,0.0005914741942332239,0.0007461287894819202
