step,full_r1,parallel_r1,perp_r1,cross_r1,full_r2,parallel_r2,perp_r2,cross_r2,full_r3,parallel_r3,perp_r3,cross_r3,full_r4,parallel_r4,perp_r4,cross_r4,full_r5,parallel_r5,perp_r5,cross_r5,full_r6,parallel_r6,perp_r6,cross_r6,full_r7,parallel_r7,perp_r7,cross_r7,full_r8,parallel_r8,perp_r8,cross_r8,full_r9,parallel_r9,perp_r9,cross_r9,full_r10,parallel_r10,perp_r10,cross_r10,full_r11,parallel_r11,perp_r11,cross_r11,full_r12,parallel_r12,perp_r12,cross_r12,full_r13,parallel_r13,perp_r13,cross_r13,full_r14,parallel_r14,perp_r14,cross_r14,full_r15,parallel_r15,perp_r15,cross_r15,full_r16,parallel_r16,perp_r16,cross_r16
10,0.17486863433572467,0.1748686343357252,1.7955563761453188e-13,1.5213782659445681e-07,0.16151299070213418,0.16151299070213004,1.6669173000061104e-13,1.4443631991386922e-07,0.16120225266244206,0.16120225266243915,1.543207717314444e-14,4.782523880230899e-08,0.1570171766023993,0.15701717660240008,1.4149144816738427e-14,4.328568110025937e-08,0.14062125760862956,0.1406212576086329,7.247245043373936e-15,3.616108561147364e-08,0.13944060181292428,0.13944060181292928,5.3424571530605265e-15,2.866014805829562e-08,0.12264434075737594,0.12264434075737433,4.41668158541122e-15,2.399223407400485e-08,0.10713236776259061,0.10713236776259,4.260944466142215e-15,2.285173462425587e-08,0.09193728552462897,0.09193728552462621,3.667562024083582e-15,2.0924154050952928e-08,0.08602106206734093,0.08602106206733903,3.251549623436827e-15,1.987612606746002e-08,0.08091144327811962,0.08091144327812158,2.666826474481654e-15,1.785138671522621e-08,0.06770589646084814,0.06770589646085037,2.2639334731188356e-15,1.698785985380929e-08,0.06192867405169902,0.06192867405171686,1.896665718853237e-15,1.4561332522404072e-08,0.04638350742089045,0.04638350742087205,1.148584786308625e-15,1.4192723651868469e-08,0.03807058027028054,0.03807058027027127,1.0368201728518479e-15,1.0814876053346474e-08,1.1836364576364178e-09,1.0626744559672724e-09,5.886481868664102e-22,7.642542099317956e-10
11,0.1748686343357245,0.1748686343357252,2.315968767556758e-13,1.7284105578697664e-07,0.16151299070213546,0.16151299070213002,2.150074785048068e-13,1.6399878672449995e-07,0.16120225266244298,0.16120225266243912,1.947469425071537e-14,5.3556276419443676e-08,0.15701717660239914,0.15701717660240005,1.7672020233688988e-14,4.822185782548309e-08,0.14062125760862842,0.1406212576086329,9.26947075281948e-15,4.0448846965858777e-08,0.1394406018129229,0.13944060181292928,6.6118879317998515e-15,3.111153491577325e-08,0.12264434075737621,0.12264434075737436,5.606975659997436e-15,2.663223463849949e-08,0.10713236776259066,0.10713236776259,5.3395780506942554e-15,2.5580960935497975e-08,0.09193728552462986,0.09193728552462618,4.667305601951908e-15,2.3308732179629014e-08,0.08602106206734164,0.08602106206733902,4.251286760499912e-15,2.2529833712713586e-08,0.08091144327811925,0.08091144327812161,3.414937792975337e-15,2.0084665470764028e-08,0.06770589646084785,0.06770589646085041,2.9385637149588494e-15,1.9083568628380006e-08,0.06192867405169352,0.061928674051716856,2.369662588574377e-15,1.6466656868917748e-08,0.046383507420895656,0.046383507420872,1.5113934665061783e-15,1.5057442620519644e-08,0.038070580270282046,0.03807058027027127,1.3128196068013674e-15,1.2249926667993755e-08,1.6744925733335037e-09,6.599381151347527e-10,5.739711473940487e-22,6.936177040848523e-10
12,0.1748686343357243,0.1748686343357252,2.973973567052805e-13,1.9595341545420514e-07,0.161512990702137,0.16151299070213007,2.760919064515935e-13,1.858105044124696e-07,0.16120225266244415,0.16120225266243915,2.5073350445095354e-14,6.071301787428188e-08,0.1570171766023989,0.15701717660240008,2.263638854055704e-14,5.427550584910862e-08,0.140621257608627,0.14062125760863292,1.1905361075797303e-14,4.5382083526849476e-08,0.13944060181292112,0.1394406018129293,8.327043622031426e-15,3.4438627641355055e-08,0.12264434075737655,0.12264434075737436,7.114502033558097e-15,2.981536155002415e-08,0.10713236776259075,0.10713236776259001,6.526479951312509e-15,2.8657956151405783e-08,0.09193728552463096,0.09193728552462621,6.150327405796544e-15,2.6180864947702417e-08,0.0860210620673425,0.08602106206733903,5.494782933198719e-15,2.5569946071192765e-08,0.0809114432781187,0.08091144327812158,4.374139630573849e-15,2.2523416123667478e-08,0.06770589646084742,0.06770589646085039,3.782408176335548e-15,2.1611293250745206e-08,0.06192867405168649,0.061928674051716835,3.0139606540934297e-15,1.8635169967342627e-08,0.04638350742090229,0.04638350742087204,1.98542218882571e-15,1.603170344192802e-08,0.038070580270283816,0.038070580270271305,1.6706360343809207e-15,1.3608878170976612e-08,6.543353587648342e-10,1.492768608655242e-09,6.024800465929201e-22,1.6314463587824362e-09
13,0.17486863433572408,0.17486863433572522,3.8071941695498837e-13,2.2178740264357058e-07,0.16151299070213898,0.16151299070213004,3.5344262411517186e-13,2.102153421799321e-07,0.16120225266244564,0.16120225266243915,3.247940067237425e-14,6.915754030992441e-08,0.1570171766023986,0.1570171766024001,2.928681455009269e-14,6.143266315361537e-08,0.14062125760862518,0.14062125760863298,1.531430243361167e-14,5.102281913031714e-08,0.13944060181291887,0.13944060181292928,1.0650985661405113e-14,3.846912604187096e-08,0.12264434075737697,0.12264434075737436,8.892417640515805e-15,3.349071539993734e-08,0.10713236776259084,0.10713236776258998,8.287844554436507e-15,3.20459104742841e-08,0.0919372855246324,0.09193728552462624,7.853572686775308e-15,2.925839846280687e-08,0.08602106206734363,0.08602106206733905,7.033467174812822e-15,2.8909434651893196e-08,0.08091144327811797,0.08091144327812158,5.605239617386799e-15,2.5223671169111305e-08,0.06770589646084679,0.06770589646085039,4.824858449650919e-15,2.4442114025885437e-08,0.06192867405167758,0.061928674051716856,3.869647820696082e-15,2.1087590329619836e-08,0.04638350742091067,0.04638350742087208,2.5475793153316904e-15,1.7136598919942563e-08,0.03807058027028595,0.03807058027027128,2.0956284741901467e-15,1.511405743492459e-08,7.720013038199064e-10,9.181632344862047e-10,1.7280759972439703e-21,7.606055206632474e-10
14,0.17486863433572372,0.1748686343357252,4.862607834713167e-13,2.5067865768478566e-07,0.16151299070214148,0.16151299070213004,4.5142291490897736e-13,2.3756361231429562e-07,0.1612022526624475,0.16120225266243918,4.203573152752024e-14,7.882851794657689e-08,0.1570171766023982,0.15701717660240008,3.793622953978076e-14,6.970504219951785e-08,0.14062125760862293,0.14062125760863295,1.9705760365139872e-14,5.753085433538092e-08,0.13944060181291598,0.1394406018129293,1.3739836520077882e-14,4.332215645607566e-08,0.12264434075737748,0.12264434075737433,1.1062961871266534e-14,3.7682676496000196e-08,0.10713236776259091,0.10713236776259004,1.0911218606817285e-14,3.590141979716254e-08,0.0919372855246342,0.09193728552462624,9.654166473046576e-15,3.282433469569196e-08,0.086021062067345,0.08602106206733906,8.950220303493641e-15,3.25544455733609e-08,0.08091144327811708,0.08091144327812158,7.148384474188292e-15,2.8237703045529932e-08,0.06770589646084597,0.06770589646085039,6.077324253710536e-15,2.7340028228312888e-08,0.06192867405166624,0.06192867405171689,4.961975425886911e-15,2.3820365452735065e-08,0.04638350742092125,0.04638350742087209,3.2491782189401417e-15,1.9044070139345338e-08,0.03807058027028864,0.03807058027027127,2.699810587468539e-15,1.6691565870451736e-08,1.1345060765309252e-09,1.2831650062655084e-09,2.4090424049628156e-21,6.0787772730455e-10
15,0.17486863433572328,0.1748686343357252,6.199587111925653e-13,2.8303996199869874e-07,0.16151299070214456,0.16151299070213002,5.755436172664837e-13,2.6824325657562774e-07,0.16120225266244986,0.16120225266243912,5.4259490628657434e-14,8.975910664558521e-08,0.15701717660239767,0.15701717660240008,4.904498833084881e-14,7.914406887057229e-08,0.14062125760862,0.14062125760863295,2.5343052965919838e-14,6.494494500673162e-08,0.13944060181291237,0.1394406018129293,1.7760830570804406e-14,4.8896253484377665e-08,0.12264434075737815,0.12264434075737433,1.444756618418563e-14,4.229921639720489e-08,0.10713236776259098,0.10713236776259,1.3667332238569654e-14,4.0182498008320804e-08,0.09193728552463652,0.09193728552462621,1.1955674559413944e-14,3.6800731859234116e-08,0.08602106206734672,0.08602106206733903,1.1300987999567026e-14,3.641718509042121e-08,0.08091144327811595,0.08091144327812158,9.078364439746123e-15,3.156042242951109e-08,0.067705896460845,0.06770589646085035,7.565926342976364e-15,3.051282787450053e-08,0.061928674051651755,0.06192867405171686,6.351854116430678e-15,2.6908126949906266e-08,0.04638350742093455,0.04638350742087206,4.154467560088643e-15,2.12179345364216e-08,0.038070580270292094,0.03807058027027123,3.4284195722230273e-15,1.8324094471541686e-08,1.2542201400878268e-09,1.2701414291902955e-09,3.1704460573953354e-21,8.48470873121937e-10
16,0.17486863433572278,0.17486863433572516,7.892788267645142e-13,3.1932459501706424e-07,0.16151299070214856,0.16151299070213004,7.327303277328267e-13,3.0267757359882666e-07,0.16120225266245278,0.16120225266243915,6.983686153243735e-14,1.0205338617703133e-07,0.15701717660239703,0.15701717660240005,6.323343799254622e-14,8.983706591033328e-08,0.14062125760861638,0.14062125760863295,3.2559917033834375e-14,7.338422301827625e-08,0.13944060181290785,0.1394406018129293,2.2939625923350623e-14,5.528066656161042e-08,0.12264434075737907,0.1226443407573744,1.8965995417998333e-14,4.750743710350934e-08,0.10713236776259108,0.10713236776258998,1.698070106349852e-14,4.512495307410975e-08,0.09193728552463945,0.09193728552462622,1.495359731037906e-14,4.126400271311522e-08,0.08602106206734891,0.08602106206733903,1.4211774431703388e-14,4.058113613697175e-08,0.08091144327811459,0.08091144327812162,1.150567210726355e-14,3.536801403854592e-08,0.06770589646084381,0.06770589646085039,9.284239390983288e-15,3.3754695541483783e-08,0.06192867405163335,0.06192867405171686,8.069953982547249e-15,3.032002496605462e-08,0.04638350742095141,0.04638350742087203,5.3217187291055756e-15,2.3936453720202772e-08,0.038070580270296445,0.038070580270271305,4.356237108341158e-15,1.9981913256499624e-08,8.796706338474649e-10,8.975278782732173e-10,4.2320244261285e-21,7.125351388463002e-10
17,0.1748686343357221,0.17486863433572522,1.0036086052335435e-12,3.600630169755133e-07,0.16151299070215358,0.16151299070213007,9.316894004977643e-13,3.413292756667586e-07,0.16120225266245664,0.16120225266243918,8.962876728477977e-14,1.1585788522109137e-07,0.15701717660239622,0.15701717660240005,8.128471083042003e-14,1.018613290357667e-07,0.14062125760861172,0.14062125760863295,4.1790872445922154e-14,8.29581537242834e-08,0.13944060181290208,0.1394406018129293,2.958366128584628e-14,6.250403443607864e-08,0.1226443407573802,0.12264434075737438,2.4777663349311112e-14,5.334780554679371e-08,0.10713236776259127,0.10713236776258998,2.115412078381859e-14,5.067152240761035e-08,0.09193728552464318,0.09193728552462621,1.883636830123929e-14,4.6287783851150405e-08,0.08602106206735168,0.08602106206733902,1.7871525643766947e-14,4.521412381318792e-08,0.08091144327811275,0.08091144327812158,1.4577381276512926e-14,3.961285034045397e-08,0.06770589646084223,0.06770589646085043,1.1404858247131086e-14,3.725066254604938e-08,0.06192867405161009,0.061928674051716884,1.0079638925266282e-14,3.3977174976640797e-08,0.04638350742097286,0.04638350742087204,6.773891965517691e-15,2.7089467286180916e-08,0.03807058027030207,0.03807058027027129,5.606442488317772e-15,2.178205654830167e-08,1.358141836835831e-09,2.7845584923256267e-10,3.9012433462993045e-21,7.203322103708918e-10
18,0.17486863433572122,0.1748686343357252,1.274899538857337e-12,4.0583093799448543e-07,0.1615129907021599,0.16151299070213002,1.1835118558092308e-12,3.8473451838086303e-07,0.1612022526624614,0.16120225266243915,1.1476295574792123e-13,1.3134743593896578e-07,0.1570171766023952,0.15701717660240005,1.0422566096679728e-13,1.1534926544834169e-07,0.14062125760860586,0.14062125760863292,5.357662158652772e-14,9.378766492845517e-08,0.13944060181289483,0.1394406018129293,3.8063823808960296e-14,7.065393661079887e-08,0.1226443407573816,0.12264434075737432,3.2247938076364576e-14,5.992876221095778e-08,0.10713236776259143,0.10713236776259,2.6404708203624148e-14,5.698291626357662e-08,0.09193728552464796,0.09193728552462625,2.3766353413385767e-14,5.191538670818494e-08,0.08602106206735519,0.08602106206733905,2.251820325188083e-14,5.0328965204145004e-08,0.08091144327811042,0.0809114432781216,1.8491509077364045e-14,4.42915274429326e-08,0.06770589646084017,0.06770589646085039,1.4208251382603692e-14,4.1220894266702824e-08,0.06192867405158069,0.06192867405171686,1.2293264215323348e-14,3.7675934104320066e-08,0.04638350742100003,0.046383507420872085,8.532521560378003e-15,3.067770421182357e-08,0.03807058027030917,0.0380705802702713,7.252182114462792e-15,2.360915067962482e-08,1.2173869448000413e-09,1.4448076480784646e-09,6.098977883876453e-21,1.1958604065469306e-09
19,0.1748686343357201,0.1748686343357252,1.6182451991755531e-12,4.572644504095076e-07,0.16151299070216793,0.16151299070213004,1.5021975991972301e-12,4.334917377102043e-07,0.16120225266246757,0.16120225266243918,1.4667423372863559e-13,1.4873673101015325e-07,0.15701717660239384,0.1570171766024001,1.3336524266708865e-13,1.305033065798794e-07,0.14062125760859853,0.14062125760863298,6.860656239569154e-14,1.06039153194903e-07,0.13944060181288565,0.13944060181292928,4.8878176193825083e-14,7.981887950960383e-08,0.12264434075738341,0.12264434075737433,4.1820677995399846e-14,6.734069594889672e-08,0.10713236776259165,0.10713236776259001,3.3017538695676593e-14,6.409011383128203e-08,0.09193728552465401,0.09193728552462622,3.0001516873403176e-14,5.827716692305587e-08,0.08602106206735964,0.08602106206733906,2.8407152129553046e-14,5.614351503271394e-08,0.08091144327810747,0.08091144327812157,2.3445843083126796e-14,4.952061392417356e-08,0.0677058964608376,0.06770589646085037,1.7960963543153954e-14,4.599673385052062e-08,0.061928674051543314,0.06192867405171689,1.4693304741699875e-14,4.121832746926645e-08,0.046383507421034385,0.046383507420872085,1.0667312936815367e-14,3.4779627257328134e-08,0.03807058027031816,0.038070580270271256,9.347338668836107e-15,2.537078384102051e-08,1.2302424294107448e-09,1.4029571701812056e-09,5.265514025131039e-21,1.3517321442463948e-09
