step,time,N,condition,initial_seed_enabled,metastable_seed_enabled,initial_seed_amplitude,metastable_seed_amplitude,parent_plane_occupation,f_outside_parent,q1,q2,q3,q4,rank_Q,dominant_plane_occupation,non_dominant_occupation,kernel_occupation,residual_occupation,norm_Z,dagger_norm_error,zero_square_real,zero_square_imag,zero_square_abs,projection_closure_error,crossing_detected,metastable_start_detected
13600,13600,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1772425527e-01,8.2275744733e-02,1.3996282456e+00,1.3989174831e+00,2.0743643750e-01,2.0258522668e-01,4,9.9999997040e-01,3.7784908374e-02,4.4490836359e-02,0.0000000000e+00,1.0000000000e+00,2.6645352591e-15,-2.3314683517e-15,1.1354912895e-15,2.5932769122e-15,0.0000000000e+00,1,1
13700,13700,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1763020841e-01,8.2369791591e-02,1.3996106237e+00,1.3989000638e+00,2.0755387599e-01,2.0270693600e-01,4,9.9999997097e-01,3.7871166630e-02,4.4498624961e-02,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,-1.2212453271e-15,1.1616670339e-15,1.6855000583e-15,0.0000000000e+00,1,1
13800,13800,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1753843605e-01,8.2461563949e-02,1.3995930099e+00,1.3988836733e+00,2.0766431695e-01,2.0282851540e-01,4,9.9999997341e-01,3.7955991547e-02,4.4505572402e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-1.9984014443e-15,1.1271875782e-15,2.2943757689e-15,0.0000000000e+00,1,1
13900,13900,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1744760747e-01,8.2552392529e-02,1.3995762598e+00,1.3988670142e+00,2.0777650601e-01,2.0294406358e-01,4,9.9999997423e-01,3.8039263988e-02,4.4513128542e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-1.4988010832e-15,1.1474225549e-15,1.8875866090e-15,0.0000000000e+00,1,1
14000,14000,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1735890391e-01,8.2641096086e-02,1.3995614320e+00,1.3988490987e+00,2.0789708749e-01,2.0304629529e-01,4,9.9999997586e-01,3.8121054160e-02,4.4520041926e-02,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,-1.2767564783e-15,1.1475083007e-15,1.7166485969e-15,0.0000000000e+00,1,1
14100,14100,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1727381889e-01,8.2726181109e-02,1.3995467572e+00,1.3988320769e+00,2.0801158786e-01,2.0314742030e-01,4,9.9999997678e-01,3.8200896480e-02,4.4525284629e-02,0.0000000000e+00,1.0000000000e+00,2.1094237468e-15,-1.3322676296e-15,1.1344397676e-15,1.7498258837e-15,0.0000000000e+00,1,1
14200,14200,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1719113634e-01,8.2808863664e-02,1.3995303441e+00,1.3988177592e+00,2.0810784853e-01,2.0326046314e-01,4,9.9999997831e-01,3.8278178131e-02,4.4530685533e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-2.4424906542e-15,1.1437277117e-15,2.6970119900e-15,0.0000000000e+00,1,1
14300,14300,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1710907600e-01,8.2890923998e-02,1.3995140702e+00,1.3988037980e+00,2.0820166819e-01,2.0337248412e-01,4,9.9999997948e-01,3.8353236015e-02,4.4537687983e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-2.8865798640e-15,1.1257030816e-15,3.0983141770e-15,0.0000000000e+00,1,1
14400,14400,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1702846475e-01,8.2971535253e-02,1.3995000975e+00,1.3987879860e+00,2.0830787376e-01,2.0346861443e-01,4,9.9999998056e-01,3.8426781245e-02,4.4544754007e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,0.0000000000e+00,1.1256260697e-15,1.1256260697e-15,0.0000000000e+00,1,1
14500,14500,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1695085837e-01,8.3049141630e-02,1.3994867575e+00,1.3987723855e+00,2.0841260399e-01,2.0356034841e-01,4,9.9999998135e-01,3.8498807393e-02,4.4550334237e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-16,-2.1094237468e-15,1.1078864373e-15,2.3826625656e-15,0.0000000000e+00,1,1
14600,14600,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1687558036e-01,8.3124419644e-02,1.3994721860e+00,1.3987589184e+00,2.0850296917e-01,2.0366050298e-01,4,9.9999998258e-01,3.8568900612e-02,4.4555519032e-02,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,-1.8318679906e-15,1.1063817452e-15,2.1400516118e-15,0.0000000000e+00,1,1
14700,14700,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1680133518e-01,8.3198664820e-02,1.3994579738e+00,1.3987456799e+00,2.0859176173e-01,2.0375814020e-01,4,9.9999998322e-01,3.8636960781e-02,4.4561704039e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-1.1102230246e-15,1.0947715920e-15,1.5592049266e-15,0.0000000000e+00,1,1
14800,14800,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1672852928e-01,8.3271470716e-02,1.3994455457e+00,1.3987311998e+00,2.0868883702e-01,2.0384348084e-01,4,9.9999998437e-01,3.8703242135e-02,4.4568228581e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-1.4988010832e-15,1.1033301868e-15,1.8611131583e-15,0.0000000000e+00,1,1
14900,14900,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1665794411e-01,8.3342055887e-02,1.3994333009e+00,1.3987172804e+00,2.0878211020e-01,2.0392752685e-01,4,9.9999998492e-01,3.8768193830e-02,4.4573862057e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-1.1657341759e-15,1.1153773326e-15,1.6133823982e-15,0.0000000000e+00,1,1
15000,15000,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1658926134e-01,8.3410738659e-02,1.3994201012e+00,1.3987050393e+00,2.0886410156e-01,2.0401808855e-01,4,9.9999998592e-01,3.8832083048e-02,4.4578655610e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-15,-1.0547118734e-15,1.0682499862e-15,1.5011912499e-15,0.0000000000e+00,1,1
15100,15100,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1652210932e-01,8.3477890684e-02,1.3994073363e+00,1.3986929193e+00,2.0894525032e-01,2.0410562707e-01,4,9.9999998652e-01,3.8894568687e-02,4.4583321997e-02,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,-2.2204460493e-15,1.0859694267e-15,2.4717828087e-15,0.0000000000e+00,1,1
15200,15200,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1645655053e-01,8.3543449470e-02,1.3993957555e+00,1.3986801505e+00,2.0903070714e-01,2.0418501298e-01,4,9.9999998726e-01,3.8955168954e-02,4.4588280516e-02,0.0000000000e+00,1.0000000000e+00,1.8873791419e-15,-2.1094237468e-15,1.0613264278e-15,2.3613729756e-15,0.0000000000e+00,1,1
15300,15300,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1639227669e-01,8.3607723309e-02,1.3993841283e+00,1.3986679548e+00,2.0911229558e-01,2.0426468508e-01,4,9.9999998796e-01,3.9014030061e-02,4.4593693247e-02,0.0000000000e+00,1.0000000000e+00,2.6645352591e-15,-1.8873791419e-15,1.0805074789e-15,2.1747865268e-15,0.0000000000e+00,1,1
15400,15400,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1632914138e-01,8.3670858620e-02,1.3993720078e+00,1.3986567263e+00,2.0918738493e-01,2.0434770300e-01,4,9.9999998855e-01,3.9071503192e-02,4.4599355428e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-2.8865798640e-15,1.1293243593e-15,3.0996317233e-15,0.0000000000e+00,1,1
15500,15500,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1626800284e-01,8.3731997160e-02,1.3993605822e+00,1.3986454347e+00,2.0926286807e-01,2.0442592998e-01,4,9.9999998916e-01,3.9127452604e-02,4.4604544556e-02,0.0000000000e+00,1.0000000000e+00,2.5535129566e-15,-3.3306690739e-16,1.1112414288e-15,1.1600823583e-15,0.0000000000e+00,1,1
15600,15600,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1620935336e-01,8.3790646639e-02,1.3993502958e+00,1.3986338552e+00,2.0934024724e-01,2.0449633128e-01,4,9.9999998969e-01,3.9181856309e-02,4.4608790330e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-6.1062266354e-16,1.0976935214e-15,1.2561015501e-15,0.0000000000e+00,1,1
15700,15700,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1615213967e-01,8.3847860327e-02,1.3993401387e+00,1.3986228143e+00,2.0941399997e-01,2.0456582366e-01,4,9.9999999020e-01,3.9235307010e-02,4.4612553317e-02,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,-1.2212453271e-15,1.0734131020e-15,1.6259322976e-15,0.0000000000e+00,1,1
15800,15800,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1609535621e-01,8.3904643787e-02,1.3993294996e+00,1.3986125260e+00,2.0948270116e-01,2.0463858778e-01,4,9.9999999063e-01,3.9288051392e-02,4.4616592395e-02,0.0000000000e+00,1.0000000000e+00,9.9920072216e-16,-1.8873791419e-15,1.0744506709e-15,2.1717836608e-15,0.0000000000e+00,1,1
15900,15900,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1603955533e-01,8.3960444667e-02,1.3993190105e+00,1.3986023554e+00,2.0955059380e-01,2.0471029981e-01,4,9.9999999126e-01,3.9339409967e-02,4.4621034700e-02,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,-1.6098233857e-15,1.0659864689e-15,1.9307662948e-15,0.0000000000e+00,1,1
16000,16000,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1598563475e-01,8.4014365248e-02,1.3993092966e+00,1.3985919988e+00,2.0961970543e-01,2.0477668939e-01,4,9.9999999159e-01,3.9388859922e-02,4.4625505326e-02,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,-4.2188474936e-15,1.0396430848e-15,4.3450583331e-15,0.0000000000e+00,1,1
16100,16100,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1593332979e-01,8.4066670209e-02,1.3992999705e+00,1.3985818955e+00,2.0968710420e-01,2.0484040774e-01,4,9.9999999216e-01,3.9436859137e-02,4.4629811071e-02,0.0000000000e+00,1.0000000000e+00,1.9984014443e-15,-2.8310687128e-15,1.0076989829e-15,3.0050636094e-15,0.0000000000e+00,1,1
16200,16200,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1588188875e-01,8.4118111251e-02,1.3992903580e+00,1.3985724636e+00,2.0975000398e-01,2.0490606142e-01,4,9.9999999247e-01,3.9484052726e-02,4.4634058525e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-16,-2.1094237468e-15,9.9912703576e-16,2.3340786999e-15,0.0000000000e+00,1,1
16300,16300,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1583136224e-01,8.4168637760e-02,1.3992807340e+00,1.3985633672e+00,2.0981064795e-01,2.0497177215e-01,4,9.9999999292e-01,3.9530372670e-02,4.4638265089e-02,0.0000000000e+00,1.0000000000e+00,1.9984014443e-15,-2.4424906542e-15,9.6794534849e-16,2.6272949574e-15,0.0000000000e+00,1,1
16400,16400,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1578245348e-01,8.4217546515e-02,1.3992719173e+00,1.3985540265e+00,2.0987290208e-01,2.0503195239e-01,4,9.9999999321e-01,3.9575358373e-02,4.4642188142e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-1.5543122345e-15,9.8437582102e-16,1.8398049569e-15,0.0000000000e+00,1,1
16500,16500,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1573537926e-01,8.4264620735e-02,1.3992637388e+00,1.3985447185e+00,2.0993491936e-01,2.0508775966e-01,4,9.9999999355e-01,3.9618954806e-02,4.4645665929e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-3.3306690739e-15,9.8247309254e-16,3.4725509150e-15,0.0000000000e+00,1,1
16600,16600,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1568940267e-01,8.4310597327e-02,1.3992552226e+00,1.3985361768e+00,2.0999181455e-01,2.0514585519e-01,4,9.9999999392e-01,3.9661640813e-02,4.4648956514e-02,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,-1.8318679906e-15,9.7667738752e-16,2.0759670167e-15,0.0000000000e+00,1,1
16700,16700,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1564381356e-01,8.4356186441e-02,1.3992463973e+00,1.3985281302e+00,2.1004539736e-01,2.0520604205e-01,4,9.9999999420e-01,3.9703738541e-02,4.4652447900e-02,0.0000000000e+00,1.0000000000e+00,1.9984014443e-15,-7.7715611724e-16,9.5890006729e-16,1.2342856110e-15,0.0000000000e+00,1,1
16800,16800,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1559905511e-01,8.4400944887e-02,1.3992382540e+00,1.3985197086e+00,2.1010146306e-01,2.0526156115e-01,4,9.9999999453e-01,3.9744851629e-02,4.4656093258e-02,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,-1.8873791419e-15,9.8290728434e-16,2.1279818502e-15,0.0000000000e+00,1,1
16900,16900,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1555601446e-01,8.4443985536e-02,1.3992307996e+00,1.3985111702e+00,2.1015829026e-01,2.0531237041e-01,4,9.9999999480e-01,3.9784459470e-02,4.4659526065e-02,0.0000000000e+00,1.0000000000e+00,2.7755575616e-15,-5.5511151231e-16,1.0093784144e-15,1.1519520713e-15,0.0000000000e+00,1,1
17000,17000,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1551443653e-01,8.4485563468e-02,1.3992230847e+00,1.3985034132e+00,2.1020990273e-01,2.0536494165e-01,4,9.9999999505e-01,3.9822858001e-02,4.4662705467e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-2.1649348980e-15,1.0221445324e-15,2.3941016181e-15,0.0000000000e+00,1,1
17100,17100,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1547337119e-01,8.4526628809e-02,1.3992151359e+00,1.3984961392e+00,2.1025829055e-01,2.0541909254e-01,4,9.9999999531e-01,3.9860692911e-02,4.4665935898e-02,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,-2.7200464103e-15,9.9090146774e-16,2.8949159216e-15,0.0000000000e+00,1,1
17200,17200,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1543295590e-01,8.4567044098e-02,1.3992078247e+00,1.3984884864e+00,2.1030918508e-01,2.0546888660e-01,4,9.9999999554e-01,3.9897810635e-02,4.4669233464e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-1.7208456882e-15,1.0023024700e-15,1.9914618058e-15,0.0000000000e+00,1,1
17300,17300,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1539408186e-01,8.4605918140e-02,1.3992010669e+00,1.3984808052e+00,2.1036025651e-01,2.0551490088e-01,4,9.9999999577e-01,3.9933659317e-02,4.4672258822e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,-3.0531133177e-15,1.0248476945e-15,3.2205300383e-15,0.0000000000e+00,1,1
17400,17400,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1535655529e-01,8.4643444712e-02,1.3991940891e+00,1.3984738514e+00,2.1040648018e-01,2.0556240155e-01,4,9.9999999598e-01,3.9968458969e-02,4.4674985743e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-2.4424906542e-15,1.0445782220e-15,2.6564834382e-15,0.0000000000e+00,1,1
17500,17500,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1531939468e-01,8.4680605318e-02,1.3991869814e+00,1.3984672109e+00,2.1045061174e-01,2.0561077559e-01,4,9.9999999620e-01,4.0002745121e-02,4.4677860197e-02,0.0000000000e+00,1.0000000000e+00,3.2196467714e-15,-2.5535129566e-15,1.0190575002e-15,2.7493465784e-15,0.0000000000e+00,1,1
17600,17600,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1528261922e-01,8.4717380777e-02,1.3991803097e+00,1.3984602472e+00,2.1049688117e-01,2.0565617139e-01,4,9.9999999639e-01,4.0036295659e-02,4.4681085118e-02,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,-3.4416913763e-15,9.9440477809e-16,3.5824684776e-15,0.0000000000e+00,1,1
17700,17700,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1524704659e-01,8.4752953411e-02,1.3991739487e+00,1.3984533675e+00,2.1054258203e-01,2.0569944389e-01,4,9.9999999656e-01,4.0068737609e-02,4.4684215802e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,-1.9984014443e-15,9.8924770982e-16,2.2298473858e-15,0.0000000000e+00,1,1
17800,17800,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1521277149e-01,8.4787228514e-02,1.3991675831e+00,1.3984470132e+00,2.1058478377e-01,2.0574273838e-01,4,9.9999999672e-01,4.0100453709e-02,4.4686774805e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,-1.4988010832e-15,9.8763283877e-16,1.7949438184e-15,0.0000000000e+00,1,1
17900,17900,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1517929148e-01,8.4820708518e-02,1.3991614178e+00,1.3984407980e+00,2.1062605372e-01,2.0578466139e-01,4,9.9999999690e-01,4.0131771340e-02,4.4688937178e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-1.6653345369e-16,1.0348211151e-15,1.0481355501e-15,0.0000000000e+00,1,1
18000,18000,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1514653000e-01,8.4853470002e-02,1.3991555560e+00,1.3984344980e+00,2.1066787819e-01,2.0582451258e-01,4,9.9999999705e-01,4.0162217509e-02,4.4691252493e-02,0.0000000000e+00,1.0000000000e+00,2.6645352591e-15,-1.0547118734e-15,1.0187493561e-15,1.4663790050e-15,0.0000000000e+00,1,1
18100,18100,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1511462234e-01,8.4885377660e-02,1.3991497020e+00,1.3984284716e+00,2.1070787816e-01,2.0586430335e-01,4,9.9999999721e-01,4.0191489148e-02,4.4693888512e-02,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,-5.5511151231e-17,9.7216996645e-16,9.7375352712e-16,0.0000000000e+00,1,1
18200,18200,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1508340655e-01,8.4916593445e-02,1.3991438425e+00,1.3984227574e+00,2.1074579872e-01,2.0590412320e-01,4,9.9999999735e-01,4.0220034980e-02,4.4696558465e-02,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,-2.8310687128e-15,9.3755011260e-16,2.9822726687e-15,0.0000000000e+00,1,1
18300,18300,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1505284193e-01,8.4947158068e-02,1.3991382391e+00,1.3984170558e+00,2.1078362826e-01,2.0594219549e-01,4,9.9999999749e-01,4.0248081716e-02,4.4699076352e-02,0.0000000000e+00,1.0000000000e+00,1.6653345369e-15,-9.9920072216e-16,9.1499013769e-16,1.3548464988e-15,0.0000000000e+00,1,1
18400,18400,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1502318107e-01,8.4976818933e-02,1.3991328289e+00,1.3984114561e+00,2.1082077593e-01,2.0597894831e-01,4,9.9999999762e-01,4.0275321475e-02,4.4701497458e-02,0.0000000000e+00,1.0000000000e+00,2.5535129566e-15,-2.5535129566e-15,9.0760243789e-16,2.7100130267e-15,0.0000000000e+00,1,1
18500,18500,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1499442216e-01,8.5005577836e-02,1.3991274659e+00,1.3984061303e+00,2.1085609929e-01,2.0601537329e-01,4,9.9999999772e-01,4.0301825697e-02,4.4703752139e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-7.7715611724e-16,8.7986255357e-16,1.1739377086e-15,0.0000000000e+00,1,1
18600,18600,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1496631629e-01,8.5033683712e-02,1.3991223068e+00,1.3984008660e+00,2.1089100997e-01,2.0605040773e-01,4,9.9999999785e-01,4.0327982236e-02,4.4705701476e-02,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,-1.9984014443e-15,8.6818282411e-16,2.1788413776e-15,0.0000000000e+00,1,1
18700,18700,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1493882382e-01,8.5061176177e-02,1.3991173693e+00,1.3983955969e+00,2.1092594602e-01,2.0608393179e-01,4,9.9999999794e-01,4.0353600490e-02,4.4707575687e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-2.4980018054e-15,8.6814313617e-16,2.6445577182e-15,0.0000000000e+00,1,1
18800,18800,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1491195871e-01,8.5088041293e-02,1.3991124027e+00,1.3983905793e+00,2.1095920864e-01,2.0611764741e-01,4,9.9999999806e-01,4.0378289380e-02,4.4709751913e-02,0.0000000000e+00,1.0000000000e+00,1.9984014443e-15,-1.2767564783e-15,8.9701693300e-16,1.5603674192e-15,0.0000000000e+00,1,1
18900,18900,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1488559939e-01,8.5114400610e-02,1.3991074716e+00,1.3983857474e+00,2.1099123528e-01,2.0615111655e-01,4,9.9999999815e-01,4.0402322266e-02,4.4712078343e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-3.2751579226e-15,8.9568773005e-16,3.3954257359e-15,0.0000000000e+00,1,1
19000,19000,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1485987467e-01,8.5140125335e-02,1.3991028545e+00,1.3983808417e+00,2.1102374663e-01,2.0618244989e-01,4,9.9999999824e-01,4.0426042166e-02,4.4714083169e-02,0.0000000000e+00,1.0000000000e+00,2.4424906542e-15,-1.1657341759e-15,8.4704492843e-16,1.4409792780e-15,0.0000000000e+00,1,1
19100,19100,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1483507128e-01,8.5164928715e-02,1.3990984179e+00,1.3983760494e+00,2.1105550094e-01,2.0621255286e-01,4,9.9999999834e-01,4.0449108497e-02,4.4715820218e-02,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,-2.4980018054e-15,8.7588974874e-16,2.6471108537e-15,0.0000000000e+00,1,1
19200,19200,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1481097538e-01,8.5189024618e-02,1.3990939015e+00,1.3983715973e+00,2.1108499686e-01,2.0624319305e-01,4,9.9999999841e-01,4.0471259608e-02,4.4717765010e-02,0.0000000000e+00,1.0000000000e+00,1.2212453271e-15,-1.8873791419e-15,8.6680794804e-16,2.0769102157e-15,0.0000000000e+00,1,1
19300,19300,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1478715507e-01,8.5212844931e-02,1.3990894681e+00,1.3983672158e+00,2.1111402090e-01,2.0627326565e-01,4,9.9999999850e-01,4.0492934038e-02,4.4719910893e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-2.3869795029e-15,8.7143060924e-16,2.5410750587e-15,0.0000000000e+00,1,1
19400,19400,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1476382611e-01,8.5236173891e-02,1.3990852885e+00,1.3983627630e+00,2.1114351317e-01,2.0630161313e-01,4,9.9999999857e-01,4.0514408493e-02,4.4721765398e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-2.6645352591e-15,8.8872663600e-16,2.8088401842e-15,0.0000000000e+00,1,1
19500,19500,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1474146907e-01,8.5258530930e-02,1.3990811725e+00,1.3983585619e+00,2.1117133431e-01,2.0632952456e-01,4,9.9999999864e-01,4.0535298290e-02,4.4723232640e-02,0.0000000000e+00,1.0000000000e+00,1.8873791419e-15,-3.6637359813e-15,8.8927986165e-16,3.7701167108e-15,0.0000000000e+00,1,1
19600,19600,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1471985189e-01,8.5280148109e-02,1.3990770699e+00,1.3983546246e+00,2.1119740473e-01,2.0635734179e-01,4,9.9999999871e-01,4.0555411036e-02,4.4724737074e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-1.9428902931e-15,8.8448711526e-16,2.1347459212e-15,0.0000000000e+00,1,1
19700,19700,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1469842809e-01,8.5301571913e-02,1.3990731823e+00,1.3983505747e+00,2.1122421791e-01,2.0638369756e-01,4,9.9999999878e-01,4.0575101865e-02,4.4726470048e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-2.7200464103e-15,8.5343604548e-16,2.8507903392e-15,0.0000000000e+00,1,1
19800,19800,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1467730858e-01,8.5322691422e-02,1.3990694154e+00,1.3983465066e+00,2.1125114792e-01,2.0640923149e-01,4,9.9999999883e-01,4.0594505516e-02,4.4728185905e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-15,-1.9984014443e-15,8.8380482847e-16,2.1851131109e-15,0.0000000000e+00,1,1
19900,19900,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1465692153e-01,8.5343078466e-02,1.3990655515e+00,1.3983427940e+00,2.1127572146e-01,2.0643541990e-01,4,9.9999999890e-01,4.0613342328e-02,4.4729736139e-02,0.0000000000e+00,1.0000000000e+00,1.6653345369e-15,-2.5535129566e-15,8.6056899065e-16,2.6946256526e-15,0.0000000000e+00,1,1
20000,20000,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1463717802e-01,8.5362821976e-02,1.3990618128e+00,1.3983392174e+00,2.1129939180e-01,2.0646075652e-01,4,9.9999999895e-01,4.0631572428e-02,4.4731249548e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-4.9960036108e-16,8.0866728471e-16,9.5054894569e-16,0.0000000000e+00,1,1
20100,20100,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1461775276e-01,8.5382247236e-02,1.3990584267e+00,1.3983354074e+00,2.1132460418e-01,2.0648370101e-01,4,9.9999999901e-01,4.0649443377e-02,4.4732803858e-02,0.0000000000e+00,1.0000000000e+00,2.8865798640e-15,-1.6653345369e-15,7.8566539662e-16,1.8413607021e-15,0.0000000000e+00,1,1
20200,20200,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1459871191e-01,8.5401288085e-02,1.3990550744e+00,1.3983316707e+00,2.1134932848e-01,2.0650641334e-01,4,9.9999999905e-01,4.0666963709e-02,4.4734324376e-02,0.0000000000e+00,1.0000000000e+00,5.5511151231e-16,-1.6653345369e-15,7.7604017329e-16,1.8372744679e-15,0.0000000000e+00,1,1
20300,20300,300,B,1,0,1.0000000000e-15,0.0000000000e+00,9.1458027050e-01,8.5419729501e-02,1.3990515226e+00,1.3983283573e+00,2.1137124965e-01,2.0653047469e-01,4,9.9999999910e-01,4.0683958907e-02,4.4735770593e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-1.2767564783e-15,8.2165303639e-16,1.5182953656e-15,0.0000000000e+00,1,1
