step,time,N,condition,initial_seed_enabled,metastable_seed_enabled,initial_seed_amplitude,metastable_seed_amplitude,parent_plane_occupation,f_outside_parent,q1,q2,q3,q4,rank_Q,dominant_plane_occupation,non_dominant_occupation,kernel_occupation,residual_occupation,norm_Z,dagger_norm_error,zero_square_real,zero_square_imag,zero_square_abs,projection_closure_error,crossing_detected,metastable_start_detected
13500,13500,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1482811459e-01,8.5171885411e-02,1.3991880355e+00,1.3982768502e+00,2.1171171509e-01,2.0560360261e-01,4,9.9999995953e-01,4.2147279279e-02,4.3024606131e-02,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,-1.6098233857e-15,1.1321990450e-14,1.1435864597e-14,0.0000000000e+00,1,1
13600,13600,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1471105852e-01,8.5288941485e-02,1.3991665089e+00,1.3982550680e+00,2.1185552833e-01,2.0575004333e-01,4,9.9999996193e-01,4.2251757670e-02,4.3037183815e-02,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,-2.5535129566e-15,1.1323983802e-14,1.1608317603e-14,0.0000000000e+00,1,1
13700,13700,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1459915955e-01,8.5400840452e-02,1.3991461601e+00,1.3982337491e+00,2.1199618619e-01,2.0588837422e-01,4,9.9999996376e-01,4.2352168608e-02,4.3048671844e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,-2.4424906542e-15,1.1328728378e-14,1.1589039962e-14,0.0000000000e+00,1,1
13800,13800,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1448931902e-01,8.5510680981e-02,1.3991265941e+00,1.3982123364e+00,2.1213736680e-01,2.0602129395e-01,4,9.9999996580e-01,4.2451009222e-02,4.3059671760e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,-2.1649348980e-15,1.1312166982e-14,1.1517467818e-14,0.0000000000e+00,1,1
13900,13900,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1438100230e-01,8.5618997696e-02,1.3991067902e+00,1.3981919164e+00,2.1227191290e-01,2.0615574134e-01,4,9.9999996722e-01,4.2549181219e-02,4.3069816477e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-2.2204460493e-15,1.1357215041e-14,1.1572238943e-14,0.0000000000e+00,1,1
14000,14000,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1427579055e-01,8.5724209455e-02,1.3990868069e+00,1.3981728794e+00,2.1239726771e-01,2.0629131518e-01,4,9.9999996908e-01,4.2645059275e-02,4.3079150180e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-2.0539125956e-15,1.1331978306e-14,1.1516609279e-14,0.0000000000e+00,1,1
14100,14100,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1417387472e-01,8.5826125278e-02,1.3990676609e+00,1.3981540658e+00,2.1252107755e-01,2.0642112355e-01,4,9.9999997067e-01,4.2737839263e-02,4.3088286015e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-3.4972025276e-15,1.1349276455e-14,1.1875878981e-14,0.0000000000e+00,1,1
14200,14200,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1407415038e-01,8.5925849617e-02,1.3990494002e+00,1.3981351293e+00,2.1264562094e-01,2.0654485183e-01,4,9.9999997221e-01,4.2828232821e-02,4.3097616796e-02,0.0000000000e+00,1.0000000000e+00,7.7715611724e-16,-5.4400928207e-15,1.1337097203e-14,1.2574751802e-14,0.0000000000e+00,1,1
14300,14300,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1397595397e-01,8.6024046032e-02,1.3990311292e+00,1.3981169208e+00,2.1276530691e-01,2.0666857403e-01,4,9.9999997419e-01,4.2916467559e-02,4.3107578474e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,-3.2751579226e-15,1.1344882122e-14,1.1808175549e-14,0.0000000000e+00,1,1
14400,14400,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1387973963e-01,8.6120260365e-02,1.3990128635e+00,1.3980995134e+00,2.1287966200e-01,2.0679218499e-01,4,9.9999997527e-01,4.3002213383e-02,4.3118046982e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-3.2196467714e-15,1.1338708326e-14,1.1786960245e-14,0.0000000000e+00,1,1
14500,14500,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1378679644e-01,8.6213203559e-02,1.3989955424e+00,1.3980822329e+00,2.1299312203e-01,2.0690933341e-01,4,9.9999997673e-01,4.3085592913e-02,4.3127610646e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-3.7747582837e-15,1.1353206381e-14,1.1964284151e-14,0.0000000000e+00,1,1
14600,14600,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1369746324e-01,8.6302536760e-02,1.3989792861e+00,1.3980651078e+00,2.1310550072e-01,2.0701921875e-01,4,9.9999997778e-01,4.3166897063e-02,4.3135639697e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-3.2196467714e-15,1.1309553463e-14,1.1758916824e-14,0.0000000000e+00,1,1
14700,14700,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1361006089e-01,8.6389939109e-02,1.3989632036e+00,1.3980486347e+00,2.1321354336e-01,2.0712787118e-01,4,9.9999997909e-01,4.3246223130e-02,4.3143715979e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-3.2751579226e-15,1.1335746791e-14,1.1799398914e-14,0.0000000000e+00,1,1
14800,14800,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1352342561e-01,8.6476574388e-02,1.3989468517e+00,1.3980328884e+00,2.1331676661e-01,2.0723828352e-01,4,9.9999998003e-01,4.3323911908e-02,4.3152662480e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-3.3861802251e-15,1.1331386157e-14,1.1826518031e-14,0.0000000000e+00,1,1
14900,14900,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1343875279e-01,8.6561247205e-02,1.3989307528e+00,1.3980175865e+00,2.1341702786e-01,2.0734692855e-01,4,9.9999998105e-01,4.3400312302e-02,4.3160934903e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-2.8865798640e-15,1.1354857353e-14,1.1716020179e-14,0.0000000000e+00,1,1
15000,15000,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1335689709e-01,8.6643102911e-02,1.3989155160e+00,1.3980023158e+00,2.1351703715e-01,2.0744970270e-01,4,9.9999998199e-01,4.3475087432e-02,4.3168015479e-02,0.0000000000e+00,1.0000000000e+00,1.2212453271e-15,-4.9960036108e-15,1.1381621616e-14,1.2429857710e-14,0.0000000000e+00,1,1
15100,15100,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1327686685e-01,8.6723133147e-02,1.3989010899e+00,1.3979868829e+00,2.1361805935e-01,2.0754696040e-01,4,9.9999998320e-01,4.3547587493e-02,4.3175545654e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-4.3853809473e-15,1.1396682919e-14,1.2211304091e-14,0.0000000000e+00,1,1
15200,15200,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1319860413e-01,8.6801395868e-02,1.3988869373e+00,1.3979718959e+00,2.1371611595e-01,2.0764232838e-01,4,9.9999998382e-01,4.3617664114e-02,4.3183731754e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-4.4964032497e-15,1.1383612159e-14,1.2239455378e-14,0.0000000000e+00,1,1
15300,15300,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1312317623e-01,8.6876823771e-02,1.3988727827e+00,1.3979579565e+00,2.1380727725e-01,2.0773766581e-01,4,9.9999998491e-01,4.3685734081e-02,4.3191089689e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-4.9404924596e-15,1.1381694526e-14,1.2407716793e-14,0.0000000000e+00,1,1
15400,15400,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1304959784e-01,8.6950402162e-02,1.3988589739e+00,1.3979443465e+00,2.1389624598e-01,2.0783063058e-01,4,9.9999998561e-01,4.3752313423e-02,4.3198088739e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,-2.2759572005e-15,1.1389068859e-14,1.1614252910e-14,0.0000000000e+00,1,1
15500,15500,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1297619203e-01,8.7023807969e-02,1.3988458051e+00,1.3979302500e+00,2.1398835528e-01,2.0791924743e-01,4,9.9999998642e-01,4.3817628796e-02,4.3206179173e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-3.1641356202e-15,1.1366162605e-14,1.1798364573e-14,0.0000000000e+00,1,1
15600,15600,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1290451019e-01,8.7095489811e-02,1.3988328784e+00,1.3979165855e+00,2.1407760240e-01,2.0800619752e-01,4,9.9999998709e-01,4.3881520106e-02,4.3213969706e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-3.3306690739e-15,1.1356104847e-14,1.1834461279e-14,0.0000000000e+00,1,1
15700,15700,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1283668160e-01,8.7163318400e-02,1.3988198107e+00,1.3979043776e+00,2.1415730471e-01,2.0809405848e-01,4,9.9999998765e-01,4.3943813387e-02,4.3219505014e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-3.3861802251e-15,1.1396048798e-14,1.1888487907e-14,0.0000000000e+00,1,1
15800,15800,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1277095640e-01,8.7229043600e-02,1.3988070384e+00,1.3978926066e+00,2.1423412512e-01,2.0817989647e-01,4,9.9999998841e-01,4.4004607587e-02,4.3224436013e-02,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,-3.4416913763e-15,1.1361048999e-14,1.1870917146e-14,0.0000000000e+00,1,1
15900,15900,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1270500087e-01,8.7294999132e-02,1.3987950041e+00,1.3978801154e+00,2.1431561546e-01,2.0826074147e-01,4,9.9999998893e-01,4.4063902175e-02,4.3231096957e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-4.8849813084e-15,1.1308021362e-14,1.2318051368e-14,0.0000000000e+00,1,1
16000,16000,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1264037807e-01,8.7359621930e-02,1.3987832724e+00,1.3978678414e+00,2.1439565747e-01,2.0833952282e-01,4,9.9999998962e-01,4.4121390573e-02,4.3238231358e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-4.3298697960e-15,1.1336185325e-14,1.2134944176e-14,0.0000000000e+00,1,1
16100,16100,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1257897730e-01,8.7421022704e-02,1.3987714257e+00,1.3978567655e+00,2.1446786060e-01,2.0841904553e-01,4,9.9999999006e-01,4.4177066471e-02,4.3243956234e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-2.0539125956e-15,1.1326661252e-14,1.1511377505e-14,0.0000000000e+00,1,1
16200,16200,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1251909709e-01,8.7480902908e-02,1.3987599747e+00,1.3978458549e+00,2.1453896146e-01,2.0849588319e-01,4,9.9999999071e-01,4.4231447224e-02,4.3249455684e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-5.1625370645e-15,1.1305044674e-14,1.2428025749e-14,0.0000000000e+00,1,1
16300,16300,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1245913827e-01,8.7540861731e-02,1.3987493544e+00,1.3978342117e+00,2.1461480993e-01,2.0856712003e-01,4,9.9999999108e-01,4.4284881348e-02,4.3255980383e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-3.2751579226e-15,1.1319036834e-14,1.1783346480e-14,0.0000000000e+00,1,1
16400,16400,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1240071772e-01,8.7599282275e-02,1.3987390099e+00,1.3978228734e+00,2.1468864573e-01,2.0863648352e-01,4,9.9999999157e-01,4.4337221826e-02,4.3262060449e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-2.8865798640e-15,1.1346596600e-14,1.1708014251e-14,0.0000000000e+00,1,1
16500,16500,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1234508660e-01,8.7654913403e-02,1.3987284275e+00,1.3978126958e+00,2.1475490115e-01,2.0870741745e-01,4,9.9999999196e-01,4.4388258996e-02,4.3266654407e-02,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,-2.6645352591e-15,1.1352999728e-14,1.1661490084e-14,0.0000000000e+00,1,1
16600,16600,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1229082967e-01,8.7709170331e-02,1.3987180677e+00,1.3978027980e+00,2.1481931483e-01,2.0877683558e-01,4,9.9999999243e-01,4.4437902122e-02,4.3271268209e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-4.4964032497e-15,1.1324676181e-14,1.2184659732e-14,0.0000000000e+00,1,1
16700,16700,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1223703879e-01,8.7762961211e-02,1.3987084101e+00,1.3977924542e+00,2.1488660935e-01,2.0884152702e-01,4,9.9999999281e-01,4.4486112593e-02,4.3276848617e-02,0.0000000000e+00,1.0000000000e+00,1.9984014443e-15,-2.6090241079e-15,1.1344784807e-14,1.1640925613e-14,0.0000000000e+00,1,1
16800,16800,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1218468673e-01,8.7815313272e-02,1.3986990376e+00,1.3977823569e+00,2.1495228022e-01,2.0890428983e-01,4,9.9999999317e-01,4.4533067301e-02,4.3282245971e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-1.4988010832e-15,1.1375129554e-14,1.1473446608e-14,0.0000000000e+00,1,1
16900,16900,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1213404803e-01,8.7865951973e-02,1.3986894231e+00,1.3977730907e+00,2.1501252747e-01,2.0896865231e-01,4,9.9999999354e-01,4.4578994727e-02,4.3286957246e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-4.9404924596e-15,1.1360447912e-14,1.2388229998e-14,0.0000000000e+00,1,1
17000,17000,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1208430433e-01,8.7915695672e-02,1.3986798311e+00,1.3977641634e+00,2.1507055471e-01,2.0903284437e-01,4,9.9999999393e-01,4.4623738555e-02,4.3291957116e-02,0.0000000000e+00,1.0000000000e+00,1.9984014443e-15,-3.9968028887e-15,1.1329492905e-14,1.2013818827e-14,0.0000000000e+00,1,1
17100,17100,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1203566208e-01,8.7964337921e-02,1.3986707940e+00,1.3977551143e+00,2.1512935756e-01,2.0909330447e-01,4,9.9999999415e-01,4.4667126195e-02,4.3297211726e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-3.7192471325e-15,1.1381639481e-14,1.1973909825e-14,0.0000000000e+00,1,1
17200,17200,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1198897767e-01,8.8011022329e-02,1.3986622732e+00,1.3977462184e+00,2.1518714862e-01,2.0915029410e-01,4,9.9999999453e-01,4.4709534073e-02,4.3301488256e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-3.8302694350e-15,1.1365178623e-14,1.1993258485e-14,0.0000000000e+00,1,1
17300,17300,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1194385751e-01,8.8056142489e-02,1.3986538480e+00,1.3977377818e+00,2.1524194153e-01,2.0920662860e-01,4,9.9999999470e-01,4.4751274268e-02,4.3304868221e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-3.6637359813e-15,1.1357390306e-14,1.1933703361e-14,0.0000000000e+00,1,1
17400,17400,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1189926564e-01,8.8100734356e-02,1.3986453982e+00,1.3977296330e+00,2.1529485153e-01,2.0926311210e-01,4,9.9999999508e-01,4.4791933559e-02,4.3308800796e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-3.9968028887e-15,1.1391967293e-14,1.2072752468e-14,0.0000000000e+00,1,1
17500,17500,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1185519922e-01,8.8144800776e-02,1.3986371891e+00,1.3977214778e+00,2.1534778951e-01,2.0931797153e-01,4,9.9999999527e-01,4.4831181343e-02,4.3313619433e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-3.8302694350e-15,1.1371949965e-14,1.1999675410e-14,0.0000000000e+00,1,1
17600,17600,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1181230441e-01,8.8187695588e-02,1.3986293900e+00,1.3977133075e+00,2.1540081221e-01,2.0937007797e-01,4,9.9999999556e-01,4.4869473376e-02,4.3318222212e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-2.4980018054e-15,1.1366036421e-14,1.1637301962e-14,0.0000000000e+00,1,1
17700,17700,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1177073780e-01,8.8229262204e-02,1.3986218314e+00,1.3977053619e+00,2.1545236448e-01,2.0942056404e-01,4,9.9999999575e-01,4.4907164380e-02,4.3322097824e-02,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,-1.9984014443e-15,1.1337438721e-14,1.1512216341e-14,0.0000000000e+00,1,1
17800,17800,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1173030213e-01,8.8269697869e-02,1.3986143191e+00,1.3976978058e+00,2.1550137757e-01,2.0947072951e-01,4,9.9999999599e-01,4.4943860807e-02,4.3325837062e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-1.1657341759e-15,1.1331901181e-14,1.1391704023e-14,0.0000000000e+00,1,1
17900,17900,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1169098506e-01,8.8309014942e-02,1.3986069338e+00,1.3976905396e+00,2.1554849940e-01,2.0952003451e-01,4,9.9999999619e-01,4.4979291839e-02,4.3329723104e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-4.4964032497e-15,1.1346782358e-14,1.2205208399e-14,0.0000000000e+00,1,1
18000,18000,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1165278974e-01,8.8347210262e-02,1.3985998387e+00,1.3976833916e+00,2.1559484394e-01,2.0956739045e-01,4,9.9999999638e-01,4.5013832920e-02,4.3333377342e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-3.8302694350e-15,1.1362741854e-14,1.1990949353e-14,0.0000000000e+00,1,1
18100,18100,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1161547369e-01,8.8384526310e-02,1.3985929903e+00,1.3976763445e+00,2.1564052530e-01,2.0961308997e-01,4,9.9999999657e-01,4.5047754332e-02,4.3336771978e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-3.6082248300e-15,1.1348215694e-14,1.1908034509e-14,0.0000000000e+00,1,1
18200,18200,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1157882066e-01,8.8421179344e-02,1.3985862435e+00,1.3976694574e+00,2.1568515914e-01,2.0965810151e-01,4,9.9999999674e-01,4.5080887760e-02,4.3340291584e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-3.3306690739e-15,1.1358372767e-14,1.1836637546e-14,0.0000000000e+00,1,1
18300,18300,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1154300964e-01,8.8456990363e-02,1.3985795692e+00,1.3976627861e+00,2.1572838570e-01,2.0970261950e-01,4,9.9999999692e-01,4.5113161516e-02,4.3343828846e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-3.3861802251e-15,1.1340590698e-14,1.1835337507e-14,0.0000000000e+00,1,1
18400,18400,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1150837959e-01,8.8491620406e-02,1.3985730254e+00,1.3976564034e+00,2.1576973352e-01,2.0974625763e-01,4,9.9999999706e-01,4.5144644731e-02,4.3346975675e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-3.9412917374e-15,1.1375968099e-14,1.2039370031e-14,0.0000000000e+00,1,1
18500,18500,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1147481385e-01,8.8525186145e-02,1.3985666820e+00,1.3976502372e+00,2.1580967169e-01,2.0978855035e-01,4,9.9999999724e-01,4.5175216447e-02,4.3349969698e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-3.4416913763e-15,1.1361512015e-14,1.1871360276e-14,0.0000000000e+00,1,1
18600,18600,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1144184638e-01,8.8558153620e-02,1.3985605979e+00,1.3976440547e+00,2.1584970764e-01,2.0982910647e-01,4,9.9999999736e-01,4.5204846559e-02,4.3353307061e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-3.2196467714e-15,1.1364934138e-14,1.1812190877e-14,0.0000000000e+00,1,1
18700,18700,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1140948239e-01,8.8590517609e-02,1.3985547059e+00,1.3976378913e+00,2.1588961233e-01,2.0986837470e-01,4,9.9999999751e-01,4.5233831346e-02,4.3356686263e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-1.8318679906e-15,1.1365068297e-14,1.1511755632e-14,0.0000000000e+00,1,1
18800,18800,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1137817865e-01,8.8621821352e-02,1.3985488445e+00,1.3976320755e+00,2.1592725983e-01,2.0990743099e-01,4,9.9999999761e-01,4.5262297674e-02,4.3359523678e-02,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,-2.9976021665e-15,1.1394006258e-14,1.1781723022e-14,0.0000000000e+00,1,1
18900,18900,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1134788414e-01,8.8652115863e-02,1.3985430597e+00,1.3976265684e+00,2.1596290243e-01,2.0994596986e-01,4,9.9999999775e-01,4.5290002000e-02,4.3362113863e-02,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,-2.2759572005e-15,1.1393643199e-14,1.1618738594e-14,0.0000000000e+00,1,1
19000,19000,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1131807460e-01,8.8681925403e-02,1.3985375857e+00,1.3976209437e+00,2.1599930059e-01,2.0998243097e-01,4,9.9999999786e-01,4.5316874637e-02,4.3365050766e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-1.5543122345e-15,1.1384359257e-14,1.1489974857e-14,0.0000000000e+00,1,1
19100,19100,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1128878674e-01,8.8711213256e-02,1.3985323891e+00,1.3976152273e+00,2.1603628467e-01,2.1001703901e-01,4,9.9999999797e-01,4.5343148258e-02,4.3368064998e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-3.6637359813e-15,1.1406333482e-14,1.1980292352e-14,0.0000000000e+00,1,1
19200,19200,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1126049952e-01,8.8739500480e-02,1.3985271622e+00,1.3976099030e+00,2.1607072723e-01,2.1005184281e-01,4,9.9999999807e-01,4.5368862611e-02,4.3370637869e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-3.2196467714e-15,1.1396299854e-14,1.1842372047e-14,0.0000000000e+00,1,1
19300,19300,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1123311083e-01,8.8766889171e-02,1.3985218845e+00,1.3976049727e+00,2.1610261517e-01,2.1008697868e-01,4,9.9999999818e-01,4.5393836568e-02,4.3373052603e-02,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,-1.7208456882e-15,1.1359524984e-14,1.1489130418e-14,0.0000000000e+00,1,1
19400,19400,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1120618506e-01,8.8793814935e-02,1.3985168613e+00,1.3975999707e+00,2.1613496236e-01,2.1012041448e-01,4,9.9999999826e-01,4.5418092797e-02,4.3375722138e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-2.9420910153e-15,1.1366964852e-14,1.1741541189e-14,0.0000000000e+00,1,1
19500,19500,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1117985645e-01,8.8820143546e-02,1.3985121332e+00,1.3975948852e+00,2.1616784392e-01,2.1015188178e-01,4,9.9999999836e-01,4.5441808012e-02,4.3378335534e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-2.5535129566e-15,1.1372921665e-14,1.1656061754e-14,0.0000000000e+00,1,1
19600,19600,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1115441145e-01,8.8845588546e-02,1.3985074207e+00,1.3975901017e+00,2.1619876864e-01,2.1018323994e-01,4,9.9999999843e-01,4.5464983388e-02,4.3380605159e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-3.2751579226e-15,1.1354094691e-14,1.1817026939e-14,0.0000000000e+00,1,1
19700,19700,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1112958205e-01,8.8870417947e-02,1.3985026743e+00,1.3975855947e+00,2.1622790186e-01,2.1021481832e-01,4,9.9999999852e-01,4.5487535048e-02,4.3382882899e-02,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-2.3314683517e-15,1.1352384343e-14,1.1589321592e-14,0.0000000000e+00,1,1
19800,19800,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1110515688e-01,8.8894843116e-02,1.3984981157e+00,1.3975810652e+00,2.1625717591e-01,2.1024514326e-01,4,9.9999999859e-01,4.5509507225e-02,4.3385335891e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-2.6645352591e-15,1.1326253955e-14,1.1635453442e-14,0.0000000000e+00,1,1
19900,19900,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1108147467e-01,8.8918525329e-02,1.3984937750e+00,1.3975765818e+00,2.1628614842e-01,2.1027401446e-01,4,9.9999999867e-01,4.5530951658e-02,4.3387573671e-02,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,-2.5535129566e-15,1.1351366202e-14,1.1635030858e-14,0.0000000000e+00,1,1
20000,20000,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1105865203e-01,8.8941347970e-02,1.3984894915e+00,1.3975723448e+00,2.1631352486e-01,2.1030250125e-01,4,9.9999999873e-01,4.5551816856e-02,4.3389531114e-02,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,-3.2196467714e-15,1.1322601081e-14,1.1771466373e-14,0.0000000000e+00,1,1
20100,20100,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1103625874e-01,8.8963741259e-02,1.3984852695e+00,1.3975682152e+00,2.1634020395e-01,2.1033057575e-01,4,9.9999999880e-01,4.5572102960e-02,4.3391638298e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-9.9920072216e-16,1.1339391810e-14,1.1383330299e-14,0.0000000000e+00,1,1
20200,20200,300,A,0,0,0.0000000000e+00,0.0000000000e+00,9.1101415010e-01,8.8985849900e-02,1.3984812206e+00,1.3975640314e+00,2.1636722969e-01,2.1035749463e-01,4,9.9999999886e-01,4.5591930334e-02,4.3393919566e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-2.4424906542e-15,1.1372539588e-14,1.1631870756e-14,0.0000000000e+00,1,1
