epsilon,phi,phi_over_pi,s0,stability_gain,noise_amp,seed,phase,S_mean,S_amp,S_max_abs,S_final,S_drift,Q_max_error,Q_tail_max_error
0.0003,0.0,0.0,0.03,-0.002,1e-08,2,gray_metastable,-0.0036387785656349166,0.0002928354653356222,0.003849741185033395,-0.0032640702543621507,0.0001843968778572182,7.771561172376096e-16,6.661338147750939e-16
0.0003,0.0,0.0,0.03,0.0,0.0,0,unstable_or_drifting,-0.015145258794949086,0.0333127334314795,0.04650335849709796,-0.04650335849709796,0.0344184979194194,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.0,0.0,0.03,0.0,1e-08,0,unstable_or_drifting,-0.015145544928291994,0.03331298750731651,0.04650389384042675,-0.04650389384042675,0.03441844345988959,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.0,0.0,0.03,0.0,1e-08,1,unstable_or_drifting,-0.015146532940521693,0.033312787495280716,0.04650455844165274,-0.04650455844165274,0.034418401799506476,8.881784197001252e-16,6.661338147750939e-16
0.0003,0.0,0.0,0.03,0.0,1e-08,2,unstable_or_drifting,-0.015145350600552197,0.03331335161682989,0.04650410375156617,-0.04650410375156617,0.03441877803575723,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.0,0.0,0.03,0.002,0.0,0,unstable_or_drifting,0.94215199274407,0.025909083259936794,0.9490601540900586,0.9490556673497708,0.013458822676283289,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.0,0.0,0.03,0.002,1e-08,0,unstable_or_drifting,0.9421520228975224,0.025908944905746134,0.9490601592791634,0.9490557359130065,0.013458760173289397,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.0,0.0,0.03,0.002,1e-08,1,unstable_or_drifting,0.9421521132480111,0.02590883904643615,0.949060165604433,0.9490555925012739,0.013458790110403518,8.881784197001252e-16,6.661338147750939e-16
0.0003,0.0,0.0,0.03,0.002,1e-08,2,unstable_or_drifting,0.9421519686911723,0.025909194562870164,0.9490602507106282,0.9490557086780176,0.013459038649847654,7.771561172376096e-16,6.661338147750939e-16
0.0003,0.0,0.0,0.03,0.01,0.0,0,natural_selection,0.9982456863091322,1.352307155144672e-12,0.9982456863117072,0.9982456863090026,2.589040093425865e-13,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.0,0.0,0.03,0.01,1e-08,0,natural_selection,0.9982456858433915,2.1214052348117463e-08,0.9982457081605175,0.9982456955499184,2.5571287309844593e-09,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.0,0.0,0.03,0.01,1e-08,1,natural_selection,0.9982456891074563,2.2018414647106965e-08,0.9982457089559587,0.9982456702016728,1.330673349286826e-10,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.0,0.0,0.03,0.01,1e-08,2,natural_selection,0.9982456861146533,2.1494483359862926e-08,0.9982457028147728,0.9982456759522516,4.999595515364774e-09,7.771561172376096e-16,7.771561172376096e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,-0.01,0.0,0,gray_metastable,-0.013957024326724488,0.00048548438305884463,0.014447479750676173,-0.013476510984558484,0.000485702764136885,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,-0.01,1e-08,0,gray_metastable,-0.013957057145203318,0.0004856314659967588,0.01444767880057202,-0.013476415868578503,0.0004857126870632736,8.881784197001252e-16,8.881784197001252e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,-0.01,1e-08,1,gray_metastable,-0.013957059011303792,0.0004854881439206593,0.014447683419167023,-0.013476707131325705,0.00048573704086293107,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,-0.01,1e-08,2,gray_metastable,-0.013957052635439306,0.00048546007299463123,0.014447645466423131,-0.013476725320433869,0.0004857516518431519,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,-0.002,0.0,0,unstable_or_drifting,-0.0531617926370485,0.009490821185618354,0.06271455953864377,-0.043732917167407064,0.009719181832877719,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,-0.002,1e-08,0,unstable_or_drifting,-0.053161922339968165,0.009490862268677663,0.06271480020488082,-0.043733075667525496,0.009719319476902973,8.881784197001252e-16,8.881784197001252e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,-0.002,1e-08,1,unstable_or_drifting,-0.05316203992003252,0.009491090220859984,0.06271538856024374,-0.04373320811852377,0.00971953855340088,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,-0.002,1e-08,2,unstable_or_drifting,-0.053161919252321804,0.00949068726614544,0.06271460633936997,-0.04373323180707909,0.009719343668331458,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,0.0,0.0,0,unstable_or_drifting,-0.23387115614531281,0.04763660515834103,0.2588190451007718,-0.16354583478408974,0.041458362266317494,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,0.0,1e-08,0,unstable_or_drifting,-0.23387151176000082,0.047636425175466846,0.25881942295621824,-0.16354657260528455,0.041458262587865446,8.881784197001252e-16,8.881784197001252e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,0.0,1e-08,1,unstable_or_drifting,-0.23387255272713653,0.04763669868027724,0.2588205287992347,-0.1635471314386802,0.04145855591765865,8.881784197001252e-16,8.881784197001252e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,0.0,1e-08,2,unstable_or_drifting,-0.23387133879617483,0.047636272641015484,0.2588192746301605,-0.16354672934812955,0.04145795551922027,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,0.002,0.0,0,natural_selection,-0.9530492238545749,0.005678385504394146,0.9566779895478823,-0.9500261910951204,0.003132412599136547,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,0.002,1e-08,0,natural_selection,-0.9530492763611542,0.005678465369407026,0.9566780916797413,-0.9500262789530975,0.003132379585396916,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,0.002,1e-08,1,natural_selection,-0.9530492403068616,0.0056783624703425906,0.9566780140702033,-0.9500262961750983,0.003132429154222738,8.881784197001252e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,0.002,1e-08,2,natural_selection,-0.9530492864102291,0.005678521219836585,0.9566780808947184,-0.9500262319819416,0.003132406683560851,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,0.01,0.0,0,natural_selection,-0.9982456863693,6.164494470439763e-10,0.9982456875419015,-0.9982456863090026,1.2064971244285516e-10,8.881784197001252e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,0.01,1e-08,0,natural_selection,-0.9982456879415768,1.9426081354634306e-08,0.9982457071989399,-0.9982456874458858,1.1417492506993199e-09,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,0.01,1e-08,1,natural_selection,-0.9982456860545993,2.1456528942476183e-08,0.998245705165809,-0.9982456914057525,3.5648660690057454e-09,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0,0.01,1e-08,2,natural_selection,-0.9982456880520919,1.9650803817494733e-08,0.9982457057694745,-0.9982456909564806,8.284992025764382e-09,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,-0.01,0.0,0,gray_metastable,-0.01395763799423917,0.00048550324112603405,0.01444811238282917,-0.013477105900577102,0.0004857216334879389,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,-0.01,1e-08,0,gray_metastable,-0.01395767081293363,0.00048565032457942303,0.01444831143340769,-0.013477010784248844,0.0004857315565908807,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,-0.01,1e-08,1,gray_metastable,-0.013957672679109854,0.0004855070023669101,0.01444831605145186,-0.01347730204671804,0.00048575591042738196,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,-0.01,1e-08,2,gray_metastable,-0.01395766630079426,0.00048547893179351487,0.014448278097204444,-0.013477320233617415,0.00048577052121283847,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,-0.002,0.0,0,unstable_or_drifting,-0.0531737405892889,0.009490590228183576,0.0627250158587383,-0.043743835402371145,0.009719522750598203,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,-0.002,1e-08,0,unstable_or_drifting,-0.05317387028247166,0.009490631313713884,0.06272525651951566,-0.04374399389208789,0.009719660394871432,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,-0.002,1e-08,1,unstable_or_drifting,-0.05317398788107062,0.009490859260009223,0.06272584487642052,-0.043744126356402076,0.009719879470393815,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,-0.002,1e-08,2,unstable_or_drifting,-0.05317386718481596,0.009490456314501895,0.06272506264977826,-0.04374415002077447,0.009719684591143078,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,0.0,0.0,0,unstable_or_drifting,-0.23392163566387436,0.04755913539651148,0.2588191135011854,-0.16370084270816246,0.0413436331107532,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,0.0,1e-08,0,unstable_or_drifting,-0.23392199118807805,0.04755895328805969,0.2588194869665274,-0.16370158039040802,0.04134353348890493,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,0.0,1e-08,1,unstable_or_drifting,-0.23392303222664665,0.0475592129773226,0.25882056536548825,-0.16370213941084305,0.041343826682881724,7.771561172376096e-16,7.771561172376096e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,0.0,1e-08,2,unstable_or_drifting,-0.23392181825822883,0.047558826582350416,0.25881939022746503,-0.1637017370627642,0.041343226515622805,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,0.002,0.0,0,natural_selection,-0.9530462158338141,0.005724961148879937,0.9566779910787017,-0.9500283065862648,0.003117065026337351,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,0.002,1e-08,0,natural_selection,-0.9530462683204752,0.005725040403452675,0.9566780915712674,-0.9500283944721768,0.0031170318955606735,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,0.002,1e-08,1,natural_selection,-0.9530462322342713,0.0057249381691049095,0.9566780144137543,-0.9500284117100067,0.003117081397650101,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,0.002,1e-08,2,natural_selection,-0.9530462783313454,0.005725101537459032,0.9566780909619209,-0.9500283475177539,0.003117058909982373,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,0.01,0.0,0,natural_selection,-0.998245686370085,6.244744721328743e-10,0.9982456875579515,-0.9982456863090026,1.2222067802269976e-10,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,0.01,1e-08,0,natural_selection,-0.9982456879435061,1.9423380792638056e-08,0.9982457072007676,-0.9982456874486771,1.1433313185094107e-09,8.881784197001252e-16,8.881784197001252e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,0.01,1e-08,1,natural_selection,-0.9982456860547163,2.1456420862264736e-08,0.9982457051657776,-0.9982456914096407,3.564740169714753e-09,8.881784197001252e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.0001,0.01,1e-08,2,natural_selection,-0.998245688054251,1.9651157312505774e-08,0.9982457057712064,-0.9982456909582318,8.285444552669219e-09,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,-0.01,0.0,0,gray_metastable,-0.013963160800550531,0.00048567294278642134,0.01445380584928612,-0.013482459963713278,0.00048589143670450634,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,-0.01,1e-08,0,gray_metastable,-0.013963193621196456,0.0004858200308688306,0.014454004905997464,-0.013482364844259803,0.00048590136138145813,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,-0.01,1e-08,1,gray_metastable,-0.013963195488037847,0.00048567670744872893,0.014454009519093532,-0.013482656104196074,0.00048592571555718285,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,-0.01,1e-08,2,gray_metastable,-0.013963189087663825,0.00048564864002059727,0.01445397155127659,-0.013482674271235395,0.00048594032458261667,8.881784197001252e-16,8.881784197001252e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,-0.002,0.0,0,unstable_or_drifting,-0.053281259998587197,0.009488507124765948,0.06281910664805827,-0.04384209239852638,0.009722585768390864,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,-0.002,1e-08,0,unstable_or_drifting,-0.05328138960427392,0.009488548232514795,0.06281934725982768,-0.043842250794798095,0.009722723414853376,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,-0.002,1e-08,1,unstable_or_drifting,-0.053281507369577506,0.00948877612582991,0.0628199356305375,-0.043842383378877685,0.009722942481663437,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,-0.002,1e-08,2,unstable_or_drifting,-0.05328138641634811,0.009488373263162275,0.06281915335182116,-0.04384240682549661,0.009722747654729122,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,0.0,0.0,0,unstable_or_drifting,-0.2343755303623629,0.04686531718657705,0.2588262540151449,-0.16509561964199082,0.04031099608553146,6.661338147750939e-16,4.440892098500626e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,0.0,1e-08,0,unstable_or_drifting,-0.2343758850717638,0.046865068241241425,0.25882649255454193,-0.16509635607205908,0.04031089697420104,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,0.0,1e-08,1,unstable_or_drifting,-0.23437692675263827,0.04686532003397183,0.2588275568434218,-0.16509691677547814,0.04031118894514382,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,0.0,1e-08,2,unstable_or_drifting,-0.23437571244771863,0.04686502046619172,0.2588265530419238,-0.16509651210954038,0.040310590859900436,8.881784197001252e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,0.002,0.0,0,natural_selection,-0.9530161857749775,0.0061626331500357345,0.9566783190368988,-0.9500477880128269,0.0029712337654921317,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,0.002,1e-08,0,natural_selection,-0.9530162380608679,0.006162720828895907,0.9566784323983648,-0.9500478761535226,0.0029711995293165705,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,0.002,1e-08,1,natural_selection,-0.95301620165438,0.006162606755166278,0.9566783231772017,-0.9500478935399335,0.0029712483429319425,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,0.002,1e-08,2,natural_selection,-0.953016247717275,0.006162774244579117,0.956678412726411,-0.9500478293518444,0.002971225767398611,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,0.01,0.0,0,natural_selection,-0.998245686378187,7.072974428368184e-10,0.9982456877235975,-0.9982456863090026,1.3843137747215906e-10,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,0.01,1e-08,0,natural_selection,-0.9982456879626275,1.9395281047884794e-08,0.9982457072182247,-0.9982456874755746,1.1596443805217405e-09,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,0.01,1e-08,1,natural_selection,-0.9982456860563836,2.1455199950004555e-08,0.9982457051653453,-0.9982456914470701,3.562427131065249e-09,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.001,0.01,1e-08,2,natural_selection,-0.9982456880755838,1.965441503992693e-08,0.9982457057877469,-0.9982456909750759,8.290830688650885e-09,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,-0.01,0.0,0,gray_metastable,-0.014018379949260985,0.00048736822210998336,0.014510729798795693,-0.013535993354575726,0.00048758773205507915,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,-0.01,1e-08,0,gray_metastable,-0.014018412790221401,0.00048751535625618254,0.014510928917124355,-0.01353589820461199,0.0004875976725242266,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,-0.01,1e-08,1,gray_metastable,-0.014018414662992234,0.00048737202069268695,0.014510933480419378,-0.013536189439034004,0.00048762202989588443,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,-0.01,1e-08,2,gray_metastable,-0.014018408040697625,0.00048734398509098047,0.014510895375714927,-0.013536207405532966,0.00048763662173989357,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,-0.002,0.0,0,unstable_or_drifting,-0.05435545468728359,0.009467225999142646,0.06375859875134736,-0.044824146753062066,0.009752700499312823,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,-0.002,1e-08,0,unstable_or_drifting,-0.05435558343239398,0.009467267329396095,0.06375883888558681,-0.04482430422679462,0.00975283816807209,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,-0.002,1e-08,1,unstable_or_drifting,-0.0543557028524361,0.009467494689876628,0.06375942738238506,-0.044824438002631806,0.009753057144541888,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,-0.002,1e-08,2,unstable_or_drifting,-0.05435557931963486,0.009467092658991878,0.06375864457512721,-0.044824459257143456,0.009752862845156196,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,0.0,0.0,0,unstable_or_drifting,-0.2388727968340448,0.04026238471028802,0.25953901126517576,-0.17901424184459971,0.029977237124723527,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,0.0,1e-08,0,unstable_or_drifting,-0.2388731433439738,0.04026214627339815,0.2595392581273814,-0.17901496558058508,0.02997714322715489,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,0.0,1e-08,1,unstable_or_drifting,-0.2388741913950006,0.04026240099026365,0.2595403450683373,-0.17901554308780998,0.0299774228984738,7.771561172376096e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,0.0,1e-08,2,unstable_or_drifting,-0.23887297378675024,0.04026205406700384,0.25953922336683544,-0.17901511523282776,0.029976845776148314,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,0.002,0.0,0,natural_selection,-0.9522475525667834,0.013208774153804337,0.9567172187717699,-0.950299243441069,0.00035367797296548265,8.881784197001252e-16,8.881784197001252e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,0.002,1e-08,0,natural_selection,-0.9522475991987996,0.013208870099879533,0.9567172749633794,-0.9502993345482854,0.0003536242911170717,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,0.002,1e-08,1,natural_selection,-0.9522475532789481,0.013208823976197437,0.9567171388547329,-0.9502993542779712,0.0003536505234906784,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,0.002,1e-08,2,natural_selection,-0.9522476037974301,0.013208992095281313,0.9567173421679145,-0.9502992895363869,0.00035363954134193243,8.881784197001252e-16,8.881784197001252e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,0.01,0.0,0,natural_selection,0.9982456860805656,2.3350646416453458e-09,0.9982456863089809,0.9982456863089807,4.570295253358836e-10,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,0.01,1e-08,0,natural_selection,0.998245685740265,2.1291244989285474e-08,0.9982457077706337,0.998245695779299,2.853826175375218e-09,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,0.01,1e-08,1,natural_selection,0.9982456887704101,2.1661056281985225e-08,0.9982457077778124,0.9982456701000413,7.123022172095261e-10,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.01,0.01,1e-08,2,natural_selection,0.9982456859422638,2.2141310229706335e-08,0.99824570348673,0.9982456768764325,5.9970015620081085e-09,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,-0.01,0.0,0,gray_metastable,-0.014141245854480386,0.0004911307318906898,0.014637378995033694,-0.013655117531252314,0.0004913525066733617,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,-0.01,1e-08,0,gray_metastable,-0.01414127874597223,0.0004912779669417056,0.014637578252450767,-0.013655022318567356,0.0004913624824297892,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,-0.01,1e-08,1,gray_metastable,-0.014141280627112054,0.0004911346042234255,0.014637582702823226,-0.013655313494376375,0.000491386845800839,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,-0.01,1e-08,2,gray_metastable,-0.014141273502061692,0.0004911066416100054,0.01463754428544528,-0.01365533100222527,0.0004914014021173106,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,-0.002,0.0,0,unstable_or_drifting,-0.056740016040317545,0.009416879341637374,0.06584056997789717,-0.04700681129462242,0.00981632352853929,6.661338147750939e-16,4.440892098500626e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,-0.002,1e-08,0,unstable_or_drifting,-0.05674014296422624,0.009416921168925362,0.06584080913161887,-0.047006966793768146,0.009816461249313832,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,-0.002,1e-08,1,unstable_or_drifting,-0.056740265986996,0.009417147324159124,0.06584139783174081,-0.04700710318342256,0.009816680004464028,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,-0.002,1e-08,2,unstable_or_drifting,-0.05674013664820911,0.009416747166434536,0.06584061379599353,-0.047007119463124455,0.009816486907236396,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,0.0,0.0,0,unstable_or_drifting,-0.24859506730442557,0.027736962275403537,0.26522846990716065,-0.20975454535635357,0.006965172011106552,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,0.0,1e-08,0,unstable_or_drifting,-0.24859539526249805,0.027736701777833342,0.26522864332657725,-0.20975523977091057,0.006965090395799678,7.771561172376096e-16,7.771561172376096e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,0.0,1e-08,1,unstable_or_drifting,-0.24859645710904746,0.027737194254781605,0.2652302429211696,-0.20975585441160638,0.0069653423175320694,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,0.0,1e-08,2,unstable_or_drifting,-0.24859523259142619,0.02773668976719082,0.26522875455661454,-0.2097553750222329,0.006964812673380588,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,0.002,0.0,0,unstable_or_drifting,-0.9289085629457824,0.11168698279591233,0.9573331326141278,-0.9520116396376657,0.052151028464228255,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,0.002,1e-08,0,unstable_or_drifting,-0.92890834432739,0.11168789552736025,0.9573331622198793,-0.9520117470690568,0.05215164328528177,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,0.002,1e-08,1,unstable_or_drifting,-0.928907720815874,0.11168990576960242,0.9573331604814659,-0.9520117983421423,0.05215284880004878,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,0.002,1e-08,2,unstable_or_drifting,-0.928908281220147,0.11168825161269852,0.9573332623590225,-0.9520117101321672,0.052151768551383926,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,0.01,0.0,0,natural_selection,0.9982456862880051,2.1448331999351922e-10,0.9982456863089809,0.9982456863089809,4.197098224523188e-11,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,0.01,1e-08,0,natural_selection,0.9982456858301625,2.122210440713701e-08,0.9982457081390257,0.998245695565835,2.589569114697099e-09,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,0.01,1e-08,1,natural_selection,0.998245689079875,2.1993971310863003e-08,0.9982457088745129,0.9982456701928419,1.8306911542254056e-10,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.2617993877991494,0.08333333333333333,0.03,0.01,1e-08,2,natural_selection,0.9982456860970714,2.153755268574642e-08,0.9982457028539731,0.9982456760093305,5.076837727990835e-09,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.5235987755982988,0.16666666666666666,0.0,-0.01,0.0,0,gray_metastable,-0.027446458635588415,0.0007952641787946114,0.02824525121585547,-0.02665472285826625,0.0007957326601482108,6.661338147750939e-16,4.440892098500626e-16
0.0003,0.5235987755982988,0.16666666666666666,0.0,-0.01,1e-08,0,gray_metastable,-0.027446484790343683,0.0007954075912507408,0.028245424813761355,-0.026654609631259873,0.0007957454944349622,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.5235987755982988,0.16666666666666666,0.0,-0.01,1e-08,1,gray_metastable,-0.02744649762209695,0.0007952647397602725,0.028245450352362082,-0.026654920872841537,0.0007957649379457775,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.5235987755982988,0.16666666666666666,0.0,-0.01,1e-08,2,gray_metastable,-0.027446470641836293,0.0007952613218902733,0.028245420370400884,-0.026654897726620337,0.0007957979652514387,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.5235987755982988,0.16666666666666666,0.0,-0.002,0.0,0,unstable_or_drifting,-0.10878261470287529,0.017378833302674028,0.12585069933105764,-0.09109303272570958,0.0178753149564507,4.440892098500626e-16,4.440892098500626e-16
0.0003,0.5235987755982988,0.16666666666666666,0.0,-0.002,1e-08,0,unstable_or_drifting,-0.10878273731986932,0.017378858303271835,0.1258509026689185,-0.09109318606237482,0.017875409680649254,6.661338147750939e-16,6.661338147750939e-16
0.0003,0.5235987755982988,0.16666666666666666,0.0,-0.002,1e-08,1,unstable_or_drifting,-0.10878290060839282,0.01737907840345556,0.1258515508066435,-0.09109339399973239,0.01787567925706275,6.661338147750939e-16,6.661338147750939e-16
