frequency_ratio,amplitude_ratio,phase_shift_deg,amp_freq_product,readout_mode,per_step_leak,max_abs_A_chi_tau,rank_chi_tau,max_epsilon_c_abs,locked_like,c1_like,c1_surface_like,decay_rate_envelope,chi_min,chi_max,tau_min,tau_max,tau_is_step_used,external_c_used,absolute_background_axis_used,f_A_or_f_B_used
1.0,0.5,15.0,0.5,readout_normal,5e-05,0.04596479046827735,2,1.0014774616999533,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08697025306314511,0.08717923757625368,False,False,False,False
1.0,0.5,15.0,0.5,readout_strong,0.0002,0.04531016877838742,2,1.0059167939436238,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08608755555428334,0.08691805917923932,False,False,False,False
1.0,0.5,30.0,0.5,readout_off,0.0,0.04140903753285205,2,1.000000000000004,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.0,0.5,30.0,0.5,readout_normal,5e-05,0.04121090371720143,2,1.0013246050971922,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08698764928823151,0.08719667560346783,False,False,False,False
1.0,0.5,30.0,0.5,readout_strong,0.0002,0.04062398596649691,2,1.0053040266297897,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.0861564600475278,0.08698762840771813,False,False,False,False
1.0,0.5,45.0,0.5,readout_off,0.0,0.0338103375650817,2,1.000000000000003,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.0,0.5,45.0,0.5,readout_normal,5e-05,0.03364856198203667,2,1.001081469644376,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08700504899299788,0.08721411711872343,False,False,False,False
1.0,0.5,45.0,0.5,readout_strong,0.0002,0.033169345645300635,2,1.0043296551553387,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08622541969193971,0.08705725331941856,False,False,False,False
1.0,0.5,60.0,0.5,readout_off,0.0,0.023907518966475583,2,1.0000000000000022,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.0,0.5,60.0,0.5,readout_normal,5e-05,0.02379312635467401,2,1.000764653868195,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08702245217814022,0.08723156212271814,False,False,False,False
1.0,0.5,60.0,0.5,readout_strong,0.0002,0.023454269233312564,2,1.0030605518837876,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08629443453166202,0.08712693395890946,False,False,False,False
1.0,0.5,75.0,0.5,readout_off,0.0,0.012375442459347241,2,1.0000000000000022,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.0,0.5,75.0,0.5,readout_normal,5e-05,0.012316228486240755,2,1.0003957774396737,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08703985884435474,0.08724901061614984,False,False,False,False
1.0,0.5,75.0,0.5,readout_strong,0.0002,0.012140823133086842,2,1.0015836715819915,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.0863635046108731,0.08719667037079534,False,False,False,False
1.0,0.5,90.0,0.5,readout_off,0.0,1.6653345369377348e-16,1,1.0000000000000027,True,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.0,0.5,90.0,0.5,readout_normal,5e-05,2.220446049250313e-16,1,1.0000000000000022,True,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.0870572689923377,0.08726646259971647,False,False,False,False
1.0,0.5,90.0,0.5,readout_strong,0.0002,1.1102230246251565e-16,1,1.0000000000000022,True,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08643262997378663,0.08726646259971647,False,False,False,False
1.0,0.75,0.0,0.75,readout_off,0.0,0.07172255689942625,2,0.33333333333333637,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.0,0.75,0.0,0.75,readout_normal,5e-05,0.071379379064022,2,0.3343530673881854,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.1304292904755642,0.1307427045545751,False,False,False,False
1.0,0.75,0.0,0.75,readout_strong,0.0002,0.07036280769993769,2,0.33741723419720326,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1290280592521479,0.13027281838417334,False,False,False,False
1.0,0.75,15.0,0.75,readout_off,0.0,0.06927867003664305,2,0.33333333333333637,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.0,0.75,15.0,0.75,readout_normal,5e-05,0.06894718570241608,2,0.33431830779996874,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13045537959471765,0.13076885636438051,False,False,False,False
1.0,0.75,15.0,0.75,readout_strong,0.0002,0.06796525316758112,2,0.33727786262908266,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12913133333142499,0.13037708876885898,False,False,False,False
1.0,0.75,30.0,0.75,readout_off,0.0,0.06211355629927806,2,0.3333333333333359,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.0,0.75,30.0,0.75,readout_normal,5e-05,0.06181635557580217,2,0.3342164033981283,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13048147393234727,0.13079501340520175,False,False,False,False
1.0,0.75,30.0,0.75,readout_strong,0.0002,0.06093597894974534,2,0.3368693510865266,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1292346900712917,0.13048144261157718,False,False,False,False
1.0,0.75,45.0,0.75,readout_off,0.0,0.05071550634762251,2,0.3333333333333355,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.0,0.75,45.0,0.75,readout_normal,5e-05,0.05047284297305499,2,0.3340543130962508,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.1305075734894968,0.13082117567808513,False,False,False,False
1.0,0.75,45.0,0.75,readout_strong,0.0002,0.04975401846795097,2,0.33621977010355897,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12933812953790955,0.13058587997912782,False,False,False,False
1.0,0.75,60.0,0.75,readout_off,0.0,0.03586127844971332,2,0.3333333333333348,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.0,0.75,60.0,0.75,readout_normal,5e-05,0.03568968953201107,2,0.3338431025787967,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13053367826721035,0.1308473431840772,False,False,False,False
1.0,0.75,60.0,0.75,readout_strong,0.0002,0.03518140384996882,2,0.3353737012558584,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12944165179749303,0.13069040093836418,False,False,False,False
1.0,0.75,75.0,0.75,readout_off,0.0,0.01856316368902089,2,0.3333333333333346,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.0,0.75,75.0,0.75,readout_normal,5e-05,0.018474342729360993,2,0.3335971849597825,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.1305597882665321,0.13087351592422475,False,False,False,False
1.0,0.75,75.0,0.75,readout_strong,0.0002,0.01821123469963004,2,0.3343891143879947,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12954525691630964,0.130795005556193,False,False,False,False
1.0,0.75,90.0,0.75,readout_off,0.0,2.220446049250313e-16,1,0.33333333333333504,True,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.0,0.75,90.0,0.75,readout_normal,5e-05,2.220446049250313e-16,1,0.33333333333333504,True,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13058590348850654,0.1308996938995747,False,False,False,False
1.0,0.75,90.0,0.75,readout_strong,0.0002,2.220446049250313e-16,1,0.3333333333333348,True,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12964894496067994,0.1308996938995747,False,False,False,False
1.0,1.0,0.0,1.0,readout_off,0.0,0.09563007586590165,2,2.220446049250313e-15,False,True,True,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.0,1.0,0.0,1.0,readout_normal,5e-05,0.09517250541869599,2,0.0007648005411389214,False,True,True,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.1739057206340856,0.17432360607276678,False,False,False,False
1.0,1.0,0.0,1.0,readout_strong,0.0002,0.09381707693325025,2,0.003062925647902448,False,True,True,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.17203741233619718,0.1736970911788978,False,False,False,False
1.0,1.0,15.0,1.0,readout_off,0.0,0.09237156004885738,2,2.4424906541753444e-15,False,True,True,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.0,1.0,15.0,1.0,readout_normal,5e-05,0.0919295809365547,2,0.0007387308499766654,False,True,True,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17394050612629022,0.17435847515250735,False,False,False,False
1.0,1.0,15.0,1.0,readout_strong,0.0002,0.09062033755677484,2,0.002958396971811883,False,True,True,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.17217511110856668,0.17383611835847865,False,False,False,False
1.0,1.0,30.0,1.0,readout_off,0.0,0.0828180750657041,2,1.9984014443252818e-15,False,True,True,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.0,1.0,30.0,1.0,readout_normal,5e-05,0.08242180743440286,2,0.0006623025485961165,False,True,True,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17397529857646302,0.17439335120693567,False,False,False,False
1.0,1.0,30.0,1.0,readout_strong,0.0002,0.08124797193299382,2,0.002652013314894841,False,True,True,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1723129200950556,0.17397525681543627,False,False,False,False
1.0,1.0,45.0,1.0,readout_off,0.0,0.0676206751301634,2,1.6653345369377348e-15,False,True,True,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.0,1.0,45.0,1.0,readout_normal,5e-05,0.06729712396407334,2,0.0005407348221879715,False,True,True,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17401009798599576,0.17442823423744686,False,False,False,False
1.0,1.0,45.0,1.0,readout_strong,0.0002,0.06633869129060127,2,0.002164827577669337,False,True,True,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.17245083938387942,0.17411450663883712,False,False,False,False
1.0,1.0,60.0,1.0,readout_off,0.0,0.047815037932951165,2,1.3322676295501878e-15,False,True,True,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.0,1.0,60.0,1.0,readout_normal,5e-05,0.04758625270934802,2,0.00038232693409745444,False,True,True,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17404490435628045,0.17446312424543628,False,False,False,False
1.0,1.0,60.0,1.0,readout_strong,0.0002,0.04690853846662513,2,0.0015302759418938106,False,True,True,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.17258886906332405,0.1742538679178189,False,False,False,False
1.0,1.0,75.0,1.0,readout_off,0.0,0.024750884918694482,2,1.1102230246251565e-15,False,True,True,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.0,1.0,75.0,1.0,readout_normal,5e-05,0.02463245697248151,2,0.0001978887198368362,False,True,True,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17407971768870947,0.17449802123229968,False,False,False,False
1.0,1.0,75.0,1.0,readout_strong,0.0002,0.024281646266173684,2,0.0007918357909957319,False,True,True,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1727270092217462,0.17439334074159069,False,False,False,False
1.0,1.0,90.0,1.0,readout_off,0.0,3.3306690738754696e-16,1,1.3322676295501878e-15,True,True,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.0,1.0,90.0,1.0,readout_normal,5e-05,4.440892098500626e-16,1,1.1102230246251565e-15,True,True,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.1741145379846754,0.17453292519943295,False,False,False,False
1.0,1.0,90.0,1.0,readout_strong,0.0002,2.220446049250313e-16,1,1.1102230246251565e-15,True,True,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.17286525994757326,0.17453292519943295,False,False,False,False
1.0,1.25,0.0,1.25,readout_off,0.0,0.11953759483237708,2,0.20000000000000173,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.0,1.25,0.0,1.25,readout_normal,5e-05,0.11896563177337001,2,0.20061137285462116,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.217382150792607,0.2179045075909585,False,False,False,False
1.0,1.25,0.0,1.25,readout_strong,0.0002,0.11727134616656282,2,0.2024428582252098,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21504676542024648,0.21712136397362225,False,False,False,False
1.0,1.25,15.0,1.25,readout_off,0.0,0.11546445006107176,2,0.20000000000000162,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.0,1.25,15.0,1.25,readout_normal,5e-05,0.11491197617069349,2,0.20059054860224446,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21742563265786277,0.2179480939406342,False,False,False,False
1.0,1.25,15.0,1.25,readout_strong,0.0002,0.11327542194596854,2,0.20235974794769884,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21521888888570834,0.21729514794809832,False,False,False,False
1.0,1.25,30.0,1.25,readout_off,0.0,0.10352259383213014,2,0.20000000000000173,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.0,1.25,30.0,1.25,readout_normal,5e-05,0.10302725929300377,2,0.2005294916647744,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2174691232205788,0.21799168900866958,False,False,False,False
1.0,1.25,30.0,1.25,readout_strong,0.0002,0.1015599649162423,2,0.20211601875909935,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2153911501188195,0.21746907101929533,False,False,False,False
1.0,1.25,45.0,1.25,readout_off,0.0,0.08452584391270423,2,0.2000000000000013,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.0,1.25,45.0,1.25,readout_normal,5e-05,0.0841214049550919,2,0.20043235442612461,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2175126224824947,0.21803529279680856,False,False,False,False
1.0,1.25,45.0,1.25,readout_strong,0.0002,0.08292336411325163,2,0.20172814381152426,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21556354922984927,0.2176431332985464,False,False,False,False
1.0,1.25,60.0,1.25,readout_off,0.0,0.0597687974161889,2,0.20000000000000107,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.0,1.25,60.0,1.25,readout_normal,5e-05,0.059482815886685025,2,0.20030574496232,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21755613044535058,0.21807890530679536,False,False,False,False
1.0,1.25,60.0,1.25,readout_strong,0.0002,0.058635673083281326,2,0.20122237000711518,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21573608632915506,0.21781733489727365,False,False,False,False
1.0,1.25,75.0,1.25,readout_off,0.0,0.030938606148368075,2,0.20000000000000095,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.0,1.25,75.0,1.25,readout_normal,5e-05,0.03079057121560158,2,0.20015827983280965,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21759964711088686,0.2181225265403746,False,False,False,False
1.0,1.25,75.0,1.25,readout_strong,0.0002,0.030352057832716883,2,0.20063297885882014,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21590876152718275,0.21799167592698837,False,False,False,False
1.0,1.25,90.0,1.25,readout_off,0.0,3.3306690738754696e-16,1,0.20000000000000095,True,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.0,1.25,90.0,1.25,readout_normal,5e-05,3.3306690738754696e-16,1,0.20000000000000084,True,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21764317248084425,0.2181661564992912,False,False,False,False
1.0,1.25,90.0,1.25,readout_strong,0.0002,3.3306690738754696e-16,1,0.20000000000000095,True,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21608157493446659,0.2181661564992912,False,False,False,False
1.0,1.5,0.0,1.5,readout_off,0.0,0.1434451137988525,2,0.3333333333333347,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.0,1.5,0.0,1.5,readout_normal,5e-05,0.142758758128044,2,0.33384281071218425,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2608585809511284,0.2614854091091502,False,False,False,False
1.0,1.5,0.0,1.5,readout_strong,0.0002,0.14072561539987538,2,0.33536904852100813,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2580561185042958,0.2605456367683467,False,False,False,False
1.0,1.5,15.0,1.5,readout_off,0.0,0.1385573400732861,2,0.3333333333333345,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.0,1.5,15.0,1.5,readout_normal,5e-05,0.13789437140483216,2,0.33382545716853695,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2609107591894353,0.26153771272876103,False,False,False,False
1.0,1.5,15.0,1.5,readout_strong,0.0002,0.13593050633516224,2,0.33529978995641563,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.25826266666284997,0.26075417753771796,False,False,False,False
1.0,1.5,30.0,1.5,readout_off,0.0,0.12422711259855612,2,0.3333333333333347,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.0,1.5,30.0,1.5,readout_normal,5e-05,0.12363271115160435,2,0.333774576387312,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.26096294786469454,0.2615900268104035,False,False,False,False
1.0,1.5,30.0,1.5,readout_strong,0.0002,0.12187195789949068,2,0.3350966822992494,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2584693801425834,0.26096288522315436,False,False,False,False
1.0,1.5,45.0,1.5,readout_off,0.0,0.10143101269524502,2,0.3333333333333345,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.0,1.5,45.0,1.5,readout_normal,5e-05,0.10094568594610998,2,0.333693628688437,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2610151469789936,0.26164235135617026,False,False,False,False
1.0,1.5,45.0,1.5,readout_strong,0.0002,0.09950803693590193,2,0.33477345317627016,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2586762590758191,0.26117175995825564,False,False,False,False
1.0,1.5,60.0,1.5,readout_off,0.0,0.07172255689942664,2,0.33333333333333415,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.0,1.5,60.0,1.5,readout_normal,5e-05,0.07137937906402214,2,0.33358812080193323,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2610673565344207,0.2616946863681544,False,False,False,False
1.0,1.5,60.0,1.5,readout_strong,0.0002,0.07036280769993764,2,0.33435197500592917,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.25888330359498607,0.26138080187672835,False,False,False,False
1.0,1.5,75.0,1.5,readout_off,0.0,0.03712632737804178,2,0.3333333333333339,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.0,1.5,75.0,1.5,readout_normal,5e-05,0.036948685458721986,2,0.333465233194008,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2611195765330642,0.2617470318484495,False,False,False,False
1.0,1.5,75.0,1.5,readout_strong,0.0002,0.03642246939926008,2,0.3338608157156835,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2590905138326193,0.261590011112386,False,False,False,False
1.0,1.5,90.0,1.5,readout_off,0.0,4.440892098500626e-16,1,0.33333333333333404,True,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.0,1.5,90.0,1.5,readout_normal,5e-05,4.440892098500626e-16,1,0.33333333333333404,True,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2611718069770131,0.2617993877991494,False,False,False,False
1.0,1.5,90.0,1.5,readout_strong,0.0002,4.440892098500626e-16,1,0.33333333333333404,True,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2592978899213599,0.2617993877991494,False,False,False,False
1.0,2.0,0.0,2.0,readout_off,0.0,0.1912601517318033,2,0.5000000000000011,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.0,2.0,0.0,2.0,readout_normal,5e-05,0.19034501083739197,2,0.5003821080341382,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.3478114412681712,0.34864721214553357,False,False,False,False
1.0,2.0,0.0,2.0,readout_strong,0.0002,0.1876341538665005,2,0.5015267863907561,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.34407482467239436,0.3473941823577956,False,False,False,False
1.0,2.0,15.0,2.0,readout_off,0.0,0.18474312009771476,2,0.5000000000000009,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.0,2.0,15.0,2.0,readout_normal,5e-05,0.1838591618731094,2,0.5003690928764029,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.34788101225258045,0.3487169503050147,False,False,False,False
1.0,2.0,15.0,2.0,readout_strong,0.0002,0.1812406751135497,2,0.5014748424673117,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.34435022221713335,0.3476722367169573,False,False,False,False
1.0,2.0,30.0,2.0,readout_off,0.0,0.1656361501314082,2,0.5000000000000009,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.0,2.0,30.0,2.0,readout_normal,5e-05,0.16484361486880572,2,0.500330932290484,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.34795059715292603,0.34878670241387133,False,False,False,False
1.0,2.0,30.0,2.0,readout_strong,0.0002,0.16249594386598765,2,0.5013225117244371,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.3446258401901112,0.34795051363087254,False,False,False,False
1.0,2.0,45.0,2.0,readout_off,0.0,0.1352413502603268,2,0.5000000000000009,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.0,2.0,45.0,2.0,readout_normal,5e-05,0.13459424792814667,2,0.5002702215163278,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.3480201959719915,0.3488564684748937,False,False,False,False
1.0,2.0,45.0,2.0,readout_strong,0.0002,0.13267738258120254,2,0.5010800898822028,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.34490167876775885,0.34822901327767425,False,False,False,False
1.0,2.0,60.0,2.0,readout_off,0.0,0.09563007586590233,2,0.5000000000000007,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.0,2.0,60.0,2.0,readout_normal,5e-05,0.09517250541869604,2,0.5001910906014501,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.3480898087125609,0.34892624849087256,False,False,False,False
1.0,2.0,60.0,2.0,readout_strong,0.0002,0.09381707693325025,2,0.500763981254447,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.3451777381266481,0.3485077358356378,False,False,False,False
1.0,2.0,75.0,2.0,readout_off,0.0,0.049501769837388965,2,0.5000000000000006,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.0,2.0,75.0,2.0,readout_normal,5e-05,0.04926491394496302,2,0.5000989248955061,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.34815943537741895,0.34899604246459937,False,False,False,False
1.0,2.0,75.0,2.0,readout_strong,0.0002,0.04856329253234737,2,0.5003956117867626,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.3454540184434924,0.34878668148318137,False,False,False,False
1.0,2.0,90.0,2.0,readout_off,0.0,6.661338147750939e-16,1,0.5000000000000006,True,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.0,2.0,90.0,2.0,readout_normal,5e-05,8.881784197001252e-16,1,0.5000000000000006,True,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.3482290759693508,0.3490658503988659,False,False,False,False
1.0,2.0,90.0,2.0,readout_strong,0.0002,4.440892098500626e-16,1,0.5000000000000006,True,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.3457305198951465,0.3490658503988659,False,False,False,False
1.25,0.5,0.0,0.625,readout_off,0.0,0.045479422775644845,2,0.7130594493377216,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.25,0.5,0.0,0.625,readout_normal,5e-05,0.04468125215223352,2,0.7134201139348617,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08696716189891959,0.0871719261775778,False,False,False,False
1.25,0.5,0.0,0.625,readout_strong,0.0002,0.042371258911909765,2,0.7153190686323299,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08621373556805881,0.08692380890792234,False,False,False,False
1.25,0.5,15.0,0.625,readout_off,0.0,0.04755107865177636,2,0.713059449337722,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.25,0.5,15.0,0.625,readout_normal,5e-05,0.046743956521287815,2,0.7136272939727502,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08698455750569585,0.08719667560346783,False,False,False,False
1.25,0.5,15.0,0.625,readout_strong,0.0002,0.04440725875745088,2,0.7153400086196333,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.0862827410558065,0.08698762840771813,False,False,False,False
