step,time,seed,epsilon,baseline_norm,perturbed_norm,total_difference,transverse_difference,normalized_transverse_amplification,local_transverse_growth_rate,renormalization_factor,active_subspace_dimension,projection_closure_error,norm_error,conservation_error
42911,42911,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.1514596072e-10,5.2685796444e-10,5.2685796444e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
42961,42961,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.8827628690e-10,5.8343473006e-10,5.8343473006e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
43011,43011,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.5850145548e-10,6.3264609439e-10,6.3264609439e+00,3.6894819744e-03,6.3264609439e+00,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
43011,43011,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.0000000142e-10,1.0000000142e-10,1.0000000142e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
43061,43061,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.5379777591e-10,1.3217632167e-10,1.3217632167e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
43111,43111,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.4537636861e-10,1.9817635021e-10,1.9817635021e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
43161,43161,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.4110227651e-10,2.6681565531e-10,2.6681565531e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
43211,43211,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.3517594869e-10,3.4398095257e-10,3.4398095257e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
43261,43261,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.2707801111e-10,4.1787231259e-10,4.1787231259e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
43311,43311,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.1536618931e-10,4.8792722219e-10,4.8792722219e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
43361,43361,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.0047653243e-10,5.5725254714e-10,5.5725254714e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
43411,43411,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.8166177085e-10,6.1583097977e-10,6.1583097977e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
43461,43461,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.5987429416e-10,6.7707841132e-10,6.7707841132e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
43511,43511,0,1e-10,1.0000000000e+00,1.0000000000e+00,9.3490914400e-10,7.3230894493e-10,7.3230894493e+00,3.9820645897e-03,7.3230894493e+00,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
43511,43511,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.0000000260e-10,1.0000000260e-10,1.0000000260e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
43561,43561,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.4242374308e-10,1.2152697790e-10,1.2152697790e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
43611,43611,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.2233322778e-10,1.7326625591e-10,1.7326625591e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,0.0000000000e+00
43661,43661,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.0792406825e-10,2.2876682251e-10,2.2876682251e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
43711,43711,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.9213096057e-10,2.9347744926e-10,2.9347744926e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
43761,43761,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.7449651271e-10,3.5346199063e-10,3.5346199063e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
43811,43811,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.5467402216e-10,4.1358814258e-10,4.1358814258e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
43861,43861,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.3230095603e-10,4.7287717970e-10,4.7287717970e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
43911,43911,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.0728984360e-10,5.2419133627e-10,5.2419133627e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
43961,43961,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.7960499128e-10,5.7965586537e-10,5.7965586537e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
44011,44011,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.4909507167e-10,6.2795273676e-10,6.2795273676e+00,3.6745894354e-03,6.2795273676e+00,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
44011,44011,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.0000000037e-10,1.0000000037e-10,1.0000000037e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
44061,44061,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.5180502333e-10,1.2882271783e-10,1.2882271783e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
44111,44111,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.4394576850e-10,1.9448807840e-10,1.9448807840e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
44161,44161,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.4084895793e-10,2.6279565331e-10,2.6279565331e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
44211,44211,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.3600360111e-10,3.4002845609e-10,3.4002845609e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
44261,44261,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.2865164542e-10,4.1381960318e-10,4.1381960318e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
44311,44311,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.1760827745e-10,4.8361618811e-10,4.8361618811e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
44361,44361,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.0333038219e-10,5.5375266895e-10,5.5375266895e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
44411,44411,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.8507593359e-10,6.1267231962e-10,6.1267231962e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
44461,44461,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.6377308747e-10,6.7466142009e-10,6.7466142009e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
44511,44511,0,1e-10,1.0000000000e+00,1.0000000000e+00,9.3923184538e-10,7.3036613308e-10,7.3036613308e+00,3.9767515492e-03,7.3036613308e+00,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
44511,44511,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.0000000215e-10,1.0000000215e-10,1.0000000215e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
44561,44561,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.4486461598e-10,1.2506630395e-10,1.2506630395e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
44611,44611,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.2510844509e-10,1.7823316035e-10,1.7823316035e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
44661,44661,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.1034596945e-10,2.3501570385e-10,2.3501570385e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
44711,44711,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.9425261797e-10,3.0054884651e-10,3.0054884651e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
44761,44761,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.7658859469e-10,3.6162773365e-10,3.6162773365e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
44811,44811,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.5670920100e-10,4.2266315382e-10,4.2266315382e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
44861,44861,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.3428851522e-10,4.8188855764e-10,4.8188855764e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
44911,44911,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.0919115829e-10,5.3336781849e-10,5.3336781849e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
44961,44961,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.8146825234e-10,5.8851204227e-10,5.8851204227e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
45011,45011,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.5095137431e-10,6.3683585770e-10,6.3683585770e+00,3.7026835123e-03,6.3683585770e+00,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
45011,45011,0,1e-10,1.0000000000e+00,1.0000000000e+00,9.9999998348e-11,9.9999998348e-11,9.9999998348e-01,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45061,45061,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.4852216628e-10,1.2454526886e-10,1.2454526886e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45111,45111,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.3937699186e-10,1.8785069832e-10,1.8785069832e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45161,45161,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.3570056218e-10,2.5399411719e-10,2.5399411719e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45211,45211,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.3023443324e-10,3.2948333050e-10,3.2948333050e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45261,45261,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.2204696442e-10,4.0119682542e-10,4.0119682542e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
45311,45311,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.1031159744e-10,4.6933864938e-10,4.6933864938e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45361,45361,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.9538828880e-10,5.3867034135e-10,5.3867034135e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45411,45411,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.7663357971e-10,5.9679548995e-10,5.9679548995e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45461,45461,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.5481641123e-10,6.5850920820e-10,6.5850920820e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45511,45511,0,1e-10,1.0000000000e+00,1.0000000000e+00,9.2976610527e-10,7.1357237641e-10,7.1357237641e+00,3.9302273687e-03,7.1357237641e+00,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45511,45511,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.0000000122e-10,1.0000000122e-10,1.0000000122e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45561,45561,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.4801542254e-10,1.2882595194e-10,1.2882595194e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45611,45611,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.3007315753e-10,1.8487015607e-10,1.8487015607e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45661,45661,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.1646485205e-10,2.4431035726e-10,2.4431035726e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45711,45711,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.0152170632e-10,3.1212097895e-10,3.1212097895e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
45761,45761,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.8514043232e-10,3.7586074965e-10,3.7586074965e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45811,45811,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.6632525507e-10,4.3886749558e-10,4.3886749558e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45861,45861,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.4488738269e-10,4.9946623932e-10,4.9946623932e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45911,45911,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.2056679750e-10,5.5206431040e-10,5.5206431040e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
45961,45961,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.9361194465e-10,6.0779882681e-10,6.0779882681e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
46011,46011,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.6383556782e-10,6.5710450190e-10,6.5710450190e+00,3.7653457581e-03,6.5710450190e+00,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
46011,46011,0,1e-10,1.0000000000e+00,1.0000000000e+00,9.9999998802e-11,9.9999998801e-11,9.9999998801e-01,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
46061,46061,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.4502742508e-10,1.2074302994e-10,1.2074302994e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
46111,46111,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.3318344721e-10,1.8037266566e-10,1.8037266566e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
46161,46161,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.2740728482e-10,2.4317721407e-10,2.4317721407e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
46211,46211,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.1987281707e-10,3.1566160470e-10,3.1566160470e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
46261,46261,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.0958378165e-10,3.8396081776e-10,3.8396081776e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
46311,46311,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.9606415740e-10,4.4958372795e-10,4.4958372795e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
46361,46361,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.7948936579e-10,5.1677948603e-10,5.1677948603e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
46411,46411,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.5937624391e-10,5.7325337190e-10,5.7325337190e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
46461,46461,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.3624919830e-10,6.3381123742e-10,6.3381123742e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
46511,46511,0,1e-10,1.0000000000e+00,1.0000000000e+00,9.0995561744e-10,6.8734896799e-10,6.8734896799e+00,3.8553438730e-03,6.8734896799e+00,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
46511,46511,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.0000000158e-10,1.0000000158e-10,1.0000000158e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
46561,46561,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.5113909896e-10,1.3192491339e-10,1.3192491339e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
46611,46611,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.3607935347e-10,1.9159649825e-10,1.9159649825e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
46661,46661,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.2489697860e-10,2.5440775856e-10,2.5440775856e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
46711,46711,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.1232349229e-10,3.2538579206e-10,3.2538579206e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
46761,46761,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.9826872153e-10,3.9268280623e-10,3.9268280623e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
46811,46811,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.8142340904e-10,4.5824672974e-10,4.5824672974e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
46861,46861,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.6180173418e-10,5.2132514128e-10,5.2132514128e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
46911,46911,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.3897330886e-10,5.7573821094e-10,5.7573821094e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
46961,46961,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.1344411099e-10,6.3286278071e-10,6.3286278071e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47011,47011,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.8501157362e-10,6.8388289387e-10,6.8388289387e+00,3.8452330184e-03,6.8388289387e+00,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47011,47011,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.0000000141e-10,1.0000000141e-10,1.0000000141e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47061,47061,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.4238139931e-10,1.1856441425e-10,1.1856441425e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47111,47111,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.2728060223e-10,1.7434031959e-10,1.7434031959e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47161,47161,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.1856631745e-10,2.3363743349e-10,2.3363743349e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47211,47211,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.0818903390e-10,3.0275923864e-10,3.0275923864e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
47261,47261,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.9520876914e-10,3.6732713310e-10,3.6732713310e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47311,47311,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.7939310792e-10,4.3033277212e-10,4.3033277212e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47361,47361,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.6069999981e-10,4.9471098650e-10,4.9471098650e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
47411,47411,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.3882105410e-10,5.4918834698e-10,5.4918834698e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47461,47461,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.1402181163e-10,6.0808531121e-10,6.0808531121e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
47511,47511,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.8616151334e-10,6.5968944468e-10,6.5968944468e+00,3.7731979999e-03,6.5968944468e+00,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47511,47511,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.0000000123e-10,1.0000000123e-10,1.0000000123e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47561,47561,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.5340603444e-10,1.3351832336e-10,1.3351832336e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
47611,47611,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.4158493781e-10,1.9667450782e-10,1.9667450782e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47661,47661,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.3350617403e-10,2.6271480364e-10,2.6271480364e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
47711,47711,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.2393931553e-10,3.3693410289e-10,3.3693410289e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47761,47761,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.1267716397e-10,4.0776679978e-10,4.0776679978e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47811,47811,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.9822328101e-10,4.7581312211e-10,4.7581312211e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47861,47861,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.8080661684e-10,5.4183143036e-10,5.4183143036e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
47911,47911,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.5982637304e-10,5.9828645424e-10,5.9828645424e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
47961,47961,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.3603662479e-10,6.5724549361e-10,6.5724549361e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
48011,48011,0,1e-10,1.0000000000e+00,1.0000000000e+00,9.0922681140e-10,7.1027180104e-10,7.1027180104e+00,3.9209550583e-03,7.1027180104e+00,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48011,48011,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.0000000175e-10,1.0000000175e-10,1.0000000175e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48061,48061,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.4124428395e-10,1.1849614679e-10,1.1849614679e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48111,48111,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.2325519725e-10,1.7137218611e-10,1.7137218611e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
48161,48161,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.1159723515e-10,2.2799119329e-10,2.2799119329e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48211,48211,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.9840266957e-10,2.9432880732e-10,2.9432880732e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48261,48261,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.8289254761e-10,3.5589162136e-10,3.5589162136e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48311,48311,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.6491079340e-10,4.1689968545e-10,4.1689968545e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
48361,48361,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.4422499318e-10,4.7855143987e-10,4.7855143987e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48411,48411,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.2066860040e-10,5.3123156812e-10,5.3123156812e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
48461,48461,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.9430408811e-10,5.8841201510e-10,5.8841201510e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48511,48511,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.6499286384e-10,6.3820516722e-10,6.3820516722e+00,3.7069792488e-03,6.3820516722e+00,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48511,48511,0,1e-10,1.0000000000e+00,1.0000000000e+00,9.9999998758e-11,9.9999998758e-11,9.9999998758e-01,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
48561,48561,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.5407409502e-10,1.3300321361e-10,1.3300321361e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48611,48611,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.4493772424e-10,1.9854459654e-10,1.9854459654e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48661,48661,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.3976821939e-10,2.6677188953e-10,2.6677188953e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48711,48711,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.3299299211e-10,3.4339388309e-10,3.4339388309e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48761,48761,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.2419096166e-10,4.1675123018e-10,4.1675123018e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48811,48811,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.1186453590e-10,4.8648821177e-10,4.8648821177e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
48861,48861,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.9640894561e-10,5.5507576162e-10,5.5507576162e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48911,48911,0,1e-10,1.0000000000e+00,1.0000000000e+00,7.7710229013e-10,6.1321099583e-10,6.1321099583e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
48961,48961,0,1e-10,1.0000000000e+00,1.0000000000e+00,8.5486563026e-10,6.7391480538e-10,6.7391480538e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
49011,49011,0,1e-10,1.0000000000e+00,1.0000000000e+00,9.2949044163e-10,7.2866406769e-10,7.2866406769e+00,3.9720852546e-03,7.2866406769e+00,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
