step,time,crossing_flag,splitting_fraction,direction_1_occupation,direction_2_occupation,direction_3_occupation,direction_4_occupation,other_rotating_occupation,kernel_occupation,occupation_sum,plane_1_occupation,plane_2_occupation,norm_error,conservation_error,projection_closure_error
11975,11975,1,2.0229413110e-01,3.9236910322e-01,4.0533676567e-01,3.3711045837e-02,3.4461025033e-02,4.7764060741e-08,1.3412201247e-01,1.0000000000e+00,7.9770586890e-01,6.8172070869e-02,2.2204460493e-16,2.2204460493e-16,1.1102230246e-16
12000,12000,1,2.0229084451e-01,3.9237786002e-01,4.0533129547e-01,3.3710101263e-02,3.4469204037e-02,4.7865439695e-08,1.3411149135e-01,1.0000000000e+00,7.9770915549e-01,6.8179305300e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
12025,12025,1,2.0228924457e-01,3.9238527876e-01,4.0532547667e-01,3.3706652459e-02,3.4479642017e-02,4.7729535539e-08,1.3410290236e-01,1.0000000000e+00,7.9771075543e-01,6.8186294475e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
12050,12050,1,2.0228946947e-01,3.9239024891e-01,4.0532028163e-01,3.3700615995e-02,3.4491969164e-02,4.7336560012e-08,1.3409683697e-01,1.0000000000e+00,7.9771053053e-01,6.8192585159e-02,3.3306690739e-16,3.3306690739e-16,1.1102230246e-16
12075,12075,1,2.0229120842e-01,3.9239246332e-01,4.0531632826e-01,3.3693328953e-02,3.4504796106e-02,4.6956712088e-08,1.3409303640e-01,1.0000000000e+00,7.9770879158e-01,6.8198125059e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
12100,12100,1,2.0229475125e-01,3.9239179045e-01,4.0531345830e-01,3.3686649435e-02,3.4515968944e-02,4.6404272015e-08,1.3409208647e-01,1.0000000000e+00,7.9770524875e-01,6.8202618378e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
12125,12125,1,2.0230056836e-01,3.9238817126e-01,4.0531126039e-01,3.3681490189e-02,3.4523859997e-02,4.5280081254e-08,1.3409517289e-01,1.0000000000e+00,7.9769943164e-01,6.8205350186e-02,4.4408920985e-16,4.4408920985e-16,1.1102230246e-16
12150,12150,1,2.0230810388e-01,3.9238223154e-01,4.0530966457e-01,3.3677678013e-02,3.4528210918e-02,4.3775347056e-08,1.3410217117e-01,1.0000000000e+00,7.9769189612e-01,6.8205888932e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
12175,12175,1,2.0231565370e-01,3.9237561095e-01,4.0530873535e-01,3.3675148455e-02,3.4529634008e-02,4.2290380468e-08,1.3411082894e-01,1.0000000000e+00,7.9768434630e-01,6.8204782463e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
12200,12200,1,2.0232171383e-01,3.9237023838e-01,4.0530804779e-01,3.3674652905e-02,3.4528649914e-02,4.1136714563e-08,1.3411836988e-01,1.0000000000e+00,7.9767828617e-01,6.8203302819e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
12225,12225,1,2.0232612169e-01,3.9236720963e-01,4.0530666868e-01,3.3676924901e-02,3.4525631993e-02,4.0218565901e-08,1.3412352458e-01,1.0000000000e+00,7.9767387831e-01,6.8202556894e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
12250,12250,1,2.0232958001e-01,3.9236653735e-01,4.0530388264e-01,3.3681482961e-02,3.4521596207e-02,3.9468264643e-08,1.3412646138e-01,1.0000000000e+00,7.9767041999e-01,6.8203079168e-02,1.1102230246e-16,1.1102230246e-16,2.2204460493e-16
12275,12275,1,2.0233238048e-01,3.9236789441e-01,4.0529972511e-01,3.3686796284e-02,3.4518481090e-02,3.9009150445e-08,1.3412706410e-01,1.0000000000e+00,7.9766761952e-01,6.8205277375e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
12300,12300,1,2.0233417564e-01,3.9237114475e-01,4.0529467961e-01,3.3691665194e-02,3.4518224444e-02,3.8854582891e-08,1.3412424714e-01,1.0000000000e+00,7.9766582436e-01,6.8209889638e-02,2.2204460493e-16,2.2204460493e-16,1.1102230246e-16
12325,12325,1,2.0233505063e-01,3.9237586130e-01,4.0528908806e-01,3.3696021154e-02,3.4521616161e-02,3.9157824455e-08,1.3411737416e-01,1.0000000000e+00,7.9766494937e-01,6.8217637315e-02,4.4408920985e-16,4.4408920985e-16,1.1102230246e-16
12350,12350,1,2.0233624457e-01,3.9238061347e-01,4.0528314196e-01,3.3700211582e-02,3.4528250185e-02,3.9911230043e-08,1.3410774289e-01,1.0000000000e+00,7.9766375543e-01,6.8228461767e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
12375,12375,1,2.0233935819e-01,3.9238328642e-01,4.0527735539e-01,3.3703943784e-02,3.4537444299e-02,4.0959835218e-08,1.3409792915e-01,1.0000000000e+00,7.9766064181e-01,6.8241388083e-02,3.3306690739e-16,3.3306690739e-16,1.1102230246e-16
12400,12400,1,2.0234502200e-01,3.9238231749e-01,4.0527266051e-01,3.3706464996e-02,3.4548785591e-02,4.2013980454e-08,1.3408972940e-01,1.0000000000e+00,7.9765497800e-01,6.8255250586e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
12425,12425,1,2.0235273729e-01,3.9237742632e-01,4.0526983639e-01,3.3707733810e-02,3.4561640938e-02,4.2909917571e-08,1.3408331963e-01,1.0000000000e+00,7.9764726271e-01,6.8269374748e-02,2.2204460493e-16,2.2204460493e-16,2.2204460493e-16
12450,12450,1,2.0236195510e-01,3.9236906079e-01,4.0526898412e-01,3.3708895287e-02,3.4574538417e-02,4.3746001682e-08,1.3407847765e-01,1.0000000000e+00,7.9763804490e-01,6.8283433704e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
12475,12475,1,2.0237279369e-01,3.9235751232e-01,4.0526969400e-01,3.3711319742e-02,3.4585564650e-02,4.4142325607e-08,1.3407586515e-01,1.0000000000e+00,7.9762720631e-01,6.8296884392e-02,1.1102230246e-16,1.1102230246e-16,0.0000000000e+00
12500,12500,1,2.0238540985e-01,3.9234302816e-01,4.0527156199e-01,3.3715433966e-02,3.4593511135e-02,4.3523100804e-08,1.3407642123e-01,1.0000000000e+00,7.9761459015e-01,6.8308945101e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
12525,12525,1,2.0239900686e-01,3.9232670441e-01,4.0527428873e-01,3.3720811707e-02,3.4598435093e-02,4.1744808235e-08,1.3407971832e-01,1.0000000000e+00,7.9760099314e-01,6.8319246800e-02,3.3306690739e-16,3.3306690739e-16,2.2204460493e-16
12550,12550,1,2.0241200257e-01,3.9231068212e-01,4.0527731531e-01,3.3727214220e-02,3.4601054529e-02,3.9430550630e-08,1.3408369439e-01,1.0000000000e+00,7.9758799743e-01,6.8328268749e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
12575,12575,1,2.0242326463e-01,3.9229704670e-01,4.0527968867e-01,3.3735006243e-02,3.4601908142e-02,3.7338493394e-08,1.3408631291e-01,1.0000000000e+00,7.9757673537e-01,6.8336914385e-02,3.3306690739e-16,3.3306690739e-16,2.2204460493e-16
12600,12600,1,2.0243283015e-01,3.9228665877e-01,4.0528051108e-01,3.3744346876e-02,3.4601389307e-02,3.5527489603e-08,1.3408705844e-01,1.0000000000e+00,7.9756716985e-01,6.8345736183e-02,1.1102230246e-16,1.1102230246e-16,2.2204460493e-16
12625,12625,1,2.0244124302e-01,3.9227930720e-01,4.0527944979e-01,3.3754339004e-02,3.4600414632e-02,3.3981345744e-08,1.3408645540e-01,1.0000000000e+00,7.9755875698e-01,6.8354753636e-02,1.1102230246e-16,1.1102230246e-16,0.0000000000e+00
12650,12650,1,2.0244854335e-01,3.9227477970e-01,4.0527667696e-01,3.3763408620e-02,3.4600540669e-02,3.2887463468e-08,1.3408456117e-01,1.0000000000e+00,7.9755145665e-01,6.8363949288e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
12675,12675,1,2.0245434414e-01,3.9227323278e-01,4.0527242308e-01,3.3770491312e-02,3.4603106267e-02,3.2418396120e-08,1.3408071414e-01,1.0000000000e+00,7.9754565586e-01,6.8373597579e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
12700,12700,1,2.0245880434e-01,3.9227435650e-01,4.0526683916e-01,3.3775523927e-02,3.4608361129e-02,3.2359008792e-08,1.3407488693e-01,1.0000000000e+00,7.9754119566e-01,6.8383885055e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
12725,12725,1,2.0246300012e-01,3.9227667753e-01,4.0526032234e-01,3.3778743353e-02,3.4615608241e-02,3.2323645163e-08,1.3406861621e-01,1.0000000000e+00,7.9753699988e-01,6.8394351594e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
12750,12750,1,2.0246805503e-01,3.9227824660e-01,4.0525369836e-01,3.3779928213e-02,3.4624065250e-02,3.2387842408e-08,1.3406402918e-01,1.0000000000e+00,7.9753194497e-01,6.8403993464e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
12775,12775,1,2.0247415021e-01,3.9227801389e-01,4.0524783590e-01,3.3778705984e-02,3.4633280537e-02,3.2591531612e-08,1.3406213110e-01,1.0000000000e+00,7.9752584979e-01,6.8411986521e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
12800,12800,1,2.0248068846e-01,3.9227618435e-01,4.0524312719e-01,3.3775467052e-02,3.4642684957e-02,3.2740436258e-08,1.3406250371e-01,1.0000000000e+00,7.9751931154e-01,6.8418152009e-02,3.3306690739e-16,3.3306690739e-16,2.2204460493e-16
12825,12825,1,2.0248727478e-01,3.9227322725e-01,4.0523949798e-01,3.3771537384e-02,3.4651137492e-02,3.2550926850e-08,1.3406456735e-01,1.0000000000e+00,7.9751272522e-01,6.8422674876e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
12850,12850,1,2.0249410968e-01,3.9226904079e-01,4.0523684953e-01,3.3768278455e-02,3.4657341937e-02,3.1867597984e-08,1.3406845742e-01,1.0000000000e+00,7.9750589032e-01,6.8425620392e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
12875,12875,1,2.0250131807e-01,3.9226345012e-01,4.0523523181e-01,3.3766242689e-02,3.4660771569e-02,3.0754642562e-08,1.3407427306e-01,1.0000000000e+00,7.9749868193e-01,6.8427014258e-02,5.5511151231e-16,5.5511151231e-16,0.0000000000e+00
12900,12900,1,2.0250827639e-01,3.9225721420e-01,4.0523450941e-01,3.3765386122e-02,3.4661983567e-02,2.9291813225e-08,1.3408087741e-01,1.0000000000e+00,7.9749172361e-01,6.8427369688e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
12925,12925,1,2.0251398841e-01,3.9225190884e-01,4.0523410274e-01,3.3765863191e-02,3.4661975298e-02,2.7905948198e-08,1.3408612202e-01,1.0000000000e+00,7.9748601159e-01,6.8427838489e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
12950,12950,1,2.0251807111e-01,3.9224861872e-01,4.0523331017e-01,3.3768190288e-02,3.4661456509e-02,2.6983566395e-08,1.3408839733e-01,1.0000000000e+00,7.9748192889e-01,6.8429646797e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
12975,12975,1,2.0252105537e-01,3.9224709517e-01,4.0523184947e-01,3.3772539004e-02,3.4660906797e-02,2.6410964277e-08,1.3408758315e-01,1.0000000000e+00,7.9747894463e-01,6.8433445801e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
13000,13000,1,2.0252365538e-01,3.9224644414e-01,4.0522990047e-01,3.3778187763e-02,3.4661114345e-02,2.5862843131e-08,1.3408432741e-01,1.0000000000e+00,7.9747634462e-01,6.8439302109e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
13025,13025,1,2.0252605667e-01,3.9224630926e-01,4.0522763407e-01,3.3783954110e-02,3.4663209334e-02,2.5267699495e-08,1.3407886796e-01,1.0000000000e+00,7.9747394333e-01,6.8447163444e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
13050,13050,1,2.0252816659e-01,3.9224689279e-01,4.0522494063e-01,3.3789085939e-02,3.4667943591e-02,2.5006185671e-08,1.3407111205e-01,1.0000000000e+00,7.9747183341e-01,6.8457029531e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13075,13075,1,2.0253036222e-01,3.9224789722e-01,4.0522174056e-01,3.3793499008e-02,3.4675070804e-02,2.5205967959e-08,1.3406176720e-01,1.0000000000e+00,7.9746963778e-01,6.8468569812e-02,5.5511151231e-16,5.5511151231e-16,0.0000000000e+00
13100,13100,1,2.0253356746e-01,3.9224807481e-01,4.0521835772e-01,3.3797185242e-02,3.4683606712e-02,2.5655913470e-08,1.3405274985e-01,1.0000000000e+00,7.9746643254e-01,6.8480791954e-02,2.2204460493e-16,2.2204460493e-16,2.2204460493e-16
13125,13125,1,2.0253846403e-01,3.9224622503e-01,4.0521531094e-01,3.3799735351e-02,3.4692617374e-02,2.6177012440e-08,1.3404608513e-01,1.0000000000e+00,7.9746153597e-01,6.8492352725e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13150,13150,1,2.0254487157e-01,3.9224238546e-01,4.0521274297e-01,3.3800679782e-02,3.4701556892e-02,2.6627248448e-08,1.3404260827e-01,1.0000000000e+00,7.9745512843e-01,6.8502236674e-02,4.4408920985e-16,4.4408920985e-16,1.1102230246e-16
13175,13175,1,2.0255208702e-01,3.9223762873e-01,4.0521028425e-01,3.3800152289e-02,3.4709882917e-02,2.6901372817e-08,1.3404202491e-01,1.0000000000e+00,7.9744791298e-01,6.8510035206e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13200,13200,1,2.0255965279e-01,3.9223279115e-01,4.0520755606e-01,3.3798919386e-02,3.4716706286e-02,2.6794897662e-08,1.3404400032e-01,1.0000000000e+00,7.9744034721e-01,6.8515625673e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
13225,13225,1,2.0256750387e-01,3.9222789530e-01,4.0520460083e-01,3.3797699428e-02,3.4721155641e-02,2.6254826944e-08,1.3404862254e-01,1.0000000000e+00,7.9743249613e-01,6.8518855069e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
13250,13250,1,2.0257540116e-01,3.9222295442e-01,4.0520164441e-01,3.3796654685e-02,3.4723093557e-02,2.5374244379e-08,1.3405562755e-01,1.0000000000e+00,7.9742459884e-01,6.8519748242e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
13275,13275,1,2.0258258460e-01,3.9221882224e-01,4.0519859316e-01,3.3795660371e-02,3.4723269870e-02,2.4315209540e-08,1.3406363004e-01,1.0000000000e+00,7.9741741540e-01,6.8518930241e-02,5.5511151231e-16,5.5511151231e-16,0.0000000000e+00
13300,13300,1,2.0258824490e-01,3.9221667968e-01,4.0519507542e-01,3.3794880040e-02,3.4722702109e-02,2.3400840606e-08,1.3407063935e-01,1.0000000000e+00,7.9741175510e-01,6.8517582149e-02,5.5511151231e-16,5.5511151231e-16,1.1102230246e-16
13325,13325,1,2.0259224259e-01,3.9221672836e-01,4.0519102904e-01,3.3794809480e-02,3.4722056454e-02,2.2766092789e-08,1.3407535389e-01,1.0000000000e+00,7.9740775741e-01,6.8516865934e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13350,13350,1,2.0259515023e-01,3.9221785670e-01,4.0518699307e-01,3.3795746820e-02,3.4721721362e-02,2.2306855585e-08,1.3407765974e-01,1.0000000000e+00,7.9740484977e-01,6.8517468182e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13375,13375,1,2.0259762041e-01,3.9221873923e-01,4.0518364036e-01,3.3797455170e-02,3.4722269079e-02,2.1841631816e-08,1.3407787431e-01,1.0000000000e+00,7.9740237959e-01,6.8519724250e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13400,13400,1,2.0259995983e-01,3.9221887455e-01,4.0518116562e-01,3.3799498208e-02,3.4724480377e-02,2.1383006199e-08,1.3407595987e-01,1.0000000000e+00,7.9740004017e-01,6.8523978585e-02,5.5511151231e-16,5.5511151231e-16,0.0000000000e+00
13425,13425,1,2.0260241549e-01,3.9221823763e-01,4.0517934687e-01,3.3801796507e-02,3.4728766751e-02,2.1094085222e-08,1.3407183114e-01,1.0000000000e+00,7.9739758451e-01,6.8530563258e-02,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
13450,13450,1,2.0260563146e-01,3.9221625284e-01,4.0517811570e-01,3.3804673072e-02,3.4734721468e-02,2.0960866251e-08,1.3406621596e-01,1.0000000000e+00,7.9739436854e-01,6.8539394540e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
13475,13475,1,2.0261050321e-01,3.9221176711e-01,4.0517772968e-01,3.3808373383e-02,3.4741415969e-02,2.0995765959e-08,1.3406069286e-01,1.0000000000e+00,7.9738949679e-01,6.8549789352e-02,2.2204460493e-16,2.2204460493e-16,2.2204460493e-16
13500,13500,1,2.0261752932e-01,3.9220423064e-01,4.0517824004e-01,3.3812736781e-02,3.4748097832e-02,2.1263204017e-08,1.3405667344e-01,1.0000000000e+00,7.9738247068e-01,6.8560834612e-02,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
13525,13525,1,2.0262647228e-01,3.9219450128e-01,4.0517902644e-01,3.3817433274e-02,3.4754457702e-02,2.1737583532e-08,1.3405455957e-01,1.0000000000e+00,7.9737352772e-01,6.8571890976e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13550,13550,1,2.0263670994e-01,3.9218415040e-01,4.0517913966e-01,3.3822382040e-02,3.4760266980e-02,2.2240343581e-08,1.3405403868e-01,1.0000000000e+00,7.9736329006e-01,6.8582649019e-02,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
13575,13575,1,2.0264773882e-01,3.9217419965e-01,4.0517806153e-01,3.3827744472e-02,3.4765050352e-02,2.2536045405e-08,1.3405492146e-01,1.0000000000e+00,7.9735226118e-01,6.8592794824e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13600,13600,1,2.0265916973e-01,3.9216493591e-01,4.0517589437e-01,3.3833501874e-02,3.4768362144e-02,2.2520660538e-08,1.3405728319e-01,1.0000000000e+00,7.9734083027e-01,6.8601864018e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
13625,13625,1,2.0267034545e-01,3.9215684484e-01,4.0517280971e-01,3.3839202859e-02,3.4770338248e-02,2.2091473609e-08,1.3406078225e-01,1.0000000000e+00,7.9732965455e-01,6.8609541106e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13650,13650,1,2.0268026014e-01,3.9215109682e-01,4.0516864304e-01,3.3844224995e-02,3.4771753011e-02,2.1293773765e-08,1.3406426084e-01,1.0000000000e+00,7.9731973986e-01,6.8615978006e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13675,13675,1,2.0268802353e-01,3.9214870024e-01,4.0516327623e-01,3.3848210004e-02,3.4773440873e-02,2.0417839794e-08,1.3406635223e-01,1.0000000000e+00,7.9731197647e-01,6.8621650877e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13700,13700,1,2.0269334414e-01,3.9214940389e-01,4.0515725197e-01,3.3851139138e-02,3.4775772768e-02,1.9718719615e-08,1.3406641252e-01,1.0000000000e+00,7.9730665586e-01,6.8626911906e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13725,13725,1,2.0269647881e-01,3.9215186041e-01,4.0515166078e-01,3.3853035753e-02,3.4778769369e-02,1.9218432137e-08,1.3406465447e-01,1.0000000000e+00,7.9730352119e-01,6.8631805122e-02,4.4408920985e-16,4.4408920985e-16,2.2204460493e-16
13750,13750,1,2.0269781161e-01,3.9215484723e-01,4.0514734117e-01,3.3853773004e-02,3.4782554973e-02,1.8787503900e-08,1.3406146484e-01,1.0000000000e+00,7.9730218839e-01,6.8636327977e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13775,13775,1,2.0269766539e-01,3.9215792722e-01,4.0514440739e-01,3.3853275836e-02,3.4787424906e-02,1.8438742547e-08,1.3405694621e-01,1.0000000000e+00,7.9730233461e-01,6.8640700742e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13800,13800,1,2.0269653532e-01,3.9216080982e-01,4.0514265485e-01,3.3851838334e-02,3.4793394239e-02,1.8196237350e-08,1.3405128455e-01,1.0000000000e+00,7.9730346468e-01,6.8645232573e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13825,13825,1,2.0269529465e-01,3.9216255487e-01,4.0514215048e-01,3.3850110748e-02,3.4799869523e-02,1.7935903450e-08,1.3404529644e-01,1.0000000000e+00,7.9730470535e-01,6.8649980271e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
13850,13850,1,2.0269496033e-01,3.9216195291e-01,4.0514308676e-01,3.3848744286e-02,3.4805961270e-02,1.7580370090e-08,1.3404023720e-01,1.0000000000e+00,7.9730503967e-01,6.8654705556e-02,5.5511151231e-16,5.5511151231e-16,1.1102230246e-16
13875,13875,1,2.0269622797e-01,3.9215867208e-01,4.0514509994e-01,3.3848108882e-02,3.4811106187e-02,1.7192922967e-08,1.3403699571e-01,1.0000000000e+00,7.9730377203e-01,6.8659215069e-02,2.2204460493e-16,2.2204460493e-16,2.2204460493e-16
13900,13900,1,2.0269929878e-01,3.9215360278e-01,4.0514709844e-01,3.3848363909e-02,3.4815262572e-02,1.6889805346e-08,1.3403565541e-01,1.0000000000e+00,7.9730070122e-01,6.8663626481e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
13925,13925,1,2.0270411684e-01,3.9214790966e-01,4.0514797350e-01,3.3849683538e-02,3.4818530765e-02,1.6680151697e-08,1.3403588586e-01,1.0000000000e+00,7.9729588316e-01,6.8668214302e-02,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
13950,13950,1,2.0271061255e-01,3.9214206390e-01,4.0514732355e-01,3.3852264802e-02,3.4820813761e-02,1.6540137038e-08,1.3403751744e-01,1.0000000000e+00,7.9728938745e-01,6.8673078563e-02,6.6613381478e-16,6.6613381478e-16,2.2204460493e-16
13975,13975,1,2.0271861996e-01,3.9213607541e-01,4.0514530463e-01,3.3856081748e-02,3.4822023522e-02,1.6449419410e-08,1.3404049824e-01,1.0000000000e+00,7.9728138004e-01,6.8678105270e-02,3.3306690739e-16,3.3306690739e-16,1.1102230246e-16
14000,14000,1,2.0272764990e-01,3.9213039445e-01,4.0514195566e-01,3.3860718168e-02,3.4822523914e-02,1.6309389214e-08,1.3404439151e-01,1.0000000000e+00,7.9727235010e-01,6.8683242082e-02,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
14025,14025,1,2.0273691801e-01,3.9212602255e-01,4.0513705944e-01,3.3865527335e-02,3.4823125336e-02,1.6068774270e-08,1.3404824927e-01,1.0000000000e+00,7.9726308199e-01,6.8688652671e-02,7.7715611724e-16,7.7715611724e-16,2.2204460493e-16
14050,14050,1,2.0274567440e-01,3.9212356206e-01,4.0513076354e-01,3.3869960197e-02,3.4824537539e-02,1.5800075810e-08,1.3405116087e-01,1.0000000000e+00,7.9725432560e-01,6.8694497735e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
14075,14075,1,2.0275347767e-01,3.9212250556e-01,4.0512401677e-01,3.3873712560e-02,3.4826924883e-02,1.5601184344e-08,1.3405282462e-01,1.0000000000e+00,7.9724652233e-01,6.8700637443e-02,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
14100,14100,1,2.0276015101e-01,3.9212177237e-01,4.0511807662e-01,3.3876598414e-02,3.4830071565e-02,1.5449443766e-08,1.3405346558e-01,1.0000000000e+00,7.9723984899e-01,6.8706669979e-02,6.6613381478e-16,6.6613381478e-16,1.1102230246e-16
14125,14125,1,2.0276558394e-01,3.9212077792e-01,4.0511363814e-01,3.3878405080e-02,3.4833847706e-02,1.5288516481e-08,1.3405331587e-01,1.0000000000e+00,7.9723441606e-01,6.8712252786e-02,6.6613381478e-16,6.6613381478e-16,1.1102230246e-16
14150,14150,1,2.0276970074e-01,3.9211963051e-01,4.0511066876e-01,3.3878975174e-02,3.4838300924e-02,1.5162664728e-08,1.3405240948e-01,1.0000000000e+00,7.9723029926e-01,6.8717276098e-02,6.6613381478e-16,6.6613381478e-16,1.1102230246e-16
14175,14175,1,2.0277262280e-01,3.9211833821e-01,4.0510903899e-01,3.3878423822e-02,3.4843274621e-02,1.5086006874e-08,1.3405090927e-01,1.0000000000e+00,7.9722737720e-01,6.8721698443e-02,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
14200,14200,1,2.0277475140e-01,3.9211630611e-01,4.0510894249e-01,3.3877190669e-02,3.4848155515e-02,1.4970956225e-08,1.3404939024e-01,1.0000000000e+00,7.9722524860e-01,6.8725346184e-02,5.5511151231e-16,5.5511151231e-16,2.2204460493e-16
14225,14225,1,2.0277660387e-01,3.9211292916e-01,4.0511046697e-01,3.3875818508e-02,3.4852199183e-02,1.4740313914e-08,1.3404857144e-01,1.0000000000e+00,7.9722339613e-01,6.8728017691e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
14250,14250,1,2.0277857019e-01,3.9210846130e-01,4.0511296851e-01,3.3874688417e-02,3.4855087455e-02,1.4434080625e-08,1.3404877989e-01,1.0000000000e+00,7.9722142981e-01,6.8729775873e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
14275,14275,1,2.0278084759e-01,3.9210390766e-01,4.0511524475e-01,3.3873985483e-02,3.4857040237e-02,1.4121376450e-08,1.3404980775e-01,1.0000000000e+00,7.9721915241e-01,6.8731025720e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
14300,14300,1,2.0278356239e-01,3.9210004247e-01,4.0511639514e-01,3.3873866327e-02,3.4858396240e-02,1.3809169461e-08,1.3405128602e-01,1.0000000000e+00,7.9721643761e-01,6.8732262567e-02,4.4408920985e-16,4.4408920985e-16,2.2204460493e-16
14325,14325,1,2.0278686425e-01,3.9209684968e-01,4.0511628606e-01,3.3874549291e-02,3.4859271631e-02,1.3508619515e-08,1.3405302982e-01,1.0000000000e+00,7.9721313575e-01,6.8733820923e-02,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
14350,14350,1,2.0279086466e-01,3.9209403916e-01,4.0511509618e-01,3.3876175918e-02,3.4859745388e-02,1.3235652414e-08,1.3405493012e-01,1.0000000000e+00,7.9720913534e-01,6.8735921307e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
14375,14375,1,2.0279553091e-01,3.9209176928e-01,4.0511269981e-01,3.3878624148e-02,3.4860241641e-02,1.2968498206e-08,1.3405665215e-01,1.0000000000e+00,7.9720446909e-01,6.8738865789e-02,5.5511151231e-16,5.5511151231e-16,1.1102230246e-16
14400,14400,1,2.0280070348e-01,3.9209047770e-01,4.0510881882e-01,3.3881545356e-02,3.4861478891e-02,1.2675962176e-08,1.3405766656e-01,1.0000000000e+00,7.9719929652e-01,6.8743024247e-02,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
14425,14425,1,2.0280622929e-01,3.9209006593e-01,4.0510370478e-01,3.3884619459e-02,3.4863955054e-02,1.2403528767e-08,1.3405764237e-01,1.0000000000e+00,7.9719377071e-01,6.8748574513e-02,6.6613381478e-16,6.6613381478e-16,0.0000000000e+00
14450,14450,1,2.0281205404e-01,3.9208964753e-01,4.0509829843e-01,3.3887738342e-02,3.4867596255e-02,1.2232107882e-08,1.3405670721e-01,1.0000000000e+00,7.9718794596e-01,6.8755334596e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
