step,H_total,abs_ZtZ,phase_pair_max_rat_err_q_le_256,phase_pair_median_rat_err_q_le_256,phase_pair_frac_err_lt_1e10,phase_pair_smallest_global_q_tol_1e10
1181,1.000000000000004,4.356685519768738e-15,0.0010587807593802484,2.0438568130609625e-05,0.0,
1182,1.000000000000004,4.369981708405148e-15,0.0012401563176761355,1.9381502576652776e-05,0.0,
1183,1.000000000000004,4.3579661486863044e-15,0.0014343286741986647,1.370717717504022e-05,0.0,
1184,1.000000000000004,4.3587457377845875e-15,0.0016377207141175139,1.7144077540824643e-05,0.0,
1185,1.000000000000004,4.292567534860715e-15,0.0018465427482198338,1.6531037788702907e-05,0.0,
1186,1.000000000000004,4.3924105177735685e-15,0.0018493525964541832,1.8603527379479345e-05,0.0,
1187,1.0000000000000038,4.31083345122727e-15,0.0016413638194993647,1.0603124048137735e-05,0.0,
1188,1.0000000000000038,4.313621010961228e-15,0.0014395354095361,1.418879921178881e-05,0.0,
1189,1.0000000000000036,4.4107316320854495e-15,0.0012489854663137393,1.4207341856737818e-05,0.0,
1190,1.0000000000000038,4.520200321073762e-15,0.0013847496356176492,1.0855053233282952e-05,0.0,
1191,1.000000000000004,4.6070016192036645e-15,0.0015067051051731672,1.7684314327725756e-05,0.0,
1192,1.000000000000004,4.4612808384023054e-15,0.001616504690415871,2.4503482283999567e-05,0.0,
1193,1.000000000000004,4.550342051596587e-15,0.0017160592943963576,1.4877711178029607e-05,0.0,
1194,1.0000000000000038,4.556859339441773e-15,0.001807485887742976,1.937585156807503e-05,0.0,
1195,1.000000000000004,4.470927450713029e-15,0.0018930499293507716,1.63322933722284e-05,0.0,
1196,1.000000000000004,4.485044683126868e-15,0.0019311461949835344,1.575201714781871e-05,0.0,
1197,1.000000000000004,4.4834771471777804e-15,0.001850226981593532,1.3030984750236896e-05,0.0,
1198,1.0000000000000038,4.39350568083022e-15,0.001768108029687169,1.7621709621440385e-05,0.0,
1199,1.000000000000004,4.488871524550717e-15,0.0016825588004960143,1.3375333863384353e-05,0.0,
1200,1.0000000000000038,4.41417192012841e-15,0.0016463765289721037,1.5441178476294226e-05,0.0,
1201,1.000000000000004,4.5175953788997646e-15,0.0017161056155011163,1.8165374208678475e-05,0.0,
1202,1.0000000000000038,4.440093172593149e-15,0.0017769483607682774,1.4453972571437657e-05,0.0,
1203,1.000000000000004,4.5400459186428524e-15,0.001828636086368559,1.903948951664791e-05,0.0,
1204,1.000000000000004,4.540875894287228e-15,0.0018711283377373807,1.4604305458687517e-05,0.0,
1205,1.000000000000004,4.5559710513378335e-15,0.0019046132739032706,1.9740402124601708e-05,0.0,
1206,1.0000000000000038,4.472673102415469e-15,0.0019295019259064513,1.4299638652834346e-05,0.0,
1207,1.0000000000000036,4.56301775025142e-15,0.0019464164418693465,1.140667324633915e-05,0.0,
1208,1.0000000000000036,4.569284968907383e-15,0.0019500773892054276,1.4662092469301669e-05,0.0,
1209,1.0000000000000038,4.472057249157226e-15,0.0019464928708543545,1.4047162400165902e-05,0.0,
1210,1.0000000000000038,4.469236973061587e-15,0.0019479497628274926,1.911972084878144e-05,0.0,
1211,1.0000000000000038,4.501356502048672e-15,0.0019530444985904477,1.0180777911449057e-05,0.0,
1212,1.000000000000004,4.6085839065216706e-15,0.0019453106207509147,1.162709786645122e-05,0.0,
1213,1.000000000000004,4.65690704710195e-15,0.0019364613068273686,1.249966300320704e-05,0.0,
1214,1.0000000000000038,4.57291058742742e-15,0.0019278641920541819,1.0711895928272597e-05,0.0,
1215,1.0000000000000038,4.57482899634019e-15,0.001920854939735756,1.3040283334282005e-05,0.0,
1216,1.000000000000004,4.573037081422516e-15,0.0019167015585150621,9.714938995819544e-06,0.0,
1217,1.0000000000000038,4.5564171738733265e-15,0.0019165709512717962,1.0640407079376413e-05,0.0,
1218,1.000000000000004,4.664386580534906e-15,0.0019214986209301992,8.657925672648364e-06,0.0,
1219,1.0000000000000038,4.533677350902296e-15,0.0019323623440142819,1.2071658351597847e-05,0.0,
1220,1.0000000000000038,4.562627518442036e-15,0.0019498604848827458,1.2335109661882476e-05,0.0,
1221,1.000000000000004,4.4927412650515334e-15,0.0019317545310706648,1.0805004166114518e-05,0.0,
1222,1.000000000000004,4.4800762666264244e-15,0.0018996872313574269,1.6875480762896036e-05,0.0,
1223,1.000000000000004,4.533475113824932e-15,0.0018601044108739464,1.3808089930955614e-05,0.0,
1224,1.000000000000004,4.448681330913886e-15,0.001813134724321042,1.4063557209287314e-05,0.0,
1225,1.000000000000004,4.3486889453020346e-15,0.0017591126893662626,1.5269233328119025e-05,0.0,
1226,1.000000000000004,4.536590856648475e-15,0.001698567376021841,1.1549469376703758e-05,0.0,
1227,1.000000000000004,4.452983424628089e-15,0.0016322061846861537,1.3969452653639358e-05,0.0,
1228,1.000000000000004,4.535647307391099e-15,0.0015608942247910614,1.5092773888558675e-05,0.0,
1229,1.000000000000004,4.405899814643857e-15,0.0014856298972273844,1.1026619368692536e-05,0.0,
1230,1.000000000000004,4.4916260333979985e-15,0.0015405130263060726,1.261032670903453e-05,0.0,
1231,1.000000000000004,4.591947827450767e-15,0.001659950108303455,1.1719584487587115e-05,0.0,
1232,1.000000000000004,4.582280618898656e-15,0.0017611273625786268,1.3926861627933107e-05,0.0,
1233,1.000000000000004,4.494118702817843e-15,0.0018431477334141457,9.462421997896708e-06,0.0,
1234,1.000000000000004,4.5061997107031044e-15,0.001905623406764433,1.047011849782814e-05,0.0,
1235,1.0000000000000036,4.491419344662276e-15,0.001948680106222076,1.3118846415860475e-05,0.0,
1236,1.0000000000000038,4.396186785806231e-15,0.0019333019458977765,9.913738196531963e-06,0.0,
1237,1.0000000000000038,4.442532562489602e-15,0.0019267099269680153,1.2346307890383212e-05,0.0,
1238,1.0000000000000038,4.372594837580313e-15,0.001936232409959018,1.2869617172006631e-05,0.0,
1239,1.0000000000000038,4.379554506479466e-15,0.0019463455630370854,8.04604876502614e-06,0.0,
1240,1.0000000000000038,4.34551000619272e-15,0.001910837578169603,1.0647856940475958e-05,0.0,
1241,1.0000000000000036,4.4377764268359846e-15,0.0018660925659320319,1.4185570757141094e-05,0.0,
1242,1.0000000000000038,4.367211142180879e-15,0.0018149247539307727,1.7023260427739828e-05,0.0,
1243,1.0000000000000036,4.298433479433834e-15,0.0017602886145376383,1.3585303994586434e-05,0.0,
1244,1.0000000000000038,4.38522807822269e-15,0.001705200674899441,1.4381131130170033e-05,0.0,
1245,1.0000000000000036,4.446337356911e-15,0.0016526601327968766,1.18262146492909e-05,0.0,
1246,1.0000000000000038,4.3434372577304755e-15,0.0016055702616742274,9.453135395187662e-06,0.0,
1247,1.0000000000000038,4.3175729794593265e-15,0.0015666625882443828,1.6859306834537957e-05,0.0,
1248,1.0000000000000036,4.26236396890525e-15,0.0015384257827254103,7.494207111593751e-06,0.0,
1249,1.0000000000000036,4.302500893459662e-15,0.0015230411116172343,1.2094132768480925e-05,0.0,
1250,1.0000000000000036,4.364651663306818e-15,0.001522326163588445,1.1283344974691994e-05,0.0,
1251,1.0000000000000038,4.353075943098427e-15,0.001537688369470745,1.199962884084263e-05,0.0,
1252,1.0000000000000036,4.251009905255026e-15,0.0015700895986153656,1.1583771209411342e-05,0.0,
1253,1.0000000000000036,4.241009159974515e-15,0.0016200228292570292,1.0623487443954527e-05,0.0,
1254,1.0000000000000036,4.222672006107289e-15,0.0016875015659999558,1.488847599345755e-05,0.0,
1255,1.0000000000000036,4.2098095780428635e-15,0.0017720623216757846,1.6922572629477634e-05,0.0,
1256,1.0000000000000036,4.221840374142902e-15,0.0018727801045546112,1.2520450496034813e-05,0.0,
1257,1.0000000000000036,4.241236714519929e-15,0.001917953531743634,1.1513830425524674e-05,0.0,
1258,1.0000000000000036,4.235998000156307e-15,0.0017893906949411507,1.201253653237977e-05,0.0,
1259,1.0000000000000036,4.137103242700297e-15,0.0016498767914830707,9.557027412978453e-06,0.0,
1260,1.0000000000000036,4.235224144909925e-15,0.0015017910869728405,1.0468941345875837e-05,0.0,
1261,1.0000000000000036,4.3161971936051834e-15,0.0013477299506657525,1.2010372119009016e-05,0.0,
1262,1.0000000000000036,4.214722138241541e-15,0.0011904347529488064,1.2913681754884998e-05,0.0,
1263,1.0000000000000036,4.148297863489517e-15,0.0010327165239712634,1.534758987257155e-05,0.0,
1264,1.0000000000000036,4.111354810825552e-15,0.0008773795476168978,1.427433358525132e-05,0.0,
1265,1.0000000000000036,4.0986388889215255e-15,0.000904624536296807,1.2704687625663541e-05,0.0,
1266,1.0000000000000036,4.237647033647908e-15,0.0009824046145606776,1.4533137867311918e-05,0.0,
1267,1.0000000000000036,4.127157379606442e-15,0.0010423235062814087,1.3379287177428534e-05,0.0,
1268,1.0000000000000036,4.312275816854306e-15,0.0010842287306606709,1.4680667228217543e-05,0.0,
1269,1.0000000000000036,4.162818353340289e-15,0.0011084289043241037,1.503068852946269e-05,0.0,
1270,1.0000000000000033,4.18963109535862e-15,0.0011156822772500118,1.2902705274094733e-05,0.0,
1271,1.0000000000000036,4.082907938753009e-15,0.0011071732200179105,1.1210318235366223e-05,0.0,
1272,1.0000000000000036,4.1878547603305275e-15,0.001084477367223175,1.4970921758894473e-05,0.0,
1273,1.0000000000000036,4.0440183322410624e-15,0.0010495164502291733,1.4486229741317302e-05,0.0,
1274,1.0000000000000036,4.019087480662893e-15,0.0010045041485459713,2.0582428008776316e-05,0.0,
1275,1.0000000000000036,4.057702794643124e-15,0.0009518845418770741,1.3284399878884037e-05,0.0,
1276,1.0000000000000036,4.1191254835534085e-15,0.0008942649449897454,1.4068981289673543e-05,0.0,
1277,1.0000000000000038,4.0108734507921905e-15,0.0008343450482292138,9.52127776981948e-06,0.0,
1278,1.0000000000000036,4.1075265674761805e-15,0.0009454748329230599,9.808127499510988e-06,0.0,
1279,1.0000000000000038,4.183670140109123e-15,0.0010625984001973467,1.3754205083371662e-05,0.0,
1280,1.000000000000004,4.092362325855886e-15,0.0011685088423785085,1.0777413684007198e-05,0.0,
1281,1.0000000000000038,4.216314679293705e-15,0.0012623274234508926,1.030279557084901e-05,0.0,
1282,1.0000000000000038,4.200552325392758e-15,0.0013434899764956168,1.2861888708894098e-05,0.0,
1283,1.0000000000000036,4.121670725930361e-15,0.0014117589229015416,1.3169592819772813e-05,0.0,
1284,1.0000000000000038,4.224824995547417e-15,0.0014672262126944934,1.4729750056508006e-05,0.0,
1285,1.0000000000000036,4.1427889732501e-15,0.0015103072294398823,1.2016291923877542e-05,0.0,
1286,1.0000000000000036,4.302365361741674e-15,0.001541725970735122,1.1802339208111245e-05,0.0,
1287,1.0000000000000036,4.137593265779723e-15,0.0015624920648763425,1.2799426138576653e-05,0.0,
1288,1.0000000000000038,4.202653114637592e-15,0.0015738704073212117,9.654661594938121e-06,0.0,
1289,1.0000000000000036,4.303338853652872e-15,0.0015773443903087008,1.4428909934749434e-05,0.0,
1290,1.0000000000000036,4.076839341103577e-15,0.0015745738508545553,1.6646591276803062e-05,0.0,
1291,1.0000000000000038,4.026351772926148e-15,0.0015673489737710357,1.3529793709828736e-05,0.0,
1292,1.0000000000000036,4.052287498301123e-15,0.0015575414569234283,1.4156983829172187e-05,0.0,
1293,1.0000000000000036,4.0667692007477744e-15,0.0015470542768861546,1.6486413657035293e-05,0.0,
1294,1.0000000000000036,4.0564067578489686e-15,0.0015377713872081577,1.4279948194514946e-05,0.0,
1295,1.0000000000000038,4.18122415646761e-15,0.0015315086422684225,1.6138304998802866e-05,0.0,
1296,1.0000000000000038,4.1737276502398e-15,0.0015299671714332258,1.3852976255177354e-05,0.0,
1297,1.0000000000000038,4.179652184890536e-15,0.0016383640804703333,1.1970072288536304e-05,0.0,
1298,1.0000000000000038,4.175548670302705e-15,0.0017608243263706916,1.782401510846965e-05,0.0,
1299,1.000000000000004,4.267222392743846e-15,0.0018779141294899028,1.2339066341071625e-05,0.0,
1300,1.000000000000004,4.268097568765089e-15,0.0019188310801458103,1.5158326943875977e-05,0.0,
1301,1.000000000000004,4.250775353610733e-15,0.0018189206706981864,1.2834157861619372e-05,0.0,
1302,1.000000000000004,4.306695739701259e-15,0.001730357212884183,1.2623525588284501e-05,0.0,
1303,1.000000000000004,4.308205396177241e-15,0.001752682965917972,1.160133959812043e-05,0.0,
1304,1.0000000000000038,4.274572319475518e-15,0.0018246673313396721,1.0122009264359674e-05,0.0,
1305,1.000000000000004,4.332121440541991e-15,0.0019062769766406743,1.6005513966521612e-05,0.0,
1306,1.000000000000004,4.326273716894911e-15,0.0019095702617988137,1.3418501360790841e-05,0.0,
1307,1.000000000000004,4.337266226482421e-15,0.0018114466855205127,1.2177746519181909e-05,0.0,
1308,1.000000000000004,4.341914622584866e-15,0.0017068846583978164,1.049196456442969e-05,0.0,
1309,1.000000000000004,4.160053087289763e-15,0.0015973411592764026,1.2209864399093107e-05,0.0,
1310,1.000000000000004,4.256825277200337e-15,0.001528814464445147,1.1274423489859853e-05,0.0,
1311,1.000000000000004,4.253433153598048e-15,0.001563981247098821,1.0226145773464812e-05,0.0,
1312,1.000000000000004,4.215569253995599e-15,0.001608668473755623,1.3055501215667592e-05,0.0,
1313,1.000000000000004,4.22741850571267e-15,0.0016609312342237721,1.33627606007658e-05,0.0,
1314,1.000000000000004,4.236536894453869e-15,0.0017186523934907074,1.1620504408837995e-05,0.0,
1315,1.000000000000004,4.402087929312945e-15,0.001779600485796535,1.2464244929431129e-05,0.0,
1316,1.0000000000000038,4.334528322291086e-15,0.0018414900577717575,1.3848232153002016e-05,0.0,
1317,1.000000000000004,4.393708821359474e-15,0.0019020427806481087,1.3361074045474541e-05,0.0,
1318,1.0000000000000038,4.323518859928373e-15,0.0019472023398747532,1.3952267302552723e-05,0.0,
1319,1.0000000000000038,4.5222935915324575e-15,0.0018958312693959875,1.4129915741401856e-05,0.0,
1320,1.0000000000000038,4.511588345874036e-15,0.0018520012760193734,1.129526134047154e-05,0.0,
1321,1.0000000000000038,4.494896805261774e-15,0.0018173926536378597,1.0110418982304387e-05,0.0,
1322,1.0000000000000036,4.551365214756842e-15,0.0017934170278075903,1.04531191831847e-05,0.0,
1323,1.0000000000000036,4.379155935341356e-15,0.0017811832328722722,1.3301289199463273e-05,0.0,
1324,1.0000000000000036,4.3759876719047496e-15,0.0017814715287868274,9.630718290767198e-06,0.0,
1325,1.0000000000000036,4.386453038621752e-15,0.0017947166946012832,1.2647174996438526e-05,0.0,
1326,1.0000000000000038,4.464345141317175e-15,0.0018210002993314443,1.7733412234710588e-05,0.0,
1327,1.0000000000000036,4.465416946971976e-15,0.0018600522157748499,1.4425848705767325e-05,0.0,
1328,1.0000000000000036,4.435189379556475e-15,0.00191126121373956,1.0755312362139939e-05,0.0,
1329,1.0000000000000036,4.485988728987198e-15,0.0019325557495966158,1.487261509653618e-05,0.0,
1330,1.0000000000000036,4.573275060875574e-15,0.0018601261293187165,1.1555781093562992e-05,0.0,
1331,1.0000000000000036,4.551272459797595e-15,0.0017791870573777401,1.0968234728014892e-05,0.0,
1332,1.0000000000000036,4.5679796194291935e-15,0.0016914442153485732,1.6106814587024676e-05,0.0,
1333,1.0000000000000036,4.571227763215058e-15,0.0015987754046207989,1.3855967949309364e-05,0.0,
1334,1.0000000000000036,4.413105174272344e-15,0.001503180024970307,1.4016704431796256e-05,0.0,
1335,1.0000000000000038,4.446641650105848e-15,0.0014067257674414521,1.1403884629224148e-05,0.0,
1336,1.0000000000000036,4.540759617504657e-15,0.0013114938935935132,1.3709929598537673e-05,0.0,
1337,1.0000000000000036,4.501037703338504e-15,0.001219524508384563,1.3249882727473482e-05,0.0,
1338,1.0000000000000036,4.506474767734965e-15,0.001132763236498414,1.330190051951341e-05,0.0,
1339,1.0000000000000036,4.452808677465379e-15,0.0010530106804037694,1.3509076892926145e-05,0.0,
1340,1.0000000000000036,4.439032785351023e-15,0.0009818759721316721,1.5239245856012856e-05,0.0,
1341,1.0000000000000036,4.459396096230746e-15,0.0009207356297204378,1.3889632175967392e-05,0.0,
1342,1.0000000000000036,4.508795058895648e-15,0.0008706987946150579,1.3102298480893726e-05,0.0,
1343,1.0000000000000036,4.584846497883963e-15,0.0008325797602186415,1.7685425127256238e-05,0.0,
1344,1.0000000000000036,4.494220090757324e-15,0.0008068785077950335,1.674634921343919e-05,0.0,
1345,1.0000000000000036,4.4816885343091605e-15,0.0007937697487464124,1.3498291938409887e-05,0.0,
1346,1.0000000000000036,4.4909842691617464e-15,0.0007931007378986157,1.307558297028704e-05,0.0,
1347,1.0000000000000036,4.500332414602937e-15,0.0008043978777962794,1.308333557376029e-05,0.0,
1348,1.0000000000000036,4.4922056767210654e-15,0.000826881886892156,1.4353632394013827e-05,0.0,
1349,1.0000000000000036,4.551930221916396e-15,0.0008594910630906593,1.1532854733209419e-05,0.0,
1350,1.0000000000000036,4.56804202228839e-15,0.0009009119466060572,1.6299832875321663e-05,0.0,
1351,1.0000000000000036,4.562460818345701e-15,0.0009496164803260619,1.4170536619950713e-05,0.0,
1352,1.0000000000000038,4.658391968038199e-15,0.0010039045889053758,1.5898780713861915e-05,0.0,
1353,1.000000000000004,4.550448249406276e-15,0.0010619509554460331,1.4669004972399369e-05,0.0,
1354,1.0000000000000036,4.571029362119358e-15,0.0011218546712583111,1.0436903775945527e-05,0.0,
1355,1.0000000000000038,4.6591506808573055e-15,0.0011816903724963176,1.2789122112610851e-05,0.0,
1356,1.0000000000000036,4.62263007970606e-15,0.001239559458359401,1.0073682775002535e-05,0.0,
1357,1.0000000000000038,4.632447346127863e-15,0.0012936400082144439,1.3365850559110548e-05,0.0,
1358,1.0000000000000038,4.624854731268557e-15,0.0013422340770708277,1.168859961453439e-05,0.0,
1359,1.0000000000000038,4.673325931980588e-15,0.0013838111465734272,1.3544978478108316e-05,0.0,
1360,1.0000000000000038,4.621186680833613e-15,0.0014170466373705217,1.1412779603102267e-05,0.0,
1361,1.0000000000000038,4.631489909641962e-15,0.0014408545429104094,1.5245324412128773e-05,0.0,
1362,1.0000000000000038,4.641124953938193e-15,0.001454413418673879,1.312981211983727e-05,0.0,
1363,1.0000000000000038,4.7962477229204295e-15,0.0014571851487547457,1.0512962930253611e-05,0.0,
1364,1.000000000000004,4.553793291580058e-15,0.0014489261079733912,1.3362681547640642e-05,0.0,
1365,1.000000000000004,4.731402774814382e-15,0.001429690537156029,1.3835936984618602e-05,0.0,
1366,1.0000000000000038,4.8051989867514994e-15,0.0013998261471533857,1.199485031882358e-05,0.0,
1367,1.0000000000000038,4.795931188513932e-15,0.0013599621594620422,1.3533116374253584e-05,0.0,
1368,1.000000000000004,4.7389949470021795e-15,0.0013109901743131598,1.0715176102578383e-05,0.0,
1369,1.000000000000004,4.560246369542564e-15,0.0012540384276417283,1.752031215462857e-05,0.0,
1370,1.000000000000004,4.5559519394927686e-15,0.0011904401536235142,1.2324407869839654e-05,0.0,
1371,1.0000000000000038,4.658804611334007e-15,0.001121696906939508,1.420598589385591e-05,0.0,
1372,1.0000000000000038,4.6238158686563035e-15,0.0010494378162591834,1.1312821612485813e-05,0.0,
1373,1.0000000000000038,4.450382737976704e-15,0.0009753758354588816,1.4392825352465416e-05,0.0,
1374,1.000000000000004,4.5347400593114585e-15,0.0009012621297734649,1.2365302860643107e-05,0.0,
1375,1.000000000000004,4.4966776127612285e-15,0.0009736335020545384,1.4728942936914624e-05,0.0,
1376,1.000000000000004,4.46811864905434e-15,0.000966078277040594,1.3098625833823582e-05,0.0,
1377,1.000000000000004,4.558214477377443e-15,0.0009555126346521003,1.4867817155705954e-05,0.0,
1378,1.000000000000004,4.559422370575663e-15,0.0009163704980389431,1.1590854756104996e-05,0.0,
1379,1.000000000000004,4.368427858385972e-15,0.0008788732585846559,1.406267458647914e-05,0.0,
1380,1.000000000000004,4.345601912255145e-15,0.0008445478567486453,1.080163489763919e-05,0.0,
1381,1.000000000000004,4.348788859104461e-15,0.0008148145023386122,9.034263127760678e-06,0.0,
1382,1.000000000000004,4.441476375464792e-15,0.0007909498953138083,1.2920562049104772e-05,0.0,
1383,1.000000000000004,4.427287542306909e-15,0.0008338456698361028,9.12382752910057e-06,0.0,
1384,1.000000000000004,4.35287266494046e-15,0.0008850630508974203,9.999646818349e-06,0.0,
1385,1.000000000000004,4.3469292030696755e-15,0.0009408388166393708,1.3762006359163692e-05,0.0,
1386,1.0000000000000042,4.337245050634127e-15,0.0010001628718462607,1.0356689874646552e-05,0.0,
1387,1.000000000000004,4.264190266553531e-15,0.0010619320170479052,1.634164642877467e-05,0.0,
1388,1.000000000000004,4.34777970348891e-15,0.0011249799493727852,1.0564636302612396e-05,0.0,
1389,1.000000000000004,4.3593565234937424e-15,0.0011881087650250364,1.2210505315132097e-05,0.0,
1390,1.000000000000004,4.3767816449898834e-15,0.0012501211160442275,1.2700591403069783e-05,0.0,
1391,1.000000000000004,4.586519997294381e-15,0.001309852152742116,1.2022197078936925e-05,0.0,
1392,1.000000000000004,4.499203613500331e-15,0.0013662003865469103,1.228438412367687e-05,0.0,
1393,1.000000000000004,4.3747297670658706e-15,0.0014181566367275902,1.2152891794358495e-05,0.0,
1394,1.000000000000004,4.520475448069869e-15,0.0014648302783584958,1.318333278588213e-05,0.0,
1395,1.000000000000004,4.610562330970207e-15,0.0015054720867678274,1.3227471455767859e-05,0.0,
1396,1.000000000000004,4.425602062608922e-15,0.0015394930732743936,1.3341982654133458e-05,0.0,
1397,1.000000000000004,4.417657405705338e-15,0.0015664788250880446,1.0319302578624436e-05,0.0,
1398,1.000000000000004,4.62013567138529e-15,0.0015861989947587626,1.2357107729921504e-05,0.0,
1399,1.000000000000004,4.514007927916835e-15,0.00159861172689274,1.1305408185335875e-05,0.0,
1400,1.000000000000004,4.421430772568793e-15,0.001603862956946091,9.564074291203498e-06,0.0,
1401,1.000000000000004,4.460943196432201e-15,0.0016022806636444853,1.2409704750471207e-05,0.0,
1402,1.000000000000004,4.4856339425107435e-15,0.0015943642979809277,1.1540530668902038e-05,0.0,
1403,1.0000000000000042,4.562328584283618e-15,0.0015807697432232192,1.3222266236512237e-05,0.0,
1404,1.000000000000004,4.64801007885952e-15,0.001562290277981255,7.960912381921315e-06,0.0,
1405,1.000000000000004,4.648501521370476e-15,0.0015398341149261683,1.3006406356597111e-05,0.0,
1406,1.0000000000000042,4.74106728068919e-15,0.0015143991688865888,1.1969110517961665e-05,0.0,
1407,1.000000000000004,4.66994632318625e-15,0.0014870457683138535,1.612598251576891e-05,0.0,
1408,1.000000000000004,4.655850625148605e-15,0.0014588680628912667,1.1611653366550012e-05,0.0,
1409,1.000000000000004,4.8620419644181094e-15,0.001430964897519365,1.0859945694552398e-05,0.0,
1410,1.000000000000004,4.849705541573917e-15,0.0014044109198529887,1.5827654718636452e-05,0.0,
1411,1.000000000000004,4.847754810940398e-15,0.0013802286662851116,1.2104900707410327e-05,0.0,
1412,1.0000000000000042,4.731691388792086e-15,0.0013593623314596141,1.53991547451153e-05,0.0,
1413,1.0000000000000042,4.75868629403505e-15,0.0013426538709359192,1.2070179031032496e-05,0.0,
1414,1.0000000000000042,4.728154152688229e-15,0.0013308220175329147,1.4051556094230727e-05,0.0,
1415,1.0000000000000042,4.525532305038262e-15,0.0013244447111754821,1.451674457954473e-05,0.0,
1416,1.0000000000000042,4.528040933986321e-15,0.0013239453517654898,1.237071718518043e-05,0.0,
1417,1.0000000000000044,4.626225410968918e-15,0.001329583186625728,1.091522315536421e-05,0.0,
1418,1.0000000000000044,4.633752636712962e-15,0.0013414480403617977,1.0383304633991737e-05,0.0,
1419,1.0000000000000042,4.538850432374994e-15,0.001359459487404762,1.0210999804480606e-05,0.0,
1420,1.0000000000000044,4.5584748605505776e-15,0.0013833704579971058,1.251726110692783e-05,0.0,
1421,1.0000000000000044,4.6725407468490275e-15,0.0014127751589449013,1.2785390366087945e-05,0.0,
1422,1.0000000000000042,4.564230943504377e-15,0.0014471210832107816,1.1237499524596045e-05,0.0,
1423,1.0000000000000042,4.585839234483305e-15,0.0014857247796070039,1.0175077537477595e-05,0.0,
1424,1.000000000000004,4.6936186149230105e-15,0.0015277909578567624,1.1597911281582655e-05,0.0,
1425,1.0000000000000042,4.809253889106833e-15,0.00157243441759565,1.2572590756008972e-05,0.0,
1426,1.0000000000000042,4.615764258288915e-15,0.0016187042149840886,1.1851029358134202e-05,0.0,
1427,1.0000000000000042,4.618882917531326e-15,0.001665609419919964,1.2207447420586881e-05,0.0,
1428,1.000000000000004,4.664963791296925e-15,0.0017121457726114754,1.4799029119938467e-05,0.0,
1429,1.000000000000004,4.423137933200833e-15,0.0017573225223655195,9.154681005207888e-06,0.0,
1430,1.000000000000004,4.461240387808052e-15,0.0018001887253071788,1.463600002482579e-05,0.0,
1431,1.000000000000004,4.4653938653635164e-15,0.001839858292168645,1.1546349439421275e-05,0.0,
1432,1.000000000000004,4.4737204735187854e-15,0.0018755331123604933,1.0076958825010196e-05,0.0,
1433,1.000000000000004,4.468291169870275e-15,0.0019065236356234608,1.3320911938565286e-05,0.0,
1434,1.0000000000000042,4.380645389086875e-15,0.0019322663661656711,1.3859879122113394e-05,0.0,
1435,1.0000000000000042,4.3637540458437625e-15,0.0019523378140805063,8.586343874905644e-06,0.0,
1436,1.0000000000000042,4.325508512034624e-15,0.001939785447865723,1.3573444643200094e-05,0.0,
1437,1.000000000000004,4.4064780220474105e-15,0.0019317208608043623,1.5837368871340907e-05,0.0,
1438,1.000000000000004,4.3952861825123464e-15,0.001929678209152478,1.0289534810506776e-05,0.0,
1439,1.0000000000000042,4.307931353296541e-15,0.0019334622010139793,1.0569433669449513e-05,0.0,
1440,1.0000000000000042,4.296019042011116e-15,0.0019427291785408802,1.0873800118327281e-05,0.0,
1441,1.000000000000004,4.398746467477409e-15,0.0019492522761650269,1.5000043298185606e-05,0.0,
1442,1.0000000000000042,4.310861035394229e-15,0.0019305871780652155,1.2392394048987843e-05,0.0,
1443,1.0000000000000042,4.327560642531974e-15,0.0019082368492971918,9.261100766215676e-06,0.0,
1444,1.0000000000000044,4.421491624615431e-15,0.0018829990096615639,1.4171262184725641e-05,0.0,
1445,1.0000000000000042,4.367512526656271e-15,0.0018557358155273692,1.1154895809384335e-05,0.0,
1446,1.0000000000000044,4.43584056001632e-15,0.0018273504586317202,8.722440720587699e-06,0.0,
1447,1.0000000000000042,4.4928226299311835e-15,0.0017987629619878576,1.3067437268088344e-05,0.0,
1448,1.0000000000000042,4.493159502250035e-15,0.0017708858183568773,1.4782158086389108e-05,0.0,
1449,1.000000000000004,4.394103735193484e-15,0.0017446001081841197,1.1127454421999694e-05,0.0,
1450,1.0000000000000044,4.393060936974789e-15,0.00172073270961576,9.537885408637467e-06,0.0,
1451,1.0000000000000042,4.4842951961373725e-15,0.0017000351745613271,1.1792143569888669e-05,0.0,
1452,1.000000000000004,4.384697507651659e-15,0.001683164793307067,1.078680400729004e-05,0.0,
1453,1.000000000000004,4.376350984675871e-15,0.0016706683075500466,1.5012022908988953e-05,0.0,
1454,1.000000000000004,4.412646079874755e-15,0.0016629686596561965,1.186508984226363e-05,0.0,
1455,1.000000000000004,4.397374991686627e-15,0.0016603550861383008,1.3392755421462454e-05,0.0,
1456,1.000000000000004,4.521003666266195e-15,0.0016629767775688273,1.1020863882873697e-05,0.0,
1457,1.0000000000000042,4.501909496157197e-15,0.0016708402370944912,1.1520411637155892e-05,0.0,
1458,1.0000000000000042,4.512770708833197e-15,0.0016838103771675602,1.175925724895572e-05,0.0,
1459,1.0000000000000042,4.514340524691488e-15,0.0017016153008867104,9.551807577390381e-06,0.0,
1460,1.0000000000000042,4.5271775975965475e-15,0.0017238546222542867,1.2649859445268419e-05,0.0,
1461,1.0000000000000044,4.411788772165647e-15,0.0017500110907039007,1.037547517229731e-05,0.0,
